Timestamp,Net Demand,Generation,Import,Solar,Wind,STOR,Other
2026-03-05T05:20:00,223.25,33.54,189.71,0.32,20.92,0.00,12.30
2026-03-05T05:25:00,220.94,33.87,187.07,0.33,21.82,0.00,11.72
2026-03-05T05:30:00,225.15,33.86,191.29,0.34,21.90,0.00,11.62
2026-03-05T05:35:00,223.46,34.97,188.49,0.33,22.52,0.00,12.12
2026-03-05T05:40:00,224.13,35.72,188.41,0.34,23.33,0.00,12.05
2026-03-05T05:45:00,226.63,35.73,190.90,0.32,24.03,0.00,11.38
2026-03-05T05:50:00,228.68,36.71,191.97,0.32,24.69,0.00,11.70
2026-03-05T05:55:00,231.39,37.38,194.01,0.36,24.96,0.00,12.06
2026-03-05T06:00:00,235.86,37.34,198.52,0.30,25.24,0.00,11.80
2026-03-05T06:05:00,240.5,37.74,202.76,0.33,26.09,0.00,11.32
2026-03-05T06:10:00,244.76,38.32,206.44,0.31,26.51,0.00,11.50
2026-03-05T06:15:00,244.89,38.92,205.97,0.32,26.67,0.00,11.93
2026-03-05T06:20:00,245.52,39.42,206.10,0.27,27.06,0.00,12.09
2026-03-05T06:25:00,249.54,39.63,209.91,0.27,27.92,0.00,11.44
2026-03-05T06:30:00,253.55,40.37,213.18,0.26,28.71,0.00,11.40
2026-03-05T06:35:00,258.61,40.91,217.70,0.24,28.12,0.00,12.55
2026-03-05T06:40:00,262.39,40.58,221.81,0.25,27.72,0.00,12.61
2026-03-05T06:45:00,260.96,39.73,221.23,0.29,27.22,0.00,12.22
2026-03-05T06:50:00,259.14,39.88,219.26,0.35,27.44,0.00,12.09
2026-03-05T06:55:00,259.93,39.92,220.01,0.33,27.37,0.00,12.22
2026-03-05T07:00:00,270.37,40.65,229.72,0.25,27.84,0.00,12.56
2026-03-05T07:05:00,272.34,39.3,233.04,0.29,27.56,0.00,11.45
2026-03-05T07:10:00,275.19,39.5,235.69,0.71,27.27,0.00,11.52
2026-03-05T07:15:00,275.39,38.95,236.44,1.04,26.06,0.00,11.85
2026-03-05T07:20:00,275.6,37.26,238.34,1.58,23.62,0.00,12.06
2026-03-05T07:25:00,275.69,36.7,238.99,2.38,22.70,0.00,11.62
2026-03-05T07:30:00,276.67,37.51,239.16,3.17,23.02,0.00,11.32
2026-03-05T07:35:00,267.06,39.41,227.65,4.02,23.30,0.00,12.09
2026-03-05T07:40:00,264.58,40.11,224.47,5.33,22.62,0.00,12.16
2026-03-05T07:45:00,264.23,40.82,223.41,6.99,22.17,0.00,11.66
2026-03-05T07:50:00,262.38,41.29,221.09,8.43,21.29,0.00,11.57
2026-03-05T07:55:00,261.96,42.17,219.79,10.24,19.99,0.00,11.94
2026-03-05T08:00:00,263.74,44.59,219.15,12.14,20.46,0.00,11.99
2026-03-05T08:05:00,274.43,44.92,229.51,13.44,20.03,0.00,11.45
2026-03-05T08:10:00,278.04,45.11,232.93,13.80,20.05,0.00,11.26
2026-03-05T08:15:00,279.27,45.94,233.33,14.28,20.11,0.00,11.55
2026-03-05T08:20:00,279.44,47.47,231.97,15.37,20.45,0.00,11.65
2026-03-05T08:25:00,278.44,49.26,229.18,17.12,20.72,0.00,11.42
2026-03-05T08:30:00,275.92,51.11,224.81,19.31,20.72,0.00,11.08
2026-03-05T08:35:00,277.86,54.2,223.66,21.64,20.96,0.00,11.60
2026-03-05T08:40:00,282.16,57.71,224.45,24.11,21.72,0.00,11.88
2026-03-05T08:45:00,280.37,59.76,220.61,26.34,21.94,0.00,11.48
2026-03-05T08:50:00,277.8,60.76,217.04,27.72,22.62,0.00,10.42
2026-03-05T08:55:00,275.8,62.24,213.56,29.02,22.85,0.00,10.37
2026-03-05T09:00:00,276.29,66.15,210.14,31.21,23.87,0.00,11.07
2026-03-05T09:05:00,275.52,69.3,206.22,33.47,24.44,0.00,11.39
2026-03-05T09:10:00,273.31,72.56,200.75,36.52,24.96,0.00,11.08
2026-03-05T09:15:00,269.9,77.11,192.79,40.15,25.68,0.00,11.28
2026-03-05T09:20:00,265.93,79.93,186.00,43.14,25.38,0.00,11.41
2026-03-05T09:25:00,264.59,82.29,182.30,44.42,26.17,0.00,11.70
2026-03-05T09:30:00,264.42,81.14,183.28,44.97,24.89,0.00,11.28
2026-03-05T09:35:00,264.7,79.14,185.56,43.02,24.84,0.00,11.28
2026-03-05T09:40:00,261.7,74.19,187.51,37.73,25.82,0.00,10.64
2026-03-05T09:45:00,259.45,72.97,186.48,37.08,25.56,0.00,10.33
2026-03-05T09:50:00,259.54,74.28,185.26,37.94,25.84,0.00,10.50
2026-03-05T09:55:00,258.27,73.6,184.67,38.15,24.51,0.00,10.94
2026-03-05T10:00:00,261.45,73.82,187.63,37.77,24.96,0.00,11.09
2026-03-05T10:05:00,264.67,71.52,193.15,35.96,24.22,0.00,11.34
2026-03-05T10:10:00,262.92,71.1,191.82,35.58,24.53,0.00,10.99
2026-03-05T10:15:00,262.29,71.17,191.12,35.91,24.59,0.00,10.67
2026-03-05T10:20:00,261.66,69.93,191.73,34.85,24.24,0.00,10.84
2026-03-05T10:25:00,261.18,69.09,192.09,33.76,24.44,0.00,10.89
2026-03-05T10:30:00,261.81,69.24,192.57,32.72,25.58,0.00,10.94
2026-03-05T10:35:00,257.69,67.1,190.59,32.84,23.43,0.00,10.83
2026-03-05T10:40:00,255.83,65.96,189.87,32.69,22.13,0.00,11.14
2026-03-05T10:45:00,257.39,64.7,192.69,32.15,21.01,0.00,11.54
2026-03-05T10:50:00,263.43,67.03,196.40,33.07,22.51,0.00,11.45
2026-03-05T10:55:00,264.27,67.52,196.75,35.28,21.30,0.00,10.94
2026-03-05T11:00:00,263.29,73.04,190.25,39.53,22.17,0.00,11.34
2026-03-05T11:05:00,255.91,75.45,180.46,40.63,23.42,0.00,11.40
2026-03-05T11:10:00,250.69,75.22,175.47,40.79,23.12,0.00,11.31
2026-03-05T11:15:00,248.34,72.91,175.43,39.69,22.84,0.00,10.38
2026-03-06T06:20:00,251.24,80.7,170.54,0.36,69.74,0.00,10.60
2026-03-06T06:25:00,252.84,81.16,171.68,0.34,70.02,0.00,10.80
2026-03-06T06:30:00,256.07,80.69,175.38,0.34,69.51,0.00,10.84
2026-03-06T06:35:00,265.23,80.19,185.04,0.34,69.42,0.00,10.43
2026-03-06T06:40:00,268.64,78.77,189.87,0.35,67.75,0.00,10.67
2026-03-06T06:45:00,272.03,81.16,190.87,0.33,69.78,0.00,11.05
2026-03-06T06:50:00,274.94,80.31,194.63,0.34,68.97,0.00,11.00
2026-03-06T06:55:00,277.53,79.41,198.12,0.35,68.14,0.00,10.92
2026-03-06T07:00:00,281.22,78.03,203.19,0.36,67.01,0.00,10.66
