Timestamp,Net Demand,Generation,Import,Solar,Wind,STOR,Other
2026-03-05T05:20:00,20.79,20.79,,0.48,19.31,0.00,1.00
2026-03-05T05:25:00,20.9,20.9,,0.53,19.32,0.04,1.01
2026-03-05T05:30:00,19.94,19.94,,0.49,18.43,0.00,1.02
2026-03-05T05:35:00,19.62,19.62,,0.49,18.12,0.00,1.01
2026-03-05T05:40:00,18.18,18.18,,0.48,16.69,0.00,1.01
2026-03-05T05:45:00,16.72,16.72,,0.49,15.22,0.00,1.01
2026-03-05T05:50:00,16.24,16.24,,0.48,14.75,0.00,1.01
2026-03-05T05:55:00,14.81,14.81,,0.48,13.30,0.00,1.03
2026-03-05T06:00:00,13.7,13.7,,0.48,12.09,0.03,1.10
2026-03-05T06:05:00,12.76,12.76,,0.48,10.49,0.77,1.02
2026-03-05T06:10:00,12.19,12.19,,0.49,9.89,0.80,1.01
2026-03-05T06:15:00,12.36,12.36,,0.50,10.06,0.77,1.03
2026-03-05T06:20:00,11.49,11.49,,0.48,9.23,0.77,1.01
2026-03-05T06:25:00,11.23,11.23,,0.46,8.99,0.72,1.06
2026-03-05T06:30:00,11.52,11.52,,0.47,9.30,0.67,1.08
2026-03-05T06:35:00,11.69,11.69,,0.39,8.99,1.30,1.01
2026-03-05T06:40:00,12.61,12.61,,0.37,9.72,1.51,1.01
2026-03-05T06:45:00,13.59,13.59,,0.38,10.62,1.56,1.03
2026-03-05T06:50:00,13.92,13.92,,0.47,10.83,1.60,1.02
2026-03-05T06:55:00,15.36,15.36,,1.87,10.78,1.60,1.11
2026-03-05T07:00:00,16.21,16.21,,2.78,10.99,1.42,1.02
2026-03-05T07:05:00,15.69,15.69,,4.28,10.30,0.10,1.01
2026-03-05T07:10:00,17.45,17.45,,6.31,10.08,0.03,1.03
2026-03-05T07:15:00,21.09,21.09,,9.27,10.81,0.00,1.01
2026-03-05T07:20:00,24.25,24.25,,13.03,10.15,0.01,1.06
2026-03-05T07:25:00,28.21,28.21,,16.05,11.08,0.00,1.08
2026-03-05T07:30:00,30.94,30.94,,18.53,11.40,0.00,1.01
2026-03-05T07:35:00,30.59,30.59,,18.62,10.94,0.02,1.01
2026-03-05T07:40:00,32.71,32.71,,20.65,11.01,0.02,1.03
2026-03-05T07:45:00,35.05,35.05,,22.24,11.81,0.02,0.98
2026-03-05T07:50:00,37.29,37.29,,23.52,12.66,0.10,1.01
2026-03-05T07:55:00,39.62,39.62,,26.02,12.09,0.58,0.93
2026-03-05T08:00:00,40.79,40.79,,27.93,11.29,0.64,0.93
2026-03-05T08:05:00,38.73,38.73,,27.63,10.01,0.18,0.91
2026-03-05T08:10:00,36.6,36.6,,25.82,9.84,0.05,0.89
2026-03-05T08:15:00,40.87,40.87,,29.76,10.05,0.08,0.98
2026-03-05T08:20:00,42.12,42.12,,31.90,9.18,0.07,0.97
2026-03-05T08:25:00,45.28,45.28,,35.21,9.08,0.08,0.91
2026-03-05T08:30:00,46.11,46.11,,35.24,9.94,0.01,0.92
2026-03-05T08:35:00,47.13,47.13,,35.15,11.02,0.04,0.92
2026-03-05T08:40:00,49.34,49.34,,36.92,11.41,0.10,0.91
2026-03-05T08:45:00,52.47,52.47,,39.00,12.43,0.08,0.96
2026-03-05T08:50:00,54.12,54.12,,39.27,13.93,0.00,0.92
2026-03-05T08:55:00,56.03,56.03,,39.74,15.36,0.02,0.91
2026-03-05T09:00:00,61.35,61.35,,42.86,17.51,0.02,0.96
2026-03-05T09:05:00,71.11,71.11,,50.10,20.05,0.01,0.95
2026-03-05T09:10:00,78.13,78.13,,55.24,21.92,0.00,0.97
2026-03-05T09:15:00,82.3,82.3,,58.44,22.88,0.03,0.95
2026-03-05T09:20:00,86.04,86.04,,61.34,23.70,0.10,0.90
2026-03-05T09:25:00,87.44,87.44,,62.20,24.22,0.10,0.92
2026-03-05T09:30:00,91.31,91.31,,66.46,23.82,0.10,0.93
2026-03-05T09:35:00,93.22,93.22,,68.69,23.51,0.10,0.92
2026-03-05T09:40:00,88.88,88.88,,64.69,23.08,0.10,1.01
2026-03-05T09:45:00,97.67,97.67,,74.55,22.13,0.06,0.93
2026-03-05T09:50:00,105.29,105.29,,82.85,21.51,0.00,0.93
2026-03-05T09:55:00,105.94,105.94,,84.01,21.00,0.07,0.86
2026-03-05T10:00:00,110.08,110.08,,87.38,21.74,0.04,0.92
2026-03-05T10:05:00,111.33,111.33,,89.04,21.24,0.10,0.95
2026-03-05T10:10:00,108.11,108.11,,86.68,20.39,0.10,0.94
2026-03-05T10:15:00,97.36,97.36,,75.17,21.17,0.09,0.93
2026-03-05T10:20:00,88.7,88.7,,65.99,21.72,0.10,0.89
2026-03-05T10:25:00,89.54,89.54,,66.08,22.45,0.10,0.91
2026-03-05T10:30:00,82.77,82.77,,59.35,22.47,0.10,0.85
2026-03-05T10:35:00,84.87,84.87,,61.88,22.07,0.03,0.89
2026-03-05T10:40:00,91.74,91.74,,70.05,20.79,0.00,0.90
2026-03-05T10:45:00,91.1,91.1,,70.95,19.25,0.03,0.87
2026-03-05T10:50:00,82.01,82.01,,62.65,18.41,0.10,0.85
2026-03-05T10:55:00,83.95,83.95,,66.10,16.92,0.10,0.83
2026-03-05T11:00:00,93.06,93.06,,76.02,16.00,0.10,0.94
2026-03-05T11:05:00,88.19,88.19,,70.44,16.17,0.71,0.87
2026-03-05T11:10:00,87.97,87.97,,71.78,14.56,0.79,0.84
2026-03-05T11:15:00,100.92,100.92,,86.38,12.86,0.80,0.88
2026-03-06T06:20:00,89.2,56.11,33.09,1.20,54.18,0.01,0.72
2026-03-06T06:25:00,91.16,57.76,33.40,1.41,55.50,0.00,0.85
2026-03-06T06:30:00,93.36,56.2,37.16,1.61,53.77,0.04,0.78
2026-03-06T06:35:00,103.03,56.72,46.31,1.35,53.95,0.63,0.79
2026-03-06T06:40:00,107.34,57.89,49.45,1.22,55.20,0.70,0.77
2026-03-06T06:45:00,108.74,58.62,50.12,1.08,56.19,0.70,0.65
2026-03-06T06:50:00,111.97,60.17,51.80,1.28,57.44,0.69,0.76
