Timestamp,Net Demand,Generation,Import,Solar,Wind,STOR,Other
2026-03-05T05:20:00,37.05,0.75,36.30,0.24,0.00,0.00,0.51
2026-03-05T05:25:00,37.15,0.85,36.30,0.24,0.00,0.00,0.61
2026-03-05T05:30:00,36.99,0.69,36.30,0.24,0.00,0.00,0.45
2026-03-05T05:35:00,37.19,0.73,36.46,0.24,0.00,0.00,0.49
2026-03-05T05:40:00,37.75,0.75,37.00,0.24,0.00,0.00,0.51
2026-03-05T05:45:00,37.88,0.72,37.16,0.24,0.00,0.00,0.48
2026-03-05T05:50:00,38.02,0.72,37.30,0.24,0.00,0.00,0.48
2026-03-05T05:55:00,38.15,0.56,37.59,0.24,0.00,0.00,0.32
2026-03-05T06:00:00,39.32,0.38,38.94,0.24,0.00,0.00,0.14
2026-03-05T06:05:00,40.56,0.46,40.10,0.24,0.00,0.00,0.22
2026-03-05T06:10:00,41.78,0.67,41.11,0.24,0.00,0.00,0.43
2026-03-05T06:15:00,42.51,0.78,41.73,0.24,0.00,0.00,0.54
2026-03-05T06:20:00,43.23,0.84,42.39,0.24,0.00,0.00,0.60
2026-03-05T06:25:00,45.07,2.1,42.97,0.24,0.00,0.00,1.86
2026-03-05T06:30:00,45.87,2.47,43.40,0.24,0.00,0.00,2.23
2026-03-05T06:35:00,46.46,2.16,44.30,0.24,0.00,0.00,1.92
2026-03-05T06:40:00,47.69,2.62,45.07,0.26,0.00,0.00,2.36
2026-03-05T06:45:00,48.43,2.91,45.52,0.36,0.00,0.00,2.55
2026-03-05T06:50:00,49.24,3.08,46.16,0.36,0.00,0.00,2.72
2026-03-05T06:55:00,49.93,3.23,46.70,0.38,0.00,0.00,2.85
2026-03-05T07:00:00,49.41,2.71,46.70,0.55,0.00,0.00,2.16
2026-03-05T07:05:00,52.77,5.3,47.47,0.74,0.00,0.00,4.56
2026-03-05T07:10:00,53.73,5.5,48.23,1.06,0.00,0.00,4.44
2026-03-05T07:15:00,53.22,5.82,47.40,1.45,0.00,0.00,4.37
2026-03-05T07:20:00,53.71,6.31,47.40,1.83,0.00,0.00,4.48
2026-03-05T07:25:00,53.64,6.65,46.99,2.27,0.00,0.00,4.38
2026-03-05T07:30:00,54.2,7.73,46.47,2.76,0.00,0.00,4.97
2026-03-05T07:35:00,53.62,8.31,45.31,3.27,0.00,0.00,5.04
2026-03-05T07:40:00,53.43,9.09,44.34,3.80,0.00,0.00,5.29
2026-03-05T07:45:00,52.99,9.66,43.33,4.41,0.00,0.00,5.25
2026-03-05T07:50:00,53.54,10.39,43.15,4.91,0.00,0.00,5.48
2026-03-05T07:55:00,52.78,10.55,42.23,5.27,0.00,0.00,5.28
