ValueDate,Current Inst,Derived MVA,Volts Inst
2026-02-25T21:45:00+00:00,133.838,2.633,11.363
2026-02-25T21:50:00+00:00,132.892,2.62,11.381
2026-02-25T21:55:00+00:00,132.562,2.601,11.332
2026-02-25T22:00:00+00:00,130.911,2.57,11.33
2026-02-25T22:05:00+00:00,131.384,2.583,11.355
2026-02-25T22:10:00+00:00,131.673,2.596,11.39
2026-02-25T22:15:00+00:00,120.388,2.367,11.344
2026-02-25T22:20:00+00:00,118.49,2.324,11.328
2026-02-25T22:25:00+00:00,117.81,2.314,11.34
2026-02-25T22:30:00+00:00,120.096,2.362,11.34
2026-02-25T22:35:00+00:00,115.172,2.228,11.167
2026-02-25T22:40:00+00:00,114.188,2.208,11.162
2026-02-25T22:45:00+00:00,114.197,2.211,11.178
2026-02-25T22:50:00+00:00,112.584,2.177,11.163
2026-02-25T22:55:00+00:00,110.06,2.128,11.161
2026-02-25T23:00:00+00:00,107.558,2.082,11.178
2026-02-25T23:05:00+00:00,111.135,2.152,11.176
2026-02-25T23:10:00+00:00,104.459,2.026,11.204
2026-02-25T23:15:00+00:00,106.459,2.066,11.204
2026-02-25T23:20:00+00:00,105.905,2.053,11.19
2026-02-25T23:25:00+00:00,102.266,1.978,11.166
2026-02-25T23:30:00+00:00,99.926,1.932,11.166
2026-02-25T23:35:00+00:00,102.899,1.993,11.18
2026-02-25T23:40:00+00:00,97.731,1.892,11.17
2026-02-25T23:45:00+00:00,98.349,1.906,11.185
2026-02-25T23:50:00+00:00,97.84,1.896,11.186
2026-02-25T23:55:00+00:00,99.376,1.928,11.202
2026-02-26T00:00:00+00:00,96.704,1.878,11.212
2026-02-26T00:05:00+00:00,103.084,1.998,11.188
2026-02-26T00:10:00+00:00,105.478,2.036,11.136
2026-02-26T00:15:00+00:00,107.822,2.07,11.085
2026-02-26T00:20:00+00:00,101.459,1.958,11.142
2026-02-26T00:25:00+00:00,99.46,1.928,11.196
2026-02-26T00:30:00+00:00,94.258,1.836,11.249
2026-02-26T00:35:00+00:00,101.545,1.973,11.21
2026-02-26T00:40:00+00:00,98.325,1.904,11.181
2026-02-26T00:45:00+00:00,102.279,1.981,11.182
2026-02-26T00:50:00+00:00,105.2,2.037,11.17
2026-02-26T00:55:00+00:00,98.448,1.904,11.166
2026-02-26T01:00:00+00:00,102.9,1.994,11.193
2026-02-26T01:05:00+00:00,99.478,1.93,11.2
2026-02-26T01:10:00+00:00,103.482,2.009,11.202
2026-02-26T01:15:00+00:00,102.26,1.984,11.2
2026-02-26T01:20:00+00:00,105.499,2.047,11.212
2026-02-26T01:25:00+00:00,101.976,1.982,11.225
2026-02-26T01:30:00+00:00,101.514,1.974,11.228
2026-02-26T01:35:00+00:00,98.316,1.912,11.226
2026-02-26T01:40:00+00:00,96.694,1.882,11.238
2026-02-26T01:45:00+00:00,98.296,1.915,11.246
2026-02-26T01:50:00+00:00,96.568,1.88,11.238
2026-02-26T01:55:00+00:00,95.254,1.854,11.24
2026-02-26T02:00:00+00:00,95.618,1.864,11.256
2026-02-26T02:05:00+00:00,98.4,1.917,11.246
2026-02-26T02:10:00+00:00,96.85,1.882,11.218
2026-02-26T02:15:00+00:00,95.05,1.848,11.218
2026-02-26T02:20:00+00:00,92.813,1.802,11.2
2026-02-26T02:25:00+00:00,94.032,1.827,11.218
2026-02-26T02:30:00+00:00,93.084,1.81,11.218
2026-02-26T02:35:00+00:00,89.17,1.734,11.232
2026-02-26T02:40:00+00:00,88.576,1.726,11.254
2026-02-26T02:45:00+00:00,90.608,1.766,11.25
2026-02-26T02:50:00+00:00,88.76,1.732,11.269
2026-02-26T02:55:00+00:00,88.99,1.739,11.274
2026-02-26T03:00:00+00:00,88.76,1.736,11.294
2026-02-26T03:05:00+00:00,92.112,1.801,11.285
2026-02-26T03:10:00+00:00,89.686,1.751,11.27
2026-02-26T03:15:00+00:00,90.079,1.762,11.292
2026-02-26T03:20:00+00:00,86.976,1.701,11.295
2026-02-26T03:25:00+00:00,85.934,1.684,11.314
2026-02-26T03:30:00+00:00,84.916,1.664,11.306
2026-02-26T03:35:00+00:00,83.282,1.632,11.309
2026-02-26T03:40:00+00:00,83.356,1.633,11.312
2026-02-26T03:45:00+00:00,81.368,1.596,11.322
2026-02-26T03:50:00+00:00,80.911,1.589,11.34
2026-02-26T03:55:00+00:00,78.443,1.54,11.336
2026-02-26T04:00:00+00:00,82.842,1.628,11.34
2026-02-26T04:05:00+00:00,80.08,1.566,11.286
2026-02-26T04:10:00+00:00,79.958,1.562,11.272
2026-02-26T04:15:00+00:00,85.572,1.67,11.265
2026-02-26T04:20:00+00:00,80.66,1.574,11.262
2026-02-26T04:25:00+00:00,81.696,1.594,11.268
2026-02-26T04:30:00+00:00,79.408,1.551,11.279
2026-02-26T04:35:00+00:00,79.692,1.556,11.27
2026-02-26T04:40:00+00:00,79.845,1.558,11.274
2026-02-26T04:45:00+00:00,81.662,1.596,11.287
2026-02-26T04:50:00+00:00,77.991,1.523,11.28
2026-02-26T04:55:00+00:00,77.916,1.525,11.296
2026-02-26T05:00:00+00:00,82.392,1.612,11.294
2026-02-26T05:05:00+00:00,87.254,1.704,11.267
2026-02-26T05:10:00+00:00,85.213,1.661,11.25
2026-02-26T05:15:00+00:00,87.338,1.702,11.258
2026-02-26T05:20:00+00:00,86.827,1.696,11.274
2026-02-26T05:25:00+00:00,86.836,1.695,11.266
2026-02-26T05:30:00+00:00,84.166,1.642,11.256
2026-02-26T05:35:00+00:00,83.246,1.621,11.244
2026-02-26T05:40:00+00:00,82.89,1.614,11.244
2026-02-26T05:45:00+00:00,81.13,1.58,11.247
2026-02-26T05:50:00+00:00,85.173,1.658,11.239
2026-02-26T05:55:00+00:00,83.958,1.634,11.234
2026-02-26T06:00:00+00:00,85.101,1.652,11.2
2026-02-26T06:05:00+00:00,84.116,1.622,11.134
2026-02-26T06:10:00+00:00,92.086,1.775,11.127
2026-02-26T06:15:00+00:00,97.532,1.882,11.142
2026-02-26T06:20:00+00:00,96.348,1.866,11.182
2026-02-26T06:25:00+00:00,104.194,2.014,11.159
2026-02-26T06:30:00+00:00,102.408,1.98,11.163
2026-02-26T06:35:00+00:00,107.186,2.07,11.148
2026-02-26T06:40:00+00:00,104.549,2.013,11.117
2026-02-26T06:45:00+00:00,101.957,1.968,11.147
2026-02-26T06:50:00+00:00,107.552,2.09,11.216
2026-02-26T06:55:00+00:00,111.278,2.16,11.202
2026-02-26T07:00:00+00:00,110.59,2.142,11.18
2026-02-26T07:05:00+00:00,114.848,2.22,11.156
2026-02-26T07:10:00+00:00,119.218,2.298,11.131
2026-02-26T07:15:00+00:00,118.938,2.298,11.151
2026-02-26T07:20:00+00:00,111.902,2.164,11.158
2026-02-26T07:25:00+00:00,114.869,2.219,11.15
2026-02-26T07:30:00+00:00,112.059,2.161,11.136
2026-02-26T07:35:00+00:00,111.455,2.144,11.108
2026-02-26T07:40:00+00:00,112.02,2.153,11.095
2026-02-26T07:45:00+00:00,110.244,2.123,11.12
2026-02-26T07:50:00+00:00,113.742,2.2,11.175
2026-02-26T07:55:00+00:00,110.872,2.142,11.154
2026-02-26T08:00:00+00:00,115.806,2.234,11.132
2026-02-26T08:05:00+00:00,116.852,2.248,11.104
2026-02-26T08:10:00+00:00,121.88,2.351,11.146
2026-02-26T08:15:00+00:00,120.228,2.331,11.194
2026-02-26T08:20:00+00:00,119.874,2.322,11.185
2026-02-26T08:25:00+00:00,122.413,2.37,11.181
2026-02-26T08:30:00+00:00,121.946,2.358,11.166
2026-02-26T08:35:00+00:00,126.132,2.44,11.165
2026-02-26T08:40:00+00:00,123.3,2.387,11.178
2026-02-26T08:45:00+00:00,122.582,2.375,11.183
2026-02-26T08:50:00+00:00,120.315,2.332,11.19
2026-02-26T08:55:00+00:00,124.059,2.406,11.2
2026-02-26T09:00:00+00:00,121.858,2.366,11.21
2026-02-26T09:05:00+00:00,123.378,2.391,11.189
2026-02-26T09:10:00+00:00,124.011,2.403,11.189
2026-02-26T09:15:00+00:00,128.863,2.494,11.175
2026-02-26T09:20:00+00:00,128.088,2.48,11.183
2026-02-26T09:25:00+00:00,123.872,2.401,11.189
2026-02-26T09:30:00+00:00,127.282,2.468,11.201
2026-02-26T09:35:00+00:00,129.496,2.512,11.196
2026-02-26T09:40:00+00:00,127.052,2.459,11.176
2026-02-26T09:45:00+00:00,128.565,2.49,11.184
2026-02-26T09:50:00+00:00,131.699,2.552,11.19
2026-02-26T09:55:00+00:00,128.741,2.497,11.2
2026-02-26T10:00:00+00:00,126.907,2.466,11.218
2026-02-26T10:05:00+00:00,126.768,2.46,11.2
2026-02-26T10:10:00+00:00,126.536,2.452,11.191
2026-02-26T10:15:00+00:00,128.596,2.496,11.211
2026-02-26T10:20:00+00:00,127.544,2.48,11.222
2026-02-26T10:25:00+00:00,131.074,2.544,11.209
2026-02-26T10:30:00+00:00,131.098,2.542,11.198
2026-02-26T10:35:00+00:00,129.325,2.512,11.212
2026-02-26T10:40:00+00:00,133.404,2.583,11.178
2026-02-26T10:45:00+00:00,134.194,2.598,11.182
2026-02-26T10:50:00+00:00,128.544,2.488,11.172
2026-02-26T10:55:00+00:00,129.671,2.511,11.18
2026-02-26T11:00:00+00:00,129.184,2.503,11.19
2026-02-26T11:05:00+00:00,131.135,2.548,11.22
2026-02-26T11:10:00+00:00,132.794,2.581,11.223
2026-02-26T11:15:00+00:00,131.418,2.556,11.222
2026-02-26T11:20:00+00:00,130.063,2.531,11.234
2026-02-26T11:25:00+00:00,131.302,2.551,11.215
2026-02-26T11:30:00+00:00,126.964,2.464,11.2
2026-02-26T11:35:00+00:00,126.508,2.455,11.206
2026-02-26T11:40:00+00:00,130.949,2.544,11.212
2026-02-26T11:45:00+00:00,132.726,2.576,11.208
2026-02-26T11:50:00+00:00,126.73,2.466,11.236
2026-02-26T11:55:00+00:00,132.471,2.577,11.23
2026-02-26T12:00:00+00:00,130.546,2.54,11.233
2026-02-26T12:05:00+00:00,139.627,2.714,11.219
2026-02-26T12:10:00+00:00,138.235,2.684,11.206
2026-02-26T12:15:00+00:00,143.19,2.782,11.219
2026-02-26T12:20:00+00:00,140.03,2.72,11.217
2026-02-26T12:25:00+00:00,136.858,2.661,11.226
2026-02-26T12:30:00+00:00,133.66,2.598,11.218
2026-02-26T12:35:00+00:00,122.775,2.38,11.194
2026-02-26T12:40:00+00:00,125.176,2.424,11.178
2026-02-26T12:45:00+00:00,125.504,2.432,11.184
2026-02-26T12:50:00+00:00,122.132,2.366,11.18
2026-02-26T12:55:00+00:00,124.598,2.416,11.194
2026-02-26T13:00:00+00:00,125.465,2.434,11.198
2026-02-26T13:05:00+00:00,128.406,2.49,11.195
2026-02-26T13:10:00+00:00,125.452,2.428,11.178
2026-02-26T13:15:00+00:00,132.878,2.578,11.208
2026-02-26T13:20:00+00:00,128.192,2.492,11.222
2026-02-26T13:25:00+00:00,122.785,2.388,11.224
2026-02-26T13:30:00+00:00,120.48,2.332,11.174
2026-02-26T13:35:00+00:00,123.685,2.392,11.164
2026-02-26T13:40:00+00:00,122.598,2.367,11.148
2026-02-26T13:45:00+00:00,126.112,2.434,11.146
2026-02-26T13:50:00+00:00,120.656,2.328,11.143
2026-02-26T13:55:00+00:00,129.518,2.514,11.198
2026-02-26T14:00:00+00:00,128.125,2.482,11.179
2026-02-26T14:05:00+00:00,128.497,2.49,11.197
2026-02-26T14:10:00+00:00,130.293,2.527,11.194
2026-02-26T14:15:00+00:00,128.636,2.493,11.186
2026-02-26T14:20:00+00:00,125.905,2.44,11.19
2026-02-26T14:25:00+00:00,121.956,2.364,11.192
2026-02-26T14:30:00+00:00,126.045,2.441,11.184
2026-02-26T14:35:00+00:00,125.124,2.42,11.165
2026-02-26T14:40:00+00:00,129.884,2.51,11.16
2026-02-26T14:45:00+00:00,129.848,2.508,11.15
2026-02-26T14:50:00+00:00,133.798,2.586,11.16
2026-02-26T14:55:00+00:00,134.966,2.604,11.144
2026-02-26T15:00:00+00:00,135.146,2.622,11.204
2026-02-26T15:05:00+00:00,138.209,2.691,11.238
2026-02-26T15:10:00+00:00,137.618,2.685,11.264
2026-02-26T15:15:00+00:00,132.802,2.6,11.305
2026-02-26T15:20:00+00:00,132.388,2.595,11.317
2026-02-26T15:25:00+00:00,130.08,2.552,11.324
2026-02-26T15:30:00+00:00,130.802,2.564,11.313
2026-02-26T15:35:00+00:00,133.814,2.618,11.294
2026-02-26T15:40:00+00:00,132.112,2.582,11.284
2026-02-26T15:45:00+00:00,132.85,2.595,11.277
2026-02-26T15:50:00+00:00,138.136,2.69,11.238
2026-02-26T15:55:00+00:00,148.779,2.898,11.247
2026-02-26T16:00:00+00:00,149.752,2.92,11.252
