ValueDate,Current Inst,Derived MVA,MVAr Inst,MW Inst,State TSDS,Volts Inst
2026-02-26T04:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.89
2026-02-26T04:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.91
2026-02-26T04:30:00+00:00,0.0,0.0,0.0,0.0,4.5,32.916
2026-02-26T04:35:00+00:00,0.0,0.0,0.0,0.0,4.5,32.912
2026-02-26T04:40:00+00:00,0.0,0.0,0.0,0.0,4.5,32.914
2026-02-26T04:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.946
2026-02-26T04:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.946
2026-02-26T04:55:00+00:00,0.0,0.0,0.0,0.0,4.5,32.991
2026-02-26T05:00:00+00:00,0.0,0.0,0.0,0.0,4.5,32.99
2026-02-26T05:05:00+00:00,0.0,0.0,0.0,0.0,4.5,32.89
2026-02-26T05:10:00+00:00,0.0,0.0,0.0,0.0,4.5,32.855
2026-02-26T05:15:00+00:00,0.0,0.0,0.0,0.0,4.5,32.855
2026-02-26T05:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.888
2026-02-26T05:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.86
2026-02-26T05:30:00+00:00,0.0,0.0,0.0,0.0,4.5,32.856
2026-02-26T05:35:00+00:00,0.0,0.0,0.0,0.0,4.5,32.844
2026-02-26T05:40:00+00:00,0.0,0.0,0.0,0.0,4.5,32.848
2026-02-26T05:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.823
2026-02-26T05:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.764
2026-02-26T05:55:00+00:00,0.0,0.0,0.0,0.0,4.5,32.784
2026-02-26T06:00:00+00:00,0.0,0.0,0.0,0.0,4.5,32.712
2026-02-26T06:05:00+00:00,0.0,0.0,0.0,0.0,4.5,32.528
2026-02-26T06:10:00+00:00,0.0,0.0,0.0,0.0,4.5,32.444
2026-02-26T06:15:00+00:00,0.0,0.0,0.0,0.0,4.5,32.484
2026-02-26T06:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.598
2026-02-26T06:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.566
2026-02-26T06:30:00+00:00,0.0,0.0,0.0,0.0,4.5,32.582
2026-02-26T06:35:00+00:00,0.0,0.0,0.0,0.0,4.5,32.568
2026-02-26T06:40:00+00:00,0.0,0.0,0.0,0.0,4.5,32.456
2026-02-26T06:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.52
2026-02-26T06:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.79
2026-02-26T06:55:00+00:00,0.0,0.0,0.0,0.0,4.5,32.794
2026-02-26T07:00:00+00:00,0.0,0.0,0.0,0.0,4.5,32.748
2026-02-26T07:05:00+00:00,0.0,0.0,0.0,0.0,4.5,32.704
2026-02-26T07:10:00+00:00,0.0,0.0,0.0,0.0,4.5,32.584
2026-02-26T07:15:00+00:00,0.0,0.0,0.0,0.0,4.5,32.557
2026-02-26T07:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.612
2026-02-26T07:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.57
2026-02-26T07:30:00+00:00,0.0,0.0,0.0,0.0,4.5,32.514
2026-02-26T07:35:00+00:00,0.0,0.0,0.0,0.0,4.5,32.466
2026-02-26T07:40:00+00:00,0.0,0.0,0.0,0.0,4.5,32.428
2026-02-26T07:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.425
2026-02-26T07:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.496
2026-02-26T07:55:00+00:00,0.0,0.0,0.0,0.0,4.5,32.484
2026-02-26T08:00:00+00:00,0.0,0.0,0.0,0.0,4.5,32.437
2026-02-26T08:05:00+00:00,0.0,0.0,0.0,0.0,4.5,32.328
2026-02-26T08:10:00+00:00,0.0,0.0,0.0,0.0,4.5,32.281
2026-02-26T08:15:00+00:00,0.0,0.0,0.0,0.0,4.5,32.385
2026-02-26T08:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.386
2026-02-26T08:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.399
2026-02-26T08:30:00+00:00,0.0,0.0,0.0,0.0,4.5,32.356
2026-02-26T08:35:00+00:00,0.0,0.0,0.0,0.0,4.5,32.344
2026-02-26T08:40:00+00:00,0.0,0.0,0.0,0.0,4.5,32.357
2026-02-26T08:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.375
2026-02-26T08:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.388
2026-02-26T08:55:00+00:00,0.0,0.0,0.0,0.0,4.5,32.408
2026-02-26T09:00:00+00:00,0.0,0.0,0.0,0.0,4.5,32.433
2026-02-26T09:05:00+00:00,0.0,0.0,0.0,0.0,4.5,32.399
2026-02-26T09:10:00+00:00,0.0,0.0,0.0,0.0,4.5,32.407
2026-02-26T09:15:00+00:00,0.0,0.0,0.0,0.0,4.5,32.361
2026-02-26T09:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.392
2026-02-26T09:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.434
2026-02-26T09:30:00+00:00,0.0,0.0,0.0,0.0,4.5,32.438
2026-02-26T09:35:00+00:00,0.0,0.0,0.0,0.0,4.5,32.458
2026-02-26T09:40:00+00:00,0.0,0.0,0.0,0.0,4.5,32.426
2026-02-26T09:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.411
2026-02-26T09:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.439
2026-02-26T09:55:00+00:00,0.0,0.0,0.0,0.0,4.5,32.463
2026-02-26T10:00:00+00:00,0.0,0.0,0.0,0.0,4.5,32.522
2026-02-26T10:05:00+00:00,0.0,0.0,0.0,0.0,4.5,32.484
2026-02-26T10:10:00+00:00,0.0,0.0,0.0,0.0,4.5,32.465
2026-02-26T10:15:00+00:00,0.0,0.0,0.0,0.0,4.5,32.52
2026-02-26T10:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.55
2026-02-26T10:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.472
2026-02-26T10:30:00+00:00,0.0,0.0,0.0,0.0,4.5,32.474
2026-02-26T10:35:00+00:00,0.0,0.0,0.0,0.0,4.5,32.524
2026-02-26T10:40:00+00:00,0.0,0.0,0.0,0.0,4.5,32.429
2026-02-26T10:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.405
2026-02-26T10:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.39
2026-02-26T10:55:00+00:00,0.0,0.0,0.0,0.0,4.5,32.406
2026-02-26T11:00:00+00:00,0.0,0.0,0.0,0.0,4.5,32.456
2026-02-26T11:05:00+00:00,0.0,0.0,0.0,0.0,4.5,32.501
2026-02-26T11:10:00+00:00,0.0,0.0,0.0,0.0,4.5,32.502
2026-02-26T11:15:00+00:00,0.0,0.0,0.0,0.0,4.5,32.519
2026-02-26T11:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.565
2026-02-26T11:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.539
2026-02-26T11:30:00+00:00,0.0,0.0,0.0,0.0,4.5,32.499
2026-02-26T11:35:00+00:00,0.0,0.0,0.0,0.0,4.5,32.505
2026-02-26T11:40:00+00:00,0.0,0.0,0.0,0.0,4.5,32.551
2026-02-26T11:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.534
2026-02-26T11:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.584
2026-02-26T11:55:00+00:00,0.0,0.0,0.0,0.0,4.5,32.572
2026-02-26T12:00:00+00:00,0.0,0.0,0.0,0.0,4.5,32.568
2026-02-26T12:05:00+00:00,0.0,0.0,0.0,0.0,4.5,32.55
2026-02-26T12:10:00+00:00,0.0,0.0,0.0,0.0,4.5,32.501
2026-02-26T12:15:00+00:00,0.0,0.0,0.0,0.0,4.5,32.489
2026-02-26T12:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.478
2026-02-26T12:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.502
2026-02-26T12:30:00+00:00,0.0,0.0,0.0,0.0,4.5,32.5
2026-02-26T12:35:00+00:00,0.0,0.0,0.0,0.0,4.5,32.422
2026-02-26T12:40:00+00:00,0.0,0.0,0.0,0.0,4.5,32.394
2026-02-26T12:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.387
2026-02-26T12:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.384
2026-02-26T12:55:00+00:00,0.0,0.0,0.0,0.0,4.5,32.396
2026-02-26T13:00:00+00:00,0.0,0.0,0.0,0.0,4.5,32.428
2026-02-26T13:05:00+00:00,0.0,0.0,0.0,0.0,4.5,32.392
2026-02-26T13:10:00+00:00,0.0,0.0,0.0,0.0,4.5,32.336
2026-02-26T13:15:00+00:00,0.0,0.0,0.0,0.0,4.5,32.406
2026-02-26T13:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.444
2026-02-26T13:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.452
2026-02-26T13:30:00+00:00,0.0,0.0,0.0,0.0,4.5,32.29
2026-02-26T13:35:00+00:00,0.0,0.0,0.0,0.0,4.5,32.289
2026-02-26T13:40:00+00:00,0.0,0.0,0.0,0.0,4.5,32.254
2026-02-26T13:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.232
2026-02-26T13:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.48
2026-02-26T13:55:00+00:00,0.0,0.0,0.0,0.0,4.5,33.209
2026-02-26T14:00:00+00:00,0.0,0.0,0.0,0.0,4.5,33.148
2026-02-26T14:05:00+00:00,0.0,0.0,0.0,0.0,4.5,33.153
2026-02-26T14:10:00+00:00,0.0,0.0,0.0,0.0,4.5,33.183
2026-02-26T14:15:00+00:00,0.0,0.0,0.0,0.0,4.5,33.168
2026-02-26T14:20:00+00:00,0.0,0.0,0.0,0.0,4.5,33.204
2026-02-26T14:25:00+00:00,0.0,0.0,0.0,0.0,4.5,33.193
2026-02-26T14:30:00+00:00,0.0,0.0,0.0,0.0,4.5,33.172
2026-02-26T14:35:00+00:00,0.0,0.0,0.0,0.0,4.5,33.135
2026-02-26T14:40:00+00:00,0.0,0.0,0.0,0.0,4.5,33.12
2026-02-26T14:45:00+00:00,0.0,0.0,0.0,0.0,4.5,33.077
2026-02-26T14:50:00+00:00,0.0,0.0,0.0,0.0,4.5,33.134
2026-02-26T14:55:00+00:00,0.0,0.0,0.0,0.0,4.5,33.089
2026-02-26T15:00:00+00:00,0.0,0.0,0.0,0.0,4.5,33.254
2026-02-26T15:05:00+00:00,0.0,0.0,0.0,0.0,4.5,33.364
2026-02-26T15:10:00+00:00,0.0,0.0,0.0,0.0,4.5,33.472
2026-02-26T15:15:00+00:00,0.0,0.0,0.0,0.0,4.5,33.348
2026-02-26T15:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.8
2026-02-26T15:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.812
2026-02-26T15:30:00+00:00,0.0,0.0,0.0,0.0,4.5,32.795
2026-02-26T15:35:00+00:00,0.0,0.0,0.0,0.0,4.5,32.739
2026-02-26T15:40:00+00:00,0.0,0.0,0.0,0.0,4.5,32.697
2026-02-26T15:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.675
2026-02-26T15:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.606
2026-02-26T15:55:00+00:00,0.0,0.0,0.0,0.0,4.5,32.64
2026-02-26T16:00:00+00:00,0.0,0.0,0.0,0.0,4.5,32.662
2026-02-26T16:05:00+00:00,0.0,0.0,0.0,0.0,4.5,32.591
2026-02-26T16:10:00+00:00,0.0,0.0,0.0,0.0,4.5,32.595
2026-02-26T16:15:00+00:00,0.0,0.0,0.0,0.0,4.5,32.586
2026-02-26T16:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.571
2026-02-26T16:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.654
2026-02-26T16:30:00+00:00,0.0,0.0,0.0,0.0,4.5,32.683
2026-02-26T16:35:00+00:00,0.0,0.0,0.0,0.0,4.5,32.67
2026-02-26T16:40:00+00:00,0.0,0.0,0.0,0.0,4.5,32.583
2026-02-26T16:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.48
2026-02-26T16:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.362
2026-02-26T16:55:00+00:00,0.0,0.0,0.0,0.0,4.5,32.673
2026-02-26T17:00:00+00:00,0.0,0.0,0.0,0.0,4.5,33.084
2026-02-26T17:05:00+00:00,0.0,0.0,0.0,0.0,4.5,33.026
2026-02-26T17:10:00+00:00,0.0,0.0,0.0,0.0,4.5,33.086
2026-02-26T17:15:00+00:00,0.0,0.0,0.0,0.0,4.5,33.039
2026-02-26T17:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.96
2026-02-26T17:25:00+00:00,0.0,0.0,0.0,0.0,4.5,33.103
2026-02-26T17:30:00+00:00,0.0,0.0,0.0,0.0,4.5,33.136
2026-02-26T17:35:00+00:00,0.0,0.0,0.0,0.0,4.5,33.062
2026-02-26T17:40:00+00:00,0.0,0.0,0.0,0.0,4.5,33.076
2026-02-26T17:45:00+00:00,0.0,0.0,0.0,0.0,4.5,33.123
2026-02-26T17:50:00+00:00,0.0,0.0,0.0,0.0,4.5,33.19
2026-02-26T17:55:00+00:00,0.0,0.0,0.0,0.0,4.5,33.186
2026-02-26T18:00:00+00:00,0.0,0.0,0.0,0.0,4.5,33.256
2026-02-26T18:05:00+00:00,0.0,0.0,0.0,0.0,4.5,33.154
2026-02-26T18:10:00+00:00,0.0,0.0,0.0,0.0,4.5,33.086
2026-02-26T18:15:00+00:00,0.0,0.0,0.0,0.0,4.5,33.076
2026-02-26T18:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.998
2026-02-26T18:25:00+00:00,0.0,0.0,0.0,0.0,4.5,33.06
2026-02-26T18:30:00+00:00,0.0,0.0,0.0,0.0,4.5,33.074
2026-02-26T18:35:00+00:00,0.0,0.0,0.0,0.0,4.5,32.988
2026-02-26T18:40:00+00:00,0.0,0.0,0.0,0.0,4.5,32.952
2026-02-26T18:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.96
2026-02-26T18:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.938
2026-02-26T18:55:00+00:00,0.0,0.0,0.0,0.0,4.5,33.04
2026-02-26T19:00:00+00:00,0.0,0.0,0.0,0.0,4.5,33.01
2026-02-26T19:05:00+00:00,0.0,0.0,0.0,0.0,4.5,33.03
2026-02-26T19:10:00+00:00,0.0,0.0,0.0,0.0,4.5,32.88
2026-02-26T19:15:00+00:00,0.0,0.0,0.0,0.0,4.5,32.844
2026-02-26T19:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.867
2026-02-26T19:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.955
2026-02-26T19:30:00+00:00,0.0,0.0,0.0,0.0,4.5,33.132
2026-02-26T19:35:00+00:00,0.0,0.0,0.0,0.0,4.5,33.317
2026-02-26T19:40:00+00:00,0.0,0.0,0.0,0.0,4.5,33.288
2026-02-26T19:45:00+00:00,0.0,0.0,0.0,0.0,4.5,33.188
2026-02-26T19:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.92
2026-02-26T19:55:00+00:00,0.0,0.0,0.0,0.0,4.5,32.908
2026-02-26T20:00:00+00:00,0.0,0.0,0.0,0.0,4.5,32.964
2026-02-26T20:05:00+00:00,0.0,0.0,0.0,0.0,4.5,32.922
2026-02-26T20:10:00+00:00,0.0,0.0,0.0,0.0,4.5,32.914
2026-02-26T20:15:00+00:00,0.0,0.0,0.0,0.0,4.5,33.09
2026-02-26T20:20:00+00:00,0.0,0.0,0.0,0.0,4.5,33.09
2026-02-26T20:25:00+00:00,0.0,0.0,0.0,0.0,4.5,33.179
2026-02-26T20:30:00+00:00,0.0,0.0,0.0,0.0,4.5,33.202
2026-02-26T20:35:00+00:00,0.0,0.0,0.0,0.0,4.5,33.196
2026-02-26T20:40:00+00:00,0.0,0.0,0.0,0.0,4.5,33.034
2026-02-26T20:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.824
2026-02-26T20:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.904
2026-02-26T20:55:00+00:00,0.0,0.0,0.0,0.0,4.5,32.968
2026-02-26T21:00:00+00:00,0.0,0.0,0.0,0.0,4.5,33.068
2026-02-26T21:05:00+00:00,0.0,0.0,0.0,0.0,4.5,33.043
2026-02-26T21:10:00+00:00,0.0,0.0,0.0,0.0,4.5,33.087
2026-02-26T21:15:00+00:00,0.0,0.0,0.0,0.0,4.5,33.144
2026-02-26T21:20:00+00:00,0.0,0.0,0.0,0.0,4.5,33.228
2026-02-26T21:25:00+00:00,0.0,0.0,0.0,0.0,4.5,33.234
2026-02-26T21:30:00+00:00,0.0,0.0,0.0,0.0,4.5,33.227
2026-02-26T21:35:00+00:00,0.0,0.0,0.0,0.0,4.5,33.205
2026-02-26T21:40:00+00:00,0.0,0.0,0.0,0.0,4.5,33.305
2026-02-26T21:45:00+00:00,0.0,0.0,0.0,0.0,4.5,33.376
2026-02-26T21:50:00+00:00,0.0,0.0,0.0,0.0,4.5,33.384
2026-02-26T21:55:00+00:00,0.0,0.0,0.0,0.0,4.5,33.359
2026-02-26T22:00:00+00:00,0.0,0.0,0.0,0.0,4.5,33.47
2026-02-26T22:05:00+00:00,0.0,0.0,0.0,0.0,4.5,33.021
2026-02-26T22:10:00+00:00,0.0,0.0,0.0,0.0,4.5,33.028
2026-02-26T22:15:00+00:00,0.0,0.0,0.0,0.0,4.5,33.182
2026-02-26T22:20:00+00:00,0.0,0.0,0.0,0.0,4.5,33.204
2026-02-26T22:25:00+00:00,0.0,0.0,0.0,0.0,4.5,33.136
2026-02-26T22:30:00+00:00,0.0,0.0,0.0,0.0,4.5,33.146
2026-02-26T22:35:00+00:00,0.0,0.0,0.0,0.0,4.5,33.048
2026-02-26T22:40:00+00:00,0.0,0.0,0.0,0.0,4.5,32.97
2026-02-26T22:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.988
2026-02-26T22:50:00+00:00,0.0,0.0,0.0,0.0,4.5,33.07
2026-02-26T22:55:00+00:00,0.0,0.0,0.0,0.0,4.5,33.057
2026-02-26T23:00:00+00:00,0.0,0.0,0.0,0.0,4.5,33.052
2026-02-26T23:05:00+00:00,0.0,0.0,0.0,0.0,4.5,32.998
2026-02-26T23:10:00+00:00,0.0,0.0,0.0,0.0,4.5,32.962
2026-02-26T23:15:00+00:00,0.0,0.0,0.0,0.0,4.5,32.785
2026-02-26T23:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.708
2026-02-26T23:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.736
2026-02-26T23:30:00+00:00,0.0,0.0,0.0,0.0,4.5,32.694
2026-02-26T23:35:00+00:00,0.0,0.0,0.0,0.0,4.5,32.673
2026-02-26T23:40:00+00:00,0.0,0.0,0.0,0.0,4.5,32.742
2026-02-26T23:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.792
2026-02-26T23:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.858
2026-02-26T23:55:00+00:00,0.0,0.0,0.0,0.0,4.5,32.82
2026-02-27T00:00:00+00:00,0.0,0.0,0.0,0.0,4.5,32.705
2026-02-27T00:05:00+00:00,0.0,0.0,0.0,0.0,4.5,32.58
2026-02-27T00:10:00+00:00,0.0,0.0,0.0,0.0,4.5,32.514
2026-02-27T00:15:00+00:00,0.0,0.0,0.0,0.0,4.5,32.476
2026-02-27T00:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.511
2026-02-27T00:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.528
2026-02-27T00:30:00+00:00,0.0,0.0,0.0,0.0,4.5,32.522
2026-02-27T00:35:00+00:00,0.0,0.0,0.0,0.0,4.5,32.342
2026-02-27T00:40:00+00:00,0.0,0.0,0.0,0.0,4.5,32.319
2026-02-27T00:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.325
2026-02-27T00:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.332
2026-02-27T00:55:00+00:00,0.0,0.0,0.0,0.0,4.5,32.349
2026-02-27T01:00:00+00:00,0.0,0.0,0.0,0.0,4.5,32.374
2026-02-27T01:05:00+00:00,0.0,0.0,0.0,0.0,4.5,32.323
2026-02-27T01:10:00+00:00,0.0,0.0,0.0,0.0,4.5,32.322
2026-02-27T01:15:00+00:00,0.0,0.0,0.0,0.0,4.5,32.376
2026-02-27T01:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.391
2026-02-27T01:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.371
2026-02-27T01:30:00+00:00,0.0,0.0,0.0,0.0,4.5,32.413
2026-02-27T01:35:00+00:00,0.0,0.0,0.0,0.0,4.5,32.402
2026-02-27T01:40:00+00:00,0.0,0.0,0.0,0.0,4.5,32.444
2026-02-27T01:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.455
2026-02-27T01:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.493
2026-02-27T01:55:00+00:00,0.0,0.0,0.0,0.0,4.5,32.569
2026-02-27T02:00:00+00:00,0.0,0.0,0.0,0.0,4.5,32.534
2026-02-27T02:05:00+00:00,0.0,0.0,0.0,0.0,4.5,32.454
2026-02-27T02:10:00+00:00,0.0,0.0,0.0,0.0,4.5,32.474
2026-02-27T02:15:00+00:00,0.0,0.0,0.0,0.0,4.5,32.523
2026-02-27T02:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.5
2026-02-27T02:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.563
2026-02-27T02:30:00+00:00,0.0,0.0,0.0,0.0,4.5,32.574
2026-02-27T02:35:00+00:00,0.0,0.0,0.0,0.0,4.5,32.656
2026-02-27T02:40:00+00:00,0.0,0.0,0.0,0.0,4.5,32.689
2026-02-27T02:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.734
2026-02-27T02:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.695
2026-02-27T02:55:00+00:00,0.0,0.0,0.0,0.0,4.5,32.666
2026-02-27T03:00:00+00:00,0.0,0.0,0.0,0.0,4.5,32.752
2026-02-27T03:05:00+00:00,0.0,0.0,0.0,0.0,4.5,32.649
2026-02-27T03:10:00+00:00,0.0,0.0,0.0,0.0,4.5,32.71
2026-02-27T03:15:00+00:00,0.0,0.0,0.0,0.0,4.5,32.752
2026-02-27T03:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.774
2026-02-27T03:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.822
2026-02-27T03:30:00+00:00,0.0,0.0,0.0,0.0,4.5,32.822
2026-02-27T03:35:00+00:00,0.0,0.0,0.0,0.0,4.5,32.821
2026-02-27T03:40:00+00:00,0.0,0.0,0.0,0.0,4.5,32.824
2026-02-27T03:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.932
2026-02-27T03:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.962
2026-02-27T03:55:00+00:00,0.0,0.0,0.0,0.0,4.5,32.973
2026-02-27T04:00:00+00:00,0.0,0.0,0.0,0.0,4.5,32.952
2026-02-27T04:05:00+00:00,0.0,0.0,0.0,0.0,4.5,32.97
2026-02-27T04:10:00+00:00,0.0,0.0,0.0,0.0,4.5,32.972
2026-02-27T04:15:00+00:00,0.0,0.0,0.0,0.0,4.5,32.924
2026-02-27T04:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.92
2026-02-27T04:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.916
2026-02-27T04:30:00+00:00,0.0,0.0,0.0,0.0,4.5,33.085
2026-02-27T04:35:00+00:00,0.0,0.0,0.0,0.0,4.5,33.123
2026-02-27T04:40:00+00:00,0.0,0.0,0.0,0.0,4.5,33.222
2026-02-27T04:45:00+00:00,0.0,0.0,0.0,0.0,4.5,33.256
2026-02-27T04:50:00+00:00,0.0,0.0,0.0,0.0,4.5,33.214
2026-02-27T04:55:00+00:00,0.0,0.0,0.0,0.0,4.5,33.206
2026-02-27T05:00:00+00:00,0.0,0.0,0.0,0.0,4.5,33.305
2026-02-27T05:05:00+00:00,0.0,0.0,0.0,0.0,4.5,33.276
2026-02-27T05:10:00+00:00,0.0,0.0,0.0,0.0,4.5,33.318
2026-02-27T05:15:00+00:00,0.0,0.0,0.0,0.0,4.5,33.304
2026-02-27T05:20:00+00:00,0.0,0.0,0.0,0.0,4.5,33.288
2026-02-27T05:25:00+00:00,0.0,0.0,0.0,0.0,4.5,33.266
2026-02-27T05:30:00+00:00,0.0,0.0,0.0,0.0,4.5,33.292
2026-02-27T05:35:00+00:00,0.0,0.0,0.0,0.0,4.5,33.394
2026-02-27T05:40:00+00:00,0.0,0.0,0.0,0.0,4.5,33.44
2026-02-27T05:45:00+00:00,0.0,0.0,0.0,0.0,4.5,33.379
2026-02-27T05:50:00+00:00,0.0,0.0,0.0,0.0,4.5,33.326
2026-02-27T05:55:00+00:00,0.0,0.0,0.0,0.0,4.5,33.364
2026-02-27T06:00:00+00:00,0.0,0.0,0.0,0.0,4.5,33.274
2026-02-27T06:05:00+00:00,0.0,0.0,0.0,0.0,4.5,33.231
2026-02-27T06:10:00+00:00,0.0,0.0,0.0,0.0,4.5,33.109
2026-02-27T06:15:00+00:00,0.0,0.0,0.0,0.0,4.5,33.028
2026-02-27T06:20:00+00:00,0.0,0.0,0.0,0.0,4.5,33.042
2026-02-27T06:25:00+00:00,0.0,0.0,0.0,0.0,4.5,33.168
2026-02-27T06:30:00+00:00,0.0,0.0,0.0,0.0,4.5,33.202
2026-02-27T06:35:00+00:00,0.0,0.0,0.0,0.0,4.5,33.108
2026-02-27T06:40:00+00:00,0.0,0.0,0.0,0.0,4.5,33.07
2026-02-27T06:45:00+00:00,0.0,0.0,0.0,0.0,4.5,33.082
2026-02-27T06:50:00+00:00,0.0,0.0,0.0,0.0,4.5,33.09
2026-02-27T06:55:00+00:00,0.0,0.0,0.0,0.0,4.5,33.056
2026-02-27T07:00:00+00:00,0.0,0.0,0.0,0.0,4.5,33.02
2026-02-27T07:05:00+00:00,0.0,0.0,0.0,0.0,4.5,32.936
2026-02-27T07:10:00+00:00,0.0,0.0,0.0,0.0,4.5,32.848
2026-02-27T07:15:00+00:00,0.0,0.0,0.0,0.0,4.5,32.856
2026-02-27T07:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.918
2026-02-27T07:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.92
2026-02-27T07:30:00+00:00,0.0,0.0,0.0,0.0,4.5,32.956
2026-02-27T07:35:00+00:00,0.0,0.0,0.0,0.0,4.5,32.977
2026-02-27T07:40:00+00:00,0.0,0.0,0.0,0.0,4.5,32.94
2026-02-27T07:45:00+00:00,0.0,0.0,0.0,0.0,4.5,32.928
2026-02-27T07:50:00+00:00,0.0,0.0,0.0,0.0,4.5,32.914
2026-02-27T07:55:00+00:00,0.0,0.0,0.0,0.0,4.5,32.884
2026-02-27T08:00:00+00:00,0.0,0.0,0.0,0.0,4.5,32.879
2026-02-27T08:05:00+00:00,0.0,0.0,0.0,0.0,4.5,32.842
2026-02-27T08:10:00+00:00,0.0,0.0,0.0,0.0,4.5,32.79
2026-02-27T08:15:00+00:00,0.0,0.0,0.0,0.0,4.5,32.744
2026-02-27T08:20:00+00:00,0.0,0.0,0.0,0.0,4.5,32.749
2026-02-27T08:25:00+00:00,0.0,0.0,0.0,0.0,4.5,32.79
2026-02-27T08:30:00+00:00,0.0,0.0,0.0,0.0,4.5,32.803
2026-02-27T08:35:00+00:00,0.0,0.0,0.0,0.0,4.5,32.768
