ValueDate,Current Inst,Derived MVA,Volts Inst
2026-02-25T06:00:00+00:00,147.521,2.84,11.119
2026-02-25T06:05:00+00:00,154.082,2.956,11.075
2026-02-25T06:10:00+00:00,167.286,3.196,11.026
2026-02-25T06:15:00+00:00,171.984,3.276,10.991
2026-02-25T06:20:00+00:00,174.108,3.313,10.978
2026-02-25T06:25:00+00:00,179.947,3.424,10.988
2026-02-25T06:30:00+00:00,180.888,3.444,10.985
2026-02-25T06:35:00+00:00,183.338,3.488,10.986
2026-02-25T06:40:00+00:00,184.568,3.508,10.974
2026-02-25T06:45:00+00:00,182.017,3.462,10.984
2026-02-25T06:50:00+00:00,179.81,3.415,10.959
2026-02-25T06:55:00+00:00,180.651,3.424,10.937
2026-02-25T07:00:00+00:00,195.55,3.719,10.978
2026-02-25T07:05:00+00:00,202.492,3.884,11.074
2026-02-25T07:10:00+00:00,203.177,3.92,11.134
2026-02-25T07:15:00+00:00,213.2,4.116,11.14
2026-02-25T07:20:00+00:00,220.33,4.264,11.174
2026-02-25T07:25:00+00:00,223.926,4.341,11.189
2026-02-25T07:30:00+00:00,219.1,4.246,11.186
2026-02-25T07:35:00+00:00,220.831,4.272,11.168
2026-02-25T07:40:00+00:00,225.364,4.346,11.137
2026-02-25T07:45:00+00:00,245.272,4.726,11.126
2026-02-25T07:50:00+00:00,245.9,4.74,11.132
2026-02-25T07:55:00+00:00,248.29,4.782,11.122
2026-02-25T08:00:00+00:00,255.795,4.928,11.129
2026-02-25T08:05:00+00:00,254.719,4.91,11.12
2026-02-25T08:10:00+00:00,237.976,4.592,11.14
2026-02-25T08:15:00+00:00,242.084,4.662,11.116
2026-02-25T08:20:00+00:00,261.487,5.03,11.108
2026-02-25T08:25:00+00:00,265.659,5.106,11.097
2026-02-25T08:30:00+00:00,268.966,5.174,11.105
2026-02-25T08:35:00+00:00,269.224,5.182,11.108
2026-02-25T08:40:00+00:00,266.134,5.123,11.119
2026-02-25T08:45:00+00:00,248.548,4.796,11.144
2026-02-25T08:50:00+00:00,250.653,4.829,11.128
2026-02-25T08:55:00+00:00,249.084,4.798,11.119
2026-02-25T09:00:00+00:00,263.258,5.07,11.121
2026-02-25T09:05:00+00:00,264.06,5.094,11.137
2026-02-25T09:10:00+00:00,263.688,5.072,11.104
2026-02-25T09:15:00+00:00,268.479,5.152,11.08
2026-02-25T09:20:00+00:00,273.172,5.252,11.1
2026-02-25T09:25:00+00:00,257.957,4.972,11.124
2026-02-25T09:30:00+00:00,248.128,4.79,11.141
2026-02-25T09:35:00+00:00,246.046,4.75,11.147
2026-02-25T09:40:00+00:00,248.562,4.8,11.148
2026-02-25T09:45:00+00:00,249.17,4.813,11.155
2026-02-25T09:50:00+00:00,251.213,4.85,11.145
2026-02-25T09:55:00+00:00,255.222,4.927,11.148
2026-02-25T10:00:00+00:00,254.788,4.928,11.166
2026-02-25T10:05:00+00:00,248.3,4.778,11.104
2026-02-25T10:10:00+00:00,263.506,5.067,11.106
2026-02-25T10:15:00+00:00,265.422,5.107,11.112
2026-02-25T10:20:00+00:00,268.518,5.163,11.095
2026-02-25T10:25:00+00:00,266.882,5.127,11.094
2026-02-25T10:30:00+00:00,262.377,5.055,11.126
2026-02-25T10:35:00+00:00,245.526,4.751,11.177
2026-02-25T10:40:00+00:00,239.14,4.631,11.19
2026-02-25T10:45:00+00:00,252.342,4.883,11.174
2026-02-25T10:50:00+00:00,260.238,5.03,11.164
2026-02-25T10:55:00+00:00,256.332,4.964,11.182
2026-02-25T11:00:00+00:00,255.301,4.943,11.178
2026-02-25T11:05:00+00:00,254.598,4.934,11.19
2026-02-25T11:10:00+00:00,242.987,4.708,11.182
2026-02-25T11:15:00+00:00,238.804,4.618,11.159
2026-02-25T11:20:00+00:00,238.308,4.602,11.151
2026-02-25T11:25:00+00:00,255.159,4.919,11.131
2026-02-25T11:30:00+00:00,258.564,4.991,11.149
2026-02-25T11:35:00+00:00,256.446,4.956,11.157
2026-02-25T11:40:00+00:00,257.87,4.983,11.162
2026-02-25T11:45:00+00:00,256.125,4.948,11.156
2026-02-25T11:50:00+00:00,246.826,4.774,11.166
2026-02-25T11:55:00+00:00,244.647,4.727,11.153
2026-02-25T12:00:00+00:00,253.975,4.902,11.142
2026-02-25T12:05:00+00:00,258.215,4.988,11.15
2026-02-25T12:10:00+00:00,255.112,4.926,11.153
2026-02-25T12:15:00+00:00,252.791,4.886,11.157
2026-02-25T12:20:00+00:00,257.684,4.977,11.146
2026-02-25T12:25:00+00:00,250.968,4.847,11.154
2026-02-25T12:30:00+00:00,233.748,4.524,11.173
2026-02-25T12:35:00+00:00,231.08,4.475,11.178
2026-02-25T12:40:00+00:00,240.36,4.652,11.173
2026-02-25T12:45:00+00:00,243.7,4.718,11.186
2026-02-25T12:50:00+00:00,246.04,4.762,11.172
2026-02-25T12:55:00+00:00,258.851,4.998,11.146
2026-02-25T13:00:00+00:00,267.938,5.164,11.126
2026-02-25T13:05:00+00:00,257.847,4.972,11.128
2026-02-25T13:10:00+00:00,246.675,4.761,11.136
2026-02-25T13:15:00+00:00,245.836,4.746,11.147
2026-02-25T13:20:00+00:00,250.79,4.841,11.144
2026-02-25T13:25:00+00:00,252.463,4.876,11.149
2026-02-25T13:30:00+00:00,257.222,4.962,11.136
2026-02-25T13:35:00+00:00,251.562,4.859,11.152
2026-02-25T13:40:00+00:00,250.075,4.828,11.151
2026-02-25T13:45:00+00:00,246.623,4.764,11.151
2026-02-25T13:50:00+00:00,242.898,4.696,11.161
2026-02-25T13:55:00+00:00,247.282,4.778,11.155
2026-02-25T14:00:00+00:00,263.603,5.09,11.146
2026-02-25T14:05:00+00:00,264.026,5.082,11.112
2026-02-25T14:10:00+00:00,261.31,5.021,11.095
2026-02-25T14:15:00+00:00,245.772,4.736,11.122
2026-02-25T14:20:00+00:00,245.143,4.72,11.123
2026-02-25T14:25:00+00:00,242.745,4.672,11.116
2026-02-25T14:30:00+00:00,246.776,4.748,11.108
2026-02-25T14:35:00+00:00,246.743,4.764,11.146
2026-02-25T14:40:00+00:00,240.984,4.656,11.152
2026-02-25T14:45:00+00:00,236.384,4.572,11.162
2026-02-25T14:50:00+00:00,235.92,4.569,11.18
2026-02-25T14:55:00+00:00,238.27,4.624,11.204
2026-02-25T15:00:00+00:00,231.769,4.505,11.209
2026-02-25T15:05:00+00:00,231.402,4.46,11.13
2026-02-25T15:10:00+00:00,229.248,4.422,11.136
2026-02-25T15:15:00+00:00,233.145,4.495,11.13
2026-02-25T15:20:00+00:00,233.688,4.486,11.083
2026-02-25T15:25:00+00:00,238.11,4.568,11.074
2026-02-25T15:30:00+00:00,241.444,4.614,11.033
2026-02-25T15:35:00+00:00,242.02,4.604,10.985
2026-02-25T15:40:00+00:00,243.743,4.632,10.97
2026-02-25T15:45:00+00:00,249.86,4.744,10.955
2026-02-25T15:50:00+00:00,252.748,4.796,10.954
2026-02-25T15:55:00+00:00,255.483,4.841,10.934
2026-02-25T16:00:00+00:00,259.025,4.94,11.016
2026-02-25T16:05:00+00:00,251.574,4.806,11.018
2026-02-25T16:10:00+00:00,250.816,4.787,11.022
2026-02-25T16:15:00+00:00,255.236,4.874,11.025
2026-02-25T16:20:00+00:00,258.464,4.93,11.01
2026-02-25T16:25:00+00:00,261.693,4.983,10.992
2026-02-25T16:30:00+00:00,263.927,5.018,10.974
2026-02-25T16:35:00+00:00,268.788,5.104,10.968
2026-02-25T16:40:00+00:00,269.444,5.114,10.956
2026-02-25T16:45:00+00:00,271.525,5.146,10.941
2026-02-25T16:50:00+00:00,274.456,5.216,10.966
2026-02-25T16:55:00+00:00,275.802,5.282,11.064
2026-02-25T17:00:00+00:00,276.677,5.306,11.068
2026-02-25T17:05:00+00:00,274.93,5.259,11.046
2026-02-25T17:10:00+00:00,278.408,5.329,11.047
2026-02-25T17:15:00+00:00,276.359,5.3,11.075
2026-02-25T17:20:00+00:00,275.898,5.296,11.08
2026-02-25T17:25:00+00:00,280.071,5.373,11.075
2026-02-25T17:30:00+00:00,281.066,5.387,11.066
2026-02-25T17:35:00+00:00,284.364,5.454,11.076
2026-02-25T17:40:00+00:00,286.632,5.494,11.068
2026-02-25T17:45:00+00:00,288.058,5.528,11.076
2026-02-25T17:50:00+00:00,288.416,5.538,11.089
2026-02-25T17:55:00+00:00,287.704,5.529,11.093
2026-02-25T18:00:00+00:00,290.59,5.576,11.078
2026-02-25T18:05:00+00:00,300.47,5.754,11.058
2026-02-25T18:10:00+00:00,299.588,5.742,11.07
2026-02-25T18:15:00+00:00,300.016,5.753,11.074
2026-02-25T18:20:00+00:00,296.156,5.686,11.086
2026-02-25T18:25:00+00:00,292.211,5.616,11.09
2026-02-25T18:30:00+00:00,291.463,5.607,11.108
2026-02-25T18:35:00+00:00,289.548,5.554,11.077
2026-02-25T18:40:00+00:00,289.629,5.549,11.06
2026-02-25T18:45:00+00:00,289.174,5.542,11.068
2026-02-25T18:50:00+00:00,287.319,5.514,11.082
2026-02-25T18:55:00+00:00,286.632,5.507,11.096
2026-02-25T19:00:00+00:00,284.862,5.48,11.11
2026-02-25T19:05:00+00:00,286.589,5.514,11.104
2026-02-25T19:10:00+00:00,288.655,5.541,11.083
2026-02-25T19:15:00+00:00,284.972,5.484,11.113
2026-02-25T19:20:00+00:00,289.432,5.569,11.112
2026-02-25T19:25:00+00:00,285.542,5.498,11.114
2026-02-25T19:30:00+00:00,281.82,5.424,11.114
2026-02-25T19:35:00+00:00,279.905,5.384,11.105
2026-02-25T19:40:00+00:00,276.09,5.316,11.12
2026-02-25T19:45:00+00:00,271.961,5.242,11.128
2026-02-25T19:50:00+00:00,268.43,5.172,11.125
2026-02-25T19:55:00+00:00,264.856,5.123,11.169
2026-02-25T20:00:00+00:00,268.42,5.192,11.166
2026-02-25T20:05:00+00:00,266.442,5.167,11.201
2026-02-25T20:10:00+00:00,264.761,5.135,11.2
2026-02-25T20:15:00+00:00,261.939,5.083,11.202
2026-02-25T20:20:00+00:00,255.638,4.966,11.215
2026-02-25T20:25:00+00:00,252.388,4.906,11.221
2026-02-25T20:30:00+00:00,251.043,4.855,11.162
2026-02-25T20:35:00+00:00,249.503,4.823,11.162
2026-02-25T20:40:00+00:00,246.356,4.772,11.189
2026-02-25T20:45:00+00:00,242.382,4.704,11.203
2026-02-25T20:50:00+00:00,240.195,4.658,11.194
2026-02-25T20:55:00+00:00,237.558,4.598,11.176
2026-02-25T21:00:00+00:00,231.78,4.48,11.152
2026-02-25T21:05:00+00:00,232.428,4.493,11.16
2026-02-25T21:10:00+00:00,232.873,4.496,11.148
2026-02-25T21:15:00+00:00,226.63,4.389,11.18
2026-02-25T21:20:00+00:00,222.354,4.312,11.196
2026-02-25T21:25:00+00:00,221.061,4.293,11.216
2026-02-25T21:30:00+00:00,213.855,4.158,11.228
2026-02-25T21:35:00+00:00,213.31,4.144,11.215
2026-02-25T21:40:00+00:00,209.57,4.063,11.196
2026-02-25T21:45:00+00:00,205.13,3.966,11.157
2026-02-25T21:50:00+00:00,201.454,3.87,11.093
2026-02-25T21:55:00+00:00,197.528,3.798,11.101
2026-02-25T22:00:00+00:00,195.279,3.752,11.082
2026-02-25T22:05:00+00:00,191.396,3.657,11.032
2026-02-25T22:10:00+00:00,189.373,3.63,11.071
2026-02-25T22:15:00+00:00,182.871,3.51,11.078
2026-02-25T22:20:00+00:00,179.942,3.458,11.096
2026-02-25T22:25:00+00:00,179.605,3.454,11.106
2026-02-25T22:30:00+00:00,175.574,3.384,11.128
2026-02-25T22:35:00+00:00,171.684,3.292,11.073
2026-02-25T22:40:00+00:00,170.938,3.274,11.06
2026-02-25T22:45:00+00:00,168.688,3.238,11.083
2026-02-25T22:50:00+00:00,164.178,3.149,11.071
2026-02-25T22:55:00+00:00,160.663,3.08,11.07
2026-02-25T23:00:00+00:00,158.638,3.044,11.078
2026-02-25T23:05:00+00:00,156.682,3.017,11.112
2026-02-25T23:10:00+00:00,156.966,3.025,11.132
2026-02-25T23:15:00+00:00,155.266,2.999,11.151
2026-02-25T23:20:00+00:00,151.101,2.912,11.124
2026-02-25T23:25:00+00:00,150.194,2.895,11.128
2026-02-25T23:30:00+00:00,147.738,2.846,11.118
2026-02-25T23:35:00+00:00,149.1,2.872,11.116
2026-02-25T23:40:00+00:00,150.046,2.887,11.104
2026-02-25T23:45:00+00:00,147.27,2.838,11.122
2026-02-25T23:50:00+00:00,145.629,2.804,11.122
2026-02-25T23:55:00+00:00,141.42,2.728,11.137
2026-02-26T00:00:00+00:00,140.408,2.712,11.146
2026-02-26T00:05:00+00:00,142.893,2.754,11.124
2026-02-26T00:10:00+00:00,147.296,2.829,11.084
2026-02-26T00:15:00+00:00,148.373,2.838,11.047
2026-02-26T00:20:00+00:00,145.495,2.782,11.042
2026-02-26T00:25:00+00:00,145.814,2.798,11.085
2026-02-26T00:30:00+00:00,150.153,2.894,11.125
2026-02-26T00:35:00+00:00,150.776,2.892,11.075
2026-02-26T00:40:00+00:00,153.196,2.932,11.055
2026-02-26T00:45:00+00:00,152.574,2.918,11.046
2026-02-26T00:50:00+00:00,149.024,2.848,11.034
2026-02-26T00:55:00+00:00,148.724,2.842,11.025
2026-02-26T01:00:00+00:00,148.66,2.846,11.056
2026-02-26T01:05:00+00:00,149.632,2.868,11.069
2026-02-26T01:10:00+00:00,150.491,2.886,11.074
2026-02-26T01:15:00+00:00,147.793,2.835,11.074
2026-02-26T01:20:00+00:00,146.943,2.818,11.076
2026-02-26T01:25:00+00:00,141.95,2.729,11.094
2026-02-26T01:30:00+00:00,133.68,2.572,11.104
2026-02-26T01:35:00+00:00,135.368,2.604,11.104
2026-02-26T01:40:00+00:00,136.044,2.617,11.104
2026-02-26T01:45:00+00:00,134.768,2.595,11.12
2026-02-26T01:50:00+00:00,132.91,2.552,11.083
2026-02-26T01:55:00+00:00,129.806,2.488,11.068
2026-02-26T02:00:00+00:00,131.61,2.527,11.08
2026-02-26T02:05:00+00:00,129.746,2.49,11.078
2026-02-26T02:10:00+00:00,130.134,2.501,11.096
2026-02-26T02:15:00+00:00,134.184,2.577,11.087
2026-02-26T02:20:00+00:00,137.653,2.636,11.061
2026-02-26T02:25:00+00:00,137.692,2.639,11.068
2026-02-26T02:30:00+00:00,137.334,2.634,11.068
2026-02-26T02:35:00+00:00,137.772,2.641,11.067
2026-02-26T02:40:00+00:00,137.58,2.643,11.094
2026-02-26T02:45:00+00:00,136.892,2.632,11.11
2026-02-26T02:50:00+00:00,134.567,2.594,11.134
2026-02-26T02:55:00+00:00,132.852,2.565,11.148
2026-02-26T03:00:00+00:00,124.752,2.412,11.164
2026-02-26T03:05:00+00:00,124.848,2.413,11.151
2026-02-26T03:10:00+00:00,124.613,2.403,11.134
2026-02-26T03:15:00+00:00,125.856,2.418,11.093
2026-02-26T03:20:00+00:00,129.113,2.478,11.078
2026-02-26T03:25:00+00:00,135.528,2.602,11.09
2026-02-26T03:30:00+00:00,131.084,2.518,11.1
2026-02-26T03:35:00+00:00,130.238,2.502,11.094
2026-02-26T03:40:00+00:00,129.928,2.496,11.09
2026-02-26T03:45:00+00:00,130.06,2.501,11.104
2026-02-26T03:50:00+00:00,130.56,2.512,11.113
2026-02-26T03:55:00+00:00,126.616,2.437,11.12
2026-02-26T04:00:00+00:00,117.394,2.263,11.13
2026-02-26T04:05:00+00:00,114.617,2.198,11.074
2026-02-26T04:10:00+00:00,115.5,2.215,11.072
2026-02-26T04:15:00+00:00,117.008,2.245,11.074
2026-02-26T04:20:00+00:00,119.74,2.294,11.064
2026-02-26T04:25:00+00:00,118.674,2.276,11.074
2026-02-26T04:30:00+00:00,124.27,2.383,11.066
2026-02-26T04:35:00+00:00,124.968,2.393,11.056
2026-02-26T04:40:00+00:00,125.118,2.397,11.071
2026-02-26T04:45:00+00:00,126.949,2.437,11.084
2026-02-26T04:50:00+00:00,127.236,2.438,11.067
2026-02-26T04:55:00+00:00,125.576,2.408,11.073
2026-02-26T05:00:00+00:00,127.196,2.44,11.08
2026-02-26T05:05:00+00:00,124.024,2.376,11.055
2026-02-26T05:10:00+00:00,120.821,2.314,11.058
2026-02-26T05:15:00+00:00,122.918,2.352,11.044
2026-02-26T05:20:00+00:00,122.727,2.351,11.052
2026-02-26T05:25:00+00:00,118.752,2.276,11.061
2026-02-26T05:30:00+00:00,118.512,2.27,11.054
2026-02-26T05:35:00+00:00,120.247,2.301,11.045
2026-02-26T05:40:00+00:00,123.176,2.354,11.039
2026-02-26T05:45:00+00:00,127.138,2.431,11.035
2026-02-26T05:50:00+00:00,131.552,2.511,11.02
2026-02-26T05:55:00+00:00,132.845,2.538,11.028
2026-02-26T06:00:00+00:00,134.62,2.566,11.006
2026-02-26T06:05:00+00:00,141.674,2.684,10.932
2026-02-26T06:10:00+00:00,147.361,2.818,11.049
2026-02-26T06:15:00+00:00,153.928,2.944,11.044
2026-02-26T06:20:00+00:00,155.78,2.987,11.067
2026-02-26T06:25:00+00:00,157.463,3.013,11.048
2026-02-26T06:30:00+00:00,157.674,3.018,11.051
2026-02-26T06:35:00+00:00,162.89,3.114,11.044
2026-02-26T06:40:00+00:00,168.864,3.222,11.011
2026-02-26T06:45:00+00:00,168.497,3.22,11.032
2026-02-26T06:50:00+00:00,176.622,3.39,11.075
2026-02-26T06:55:00+00:00,181.904,3.484,11.058
2026-02-26T07:00:00+00:00,183.456,3.504,11.03
2026-02-26T07:05:00+00:00,187.406,3.573,10.998
2026-02-26T07:10:00+00:00,193.922,3.682,10.964
2026-02-26T07:15:00+00:00,195.96,3.732,10.998
2026-02-26T07:20:00+00:00,197.942,3.782,11.03
2026-02-26T07:25:00+00:00,202.568,3.867,11.026
2026-02-26T07:30:00+00:00,205.768,3.924,11.014
2026-02-26T07:35:00+00:00,209.431,3.989,10.996
2026-02-26T07:40:00+00:00,209.779,3.99,10.982
2026-02-26T07:45:00+00:00,217.748,4.132,10.957
2026-02-26T07:50:00+00:00,223.568,4.242,10.958
2026-02-26T07:55:00+00:00,224.952,4.268,10.956
2026-02-26T08:00:00+00:00,221.925,4.207,10.946
2026-02-26T08:05:00+00:00,219.955,4.178,10.971
2026-02-26T08:10:00+00:00,220.162,4.19,10.989
2026-02-26T08:15:00+00:00,224.062,4.271,11.006
2026-02-26T08:20:00+00:00,230.248,4.382,10.988
2026-02-26T08:25:00+00:00,232.722,4.426,10.978
2026-02-26T08:30:00+00:00,230.558,4.382,10.974
2026-02-26T08:35:00+00:00,228.432,4.338,10.966
2026-02-26T08:40:00+00:00,224.567,4.27,10.98
2026-02-26T08:45:00+00:00,227.973,4.333,10.976
2026-02-26T08:50:00+00:00,229.303,4.36,10.98
2026-02-26T08:55:00+00:00,226.129,4.302,10.988
2026-02-26T09:00:00+00:00,228.644,4.355,11.0
2026-02-26T09:05:00+00:00,232.357,4.419,10.977
2026-02-26T09:10:00+00:00,240.017,4.555,10.959
2026-02-26T09:15:00+00:00,243.898,4.628,10.954
2026-02-26T09:20:00+00:00,247.624,4.7,10.956
2026-02-26T09:25:00+00:00,247.894,4.706,10.96
2026-02-26T09:30:00+00:00,241.147,4.591,10.992
2026-02-26T09:35:00+00:00,235.14,4.48,10.999
2026-02-26T09:40:00+00:00,235.696,4.488,10.992
2026-02-26T09:45:00+00:00,236.308,4.498,10.992
2026-02-26T09:50:00+00:00,242.266,4.61,10.982
2026-02-26T09:55:00+00:00,241.757,4.605,10.993
2026-02-26T10:00:00+00:00,250.167,4.768,11.0
2026-02-26T10:05:00+00:00,254.994,4.848,10.98
2026-02-26T10:10:00+00:00,257.325,4.887,10.964
2026-02-26T10:15:00+00:00,255.052,4.854,10.992
2026-02-26T10:20:00+00:00,259.985,4.946,10.976
2026-02-26T10:25:00+00:00,262.073,4.976,10.965
2026-02-26T10:30:00+00:00,261.782,4.978,10.978
2026-02-26T10:35:00+00:00,267.576,5.086,10.974
2026-02-26T10:40:00+00:00,263.976,5.01,10.953
2026-02-26T10:45:00+00:00,263.602,4.998,10.95
2026-02-26T10:50:00+00:00,265.745,5.042,10.951
2026-02-26T10:55:00+00:00,261.062,4.955,10.962
2026-02-26T11:00:00+00:00,262.904,4.994,10.971
2026-02-26T11:05:00+00:00,255.664,4.87,10.995
2026-02-26T11:10:00+00:00,259.112,4.928,10.978
2026-02-26T11:15:00+00:00,260.554,4.954,10.98
2026-02-26T11:20:00+00:00,259.834,4.94,10.977
2026-02-26T11:25:00+00:00,259.022,4.916,10.957
2026-02-26T11:30:00+00:00,253.135,4.806,10.959
2026-02-26T11:35:00+00:00,254.239,4.83,10.969
2026-02-26T11:40:00+00:00,256.19,4.876,10.987
2026-02-26T11:45:00+00:00,256.933,4.887,10.983
2026-02-26T11:50:00+00:00,252.294,4.809,11.01
2026-02-26T11:55:00+00:00,251.43,4.789,10.998
2026-02-26T12:00:00+00:00,248.539,4.736,10.997
2026-02-26T12:05:00+00:00,252.286,4.797,10.977
2026-02-26T12:10:00+00:00,257.973,4.9,10.962
2026-02-26T12:15:00+00:00,259.517,4.928,10.962
2026-02-26T12:20:00+00:00,259.752,4.931,10.96
2026-02-26T12:25:00+00:00,256.654,4.873,10.96
2026-02-26T12:30:00+00:00,251.306,4.776,10.966
2026-02-26T12:35:00+00:00,253.175,4.792,10.931
2026-02-26T12:40:00+00:00,257.398,4.872,10.925
2026-02-26T12:45:00+00:00,275.335,5.212,10.93
2026-02-26T12:50:00+00:00,270.787,5.132,10.943
2026-02-26T12:55:00+00:00,271.931,5.149,10.938
2026-02-26T13:00:00+00:00,277.933,5.28,10.968
2026-02-26T13:05:00+00:00,280.917,5.372,11.037
2026-02-26T13:10:00+00:00,274.974,5.257,11.04
2026-02-26T13:15:00+00:00,258.525,4.962,11.08
2026-02-26T13:20:00+00:00,263.48,5.062,11.085
2026-02-26T13:25:00+00:00,270.605,5.199,11.096
2026-02-26T13:30:00+00:00,267.986,5.134,11.058
2026-02-26T13:35:00+00:00,272.012,5.203,11.047
2026-02-26T13:40:00+00:00,268.418,5.134,11.043
2026-02-26T13:45:00+00:00,266.144,5.093,11.046
2026-02-26T13:50:00+00:00,267.711,5.114,11.034
2026-02-26T13:55:00+00:00,259.28,4.981,11.09
2026-02-26T14:00:00+00:00,263.13,5.046,11.07
2026-02-26T14:05:00+00:00,266.458,5.112,11.078
2026-02-26T14:10:00+00:00,279.972,5.366,11.066
2026-02-26T14:15:00+00:00,280.691,5.374,11.058
2026-02-26T14:20:00+00:00,280.66,5.375,11.061
2026-02-26T14:25:00+00:00,280.28,5.366,11.054
2026-02-26T14:30:00+00:00,274.372,5.256,11.06
2026-02-26T14:35:00+00:00,273.934,5.241,11.043
2026-02-26T14:40:00+00:00,276.028,5.28,11.05
2026-02-26T14:45:00+00:00,274.016,5.244,11.046
2026-02-26T14:50:00+00:00,278.054,5.328,11.062
2026-02-26T14:55:00+00:00,281.87,5.392,11.05
2026-02-26T15:00:00+00:00,279.916,5.384,11.104
2026-02-26T15:05:00+00:00,269.185,5.194,11.14
2026-02-26T15:10:00+00:00,267.196,5.168,11.17
2026-02-26T15:15:00+00:00,267.046,5.176,11.186
2026-02-26T15:20:00+00:00,268.35,5.208,11.204
2026-02-26T15:25:00+00:00,263.204,5.106,11.197
2026-02-26T15:30:00+00:00,266.3,5.162,11.188
2026-02-26T15:35:00+00:00,272.29,5.268,11.17
2026-02-26T15:40:00+00:00,274.81,5.313,11.161
2026-02-26T15:45:00+00:00,270.914,5.24,11.165
2026-02-26T15:50:00+00:00,272.406,5.248,11.124
2026-02-26T15:55:00+00:00,265.609,5.129,11.152
2026-02-26T16:00:00+00:00,262.828,5.087,11.172
