ValueDate,Current Inst,MVA Inst,Volts Inst
2026-02-25T04:30:00+00:00,140.25,2.604,10.904
2026-02-25T04:35:00+00:00,138.366,2.586,10.918
2026-02-25T04:40:00+00:00,137.686,2.617,10.927
2026-02-25T04:45:00+00:00,136.629,2.642,10.939
2026-02-25T04:50:00+00:00,140.416,2.654,10.924
2026-02-25T04:55:00+00:00,137.28,2.665,10.938
2026-02-25T05:00:00+00:00,139.955,2.678,10.935
2026-02-25T05:05:00+00:00,141.318,2.689,10.917
2026-02-25T05:10:00+00:00,139.342,2.7,10.898
2026-02-25T05:15:00+00:00,141.962,2.711,10.895
2026-02-25T05:20:00+00:00,142.862,2.722,10.892
2026-02-25T05:25:00+00:00,140.141,2.734,10.893
2026-02-25T05:30:00+00:00,141.776,2.79,10.893
2026-02-25T05:35:00+00:00,144.555,2.872,10.885
2026-02-25T05:40:00+00:00,142.29,2.853,10.886
2026-02-25T05:45:00+00:00,143.535,2.89,10.86
2026-02-25T05:50:00+00:00,142.406,2.93,10.843
2026-02-25T05:55:00+00:00,143.041,2.97,10.823
2026-02-25T06:00:00+00:00,146.628,3.009,10.814
2026-02-25T06:05:00+00:00,152.684,2.937,10.843
2026-02-25T06:10:00+00:00,154.829,2.948,10.824
2026-02-25T06:15:00+00:00,153.756,2.911,10.944
2026-02-25T06:20:00+00:00,153.389,2.978,10.903
2026-02-25T06:25:00+00:00,155.634,3.034,10.881
2026-02-25T06:30:00+00:00,156.39,3.026,10.875
2026-02-25T06:35:00+00:00,161.809,3.076,10.859
2026-02-25T06:40:00+00:00,160.233,3.075,10.841
2026-02-25T06:45:00+00:00,165.341,3.205,10.806
2026-02-25T06:50:00+00:00,167.76,3.252,10.824
2026-02-25T06:55:00+00:00,169.393,3.208,10.889
2026-02-25T07:00:00+00:00,168.472,3.242,10.936
2026-02-25T07:05:00+00:00,170.726,3.288,10.879
2026-02-25T07:10:00+00:00,172.782,3.332,10.846
2026-02-25T07:15:00+00:00,176.84,3.376,10.831
2026-02-25T07:20:00+00:00,176.798,3.425,10.832
2026-02-25T07:25:00+00:00,177.31,3.475,10.815
2026-02-25T07:30:00+00:00,180.555,3.526,10.801
2026-02-25T07:35:00+00:00,180.489,3.576,10.8
2026-02-25T07:40:00+00:00,187.659,3.548,10.886
2026-02-25T07:45:00+00:00,184.21,3.559,10.905
2026-02-25T07:50:00+00:00,182.733,3.578,10.914
2026-02-25T07:55:00+00:00,183.728,3.596,10.918
2026-02-25T08:00:00+00:00,183.926,3.616,10.916
2026-02-25T08:05:00+00:00,188.127,3.634,10.9
2026-02-25T08:10:00+00:00,188.177,3.626,10.876
2026-02-25T08:15:00+00:00,183.994,3.602,10.9
2026-02-25T08:20:00+00:00,188.963,3.578,10.911
2026-02-25T08:25:00+00:00,184.362,3.573,10.919
2026-02-25T08:30:00+00:00,184.606,3.654,10.945
2026-02-25T08:35:00+00:00,184.111,3.709,10.935
2026-02-25T08:40:00+00:00,187.09,3.764,10.938
2026-02-25T08:45:00+00:00,195.319,3.708,10.918
2026-02-25T08:50:00+00:00,190.78,3.579,10.935
2026-02-25T08:55:00+00:00,188.218,3.506,10.918
2026-02-25T09:00:00+00:00,189.344,3.436,10.903
2026-02-25T09:05:00+00:00,182.227,3.427,10.887
2026-02-25T09:10:00+00:00,182.982,3.444,10.888
2026-02-25T09:15:00+00:00,183.293,3.375,10.89
2026-02-25T09:20:00+00:00,184.73,3.315,10.906
2026-02-25T09:25:00+00:00,178.228,3.255,10.948
2026-02-25T09:30:00+00:00,176.576,3.318,10.981
2026-02-25T09:35:00+00:00,173.75,3.371,10.98
2026-02-25T09:40:00+00:00,175.601,3.496,10.981
2026-02-25T09:45:00+00:00,179.808,3.53,10.975
2026-02-25T09:50:00+00:00,179.577,3.513,10.989
2026-02-25T09:55:00+00:00,185.718,3.55,10.87
2026-02-25T10:00:00+00:00,192.004,3.608,10.875
2026-02-25T10:05:00+00:00,189.949,3.564,10.875
2026-02-25T10:10:00+00:00,186.809,3.542,10.904
2026-02-25T10:15:00+00:00,186.774,3.524,10.9
2026-02-25T10:20:00+00:00,189.052,3.505,10.91
2026-02-25T10:25:00+00:00,185.966,3.486,10.902
2026-02-25T10:30:00+00:00,190.436,3.468,10.902
2026-02-25T10:35:00+00:00,190.068,3.45,10.926
2026-02-25T10:40:00+00:00,189.547,3.432,10.904
2026-02-25T10:45:00+00:00,184.243,3.413,10.919
2026-02-25T10:50:00+00:00,182.651,3.388,10.956
2026-02-25T10:55:00+00:00,179.821,3.3,10.916
2026-02-25T11:00:00+00:00,172.847,3.16,10.884
2026-02-25T11:05:00+00:00,168.196,3.223,10.894
2026-02-25T11:10:00+00:00,170.562,3.214,10.886
2026-02-25T11:15:00+00:00,167.306,3.191,10.872
2026-02-25T11:20:00+00:00,167.412,3.169,10.865
2026-02-25T11:25:00+00:00,164.957,3.148,10.9
2026-02-25T11:30:00+00:00,163.348,3.212,10.89
2026-02-25T11:35:00+00:00,166.894,3.284,10.891
2026-02-25T11:40:00+00:00,168.222,3.312,10.878
2026-02-25T11:45:00+00:00,168.212,3.34,10.881
2026-02-25T11:50:00+00:00,175.609,3.38,10.87
2026-02-25T11:55:00+00:00,182.004,3.471,10.852
2026-02-25T12:00:00+00:00,183.967,3.528,10.84
2026-02-25T12:05:00+00:00,189.615,3.55,10.856
2026-02-25T12:10:00+00:00,189.513,3.494,10.881
2026-02-25T12:15:00+00:00,186.207,3.437,10.883
2026-02-25T12:20:00+00:00,181.512,3.404,10.89
2026-02-25T12:25:00+00:00,182.152,3.372,10.9
2026-02-25T12:30:00+00:00,174.344,3.295,10.916
2026-02-25T12:35:00+00:00,172.721,3.378,10.9
2026-02-25T12:40:00+00:00,181.99,3.463,10.875
2026-02-25T12:45:00+00:00,185.251,3.57,10.898
2026-02-25T12:50:00+00:00,184.062,3.682,10.899
2026-02-25T12:55:00+00:00,191.914,3.682,10.898
2026-02-25T13:00:00+00:00,192.602,3.609,10.891
2026-02-25T13:05:00+00:00,189.741,3.556,10.891
2026-02-25T13:10:00+00:00,185.894,3.496,10.889
2026-02-25T13:15:00+00:00,181.994,3.436,10.941
2026-02-25T13:20:00+00:00,185.699,3.63,10.945
2026-02-25T13:25:00+00:00,190.573,3.621,10.907
2026-02-25T13:30:00+00:00,186.42,3.471,10.903
2026-02-25T13:35:00+00:00,178.755,3.369,10.909
2026-02-25T13:40:00+00:00,181.88,3.462,10.91
2026-02-25T13:45:00+00:00,184.9,3.497,10.899
2026-02-25T13:50:00+00:00,183.455,3.512,10.9
2026-02-25T13:55:00+00:00,183.15,3.5,10.91
2026-02-25T14:00:00+00:00,181.654,3.488,10.9
2026-02-25T14:05:00+00:00,180.394,3.495,10.899
2026-02-25T14:10:00+00:00,183.731,3.518,10.899
2026-02-25T14:15:00+00:00,180.616,3.541,10.911
2026-02-25T14:20:00+00:00,181.34,3.564,10.903
2026-02-25T14:25:00+00:00,186.698,3.545,10.898
2026-02-25T14:30:00+00:00,182.364,3.429,10.91
2026-02-25T14:35:00+00:00,178.49,3.306,10.919
2026-02-25T14:40:00+00:00,176.944,3.262,10.917
2026-02-25T14:45:00+00:00,174.237,3.247,10.902
2026-02-25T14:50:00+00:00,169.144,3.182,10.95
2026-02-25T14:55:00+00:00,170.446,3.304,10.927
2026-02-25T15:00:00+00:00,177.777,3.408,10.817
2026-02-25T15:05:00+00:00,180.129,3.338,10.812
2026-02-25T15:10:00+00:00,177.128,3.25,10.818
2026-02-25T15:15:00+00:00,166.952,3.11,10.802
2026-02-25T15:20:00+00:00,172.324,3.24,10.806
2026-02-25T15:25:00+00:00,169.264,3.25,10.808
2026-02-25T15:30:00+00:00,173.75,3.254,10.82
2026-02-25T15:35:00+00:00,173.314,3.233,10.861
2026-02-25T15:40:00+00:00,173.404,3.242,10.838
2026-02-25T15:45:00+00:00,174.754,3.292,10.851
2026-02-25T15:50:00+00:00,178.146,3.447,10.871
2026-02-25T15:55:00+00:00,184.004,3.546,10.849
2026-02-25T16:00:00+00:00,189.967,3.641,10.817
2026-02-25T16:05:00+00:00,190.35,3.72,10.791
2026-02-25T16:10:00+00:00,193.464,3.798,10.781
2026-02-25T16:15:00+00:00,197.065,3.822,10.855
2026-02-25T16:20:00+00:00,198.11,3.78,10.849
2026-02-25T16:25:00+00:00,195.038,3.827,10.868
2026-02-25T16:30:00+00:00,199.276,3.826,10.924
2026-02-25T16:35:00+00:00,199.78,3.793,10.877
2026-02-25T16:40:00+00:00,196.329,3.744,10.869
2026-02-25T16:45:00+00:00,201.096,3.821,10.814
2026-02-25T16:50:00+00:00,205.621,3.872,10.802
2026-02-25T16:55:00+00:00,206.006,3.84,10.82
2026-02-25T17:00:00+00:00,205.034,3.808,10.807
2026-02-25T17:05:00+00:00,203.896,3.877,10.836
2026-02-25T17:10:00+00:00,202.598,3.868,10.83
2026-02-25T17:15:00+00:00,205.0,3.874,10.825
2026-02-25T17:20:00+00:00,204.322,3.88,10.821
2026-02-25T17:25:00+00:00,204.132,3.886,10.802
2026-02-25T17:30:00+00:00,202.462,3.891,10.818
2026-02-25T17:35:00+00:00,204.324,3.898,10.806
2026-02-25T17:40:00+00:00,202.658,3.904,10.802
2026-02-25T17:45:00+00:00,204.055,3.899,10.81
2026-02-25T17:50:00+00:00,204.348,3.784,10.888
2026-02-25T17:55:00+00:00,200.65,3.76,10.919
2026-02-25T18:00:00+00:00,199.661,3.746,10.922
2026-02-25T18:05:00+00:00,199.602,3.734,10.922
2026-02-25T18:10:00+00:00,200.76,3.72,10.936
2026-02-25T18:15:00+00:00,200.232,3.707,10.962
2026-02-25T18:20:00+00:00,200.702,3.694,10.977
2026-02-25T18:25:00+00:00,203.877,3.682,10.974
2026-02-25T18:30:00+00:00,199.932,3.668,10.998
2026-02-25T18:35:00+00:00,196.636,3.655,10.997
2026-02-25T18:40:00+00:00,199.839,3.734,10.875
2026-02-25T18:45:00+00:00,201.59,3.747,10.872
2026-02-25T18:50:00+00:00,196.886,3.664,10.903
2026-02-25T18:55:00+00:00,196.783,3.622,10.92
2026-02-25T19:00:00+00:00,191.46,3.577,10.939
2026-02-25T19:05:00+00:00,190.902,3.534,10.875
2026-02-25T19:10:00+00:00,188.334,3.494,10.852
2026-02-25T19:15:00+00:00,186.55,3.516,10.854
2026-02-25T19:20:00+00:00,188.066,3.572,10.882
2026-02-25T19:25:00+00:00,188.127,3.477,10.899
2026-02-25T19:30:00+00:00,187.101,3.426,10.92
2026-02-25T19:35:00+00:00,183.465,3.402,10.916
2026-02-25T19:40:00+00:00,180.586,3.378,10.92
2026-02-25T19:45:00+00:00,178.416,3.353,10.934
2026-02-25T19:50:00+00:00,180.236,3.452,10.843
2026-02-25T19:55:00+00:00,185.955,3.452,10.888
2026-02-25T20:00:00+00:00,186.076,3.413,10.872
2026-02-25T20:05:00+00:00,178.492,3.376,10.936
2026-02-25T20:10:00+00:00,177.954,3.34,10.966
2026-02-25T20:15:00+00:00,179.746,3.304,10.95
2026-02-25T20:20:00+00:00,179.343,3.267,10.99
2026-02-25T20:25:00+00:00,175.408,3.256,10.988
2026-02-25T20:30:00+00:00,174.302,3.247,10.886
2026-02-25T20:35:00+00:00,175.84,3.192,10.88
2026-02-25T20:40:00+00:00,170.288,3.138,10.907
2026-02-25T20:45:00+00:00,165.606,3.14,10.938
2026-02-25T20:50:00+00:00,167.038,3.171,10.951
2026-02-25T20:55:00+00:00,169.212,3.198,10.932
2026-02-25T21:00:00+00:00,169.034,3.154,10.899
2026-02-25T21:05:00+00:00,169.294,3.125,10.921
2026-02-25T21:10:00+00:00,165.247,3.101,10.938
2026-02-25T21:15:00+00:00,165.352,3.078,10.963
2026-02-25T21:20:00+00:00,160.981,3.066,10.992
2026-02-25T21:25:00+00:00,159.818,3.085,11.007
2026-02-25T21:30:00+00:00,162.791,3.106,10.994
2026-02-25T21:35:00+00:00,164.894,3.128,10.992
2026-02-25T21:40:00+00:00,164.77,3.018,10.922
2026-02-25T21:45:00+00:00,159.307,2.928,10.938
2026-02-25T21:50:00+00:00,156.649,2.894,10.97
2026-02-25T21:55:00+00:00,154.465,2.934,10.971
2026-02-25T22:00:00+00:00,154.012,3.006,10.985
2026-02-25T22:05:00+00:00,152.972,3.038,10.944
2026-02-25T22:10:00+00:00,158.876,3.109,10.862
2026-02-25T22:15:00+00:00,162.267,3.064,10.905
2026-02-25T22:20:00+00:00,155.4,2.948,10.924
2026-02-25T22:25:00+00:00,155.99,2.901,10.939
2026-02-25T22:30:00+00:00,154.936,2.857,10.937
2026-02-25T22:35:00+00:00,150.318,2.85,10.904
2026-02-25T22:40:00+00:00,150.687,2.853,10.898
2026-02-25T22:45:00+00:00,148.986,2.857,10.909
2026-02-25T22:50:00+00:00,145.764,2.86,10.92
2026-02-25T22:55:00+00:00,147.961,2.864,10.918
2026-02-25T23:00:00+00:00,149.391,2.867,10.938
2026-02-25T23:05:00+00:00,145.606,2.872,10.943
2026-02-25T23:10:00+00:00,146.122,2.875,10.954
2026-02-25T23:15:00+00:00,145.035,2.878,10.988
2026-02-25T23:20:00+00:00,145.019,2.885,10.962
2026-02-25T23:25:00+00:00,146.016,2.905,10.942
2026-02-25T23:30:00+00:00,146.906,2.926,10.95
2026-02-25T23:35:00+00:00,145.662,2.948,10.946
2026-02-25T23:40:00+00:00,146.794,2.97,10.936
2026-02-25T23:45:00+00:00,151.537,2.98,10.94
2026-02-25T23:50:00+00:00,151.342,2.912,10.958
2026-02-25T23:55:00+00:00,147.164,2.846,10.91
2026-02-26T00:00:00+00:00,148.646,2.932,10.88
2026-02-26T00:05:00+00:00,151.828,2.918,10.848
2026-02-26T00:10:00+00:00,156.32,3.027,10.84
2026-02-26T00:15:00+00:00,154.471,2.973,10.902
2026-02-26T00:20:00+00:00,156.142,2.962,10.931
2026-02-26T00:25:00+00:00,154.779,2.95,10.946
2026-02-26T00:30:00+00:00,153.301,2.938,10.978
2026-02-26T00:35:00+00:00,154.132,2.926,10.902
2026-02-26T00:40:00+00:00,156.767,2.914,10.828
2026-02-26T00:45:00+00:00,158.426,2.903,10.828
2026-02-26T00:50:00+00:00,158.791,2.891,10.832
2026-02-26T00:55:00+00:00,158.38,2.88,10.835
2026-02-26T01:00:00+00:00,161.288,2.868,10.849
2026-02-26T01:05:00+00:00,159.4,2.856,10.864
2026-02-26T01:10:00+00:00,155.306,2.844,10.885
2026-02-26T01:15:00+00:00,151.614,2.832,10.901
2026-02-26T01:20:00+00:00,150.98,2.821,10.906
2026-02-26T01:25:00+00:00,150.967,2.81,10.918
2026-02-26T01:30:00+00:00,150.892,2.8,10.934
2026-02-26T01:35:00+00:00,148.451,2.836,10.942
2026-02-26T01:40:00+00:00,149.936,2.888,10.96
2026-02-26T01:45:00+00:00,150.689,2.941,10.974
2026-02-26T01:50:00+00:00,151.432,3.008,10.959
2026-02-26T01:55:00+00:00,152.538,3.077,10.95
2026-02-26T02:00:00+00:00,159.264,3.088,10.97
2026-02-26T02:05:00+00:00,156.458,2.942,10.944
2026-02-26T02:10:00+00:00,154.053,2.87,10.944
2026-02-26T02:15:00+00:00,147.886,2.796,10.985
2026-02-26T02:20:00+00:00,149.129,2.813,10.959
2026-02-26T02:25:00+00:00,152.117,2.794,10.977
2026-02-26T02:30:00+00:00,150.281,2.755,10.977
2026-02-26T02:35:00+00:00,147.561,2.716,10.992
2026-02-26T02:40:00+00:00,144.81,2.678,10.966
2026-02-26T02:45:00+00:00,143.287,2.688,10.879
2026-02-26T02:50:00+00:00,150.196,2.776,10.866
2026-02-26T02:55:00+00:00,149.576,2.716,10.882
2026-02-26T03:00:00+00:00,147.685,2.652,10.886
2026-02-26T03:05:00+00:00,141.189,2.62,10.907
2026-02-26T03:10:00+00:00,142.182,2.612,10.904
2026-02-26T03:15:00+00:00,140.593,2.606,10.925
2026-02-26T03:20:00+00:00,140.564,2.601,10.933
2026-02-26T03:25:00+00:00,137.648,2.596,10.962
2026-02-26T03:30:00+00:00,138.814,2.664,10.978
2026-02-26T03:35:00+00:00,139.478,2.7,10.978
2026-02-26T03:40:00+00:00,137.563,2.728,10.978
2026-02-26T03:45:00+00:00,138.29,2.757,10.984
2026-02-26T03:50:00+00:00,137.954,2.786,10.996
2026-02-26T03:55:00+00:00,144.214,2.824,10.982
2026-02-26T04:00:00+00:00,146.942,2.898,10.951
2026-02-26T04:05:00+00:00,150.85,2.83,10.832
2026-02-26T04:10:00+00:00,147.065,2.768,10.894
2026-02-26T04:15:00+00:00,145.842,2.792,10.898
2026-02-26T04:20:00+00:00,146.811,2.82,10.9
2026-02-26T04:25:00+00:00,149.239,2.755,10.896
2026-02-26T04:30:00+00:00,146.835,2.702,10.902
2026-02-26T04:35:00+00:00,147.772,2.697,10.898
2026-02-26T04:40:00+00:00,146.04,2.691,10.906
2026-02-26T04:45:00+00:00,144.551,2.69,10.859
2026-02-26T04:50:00+00:00,144.89,2.8,10.864
2026-02-26T04:55:00+00:00,145.027,2.774,10.879
2026-02-26T05:00:00+00:00,144.516,2.738,10.874
2026-02-26T05:05:00+00:00,145.268,2.85,10.837
2026-02-26T05:10:00+00:00,146.392,2.874,10.821
2026-02-26T05:15:00+00:00,145.654,2.892,10.837
2026-02-26T05:20:00+00:00,146.32,2.912,10.833
2026-02-26T05:25:00+00:00,144.412,2.931,10.834
2026-02-26T05:30:00+00:00,143.698,2.95,10.834
2026-02-26T05:35:00+00:00,148.198,2.97,10.84
2026-02-26T05:40:00+00:00,152.336,2.997,10.888
2026-02-26T05:45:00+00:00,154.789,3.027,10.868
2026-02-26T05:50:00+00:00,154.24,3.056,10.862
2026-02-26T05:55:00+00:00,157.064,3.004,10.847
2026-02-26T06:00:00+00:00,152.825,3.015,10.863
2026-02-26T06:05:00+00:00,157.55,3.034,10.854
2026-02-26T06:10:00+00:00,159.036,3.082,10.876
2026-02-26T06:15:00+00:00,158.58,3.071,10.892
2026-02-26T06:20:00+00:00,157.786,3.131,10.916
2026-02-26T06:25:00+00:00,158.636,3.172,10.906
2026-02-26T06:30:00+00:00,161.548,3.218,10.895
2026-02-26T06:35:00+00:00,162.776,3.263,10.86
2026-02-26T06:40:00+00:00,172.63,3.372,10.823
2026-02-26T06:45:00+00:00,183.142,3.465,10.868
2026-02-26T06:50:00+00:00,178.357,3.324,10.885
2026-02-26T06:55:00+00:00,170.182,3.237,10.878
2026-02-26T07:00:00+00:00,169.731,3.348,10.858
2026-02-26T07:05:00+00:00,179.016,3.484,10.81
2026-02-26T07:10:00+00:00,183.493,3.568,10.842
2026-02-26T07:15:00+00:00,183.269,3.518,10.914
2026-02-26T07:20:00+00:00,179.339,3.556,10.966
2026-02-26T07:25:00+00:00,185.046,3.582,10.936
2026-02-26T07:30:00+00:00,183.572,3.607,10.95
2026-02-26T07:35:00+00:00,186.336,3.584,10.939
2026-02-26T07:40:00+00:00,188.795,3.596,10.851
2026-02-26T07:45:00+00:00,191.657,3.613,10.833
2026-02-26T07:50:00+00:00,189.44,3.633,10.84
2026-02-26T07:55:00+00:00,188.014,3.712,10.831
2026-02-26T08:00:00+00:00,193.971,3.792,10.817
2026-02-26T08:05:00+00:00,194.322,3.851,10.806
2026-02-26T08:10:00+00:00,195.762,3.75,10.876
2026-02-26T08:15:00+00:00,196.744,3.709,10.9
2026-02-26T08:20:00+00:00,196.986,3.705,10.892
2026-02-26T08:25:00+00:00,197.194,3.702,10.898
2026-02-26T08:30:00+00:00,194.272,3.698,10.898
2026-02-26T08:35:00+00:00,192.526,3.694,10.913
2026-02-26T08:40:00+00:00,194.515,3.69,10.906
2026-02-26T08:45:00+00:00,192.603,3.686,10.906
2026-02-26T08:50:00+00:00,193.224,3.706,10.916
2026-02-26T08:55:00+00:00,196.294,3.737,10.924
2026-02-26T09:00:00+00:00,196.932,3.767,10.924
2026-02-26T09:05:00+00:00,191.531,3.798,10.909
2026-02-26T09:10:00+00:00,193.594,3.828,10.902
2026-02-26T09:15:00+00:00,194.618,3.762,10.9
2026-02-26T09:20:00+00:00,196.506,3.813,10.917
2026-02-26T09:25:00+00:00,200.189,3.824,10.926
2026-02-26T09:30:00+00:00,196.339,3.71,10.959
2026-02-26T09:35:00+00:00,192.989,3.64,10.971
2026-02-26T09:40:00+00:00,191.315,3.648,10.97
2026-02-26T09:45:00+00:00,188.51,3.664,10.966
2026-02-26T09:50:00+00:00,186.788,3.682,10.982
2026-02-26T09:55:00+00:00,190.914,3.644,10.913
2026-02-26T10:00:00+00:00,190.448,3.554,10.868
2026-02-26T10:05:00+00:00,188.645,3.48,10.872
2026-02-26T10:10:00+00:00,184.949,3.41,10.87
2026-02-26T10:15:00+00:00,187.878,3.545,10.868
2026-02-26T10:20:00+00:00,184.681,3.522,10.878
2026-02-26T10:25:00+00:00,185.936,3.485,10.854
2026-02-26T10:30:00+00:00,186.088,3.448,10.858
2026-02-26T10:35:00+00:00,186.03,3.411,10.88
2026-02-26T10:40:00+00:00,185.561,3.374,10.872
2026-02-26T10:45:00+00:00,185.812,3.338,10.87
2026-02-26T10:50:00+00:00,179.315,3.392,10.883
2026-02-26T10:55:00+00:00,180.853,3.443,10.876
2026-02-26T11:00:00+00:00,178.419,3.408,10.869
2026-02-26T11:05:00+00:00,181.204,3.519,10.862
2026-02-26T11:10:00+00:00,183.624,3.458,10.869
2026-02-26T11:15:00+00:00,186.37,3.577,10.871
2026-02-26T11:20:00+00:00,195.804,3.7,10.87
2026-02-26T11:25:00+00:00,195.861,3.692,10.869
2026-02-26T11:30:00+00:00,194.787,3.61,10.872
2026-02-26T11:35:00+00:00,180.282,3.377,10.914
2026-02-26T11:40:00+00:00,176.16,3.324,10.922
2026-02-26T11:45:00+00:00,174.454,3.4,10.934
2026-02-26T11:50:00+00:00,173.736,3.457,10.945
2026-02-26T11:55:00+00:00,179.526,3.52,10.945
2026-02-26T12:00:00+00:00,191.276,3.647,10.933
2026-02-26T12:05:00+00:00,192.92,3.636,10.952
2026-02-26T12:10:00+00:00,190.6,3.614,10.932
2026-02-26T12:15:00+00:00,189.246,3.607,10.924
2026-02-26T12:20:00+00:00,186.912,3.605,10.929
2026-02-26T12:25:00+00:00,189.824,3.602,10.939
2026-02-26T12:30:00+00:00,188.599,3.601,10.93
2026-02-26T12:35:00+00:00,186.124,3.598,10.907
2026-02-26T12:40:00+00:00,189.365,3.596,10.884
2026-02-26T12:45:00+00:00,191.106,3.594,10.878
2026-02-26T12:50:00+00:00,194.558,3.592,10.864
2026-02-26T12:55:00+00:00,194.759,3.56,10.872
2026-02-26T13:00:00+00:00,192.445,3.51,10.889
2026-02-26T13:05:00+00:00,190.109,3.486,10.88
2026-02-26T13:10:00+00:00,191.12,3.522,10.863
2026-02-26T13:15:00+00:00,189.658,3.488,10.888
2026-02-26T13:20:00+00:00,188.358,3.474,10.906
2026-02-26T13:25:00+00:00,187.922,3.46,10.921
2026-02-26T13:30:00+00:00,184.606,3.447,10.892
2026-02-26T13:35:00+00:00,187.462,3.433,10.884
2026-02-26T13:40:00+00:00,186.529,3.42,10.896
2026-02-26T13:45:00+00:00,187.091,3.406,10.878
2026-02-26T13:50:00+00:00,184.534,3.392,10.866
2026-02-26T13:55:00+00:00,182.257,3.424,10.891
2026-02-26T14:00:00+00:00,183.426,3.463,10.869
2026-02-26T14:05:00+00:00,185.132,3.477,10.86
2026-02-26T14:10:00+00:00,185.491,3.492,10.862
2026-02-26T14:15:00+00:00,186.015,3.505,10.859
2026-02-26T14:20:00+00:00,183.296,3.52,10.88
2026-02-26T14:25:00+00:00,182.192,3.534,10.89
2026-02-26T14:30:00+00:00,180.854,3.548,10.89
2026-02-26T14:35:00+00:00,181.947,3.562,10.889
2026-02-26T14:40:00+00:00,182.718,3.577,10.904
2026-02-26T14:45:00+00:00,181.96,3.59,10.906
2026-02-26T14:50:00+00:00,186.101,3.596,10.898
2026-02-26T14:55:00+00:00,183.853,3.524,10.894
2026-02-26T15:00:00+00:00,182.686,3.572,10.981
2026-02-26T15:05:00+00:00,185.51,3.626,10.956
2026-02-26T15:10:00+00:00,189.478,3.606,10.87
2026-02-26T15:15:00+00:00,191.031,3.543,10.88
2026-02-26T15:20:00+00:00,189.762,3.478,10.888
2026-02-26T15:25:00+00:00,184.738,3.45,10.899
2026-02-26T15:30:00+00:00,184.06,3.452,10.9
2026-02-26T15:35:00+00:00,182.341,3.456,10.904
2026-02-26T15:40:00+00:00,182.089,3.554,10.892
2026-02-26T15:45:00+00:00,186.312,3.632,10.87
2026-02-26T15:50:00+00:00,190.232,3.584,10.831
2026-02-26T15:55:00+00:00,190.666,3.629,10.832
2026-02-26T16:00:00+00:00,188.34,3.66,10.828
