ValueDate,Current Inst,MVA Inst,Volts Inst
2026-02-25T10:25:00+00:00,68.538,1.706,10.824
2026-02-25T10:30:00+00:00,68.428,1.706,10.806
2026-02-25T10:35:00+00:00,65.823,1.706,10.813
2026-02-25T10:40:00+00:00,66.631,1.706,10.808
2026-02-25T10:45:00+00:00,66.425,1.706,10.836
2026-02-25T10:50:00+00:00,68.608,1.706,10.848
2026-02-25T10:55:00+00:00,73.528,1.706,10.869
2026-02-25T11:00:00+00:00,78.558,1.706,10.87
2026-02-25T11:05:00+00:00,79.746,1.706,10.818
2026-02-25T11:10:00+00:00,73.621,1.706,10.81
2026-02-25T11:15:00+00:00,72.744,1.706,10.783
2026-02-25T11:20:00+00:00,73.525,1.706,10.768
2026-02-25T11:25:00+00:00,73.768,1.706,10.793
2026-02-25T11:30:00+00:00,74.327,1.706,10.789
2026-02-25T11:35:00+00:00,76.378,1.706,10.781
2026-02-25T11:40:00+00:00,78.116,1.706,10.794
2026-02-25T11:45:00+00:00,74.403,1.706,10.812
2026-02-25T11:50:00+00:00,74.445,1.706,10.806
2026-02-25T11:55:00+00:00,73.749,1.706,10.822
2026-02-25T12:00:00+00:00,73.706,1.706,10.819
2026-02-25T12:05:00+00:00,71.314,1.706,10.82
2026-02-25T12:10:00+00:00,73.54,1.706,10.852
2026-02-25T12:15:00+00:00,75.402,1.706,10.833
2026-02-25T12:20:00+00:00,79.524,1.706,10.808
2026-02-25T12:25:00+00:00,79.47,1.706,10.784
2026-02-25T12:30:00+00:00,80.984,1.706,10.766
2026-02-25T12:35:00+00:00,81.888,1.706,10.753
2026-02-25T12:40:00+00:00,81.236,1.706,10.744
2026-02-25T12:45:00+00:00,82.752,1.706,10.746
2026-02-25T12:50:00+00:00,80.927,1.706,10.747
2026-02-25T12:55:00+00:00,80.009,1.706,10.766
2026-02-25T13:00:00+00:00,77.284,1.706,10.779
2026-02-25T13:05:00+00:00,76.028,1.706,10.814
2026-02-25T13:10:00+00:00,72.888,1.706,10.819
2026-02-25T13:15:00+00:00,72.611,1.706,10.831
2026-02-25T13:20:00+00:00,70.588,1.706,10.845
2026-02-25T13:25:00+00:00,71.147,1.706,10.845
2026-02-25T13:30:00+00:00,72.068,1.706,10.852
2026-02-25T13:35:00+00:00,70.33,1.706,10.856
2026-02-25T13:40:00+00:00,68.827,1.706,10.875
2026-02-25T13:45:00+00:00,68.04,1.706,10.876
2026-02-25T13:50:00+00:00,69.358,1.706,10.878
2026-02-25T13:55:00+00:00,71.083,1.706,10.91
2026-02-25T14:00:00+00:00,69.103,1.706,10.922
2026-02-25T14:05:00+00:00,70.444,1.706,10.907
2026-02-25T14:10:00+00:00,73.018,1.706,10.898
2026-02-25T14:15:00+00:00,76.772,1.706,10.907
2026-02-25T14:20:00+00:00,76.32,1.706,10.918
2026-02-25T14:25:00+00:00,77.348,1.706,10.91
2026-02-25T14:30:00+00:00,80.638,1.706,10.896
2026-02-25T14:35:00+00:00,77.909,1.706,10.888
2026-02-25T14:40:00+00:00,77.082,1.706,10.862
2026-02-25T14:45:00+00:00,75.199,1.706,10.847
2026-02-25T14:50:00+00:00,77.264,1.706,10.882
2026-02-25T14:55:00+00:00,77.988,1.706,10.907
2026-02-25T15:00:00+00:00,81.256,1.706,10.932
2026-02-25T15:05:00+00:00,82.02,1.706,10.959
2026-02-25T15:10:00+00:00,81.438,1.706,11.002
2026-02-25T15:15:00+00:00,85.087,1.706,10.958
2026-02-25T15:20:00+00:00,86.78,1.706,10.936
2026-02-25T15:25:00+00:00,86.064,1.706,10.946
2026-02-25T15:30:00+00:00,84.186,1.706,10.94
2026-02-25T15:35:00+00:00,83.016,1.706,10.927
2026-02-25T15:40:00+00:00,79.518,1.706,10.92
2026-02-25T15:45:00+00:00,77.666,1.706,10.92
2026-02-25T15:50:00+00:00,76.656,1.706,10.89
2026-02-25T15:55:00+00:00,73.953,1.706,10.869
2026-02-25T16:00:00+00:00,78.41,1.706,10.818
2026-02-25T16:05:00+00:00,77.048,1.706,10.766
2026-02-25T16:10:00+00:00,80.102,1.706,10.732
2026-02-25T16:15:00+00:00,79.695,1.706,10.744
2026-02-25T16:20:00+00:00,78.864,1.706,10.723
2026-02-25T16:25:00+00:00,79.171,1.706,10.721
2026-02-25T16:30:00+00:00,80.022,1.706,10.788
2026-02-25T16:35:00+00:00,57.82,1.706,10.861
2026-02-25T16:40:00+00:00,27.21,1.706,10.996
2026-02-25T16:45:00+00:00,35.844,1.706,10.964
2026-02-25T16:50:00+00:00,45.384,1.706,10.962
2026-02-25T16:55:00+00:00,53.11,1.706,10.994
2026-02-25T17:00:00+00:00,53.054,1.706,10.945
2026-02-25T17:05:00+00:00,50.951,1.706,10.917
2026-02-25T17:10:00+00:00,53.575,1.706,10.913
2026-02-25T17:15:00+00:00,53.205,1.706,10.911
2026-02-25T17:20:00+00:00,52.212,1.706,10.882
2026-02-25T17:25:00+00:00,51.013,1.706,10.864
2026-02-25T17:30:00+00:00,52.392,1.706,10.848
2026-02-25T17:35:00+00:00,52.62,1.706,10.826
2026-02-25T17:40:00+00:00,50.154,1.706,10.817
2026-02-25T17:45:00+00:00,48.198,1.706,10.813
2026-02-25T17:50:00+00:00,48.678,1.706,10.789
2026-02-25T17:55:00+00:00,46.596,1.706,10.782
2026-02-25T18:00:00+00:00,45.668,1.706,10.768
2026-02-25T18:05:00+00:00,45.949,1.706,10.753
2026-02-25T18:10:00+00:00,46.972,1.706,10.766
2026-02-25T18:15:00+00:00,46.186,1.706,10.765
2026-02-25T18:20:00+00:00,45.579,1.706,10.759
2026-02-25T18:25:00+00:00,39.772,1.706,10.76
2026-02-25T18:30:00+00:00,38.905,1.706,10.785
2026-02-25T18:35:00+00:00,39.914,1.706,10.813
2026-02-25T18:40:00+00:00,40.244,1.706,10.836
2026-02-25T18:45:00+00:00,40.77,1.706,10.849
2026-02-25T18:50:00+00:00,39.173,1.706,10.851
2026-02-25T18:55:00+00:00,39.464,1.706,10.854
2026-02-25T19:00:00+00:00,39.857,1.706,10.878
2026-02-25T19:05:00+00:00,38.856,1.706,10.824
2026-02-25T19:10:00+00:00,30.787,1.706,10.784
2026-02-25T19:15:00+00:00,48.322,1.706,10.711
2026-02-25T19:20:00+00:00,85.111,1.706,10.721
2026-02-25T19:25:00+00:00,85.87,1.706,10.746
2026-02-25T19:30:00+00:00,83.466,1.706,10.782
2026-02-25T19:35:00+00:00,82.268,1.706,10.869
2026-02-25T19:40:00+00:00,81.06,1.706,10.863
2026-02-25T19:45:00+00:00,80.153,1.706,10.888
2026-02-25T19:50:00+00:00,79.524,1.706,10.764
2026-02-25T19:55:00+00:00,78.796,1.706,10.76
2026-02-25T20:00:00+00:00,78.252,1.706,10.753
2026-02-25T20:05:00+00:00,78.776,1.706,10.75
2026-02-25T20:10:00+00:00,79.207,1.706,10.786
2026-02-25T20:15:00+00:00,79.353,1.706,10.788
2026-02-25T20:20:00+00:00,78.297,1.706,10.81
2026-02-25T20:25:00+00:00,77.477,1.706,10.852
2026-02-25T20:30:00+00:00,76.704,1.706,10.857
2026-02-25T20:35:00+00:00,75.771,1.706,10.838
2026-02-25T20:40:00+00:00,74.54,1.706,10.862
2026-02-25T20:45:00+00:00,73.444,1.706,10.879
2026-02-25T20:50:00+00:00,74.373,1.706,10.91
2026-02-25T20:55:00+00:00,72.901,1.706,10.92
2026-02-25T21:00:00+00:00,72.986,1.706,10.919
2026-02-25T21:05:00+00:00,74.625,1.706,10.942
2026-02-25T21:10:00+00:00,72.81,1.706,10.98
2026-02-25T21:15:00+00:00,68.388,1.706,10.852
2026-02-25T21:20:00+00:00,67.9,1.706,10.805
2026-02-25T21:25:00+00:00,67.684,1.706,10.809
2026-02-25T21:30:00+00:00,66.184,1.706,10.801
2026-02-25T21:35:00+00:00,66.028,1.706,10.808
2026-02-25T21:40:00+00:00,64.65,1.706,10.85
2026-02-25T21:45:00+00:00,63.316,1.706,10.89
2026-02-25T21:50:00+00:00,61.52,1.706,10.92
2026-02-25T21:55:00+00:00,61.78,1.706,10.92
2026-02-25T22:00:00+00:00,61.273,1.706,10.938
2026-02-25T22:05:00+00:00,62.24,1.706,10.852
2026-02-25T22:10:00+00:00,61.612,1.706,10.846
2026-02-25T22:15:00+00:00,60.938,1.706,10.853
2026-02-25T22:20:00+00:00,59.414,1.706,10.86
2026-02-25T22:25:00+00:00,58.641,1.706,10.896
2026-02-25T22:30:00+00:00,57.496,1.706,10.91
2026-02-25T22:35:00+00:00,58.485,1.706,10.898
2026-02-25T22:40:00+00:00,58.232,1.706,10.909
2026-02-25T22:45:00+00:00,58.665,1.706,10.924
2026-02-25T22:50:00+00:00,57.938,1.706,10.931
2026-02-25T22:55:00+00:00,57.564,1.706,10.866
2026-02-25T23:00:00+00:00,56.006,1.706,10.869
2026-02-25T23:05:00+00:00,57.788,1.706,10.772
2026-02-25T23:10:00+00:00,57.631,1.706,10.796
2026-02-25T23:15:00+00:00,52.155,1.706,10.832
2026-02-25T23:20:00+00:00,51.293,1.706,10.834
2026-02-25T23:25:00+00:00,52.041,1.706,10.824
2026-02-25T23:30:00+00:00,51.466,1.706,10.836
2026-02-25T23:35:00+00:00,52.246,1.706,10.824
2026-02-25T23:40:00+00:00,50.127,1.706,10.817
2026-02-25T23:45:00+00:00,50.488,1.706,10.828
2026-02-25T23:50:00+00:00,50.763,1.706,10.841
2026-02-25T23:55:00+00:00,51.618,1.706,10.847
2026-02-26T00:00:00+00:00,52.002,1.706,10.87
2026-02-26T00:05:00+00:00,54.19,1.706,10.796
2026-02-26T00:10:00+00:00,57.74,1.706,10.728
2026-02-26T00:15:00+00:00,60.828,1.706,10.673
2026-02-26T00:20:00+00:00,59.708,1.706,10.68
2026-02-26T00:25:00+00:00,60.987,1.706,10.707
2026-02-26T00:30:00+00:00,60.438,1.706,10.743
2026-02-26T00:35:00+00:00,62.194,1.706,10.673
2026-02-26T00:40:00+00:00,63.352,1.706,10.756
2026-02-26T00:45:00+00:00,62.085,1.706,10.785
2026-02-26T00:50:00+00:00,63.117,1.706,10.76
2026-02-26T00:55:00+00:00,62.287,1.706,10.738
2026-02-26T01:00:00+00:00,62.434,1.706,10.772
2026-02-26T01:05:00+00:00,63.398,1.706,10.77
2026-02-26T01:10:00+00:00,63.954,1.706,10.78
2026-02-26T01:15:00+00:00,64.872,1.706,10.793
2026-02-26T01:20:00+00:00,64.528,1.706,10.811
2026-02-26T01:25:00+00:00,65.318,1.706,10.822
2026-02-26T01:30:00+00:00,63.514,1.706,10.843
2026-02-26T01:35:00+00:00,63.901,1.706,10.86
2026-02-26T01:40:00+00:00,60.597,1.706,10.872
2026-02-26T01:45:00+00:00,59.949,1.706,10.917
2026-02-26T01:50:00+00:00,59.999,1.706,10.926
2026-02-26T01:55:00+00:00,59.831,1.706,10.919
2026-02-26T02:00:00+00:00,58.016,1.706,10.938
2026-02-26T02:05:00+00:00,59.952,1.706,10.822
2026-02-26T02:10:00+00:00,60.074,1.706,10.793
2026-02-26T02:15:00+00:00,60.137,1.706,10.808
2026-02-26T02:20:00+00:00,60.046,1.706,10.801
2026-02-26T02:25:00+00:00,57.57,1.706,10.85
2026-02-26T02:30:00+00:00,57.889,1.706,10.85
2026-02-26T02:35:00+00:00,57.782,1.706,10.863
2026-02-26T02:40:00+00:00,59.588,1.706,10.85
2026-02-26T02:45:00+00:00,59.097,1.706,10.812
2026-02-26T02:50:00+00:00,57.792,1.706,10.817
2026-02-26T02:55:00+00:00,56.951,1.706,10.832
2026-02-26T03:00:00+00:00,57.109,1.706,10.854
2026-02-26T03:05:00+00:00,56.12,1.706,10.86
2026-02-26T03:10:00+00:00,55.906,1.706,10.843
2026-02-26T03:15:00+00:00,55.426,1.706,10.86
2026-02-26T03:20:00+00:00,55.17,1.706,10.875
2026-02-26T03:25:00+00:00,55.34,1.706,10.901
2026-02-26T03:30:00+00:00,54.006,1.706,10.89
2026-02-26T03:35:00+00:00,53.668,1.706,10.881
2026-02-26T03:40:00+00:00,53.008,1.706,10.888
2026-02-26T03:45:00+00:00,51.972,1.706,10.898
2026-02-26T03:50:00+00:00,51.383,1.706,10.918
2026-02-26T03:55:00+00:00,51.198,1.706,10.93
2026-02-26T04:00:00+00:00,51.143,1.706,10.972
2026-02-26T04:05:00+00:00,54.518,1.706,10.93
2026-02-26T04:10:00+00:00,54.755,1.706,10.928
2026-02-26T04:15:00+00:00,53.016,1.706,10.918
2026-02-26T04:20:00+00:00,50.192,1.706,10.931
2026-02-26T04:25:00+00:00,48.975,1.706,10.931
2026-02-26T04:30:00+00:00,48.614,1.706,10.936
2026-02-26T04:35:00+00:00,48.602,1.706,10.936
2026-02-26T04:40:00+00:00,48.004,1.706,10.939
2026-02-26T04:45:00+00:00,47.204,1.706,10.952
2026-02-26T04:50:00+00:00,48.025,1.706,10.97
2026-02-26T04:55:00+00:00,48.484,1.706,10.924
2026-02-26T05:00:00+00:00,47.716,1.706,10.888
2026-02-26T05:05:00+00:00,47.912,1.706,10.835
2026-02-26T05:10:00+00:00,48.03,1.706,10.823
2026-02-26T05:15:00+00:00,47.924,1.706,10.816
2026-02-26T05:20:00+00:00,47.638,1.706,10.828
2026-02-26T05:25:00+00:00,48.583,1.706,10.811
2026-02-26T05:30:00+00:00,49.26,1.706,10.792
2026-02-26T05:35:00+00:00,49.008,1.706,10.776
2026-02-26T05:40:00+00:00,48.391,1.706,10.77
2026-02-26T05:45:00+00:00,48.294,1.706,10.771
2026-02-26T05:50:00+00:00,48.154,1.706,10.798
2026-02-26T05:55:00+00:00,48.294,1.706,10.821
2026-02-26T06:00:00+00:00,47.184,1.706,10.792
2026-02-26T06:05:00+00:00,49.046,1.706,10.709
2026-02-26T06:10:00+00:00,50.838,1.706,10.79
2026-02-26T06:15:00+00:00,52.134,1.706,10.82
2026-02-26T06:20:00+00:00,52.916,1.706,10.849
2026-02-26T06:25:00+00:00,51.423,1.706,10.821
2026-02-26T06:30:00+00:00,56.28,1.706,10.791
2026-02-26T06:35:00+00:00,60.713,1.706,10.732
2026-02-26T06:40:00+00:00,63.183,1.706,10.676
2026-02-26T06:45:00+00:00,70.086,1.706,10.676
2026-02-26T06:50:00+00:00,72.396,1.706,10.724
2026-02-26T06:55:00+00:00,71.968,1.706,10.71
2026-02-26T07:00:00+00:00,74.998,1.706,10.686
2026-02-26T07:05:00+00:00,78.742,1.706,10.688
2026-02-26T07:10:00+00:00,75.456,1.706,10.828
2026-02-26T07:15:00+00:00,77.5,1.706,10.849
2026-02-26T07:20:00+00:00,85.232,1.706,10.866
2026-02-26T07:25:00+00:00,88.584,1.706,10.829
2026-02-26T07:30:00+00:00,87.506,1.706,10.806
2026-02-26T07:35:00+00:00,87.608,1.706,10.759
2026-02-26T07:40:00+00:00,88.148,1.706,10.736
2026-02-26T07:45:00+00:00,90.34,1.706,10.733
2026-02-26T07:50:00+00:00,90.624,1.706,10.733
2026-02-26T07:55:00+00:00,90.208,1.706,10.733
2026-02-26T08:00:00+00:00,89.004,1.706,10.726
2026-02-26T08:05:00+00:00,90.908,1.706,10.785
2026-02-26T08:10:00+00:00,92.426,1.706,10.784
2026-02-26T08:15:00+00:00,91.58,1.706,10.826
2026-02-26T08:20:00+00:00,91.395,1.706,10.818
2026-02-26T08:25:00+00:00,91.851,1.706,10.818
2026-02-26T08:30:00+00:00,90.028,1.706,10.814
2026-02-26T08:35:00+00:00,87.604,1.706,10.828
2026-02-26T08:40:00+00:00,88.389,1.706,10.816
2026-02-26T08:45:00+00:00,90.976,1.706,10.805
2026-02-26T08:50:00+00:00,94.0,1.706,10.818
2026-02-26T08:55:00+00:00,91.202,1.706,10.82
2026-02-26T09:00:00+00:00,90.059,1.706,10.826
2026-02-26T09:05:00+00:00,91.82,1.706,10.805
2026-02-26T09:10:00+00:00,92.158,1.706,10.818
2026-02-26T09:15:00+00:00,90.468,1.706,10.828
2026-02-26T09:20:00+00:00,69.141,1.706,10.928
2026-02-26T09:25:00+00:00,64.219,1.706,10.946
2026-02-26T09:30:00+00:00,62.086,1.706,10.97
2026-02-26T09:35:00+00:00,57.661,1.706,10.971
2026-02-26T09:40:00+00:00,61.909,1.706,10.916
2026-02-26T09:45:00+00:00,62.93,1.706,10.92
2026-02-26T09:50:00+00:00,61.588,1.706,10.954
2026-02-26T09:55:00+00:00,57.407,1.706,10.862
2026-02-26T10:00:00+00:00,55.953,1.706,10.853
2026-02-26T10:05:00+00:00,51.557,1.706,10.837
2026-02-26T10:10:00+00:00,50.425,1.706,10.832
2026-02-26T10:15:00+00:00,50.575,1.706,10.849
2026-02-26T10:20:00+00:00,44.953,1.706,10.859
2026-02-26T10:25:00+00:00,45.286,1.706,10.817
2026-02-26T10:30:00+00:00,44.498,1.706,10.818
2026-02-26T10:35:00+00:00,38.415,1.706,10.854
2026-02-26T10:40:00+00:00,39.213,1.706,10.834
2026-02-26T10:45:00+00:00,36.992,1.706,10.828
2026-02-26T10:50:00+00:00,33.988,1.706,10.828
2026-02-26T10:55:00+00:00,30.312,1.706,10.837
2026-02-26T11:00:00+00:00,30.231,1.706,10.836
2026-02-26T11:05:00+00:00,35.695,1.706,10.838
2026-02-26T11:10:00+00:00,61.67,1.706,10.8
2026-02-26T11:15:00+00:00,82.189,1.706,10.762
2026-02-26T11:20:00+00:00,81.812,1.706,10.79
2026-02-26T11:25:00+00:00,79.746,1.706,10.798
2026-02-26T11:30:00+00:00,77.138,1.706,10.8
2026-02-26T11:35:00+00:00,77.238,1.706,10.794
2026-02-26T11:40:00+00:00,78.136,1.706,10.818
2026-02-26T11:45:00+00:00,77.998,1.706,10.832
2026-02-26T11:50:00+00:00,80.695,1.706,10.821
2026-02-26T11:55:00+00:00,80.649,1.706,10.81
2026-02-26T12:00:00+00:00,82.11,1.706,10.808
2026-02-26T12:05:00+00:00,82.278,1.706,10.826
2026-02-26T12:10:00+00:00,83.096,1.706,10.82
2026-02-26T12:15:00+00:00,82.86,1.706,10.821
2026-02-26T12:20:00+00:00,82.328,1.706,10.816
2026-02-26T12:25:00+00:00,79.778,1.706,10.822
2026-02-26T12:30:00+00:00,77.7,1.706,10.826
2026-02-26T12:35:00+00:00,75.822,1.706,10.81
2026-02-26T12:40:00+00:00,74.956,1.706,10.802
2026-02-26T12:45:00+00:00,76.568,1.706,10.793
2026-02-26T12:50:00+00:00,81.25,1.706,10.755
2026-02-26T12:55:00+00:00,79.953,1.706,10.756
2026-02-26T13:00:00+00:00,80.456,1.706,10.765
2026-02-26T13:05:00+00:00,80.724,1.706,10.75
2026-02-26T13:10:00+00:00,79.128,1.706,10.736
2026-02-26T13:15:00+00:00,78.684,1.706,10.764
2026-02-26T13:20:00+00:00,79.777,1.706,10.764
2026-02-26T13:25:00+00:00,80.585,1.706,10.767
2026-02-26T13:30:00+00:00,80.724,1.706,10.71
2026-02-26T13:35:00+00:00,80.943,1.706,10.721
2026-02-26T13:40:00+00:00,81.714,1.706,10.694
2026-02-26T13:45:00+00:00,80.183,1.706,10.716
2026-02-26T13:50:00+00:00,79.635,1.706,10.729
2026-02-26T13:55:00+00:00,80.331,1.706,10.781
2026-02-26T14:00:00+00:00,78.915,1.706,10.767
2026-02-26T14:05:00+00:00,78.119,1.706,10.772
2026-02-26T14:10:00+00:00,78.614,1.706,10.775
2026-02-26T14:15:00+00:00,80.415,1.706,10.77
2026-02-26T14:20:00+00:00,81.238,1.706,10.791
2026-02-26T14:25:00+00:00,83.596,1.706,10.764
2026-02-26T14:30:00+00:00,83.025,1.706,10.755
2026-02-26T14:35:00+00:00,83.167,1.706,10.729
2026-02-26T14:40:00+00:00,82.662,1.706,10.736
2026-02-26T14:45:00+00:00,81.478,1.706,10.711
2026-02-26T14:50:00+00:00,83.148,1.706,10.713
2026-02-26T14:55:00+00:00,82.568,1.706,10.78
2026-02-26T15:00:00+00:00,83.977,1.706,10.863
2026-02-26T15:05:00+00:00,84.23,1.706,10.892
2026-02-26T15:10:00+00:00,84.378,1.706,10.846
2026-02-26T15:15:00+00:00,83.092,1.706,10.878
2026-02-26T15:20:00+00:00,83.994,1.706,10.901
2026-02-26T15:25:00+00:00,83.477,1.706,10.902
2026-02-26T15:30:00+00:00,85.532,1.706,10.877
2026-02-26T15:35:00+00:00,84.652,1.706,10.874
2026-02-26T15:40:00+00:00,85.388,1.706,10.836
2026-02-26T15:45:00+00:00,87.768,1.706,10.807
2026-02-26T15:50:00+00:00,88.09,1.706,10.76
2026-02-26T15:55:00+00:00,88.122,1.706,10.764
2026-02-26T16:00:00+00:00,88.904,1.706,10.747
