ValueDate,Current Inst,Volts Inst
2026-02-25T10:40:00+00:00,195.289,11.134
2026-02-25T10:45:00+00:00,196.82,11.14
2026-02-25T10:50:00+00:00,196.137,11.168
2026-02-25T10:55:00+00:00,198.271,11.186
2026-02-25T11:00:00+00:00,198.651,11.115
2026-02-25T11:05:00+00:00,198.918,11.077
2026-02-25T11:10:00+00:00,199.867,11.062
2026-02-25T11:15:00+00:00,199.524,11.041
2026-02-25T11:20:00+00:00,198.14,11.038
2026-02-25T11:25:00+00:00,197.769,11.056
2026-02-25T11:30:00+00:00,195.499,11.048
2026-02-25T11:35:00+00:00,197.728,11.056
2026-02-25T11:40:00+00:00,200.035,11.046
2026-02-25T11:45:00+00:00,200.0,11.036
2026-02-25T11:50:00+00:00,199.718,11.026
2026-02-25T11:55:00+00:00,200.402,11.01
2026-02-25T12:00:00+00:00,200.318,11.022
2026-02-25T12:05:00+00:00,198.746,11.038
2026-02-25T12:10:00+00:00,199.814,11.061
2026-02-25T12:15:00+00:00,204.604,11.056
2026-02-25T12:20:00+00:00,208.298,11.058
2026-02-25T12:25:00+00:00,207.492,11.055
2026-02-25T12:30:00+00:00,208.706,11.052
2026-02-25T12:35:00+00:00,207.995,11.029
2026-02-25T12:40:00+00:00,206.033,11.027
2026-02-25T12:45:00+00:00,203.668,11.044
2026-02-25T12:50:00+00:00,198.96,11.044
2026-02-25T12:55:00+00:00,198.102,11.048
2026-02-25T13:00:00+00:00,194.725,11.046
2026-02-25T13:05:00+00:00,196.455,11.04
2026-02-25T13:10:00+00:00,200.196,11.025
2026-02-25T13:15:00+00:00,202.252,11.065
2026-02-25T13:20:00+00:00,202.926,11.076
2026-02-25T13:25:00+00:00,201.765,11.071
2026-02-25T13:30:00+00:00,199.072,11.092
2026-02-25T13:35:00+00:00,197.946,11.086
2026-02-25T13:40:00+00:00,198.141,11.082
2026-02-25T13:45:00+00:00,199.446,11.086
2026-02-25T13:50:00+00:00,198.182,11.09
2026-02-25T13:55:00+00:00,198.05,11.11
2026-02-25T14:00:00+00:00,198.47,11.124
2026-02-25T14:05:00+00:00,197.502,11.11
2026-02-25T14:10:00+00:00,197.115,11.106
2026-02-25T14:15:00+00:00,195.889,11.104
2026-02-25T14:20:00+00:00,195.594,11.1
2026-02-25T14:25:00+00:00,194.788,11.112
2026-02-25T14:30:00+00:00,193.814,11.124
2026-02-25T14:35:00+00:00,194.618,11.115
2026-02-25T14:40:00+00:00,195.18,11.114
2026-02-25T14:45:00+00:00,196.886,11.121
2026-02-25T14:50:00+00:00,198.61,11.103
2026-02-25T14:55:00+00:00,196.702,11.096
2026-02-25T15:00:00+00:00,195.19,11.104
2026-02-25T15:05:00+00:00,194.804,11.106
2026-02-25T15:10:00+00:00,194.664,11.088
2026-02-25T15:15:00+00:00,192.936,10.947
2026-02-25T15:20:00+00:00,193.548,10.948
2026-02-25T15:25:00+00:00,195.44,10.933
2026-02-25T15:30:00+00:00,194.822,10.93
2026-02-25T15:35:00+00:00,196.414,10.985
2026-02-25T15:40:00+00:00,196.434,11.01
2026-02-25T15:45:00+00:00,200.459,11.044
2026-02-25T15:50:00+00:00,204.236,11.057
2026-02-25T15:55:00+00:00,207.471,11.044
2026-02-25T16:00:00+00:00,204.527,11.034
2026-02-25T16:05:00+00:00,205.861,11.006
2026-02-25T16:10:00+00:00,209.796,10.988
2026-02-25T16:15:00+00:00,210.08,10.992
2026-02-25T16:20:00+00:00,213.438,10.986
2026-02-25T16:25:00+00:00,213.005,10.977
2026-02-25T16:30:00+00:00,213.137,10.976
2026-02-25T16:35:00+00:00,219.442,10.968
2026-02-25T16:40:00+00:00,223.214,10.957
2026-02-25T16:45:00+00:00,223.626,10.914
2026-02-25T16:50:00+00:00,224.947,10.957
2026-02-25T16:55:00+00:00,219.332,11.089
2026-02-25T17:00:00+00:00,220.576,11.094
2026-02-25T17:05:00+00:00,224.859,11.06
2026-02-25T17:10:00+00:00,226.414,11.055
2026-02-25T17:15:00+00:00,226.808,11.046
2026-02-25T17:20:00+00:00,225.112,11.044
2026-02-25T17:25:00+00:00,225.344,11.04
2026-02-25T17:30:00+00:00,225.962,11.049
2026-02-25T17:35:00+00:00,230.526,11.06
2026-02-25T17:40:00+00:00,234.931,11.054
2026-02-25T17:45:00+00:00,230.842,11.046
2026-02-25T17:50:00+00:00,233.561,11.046
2026-02-25T17:55:00+00:00,230.078,11.048
2026-02-25T18:00:00+00:00,228.964,11.035
2026-02-25T18:05:00+00:00,229.931,11.027
2026-02-25T18:10:00+00:00,227.686,11.055
2026-02-25T18:15:00+00:00,224.45,11.086
2026-02-25T18:20:00+00:00,225.322,11.091
2026-02-25T18:25:00+00:00,223.543,11.106
2026-02-25T18:30:00+00:00,226.237,11.113
2026-02-25T18:35:00+00:00,226.974,11.114
2026-02-25T18:40:00+00:00,226.95,11.112
2026-02-25T18:45:00+00:00,222.886,11.118
2026-02-25T18:50:00+00:00,214.488,11.145
2026-02-25T18:55:00+00:00,214.151,11.164
2026-02-25T19:00:00+00:00,215.604,11.178
2026-02-25T19:05:00+00:00,222.294,11.072
2026-02-25T19:10:00+00:00,220.842,11.03
2026-02-25T19:15:00+00:00,220.594,11.022
2026-02-25T19:20:00+00:00,214.797,11.026
2026-02-25T19:25:00+00:00,213.434,11.023
2026-02-25T19:30:00+00:00,214.122,11.038
2026-02-25T19:35:00+00:00,213.901,11.07
2026-02-25T19:40:00+00:00,210.808,11.088
2026-02-25T19:45:00+00:00,210.18,11.095
2026-02-25T19:50:00+00:00,207.872,10.99
2026-02-25T19:55:00+00:00,205.564,10.982
2026-02-25T20:00:00+00:00,204.898,10.978
2026-02-25T20:05:00+00:00,202.854,10.98
2026-02-25T20:10:00+00:00,200.044,11.011
2026-02-25T20:15:00+00:00,202.177,10.986
2026-02-25T20:20:00+00:00,201.002,11.017
2026-02-25T20:25:00+00:00,200.978,11.044
2026-02-25T20:30:00+00:00,197.752,11.045
2026-02-25T20:35:00+00:00,195.598,11.032
2026-02-25T20:40:00+00:00,194.556,11.038
2026-02-25T20:45:00+00:00,192.547,11.066
2026-02-25T20:50:00+00:00,192.178,11.075
2026-02-25T20:55:00+00:00,191.002,11.059
2026-02-25T21:00:00+00:00,187.582,11.015
2026-02-25T21:05:00+00:00,188.257,11.026
2026-02-25T21:10:00+00:00,186.126,11.03
2026-02-25T21:15:00+00:00,186.092,11.042
2026-02-25T21:20:00+00:00,182.486,11.061
2026-02-25T21:25:00+00:00,182.234,11.08
2026-02-25T21:30:00+00:00,179.978,11.113
2026-02-25T21:35:00+00:00,181.466,11.135
2026-02-25T21:40:00+00:00,179.019,11.176
2026-02-25T21:45:00+00:00,177.176,11.184
2026-02-25T21:50:00+00:00,171.668,11.209
2026-02-25T21:55:00+00:00,169.966,11.2
2026-02-25T22:00:00+00:00,170.648,11.208
2026-02-25T22:05:00+00:00,167.115,11.23
2026-02-25T22:10:00+00:00,166.606,11.192
2026-02-25T22:15:00+00:00,162.72,11.196
2026-02-25T22:20:00+00:00,158.694,11.215
2026-02-25T22:25:00+00:00,156.89,11.232
2026-02-25T22:30:00+00:00,163.73,11.182
2026-02-25T22:35:00+00:00,168.593,11.052
2026-02-25T22:40:00+00:00,167.838,11.06
2026-02-25T22:45:00+00:00,162.966,11.068
2026-02-25T22:50:00+00:00,160.615,11.07
2026-02-25T22:55:00+00:00,160.404,11.076
2026-02-25T23:00:00+00:00,161.238,11.069
2026-02-25T23:05:00+00:00,160.336,11.082
2026-02-25T23:10:00+00:00,159.636,11.054
2026-02-25T23:15:00+00:00,156.838,11.011
2026-02-25T23:20:00+00:00,155.046,11.027
2026-02-25T23:25:00+00:00,153.552,11.023
2026-02-25T23:30:00+00:00,153.094,11.015
2026-02-25T23:35:00+00:00,155.512,10.988
2026-02-25T23:40:00+00:00,154.368,10.99
2026-02-25T23:45:00+00:00,153.806,10.997
2026-02-25T23:50:00+00:00,153.752,11.003
