ValueDate,MVA Inst,MVAr Inst,MW Inst,Volts Inst
2026-02-25T03:05:00+00:00,1.016,-0.09,0.767,10.917
2026-02-25T03:10:00+00:00,1.013,-0.085,0.776,10.895
2026-02-25T03:15:00+00:00,1.01,-0.1,0.739,10.916
2026-02-25T03:20:00+00:00,1.006,-0.096,0.736,10.926
2026-02-25T03:25:00+00:00,1.003,-0.078,0.725,10.928
2026-02-25T03:30:00+00:00,1.0,-0.104,0.706,10.942
2026-02-25T03:35:00+00:00,0.994,-0.101,0.7,10.933
2026-02-25T03:40:00+00:00,0.988,-0.108,0.688,10.928
2026-02-25T03:45:00+00:00,0.981,-0.096,0.706,10.946
2026-02-25T03:50:00+00:00,0.975,-0.09,0.7,10.958
2026-02-25T03:55:00+00:00,0.968,-0.096,0.705,10.951
2026-02-25T04:00:00+00:00,0.962,-0.085,0.697,10.942
2026-02-25T04:05:00+00:00,0.956,-0.085,0.709,10.88
2026-02-25T04:10:00+00:00,0.95,-0.088,0.69,10.888
2026-02-25T04:15:00+00:00,0.944,-0.1,0.671,10.888
2026-02-25T04:20:00+00:00,0.938,-0.101,0.674,10.881
2026-02-25T04:25:00+00:00,0.931,-0.099,0.666,10.88
2026-02-25T04:30:00+00:00,0.925,-0.112,0.652,10.874
2026-02-25T04:35:00+00:00,0.918,-0.108,0.646,10.883
2026-02-25T04:40:00+00:00,0.912,-0.106,0.629,10.886
2026-02-25T04:45:00+00:00,0.906,-0.105,0.636,10.905
2026-02-25T04:50:00+00:00,0.9,-0.099,0.639,10.905
2026-02-25T04:55:00+00:00,0.894,-0.097,0.633,10.907
2026-02-25T05:00:00+00:00,0.887,-0.084,0.626,10.915
2026-02-25T05:05:00+00:00,0.881,-0.071,0.628,10.901
2026-02-25T05:10:00+00:00,0.88,-0.075,0.64,10.878
2026-02-25T05:15:00+00:00,0.892,-0.081,0.632,10.874
2026-02-25T05:20:00+00:00,0.904,-0.074,0.627,10.876
2026-02-25T05:25:00+00:00,0.916,-0.074,0.627,10.876
2026-02-25T05:30:00+00:00,0.927,-0.065,0.634,10.872
2026-02-25T05:35:00+00:00,0.938,-0.056,0.634,10.875
2026-02-25T05:40:00+00:00,0.95,-0.064,0.631,10.865
2026-02-25T05:45:00+00:00,0.962,-0.067,0.61,10.84
2026-02-25T05:50:00+00:00,0.974,-0.067,0.615,10.824
2026-02-25T05:55:00+00:00,0.986,-0.07,0.619,10.826
2026-02-25T06:00:00+00:00,0.997,-0.072,0.631,10.814
2026-02-25T06:05:00+00:00,1.008,-0.076,0.672,10.758
2026-02-25T06:10:00+00:00,1.02,-0.073,0.689,10.726
2026-02-25T06:15:00+00:00,1.036,-0.074,0.723,10.77
2026-02-25T06:20:00+00:00,1.06,-0.064,0.753,10.748
2026-02-25T06:25:00+00:00,1.085,-0.054,0.746,10.741
2026-02-25T06:30:00+00:00,1.11,-0.047,0.764,10.732
2026-02-25T06:35:00+00:00,1.134,-0.042,0.792,10.724
2026-02-25T06:40:00+00:00,1.158,-0.044,0.803,10.703
2026-02-25T06:45:00+00:00,1.178,-0.039,0.839,10.772
2026-02-25T06:50:00+00:00,1.189,-0.039,0.854,10.759
2026-02-25T06:55:00+00:00,1.2,-0.039,0.855,10.748
2026-02-25T07:00:00+00:00,1.21,-0.048,0.873,10.776
2026-02-25T07:05:00+00:00,1.22,-0.043,0.877,10.762
2026-02-25T07:10:00+00:00,1.23,-0.058,0.882,10.78
2026-02-25T07:15:00+00:00,1.241,-0.061,0.899,10.762
2026-02-25T07:20:00+00:00,1.252,-0.058,0.888,10.766
2026-02-25T07:25:00+00:00,1.261,-0.062,0.897,10.766
2026-02-25T07:30:00+00:00,1.24,-0.053,0.924,10.772
2026-02-25T07:35:00+00:00,1.204,-0.045,0.868,10.762
2026-02-25T07:40:00+00:00,1.167,-0.046,0.837,10.742
2026-02-25T07:45:00+00:00,1.136,-0.029,0.836,10.74
2026-02-25T07:50:00+00:00,1.107,-0.044,0.823,10.747
2026-02-25T07:55:00+00:00,1.078,-0.055,0.809,10.747
2026-02-25T08:00:00+00:00,1.049,-0.053,0.786,10.752
2026-02-25T08:05:00+00:00,1.03,-0.043,0.772,10.753
2026-02-25T08:10:00+00:00,1.015,-0.042,0.766,10.74
2026-02-25T08:15:00+00:00,1.001,-0.045,0.776,10.748
2026-02-25T08:20:00+00:00,0.986,-0.042,0.74,10.767
2026-02-25T08:25:00+00:00,0.972,-0.036,0.718,10.78
2026-02-25T08:30:00+00:00,0.949,-0.034,0.679,10.8
2026-02-25T08:35:00+00:00,0.891,-0.042,0.637,10.798
2026-02-25T08:40:00+00:00,0.832,-0.045,0.65,10.801
2026-02-25T08:45:00+00:00,0.776,-0.053,0.615,10.811
2026-02-25T08:50:00+00:00,0.722,-0.044,0.513,10.82
2026-02-25T08:55:00+00:00,0.672,-0.037,0.479,10.804
2026-02-25T09:00:00+00:00,0.622,-0.042,0.473,10.8
2026-02-25T09:05:00+00:00,0.632,-0.039,0.424,10.796
2026-02-25T09:10:00+00:00,0.502,-0.027,0.376,10.83
2026-02-25T09:15:00+00:00,0.554,-0.035,0.398,10.834
2026-02-25T09:20:00+00:00,0.467,-0.031,0.348,10.844
2026-02-25T09:25:00+00:00,0.412,-0.024,0.303,10.858
2026-02-25T09:30:00+00:00,0.368,-0.017,0.268,10.88
2026-02-25T09:35:00+00:00,0.333,0.007,0.234,10.88
2026-02-25T09:40:00+00:00,0.298,0.014,0.217,10.899
2026-02-25T09:45:00+00:00,0.363,0.026,0.186,10.912
2026-02-25T09:50:00+00:00,0.446,-0.002,0.276,10.932
2026-02-25T09:55:00+00:00,0.38,-0.015,0.273,10.942
2026-02-25T10:00:00+00:00,0.42,-0.035,0.296,10.965
2026-02-25T10:05:00+00:00,0.4,-0.046,0.303,10.989
2026-02-25T10:10:00+00:00,0.356,-0.04,0.238,10.99
2026-02-25T10:15:00+00:00,0.307,-0.046,0.199,10.936
2026-02-25T10:20:00+00:00,0.277,-0.038,0.177,10.957
2026-02-25T10:25:00+00:00,0.248,-0.03,0.174,10.947
2026-02-25T10:30:00+00:00,0.369,-0.037,0.202,10.962
2026-02-25T10:35:00+00:00,0.27,-0.029,0.174,10.907
2026-02-25T10:40:00+00:00,0.261,-0.032,0.152,10.873
2026-02-25T10:45:00+00:00,0.182,-0.035,0.166,10.894
2026-02-25T10:50:00+00:00,0.13,-0.023,0.105,10.908
2026-02-25T10:55:00+00:00,0.388,-0.054,0.271,10.944
2026-02-25T11:00:00+00:00,0.118,-0.026,0.07,10.954
2026-02-25T11:05:00+00:00,0.155,-0.024,0.09,10.925
2026-02-25T11:10:00+00:00,0.116,-0.013,0.083,10.912
2026-02-25T11:15:00+00:00,0.374,-0.037,0.268,10.896
2026-02-25T11:20:00+00:00,0.198,-0.025,0.152,10.882
2026-02-25T11:25:00+00:00,0.184,-0.022,0.105,10.894
2026-02-25T11:30:00+00:00,0.136,-0.011,0.12,10.887
2026-02-25T11:35:00+00:00,0.14,-0.005,0.052,10.896
2026-02-25T11:40:00+00:00,0.189,0.006,0.036,10.885
2026-02-25T11:45:00+00:00,0.18,0.004,0.077,10.88
2026-02-25T11:50:00+00:00,0.258,-0.021,0.204,10.878
2026-02-25T11:55:00+00:00,0.138,-0.024,0.084,10.884
2026-02-25T12:00:00+00:00,0.163,-0.032,0.053,10.892
2026-02-25T12:05:00+00:00,0.112,-0.022,-0.033,10.912
2026-02-25T12:10:00+00:00,0.132,-0.027,-0.087,10.958
2026-02-25T12:15:00+00:00,0.152,-0.026,-0.085,10.962
2026-02-25T12:20:00+00:00,0.172,-0.023,-0.075,10.97
2026-02-25T12:25:00+00:00,0.191,-0.014,-0.058,10.964
2026-02-25T12:30:00+00:00,0.211,-0.016,-0.086,10.964
2026-02-25T12:35:00+00:00,0.23,-0.012,-0.087,10.94
2026-02-25T12:40:00+00:00,0.132,-0.024,-0.002,10.935
2026-02-25T12:45:00+00:00,0.144,-0.037,0.114,10.932
2026-02-25T12:50:00+00:00,0.06,0.005,-0.015,10.938
2026-02-25T12:55:00+00:00,0.083,0.007,-0.044,10.926
2026-02-25T13:00:00+00:00,0.107,0.017,-0.019,10.94
2026-02-25T13:05:00+00:00,0.131,0.013,-0.041,10.944
2026-02-25T13:10:00+00:00,0.154,0.006,-0.047,10.93
2026-02-25T13:15:00+00:00,0.178,0.016,-0.038,10.956
2026-02-25T13:20:00+00:00,0.118,0.007,0.028,10.95
2026-02-25T13:25:00+00:00,0.086,0.004,-0.04,10.937
2026-02-25T13:30:00+00:00,0.118,0.0,-0.028,10.965
2026-02-25T13:35:00+00:00,0.152,-0.016,-0.02,10.977
2026-02-25T13:40:00+00:00,0.16,-0.02,0.016,10.984
2026-02-25T13:45:00+00:00,0.296,-0.032,0.198,10.961
2026-02-25T13:50:00+00:00,0.358,-0.038,0.255,10.968
2026-02-25T13:55:00+00:00,0.284,-0.032,0.218,10.98
2026-02-25T14:00:00+00:00,0.292,-0.051,0.224,10.998
2026-02-25T14:05:00+00:00,0.343,-0.052,0.243,10.942
2026-02-25T14:10:00+00:00,0.338,-0.052,0.231,10.924
2026-02-25T14:15:00+00:00,0.174,-0.032,0.116,10.937
2026-02-25T14:20:00+00:00,0.358,-0.041,0.269,10.918
2026-02-25T14:25:00+00:00,0.39,-0.048,0.295,10.908
2026-02-25T14:30:00+00:00,0.408,-0.05,0.313,10.908
2026-02-25T14:35:00+00:00,0.39,-0.046,0.279,10.908
2026-02-25T14:40:00+00:00,0.281,-0.033,0.226,10.91
2026-02-25T14:45:00+00:00,0.389,-0.042,0.315,10.906
2026-02-25T14:50:00+00:00,0.307,-0.037,0.296,10.926
2026-02-25T14:55:00+00:00,0.454,-0.04,0.293,10.924
2026-02-25T15:00:00+00:00,0.594,-0.056,0.411,10.881
2026-02-25T15:05:00+00:00,0.626,-0.054,0.443,10.873
2026-02-25T15:10:00+00:00,0.656,-0.063,0.457,10.879
2026-02-25T15:15:00+00:00,0.687,-0.065,0.494,10.852
2026-02-25T15:20:00+00:00,0.717,-0.068,0.491,10.852
2026-02-25T15:25:00+00:00,0.747,-0.067,0.47,10.854
2026-02-25T15:30:00+00:00,0.776,-0.069,0.503,10.826
2026-02-25T15:35:00+00:00,0.8,-0.048,0.539,10.807
2026-02-25T15:40:00+00:00,0.82,-0.059,0.543,10.785
2026-02-25T15:45:00+00:00,0.84,-0.066,0.553,10.779
2026-02-25T15:50:00+00:00,0.86,-0.058,0.576,10.79
2026-02-25T15:55:00+00:00,0.881,-0.067,0.606,10.778
2026-02-25T16:00:00+00:00,0.902,-0.076,0.614,10.766
2026-02-25T16:05:00+00:00,0.924,-0.068,0.655,10.738
2026-02-25T16:10:00+00:00,0.947,-0.074,0.686,10.773
2026-02-25T16:15:00+00:00,0.97,-0.062,0.69,10.782
2026-02-25T16:20:00+00:00,0.994,-0.069,0.714,10.767
2026-02-25T16:25:00+00:00,1.017,-0.084,0.694,10.752
2026-02-25T16:30:00+00:00,1.042,-0.077,0.717,10.756
2026-02-25T16:35:00+00:00,1.075,-0.086,0.75,10.777
2026-02-25T16:40:00+00:00,1.11,-0.078,0.761,10.764
2026-02-25T16:45:00+00:00,1.145,-0.074,0.79,10.748
2026-02-25T16:50:00+00:00,1.178,-0.077,0.811,10.839
2026-02-25T16:55:00+00:00,1.206,-0.085,0.817,10.858
2026-02-25T17:00:00+00:00,1.235,-0.075,0.821,10.857
2026-02-25T17:05:00+00:00,1.264,-0.065,0.855,10.86
2026-02-25T17:10:00+00:00,1.292,-0.082,0.878,10.849
2026-02-25T17:15:00+00:00,1.31,-0.071,0.883,10.843
2026-02-25T17:20:00+00:00,1.32,-0.083,0.907,10.826
2026-02-25T17:25:00+00:00,1.33,-0.085,0.936,10.814
2026-02-25T17:30:00+00:00,1.339,-0.083,0.966,10.808
2026-02-25T17:35:00+00:00,1.348,-0.082,0.988,10.8
2026-02-25T17:40:00+00:00,1.358,-0.078,0.984,10.803
2026-02-25T17:45:00+00:00,1.368,-0.086,0.986,10.794
2026-02-25T17:50:00+00:00,1.377,-0.08,0.995,10.782
2026-02-25T17:55:00+00:00,1.386,-0.087,0.999,10.782
2026-02-25T18:00:00+00:00,1.396,-0.108,0.991,10.781
2026-02-25T18:05:00+00:00,1.398,-0.107,1.02,10.776
2026-02-25T18:10:00+00:00,1.392,-0.108,1.022,10.798
2026-02-25T18:15:00+00:00,1.385,-0.102,1.012,10.826
2026-02-25T18:20:00+00:00,1.378,-0.108,1.031,10.824
2026-02-25T18:25:00+00:00,1.372,-0.11,1.014,10.83
2026-02-25T18:30:00+00:00,1.366,-0.116,1.002,10.852
2026-02-25T18:35:00+00:00,1.359,-0.115,1.012,10.848
2026-02-25T18:40:00+00:00,1.352,-0.111,1.012,10.852
2026-02-25T18:45:00+00:00,1.346,-0.107,1.004,10.859
2026-02-25T18:50:00+00:00,1.34,-0.091,1.012,10.875
2026-02-25T18:55:00+00:00,1.333,-0.094,1.022,10.894
2026-02-25T19:00:00+00:00,1.326,-0.105,1.023,10.905
2026-02-25T19:05:00+00:00,1.32,-0.092,1.006,10.859
2026-02-25T19:10:00+00:00,1.314,-0.09,0.986,10.843
2026-02-25T19:15:00+00:00,1.307,-0.091,0.968,10.838
2026-02-25T19:20:00+00:00,1.3,-0.072,0.959,10.856
2026-02-25T19:25:00+00:00,1.294,-0.081,0.944,10.862
2026-02-25T19:30:00+00:00,1.288,-0.093,0.946,10.864
2026-02-25T19:35:00+00:00,1.281,-0.101,0.936,10.868
2026-02-25T19:40:00+00:00,1.274,-0.102,0.927,10.874
2026-02-25T19:45:00+00:00,1.264,-0.118,0.908,10.878
2026-02-25T19:50:00+00:00,1.251,-0.116,0.906,10.769
2026-02-25T19:55:00+00:00,1.238,-0.123,0.896,10.803
2026-02-25T20:00:00+00:00,1.225,-0.136,0.887,10.812
2026-02-25T20:05:00+00:00,1.212,-0.123,0.89,10.812
2026-02-25T20:10:00+00:00,1.199,-0.126,0.867,10.842
2026-02-25T20:15:00+00:00,1.186,-0.136,0.848,10.83
2026-02-25T20:20:00+00:00,1.172,-0.128,0.854,10.859
2026-02-25T20:25:00+00:00,1.16,-0.133,0.846,10.884
2026-02-25T20:30:00+00:00,1.146,-0.138,0.832,10.89
2026-02-25T20:35:00+00:00,1.134,-0.125,0.806,10.886
2026-02-25T20:40:00+00:00,1.122,-0.119,0.779,10.902
2026-02-25T20:45:00+00:00,1.112,-0.114,0.785,10.91
2026-02-25T20:50:00+00:00,1.1,-0.121,0.77,10.932
2026-02-25T20:55:00+00:00,1.09,-0.118,0.76,10.921
2026-02-25T21:00:00+00:00,1.079,-0.125,0.759,10.88
2026-02-25T21:05:00+00:00,1.068,-0.127,0.76,10.884
2026-02-25T21:10:00+00:00,1.058,-0.119,0.743,10.907
2026-02-25T21:15:00+00:00,1.047,-0.12,0.756,10.934
2026-02-25T21:20:00+00:00,1.036,-0.112,0.749,10.952
2026-02-25T21:25:00+00:00,1.025,-0.109,0.74,10.937
2026-02-25T21:30:00+00:00,1.014,-0.111,0.742,10.896
2026-02-25T21:35:00+00:00,1.003,-0.109,0.714,10.894
2026-02-25T21:40:00+00:00,0.99,-0.103,0.712,10.926
2026-02-25T21:45:00+00:00,0.976,-0.108,0.712,10.91
2026-02-25T21:50:00+00:00,0.963,-0.095,0.7,10.946
2026-02-25T21:55:00+00:00,0.95,-0.107,0.691,10.946
2026-02-25T22:00:00+00:00,0.936,-0.117,0.693,10.952
2026-02-25T22:05:00+00:00,0.922,-0.118,0.7,10.951
2026-02-25T22:10:00+00:00,0.908,-0.129,0.668,10.842
2026-02-25T22:15:00+00:00,0.895,-0.129,0.666,10.843
2026-02-25T22:20:00+00:00,0.882,-0.133,0.638,10.843
2026-02-25T22:25:00+00:00,0.88,-0.132,0.631,10.868
2026-02-25T22:30:00+00:00,0.884,-0.126,0.607,10.895
2026-02-25T22:35:00+00:00,0.888,-0.116,0.604,10.912
2026-02-25T22:40:00+00:00,0.893,-0.114,0.593,10.917
2026-02-25T22:45:00+00:00,0.898,-0.113,0.587,10.926
2026-02-25T22:50:00+00:00,0.902,-0.111,0.588,10.925
2026-02-25T22:55:00+00:00,0.906,-0.117,0.588,10.934
2026-02-25T23:00:00+00:00,0.911,-0.116,0.592,10.954
2026-02-25T23:05:00+00:00,0.916,-0.101,0.598,10.949
2026-02-25T23:10:00+00:00,0.92,-0.1,0.586,10.943
2026-02-25T23:15:00+00:00,0.924,-0.103,0.574,10.936
2026-02-25T23:20:00+00:00,0.929,-0.098,0.558,10.956
2026-02-25T23:25:00+00:00,0.934,-0.106,0.553,10.952
2026-02-25T23:30:00+00:00,0.938,-0.112,0.551,10.958
2026-02-25T23:35:00+00:00,0.942,-0.114,0.559,10.95
2026-02-25T23:40:00+00:00,0.947,-0.12,0.556,10.945
2026-02-25T23:45:00+00:00,0.952,-0.122,0.55,10.954
2026-02-25T23:50:00+00:00,0.956,-0.122,0.553,10.958
2026-02-25T23:55:00+00:00,0.96,-0.116,0.537,10.947
2026-02-26T00:00:00+00:00,0.964,-0.109,0.531,10.93
2026-02-26T00:05:00+00:00,0.969,-0.106,0.611,10.882
2026-02-26T00:10:00+00:00,0.974,-0.103,0.674,10.815
2026-02-26T00:15:00+00:00,0.978,-0.104,0.693,10.737
2026-02-26T00:20:00+00:00,0.984,-0.104,0.708,10.762
2026-02-26T00:25:00+00:00,1.013,-0.105,0.715,10.77
2026-02-26T00:30:00+00:00,1.051,-0.106,0.716,10.79
2026-02-26T00:35:00+00:00,1.088,-0.101,0.764,10.736
2026-02-26T00:40:00+00:00,1.104,-0.099,0.796,10.716
2026-02-26T00:45:00+00:00,1.099,-0.102,0.814,10.733
2026-02-26T00:50:00+00:00,1.094,-0.093,0.812,10.738
2026-02-26T00:55:00+00:00,1.09,-0.098,0.793,10.737
2026-02-26T01:00:00+00:00,1.086,-0.107,0.791,10.75
2026-02-26T01:05:00+00:00,1.081,-0.091,0.83,10.749
2026-02-26T01:10:00+00:00,1.076,-0.085,0.84,10.754
2026-02-26T01:15:00+00:00,1.072,-0.087,0.844,10.76
2026-02-26T01:20:00+00:00,1.068,-0.084,0.843,10.764
2026-02-26T01:25:00+00:00,1.063,-0.091,0.849,10.775
2026-02-26T01:30:00+00:00,1.058,-0.099,0.838,10.788
2026-02-26T01:35:00+00:00,1.054,-0.1,0.814,10.792
2026-02-26T01:40:00+00:00,1.05,-0.105,0.796,10.809
2026-02-26T01:45:00+00:00,1.045,-0.094,0.802,10.82
2026-02-26T01:50:00+00:00,1.04,-0.107,0.803,10.826
2026-02-26T01:55:00+00:00,1.036,-0.11,0.788,10.829
2026-02-26T02:00:00+00:00,1.032,-0.109,0.778,10.858
2026-02-26T02:05:00+00:00,1.027,-0.104,0.786,10.839
2026-02-26T02:10:00+00:00,1.022,-0.102,0.789,10.82
2026-02-26T02:15:00+00:00,1.018,-0.101,0.79,10.828
2026-02-26T02:20:00+00:00,1.014,-0.103,0.788,10.821
2026-02-26T02:25:00+00:00,1.009,-0.115,0.77,10.832
2026-02-26T02:30:00+00:00,1.004,-0.108,0.761,10.828
2026-02-26T02:35:00+00:00,1.0,-0.11,0.768,10.826
2026-02-26T02:40:00+00:00,0.996,-0.123,0.776,10.842
2026-02-26T02:45:00+00:00,0.991,-0.116,0.773,10.849
2026-02-26T02:50:00+00:00,0.986,-0.11,0.754,10.86
2026-02-26T02:55:00+00:00,0.982,-0.117,0.738,10.864
2026-02-26T03:00:00+00:00,0.978,-0.115,0.726,10.875
2026-02-26T03:05:00+00:00,0.973,-0.109,0.72,10.882
2026-02-26T03:10:00+00:00,0.968,-0.109,0.705,10.876
2026-02-26T03:15:00+00:00,0.963,-0.102,0.709,10.891
2026-02-26T03:20:00+00:00,0.958,-0.096,0.709,10.898
2026-02-26T03:25:00+00:00,0.952,-0.094,0.7,10.918
2026-02-26T03:30:00+00:00,0.947,-0.091,0.692,10.925
2026-02-26T03:35:00+00:00,0.942,-0.091,0.676,10.924
2026-02-26T03:40:00+00:00,0.936,-0.086,0.683,10.925
2026-02-26T03:45:00+00:00,0.931,-0.088,0.674,10.934
2026-02-26T03:50:00+00:00,0.926,-0.09,0.661,10.934
2026-02-26T03:55:00+00:00,0.92,-0.1,0.636,10.923
2026-02-26T04:00:00+00:00,0.914,-0.104,0.625,10.93
2026-02-26T04:05:00+00:00,0.91,-0.089,0.636,10.918
2026-02-26T04:10:00+00:00,0.904,-0.096,0.64,10.924
2026-02-26T04:15:00+00:00,0.898,-0.104,0.636,10.924
2026-02-26T04:20:00+00:00,0.893,-0.101,0.628,10.924
2026-02-26T04:25:00+00:00,0.888,-0.1,0.618,10.924
2026-02-26T04:30:00+00:00,0.882,-0.102,0.614,10.926
2026-02-26T04:35:00+00:00,0.877,-0.106,0.616,10.921
2026-02-26T04:40:00+00:00,0.872,-0.099,0.621,10.936
2026-02-26T04:45:00+00:00,0.866,-0.102,0.603,10.962
2026-02-26T04:50:00+00:00,0.86,-0.103,0.602,10.969
2026-02-26T04:55:00+00:00,0.856,-0.098,0.598,10.979
2026-02-26T05:00:00+00:00,0.85,-0.098,0.597,10.976
2026-02-26T05:05:00+00:00,0.844,-0.074,0.611,10.945
2026-02-26T05:10:00+00:00,0.839,-0.07,0.623,10.928
2026-02-26T05:15:00+00:00,0.834,-0.062,0.616,10.939
2026-02-26T05:20:00+00:00,0.828,-0.068,0.591,10.948
2026-02-26T05:25:00+00:00,0.823,-0.066,0.592,10.946
2026-02-26T05:30:00+00:00,0.818,-0.08,0.592,10.944
2026-02-26T05:35:00+00:00,0.812,-0.091,0.578,10.938
2026-02-26T05:40:00+00:00,0.814,-0.095,0.562,10.932
2026-02-26T05:45:00+00:00,0.827,-0.092,0.55,10.93
2026-02-26T05:50:00+00:00,0.84,-0.082,0.566,10.922
2026-02-26T05:55:00+00:00,0.854,-0.08,0.585,10.908
2026-02-26T06:00:00+00:00,0.867,-0.078,0.61,10.883
2026-02-26T06:05:00+00:00,0.88,-0.072,0.618,10.808
2026-02-26T06:10:00+00:00,0.897,-0.071,0.638,10.743
2026-02-26T06:15:00+00:00,0.943,-0.069,0.668,10.746
2026-02-26T06:20:00+00:00,0.988,-0.049,0.691,10.77
2026-02-26T06:25:00+00:00,1.013,-0.047,0.716,10.759
2026-02-26T06:30:00+00:00,1.037,-0.049,0.727,10.745
2026-02-26T06:35:00+00:00,1.061,-0.054,0.751,10.713
2026-02-26T06:40:00+00:00,1.084,-0.042,0.78,10.753
2026-02-26T06:45:00+00:00,1.099,-0.042,0.796,10.791
2026-02-26T06:50:00+00:00,1.112,-0.042,0.81,10.856
2026-02-26T06:55:00+00:00,1.126,-0.044,0.828,10.848
2026-02-26T07:00:00+00:00,1.14,-0.047,0.834,10.834
2026-02-26T07:05:00+00:00,1.154,-0.042,0.822,10.812
2026-02-26T07:10:00+00:00,1.17,-0.05,0.848,10.761
2026-02-26T07:15:00+00:00,1.188,-0.049,0.878,10.756
2026-02-26T07:20:00+00:00,1.206,-0.05,0.887,10.782
2026-02-26T07:25:00+00:00,1.224,-0.06,0.902,10.755
2026-02-26T07:30:00+00:00,1.241,-0.049,0.886,10.772
2026-02-26T07:35:00+00:00,1.232,-0.041,0.884,10.797
2026-02-26T07:40:00+00:00,1.216,-0.044,0.899,10.811
2026-02-26T07:45:00+00:00,1.199,-0.039,0.891,10.802
2026-02-26T07:50:00+00:00,1.182,-0.042,0.881,10.81
2026-02-26T07:55:00+00:00,1.166,-0.062,0.865,10.8
2026-02-26T08:00:00+00:00,1.149,-0.06,0.838,10.806
2026-02-26T08:05:00+00:00,1.136,-0.055,0.808,10.77
2026-02-26T08:10:00+00:00,1.124,-0.056,0.797,10.756
2026-02-26T08:15:00+00:00,1.112,-0.046,0.809,10.779
2026-02-26T08:20:00+00:00,1.101,-0.044,0.813,10.784
2026-02-26T08:25:00+00:00,1.09,-0.048,0.801,10.79
2026-02-26T08:30:00+00:00,1.078,-0.054,0.792,10.792
2026-02-26T08:35:00+00:00,1.066,-0.055,0.782,10.791
2026-02-26T08:40:00+00:00,1.055,-0.051,0.756,10.796
2026-02-26T08:45:00+00:00,1.033,-0.052,0.744,10.789
2026-02-26T08:50:00+00:00,1.002,-0.048,0.754,10.792
2026-02-26T08:55:00+00:00,0.972,-0.061,0.723,10.806
2026-02-26T09:00:00+00:00,0.942,-0.064,0.698,10.812
2026-02-26T09:05:00+00:00,0.906,-0.063,0.675,10.805
2026-02-26T09:10:00+00:00,0.862,-0.063,0.636,10.817
2026-02-26T09:15:00+00:00,0.817,-0.064,0.635,10.81
2026-02-26T09:20:00+00:00,0.792,-0.05,0.559,10.84
2026-02-26T09:25:00+00:00,0.81,-0.042,0.542,10.852
2026-02-26T09:30:00+00:00,0.83,-0.047,0.551,10.866
2026-02-26T09:35:00+00:00,0.849,-0.042,0.524,10.875
2026-02-26T09:40:00+00:00,0.869,-0.046,0.59,10.862
2026-02-26T09:45:00+00:00,0.874,-0.047,0.627,10.862
2026-02-26T09:50:00+00:00,0.825,-0.036,0.596,10.882
2026-02-26T09:55:00+00:00,0.706,-0.037,0.484,10.922
2026-02-26T10:00:00+00:00,0.686,-0.042,0.444,10.942
2026-02-26T10:05:00+00:00,0.758,-0.041,0.501,10.931
