ValueDate,Current Inst,MVA Inst,Volts Inst
2026-02-25T10:55:00+00:00,308.302,6.026,11.082
2026-02-25T11:00:00+00:00,310.67,6.091,11.074
2026-02-25T11:05:00+00:00,314.649,6.104,11.044
2026-02-25T11:10:00+00:00,312.605,6.077,11.028
2026-02-25T11:15:00+00:00,313.113,6.092,11.013
2026-02-25T11:20:00+00:00,314.83,6.108,11.001
2026-02-25T11:25:00+00:00,315.404,6.124,11.015
2026-02-25T11:30:00+00:00,315.439,6.14,11.019
2026-02-25T11:35:00+00:00,319.451,6.156,11.033
2026-02-25T11:40:00+00:00,317.582,6.173,11.027
2026-02-25T11:45:00+00:00,314.52,6.188,11.021
2026-02-25T11:50:00+00:00,314.567,6.204,11.018
2026-02-25T11:55:00+00:00,318.999,6.22,11.019
2026-02-25T12:00:00+00:00,321.151,6.23,11.007
2026-02-25T12:05:00+00:00,322.045,6.205,10.998
2026-02-25T12:10:00+00:00,318.386,6.213,11.025
2026-02-25T12:15:00+00:00,320.916,6.227,11.02
2026-02-25T12:20:00+00:00,320.302,6.246,11.019
2026-02-25T12:25:00+00:00,323.081,6.265,11.017
2026-02-25T12:30:00+00:00,321.891,6.285,11.006
2026-02-25T12:35:00+00:00,321.031,6.305,10.999
2026-02-25T12:40:00+00:00,324.826,6.325,11.0
2026-02-25T12:45:00+00:00,327.181,6.343,11.005
2026-02-25T12:50:00+00:00,328.828,6.325,10.994
2026-02-25T12:55:00+00:00,328.8,6.295,10.993
2026-02-25T13:00:00+00:00,330.14,6.262,10.982
2026-02-25T13:05:00+00:00,334.373,5.988,10.963
2026-02-25T13:10:00+00:00,318.464,6.101,10.972
2026-02-25T13:15:00+00:00,327.062,6.169,10.972
2026-02-25T13:20:00+00:00,328.473,6.156,10.977
2026-02-25T13:25:00+00:00,327.017,6.141,10.987
2026-02-25T13:30:00+00:00,325.983,6.128,11.003
2026-02-25T13:35:00+00:00,324.897,6.113,11.008
2026-02-25T13:40:00+00:00,320.2,6.099,10.998
2026-02-25T13:45:00+00:00,317.979,6.085,11.006
2026-02-25T13:50:00+00:00,318.426,6.071,11.005
2026-02-25T13:55:00+00:00,321.272,6.057,11.011
2026-02-25T14:00:00+00:00,316.857,6.043,11.024
2026-02-25T14:05:00+00:00,318.042,6.029,11.02
2026-02-25T14:10:00+00:00,316.928,6.015,11.014
2026-02-25T14:15:00+00:00,313.665,6.006,11.012
2026-02-25T14:20:00+00:00,313.799,6.027,11.016
2026-02-25T14:25:00+00:00,311.291,6.01,11.017
2026-02-25T14:30:00+00:00,312.939,5.991,11.019
2026-02-25T14:35:00+00:00,312.86,5.971,11.01
2026-02-25T14:40:00+00:00,314.186,5.952,10.995
2026-02-25T14:45:00+00:00,312.403,5.933,11.005
2026-02-25T14:50:00+00:00,314.521,5.914,11.03
2026-02-25T14:55:00+00:00,315.716,5.895,11.062
2026-02-25T15:00:00+00:00,313.952,5.876,11.069
2026-02-25T15:05:00+00:00,312.461,5.857,11.045
2026-02-25T15:10:00+00:00,315.107,5.838,11.032
2026-02-25T15:15:00+00:00,318.342,5.819,10.974
2026-02-25T15:20:00+00:00,317.211,5.799,10.975
2026-02-25T15:25:00+00:00,316.195,5.78,10.982
2026-02-25T15:30:00+00:00,315.586,5.761,10.961
2026-02-25T15:35:00+00:00,313.949,5.736,10.957
2026-02-25T15:40:00+00:00,317.462,5.663,10.939
2026-02-25T15:45:00+00:00,315.994,5.583,10.943
2026-02-25T15:50:00+00:00,315.084,5.964,10.938
2026-02-25T15:55:00+00:00,317.88,5.988,10.921
2026-02-25T16:00:00+00:00,315.522,5.964,10.929
2026-02-25T16:05:00+00:00,317.598,5.937,10.914
2026-02-25T16:10:00+00:00,318.962,5.899,10.896
2026-02-25T16:15:00+00:00,321.468,5.861,10.889
2026-02-25T16:20:00+00:00,320.755,5.823,10.882
2026-02-25T16:25:00+00:00,320.72,5.785,10.875
2026-02-25T16:30:00+00:00,319.593,5.747,10.943
2026-02-25T16:35:00+00:00,319.127,5.708,10.938
2026-02-25T16:40:00+00:00,305.642,5.832,10.942
2026-02-25T16:45:00+00:00,319.143,6.11,10.904
2026-02-25T16:50:00+00:00,320.352,6.16,10.874
2026-02-25T16:55:00+00:00,322.628,6.191,10.87
2026-02-25T17:00:00+00:00,324.106,6.16,10.879
2026-02-25T17:05:00+00:00,326.618,6.2,10.88
2026-02-25T17:10:00+00:00,326.179,6.24,10.874
2026-02-25T17:15:00+00:00,325.719,6.28,10.883
2026-02-25T17:20:00+00:00,325.829,6.312,10.882
2026-02-25T17:25:00+00:00,327.179,6.339,10.872
2026-02-25T17:30:00+00:00,330.656,6.322,10.862
2026-02-25T17:35:00+00:00,329.824,6.321,10.863
2026-02-25T17:40:00+00:00,332.012,6.354,10.888
2026-02-25T17:45:00+00:00,330.656,6.376,10.94
2026-02-25T17:50:00+00:00,330.562,6.399,10.942
2026-02-25T17:55:00+00:00,329.67,6.422,10.942
2026-02-25T18:00:00+00:00,331.441,6.445,10.935
2026-02-25T18:05:00+00:00,333.639,6.465,10.928
2026-02-25T18:10:00+00:00,339.477,6.485,10.929
2026-02-25T18:15:00+00:00,344.366,6.521,10.926
2026-02-25T18:20:00+00:00,341.521,6.448,10.941
2026-02-25T18:25:00+00:00,338.667,6.446,10.941
2026-02-25T18:30:00+00:00,342.91,6.455,10.957
2026-02-25T18:35:00+00:00,343.478,6.465,10.964
2026-02-25T18:40:00+00:00,344.071,6.464,10.968
2026-02-25T18:45:00+00:00,341.324,6.378,10.973
2026-02-25T18:50:00+00:00,339.449,6.358,10.973
2026-02-25T18:55:00+00:00,336.153,6.339,10.975
2026-02-25T19:00:00+00:00,336.778,6.321,10.99
2026-02-25T19:05:00+00:00,335.805,6.302,10.97
2026-02-25T19:10:00+00:00,334.952,6.282,10.961
2026-02-25T19:15:00+00:00,331.772,6.261,10.969
2026-02-25T19:20:00+00:00,335.511,6.241,10.974
2026-02-25T19:25:00+00:00,333.973,6.22,10.973
2026-02-25T19:30:00+00:00,332.079,6.199,10.982
2026-02-25T19:35:00+00:00,332.472,6.179,10.998
2026-02-25T19:40:00+00:00,329.488,6.158,10.998
2026-02-25T19:45:00+00:00,326.225,6.137,11.017
2026-02-25T19:50:00+00:00,326.248,6.108,10.895
2026-02-25T19:55:00+00:00,324.861,6.069,10.916
2026-02-25T20:00:00+00:00,322.615,6.03,10.89
2026-02-25T20:05:00+00:00,319.088,5.992,10.937
2026-02-25T20:10:00+00:00,316.332,5.953,10.997
2026-02-25T20:15:00+00:00,313.423,5.914,10.998
2026-02-25T20:20:00+00:00,309.472,5.895,11.021
2026-02-25T20:25:00+00:00,310.341,5.895,11.031
2026-02-25T20:30:00+00:00,311.091,5.861,11.022
2026-02-25T20:35:00+00:00,308.642,5.817,11.005
2026-02-25T20:40:00+00:00,304.058,5.75,11.049
2026-02-25T20:45:00+00:00,298.999,5.688,11.067
2026-02-25T20:50:00+00:00,299.216,5.649,11.074
2026-02-25T20:55:00+00:00,295.95,5.612,11.049
2026-02-25T21:00:00+00:00,296.39,5.573,11.021
2026-02-25T21:05:00+00:00,290.57,5.534,11.057
2026-02-25T21:10:00+00:00,290.501,5.494,11.072
2026-02-25T21:15:00+00:00,288.615,5.455,11.095
2026-02-25T21:20:00+00:00,287.676,5.415,11.094
2026-02-25T21:25:00+00:00,282.957,5.375,11.077
2026-02-25T21:30:00+00:00,280.236,5.308,11.013
2026-02-25T21:35:00+00:00,277.399,5.23,11.031
2026-02-25T21:40:00+00:00,274.528,5.152,11.048
2026-02-25T21:45:00+00:00,270.509,5.089,10.995
2026-02-25T21:50:00+00:00,269.697,5.053,11.039
2026-02-25T21:55:00+00:00,264.65,5.018,11.04
2026-02-25T22:00:00+00:00,261.367,4.983,11.055
2026-02-25T22:05:00+00:00,260.571,4.949,11.084
2026-02-25T22:10:00+00:00,258.859,4.914,11.117
2026-02-25T22:15:00+00:00,253.23,4.875,11.053
2026-02-25T22:20:00+00:00,250.61,4.82,11.047
2026-02-25T22:25:00+00:00,248.048,4.775,11.059
2026-02-25T22:30:00+00:00,246.035,4.734,11.053
2026-02-25T22:35:00+00:00,244.813,4.69,10.979
2026-02-25T22:40:00+00:00,242.167,4.642,10.98
2026-02-25T22:45:00+00:00,238.326,4.589,11.0
2026-02-25T22:50:00+00:00,236.735,4.535,10.997
2026-02-25T22:55:00+00:00,234.257,4.486,10.998
2026-02-25T23:00:00+00:00,232.315,4.436,11.011
2026-02-25T23:05:00+00:00,231.845,4.379,11.012
2026-02-25T23:10:00+00:00,227.053,4.322,11.048
2026-02-25T23:15:00+00:00,224.857,4.273,11.07
2026-02-25T23:20:00+00:00,222.876,4.236,11.058
2026-02-25T23:25:00+00:00,220.61,4.2,11.042
2026-02-25T23:30:00+00:00,217.879,4.164,11.054
2026-02-25T23:35:00+00:00,217.184,4.128,11.065
2026-02-25T23:40:00+00:00,217.333,4.09,11.046
2026-02-25T23:45:00+00:00,215.2,4.052,11.055
2026-02-25T23:50:00+00:00,212.825,4.028,11.059
2026-02-25T23:55:00+00:00,209.84,4.051,11.072
2026-02-26T00:00:00+00:00,209.194,4.136,11.079
2026-02-26T00:05:00+00:00,214.091,4.224,11.04
2026-02-26T00:10:00+00:00,220.646,4.258,10.985
2026-02-26T00:15:00+00:00,222.182,4.237,10.958
2026-02-26T00:20:00+00:00,220.24,4.214,10.98
2026-02-26T00:25:00+00:00,218.85,4.193,11.042
2026-02-26T00:30:00+00:00,217.176,4.173,11.089
2026-02-26T00:35:00+00:00,219.679,4.174,11.009
2026-02-26T00:40:00+00:00,222.761,4.181,10.976
2026-02-26T00:45:00+00:00,222.291,4.174,10.972
2026-02-26T00:50:00+00:00,220.229,4.159,10.954
2026-02-26T00:55:00+00:00,220.343,4.144,10.977
2026-02-26T01:00:00+00:00,218.381,4.129,11.007
2026-02-26T01:05:00+00:00,218.715,4.114,11.024
2026-02-26T01:10:00+00:00,216.887,4.099,11.038
2026-02-26T01:15:00+00:00,216.158,4.082,11.041
2026-02-26T01:20:00+00:00,212.494,4.054,11.052
2026-02-26T01:25:00+00:00,210.477,4.026,11.065
2026-02-26T01:30:00+00:00,210.581,3.998,11.078
2026-02-26T01:35:00+00:00,208.215,3.974,11.084
2026-02-26T01:40:00+00:00,207.233,3.967,11.098
2026-02-26T01:45:00+00:00,207.573,3.962,11.079
2026-02-26T01:50:00+00:00,207.58,3.957,11.057
2026-02-26T01:55:00+00:00,205.821,3.952,11.06
2026-02-26T02:00:00+00:00,206.596,3.947,11.091
2026-02-26T02:05:00+00:00,206.561,3.942,11.074
2026-02-26T02:10:00+00:00,206.82,3.932,11.061
2026-02-26T02:15:00+00:00,204.837,3.913,11.074
2026-02-26T02:20:00+00:00,202.065,3.885,11.06
2026-02-26T02:25:00+00:00,202.317,3.854,11.076
2026-02-26T02:30:00+00:00,201.851,3.824,11.076
2026-02-26T02:35:00+00:00,199.742,3.793,11.084
2026-02-26T02:40:00+00:00,198.492,3.763,11.107
2026-02-26T02:45:00+00:00,197.973,3.744,11.113
2026-02-26T02:50:00+00:00,198.812,3.731,11.116
2026-02-26T02:55:00+00:00,197.508,3.717,11.129
2026-02-26T03:00:00+00:00,196.791,3.704,11.099
2026-02-26T03:05:00+00:00,195.737,3.695,11.045
2026-02-26T03:10:00+00:00,195.551,3.69,11.038
2026-02-26T03:15:00+00:00,194.78,3.685,11.054
2026-02-26T03:20:00+00:00,194.951,3.68,11.064
2026-02-26T03:25:00+00:00,192.126,3.675,11.029
2026-02-26T03:30:00+00:00,191.337,3.67,10.978
2026-02-26T03:35:00+00:00,190.234,3.671,10.975
2026-02-26T03:40:00+00:00,190.5,3.678,10.979
2026-02-26T03:45:00+00:00,188.559,3.684,10.987
2026-02-26T03:50:00+00:00,186.9,3.69,11.002
2026-02-26T03:55:00+00:00,186.705,3.697,10.999
2026-02-26T04:00:00+00:00,186.472,3.703,11.038
2026-02-26T04:05:00+00:00,187.166,3.71,11.014
2026-02-26T04:10:00+00:00,186.43,3.717,11.01
2026-02-26T04:15:00+00:00,186.958,3.723,11.006
2026-02-26T04:20:00+00:00,186.768,3.73,11.008
2026-02-26T04:25:00+00:00,186.398,3.736,11.013
2026-02-26T04:30:00+00:00,186.224,3.743,11.014
2026-02-26T04:35:00+00:00,184.951,3.749,11.013
2026-02-26T04:40:00+00:00,184.897,3.756,11.019
2026-02-26T04:45:00+00:00,185.652,3.762,11.034
2026-02-26T04:50:00+00:00,188.083,3.769,11.033
2026-02-26T04:55:00+00:00,186.205,3.775,11.053
2026-02-26T05:00:00+00:00,188.229,3.782,11.039
2026-02-26T05:05:00+00:00,190.568,3.789,10.999
2026-02-26T05:10:00+00:00,191.739,3.795,10.994
2026-02-26T05:15:00+00:00,191.718,3.801,10.99
2026-02-26T05:20:00+00:00,191.113,3.808,10.997
2026-02-26T05:25:00+00:00,190.294,3.814,10.992
2026-02-26T05:30:00+00:00,192.551,3.821,10.98
2026-02-26T05:35:00+00:00,195.635,3.833,10.973
2026-02-26T05:40:00+00:00,197.568,3.854,10.976
2026-02-26T05:45:00+00:00,200.434,3.88,10.97
2026-02-26T05:50:00+00:00,200.892,3.935,10.955
2026-02-26T05:55:00+00:00,202.778,3.994,10.954
2026-02-26T06:00:00+00:00,206.35,4.054,10.941
2026-02-26T06:05:00+00:00,213.062,4.114,10.89
2026-02-26T06:10:00+00:00,217.669,4.175,11.006
2026-02-26T06:15:00+00:00,218.96,4.235,11.034
2026-02-26T06:20:00+00:00,219.331,4.296,11.071
2026-02-26T06:25:00+00:00,223.322,4.35,11.047
2026-02-26T06:30:00+00:00,222.705,4.394,11.042
2026-02-26T06:35:00+00:00,227.229,4.438,11.024
2026-02-26T06:40:00+00:00,230.438,4.48,10.989
2026-02-26T06:45:00+00:00,233.519,4.52,11.004
2026-02-26T06:50:00+00:00,235.455,4.557,11.057
2026-02-26T06:55:00+00:00,235.817,4.594,11.048
2026-02-26T07:00:00+00:00,241.885,4.634,11.014
2026-02-26T07:05:00+00:00,244.364,4.679,10.974
2026-02-26T07:10:00+00:00,250.106,4.734,10.907
2026-02-26T07:15:00+00:00,253.687,4.835,10.889
2026-02-26T07:20:00+00:00,258.399,4.936,10.908
2026-02-26T07:25:00+00:00,263.668,5.013,10.888
2026-02-26T07:30:00+00:00,265.033,5.072,10.863
2026-02-26T07:35:00+00:00,266.685,5.123,10.914
2026-02-26T07:40:00+00:00,272.021,5.167,10.948
2026-02-26T07:45:00+00:00,271.123,5.218,10.943
2026-02-26T07:50:00+00:00,270.904,5.268,10.961
2026-02-26T07:55:00+00:00,274.375,5.318,10.943
2026-02-26T08:00:00+00:00,276.542,5.367,10.926
2026-02-26T08:05:00+00:00,279.251,5.4,10.959
2026-02-26T08:10:00+00:00,282.289,5.431,10.956
2026-02-26T08:15:00+00:00,284.81,5.46,10.984
2026-02-26T08:20:00+00:00,283.416,5.491,10.982
2026-02-26T08:25:00+00:00,283.937,5.521,10.966
2026-02-26T08:30:00+00:00,287.525,5.551,10.941
2026-02-26T08:35:00+00:00,288.033,5.581,10.933
2026-02-26T08:40:00+00:00,291.055,5.608,10.932
2026-02-26T08:45:00+00:00,291.245,5.637,10.939
2026-02-26T08:50:00+00:00,292.281,5.675,10.943
2026-02-26T08:55:00+00:00,292.855,5.714,10.947
2026-02-26T09:00:00+00:00,297.473,5.753,10.935
2026-02-26T09:05:00+00:00,299.707,5.791,10.922
2026-02-26T09:10:00+00:00,303.617,5.828,10.919
2026-02-26T09:15:00+00:00,307.34,5.866,10.903
2026-02-26T09:20:00+00:00,312.568,5.9,10.928
2026-02-26T09:25:00+00:00,311.206,5.924,10.935
2026-02-26T09:30:00+00:00,310.478,5.947,10.947
2026-02-26T09:35:00+00:00,309.822,5.97,10.946
2026-02-26T09:40:00+00:00,309.357,5.993,10.939
2026-02-26T09:45:00+00:00,308.089,6.017,10.948
2026-02-26T09:50:00+00:00,312.819,5.999,10.954
2026-02-26T09:55:00+00:00,314.336,6.005,10.971
2026-02-26T10:00:00+00:00,315.551,6.027,10.975
2026-02-26T10:05:00+00:00,315.623,6.058,10.961
2026-02-26T10:10:00+00:00,314.193,6.093,10.962
2026-02-26T10:15:00+00:00,311.961,6.127,10.981
2026-02-26T10:20:00+00:00,312.445,6.162,10.988
2026-02-26T10:25:00+00:00,315.71,6.197,10.963
2026-02-26T10:30:00+00:00,322.113,6.231,10.947
2026-02-26T10:35:00+00:00,324.351,6.2,10.965
2026-02-26T10:40:00+00:00,323.28,6.132,10.928
2026-02-26T10:45:00+00:00,323.619,6.153,10.917
2026-02-26T10:50:00+00:00,320.725,6.122,10.912
2026-02-26T10:55:00+00:00,317.446,6.154,10.932
2026-02-26T11:00:00+00:00,320.592,6.189,10.943
2026-02-26T11:05:00+00:00,318.198,6.224,10.971
2026-02-26T11:10:00+00:00,322.612,6.255,10.98
2026-02-26T11:15:00+00:00,326.75,6.248,10.977
2026-02-26T11:20:00+00:00,327.546,6.228,10.984
2026-02-26T11:25:00+00:00,325.452,6.216,10.961
2026-02-26T11:30:00+00:00,327.198,6.245,10.942
2026-02-26T11:35:00+00:00,325.152,6.25,10.948
2026-02-26T11:40:00+00:00,328.63,6.25,10.958
2026-02-26T11:45:00+00:00,325.962,6.178,10.956
2026-02-26T11:50:00+00:00,323.849,6.191,10.992
2026-02-26T11:55:00+00:00,322.728,6.216,10.983
2026-02-26T12:00:00+00:00,327.091,6.328,10.983
2026-02-26T12:05:00+00:00,332.672,6.376,10.954
2026-02-26T12:10:00+00:00,338.266,6.403,10.937
2026-02-26T12:15:00+00:00,338.418,6.419,10.938
2026-02-26T12:20:00+00:00,339.05,6.417,10.951
2026-02-26T12:25:00+00:00,334.004,6.384,10.967
2026-02-26T12:30:00+00:00,335.33,6.376,10.97
2026-02-26T12:35:00+00:00,335.505,6.371,10.933
2026-02-26T12:40:00+00:00,338.94,6.366,10.921
2026-02-26T12:45:00+00:00,339.161,6.361,10.924
2026-02-26T12:50:00+00:00,339.396,6.356,10.92
2026-02-26T12:55:00+00:00,337.236,6.351,10.923
2026-02-26T13:00:00+00:00,337.26,6.346,10.928
2026-02-26T13:05:00+00:00,340.626,6.341,10.901
2026-02-26T13:10:00+00:00,338.484,6.336,10.887
2026-02-26T13:15:00+00:00,340.204,6.331,10.917
2026-02-26T13:20:00+00:00,333.873,6.326,10.945
2026-02-26T13:25:00+00:00,333.304,6.321,10.953
2026-02-26T13:30:00+00:00,336.69,6.316,10.884
2026-02-26T13:35:00+00:00,333.502,6.311,10.878
2026-02-26T13:40:00+00:00,338.02,6.306,10.864
2026-02-26T13:45:00+00:00,337.915,6.301,10.853
2026-02-26T13:50:00+00:00,333.379,6.296,10.863
2026-02-26T13:55:00+00:00,334.724,6.291,10.912
2026-02-26T14:00:00+00:00,337.381,6.286,10.888
2026-02-26T14:05:00+00:00,337.72,6.281,10.902
2026-02-26T14:10:00+00:00,334.145,6.277,10.906
2026-02-26T14:15:00+00:00,333.208,6.272,10.915
2026-02-26T14:20:00+00:00,330.272,6.268,10.932
2026-02-26T14:25:00+00:00,330.687,6.271,10.914
2026-02-26T14:30:00+00:00,333.347,6.275,10.914
2026-02-26T14:35:00+00:00,331.461,6.28,10.899
2026-02-26T14:40:00+00:00,329.641,6.284,10.914
2026-02-26T14:45:00+00:00,328.588,6.292,10.904
2026-02-26T14:50:00+00:00,330.3,6.301,10.912
2026-02-26T14:55:00+00:00,329.182,6.31,10.915
2026-02-26T15:00:00+00:00,327.835,6.319,10.97
2026-02-26T15:05:00+00:00,329.036,6.328,10.993
2026-02-26T15:10:00+00:00,328.123,6.337,11.01
2026-02-26T15:15:00+00:00,326.268,6.346,11.053
2026-02-26T15:20:00+00:00,325.604,6.355,11.069
2026-02-26T15:25:00+00:00,323.872,6.364,11.071
2026-02-26T15:30:00+00:00,325.642,6.373,11.055
2026-02-26T15:35:00+00:00,328.184,6.382,11.036
2026-02-26T15:40:00+00:00,326.784,6.391,11.021
2026-02-26T15:45:00+00:00,326.453,6.4,11.023
2026-02-26T15:50:00+00:00,326.91,6.409,10.995
2026-02-26T15:55:00+00:00,328.577,6.418,11.005
2026-02-26T16:00:00+00:00,327.762,6.427,10.998
