ValueDate,Current Inst,MVA Inst,Volts Inst
2026-02-25T05:40:00+00:00,42.33,0.897,10.902
2026-02-25T05:45:00+00:00,43.34,0.904,10.88
2026-02-25T05:50:00+00:00,44.217,0.912,10.868
2026-02-25T05:55:00+00:00,45.358,0.919,10.859
2026-02-25T06:00:00+00:00,45.788,0.892,10.859
2026-02-25T06:05:00+00:00,47.863,0.939,10.793
2026-02-25T06:10:00+00:00,48.933,0.971,10.731
2026-02-25T06:15:00+00:00,50.72,0.989,10.735
2026-02-25T06:20:00+00:00,51.058,1.007,10.72
2026-02-25T06:25:00+00:00,52.399,0.98,10.713
2026-02-25T06:30:00+00:00,50.801,1.014,10.702
2026-02-25T06:35:00+00:00,56.675,1.074,10.683
2026-02-25T06:40:00+00:00,60.882,1.133,10.693
2026-02-25T06:45:00+00:00,57.747,1.074,10.733
2026-02-25T06:50:00+00:00,59.102,1.044,10.776
2026-02-25T06:55:00+00:00,58.04,1.092,10.91
2026-02-25T07:00:00+00:00,61.415,1.18,10.956
2026-02-25T07:05:00+00:00,61.355,1.198,10.908
2026-02-25T07:10:00+00:00,64.217,1.185,10.855
2026-02-25T07:15:00+00:00,62.242,1.191,10.846
2026-02-25T07:20:00+00:00,62.192,1.175,10.85
2026-02-25T07:25:00+00:00,64.42,1.241,10.863
2026-02-25T07:30:00+00:00,65.752,1.233,10.883
2026-02-25T07:35:00+00:00,65.945,1.278,10.887
2026-02-25T07:40:00+00:00,67.862,1.247,10.873
2026-02-25T07:45:00+00:00,67.999,1.32,10.855
2026-02-25T07:50:00+00:00,69.046,1.29,10.855
2026-02-25T07:55:00+00:00,64.689,1.183,10.85
2026-02-25T08:00:00+00:00,63.884,1.209,10.85
2026-02-25T08:05:00+00:00,64.166,1.196,10.85
2026-02-25T08:10:00+00:00,63.59,1.179,10.841
2026-02-25T08:15:00+00:00,67.692,1.309,10.851
2026-02-25T08:20:00+00:00,70.2,1.324,10.866
2026-02-25T08:25:00+00:00,68.222,1.275,10.875
2026-02-25T08:30:00+00:00,65.116,1.259,10.904
2026-02-25T08:35:00+00:00,67.026,1.293,10.906
2026-02-25T08:40:00+00:00,67.347,1.299,10.906
2026-02-25T08:45:00+00:00,67.102,1.243,10.926
2026-02-25T08:50:00+00:00,66.37,1.249,10.916
2026-02-25T08:55:00+00:00,68.453,1.304,10.892
2026-02-25T09:00:00+00:00,71.966,1.38,10.892
2026-02-25T09:05:00+00:00,69.339,1.277,10.889
2026-02-25T09:10:00+00:00,67.97,1.292,10.889
2026-02-25T09:15:00+00:00,67.413,1.278,10.899
2026-02-25T09:20:00+00:00,64.37,1.22,10.913
2026-02-25T09:25:00+00:00,61.392,1.174,10.939
2026-02-25T09:30:00+00:00,61.21,1.214,10.953
2026-02-25T09:35:00+00:00,63.54,1.21,10.945
2026-02-25T09:40:00+00:00,61.06,1.191,10.95
2026-02-25T09:45:00+00:00,63.606,1.207,10.947
2026-02-25T09:50:00+00:00,65.31,1.287,10.964
2026-02-25T09:55:00+00:00,66.147,1.287,10.968
2026-02-25T10:00:00+00:00,65.17,1.23,10.987
2026-02-25T10:05:00+00:00,63.112,1.215,10.998
2026-02-25T10:10:00+00:00,63.525,1.229,10.931
2026-02-25T10:15:00+00:00,63.184,1.189,10.903
2026-02-25T10:20:00+00:00,63.821,1.245,10.908
2026-02-25T10:25:00+00:00,64.517,1.211,10.915
2026-02-25T10:30:00+00:00,65.214,1.241,10.936
2026-02-25T10:35:00+00:00,63.867,1.216,10.929
2026-02-25T10:40:00+00:00,62.402,1.202,10.91
2026-02-25T10:45:00+00:00,64.03,1.192,10.929
2026-02-25T10:50:00+00:00,62.013,1.19,10.944
2026-02-25T10:55:00+00:00,62.408,1.202,10.946
2026-02-25T11:00:00+00:00,60.997,1.153,10.871
2026-02-25T11:05:00+00:00,61.49,1.159,10.838
2026-02-25T11:10:00+00:00,62.347,1.184,10.817
2026-02-25T11:15:00+00:00,60.443,1.123,10.82
2026-02-25T11:20:00+00:00,59.401,1.096,10.831
2026-02-25T11:25:00+00:00,62.843,1.184,10.827
2026-02-25T11:30:00+00:00,62.093,1.183,10.803
2026-02-25T11:35:00+00:00,62.632,1.179,10.801
2026-02-25T11:40:00+00:00,61.388,1.188,10.787
2026-02-25T11:45:00+00:00,65.462,1.266,10.76
2026-02-25T11:50:00+00:00,66.037,1.227,10.74
2026-02-25T11:55:00+00:00,62.378,1.154,10.734
2026-02-25T12:00:00+00:00,60.967,1.142,10.753
2026-02-25T12:05:00+00:00,61.187,1.154,10.737
2026-02-25T12:10:00+00:00,62.365,1.187,10.77
2026-02-25T12:15:00+00:00,60.163,1.158,10.773
2026-02-25T12:20:00+00:00,61.788,1.173,10.762
2026-02-25T12:25:00+00:00,63.659,1.179,10.767
2026-02-25T12:30:00+00:00,62.291,1.165,10.767
2026-02-25T12:35:00+00:00,61.21,1.155,10.734
2026-02-25T12:40:00+00:00,60.563,1.131,10.732
2026-02-25T12:45:00+00:00,59.363,1.14,10.752
2026-02-25T12:50:00+00:00,64.49,1.235,10.753
2026-02-25T12:55:00+00:00,65.952,1.233,10.764
2026-02-25T13:00:00+00:00,66.473,1.236,10.761
2026-02-25T13:05:00+00:00,66.278,1.223,10.758
2026-02-25T13:10:00+00:00,63.187,1.193,10.742
2026-02-25T13:15:00+00:00,63.302,1.205,10.779
2026-02-25T13:20:00+00:00,64.437,1.27,10.789
2026-02-25T13:25:00+00:00,65.178,1.269,10.791
2026-02-25T13:30:00+00:00,66.653,1.269,10.802
2026-02-25T13:35:00+00:00,65.617,1.231,10.792
2026-02-25T13:40:00+00:00,64.584,1.189,10.791
2026-02-25T13:45:00+00:00,65.893,1.233,10.804
2026-02-25T13:50:00+00:00,66.55,1.276,10.813
2026-02-25T13:55:00+00:00,65.388,1.241,10.812
2026-02-25T14:00:00+00:00,67.814,1.3,10.81
2026-02-25T14:05:00+00:00,66.671,1.243,10.799
2026-02-25T14:10:00+00:00,66.975,1.248,10.778
2026-02-25T14:15:00+00:00,68.262,1.311,10.779
2026-02-25T14:20:00+00:00,67.573,1.246,10.792
2026-02-25T14:25:00+00:00,66.72,1.261,10.771
2026-02-25T14:30:00+00:00,67.939,1.298,10.788
2026-02-25T14:35:00+00:00,67.804,1.333,10.77
2026-02-25T14:40:00+00:00,68.972,1.286,10.744
2026-02-25T14:45:00+00:00,66.753,1.255,10.732
2026-02-25T14:50:00+00:00,66.725,1.257,10.776
2026-02-25T14:55:00+00:00,67.449,1.265,10.795
2026-02-25T15:00:00+00:00,68.847,1.299,10.812
2026-02-25T15:05:00+00:00,68.729,1.265,10.775
2026-02-25T15:10:00+00:00,67.314,1.238,10.779
2026-02-25T15:15:00+00:00,68.09,1.249,10.812
2026-02-25T15:20:00+00:00,66.243,1.218,10.81
2026-02-25T15:25:00+00:00,64.6,1.206,10.802
2026-02-25T15:30:00+00:00,64.063,1.178,10.788
2026-02-25T15:35:00+00:00,65.26,1.231,10.771
2026-02-25T15:40:00+00:00,68.412,1.294,10.812
2026-02-25T15:45:00+00:00,69.923,1.283,10.85
2026-02-25T15:50:00+00:00,69.093,1.273,10.846
2026-02-25T15:55:00+00:00,68.867,1.286,10.81
2026-02-25T16:00:00+00:00,68.838,1.314,10.802
2026-02-25T16:05:00+00:00,70.292,1.323,10.759
2026-02-25T16:10:00+00:00,70.778,1.346,10.812
2026-02-25T16:15:00+00:00,71.218,1.382,10.831
2026-02-25T16:20:00+00:00,75.203,1.445,10.891
2026-02-25T16:25:00+00:00,74.355,1.423,10.939
2026-02-25T16:30:00+00:00,73.984,1.404,10.927
2026-02-25T16:35:00+00:00,75.464,1.431,10.908
2026-02-25T16:40:00+00:00,75.185,1.438,10.899
2026-02-25T16:45:00+00:00,75.232,1.427,10.852
2026-02-25T16:50:00+00:00,76.537,1.417,10.83
2026-02-25T16:55:00+00:00,76.523,1.426,10.809
2026-02-25T17:00:00+00:00,78.398,1.496,10.809
2026-02-25T17:05:00+00:00,80.317,1.487,10.811
2026-02-25T17:10:00+00:00,81.74,1.554,10.791
2026-02-25T17:15:00+00:00,83.707,1.602,10.787
2026-02-25T17:20:00+00:00,86.673,1.648,10.772
2026-02-25T17:25:00+00:00,83.448,1.567,10.798
2026-02-25T17:30:00+00:00,83.183,1.593,10.83
2026-02-25T17:35:00+00:00,83.13,1.546,10.811
2026-02-25T17:40:00+00:00,80.403,1.515,10.799
2026-02-25T17:45:00+00:00,81.34,1.526,10.782
2026-02-25T17:50:00+00:00,84.545,1.588,10.772
2026-02-25T17:55:00+00:00,84.665,1.586,10.771
2026-02-25T18:00:00+00:00,87.807,1.619,10.752
2026-02-25T18:05:00+00:00,88.177,1.669,10.921
2026-02-25T18:10:00+00:00,84.205,1.61,10.971
2026-02-25T18:15:00+00:00,87.51,1.7,10.987
2026-02-25T18:20:00+00:00,88.807,1.744,10.987
2026-02-25T18:25:00+00:00,87.158,1.642,10.99
2026-02-25T18:30:00+00:00,84.107,1.612,10.896
2026-02-25T18:35:00+00:00,85.747,1.649,10.904
2026-02-25T18:40:00+00:00,86.788,1.642,10.909
2026-02-25T18:45:00+00:00,87.597,1.674,10.913
2026-02-25T18:50:00+00:00,89.702,1.689,10.926
2026-02-25T18:55:00+00:00,87.877,1.691,10.943
2026-02-25T19:00:00+00:00,89.338,1.727,10.966
2026-02-25T19:05:00+00:00,89.99,1.699,10.918
2026-02-25T19:10:00+00:00,89.943,1.681,10.915
2026-02-25T19:15:00+00:00,87.582,1.704,10.85
2026-02-25T19:20:00+00:00,90.528,1.72,10.851
2026-02-25T19:25:00+00:00,86.2,1.632,10.851
2026-02-25T19:30:00+00:00,85.545,1.597,10.85
2026-02-25T19:35:00+00:00,86.297,1.603,10.86
2026-02-25T19:40:00+00:00,86.48,1.633,10.87
2026-02-25T19:45:00+00:00,84.207,1.593,10.87
2026-02-25T19:50:00+00:00,85.473,1.565,10.752
2026-02-25T19:55:00+00:00,85.272,1.543,10.751
2026-02-25T20:00:00+00:00,83.282,1.585,10.769
2026-02-25T20:05:00+00:00,84.59,1.583,10.794
2026-02-25T20:10:00+00:00,81.577,1.519,10.823
2026-02-25T20:15:00+00:00,81.252,1.502,10.791
2026-02-25T20:20:00+00:00,83.322,1.544,10.786
2026-02-25T20:25:00+00:00,80.476,1.481,10.781
2026-02-25T20:30:00+00:00,79.446,1.483,10.783
2026-02-25T20:35:00+00:00,77.418,1.488,10.787
2026-02-25T20:40:00+00:00,76.732,1.456,10.804
2026-02-25T20:45:00+00:00,76.366,1.412,10.825
2026-02-25T20:50:00+00:00,73.162,1.375,10.848
2026-02-25T20:55:00+00:00,72.598,1.377,10.815
2026-02-25T21:00:00+00:00,72.315,1.334,10.782
2026-02-25T21:05:00+00:00,73.625,1.308,10.799
2026-02-25T21:10:00+00:00,71.132,1.295,10.819
2026-02-25T21:15:00+00:00,70.788,1.328,10.844
2026-02-25T21:20:00+00:00,69.855,1.313,10.837
2026-02-25T21:25:00+00:00,67.202,1.273,10.817
2026-02-25T21:30:00+00:00,68.165,1.265,10.856
2026-02-25T21:35:00+00:00,67.732,1.257,10.876
2026-02-25T21:40:00+00:00,67.518,1.25,10.918
2026-02-25T21:45:00+00:00,64.87,1.23,10.936
2026-02-25T21:50:00+00:00,63.082,1.243,10.948
2026-02-25T21:55:00+00:00,64.42,1.247,10.946
2026-02-25T22:00:00+00:00,65.512,1.24,10.96
2026-02-25T22:05:00+00:00,62.759,1.172,10.978
2026-02-25T22:10:00+00:00,61.465,1.129,10.96
2026-02-25T22:15:00+00:00,59.32,1.138,10.986
2026-02-25T22:20:00+00:00,59.452,1.124,10.987
2026-02-25T22:25:00+00:00,57.905,1.115,11.003
2026-02-25T22:30:00+00:00,57.908,1.09,11.007
2026-02-25T22:35:00+00:00,57.963,1.095,10.929
2026-02-25T22:40:00+00:00,55.898,1.044,10.938
2026-02-25T22:45:00+00:00,54.787,1.037,10.951
2026-02-25T22:50:00+00:00,54.377,0.985,10.94
2026-02-25T22:55:00+00:00,52.819,0.953,10.965
2026-02-25T23:00:00+00:00,50.982,0.968,10.971
2026-02-25T23:05:00+00:00,52.487,0.973,10.883
2026-02-25T23:10:00+00:00,52.327,0.962,10.888
2026-02-25T23:15:00+00:00,51.478,0.952,10.896
2026-02-25T23:20:00+00:00,51.25,0.942,10.77
2026-02-25T23:25:00+00:00,51.888,0.932,10.77
2026-02-25T23:30:00+00:00,52.51,0.922,10.76
2026-02-25T23:35:00+00:00,52.772,0.911,10.754
2026-02-25T23:40:00+00:00,53.452,0.901,10.752
2026-02-25T23:45:00+00:00,53.318,0.891,10.742
2026-02-25T23:50:00+00:00,49.776,0.881,10.729
2026-02-25T23:55:00+00:00,48.774,0.877,10.724
2026-02-26T00:00:00+00:00,48.785,0.934,10.71
2026-02-26T00:05:00+00:00,50.334,0.979,10.807
2026-02-26T00:10:00+00:00,52.078,0.97,10.718
2026-02-26T00:15:00+00:00,52.258,0.956,10.699
2026-02-26T00:20:00+00:00,53.988,1.007,10.694
2026-02-26T00:25:00+00:00,54.497,1.016,10.777
2026-02-26T00:30:00+00:00,53.593,1.026,10.797
2026-02-26T00:35:00+00:00,54.194,1.036,10.811
2026-02-26T00:40:00+00:00,54.341,1.046,10.756
2026-02-26T00:45:00+00:00,53.282,1.056,10.743
2026-02-26T00:50:00+00:00,55.225,1.066,10.748
2026-02-26T00:55:00+00:00,53.87,1.075,10.753
2026-02-26T01:00:00+00:00,54.323,1.085,10.748
2026-02-26T01:05:00+00:00,57.236,1.09,10.727
2026-02-26T01:10:00+00:00,58.109,1.076,10.728
2026-02-26T01:15:00+00:00,57.002,1.06,10.754
2026-02-26T01:20:00+00:00,58.543,1.044,10.747
2026-02-26T01:25:00+00:00,58.462,1.029,10.744
2026-02-26T01:30:00+00:00,56.957,1.017,10.734
2026-02-26T01:35:00+00:00,56.685,1.047,10.772
2026-02-26T01:40:00+00:00,56.196,1.056,10.794
2026-02-26T01:45:00+00:00,54.008,1.003,10.76
2026-02-26T01:50:00+00:00,54.436,0.994,10.779
2026-02-26T01:55:00+00:00,55.105,0.986,10.78
2026-02-26T02:00:00+00:00,54.345,0.978,10.813
2026-02-26T02:05:00+00:00,53.115,0.97,10.832
2026-02-26T02:10:00+00:00,52.378,0.961,10.818
2026-02-26T02:15:00+00:00,52.202,0.953,10.833
2026-02-26T02:20:00+00:00,54.045,0.945,10.825
2026-02-26T02:25:00+00:00,52.965,0.936,10.849
2026-02-26T02:30:00+00:00,51.517,0.937,10.851
2026-02-26T02:35:00+00:00,52.973,0.991,10.846
2026-02-26T02:40:00+00:00,52.103,0.945,10.871
2026-02-26T02:45:00+00:00,51.794,0.989,10.855
2026-02-26T02:50:00+00:00,53.7,0.98,10.863
2026-02-26T02:55:00+00:00,53.735,0.943,10.869
2026-02-26T03:00:00+00:00,52.602,1.013,10.878
2026-02-26T03:05:00+00:00,52.391,0.989,10.901
2026-02-26T03:10:00+00:00,52.218,1.007,10.9
2026-02-26T03:15:00+00:00,51.998,1.03,10.909
2026-02-26T03:20:00+00:00,52.607,1.053,10.924
2026-02-26T03:25:00+00:00,52.73,0.987,10.947
2026-02-26T03:30:00+00:00,49.7,0.959,10.948
2026-02-26T03:35:00+00:00,50.304,0.945,10.947
2026-02-26T03:40:00+00:00,51.088,0.931,10.948
2026-02-26T03:45:00+00:00,49.708,0.917,10.948
2026-02-26T03:50:00+00:00,50.156,0.903,10.954
2026-02-26T03:55:00+00:00,49.559,0.918,10.93
2026-02-26T04:00:00+00:00,48.761,0.904,10.949
2026-02-26T04:05:00+00:00,47.265,0.91,10.929
2026-02-26T04:10:00+00:00,47.17,0.931,10.942
2026-02-26T04:15:00+00:00,47.732,0.953,10.948
2026-02-26T04:20:00+00:00,48.775,0.954,10.948
2026-02-26T04:25:00+00:00,45.772,0.881,10.947
2026-02-26T04:30:00+00:00,45.875,0.867,10.935
2026-02-26T04:35:00+00:00,46.922,0.853,10.93
2026-02-26T04:40:00+00:00,45.722,0.839,10.938
2026-02-26T04:45:00+00:00,45.718,0.825,10.871
2026-02-26T04:50:00+00:00,46.475,0.811,10.872
2026-02-26T04:55:00+00:00,44.715,0.822,10.897
2026-02-26T05:00:00+00:00,44.164,0.838,10.879
2026-02-26T05:05:00+00:00,45.813,0.875,10.84
2026-02-26T05:10:00+00:00,47.782,0.892,10.831
2026-02-26T05:15:00+00:00,48.536,0.901,10.842
2026-02-26T05:20:00+00:00,47.948,0.91,10.841
2026-02-26T05:25:00+00:00,47.416,0.919,10.842
2026-02-26T05:30:00+00:00,45.806,0.928,10.85
2026-02-26T05:35:00+00:00,45.691,0.938,10.836
2026-02-26T05:40:00+00:00,47.459,0.947,10.822
2026-02-26T05:45:00+00:00,46.731,0.956,10.809
2026-02-26T05:50:00+00:00,48.907,0.969,10.798
2026-02-26T05:55:00+00:00,49.333,0.99,10.78
2026-02-26T06:00:00+00:00,49.711,1.011,10.763
2026-02-26T06:05:00+00:00,52.056,1.033,10.701
2026-02-26T06:10:00+00:00,54.913,1.034,10.821
2026-02-26T06:15:00+00:00,53.979,0.973,10.934
2026-02-26T06:20:00+00:00,53.13,1.01,10.974
2026-02-26T06:25:00+00:00,54.001,1.038,10.97
2026-02-26T06:30:00+00:00,54.441,1.051,10.961
2026-02-26T06:35:00+00:00,57.175,1.103,10.919
2026-02-26T06:40:00+00:00,62.568,1.2,10.82
2026-02-26T06:45:00+00:00,63.938,1.203,10.85
2026-02-26T06:50:00+00:00,63.825,1.197,10.944
2026-02-26T06:55:00+00:00,65.142,1.286,10.947
2026-02-26T07:00:00+00:00,63.909,1.208,10.942
2026-02-26T07:05:00+00:00,66.76,1.29,10.908
2026-02-26T07:10:00+00:00,65.543,1.219,10.874
2026-02-26T07:15:00+00:00,59.737,1.13,10.853
2026-02-26T07:20:00+00:00,60.492,1.17,10.855
2026-02-26T07:25:00+00:00,66.076,1.252,10.84
2026-02-26T07:30:00+00:00,65.53,1.223,10.823
2026-02-26T07:35:00+00:00,65.107,1.208,10.808
2026-02-26T07:40:00+00:00,65.217,1.238,10.799
2026-02-26T07:45:00+00:00,67.517,1.284,10.876
2026-02-26T07:50:00+00:00,67.427,1.238,10.953
2026-02-26T07:55:00+00:00,63.2,1.224,10.946
2026-02-26T08:00:00+00:00,65.57,1.253,10.973
2026-02-26T08:05:00+00:00,66.908,1.286,10.919
2026-02-26T08:10:00+00:00,68.22,1.283,10.914
2026-02-26T08:15:00+00:00,67.147,1.283,10.938
2026-02-26T08:20:00+00:00,68.132,1.296,10.944
2026-02-26T08:25:00+00:00,70.897,1.352,10.947
2026-02-26T08:30:00+00:00,70.346,1.316,10.945
2026-02-26T08:35:00+00:00,68.185,1.277,10.95
2026-02-26T08:40:00+00:00,68.17,1.302,10.947
2026-02-26T08:45:00+00:00,67.318,1.272,10.955
2026-02-26T08:50:00+00:00,70.892,1.379,10.963
2026-02-26T08:55:00+00:00,70.446,1.36,10.954
2026-02-26T09:00:00+00:00,70.454,1.286,10.947
2026-02-26T09:05:00+00:00,68.611,1.302,10.945
2026-02-26T09:10:00+00:00,71.368,1.387,10.927
2026-02-26T09:15:00+00:00,72.882,1.368,10.924
2026-02-26T09:20:00+00:00,69.4,1.319,10.952
2026-02-26T09:25:00+00:00,68.717,1.332,10.948
2026-02-26T09:30:00+00:00,70.429,1.347,10.943
2026-02-26T09:35:00+00:00,70.389,1.329,10.94
2026-02-26T09:40:00+00:00,69.842,1.301,10.931
2026-02-26T09:45:00+00:00,66.762,1.266,10.947
2026-02-26T09:50:00+00:00,67.809,1.298,10.974
2026-02-26T09:55:00+00:00,65.997,1.259,10.986
2026-02-26T10:00:00+00:00,67.912,1.292,10.969
2026-02-26T10:05:00+00:00,68.162,1.337,10.97
2026-02-26T10:10:00+00:00,69.02,1.319,10.964
2026-02-26T10:15:00+00:00,68.312,1.297,10.961
2026-02-26T10:20:00+00:00,67.14,1.282,10.968
2026-02-26T10:25:00+00:00,64.282,1.191,10.951
2026-02-26T10:30:00+00:00,62.492,1.209,10.956
2026-02-26T10:35:00+00:00,63.653,1.264,10.951
2026-02-26T10:40:00+00:00,67.551,1.252,10.935
2026-02-26T10:45:00+00:00,67.461,1.285,10.942
2026-02-26T10:50:00+00:00,70.182,1.341,10.942
2026-02-26T10:55:00+00:00,69.195,1.332,10.955
2026-02-26T11:00:00+00:00,67.445,1.3,10.944
2026-02-26T11:05:00+00:00,63.912,1.191,10.919
2026-02-26T11:10:00+00:00,63.407,1.204,10.942
2026-02-26T11:15:00+00:00,69.1,1.33,10.944
2026-02-26T11:20:00+00:00,68.075,1.336,10.981
2026-02-26T11:25:00+00:00,68.048,1.255,10.983
2026-02-26T11:30:00+00:00,67.39,1.264,10.989
2026-02-26T11:35:00+00:00,64.885,1.234,11.001
2026-02-26T11:40:00+00:00,65.807,1.267,10.999
2026-02-26T11:45:00+00:00,63.535,1.218,11.002
2026-02-26T11:50:00+00:00,62.15,1.23,11.006
2026-02-26T11:55:00+00:00,65.989,1.272,10.992
2026-02-26T12:00:00+00:00,67.24,1.248,10.992
2026-02-26T12:05:00+00:00,66.342,1.261,11.002
2026-02-26T12:10:00+00:00,68.211,1.331,11.006
2026-02-26T12:15:00+00:00,68.829,1.294,10.997
2026-02-26T12:20:00+00:00,70.042,1.364,10.991
2026-02-26T12:25:00+00:00,68.832,1.301,11.001
2026-02-26T12:30:00+00:00,69.545,1.328,10.986
2026-02-26T12:35:00+00:00,71.098,1.337,10.961
2026-02-26T12:40:00+00:00,68.542,1.325,10.94
2026-02-26T12:45:00+00:00,66.52,1.297,10.919
2026-02-26T12:50:00+00:00,68.696,1.31,10.938
2026-02-26T12:55:00+00:00,71.262,1.393,10.931
2026-02-26T13:00:00+00:00,72.537,1.364,10.968
2026-02-26T13:05:00+00:00,69.23,1.328,10.918
2026-02-26T13:10:00+00:00,70.448,1.337,10.896
2026-02-26T13:15:00+00:00,70.94,1.349,10.908
2026-02-26T13:20:00+00:00,72.368,1.376,10.912
2026-02-26T13:25:00+00:00,73.338,1.376,10.91
2026-02-26T13:30:00+00:00,74.685,1.378,10.884
2026-02-26T13:35:00+00:00,71.008,1.35,10.927
2026-02-26T13:40:00+00:00,70.532,1.328,10.928
2026-02-26T13:45:00+00:00,71.457,1.352,10.911
2026-02-26T13:50:00+00:00,71.755,1.375,10.909
2026-02-26T13:55:00+00:00,68.685,1.3,10.929
2026-02-26T14:00:00+00:00,65.398,1.238,10.927
2026-02-26T14:05:00+00:00,64.117,1.223,10.922
2026-02-26T14:10:00+00:00,64.686,1.212,10.929
2026-02-26T14:15:00+00:00,65.051,1.23,10.952
2026-02-26T14:20:00+00:00,63.085,1.208,10.973
2026-02-26T14:25:00+00:00,64.357,1.255,10.961
2026-02-26T14:30:00+00:00,65.562,1.244,10.982
2026-02-26T14:35:00+00:00,61.845,1.182,10.988
2026-02-26T14:40:00+00:00,61.99,1.21,10.99
2026-02-26T14:45:00+00:00,62.252,1.171,10.996
2026-02-26T14:50:00+00:00,62.113,1.174,11.002
2026-02-26T14:55:00+00:00,62.24,1.163,10.994
2026-02-26T15:00:00+00:00,62.405,1.144,10.963
2026-02-26T15:05:00+00:00,61.287,1.15,10.871
2026-02-26T15:10:00+00:00,59.515,1.139,10.892
2026-02-26T15:15:00+00:00,60.453,1.188,10.895
2026-02-26T15:20:00+00:00,61.677,1.179,10.906
2026-02-26T15:25:00+00:00,61.506,1.171,10.889
2026-02-26T15:30:00+00:00,61.605,1.183,10.883
2026-02-26T15:35:00+00:00,61.69,1.204,10.874
2026-02-26T15:40:00+00:00,64.86,1.218,10.857
2026-02-26T15:45:00+00:00,67.72,1.265,10.839
2026-02-26T15:50:00+00:00,66.285,1.247,10.811
2026-02-26T15:55:00+00:00,67.47,1.307,10.823
2026-02-26T16:00:00+00:00,69.255,1.316,10.811
