Timestamp,Net Demand,Generation,Import,Solar,Wind,STOR,Other
2026-03-05T05:20:00,115.99,4.6,111.39,1.31,0.37,0.10,2.82
2026-03-05T05:25:00,116.11,4.54,111.57,1.32,0.30,0.10,2.82
2026-03-05T05:30:00,116.61,4.48,112.13,1.32,0.23,0.10,2.83
2026-03-05T05:35:00,116.57,4.54,112.03,1.32,0.30,0.10,2.82
2026-03-05T05:40:00,117.64,4.53,113.11,1.31,0.30,0.10,2.82
2026-03-05T05:45:00,118.22,4.54,113.68,1.31,0.30,0.10,2.83
2026-03-05T05:50:00,119.35,4.56,114.79,1.30,0.34,0.10,2.82
2026-03-05T05:55:00,120.73,4.61,116.12,1.31,0.40,0.10,2.80
2026-03-05T06:00:00,122.27,4.6,117.67,1.31,0.41,0.10,2.78
2026-03-05T06:05:00,125.72,4.75,120.97,1.31,0.56,0.10,2.78
2026-03-05T06:10:00,128.8,4.93,123.87,1.32,0.70,0.10,2.81
2026-03-05T06:15:00,130.82,5,125.82,1.32,0.80,0.10,2.78
2026-03-05T06:20:00,132.25,5,127.25,1.31,0.79,0.10,2.80
2026-03-05T06:25:00,133.6,4.84,128.76,1.31,0.61,0.10,2.82
2026-03-05T06:30:00,135.65,4.57,131.08,1.29,0.35,0.10,2.83
2026-03-05T06:35:00,137.57,4.41,133.16,1.31,0.18,0.10,2.82
2026-03-05T06:40:00,139.97,4.23,135.74,1.31,0.00,0.10,2.82
2026-03-05T06:45:00,141.22,4.53,136.69,1.42,0.18,0.10,2.83
2026-03-05T06:50:00,143.23,4.57,138.66,1.46,0.19,0.10,2.82
2026-03-05T06:55:00,141.99,4.58,137.41,1.56,0.10,0.10,2.82
2026-03-05T07:00:00,144.15,4.9,139.25,1.88,0.10,0.10,2.82
2026-03-05T07:05:00,147.53,4.91,142.62,1.94,0.05,0.10,2.82
2026-03-05T07:10:00,151.19,5.32,145.87,2.30,0.10,0.10,2.82
2026-03-05T07:15:00,153.96,5.94,148.02,2.92,0.10,0.10,2.82
2026-03-05T07:20:00,156.13,6.78,149.35,3.78,0.10,0.10,2.80
2026-03-05T07:25:00,157.34,7.64,149.70,4.64,0.10,0.10,2.80
2026-03-05T07:30:00,157.39,8.64,148.75,5.62,0.10,0.10,2.82
2026-03-05T07:35:00,159.43,9.84,149.59,6.81,0.12,0.10,2.81
2026-03-05T07:40:00,159.97,10.98,148.99,7.89,0.20,0.10,2.79
2026-03-05T07:45:00,161.08,12.2,148.88,9.15,0.20,0.10,2.75
2026-03-05T07:50:00,162.21,13.77,148.44,10.74,0.20,0.10,2.73
2026-03-05T07:55:00,164.48,15.19,149.29,12.17,0.19,0.10,2.73
2026-03-05T08:00:00,166.76,16.53,150.23,13.61,0.08,0.10,2.74
2026-03-05T08:05:00,165.5,18.22,147.28,15.25,0.10,0.10,2.77
2026-03-05T08:10:00,157.45,19.65,137.80,16.64,0.18,0.10,2.73
2026-03-05T08:15:00,148.79,21.34,127.45,18.32,0.18,0.10,2.74
2026-03-05T08:20:00,147.27,22.86,124.41,19.97,0.05,0.10,2.74
2026-03-05T08:25:00,145.92,24.31,121.61,21.36,0.08,0.10,2.77
2026-03-05T08:30:00,144.6,25.76,118.84,22.84,0.10,0.10,2.72
2026-03-05T08:35:00,148.56,27.18,121.38,24.26,0.10,0.10,2.72
2026-03-05T08:40:00,149.97,28.65,121.32,25.79,0.02,0.10,2.74
2026-03-05T08:45:00,150.56,30.44,120.12,27.58,0.00,0.10,2.76
2026-03-05T08:50:00,149.32,31.13,118.19,28.29,0.01,0.10,2.73
2026-03-05T08:55:00,148.74,32.71,116.03,29.83,0.06,0.10,2.72
2026-03-05T09:00:00,148.77,34.29,114.48,31.34,0.12,0.10,2.73
2026-03-05T09:05:00,149.36,35.62,113.74,32.71,0.09,0.10,2.72
2026-03-05T09:10:00,150.84,37.32,113.52,34.40,0.10,0.10,2.72
2026-03-05T09:15:00,150.14,39.34,110.80,36.35,0.16,0.10,2.73
2026-03-05T09:20:00,146.83,40.84,105.99,37.78,0.20,0.10,2.76
2026-03-05T09:25:00,147.67,41.86,105.81,38.89,0.13,0.10,2.74
2026-03-05T09:30:00,144.96,43.05,101.91,40.13,0.10,0.10,2.72
2026-03-05T09:35:00,144.89,45.42,99.47,42.58,0.04,0.10,2.70
2026-03-05T09:40:00,144.71,48.48,96.23,45.65,0.00,0.10,2.73
2026-03-05T09:45:00,146.18,50.46,95.72,47.62,0.02,0.10,2.72
2026-03-05T09:50:00,147.74,52.33,95.41,49.45,0.06,0.10,2.72
2026-03-05T09:55:00,147.06,54.42,92.64,51.50,0.10,0.10,2.72
2026-03-05T10:00:00,146.95,56.24,90.71,53.33,0.08,0.10,2.73
2026-03-05T10:05:00,149.9,58.8,91.10,55.87,0.11,0.10,2.72
2026-03-05T10:10:00,150.83,59.81,91.02,56.85,0.14,0.10,2.72
2026-03-05T10:15:00,156.19,63.04,93.15,60.19,0.04,0.10,2.71
2026-03-05T10:20:00,159.04,64.25,94.79,61.40,0.02,0.10,2.73
2026-03-05T10:25:00,164.05,68.85,95.20,66.01,0.00,0.10,2.74
2026-03-05T10:30:00,169.61,74.71,94.90,71.83,0.06,0.10,2.72
2026-03-05T10:35:00,177.81,78.2,99.61,75.27,0.09,0.10,2.74
2026-03-05T10:40:00,183.01,82.87,100.14,79.98,0.02,0.10,2.77
2026-03-05T10:45:00,191.22,91.17,100.05,88.31,0.03,0.10,2.73
2026-03-05T10:50:00,196.88,95.62,101.26,92.70,0.10,0.10,2.72
2026-03-05T10:55:00,199.27,97.43,101.84,94.50,0.12,0.10,2.71
2026-03-05T11:00:00,198.87,97.16,101.71,94.13,0.16,0.10,2.77
2026-03-05T11:05:00,198.14,99.14,99.00,96.12,0.18,0.10,2.74
2026-03-05T11:10:00,201.14,100.75,100.39,97.81,0.10,0.10,2.74
2026-03-05T11:15:00,203.76,101.54,102.22,98.60,0.10,0.10,2.74
2026-03-06T06:20:00,127.06,5.67,121.39,1.31,1.44,0.10,2.82
2026-03-06T06:25:00,128.1,6.1,122.00,1.32,1.84,0.10,2.84
2026-03-06T06:30:00,129.73,6.07,123.66,1.30,1.84,0.10,2.83
2026-03-06T06:35:00,131.24,6.16,125.08,1.33,1.90,0.10,2.83
2026-03-06T06:40:00,132.73,6.09,126.64,1.30,1.87,0.10,2.82
2026-03-06T06:45:00,133.94,5.6,128.34,1.32,1.39,0.10,2.79
2026-03-06T06:50:00,137.14,5.48,131.66,1.32,1.26,0.10,2.80
2026-03-06T06:55:00,137.86,5.83,132.03,1.32,1.59,0.10,2.82
2026-03-06T07:00:00,139.09,5.82,133.27,1.32,1.58,0.10,2.82
2026-03-06T07:05:00,145.18,5.68,139.50,1.31,1.45,0.10,2.82
2026-03-06T07:10:00,147.21,5.66,141.55,1.34,1.41,0.10,2.81
2026-03-06T07:15:00,152.93,5.58,147.35,1.49,1.16,0.10,2.83
2026-03-06T07:20:00,154.52,5.48,149.04,1.43,1.14,0.10,2.81
2026-03-06T07:25:00,155.1,5.69,149.41,1.46,1.32,0.10,2.81
2026-03-06T07:30:00,156.32,5.69,150.63,1.46,1.32,0.10,2.81
2026-03-06T07:35:00,156.7,6.1,150.60,1.45,1.77,0.10,2.78
2026-03-06T07:40:00,158.8,6.03,152.77,1.46,1.68,0.10,2.79
2026-03-06T07:45:00,159.86,6.04,153.82,1.46,1.71,0.10,2.77
2026-03-06T07:50:00,158.11,6.21,151.90,1.66,1.70,0.10,2.75
2026-03-06T07:55:00,161.52,6.3,155.22,1.81,1.63,0.10,2.76
2026-03-06T08:00:00,164.64,6.66,157.98,1.87,1.93,0.10,2.76
2026-03-06T08:05:00,163.95,6.99,156.96,1.90,2.26,0.10,2.73
2026-03-06T08:10:00,165.97,7.02,158.95,2.02,2.17,0.10,2.73
2026-03-06T08:15:00,167.21,6.87,160.34,2.08,1.96,0.10,2.73
2026-03-06T08:20:00,165.42,6.72,158.70,2.13,1.77,0.10,2.72
2026-03-06T08:25:00,163.7,6.82,156.88,2.18,1.82,0.10,2.72
2026-03-06T08:30:00,165.28,6.79,158.49,2.19,1.77,0.10,2.73
2026-03-06T08:35:00,167.73,7.09,160.64,2.29,1.98,0.10,2.72
2026-03-06T08:40:00,168.11,7.01,161.10,2.63,1.57,0.10,2.71
2026-03-06T08:45:00,169.24,7.56,161.68,2.83,1.87,0.10,2.76
2026-03-06T08:50:00,171.69,8.12,163.57,3.27,2.03,0.10,2.72
