Timestamp,Net Demand,Generation,Import,Solar,Wind,STOR,Other
2026-03-05T05:20:00,103.33,16.93,86.40,1.69,15.23,0.01,0.00
2026-03-05T05:25:00,103.54,17.34,86.20,1.69,15.57,0.08,0.00
2026-03-05T05:30:00,103.96,18.31,85.65,1.70,16.61,0.00,0.00
2026-03-05T05:35:00,103.82,18.95,84.87,1.71,17.19,0.05,0.00
2026-03-05T05:40:00,104.37,18.67,85.70,1.70,16.88,0.09,0.00
2026-03-05T05:45:00,104.72,16.82,87.90,1.71,15.06,0.05,0.00
2026-03-05T05:50:00,105.87,15.48,90.39,1.70,13.72,0.06,0.00
2026-03-05T05:55:00,105.98,13.91,92.07,1.69,12.18,0.04,0.00
2026-03-05T06:00:00,107.16,13.38,93.78,1.71,11.62,0.05,0.00
2026-03-05T06:05:00,109.38,15.36,94.02,1.70,11.72,1.94,0.00
2026-03-05T06:10:00,112.05,15.25,96.80,1.72,12.60,0.93,0.00
2026-03-05T06:15:00,112.78,15.2,97.58,1.70,12.50,1.00,0.00
2026-03-05T06:20:00,113.28,15.38,97.90,1.69,12.69,1.00,0.00
2026-03-05T06:25:00,114.09,14.97,99.12,1.72,11.80,1.45,0.00
2026-03-05T06:30:00,114.68,13.35,101.33,1.69,10.32,1.34,0.00
2026-03-05T06:35:00,116.51,13.29,103.22,1.81,8.88,2.60,0.00
2026-03-05T06:40:00,118.45,13.38,105.07,1.93,8.45,3.00,0.00
2026-03-05T06:45:00,119.72,13.14,106.58,2.09,7.98,3.07,0.00
2026-03-05T06:50:00,121.43,13.08,108.35,2.62,7.36,3.10,0.00
2026-03-05T06:55:00,121.57,13.19,108.38,2.91,7.16,3.12,0.00
2026-03-05T07:00:00,120.34,12.6,107.74,3.44,6.53,2.63,0.00
2026-03-05T07:05:00,122.18,10.58,111.60,3.96,6.41,0.21,0.00
2026-03-05T07:10:00,124.27,11.14,113.13,4.64,6.45,0.05,0.00
2026-03-05T07:15:00,124.95,11.95,113.00,5.89,6.06,0.00,0.00
2026-03-05T07:20:00,125,13.13,111.87,7.24,5.85,0.04,0.00
2026-03-05T07:25:00,125.23,14.89,110.34,9.07,5.82,0.00,0.00
2026-03-05T07:30:00,125.06,16.73,108.33,10.98,5.75,0.00,0.00
2026-03-05T07:35:00,124.02,19.45,104.57,13.35,6.08,0.02,0.00
2026-03-05T07:40:00,122.9,22.38,100.52,15.46,6.89,0.03,0.00
2026-03-05T07:45:00,123.19,25.31,97.88,17.87,7.39,0.05,0.00
2026-03-05T07:50:00,122.97,28.19,94.78,20.30,7.72,0.17,0.00
2026-03-05T07:55:00,124.27,31.74,92.53,23.12,7.84,0.78,0.00
2026-03-05T08:00:00,124.12,34.24,89.88,25.91,7.56,0.77,0.00
