Timestamp,Net Demand,Generation,Import,Solar,Wind,STOR,Other
2026-03-05T05:20:00,231.05,0.52,230.53,0.52,0.00,0.00,0.00
2026-03-05T05:25:00,231.83,0.52,231.31,0.52,0.00,0.00,0.00
2026-03-05T05:30:00,231.06,0.52,230.54,0.52,0.00,0.00,0.00
2026-03-05T05:35:00,231.46,0.52,230.94,0.52,0.00,0.00,0.00
2026-03-05T05:40:00,233.55,0.52,233.03,0.52,0.00,0.00,0.00
2026-03-05T05:45:00,234.09,0.52,233.57,0.52,0.00,0.00,0.00
2026-03-05T05:50:00,235.66,0.52,235.14,0.52,0.00,0.00,0.00
2026-03-05T05:55:00,237.86,0.52,237.34,0.52,0.00,0.00,0.00
2026-03-05T06:00:00,240.34,0.52,239.82,0.52,0.00,0.00,0.00
2026-03-05T06:05:00,246.25,0.52,245.73,0.52,0.00,0.00,0.00
2026-03-05T06:10:00,253.76,0.52,253.24,0.52,0.00,0.00,0.00
2026-03-05T06:15:00,254.75,0.52,254.23,0.52,0.00,0.00,0.00
2026-03-05T06:20:00,257.04,0.52,256.52,0.52,0.00,0.00,0.00
2026-03-05T06:25:00,258.99,0.52,258.47,0.52,0.00,0.00,0.00
2026-03-05T06:30:00,260.02,0.5,259.52,0.50,0.00,0.00,0.00
2026-03-05T06:35:00,262.28,0.42,261.86,0.42,0.00,0.00,0.00
2026-03-05T06:40:00,265.21,0.39,264.82,0.39,0.00,0.00,0.00
2026-03-05T06:45:00,266.56,0.54,266.02,0.54,0.00,0.00,0.00
2026-03-05T06:50:00,268.83,1.03,267.80,1.03,0.00,0.00,0.00
2026-03-05T06:55:00,270.93,1.62,269.31,1.62,0.00,0.00,0.00
2026-03-05T07:00:00,274.46,2.64,271.82,2.64,0.00,0.00,0.00
2026-03-05T07:05:00,278.98,3.34,275.64,3.34,0.00,0.00,0.00
2026-03-05T07:10:00,282.27,3.91,278.36,3.91,0.00,0.00,0.00
2026-03-05T07:15:00,285.01,4.67,280.34,4.67,0.00,0.00,0.00
2026-03-05T07:20:00,285.91,5.62,280.29,5.62,0.00,0.00,0.00
2026-03-05T07:25:00,288.83,6.9,281.93,6.90,0.00,0.00,0.00
2026-03-05T07:30:00,288.57,8.65,279.92,8.65,0.00,0.00,0.00
2026-03-05T07:35:00,290.15,11.39,278.76,11.39,0.00,0.00,0.00
2026-03-05T07:40:00,291.16,13.82,277.34,13.82,0.00,0.00,0.00
2026-03-05T07:45:00,293.21,16.22,276.99,16.22,0.00,0.00,0.00
