Timestamp,Net Demand,Generation,Import,Solar,Wind,STOR,Other
2026-03-05T05:20:00,457.14,33.25,423.89,2.32,9.35,0.00,21.58
2026-03-05T05:25:00,455.67,31.84,423.83,2.32,8.95,0.00,20.57
2026-03-05T05:30:00,456.85,30.63,426.22,2.32,8.69,0.00,19.62
2026-03-05T05:35:00,458.51,30.2,428.31,2.32,8.73,0.00,19.15
2026-03-05T05:40:00,456.82,29.35,427.47,2.32,8.44,0.00,18.59
2026-03-05T05:45:00,430.66,28.92,401.74,2.32,7.87,0.00,18.73
2026-03-05T05:50:00,433.45,28.88,404.57,2.32,7.66,0.00,18.90
2026-03-05T05:55:00,437.87,28.14,409.73,2.32,7.26,0.00,18.56
2026-03-05T06:00:00,442.05,27.87,414.18,2.32,7.26,0.00,18.29
2026-03-05T06:05:00,451.26,27.86,423.40,2.33,7.16,0.00,18.37
2026-03-05T06:10:00,461.59,28.13,433.46,2.32,7.19,0.00,18.62
2026-03-05T06:15:00,467.16,28.08,439.08,2.32,7.12,0.00,18.64
2026-03-05T06:20:00,473.93,28.61,445.32,2.32,7.41,0.00,18.88
2026-03-05T06:25:00,478.99,28.58,450.41,2.33,7.72,0.00,18.53
2026-03-05T06:30:00,484.15,29.04,455.11,2.54,7.73,0.00,18.77
2026-03-05T06:35:00,508.39,29.52,478.87,2.62,7.74,0.00,19.16
2026-03-05T06:40:00,531.4,28.72,502.68,2.93,7.02,0.00,18.77
2026-03-05T06:45:00,541.67,28.27,513.40,2.97,5.83,0.00,19.47
2026-03-05T06:50:00,543.4,28,515.40,2.95,5.87,0.00,19.18
2026-03-05T06:55:00,547.21,27.85,519.36,2.70,6.30,0.00,18.85
2026-03-05T07:00:00,553.78,27.88,525.90,3.08,6.31,0.00,18.49
2026-03-05T07:05:00,562.31,28.94,533.37,3.81,7.03,0.00,18.10
2026-03-05T07:10:00,573.87,30.08,543.79,4.52,7.62,0.00,17.94
2026-03-05T07:15:00,580.58,31.94,548.64,5.28,7.81,0.00,18.85
2026-03-05T07:20:00,584.23,33.84,550.39,6.63,7.55,0.00,19.66
2026-03-05T07:25:00,588.39,35.73,552.66,8.10,7.38,0.00,20.25
2026-03-05T07:30:00,591.54,38.93,552.61,10.25,7.52,0.00,21.16
2026-03-05T07:35:00,587.09,42.2,544.89,12.10,8.11,0.00,21.99
2026-03-05T07:40:00,587.84,44.56,543.28,14.20,7.93,0.00,22.43
2026-03-05T07:45:00,588.56,47.53,541.03,17.09,7.23,0.00,23.21
2026-03-05T07:50:00,588.63,51.61,537.02,19.74,7.13,0.00,24.74
2026-03-05T07:55:00,589.36,56.29,533.07,22.97,7.32,0.00,26.00
2026-03-05T08:00:00,587.91,60.85,527.06,26.42,7.23,0.00,27.20
2026-03-05T08:05:00,590.48,66.08,524.40,29.81,7.46,0.00,28.81
2026-03-05T08:10:00,594.54,72.11,522.43,33.87,7.82,0.00,30.42
