Timestamp,Net Demand,Generation,Import,Solar,Wind,STOR,Other
2026-03-05T05:20:00,251.17,39.06,212.11,1.13,3.72,1.76,32.45
2026-03-05T05:25:00,249.16,39.01,210.15,1.14,3.62,1.93,32.32
2026-03-05T05:30:00,250.52,38.83,211.69,1.13,3.26,2.70,31.74
2026-03-05T05:35:00,249.48,37.37,212.11,1.14,2.99,1.77,31.47
2026-03-05T05:40:00,250.77,37.36,213.41,1.13,2.81,1.87,31.55
2026-03-05T05:45:00,252.57,37.13,215.44,1.14,2.59,1.80,31.60
2026-03-05T05:50:00,253.27,36.03,217.24,1.14,2.29,1.82,30.78
2026-03-05T05:55:00,252.45,35.32,217.13,1.12,2.35,1.66,30.19
2026-03-05T06:00:00,245.95,35.12,210.83,1.10,2.32,1.54,30.16
2026-03-05T06:05:00,249.09,37.05,212.04,1.14,2.66,1.58,31.67
2026-03-05T06:10:00,250.82,38.15,212.67,1.15,2.80,1.74,32.46
2026-03-05T06:15:00,253.24,37.47,215.77,1.13,2.71,1.87,31.76
2026-03-05T06:20:00,264.1,50.67,213.43,1.12,2.35,1.90,45.30
2026-03-05T06:25:00,281.78,75.42,206.36,1.12,2.13,1.75,70.42
2026-03-05T06:30:00,284.98,75.31,209.67,1.14,1.95,1.53,70.69
2026-03-05T06:35:00,288.36,79.07,209.29,1.29,1.64,5.86,70.28
2026-03-05T06:40:00,288.51,79.12,209.39,1.28,1.56,6.36,69.92
2026-03-05T06:45:00,293.83,80.45,213.38,1.57,1.94,6.60,70.34
2026-03-05T06:50:00,298.46,84.52,213.94,4.43,2.30,6.78,71.01
2026-03-05T06:55:00,298.99,83.21,215.78,3.78,2.30,6.95,70.18
2026-03-05T07:00:00,297.94,75.55,222.39,4.35,2.50,6.03,62.67
2026-03-05T07:05:00,283.73,41.11,242.62,3.80,2.70,1.15,33.46
2026-03-05T07:10:00,286.81,36.02,250.79,3.98,2.16,1.15,28.73
2026-03-05T07:15:00,289.6,34.56,255.04,5.04,0.00,1.18,28.34
2026-03-05T07:20:00,290.9,34.36,256.54,4.51,0.00,1.08,28.77
2026-03-05T07:25:00,290.78,35.39,255.39,5.51,0.00,0.99,28.89
2026-03-05T07:30:00,291.1,36.93,254.17,6.84,0.00,1.07,29.02
2026-03-05T07:35:00,290,38.67,251.33,8.31,0.00,1.16,29.20
2026-03-05T07:40:00,333.53,64.14,269.39,9.88,0.00,24.59,29.67
2026-03-05T07:45:00,344.96,72.41,272.55,11.71,0.00,30.80,29.90
2026-03-05T07:50:00,344.59,74.45,270.14,13.60,0.00,30.82,30.03
