ValueDate,MVA,MVAr,MW,Volts
2026-02-25T00:05:00+00:00,0.872,-0.246,0.928,11.2
2026-02-25T00:10:00+00:00,0.93,-0.251,0.99,11.2
2026-02-25T00:15:00+00:00,0.96,-0.256,1.015,11.2
2026-02-25T00:20:00+00:00,0.982,-0.26,1.01,11.2
2026-02-25T00:25:00+00:00,0.951,-0.288,1.009,11.2
2026-02-25T00:30:00+00:00,0.951,-0.248,1.026,11.2
2026-02-25T00:35:00+00:00,1.068,-0.248,1.168,11.2
2026-02-25T00:40:00+00:00,1.198,-0.25,1.277,11.163
2026-02-25T00:45:00+00:00,1.24,-0.25,1.329,11.126
2026-02-25T00:50:00+00:00,1.2,-0.253,1.294,11.152
2026-02-25T00:55:00+00:00,1.227,-0.249,1.318,11.172
2026-02-25T01:00:00+00:00,1.244,-0.267,1.34,11.188
2026-02-25T01:05:00+00:00,1.256,-0.277,1.34,11.171
2026-02-25T01:10:00+00:00,1.259,-0.286,1.341,11.174
2026-02-25T01:15:00+00:00,1.256,-0.282,1.324,11.183
2026-02-25T01:20:00+00:00,1.238,-0.282,1.308,11.164
2026-02-25T01:25:00+00:00,1.234,-0.275,1.3,11.162
2026-02-25T01:30:00+00:00,1.251,-0.285,1.324,11.163
2026-02-25T01:35:00+00:00,1.222,-0.284,1.305,11.172
2026-02-25T01:40:00+00:00,1.22,-0.277,1.292,11.194
2026-02-25T01:45:00+00:00,1.2,-0.282,1.296,11.19
2026-02-25T01:50:00+00:00,1.224,-0.281,1.29,11.2
2026-02-25T01:55:00+00:00,1.215,-0.259,1.302,11.2
2026-02-25T02:00:00+00:00,1.199,-0.248,1.287,11.196
2026-02-25T02:05:00+00:00,1.193,-0.248,1.314,11.198
2026-02-25T02:10:00+00:00,1.168,-0.264,1.291,11.2
2026-02-25T02:15:00+00:00,1.164,-0.286,1.286,11.2
2026-02-25T02:20:00+00:00,1.176,-0.279,1.277,11.2
2026-02-25T02:25:00+00:00,1.175,-0.278,1.237,11.2
2026-02-25T02:30:00+00:00,1.172,-0.279,1.249,11.2
2026-02-25T02:35:00+00:00,1.138,-0.282,1.24,11.2
2026-02-25T02:40:00+00:00,1.136,-0.264,1.224,11.2
2026-02-25T02:45:00+00:00,1.11,-0.26,1.198,11.203
2026-02-25T02:50:00+00:00,1.108,-0.278,1.158,11.219
2026-02-25T02:55:00+00:00,1.089,-0.248,1.146,11.209
2026-02-25T03:00:00+00:00,1.062,-0.234,1.144,11.208
2026-02-25T03:05:00+00:00,1.09,-0.211,1.17,11.2
2026-02-25T03:10:00+00:00,1.092,-0.256,1.179,11.2
2026-02-25T03:15:00+00:00,1.088,-0.29,1.152,11.2
2026-02-25T03:20:00+00:00,1.064,-0.283,1.134,11.2
2026-02-25T03:25:00+00:00,1.004,-0.25,1.096,11.2
2026-02-25T03:30:00+00:00,0.995,-0.242,1.117,11.2
2026-02-25T03:35:00+00:00,1.003,-0.257,1.106,11.2
2026-02-25T03:40:00+00:00,1.006,-0.272,1.102,11.2
2026-02-25T03:45:00+00:00,0.972,-0.272,1.092,11.213
2026-02-25T03:50:00+00:00,0.968,-0.283,1.088,11.2
2026-02-25T03:55:00+00:00,0.951,-0.282,1.046,11.2
2026-02-25T04:00:00+00:00,0.96,-0.281,1.057,11.2
2026-02-25T04:05:00+00:00,0.994,-0.274,1.075,11.202
2026-02-25T04:10:00+00:00,0.978,-0.284,1.074,11.2
2026-02-25T04:15:00+00:00,0.978,-0.286,1.054,11.2
2026-02-25T04:20:00+00:00,0.944,-0.277,1.034,11.2
2026-02-25T04:25:00+00:00,0.922,-0.282,1.005,11.2
