ValueDate,MVA,MVAr,MW,Volts
2026-02-25T00:05:00+00:00,4.924,0.124,3.805,11.164
2026-02-25T00:10:00+00:00,4.994,0.155,3.897,11.15
2026-02-25T00:15:00+00:00,5.014,0.164,3.905,11.15
2026-02-25T00:20:00+00:00,5.069,0.185,3.946,11.15
2026-02-25T00:25:00+00:00,5.052,0.185,3.952,11.15
2026-02-25T00:30:00+00:00,5.011,0.184,3.915,11.168
2026-02-25T00:35:00+00:00,4.983,0.175,3.9,11.168
2026-02-25T00:40:00+00:00,4.977,0.145,3.88,11.17
2026-02-25T00:45:00+00:00,4.95,0.133,3.852,11.2
2026-02-25T00:50:00+00:00,4.88,0.109,3.786,11.2
2026-02-25T00:55:00+00:00,4.888,0.109,3.758,11.2
2026-02-25T01:00:00+00:00,4.796,0.078,3.715,11.2
2026-02-25T01:05:00+00:00,4.838,0.093,3.733,11.2
2026-02-25T01:10:00+00:00,4.857,0.082,3.725,11.2
2026-02-25T01:15:00+00:00,4.778,0.057,3.658,11.2
2026-02-25T01:20:00+00:00,4.811,0.08,3.682,11.2
2026-02-25T01:25:00+00:00,4.77,0.066,3.657,11.2
2026-02-25T01:30:00+00:00,4.728,-0.24,3.572,11.184
2026-02-25T01:35:00+00:00,4.712,-0.525,3.495,11.166
2026-02-25T01:40:00+00:00,4.638,-0.546,3.416,11.178
2026-02-25T01:45:00+00:00,4.594,-0.524,3.389,11.194
2026-02-25T01:50:00+00:00,4.623,-0.535,3.377,11.055
2026-02-25T01:55:00+00:00,4.573,-0.525,3.355,11.03
2026-02-25T02:00:00+00:00,4.514,-0.537,3.29,11.0
2026-02-25T02:05:00+00:00,4.688,-0.471,3.409,11.0
2026-02-25T02:10:00+00:00,4.801,-0.472,3.484,11.0
2026-02-25T02:15:00+00:00,4.767,-0.485,3.506,11.018
2026-02-25T02:20:00+00:00,4.701,-0.535,3.446,11.05
2026-02-25T02:25:00+00:00,4.712,-0.539,3.455,11.05
2026-02-25T02:30:00+00:00,4.635,-0.542,3.409,11.05
2026-02-25T02:35:00+00:00,4.572,-0.533,3.403,11.047
2026-02-25T02:40:00+00:00,4.659,-0.451,3.491,11.02
2026-02-25T02:45:00+00:00,4.705,-0.447,3.562,11.05
2026-02-25T02:50:00+00:00,4.585,-0.492,3.467,11.086
2026-02-25T02:55:00+00:00,4.7,-0.442,3.574,11.055
2026-02-25T03:00:00+00:00,4.661,-0.468,3.502,11.05
2026-02-25T03:05:00+00:00,4.639,-0.461,3.478,11.026
2026-02-25T03:10:00+00:00,4.654,-0.443,3.496,11.028
2026-02-25T03:15:00+00:00,4.604,-0.463,3.467,11.049
2026-02-25T03:20:00+00:00,4.53,-0.45,3.43,11.05
2026-02-25T03:25:00+00:00,4.558,-0.421,3.474,11.05
2026-02-25T03:30:00+00:00,4.59,-0.438,3.499,11.05
2026-02-25T03:35:00+00:00,4.52,-0.465,3.447,11.05
2026-02-25T03:40:00+00:00,4.53,-0.453,3.466,11.058
2026-02-25T03:45:00+00:00,4.517,-0.474,3.436,11.098
2026-02-25T03:50:00+00:00,4.462,-0.504,3.387,11.1
2026-02-25T03:55:00+00:00,4.443,-0.486,3.369,11.1
2026-02-25T04:00:00+00:00,4.462,-0.491,3.371,11.1
2026-02-25T04:05:00+00:00,4.641,-0.503,3.531,11.1
2026-02-25T04:10:00+00:00,4.702,-0.477,3.573,11.096
2026-02-25T04:15:00+00:00,4.685,-0.503,3.558,11.087
2026-02-25T04:20:00+00:00,4.672,-0.483,3.547,11.075
2026-02-25T04:25:00+00:00,4.64,-0.468,3.53,11.067
2026-02-25T04:30:00+00:00,4.648,-0.49,3.52,11.054
2026-02-25T04:35:00+00:00,4.774,-0.473,3.639,11.052
2026-02-25T04:40:00+00:00,4.717,-0.462,3.576,11.05
2026-02-25T04:45:00+00:00,4.639,-0.498,3.514,11.05
2026-02-25T04:50:00+00:00,4.723,-0.447,3.565,11.05
2026-02-25T04:55:00+00:00,4.73,-0.46,3.575,11.05
2026-02-25T05:00:00+00:00,4.445,-0.534,3.364,11.05
2026-02-25T05:05:00+00:00,4.47,-0.493,3.388,11.031
2026-02-25T05:10:00+00:00,4.526,-0.506,3.39,11.0
2026-02-25T05:15:00+00:00,4.485,-0.559,3.295,11.024
2026-02-25T05:20:00+00:00,4.435,-0.555,3.266,11.05
2026-02-25T05:25:00+00:00,4.368,-0.561,3.236,11.05
2026-02-25T05:30:00+00:00,4.354,-0.533,3.273,11.044
2026-02-25T05:35:00+00:00,4.396,-0.521,3.317,11.038
2026-02-25T05:40:00+00:00,4.357,-0.562,3.266,11.046
2026-02-25T05:45:00+00:00,4.433,-0.546,3.311,11.01
2026-02-25T05:50:00+00:00,4.482,-0.53,3.355,11.0
2026-02-25T05:55:00+00:00,4.45,-0.516,3.342,11.0
2026-02-25T06:00:00+00:00,4.587,-0.377,3.468,10.98
2026-02-25T06:05:00+00:00,4.74,-0.306,3.604,11.039
2026-02-25T06:10:00+00:00,4.695,-0.51,3.523,11.034
2026-02-25T06:15:00+00:00,4.774,-0.482,3.578,11.131
2026-02-25T06:20:00+00:00,4.87,-0.455,3.67,11.102
2026-02-25T06:25:00+00:00,5.116,-0.393,3.934,11.093
2026-02-25T06:30:00+00:00,5.221,-0.378,4.001,11.108
2026-02-25T06:35:00+00:00,5.263,-0.396,4.063,11.114
2026-02-25T06:40:00+00:00,5.284,-0.388,4.092,11.1
2026-02-25T06:45:00+00:00,5.368,-0.374,4.121,11.1
2026-02-25T06:50:00+00:00,5.32,-0.418,4.062,11.098
2026-02-25T06:55:00+00:00,5.367,-0.419,4.086,11.09
2026-02-25T07:00:00+00:00,5.387,-0.411,4.125,11.09
2026-02-25T07:05:00+00:00,5.446,-0.426,4.152,11.054
2026-02-25T07:10:00+00:00,5.559,-0.429,4.207,11.016
2026-02-25T07:15:00+00:00,5.623,-0.423,4.263,11.0
2026-02-25T07:20:00+00:00,5.776,-0.371,4.388,10.971
2026-02-25T07:25:00+00:00,5.702,-0.381,4.342,10.986
2026-02-25T07:30:00+00:00,5.752,-0.384,4.4,10.998
2026-02-25T07:35:00+00:00,5.904,-0.266,4.541,11.016
2026-02-25T07:40:00+00:00,6.002,-0.237,4.729,11.189
2026-02-25T07:45:00+00:00,5.962,-0.22,4.701,11.219
2026-02-25T07:50:00+00:00,6.084,-0.202,4.783,11.2
2026-02-25T07:55:00+00:00,6.102,-0.197,4.808,11.2
2026-02-25T08:00:00+00:00,6.031,-0.224,4.755,11.2
2026-02-25T08:05:00+00:00,6.076,-0.19,4.795,11.205
2026-02-25T08:10:00+00:00,6.332,-0.15,4.955,11.2
2026-02-25T08:15:00+00:00,5.732,-0.171,4.468,11.206
