ValueDate,MVA,MVAr,MW,Volts
2026-02-25T00:05:00+00:00,3.397,0.758,-3.546,11.116
2026-02-25T00:10:00+00:00,3.474,0.792,-3.619,11.112
2026-02-25T00:15:00+00:00,3.476,0.812,-3.604,11.107
2026-02-25T00:20:00+00:00,3.45,0.799,-3.581,11.1
2026-02-25T00:25:00+00:00,3.43,0.81,-3.546,11.125
2026-02-25T00:30:00+00:00,3.399,0.779,-3.588,11.154
2026-02-25T00:35:00+00:00,3.488,0.755,-3.737,11.11
2026-02-25T00:40:00+00:00,3.584,0.758,-3.858,11.1
2026-02-25T00:45:00+00:00,3.546,0.751,-3.824,11.113
2026-02-25T00:50:00+00:00,3.544,0.756,-3.776,11.117
2026-02-25T00:55:00+00:00,3.549,0.794,-3.778,11.124
2026-02-25T01:00:00+00:00,3.491,0.789,-3.764,11.118
2026-02-25T01:05:00+00:00,3.586,0.749,-3.838,11.1
2026-02-25T01:10:00+00:00,3.605,0.795,-3.837,11.108
2026-02-25T01:15:00+00:00,3.558,0.817,-3.803,11.129
2026-02-25T01:20:00+00:00,3.532,0.808,-3.744,11.122
2026-02-25T01:25:00+00:00,3.529,0.812,-3.724,11.138
2026-02-25T01:30:00+00:00,3.564,0.772,-3.751,11.1
2026-02-25T01:35:00+00:00,3.558,0.802,-3.743,11.1
2026-02-25T01:40:00+00:00,3.505,0.813,-3.716,11.1
2026-02-25T01:45:00+00:00,3.468,0.772,-3.652,11.108
2026-02-25T01:50:00+00:00,3.468,0.841,-3.6,11.185
2026-02-25T01:55:00+00:00,3.436,0.803,-3.605,11.19
2026-02-25T02:00:00+00:00,3.427,0.812,-3.598,11.195
2026-02-25T02:05:00+00:00,3.458,0.812,-3.674,11.2
2026-02-25T02:10:00+00:00,3.492,0.811,-3.715,11.2
2026-02-25T02:15:00+00:00,3.496,0.817,-3.723,11.2
2026-02-25T02:20:00+00:00,3.446,0.806,-3.685,11.2
2026-02-25T02:25:00+00:00,3.42,0.851,-3.62,11.2
2026-02-25T02:30:00+00:00,3.378,0.872,-3.585,11.2
2026-02-25T02:35:00+00:00,3.348,0.858,-3.536,11.2
2026-02-25T02:40:00+00:00,3.334,0.874,-3.536,11.2
2026-02-25T02:45:00+00:00,3.31,0.859,-3.49,11.2
2026-02-25T02:50:00+00:00,3.266,0.865,-3.491,11.2
2026-02-25T02:55:00+00:00,3.254,0.807,-3.48,11.2
