ValueDate,5 Min Ave,MVA,Volts
2026-02-25T10:10:00+00:00,4.568,4.55,11.1
2026-02-25T10:15:00+00:00,4.534,4.531,11.099
2026-02-25T10:20:00+00:00,4.544,4.522,11.106
2026-02-25T10:25:00+00:00,4.53,4.468,11.1
2026-02-25T10:30:00+00:00,4.467,4.435,11.141
2026-02-25T10:35:00+00:00,4.454,4.478,11.128
2026-02-25T10:40:00+00:00,4.445,4.44,11.112
2026-02-25T10:45:00+00:00,4.451,4.486,11.112
2026-02-25T10:50:00+00:00,4.559,4.574,11.173
2026-02-25T10:55:00+00:00,4.646,4.662,11.2
2026-02-25T11:00:00+00:00,4.638,4.639,11.2
2026-02-25T11:05:00+00:00,4.534,4.458,11.169
2026-02-25T11:10:00+00:00,4.442,4.422,11.11
2026-02-25T11:15:00+00:00,4.429,4.451,11.1
2026-02-25T11:20:00+00:00,4.385,4.35,11.15
2026-02-25T11:25:00+00:00,4.334,4.338,11.145
2026-02-25T11:30:00+00:00,4.34,4.335,11.1
2026-02-25T11:35:00+00:00,4.256,4.187,11.117
2026-02-25T11:40:00+00:00,4.14,4.12,11.114
2026-02-25T11:45:00+00:00,4.126,4.137,11.114
2026-02-25T11:50:00+00:00,4.108,4.087,11.112
2026-02-25T11:55:00+00:00,4.108,4.128,11.105
2026-02-25T12:00:00+00:00,4.116,4.091,11.143
2026-02-25T12:05:00+00:00,4.076,4.045,11.114
2026-02-25T12:10:00+00:00,4.008,3.971,11.164
2026-02-25T12:15:00+00:00,3.98,4.011,11.151
2026-02-25T12:20:00+00:00,4.025,4.054,11.155
2026-02-25T12:25:00+00:00,3.986,3.948,11.188
2026-02-25T12:30:00+00:00,3.967,4.044,11.178
2026-02-25T12:35:00+00:00,4.046,4.054,11.177
2026-02-25T12:40:00+00:00,4.03,3.988,11.199
2026-02-25T12:45:00+00:00,3.989,4.015,11.189
2026-02-25T12:50:00+00:00,3.978,3.97,11.2
2026-02-25T12:55:00+00:00,3.993,4.01,11.176
2026-02-25T13:00:00+00:00,4.019,4.008,11.1
2026-02-25T13:05:00+00:00,3.976,3.935,11.019
2026-02-25T13:10:00+00:00,3.974,4.006,11.0
2026-02-25T13:15:00+00:00,3.999,3.984,11.0
2026-02-25T13:20:00+00:00,3.886,3.81,11.01
2026-02-25T13:25:00+00:00,3.86,3.931,11.016
2026-02-25T13:30:00+00:00,3.9,3.86,11.064
2026-02-25T13:35:00+00:00,3.836,3.806,11.052
2026-02-25T13:40:00+00:00,3.79,3.741,11.067
2026-02-25T13:45:00+00:00,3.734,3.698,11.092
2026-02-25T13:50:00+00:00,3.704,3.703,11.09
2026-02-25T13:55:00+00:00,3.714,3.73,11.1
2026-02-25T14:00:00+00:00,3.684,3.646,11.1
2026-02-25T14:05:00+00:00,3.721,3.806,11.1
2026-02-25T14:10:00+00:00,3.822,3.846,11.1
2026-02-25T14:15:00+00:00,3.825,3.806,11.099
2026-02-25T14:20:00+00:00,3.788,3.778,11.1
2026-02-25T14:25:00+00:00,3.772,3.785,11.1
2026-02-25T14:30:00+00:00,3.736,3.709,11.1
2026-02-25T14:35:00+00:00,3.672,3.647,11.081
2026-02-25T14:40:00+00:00,3.69,3.751,11.023
2026-02-25T14:45:00+00:00,3.714,3.679,11.059
2026-02-25T14:50:00+00:00,3.686,3.68,11.1
2026-02-25T14:55:00+00:00,3.704,3.748,11.1
2026-02-25T15:00:00+00:00,3.734,3.739,11.1
2026-02-25T15:05:00+00:00,3.738,3.746,11.1
2026-02-25T15:10:00+00:00,3.736,3.733,11.1
2026-02-25T15:15:00+00:00,3.706,3.688,11.1
2026-02-25T15:20:00+00:00,3.71,3.744,11.1
2026-02-25T15:25:00+00:00,3.787,3.832,11.1
2026-02-25T15:30:00+00:00,3.868,3.899,11.1
2026-02-25T15:35:00+00:00,3.902,3.896,11.1
2026-02-25T15:40:00+00:00,3.894,3.884,11.1
2026-02-25T15:45:00+00:00,3.868,3.85,11.099
2026-02-25T15:50:00+00:00,3.9,3.948,11.02
2026-02-25T15:55:00+00:00,4.034,4.119,11.002
2026-02-25T16:00:00+00:00,4.211,4.28,11.0
2026-02-25T16:05:00+00:00,4.368,4.403,10.94
2026-02-25T16:10:00+00:00,4.412,4.362,10.966
2026-02-25T16:15:00+00:00,4.27,4.144,11.086
2026-02-25T16:20:00+00:00,4.142,4.148,11.077
2026-02-25T16:25:00+00:00,4.228,4.313,11.046
2026-02-25T16:30:00+00:00,4.323,4.324,11.1
2026-02-25T16:35:00+00:00,4.316,4.304,11.099
2026-02-25T16:40:00+00:00,4.383,4.457,11.054
2026-02-25T16:45:00+00:00,4.455,4.456,11.0
2026-02-25T16:50:00+00:00,4.49,4.504,11.0
2026-02-25T16:55:00+00:00,4.512,4.47,11.0
2026-02-25T17:00:00+00:00,4.494,4.495,11.0
2026-02-25T17:05:00+00:00,4.533,4.57,11.0
2026-02-25T17:10:00+00:00,4.611,4.655,11.0
2026-02-25T17:15:00+00:00,4.67,4.696,11.0
2026-02-25T17:20:00+00:00,4.713,4.726,11.035
2026-02-25T17:25:00+00:00,4.736,4.726,11.06
2026-02-25T17:30:00+00:00,4.74,4.76,11.1
2026-02-25T17:35:00+00:00,4.774,4.788,11.1
2026-02-25T17:40:00+00:00,4.796,4.796,11.107
2026-02-25T17:45:00+00:00,4.802,4.834,11.1
2026-02-25T17:50:00+00:00,4.818,4.824,11.1
2026-02-25T17:55:00+00:00,4.865,4.902,11.1
2026-02-25T18:00:00+00:00,4.98,5.031,11.101
2026-02-25T18:05:00+00:00,5.06,5.08,11.115
2026-02-25T18:10:00+00:00,5.062,5.056,11.1
2026-02-25T18:15:00+00:00,5.062,5.066,11.1
2026-02-25T18:20:00+00:00,5.082,5.084,11.1
2026-02-25T18:25:00+00:00,5.077,5.072,11.1
2026-02-25T18:30:00+00:00,5.046,5.03,11.106
2026-02-25T18:35:00+00:00,5.067,5.105,11.114
2026-02-25T18:40:00+00:00,5.097,5.084,11.168
2026-02-25T18:45:00+00:00,5.072,5.066,11.2
2026-02-25T18:50:00+00:00,5.04,5.022,11.2
2026-02-25T18:55:00+00:00,5.028,5.058,11.2
2026-02-25T19:00:00+00:00,5.034,5.034,11.2
2026-02-25T19:05:00+00:00,5.027,5.035,11.098
2026-02-25T19:10:00+00:00,5.044,5.073,11.1
2026-02-25T19:15:00+00:00,4.971,4.882,11.1
2026-02-25T19:20:00+00:00,4.863,4.848,11.1
2026-02-25T19:25:00+00:00,4.836,4.825,11.1
2026-02-25T19:30:00+00:00,4.793,4.773,11.1
2026-02-25T19:35:00+00:00,4.742,4.708,11.1
2026-02-25T19:40:00+00:00,4.686,4.674,11.1
2026-02-25T19:45:00+00:00,4.663,4.682,11.1
2026-02-25T19:50:00+00:00,4.668,4.662,11.098
2026-02-25T19:55:00+00:00,4.64,4.609,11.1
2026-02-25T20:00:00+00:00,4.576,4.549,11.1
2026-02-25T20:05:00+00:00,4.502,4.472,11.102
2026-02-25T20:10:00+00:00,4.492,4.517,11.098
2026-02-25T20:15:00+00:00,4.526,4.55,11.094
2026-02-25T20:20:00+00:00,4.512,4.497,11.099
2026-02-25T20:25:00+00:00,4.455,4.422,11.1
2026-02-25T20:30:00+00:00,4.44,4.451,11.1
2026-02-25T20:35:00+00:00,4.43,4.414,11.1
2026-02-25T20:40:00+00:00,4.377,4.348,11.1
2026-02-25T20:45:00+00:00,4.331,4.313,11.1
2026-02-25T20:50:00+00:00,4.266,4.232,11.1
2026-02-25T20:55:00+00:00,4.18,4.142,11.133
2026-02-25T21:00:00+00:00,4.164,4.181,11.153
2026-02-25T21:05:00+00:00,4.196,4.19,11.2
2026-02-25T21:10:00+00:00,4.15,4.115,11.2
2026-02-25T21:15:00+00:00,4.057,4.016,11.129
2026-02-25T21:20:00+00:00,4.006,4.0,11.009
2026-02-25T21:25:00+00:00,3.995,3.988,11.0
2026-02-25T21:30:00+00:00,3.968,3.95,10.978
2026-02-25T21:35:00+00:00,3.946,3.932,10.95
2026-02-25T21:40:00+00:00,3.944,3.961,10.995
2026-02-25T21:45:00+00:00,3.902,3.849,11.0
2026-02-25T21:50:00+00:00,3.82,3.792,11.0
2026-02-25T21:55:00+00:00,3.768,3.742,11.0
2026-02-25T22:00:00+00:00,3.745,3.723,11.0
2026-02-25T22:05:00+00:00,3.678,3.627,11.01
2026-02-25T22:10:00+00:00,3.572,3.514,11.051
2026-02-25T22:15:00+00:00,3.512,3.5,11.07
2026-02-25T22:20:00+00:00,3.514,3.534,11.094
2026-02-25T22:25:00+00:00,3.521,3.515,11.1
2026-02-25T22:30:00+00:00,3.493,3.46,11.1
2026-02-25T22:35:00+00:00,3.434,3.394,11.1
2026-02-25T22:40:00+00:00,3.362,3.348,11.095
2026-02-25T22:45:00+00:00,3.332,3.33,11.096
2026-02-25T22:50:00+00:00,3.276,3.218,11.1
2026-02-25T22:55:00+00:00,3.216,3.214,11.1
2026-02-25T23:00:00+00:00,3.177,3.142,11.11
2026-02-25T23:05:00+00:00,3.136,3.154,11.1
2026-02-25T23:10:00+00:00,3.144,3.146,11.112
2026-02-25T23:15:00+00:00,3.127,3.101,11.15
2026-02-25T23:20:00+00:00,3.054,3.004,11.023
2026-02-25T23:25:00+00:00,3.009,3.014,10.998
2026-02-25T23:30:00+00:00,2.988,2.978,11.0
2026-02-25T23:35:00+00:00,3.024,3.08,10.984
2026-02-25T23:40:00+00:00,3.066,3.054,10.985
2026-02-25T23:45:00+00:00,3.038,3.041,10.998
2026-02-25T23:50:00+00:00,2.989,2.978,11.0
2026-02-25T23:55:00+00:00,2.981,3.005,11.0
2026-02-26T00:00:00+00:00,3.013,3.019,11.0
2026-02-26T00:05:00+00:00,3.11,3.191,11.0
2026-02-26T00:10:00+00:00,3.243,3.27,10.996
2026-02-26T00:15:00+00:00,3.286,3.316,10.974
2026-02-26T00:20:00+00:00,3.299,3.3,10.984
2026-02-26T00:25:00+00:00,3.298,3.28,11.0
2026-02-26T00:30:00+00:00,3.283,3.264,11.0
2026-02-26T00:35:00+00:00,3.343,3.404,10.944
2026-02-26T00:40:00+00:00,3.48,3.56,10.904
2026-02-26T00:45:00+00:00,3.637,3.736,11.061
2026-02-26T00:50:00+00:00,3.709,3.688,11.081
2026-02-26T00:55:00+00:00,3.68,3.678,11.074
2026-02-26T01:00:00+00:00,3.68,3.665,11.099
2026-02-26T01:05:00+00:00,3.707,3.709,11.096
2026-02-26T01:10:00+00:00,3.782,3.806,11.086
2026-02-26T01:15:00+00:00,3.811,3.765,11.098
2026-02-26T01:20:00+00:00,3.736,3.684,11.1
2026-02-26T01:25:00+00:00,3.656,3.634,11.1
2026-02-26T01:30:00+00:00,3.645,3.668,11.1
2026-02-26T01:35:00+00:00,3.66,3.659,11.1
2026-02-26T01:40:00+00:00,3.621,3.614,11.1
2026-02-26T01:45:00+00:00,3.62,3.664,11.1
2026-02-26T01:50:00+00:00,3.614,3.568,11.1
2026-02-26T01:55:00+00:00,3.539,3.492,11.1
2026-02-26T02:00:00+00:00,3.494,3.491,11.176
2026-02-26T02:05:00+00:00,3.538,3.578,11.137
2026-02-26T02:10:00+00:00,3.587,3.596,11.139
2026-02-26T02:15:00+00:00,3.57,3.544,11.182
2026-02-26T02:20:00+00:00,3.525,3.496,11.2
2026-02-26T02:25:00+00:00,3.478,3.464,11.2
2026-02-26T02:30:00+00:00,3.456,3.456,11.2
2026-02-26T02:35:00+00:00,3.483,3.518,11.195
2026-02-26T02:40:00+00:00,3.48,3.444,11.2
2026-02-26T02:45:00+00:00,3.41,3.408,11.2
2026-02-26T02:50:00+00:00,3.378,3.391,11.2
2026-02-26T02:55:00+00:00,3.31,3.246,11.166
2026-02-26T03:00:00+00:00,3.269,3.309,11.149
2026-02-26T03:05:00+00:00,3.354,3.417,11.1
2026-02-26T03:10:00+00:00,3.378,3.391,11.1
2026-02-26T03:15:00+00:00,3.343,3.366,11.114
2026-02-26T03:20:00+00:00,3.319,3.279,11.152
2026-02-26T03:25:00+00:00,3.272,3.252,11.139
2026-02-26T03:30:00+00:00,3.258,3.256,11.1
2026-02-26T03:35:00+00:00,3.266,3.274,11.099
2026-02-26T03:40:00+00:00,3.278,3.288,11.098
2026-02-26T03:45:00+00:00,3.304,3.29,11.094
2026-02-26T03:50:00+00:00,3.284,3.247,11.1
2026-02-26T03:55:00+00:00,3.276,3.279,11.035
2026-02-26T04:00:00+00:00,3.294,3.29,11.0
2026-02-26T04:05:00+00:00,3.296,3.302,10.964
2026-02-26T04:10:00+00:00,3.286,3.253,10.935
2026-02-26T04:15:00+00:00,3.254,3.254,10.924
2026-02-26T04:20:00+00:00,3.247,3.238,10.91
2026-02-26T04:25:00+00:00,3.26,3.251,10.904
2026-02-26T04:30:00+00:00,3.32,3.359,10.904
2026-02-26T04:35:00+00:00,3.348,3.31,10.951
2026-02-26T04:40:00+00:00,3.304,3.282,10.958
2026-02-26T04:45:00+00:00,3.273,3.266,10.968
2026-02-26T04:50:00+00:00,3.27,3.252,10.971
2026-02-26T04:55:00+00:00,3.282,3.268,10.995
2026-02-26T05:00:00+00:00,3.288,3.282,10.978
2026-02-26T05:05:00+00:00,3.288,3.288,10.924
2026-02-26T05:10:00+00:00,3.304,3.311,10.92
2026-02-26T05:15:00+00:00,3.317,3.33,10.91
2026-02-26T05:20:00+00:00,3.338,3.368,10.942
2026-02-26T05:25:00+00:00,3.332,3.298,10.903
2026-02-26T05:30:00+00:00,3.305,3.314,10.946
2026-02-26T05:35:00+00:00,3.251,3.201,11.0
2026-02-26T05:40:00+00:00,3.19,3.194,11.0
2026-02-26T05:45:00+00:00,3.212,3.235,11.0
2026-02-26T05:50:00+00:00,3.282,3.354,11.024
2026-02-26T05:55:00+00:00,3.33,3.334,11.022
2026-02-26T06:00:00+00:00,3.32,3.304,11.0
2026-02-26T06:05:00+00:00,3.43,3.557,10.946
2026-02-26T06:10:00+00:00,3.606,3.662,11.076
2026-02-26T06:15:00+00:00,3.68,3.697,11.1
2026-02-26T06:20:00+00:00,3.686,3.678,11.1
2026-02-26T06:25:00+00:00,3.711,3.757,11.1
2026-02-26T06:30:00+00:00,3.828,3.902,11.096
2026-02-26T06:35:00+00:00,3.924,3.945,11.024
2026-02-26T06:40:00+00:00,4.001,4.043,11.0
2026-02-26T06:45:00+00:00,4.108,4.169,11.0
2026-02-26T06:50:00+00:00,4.138,4.126,11.0
2026-02-26T06:55:00+00:00,4.156,4.192,10.998
2026-02-26T07:00:00+00:00,4.189,4.206,10.974
2026-02-26T07:05:00+00:00,4.212,4.236,11.0
2026-02-26T07:10:00+00:00,4.314,4.369,10.929
2026-02-26T07:15:00+00:00,4.414,4.436,10.908
2026-02-26T07:20:00+00:00,4.462,4.488,10.932
2026-02-26T07:25:00+00:00,4.508,4.514,10.928
2026-02-26T07:30:00+00:00,4.5,4.472,10.986
2026-02-26T07:35:00+00:00,4.42,4.384,11.078
2026-02-26T07:40:00+00:00,4.389,4.409,11.101
2026-02-26T07:45:00+00:00,4.434,4.448,11.102
2026-02-26T07:50:00+00:00,4.466,4.47,11.102
2026-02-26T07:55:00+00:00,4.462,4.458,11.112
2026-02-26T08:00:00+00:00,4.482,4.499,11.102
2026-02-26T08:05:00+00:00,4.606,4.724,11.094
2026-02-26T08:10:00+00:00,4.751,4.794,11.058
2026-02-26T08:15:00+00:00,4.748,4.696,11.2
2026-02-26T08:20:00+00:00,4.719,4.756,11.2
2026-02-26T08:25:00+00:00,4.736,4.752,11.2
2026-02-26T08:30:00+00:00,4.732,4.712,11.2
2026-02-26T08:35:00+00:00,4.73,4.733,11.164
2026-02-26T08:40:00+00:00,4.768,4.796,11.112
2026-02-26T08:45:00+00:00,4.841,4.89,11.1
2026-02-26T08:50:00+00:00,4.928,4.998,11.1
2026-02-26T08:55:00+00:00,4.98,4.985,11.1
2026-02-26T09:00:00+00:00,4.956,4.913,11.1
2026-02-26T09:05:00+00:00,4.93,4.921,11.1
2026-02-26T09:10:00+00:00,4.946,4.971,11.1
2026-02-26T09:15:00+00:00,4.912,4.856,11.1
2026-02-26T09:20:00+00:00,4.905,4.94,11.1
2026-02-26T09:25:00+00:00,4.956,4.984,11.1
2026-02-26T09:30:00+00:00,4.998,5.046,11.1
2026-02-26T09:35:00+00:00,5.047,5.065,11.1
2026-02-26T09:40:00+00:00,5.037,5.004,11.106
2026-02-26T09:45:00+00:00,5.0,4.963,11.105
2026-02-26T09:50:00+00:00,4.96,4.974,11.111
2026-02-26T09:55:00+00:00,4.996,5.05,11.15
2026-02-26T10:00:00+00:00,5.071,5.111,11.176
2026-02-26T10:05:00+00:00,5.062,5.032,11.183
2026-02-26T10:10:00+00:00,4.983,4.956,11.176
2026-02-26T10:15:00+00:00,4.976,5.018,11.17
2026-02-26T10:20:00+00:00,5.086,5.165,11.182
2026-02-26T10:25:00+00:00,5.172,5.198,11.144
2026-02-26T10:30:00+00:00,5.172,5.17,11.154
2026-02-26T10:35:00+00:00,5.092,5.038,11.12
2026-02-26T10:40:00+00:00,5.039,5.018,11.05
2026-02-26T10:45:00+00:00,5.019,4.976,11.031
2026-02-26T10:50:00+00:00,4.944,4.905,11.026
2026-02-26T10:55:00+00:00,4.951,5.002,11.004
2026-02-26T11:00:00+00:00,5.022,5.03,11.027
2026-02-26T11:05:00+00:00,5.08,5.114,11.085
2026-02-26T11:10:00+00:00,5.112,5.094,11.094
2026-02-26T11:15:00+00:00,5.076,5.058,11.093
2026-02-26T11:20:00+00:00,5.099,5.154,11.099
2026-02-26T11:25:00+00:00,5.15,5.136,11.1
2026-02-26T11:30:00+00:00,5.154,5.138,11.071
2026-02-26T11:35:00+00:00,5.119,5.084,11.054
2026-02-26T11:40:00+00:00,5.005,4.942,11.091
2026-02-26T11:45:00+00:00,4.949,4.955,11.078
2026-02-26T11:50:00+00:00,5.014,5.079,11.093
2026-02-26T11:55:00+00:00,5.067,5.077,11.096
2026-02-26T12:00:00+00:00,5.017,4.946,11.078
2026-02-26T12:05:00+00:00,4.934,4.909,11.0
2026-02-26T12:10:00+00:00,4.841,4.792,10.958
2026-02-26T12:15:00+00:00,4.802,4.847,10.982
2026-02-26T12:20:00+00:00,4.86,4.877,11.0
2026-02-26T12:25:00+00:00,4.935,5.001,10.996
2026-02-26T12:30:00+00:00,4.969,4.946,10.978
2026-02-26T12:35:00+00:00,5.042,5.154,10.934
2026-02-26T12:40:00+00:00,5.126,5.096,10.9
2026-02-26T12:45:00+00:00,5.064,5.016,10.916
2026-02-26T12:50:00+00:00,4.97,4.937,10.911
2026-02-26T12:55:00+00:00,4.891,4.874,10.943
2026-02-26T13:00:00+00:00,4.908,4.948,10.979
2026-02-26T13:05:00+00:00,4.996,5.052,10.918
2026-02-26T13:10:00+00:00,5.038,5.035,10.984
2026-02-26T13:15:00+00:00,5.018,4.992,11.0
2026-02-26T13:20:00+00:00,4.995,4.986,11.0
2026-02-26T13:25:00+00:00,4.96,4.924,11.0
2026-02-26T13:30:00+00:00,4.9,4.897,10.986
2026-02-26T13:35:00+00:00,4.844,4.802,11.0
2026-02-26T13:40:00+00:00,4.774,4.721,11.0
2026-02-26T13:45:00+00:00,4.712,4.7,11.0
2026-02-26T13:50:00+00:00,4.674,4.654,11.0
2026-02-26T13:55:00+00:00,4.678,4.7,11.0
2026-02-26T14:00:00+00:00,4.647,4.602,11.0
2026-02-26T14:05:00+00:00,4.616,4.636,11.003
2026-02-26T14:10:00+00:00,4.636,4.647,11.068
2026-02-26T14:15:00+00:00,4.64,4.669,11.014
2026-02-26T14:20:00+00:00,4.706,4.778,11.009
2026-02-26T14:25:00+00:00,4.758,4.735,11.093
2026-02-26T14:30:00+00:00,4.736,4.754,11.056
2026-02-26T14:35:00+00:00,4.717,4.71,11.004
2026-02-26T14:40:00+00:00,4.696,4.678,11.018
2026-02-26T14:45:00+00:00,4.692,4.706,11.0
2026-02-26T14:50:00+00:00,4.624,4.571,11.012
2026-02-26T14:55:00+00:00,4.574,4.609,11.0
2026-02-26T15:00:00+00:00,4.596,4.588,11.034
2026-02-26T15:05:00+00:00,4.599,4.605,11.099
2026-02-26T15:10:00+00:00,4.592,4.578,11.1
2026-02-26T15:15:00+00:00,4.6,4.609,11.171
2026-02-26T15:20:00+00:00,4.611,4.596,11.2
2026-02-26T15:25:00+00:00,4.588,4.573,11.193
2026-02-26T15:30:00+00:00,4.586,4.572,11.114
2026-02-26T15:35:00+00:00,4.588,4.566,11.1
2026-02-26T15:40:00+00:00,4.568,4.566,11.1
2026-02-26T15:45:00+00:00,4.517,4.48,11.1
2026-02-26T15:50:00+00:00,4.541,4.595,11.011
2026-02-26T15:55:00+00:00,4.584,4.586,11.022
2026-02-26T16:00:00+00:00,4.605,4.666,11.029
2026-02-26T16:05:00+00:00,4.649,4.659,11.0
