ValueDate,5 Min Ave,MVA,Volts
2026-02-25T17:00:00+00:00,6.474,6.484,11.156
2026-02-25T17:05:00+00:00,6.549,6.618,11.13
2026-02-25T17:10:00+00:00,6.582,6.544,11.184
2026-02-25T17:15:00+00:00,6.581,6.61,11.144
2026-02-25T17:20:00+00:00,6.658,6.696,11.106
2026-02-25T17:25:00+00:00,6.688,6.68,11.1
2026-02-25T17:30:00+00:00,6.722,6.77,11.1
2026-02-25T17:35:00+00:00,6.81,6.857,11.1
2026-02-25T17:40:00+00:00,6.888,6.922,11.1
2026-02-25T17:45:00+00:00,6.9,6.886,11.1
2026-02-25T17:50:00+00:00,6.891,6.908,11.1
2026-02-25T17:55:00+00:00,6.888,6.863,11.1
2026-02-25T18:00:00+00:00,6.865,6.859,11.1
2026-02-25T18:05:00+00:00,6.919,6.982,11.1
2026-02-25T18:10:00+00:00,7.008,7.042,11.1
2026-02-25T18:15:00+00:00,7.05,7.063,11.1
2026-02-25T18:20:00+00:00,7.053,7.044,11.112
2026-02-25T18:25:00+00:00,7.023,7.001,11.18
2026-02-25T18:30:00+00:00,6.953,6.899,11.2
2026-02-25T18:35:00+00:00,6.906,6.919,11.2
2026-02-25T18:40:00+00:00,6.881,6.848,11.2
2026-02-25T18:45:00+00:00,6.868,6.87,11.2
2026-02-25T18:50:00+00:00,6.879,6.867,11.2
2026-02-25T18:55:00+00:00,6.826,6.781,11.25
2026-02-25T19:00:00+00:00,6.789,6.801,11.3
2026-02-25T19:05:00+00:00,6.762,6.738,11.226
2026-02-25T19:10:00+00:00,6.754,6.795,11.2
2026-02-25T19:15:00+00:00,6.813,6.841,11.231
2026-02-25T19:20:00+00:00,6.823,6.805,11.28
2026-02-25T19:25:00+00:00,6.762,6.72,11.282
2026-02-25T19:30:00+00:00,6.677,6.629,11.3
2026-02-25T19:35:00+00:00,6.686,6.743,11.283
2026-02-25T19:40:00+00:00,6.636,6.526,11.296
2026-02-25T19:45:00+00:00,6.484,6.443,11.3
2026-02-25T19:50:00+00:00,6.465,6.476,11.201
2026-02-25T19:55:00+00:00,6.484,6.483,11.2
2026-02-25T20:00:00+00:00,6.437,6.39,11.2
2026-02-25T20:05:00+00:00,6.396,6.394,11.2
2026-02-25T20:10:00+00:00,6.383,6.367,11.272
2026-02-25T20:15:00+00:00,6.348,6.332,11.296
2026-02-25T20:20:00+00:00,6.39,6.446,11.3
2026-02-25T20:25:00+00:00,6.447,6.438,11.3
2026-02-25T20:30:00+00:00,6.424,6.402,11.3
2026-02-25T20:35:00+00:00,6.389,6.366,11.3
2026-02-25T20:40:00+00:00,6.334,6.306,11.3
2026-02-25T20:45:00+00:00,6.302,6.306,11.3
2026-02-25T20:50:00+00:00,6.292,6.274,11.3
2026-02-25T20:55:00+00:00,6.214,6.148,11.3
2026-02-25T21:00:00+00:00,6.062,5.974,11.302
2026-02-25T21:05:00+00:00,5.998,6.03,11.314
2026-02-25T21:10:00+00:00,5.994,5.958,11.303
2026-02-25T21:15:00+00:00,5.926,5.894,11.3
2026-02-25T21:20:00+00:00,5.821,5.748,11.303
2026-02-25T21:25:00+00:00,5.768,5.782,11.3
2026-02-25T21:30:00+00:00,5.772,5.759,11.29
2026-02-25T21:35:00+00:00,5.81,5.86,11.224
2026-02-25T21:40:00+00:00,5.759,5.643,11.298
2026-02-25T21:45:00+00:00,5.681,5.722,11.3
2026-02-25T21:50:00+00:00,5.709,5.696,11.3
2026-02-25T21:55:00+00:00,5.716,5.734,11.3
2026-02-25T22:00:00+00:00,5.678,5.618,11.3
2026-02-25T22:05:00+00:00,5.597,5.571,11.312
2026-02-25T22:10:00+00:00,5.552,5.532,11.3
2026-02-25T22:15:00+00:00,5.512,5.492,11.302
2026-02-25T22:20:00+00:00,5.446,5.396,11.302
2026-02-25T22:25:00+00:00,5.434,5.464,11.328
2026-02-25T22:30:00+00:00,5.375,5.281,11.3
2026-02-25T22:35:00+00:00,5.315,5.36,11.3
2026-02-25T22:40:00+00:00,5.31,5.265,11.3
2026-02-25T22:45:00+00:00,5.198,5.132,11.305
2026-02-25T22:50:00+00:00,5.11,5.092,11.334
2026-02-25T22:55:00+00:00,5.082,5.076,11.359
2026-02-25T23:00:00+00:00,5.052,5.028,11.336
2026-02-25T23:05:00+00:00,5.038,5.046,11.268
2026-02-25T23:10:00+00:00,5.038,5.033,11.298
2026-02-25T23:15:00+00:00,5.036,5.054,11.3
2026-02-25T23:20:00+00:00,5.006,4.967,11.3
2026-02-25T23:25:00+00:00,4.92,4.865,11.3
2026-02-25T23:30:00+00:00,4.815,4.762,11.3
2026-02-25T23:35:00+00:00,4.747,4.74,11.3
2026-02-25T23:40:00+00:00,4.778,4.828,11.3
2026-02-25T23:45:00+00:00,4.845,4.874,11.3
2026-02-25T23:50:00+00:00,4.884,4.899,11.3
2026-02-25T23:55:00+00:00,4.896,4.902,11.353
2026-02-26T00:00:00+00:00,4.89,4.884,11.284
2026-02-26T00:05:00+00:00,4.918,4.966,11.165
2026-02-26T00:10:00+00:00,5.041,5.138,11.108
2026-02-26T00:15:00+00:00,5.161,5.199,11.1
2026-02-26T00:20:00+00:00,5.174,5.146,11.1
2026-02-26T00:25:00+00:00,5.126,5.107,11.1
2026-02-26T00:30:00+00:00,5.097,5.097,11.18
2026-02-26T00:35:00+00:00,5.076,5.056,11.104
2026-02-26T00:40:00+00:00,5.095,5.153,11.094
2026-02-26T00:45:00+00:00,5.2,5.27,11.1
2026-02-26T00:50:00+00:00,5.256,5.246,11.1
2026-02-26T00:55:00+00:00,5.218,5.186,11.1
2026-02-26T01:00:00+00:00,5.158,5.132,11.158
2026-02-26T01:05:00+00:00,5.204,5.286,11.108
2026-02-26T01:10:00+00:00,5.297,5.308,11.132
2026-02-26T01:15:00+00:00,5.3,5.284,11.19
2026-02-26T01:20:00+00:00,5.28,5.276,11.2
2026-02-26T01:25:00+00:00,5.263,5.254,11.2
2026-02-26T01:30:00+00:00,5.22,5.187,11.2
2026-02-26T01:35:00+00:00,5.183,5.184,11.2
2026-02-26T01:40:00+00:00,5.172,5.164,11.2
2026-02-26T01:45:00+00:00,5.158,5.148,11.2
2026-02-26T01:50:00+00:00,5.113,5.076,11.2
2026-02-26T01:55:00+00:00,5.056,5.024,11.2
2026-02-26T02:00:00+00:00,4.996,4.96,11.288
2026-02-26T02:05:00+00:00,4.889,4.833,11.296
2026-02-26T02:10:00+00:00,4.868,4.912,11.266
2026-02-26T02:15:00+00:00,4.924,4.94,11.3
2026-02-26T02:20:00+00:00,4.94,4.957,11.293
2026-02-26T02:25:00+00:00,4.948,4.946,11.3
2026-02-26T02:30:00+00:00,4.987,5.029,11.3
2026-02-26T02:35:00+00:00,4.993,4.961,11.3
2026-02-26T02:40:00+00:00,5.016,5.082,11.279
2026-02-26T02:45:00+00:00,5.114,5.156,11.24
2026-02-26T02:50:00+00:00,5.035,4.918,11.299
2026-02-26T02:55:00+00:00,4.882,4.844,11.3
2026-02-26T03:00:00+00:00,4.863,4.878,11.3
2026-02-26T03:05:00+00:00,4.889,4.894,11.294
2026-02-26T03:10:00+00:00,4.837,4.774,11.266
2026-02-26T03:15:00+00:00,4.782,4.796,11.3
2026-02-26T03:20:00+00:00,4.793,4.794,11.3
2026-02-26T03:25:00+00:00,4.848,4.908,11.298
2026-02-26T03:30:00+00:00,4.871,4.834,11.247
2026-02-26T03:35:00+00:00,4.829,4.823,11.2
2026-02-26T03:40:00+00:00,4.845,4.864,11.2
2026-02-26T03:45:00+00:00,4.824,4.791,11.2
2026-02-26T03:50:00+00:00,4.774,4.765,11.2
2026-02-26T03:55:00+00:00,4.767,4.773,11.2
2026-02-26T04:00:00+00:00,4.688,4.597,11.259
2026-02-26T04:05:00+00:00,4.632,4.656,11.2
2026-02-26T04:10:00+00:00,4.616,4.572,11.2
2026-02-26T04:15:00+00:00,4.591,4.613,11.2
2026-02-26T04:20:00+00:00,4.62,4.626,11.2
2026-02-26T04:25:00+00:00,4.643,4.662,11.2
2026-02-26T04:30:00+00:00,4.702,4.751,11.2
2026-02-26T04:35:00+00:00,4.744,4.738,11.2
2026-02-26T04:40:00+00:00,4.655,4.568,11.2
2026-02-26T04:45:00+00:00,4.603,4.652,11.2
2026-02-26T04:50:00+00:00,4.696,4.754,11.2
2026-02-26T04:55:00+00:00,4.75,4.743,11.2
2026-02-26T05:00:00+00:00,4.708,4.671,11.2
2026-02-26T05:05:00+00:00,4.67,4.671,11.116
2026-02-26T05:10:00+00:00,4.691,4.713,11.155
2026-02-26T05:15:00+00:00,4.704,4.698,11.2
2026-02-26T05:20:00+00:00,4.673,4.659,11.2
2026-02-26T05:25:00+00:00,4.614,4.58,11.2
2026-02-26T05:30:00+00:00,4.638,4.71,11.2
2026-02-26T05:35:00+00:00,4.706,4.72,11.2
2026-02-26T05:40:00+00:00,4.748,4.79,11.2
2026-02-26T05:45:00+00:00,4.814,4.846,11.2
2026-02-26T05:50:00+00:00,4.852,4.866,11.138
2026-02-26T05:55:00+00:00,4.919,4.973,11.1
2026-02-26T06:00:00+00:00,4.976,4.972,11.1
2026-02-26T06:05:00+00:00,5.001,5.03,11.152
2026-02-26T06:10:00+00:00,5.002,4.979,11.221
2026-02-26T06:15:00+00:00,5.07,5.176,11.3
2026-02-26T06:20:00+00:00,5.215,5.258,11.296
2026-02-26T06:25:00+00:00,5.228,5.194,11.27
2026-02-26T06:30:00+00:00,5.176,5.155,11.253
2026-02-26T06:35:00+00:00,5.244,5.332,11.207
2026-02-26T06:40:00+00:00,5.404,5.48,11.2
2026-02-26T06:45:00+00:00,5.474,5.463,11.222
2026-02-26T06:50:00+00:00,5.478,5.49,11.239
2026-02-26T06:55:00+00:00,5.48,5.478,11.202
2026-02-26T07:00:00+00:00,5.476,5.484,11.2
2026-02-26T07:05:00+00:00,5.484,5.487,11.195
2026-02-26T07:10:00+00:00,5.566,5.65,11.103
2026-02-26T07:15:00+00:00,5.657,5.675,11.166
2026-02-26T07:20:00+00:00,5.642,5.608,11.3
2026-02-26T07:25:00+00:00,5.65,5.688,11.262
2026-02-26T07:30:00+00:00,5.679,5.664,11.21
2026-02-26T07:35:00+00:00,5.677,5.685,11.198
2026-02-26T07:40:00+00:00,5.692,5.698,11.2
2026-02-26T07:45:00+00:00,5.806,5.916,11.2
2026-02-26T07:50:00+00:00,5.974,6.036,11.2
2026-02-26T07:55:00+00:00,6.008,5.986,11.2
2026-02-26T08:00:00+00:00,5.92,5.854,11.189
2026-02-26T08:05:00+00:00,5.898,5.943,11.136
2026-02-26T08:10:00+00:00,5.938,5.928,11.16
2026-02-26T08:15:00+00:00,5.972,6.004,11.2
2026-02-26T08:20:00+00:00,6.015,6.019,11.2
2026-02-26T08:25:00+00:00,6.01,6.004,11.197
2026-02-26T08:30:00+00:00,5.975,5.944,11.2
2026-02-26T08:35:00+00:00,5.945,5.945,11.2
2026-02-26T08:40:00+00:00,5.878,5.802,11.2
2026-02-26T08:45:00+00:00,5.836,5.862,11.2
2026-02-26T08:50:00+00:00,5.816,5.768,11.2
2026-02-26T08:55:00+00:00,5.84,5.906,11.189
2026-02-26T09:00:00+00:00,5.829,5.752,11.191
2026-02-26T09:05:00+00:00,5.76,5.762,11.198
2026-02-26T09:10:00+00:00,5.799,5.833,11.181
2026-02-26T09:15:00+00:00,5.836,5.854,11.2
2026-02-26T09:20:00+00:00,5.867,5.896,11.2
2026-02-26T09:25:00+00:00,5.89,5.898,11.2
2026-02-26T09:30:00+00:00,5.861,5.826,11.2
2026-02-26T09:35:00+00:00,5.853,5.876,11.2
2026-02-26T09:40:00+00:00,5.849,5.814,11.2
2026-02-26T09:45:00+00:00,5.851,5.89,11.2
2026-02-26T09:50:00+00:00,5.878,5.875,11.2
2026-02-26T09:55:00+00:00,5.865,5.852,11.2
2026-02-26T10:00:00+00:00,5.858,5.854,11.2
2026-02-26T10:05:00+00:00,5.848,5.844,11.2
2026-02-26T10:10:00+00:00,5.886,5.938,11.2
2026-02-26T10:15:00+00:00,5.91,5.882,11.2
2026-02-26T10:20:00+00:00,5.876,5.855,11.2
2026-02-26T10:25:00+00:00,5.875,5.885,11.2
2026-02-26T10:30:00+00:00,5.923,5.961,11.194
2026-02-26T10:35:00+00:00,5.935,5.902,11.2
2026-02-26T10:40:00+00:00,5.919,5.928,11.11
2026-02-26T10:45:00+00:00,5.956,5.981,11.1
2026-02-26T10:50:00+00:00,6.023,6.065,11.1
2026-02-26T10:55:00+00:00,6.054,6.04,11.1
2026-02-26T11:00:00+00:00,5.999,5.954,11.116
2026-02-26T11:05:00+00:00,5.93,5.909,11.176
2026-02-26T11:10:00+00:00,5.903,5.894,11.194
2026-02-26T11:15:00+00:00,5.944,5.99,11.183
2026-02-26T11:20:00+00:00,5.924,5.854,11.2
2026-02-26T11:25:00+00:00,5.861,5.868,11.2
2026-02-26T11:30:00+00:00,5.832,5.794,11.2
2026-02-26T11:35:00+00:00,5.75,5.698,11.2
2026-02-26T11:40:00+00:00,5.653,5.602,11.2
2026-02-26T11:45:00+00:00,5.525,5.444,11.2
2026-02-26T11:50:00+00:00,5.498,5.546,11.2
2026-02-26T11:55:00+00:00,5.555,5.556,11.206
2026-02-26T12:00:00+00:00,5.56,5.566,11.258
2026-02-26T12:05:00+00:00,5.61,5.662,11.2
2026-02-26T12:10:00+00:00,5.774,5.889,11.192
2026-02-26T12:15:00+00:00,5.919,5.95,11.184
2026-02-26T12:20:00+00:00,5.962,5.976,11.104
2026-02-26T12:25:00+00:00,5.933,5.886,11.128
2026-02-26T12:30:00+00:00,5.894,5.897,11.184
2026-02-26T12:35:00+00:00,5.892,5.884,11.128
2026-02-26T12:40:00+00:00,5.964,6.049,11.131
2026-02-26T12:45:00+00:00,6.07,6.094,11.172
2026-02-26T12:50:00+00:00,6.104,6.114,11.198
2026-02-26T12:55:00+00:00,6.056,6.002,11.2
2026-02-26T13:00:00+00:00,6.004,6.009,11.2
2026-02-26T13:05:00+00:00,6.049,6.098,11.2
2026-02-26T13:10:00+00:00,6.077,6.068,11.198
2026-02-26T13:15:00+00:00,6.033,6.009,11.2
2026-02-26T13:20:00+00:00,5.981,5.96,11.2
2026-02-26T13:25:00+00:00,5.937,5.914,11.2
2026-02-26T13:30:00+00:00,5.877,5.845,11.2
2026-02-26T13:35:00+00:00,5.802,5.767,11.2
2026-02-26T13:40:00+00:00,5.824,5.887,11.2
2026-02-26T13:45:00+00:00,5.906,5.932,11.152
2026-02-26T13:50:00+00:00,5.932,5.943,11.116
2026-02-26T13:55:00+00:00,5.972,6.012,11.194
2026-02-26T14:00:00+00:00,6.027,6.054,11.2
2026-02-26T14:05:00+00:00,6.054,6.058,11.2
2026-02-26T14:10:00+00:00,6.017,5.97,11.218
2026-02-26T14:15:00+00:00,5.984,6.005,11.204
2026-02-26T14:20:00+00:00,5.986,5.975,11.22
2026-02-26T14:25:00+00:00,5.973,5.976,11.264
2026-02-26T14:30:00+00:00,6.038,6.117,11.202
2026-02-26T14:35:00+00:00,6.098,6.088,11.2
2026-02-26T14:40:00+00:00,6.121,6.151,11.2
2026-02-26T14:45:00+00:00,6.132,6.1,11.2
2026-02-26T14:50:00+00:00,6.082,6.062,11.2
2026-02-26T14:55:00+00:00,6.099,6.146,11.2
2026-02-26T15:00:00+00:00,6.098,6.051,11.208
2026-02-26T15:05:00+00:00,5.962,5.874,11.295
2026-02-26T15:10:00+00:00,5.942,6.015,11.3
2026-02-26T15:15:00+00:00,6.003,5.99,11.3
2026-02-26T15:20:00+00:00,6.024,6.072,11.24
2026-02-26T15:25:00+00:00,6.091,6.126,11.2
2026-02-26T15:30:00+00:00,6.13,6.13,11.2
2026-02-26T15:35:00+00:00,6.114,6.086,11.2
2026-02-26T15:40:00+00:00,6.114,6.144,11.18
2026-02-26T15:45:00+00:00,6.252,6.372,11.1
2026-02-26T15:50:00+00:00,6.413,6.444,11.144
2026-02-26T15:55:00+00:00,6.446,6.434,11.2
2026-02-26T16:00:00+00:00,6.488,6.549,11.2
2026-02-26T16:05:00+00:00,6.53,6.512,11.162
