ValueDate,Amps,MVA,MVAr,MW,Volts
2026-02-25T00:05:00+00:00,189.853,3.623,0.555,-3.55,11.03
2026-02-25T00:10:00+00:00,194.738,3.71,0.56,-3.64,11.0
2026-02-25T00:15:00+00:00,195.16,3.718,0.561,-3.654,11.0
2026-02-25T00:20:00+00:00,193.556,3.688,0.562,-3.617,11.0
2026-02-25T00:25:00+00:00,194.534,3.705,0.566,-3.638,11.0
2026-02-25T00:30:00+00:00,194.396,3.711,0.558,-3.635,11.008
2026-02-25T00:35:00+00:00,195.952,3.736,0.575,-3.68,11.003
2026-02-25T00:40:00+00:00,200.396,3.818,0.572,-3.764,11.0
2026-02-25T00:45:00+00:00,201.466,3.841,0.58,-3.8,11.0
2026-02-25T00:50:00+00:00,199.129,3.796,0.56,-3.77,11.0
2026-02-25T00:55:00+00:00,198.966,3.789,0.567,-3.766,11.0
2026-02-25T01:00:00+00:00,199.6,3.798,0.556,-3.764,11.0
2026-02-25T01:05:00+00:00,200.814,3.827,0.554,-3.786,11.0
2026-02-25T01:10:00+00:00,199.134,3.798,0.552,-3.767,11.0
2026-02-25T01:15:00+00:00,199.684,3.806,0.555,-3.764,11.0
2026-02-25T01:20:00+00:00,201.414,3.838,0.554,-3.797,11.0
2026-02-25T01:25:00+00:00,202.068,3.85,0.552,-3.812,11.006
2026-02-25T01:30:00+00:00,200.0,3.834,0.559,-3.785,11.07
2026-02-25T01:35:00+00:00,202.578,3.868,0.529,-3.84,11.022
2026-02-25T01:40:00+00:00,200.569,3.85,0.55,-3.802,11.081
2026-02-25T01:45:00+00:00,199.562,3.838,0.526,-3.778,11.1
2026-02-25T01:50:00+00:00,196.704,3.786,0.552,-3.728,11.1
2026-02-25T01:55:00+00:00,196.279,3.772,0.57,-3.722,11.1
2026-02-25T02:00:00+00:00,195.287,3.756,0.53,-3.708,11.1
2026-02-25T02:05:00+00:00,196.34,3.776,0.52,-3.71,11.1
2026-02-25T02:10:00+00:00,192.461,3.7,0.544,-3.66,11.1
2026-02-25T02:15:00+00:00,191.186,3.675,0.57,-3.63,11.107
2026-02-25T02:20:00+00:00,187.96,3.629,0.562,-3.587,11.13
2026-02-25T02:25:00+00:00,188.982,3.652,0.551,-3.604,11.141
2026-02-25T02:30:00+00:00,188.38,3.624,0.555,-3.578,11.1
2026-02-25T02:35:00+00:00,186.374,3.582,0.561,-3.536,11.1
