ValueDate,MVA,MVAr,MW,Volts
2026-02-25T00:05:00+00:00,2.984,-0.326,2.112,11.1
2026-02-25T00:10:00+00:00,3.05,-0.341,2.198,11.1
2026-02-25T00:15:00+00:00,3.076,-0.361,2.232,11.1
2026-02-25T00:20:00+00:00,3.053,-0.374,2.216,11.1
2026-02-25T00:25:00+00:00,3.062,-0.361,2.21,11.1
2026-02-25T00:30:00+00:00,3.056,-0.353,2.204,11.1
2026-02-25T00:35:00+00:00,3.149,-0.338,2.329,11.1
2026-02-25T00:40:00+00:00,3.216,-0.335,2.435,11.096
2026-02-25T00:45:00+00:00,3.246,-0.327,2.48,11.09
2026-02-25T00:50:00+00:00,3.236,-0.305,2.479,11.09
2026-02-25T00:55:00+00:00,3.244,-0.344,2.468,11.089
2026-02-25T01:00:00+00:00,3.226,-0.338,2.456,11.1
2026-02-25T01:05:00+00:00,3.265,-0.311,2.484,11.098
2026-02-25T01:10:00+00:00,3.278,-0.302,2.516,11.096
2026-02-25T01:15:00+00:00,3.277,-0.315,2.513,11.1
2026-02-25T01:20:00+00:00,3.261,-0.295,2.508,11.1
2026-02-25T01:25:00+00:00,3.257,-0.29,2.503,11.1
2026-02-25T01:30:00+00:00,3.242,-0.3,2.462,11.1
2026-02-25T01:35:00+00:00,3.25,-0.312,2.487,11.1
2026-02-25T01:40:00+00:00,3.247,-0.316,2.48,11.1
2026-02-25T01:45:00+00:00,3.214,-0.34,2.442,11.1
2026-02-25T01:50:00+00:00,3.17,-0.354,2.379,11.125
2026-02-25T01:55:00+00:00,3.161,-0.368,2.369,11.167
2026-02-25T02:00:00+00:00,3.173,-0.352,2.381,11.148
2026-02-25T02:05:00+00:00,3.215,-0.337,2.433,11.131
2026-02-25T02:10:00+00:00,3.182,-0.363,2.391,11.133
2026-02-25T02:15:00+00:00,3.163,-0.373,2.363,11.168
2026-02-25T02:20:00+00:00,3.156,-0.352,2.348,11.171
2026-02-25T02:25:00+00:00,3.141,-0.355,2.338,11.178
2026-02-25T02:30:00+00:00,3.093,-0.377,2.283,11.198
2026-02-25T02:35:00+00:00,3.113,-0.374,2.285,11.2
2026-02-25T02:40:00+00:00,3.113,-0.37,2.301,11.2
2026-02-25T02:45:00+00:00,3.104,-0.357,2.276,11.2
