ValueDate,MVA,MW,Volts
2026-02-25T09:40:00+00:00,2.002,-1.701,11.1
2026-02-25T09:45:00+00:00,2.092,-1.793,11.1
2026-02-25T09:50:00+00:00,2.164,-1.863,11.1
2026-02-25T09:55:00+00:00,2.238,-1.937,11.1
2026-02-25T10:00:00+00:00,2.166,-1.867,11.1
2026-02-25T10:05:00+00:00,2.278,-1.978,11.1
2026-02-25T10:10:00+00:00,2.254,-1.954,11.1
2026-02-25T10:15:00+00:00,2.2,-1.899,11.1
2026-02-25T10:20:00+00:00,2.238,-1.936,11.1
2026-02-25T10:25:00+00:00,2.161,-1.86,11.1
2026-02-25T10:30:00+00:00,2.206,-1.905,11.1
2026-02-25T10:35:00+00:00,2.115,-1.818,11.102
2026-02-25T10:40:00+00:00,2.114,-1.814,11.1
2026-02-25T10:45:00+00:00,2.147,-1.85,11.1
2026-02-25T10:50:00+00:00,2.0,-1.703,11.112
2026-02-25T10:55:00+00:00,1.796,-1.499,11.176
2026-02-25T11:00:00+00:00,1.612,-1.314,11.19
2026-02-25T11:05:00+00:00,1.752,-1.456,11.183
2026-02-25T11:10:00+00:00,1.898,-1.605,11.17
2026-02-25T11:15:00+00:00,1.914,-1.618,11.173
2026-02-25T11:20:00+00:00,1.626,-1.325,11.193
2026-02-25T11:25:00+00:00,1.752,-1.454,11.195
2026-02-25T11:30:00+00:00,1.918,-1.622,11.194
2026-02-25T11:35:00+00:00,1.908,-1.612,11.16
2026-02-25T11:40:00+00:00,1.723,-1.426,11.156
2026-02-25T11:45:00+00:00,1.817,-1.52,11.186
2026-02-25T11:50:00+00:00,1.796,-1.498,11.112
2026-02-25T11:55:00+00:00,1.542,-1.243,11.115
2026-02-25T12:00:00+00:00,1.551,-1.25,11.134
2026-02-25T12:05:00+00:00,1.614,-1.316,11.118
2026-02-25T12:10:00+00:00,1.693,-1.394,11.116
2026-02-25T12:15:00+00:00,1.849,-1.552,11.124
2026-02-25T12:20:00+00:00,1.877,-1.58,11.106
2026-02-25T12:25:00+00:00,1.752,-1.453,11.131
2026-02-25T12:30:00+00:00,1.615,-1.32,11.197
2026-02-25T12:35:00+00:00,1.792,-1.49,11.2
2026-02-25T12:40:00+00:00,1.516,-1.216,11.2
2026-02-25T12:45:00+00:00,1.352,-1.05,11.2
2026-02-25T12:50:00+00:00,1.44,-1.132,11.112
2026-02-25T12:55:00+00:00,1.47,-1.158,11.1
2026-02-25T13:00:00+00:00,1.479,-1.172,11.1
2026-02-25T13:05:00+00:00,1.523,-1.216,11.1
2026-02-25T13:10:00+00:00,1.329,-1.015,11.1
2026-02-25T13:15:00+00:00,1.24,-0.928,11.1
2026-02-25T13:20:00+00:00,1.239,-0.925,11.1
2026-02-25T13:25:00+00:00,1.362,-1.045,11.1
2026-02-25T13:30:00+00:00,1.247,-0.934,11.113
2026-02-25T13:35:00+00:00,1.358,-1.05,11.12
2026-02-25T13:40:00+00:00,1.378,-1.07,11.122
2026-02-25T13:45:00+00:00,1.403,-1.093,11.17
2026-02-25T13:50:00+00:00,1.348,-1.039,11.175
2026-02-25T13:55:00+00:00,1.478,-1.178,11.189
2026-02-25T14:00:00+00:00,1.516,-1.214,11.2
2026-02-25T14:05:00+00:00,1.476,-1.175,11.2
2026-02-25T14:10:00+00:00,1.442,-1.141,11.2
2026-02-25T14:15:00+00:00,1.506,-1.206,11.2
2026-02-25T14:20:00+00:00,1.539,-1.241,11.2
2026-02-25T14:25:00+00:00,1.457,-1.156,11.2
2026-02-25T14:30:00+00:00,1.539,-1.24,11.2
2026-02-25T14:35:00+00:00,1.65,-1.352,11.2
2026-02-25T14:40:00+00:00,1.546,-1.246,11.188
2026-02-25T14:45:00+00:00,1.525,-1.227,11.192
2026-02-25T14:50:00+00:00,1.668,-1.37,11.154
2026-02-25T14:55:00+00:00,1.694,-1.395,11.114
2026-02-25T15:00:00+00:00,1.606,-1.301,11.152
2026-02-25T15:05:00+00:00,1.563,-1.258,11.156
2026-02-25T15:10:00+00:00,1.699,-1.4,11.181
2026-02-25T15:15:00+00:00,1.881,-1.584,11.191
2026-02-25T15:20:00+00:00,1.948,-1.651,11.198
2026-02-25T15:25:00+00:00,1.906,-1.601,11.086
2026-02-25T15:30:00+00:00,1.833,-1.543,11.198
2026-02-25T15:35:00+00:00,1.88,-1.59,11.199
2026-02-25T15:40:00+00:00,1.841,-1.551,11.198
2026-02-25T15:45:00+00:00,1.781,-1.482,11.142
2026-02-25T15:50:00+00:00,1.805,-1.502,11.1
2026-02-25T15:55:00+00:00,1.797,-1.495,11.1
2026-02-25T16:00:00+00:00,1.866,-1.564,11.1
2026-02-25T16:05:00+00:00,1.805,-1.498,11.1
2026-02-25T16:10:00+00:00,1.998,-1.707,11.164
2026-02-25T16:15:00+00:00,2.085,-1.792,11.152
2026-02-25T16:20:00+00:00,2.208,-1.91,11.1
2026-02-25T16:25:00+00:00,2.24,-1.936,11.1
2026-02-25T16:30:00+00:00,2.209,-1.896,11.1
2026-02-25T16:35:00+00:00,2.24,-1.923,11.1
2026-02-25T16:40:00+00:00,2.29,-1.987,11.099
2026-02-25T16:45:00+00:00,2.335,-2.043,11.214
2026-02-25T16:50:00+00:00,2.391,-2.095,11.125
2026-02-25T16:55:00+00:00,2.47,-2.173,11.102
2026-02-25T17:00:00+00:00,2.366,-2.067,11.103
2026-02-25T17:05:00+00:00,2.431,-2.13,11.107
2026-02-25T17:10:00+00:00,2.446,-2.152,11.181
2026-02-25T17:15:00+00:00,2.52,-2.23,11.128
2026-02-25T17:20:00+00:00,2.57,-2.27,11.105
2026-02-25T17:25:00+00:00,2.56,-2.263,11.1
2026-02-25T17:30:00+00:00,2.559,-2.255,11.106
2026-02-25T17:35:00+00:00,2.556,-2.254,11.116
2026-02-25T17:40:00+00:00,2.606,-2.304,11.101
2026-02-25T17:45:00+00:00,2.64,-2.338,11.1
2026-02-25T17:50:00+00:00,2.728,-2.425,11.1
2026-02-25T17:55:00+00:00,2.762,-2.46,11.1
2026-02-25T18:00:00+00:00,2.784,-2.484,11.1
2026-02-25T18:05:00+00:00,2.83,-2.526,11.1
2026-02-25T18:10:00+00:00,2.794,-2.49,11.1
2026-02-25T18:15:00+00:00,2.803,-2.5,11.1
2026-02-25T18:20:00+00:00,2.818,-2.514,11.1
2026-02-25T18:25:00+00:00,2.776,-2.475,11.1
2026-02-25T18:30:00+00:00,2.785,-2.487,11.119
2026-02-25T18:35:00+00:00,2.802,-2.503,11.11
2026-02-25T18:40:00+00:00,2.804,-2.505,11.157
2026-02-25T18:45:00+00:00,2.8,-2.504,11.162
2026-02-25T18:50:00+00:00,2.758,-2.466,11.196
2026-02-25T18:55:00+00:00,2.754,-2.464,11.2
2026-02-25T19:00:00+00:00,2.731,-2.449,11.2
2026-02-25T19:05:00+00:00,2.652,-2.361,11.2
2026-02-25T19:10:00+00:00,2.623,-2.329,11.196
2026-02-25T19:15:00+00:00,2.61,-2.318,11.198
2026-02-25T19:20:00+00:00,2.54,-2.245,11.199
2026-02-25T19:25:00+00:00,2.492,-2.194,11.2
2026-02-25T19:30:00+00:00,2.452,-2.162,11.2
2026-02-25T19:35:00+00:00,2.375,-2.08,11.2
2026-02-25T19:40:00+00:00,2.336,-2.034,11.2
2026-02-25T19:45:00+00:00,2.381,-2.08,11.2
2026-02-25T19:50:00+00:00,2.392,-2.085,11.176
2026-02-25T19:55:00+00:00,2.372,-2.068,11.198
2026-02-25T20:00:00+00:00,2.366,-2.058,11.176
2026-02-25T20:05:00+00:00,2.38,-2.068,11.131
2026-02-25T20:10:00+00:00,2.37,-2.066,11.194
2026-02-25T20:15:00+00:00,2.319,-2.014,11.2
2026-02-25T20:20:00+00:00,2.233,-1.928,11.2
2026-02-25T20:25:00+00:00,2.244,-1.938,11.2
2026-02-25T20:30:00+00:00,2.275,-1.973,11.2
2026-02-25T20:35:00+00:00,2.289,-1.985,11.2
2026-02-25T20:40:00+00:00,2.233,-1.924,11.2
2026-02-25T20:45:00+00:00,2.251,-1.95,11.2
2026-02-25T20:50:00+00:00,2.204,-1.906,11.208
2026-02-25T20:55:00+00:00,2.224,-1.928,11.226
2026-02-25T21:00:00+00:00,2.194,-1.899,11.236
2026-02-25T21:05:00+00:00,2.144,-1.818,11.166
2026-02-25T21:10:00+00:00,2.133,-1.814,11.162
2026-02-25T21:15:00+00:00,2.082,-1.752,11.1
2026-02-25T21:20:00+00:00,2.06,-1.729,11.084
2026-02-25T21:25:00+00:00,2.102,-1.77,11.058
2026-02-25T21:30:00+00:00,2.015,-1.669,11.02
2026-02-25T21:35:00+00:00,2.005,-1.674,11.1
2026-02-25T21:40:00+00:00,1.958,-1.632,11.1
2026-02-25T21:45:00+00:00,1.921,-1.597,11.131
2026-02-25T21:50:00+00:00,1.949,-1.627,11.177
2026-02-25T21:55:00+00:00,1.899,-1.57,11.1
2026-02-25T22:00:00+00:00,1.916,-1.589,11.105
2026-02-25T22:05:00+00:00,1.918,-1.592,11.163
2026-02-25T22:10:00+00:00,1.868,-1.542,11.2
2026-02-25T22:15:00+00:00,1.832,-1.505,11.2
2026-02-25T22:20:00+00:00,1.808,-1.485,11.198
2026-02-25T22:25:00+00:00,1.822,-1.496,11.2
2026-02-25T22:30:00+00:00,1.766,-1.437,11.2
2026-02-25T22:35:00+00:00,1.678,-1.346,11.2
2026-02-25T22:40:00+00:00,1.619,-1.285,11.2
2026-02-25T22:45:00+00:00,1.628,-1.292,11.2
2026-02-25T22:50:00+00:00,1.522,-1.184,11.2
2026-02-25T22:55:00+00:00,1.504,-1.172,11.2
2026-02-25T23:00:00+00:00,1.51,-1.17,11.172
2026-02-25T23:05:00+00:00,1.564,-1.222,11.116
2026-02-25T23:10:00+00:00,1.586,-1.252,11.125
2026-02-25T23:15:00+00:00,1.576,-1.234,11.198
2026-02-25T23:20:00+00:00,1.597,-1.26,11.2
2026-02-25T23:25:00+00:00,1.638,-1.298,11.2
2026-02-25T23:30:00+00:00,1.628,-1.291,11.2
2026-02-25T23:35:00+00:00,1.698,-1.368,11.2
2026-02-25T23:40:00+00:00,1.693,-1.358,11.18
2026-02-25T23:45:00+00:00,1.725,-1.398,11.197
2026-02-25T23:50:00+00:00,1.722,-1.392,11.2
2026-02-25T23:55:00+00:00,1.75,-1.418,11.2
2026-02-26T00:00:00+00:00,1.718,-1.388,11.2
2026-02-26T00:05:00+00:00,1.892,-1.567,11.2
2026-02-26T00:10:00+00:00,1.898,-1.568,11.186
2026-02-26T00:15:00+00:00,1.91,-1.58,11.173
2026-02-26T00:20:00+00:00,1.888,-1.558,11.198
2026-02-26T00:25:00+00:00,1.883,-1.56,11.2
2026-02-26T00:30:00+00:00,1.88,-1.553,11.2
2026-02-26T00:35:00+00:00,1.954,-1.636,11.138
2026-02-26T00:40:00+00:00,2.005,-1.68,11.1
2026-02-26T00:45:00+00:00,2.106,-1.782,11.1
2026-02-26T00:50:00+00:00,2.091,-1.766,11.1
2026-02-26T00:55:00+00:00,2.07,-1.741,11.1
2026-02-26T01:00:00+00:00,2.074,-1.751,11.1
2026-02-26T01:05:00+00:00,2.184,-1.864,11.1
2026-02-26T01:10:00+00:00,2.196,-1.872,11.1
2026-02-26T01:15:00+00:00,2.13,-1.802,11.1
2026-02-26T01:20:00+00:00,2.099,-1.772,11.1
2026-02-26T01:25:00+00:00,2.093,-1.771,11.124
2026-02-26T01:30:00+00:00,1.992,-1.662,11.183
2026-02-26T01:35:00+00:00,1.95,-1.622,11.152
2026-02-26T01:40:00+00:00,1.928,-1.604,11.171
2026-02-26T01:45:00+00:00,1.879,-1.558,11.188
2026-02-26T01:50:00+00:00,1.934,-1.608,11.2
2026-02-26T01:55:00+00:00,1.901,-1.579,11.2
2026-02-26T02:00:00+00:00,1.81,-1.49,11.2
2026-02-26T02:05:00+00:00,1.744,-1.419,11.2
2026-02-26T02:10:00+00:00,1.698,-1.37,11.2
2026-02-26T02:15:00+00:00,1.74,-1.414,11.2
2026-02-26T02:20:00+00:00,1.807,-1.488,11.2
2026-02-26T02:25:00+00:00,1.797,-1.477,11.2
2026-02-26T02:30:00+00:00,1.795,-1.47,11.2
2026-02-26T02:35:00+00:00,1.792,-1.473,11.2
2026-02-26T02:40:00+00:00,1.764,-1.443,11.2
2026-02-26T02:45:00+00:00,1.82,-1.5,11.217
2026-02-26T02:50:00+00:00,1.892,-1.527,11.22
2026-02-26T02:55:00+00:00,1.882,-1.488,11.2
2026-02-26T03:00:00+00:00,1.846,-1.444,11.2
2026-02-26T03:05:00+00:00,1.8,-1.399,11.2
2026-02-26T03:10:00+00:00,1.818,-1.408,11.2
2026-02-26T03:15:00+00:00,1.84,-1.432,11.144
2026-02-26T03:20:00+00:00,1.764,-1.418,11.099
2026-02-26T03:25:00+00:00,1.749,-1.404,11.1
2026-02-26T03:30:00+00:00,1.732,-1.389,11.1
2026-02-26T03:35:00+00:00,1.717,-1.374,11.1
2026-02-26T03:40:00+00:00,1.752,-1.408,11.1
2026-02-26T03:45:00+00:00,1.746,-1.402,11.1
2026-02-26T03:50:00+00:00,1.757,-1.414,11.1
2026-02-26T03:55:00+00:00,1.693,-1.35,11.1
2026-02-26T04:00:00+00:00,1.759,-1.42,11.1
2026-02-26T04:05:00+00:00,1.754,-1.409,11.1
2026-02-26T04:10:00+00:00,1.73,-1.385,11.1
2026-02-26T04:15:00+00:00,1.666,-1.318,11.1
2026-02-26T04:20:00+00:00,1.674,-1.328,11.1
2026-02-26T04:25:00+00:00,1.624,-1.277,11.1
2026-02-26T04:30:00+00:00,1.644,-1.3,11.1
2026-02-26T04:35:00+00:00,1.612,-1.266,11.1
2026-02-26T04:40:00+00:00,1.646,-1.305,11.1
2026-02-26T04:45:00+00:00,1.606,-1.263,11.1
2026-02-26T04:50:00+00:00,1.59,-1.249,11.1
2026-02-26T04:55:00+00:00,1.622,-1.278,11.1
2026-02-26T05:00:00+00:00,1.588,-1.247,11.1
2026-02-26T05:05:00+00:00,1.611,-1.265,11.088
2026-02-26T05:10:00+00:00,1.636,-1.29,11.058
2026-02-26T05:15:00+00:00,1.636,-1.288,11.06
2026-02-26T05:20:00+00:00,1.662,-1.316,11.064
2026-02-26T05:25:00+00:00,1.69,-1.34,11.012
2026-02-26T05:30:00+00:00,1.646,-1.3,11.0
2026-02-26T05:35:00+00:00,1.653,-1.3,11.003
2026-02-26T05:40:00+00:00,1.689,-1.344,11.012
2026-02-26T05:45:00+00:00,1.708,-1.362,11.01
2026-02-26T05:50:00+00:00,1.764,-1.434,11.099
2026-02-26T05:55:00+00:00,1.85,-1.516,11.1
2026-02-26T06:00:00+00:00,1.852,-1.52,11.1
2026-02-26T06:05:00+00:00,1.93,-1.603,11.098
2026-02-26T06:10:00+00:00,2.005,-1.708,11.221
2026-02-26T06:15:00+00:00,2.041,-1.713,11.068
2026-02-26T06:20:00+00:00,2.075,-1.75,11.057
2026-02-26T06:25:00+00:00,2.194,-1.85,11.038
2026-02-26T06:30:00+00:00,2.237,-1.859,11.1
2026-02-26T06:35:00+00:00,2.296,-1.938,11.1
2026-02-26T06:40:00+00:00,2.306,-2.014,11.146
2026-02-26T06:45:00+00:00,2.196,-1.902,11.2
2026-02-26T06:50:00+00:00,2.119,-1.826,11.2
2026-02-26T06:55:00+00:00,2.088,-1.79,11.2
2026-02-26T07:00:00+00:00,2.096,-1.794,11.2
2026-02-26T07:05:00+00:00,2.146,-1.848,11.186
2026-02-26T07:10:00+00:00,2.152,-1.847,11.102
2026-02-26T07:15:00+00:00,2.234,-1.923,11.118
2026-02-26T07:20:00+00:00,2.254,-1.963,11.2
2026-02-26T07:25:00+00:00,2.262,-1.966,11.2
2026-02-26T07:30:00+00:00,2.261,-1.962,11.174
2026-02-26T07:35:00+00:00,2.306,-2.001,11.1
2026-02-26T07:40:00+00:00,2.366,-2.068,11.106
2026-02-26T07:45:00+00:00,2.34,-2.042,11.108
2026-02-26T07:50:00+00:00,2.372,-2.074,11.101
2026-02-26T07:55:00+00:00,2.436,-2.135,11.1
2026-02-26T08:00:00+00:00,2.392,-2.088,11.1
2026-02-26T08:05:00+00:00,2.438,-2.128,11.09
2026-02-26T08:10:00+00:00,2.41,-2.103,11.081
2026-02-26T08:15:00+00:00,2.457,-2.154,11.1
2026-02-26T08:20:00+00:00,2.443,-2.139,11.1
2026-02-26T08:25:00+00:00,2.348,-2.045,11.099
2026-02-26T08:30:00+00:00,2.416,-2.113,11.1
2026-02-26T08:35:00+00:00,2.407,-2.109,11.1
2026-02-26T08:40:00+00:00,2.4,-2.095,11.1
2026-02-26T08:45:00+00:00,2.422,-2.117,11.099
2026-02-26T08:50:00+00:00,2.415,-2.106,11.09
2026-02-26T08:55:00+00:00,2.33,-2.024,11.1
2026-02-26T09:00:00+00:00,2.376,-2.069,11.091
2026-02-26T09:05:00+00:00,2.439,-2.128,11.098
2026-02-26T09:10:00+00:00,2.472,-2.17,11.097
2026-02-26T09:15:00+00:00,2.532,-2.217,11.08
2026-02-26T09:20:00+00:00,2.498,-2.19,11.091
2026-02-26T09:25:00+00:00,2.559,-2.254,11.09
2026-02-26T09:30:00+00:00,2.588,-2.286,11.1
2026-02-26T09:35:00+00:00,2.559,-2.255,11.1
2026-02-26T09:40:00+00:00,2.544,-2.242,11.099
2026-02-26T09:45:00+00:00,2.553,-2.255,11.1
2026-02-26T09:50:00+00:00,2.544,-2.244,11.1
2026-02-26T09:55:00+00:00,2.538,-2.24,11.1
2026-02-26T10:00:00+00:00,2.702,-2.402,11.1
2026-02-26T10:05:00+00:00,2.622,-2.319,11.098
2026-02-26T10:10:00+00:00,2.636,-2.332,11.1
2026-02-26T10:15:00+00:00,2.617,-2.32,11.1
2026-02-26T10:20:00+00:00,2.524,-2.223,11.1
2026-02-26T10:25:00+00:00,2.435,-2.131,11.1
2026-02-26T10:30:00+00:00,2.322,-2.016,11.1
2026-02-26T10:35:00+00:00,2.367,-2.064,11.1
2026-02-26T10:40:00+00:00,2.42,-2.109,11.058
2026-02-26T10:45:00+00:00,2.516,-2.181,11.07
2026-02-26T10:50:00+00:00,2.599,-2.25,11.1
2026-02-26T10:55:00+00:00,2.568,-2.218,11.1
2026-02-26T11:00:00+00:00,2.58,-2.234,11.106
2026-02-26T11:05:00+00:00,2.614,-2.275,11.163
2026-02-26T11:10:00+00:00,2.445,-2.102,11.176
2026-02-26T11:15:00+00:00,2.412,-2.064,11.179
2026-02-26T11:20:00+00:00,2.432,-2.088,11.2
2026-02-26T11:25:00+00:00,2.424,-2.082,11.2
2026-02-26T11:30:00+00:00,2.348,-2.004,11.2
2026-02-26T11:35:00+00:00,2.311,-1.966,11.2
2026-02-26T11:40:00+00:00,2.299,-1.955,11.2
2026-02-26T11:45:00+00:00,2.272,-1.926,11.2
2026-02-26T11:50:00+00:00,2.149,-1.857,11.125
2026-02-26T11:55:00+00:00,2.11,-1.819,11.146
2026-02-26T12:00:00+00:00,2.128,-1.834,11.178
2026-02-26T12:05:00+00:00,2.173,-1.878,11.104
2026-02-26T12:10:00+00:00,2.158,-1.861,11.1
2026-02-26T12:15:00+00:00,2.136,-1.832,11.1
2026-02-26T12:20:00+00:00,2.244,-1.936,11.1
2026-02-26T12:25:00+00:00,2.258,-1.953,11.1
2026-02-26T12:30:00+00:00,2.25,-1.941,11.1
2026-02-26T12:35:00+00:00,2.233,-1.922,11.092
2026-02-26T12:40:00+00:00,2.146,-1.84,11.077
2026-02-26T12:45:00+00:00,2.128,-1.824,11.094
2026-02-26T12:50:00+00:00,2.162,-1.856,11.1
2026-02-26T12:55:00+00:00,2.175,-1.866,11.1
2026-02-26T13:00:00+00:00,2.184,-1.882,11.1
2026-02-26T13:05:00+00:00,2.217,-1.909,11.1
2026-02-26T13:10:00+00:00,2.192,-1.887,11.096
2026-02-26T13:15:00+00:00,2.212,-1.907,11.1
2026-02-26T13:20:00+00:00,2.219,-1.916,11.1
2026-02-26T13:25:00+00:00,2.158,-1.854,11.1
2026-02-26T13:30:00+00:00,2.176,-1.866,11.09
2026-02-26T13:35:00+00:00,2.206,-1.895,11.1
2026-02-26T13:40:00+00:00,2.213,-1.905,11.093
2026-02-26T13:45:00+00:00,2.134,-1.824,11.1
2026-02-26T13:50:00+00:00,2.131,-1.82,11.09
2026-02-26T13:55:00+00:00,2.236,-1.928,11.1
2026-02-26T14:00:00+00:00,2.18,-1.873,11.1
2026-02-26T14:05:00+00:00,2.182,-1.876,11.1
2026-02-26T14:10:00+00:00,2.142,-1.844,11.1
2026-02-26T14:15:00+00:00,2.159,-1.86,11.1
2026-02-26T14:20:00+00:00,2.168,-1.868,11.1
2026-02-26T14:25:00+00:00,2.266,-1.964,11.1
2026-02-26T14:30:00+00:00,2.278,-1.977,11.1
2026-02-26T14:35:00+00:00,2.308,-1.999,11.1
2026-02-26T14:40:00+00:00,2.306,-2.002,11.1
2026-02-26T14:45:00+00:00,2.248,-1.942,11.1
