ValueDate,MVA,MVAr,MW,Volts
2026-02-25T00:05:00+00:00,3.574,-0.73,-0.04,11.103
2026-02-25T00:10:00+00:00,3.697,-0.726,-0.04,11.1
2026-02-25T00:15:00+00:00,3.721,-0.709,-0.043,11.1
2026-02-25T00:20:00+00:00,3.649,-0.758,-0.058,11.1
2026-02-25T00:25:00+00:00,3.639,-0.768,-0.076,11.1
2026-02-25T00:30:00+00:00,3.607,-0.772,-0.079,11.1
2026-02-25T00:35:00+00:00,3.684,-0.77,-0.075,11.1
2026-02-25T00:40:00+00:00,3.738,-0.786,-0.043,11.1
2026-02-25T00:45:00+00:00,3.724,-0.76,-0.034,11.1
2026-02-25T00:50:00+00:00,3.703,-0.722,-0.021,11.1
2026-02-25T00:55:00+00:00,3.692,-0.716,-0.043,11.1
2026-02-25T01:00:00+00:00,3.706,-0.696,-0.043,11.1
2026-02-25T01:05:00+00:00,3.678,-0.744,-0.067,11.077
2026-02-25T01:10:00+00:00,3.692,-0.762,-0.051,11.1
2026-02-25T01:15:00+00:00,3.713,-0.742,-0.038,11.1
2026-02-25T01:20:00+00:00,3.728,-0.724,-0.016,11.1
2026-02-25T01:25:00+00:00,3.709,-0.778,-0.03,11.1
2026-02-25T01:30:00+00:00,3.637,-0.788,-0.033,11.1
2026-02-25T01:35:00+00:00,3.708,-0.751,-0.031,11.1
2026-02-25T01:40:00+00:00,3.713,-0.745,-0.038,11.1
2026-02-25T01:45:00+00:00,3.706,-0.759,-0.068,11.1
2026-02-25T01:50:00+00:00,3.714,-0.75,-0.077,11.18
2026-02-25T01:55:00+00:00,3.635,-0.75,-0.063,11.2
2026-02-25T02:00:00+00:00,3.551,-0.754,-0.07,11.2
2026-02-25T02:05:00+00:00,3.638,-0.755,-0.058,11.2
2026-02-25T02:10:00+00:00,3.672,-0.734,-0.046,11.2
2026-02-25T02:15:00+00:00,3.632,-0.767,-0.038,11.2
2026-02-25T02:20:00+00:00,3.579,-0.752,-0.061,11.2
2026-02-25T02:25:00+00:00,3.53,-0.832,-0.09,11.22
2026-02-25T02:30:00+00:00,3.58,-0.807,-0.149,11.2
2026-02-25T02:35:00+00:00,3.612,-0.862,-0.156,11.194
2026-02-25T02:40:00+00:00,3.57,-0.952,-0.162,11.194
2026-02-25T02:45:00+00:00,3.541,-1.041,-0.176,11.2
2026-02-25T02:50:00+00:00,3.47,-0.786,-0.113,11.172
2026-02-25T02:55:00+00:00,3.491,-0.784,-0.106,11.0
2026-02-25T03:00:00+00:00,3.434,-0.782,-0.1,11.0
2026-02-25T03:05:00+00:00,3.451,-0.734,-0.134,11.053
2026-02-25T03:10:00+00:00,3.392,-0.754,-0.12,11.1
2026-02-25T03:15:00+00:00,3.388,-0.737,-0.141,11.1
2026-02-25T03:20:00+00:00,3.429,-0.698,-0.129,11.1
2026-02-25T03:25:00+00:00,3.35,-0.711,-0.132,11.1
2026-02-25T03:30:00+00:00,3.304,-0.704,-0.129,11.112
2026-02-25T03:35:00+00:00,3.237,-0.71,-0.149,11.101
2026-02-25T03:40:00+00:00,3.199,-0.749,-0.132,11.116
2026-02-25T03:45:00+00:00,3.235,-0.746,-0.111,11.194
2026-02-25T03:50:00+00:00,3.223,-0.757,-0.083,11.2
2026-02-25T03:55:00+00:00,3.158,-0.757,-0.091,11.2
2026-02-25T04:00:00+00:00,3.172,-0.748,-0.111,11.2
2026-02-25T04:05:00+00:00,3.203,-0.707,-0.111,11.2
2026-02-25T04:10:00+00:00,3.231,-0.693,-0.094,11.2
2026-02-25T04:15:00+00:00,3.199,-0.703,-0.101,11.2
2026-02-25T04:20:00+00:00,3.178,-0.688,-0.09,11.2
2026-02-25T04:25:00+00:00,3.145,-0.704,-0.099,11.2
2026-02-25T04:30:00+00:00,3.096,-0.701,-0.11,11.2
2026-02-25T04:35:00+00:00,3.134,-0.698,-0.117,11.2
2026-02-25T04:40:00+00:00,3.133,-0.723,-0.119,11.2
2026-02-25T04:45:00+00:00,3.102,-0.732,-0.142,11.2
2026-02-25T04:50:00+00:00,3.112,-0.708,-0.149,11.2
2026-02-25T04:55:00+00:00,3.105,-0.718,-0.142,11.2
2026-02-25T05:00:00+00:00,3.119,-0.76,-0.142,11.2
2026-02-25T05:05:00+00:00,3.127,-0.752,-0.117,11.176
2026-02-25T05:10:00+00:00,3.144,-0.761,-0.043,11.124
2026-02-25T05:15:00+00:00,3.109,-0.782,-0.054,11.15
2026-02-25T05:20:00+00:00,3.101,-0.76,-0.033,11.194
2026-02-25T05:25:00+00:00,3.156,-0.72,0.026,11.15
2026-02-25T05:30:00+00:00,3.15,-0.758,0.079,11.185
2026-02-25T05:35:00+00:00,3.205,-0.732,0.07,11.2
2026-02-25T05:40:00+00:00,3.17,-0.698,0.062,11.2
2026-02-25T05:45:00+00:00,3.165,-0.678,0.047,11.124
2026-02-25T05:50:00+00:00,3.239,-0.694,0.044,11.1
2026-02-25T05:55:00+00:00,3.288,-0.701,0.036,11.1
2026-02-25T06:00:00+00:00,3.304,-0.684,0.02,11.1
2026-02-25T06:05:00+00:00,3.435,-0.726,-0.001,11.043
2026-02-25T06:10:00+00:00,3.472,-0.724,-0.019,11.092
2026-02-25T06:15:00+00:00,3.545,-0.728,0.019,11.022
2026-02-25T06:20:00+00:00,3.697,-0.691,0.028,11.086
2026-02-25T06:25:00+00:00,3.692,-0.672,-0.029,11.192
2026-02-25T06:30:00+00:00,3.788,-0.686,-0.086,11.1
2026-02-25T06:35:00+00:00,3.891,-0.722,-0.098,11.072
2026-02-25T06:40:00+00:00,4.006,-0.671,-0.095,11.043
2026-02-25T06:45:00+00:00,3.961,-0.612,-0.084,11.098
2026-02-25T06:50:00+00:00,3.957,-0.581,-0.086,11.041
2026-02-25T06:55:00+00:00,4.09,-0.589,-0.108,11.0
2026-02-25T07:00:00+00:00,4.117,-0.583,-0.125,11.0
2026-02-25T07:05:00+00:00,4.081,-0.584,-0.134,11.032
2026-02-25T07:10:00+00:00,4.134,-0.587,-0.132,11.1
2026-02-25T07:15:00+00:00,4.162,-0.538,-0.137,11.062
2026-02-25T07:20:00+00:00,4.334,-0.522,-0.134,11.0
2026-02-25T07:25:00+00:00,4.316,-0.522,-0.115,11.004
2026-02-25T07:30:00+00:00,4.494,-0.499,-0.094,11.046
2026-02-25T07:35:00+00:00,4.584,-0.382,-0.116,11.029
2026-02-25T07:40:00+00:00,4.62,-0.353,-0.184,11.165
2026-02-25T07:45:00+00:00,4.553,-0.348,-0.177,11.194
2026-02-25T07:50:00+00:00,4.522,-0.313,-0.193,11.191
2026-02-25T07:55:00+00:00,4.614,-0.3,-0.172,11.196
2026-02-25T08:00:00+00:00,4.557,-0.304,-0.18,11.194
2026-02-25T08:05:00+00:00,4.566,-0.356,-0.163,11.224
2026-02-25T08:10:00+00:00,4.573,-0.472,-0.12,11.103
2026-02-25T08:15:00+00:00,4.53,-0.474,-0.132,11.124
2026-02-25T08:20:00+00:00,4.513,-0.475,-0.127,11.196
2026-02-25T08:25:00+00:00,4.494,-0.496,-0.138,11.2
2026-02-25T08:30:00+00:00,4.485,-0.474,-0.149,11.2
2026-02-25T08:35:00+00:00,4.521,-0.456,-0.138,11.2
2026-02-25T08:40:00+00:00,4.529,-0.465,-0.146,11.2
2026-02-25T08:45:00+00:00,4.466,-0.336,-0.23,11.2
2026-02-25T08:50:00+00:00,4.463,-0.312,-0.222,11.2
2026-02-25T08:55:00+00:00,4.417,-0.295,-0.212,11.118
2026-02-25T09:00:00+00:00,4.404,-0.31,-0.203,11.105
2026-02-25T09:05:00+00:00,4.449,-0.29,-0.177,11.136
2026-02-25T09:10:00+00:00,4.505,-0.292,-0.159,11.174
2026-02-25T09:15:00+00:00,4.485,-0.302,-0.164,11.119
2026-02-25T09:20:00+00:00,4.402,-0.343,-0.156,11.156
2026-02-25T09:25:00+00:00,4.422,-0.345,-0.188,11.146
2026-02-25T09:30:00+00:00,4.338,-0.363,-0.186,11.194
2026-02-25T09:35:00+00:00,4.314,-0.356,-0.159,11.192
2026-02-25T09:40:00+00:00,4.357,-0.413,-0.092,11.067
2026-02-25T09:45:00+00:00,4.311,-0.445,-0.075,11.1
2026-02-25T09:50:00+00:00,4.25,-0.45,-0.032,11.1
2026-02-25T09:55:00+00:00,4.265,-0.455,-0.033,11.087
2026-02-25T10:00:00+00:00,4.213,-0.514,-0.045,11.094
2026-02-25T10:05:00+00:00,4.204,-0.525,-0.081,11.1
2026-02-25T10:10:00+00:00,4.162,-0.489,-0.107,11.1
2026-02-25T10:15:00+00:00,4.226,-0.478,-0.112,11.1
2026-02-25T10:20:00+00:00,4.321,-0.446,-0.101,11.114
2026-02-25T10:25:00+00:00,4.351,-0.436,-0.099,11.1
2026-02-25T10:30:00+00:00,4.36,-0.42,-0.085,11.119
2026-02-25T10:35:00+00:00,4.393,-0.385,-0.073,11.111
2026-02-25T10:40:00+00:00,4.322,-0.376,-0.106,11.1
2026-02-25T10:45:00+00:00,4.34,-0.364,-0.082,11.119
2026-02-25T10:50:00+00:00,4.331,-0.393,-0.091,11.2
2026-02-25T10:55:00+00:00,4.272,-0.411,-0.101,11.2
2026-02-25T11:00:00+00:00,4.147,-0.422,-0.066,11.204
2026-02-25T11:05:00+00:00,4.023,-0.418,-0.045,11.208
2026-02-25T11:10:00+00:00,3.994,-0.411,-0.049,11.218
2026-02-25T11:15:00+00:00,4.011,-0.482,-0.086,11.18
2026-02-25T11:20:00+00:00,4.014,-0.366,-0.143,11.046
2026-02-25T11:25:00+00:00,4.03,-0.33,-0.158,11.1
2026-02-25T11:30:00+00:00,3.946,-0.325,-0.13,11.1
2026-02-25T11:35:00+00:00,3.887,-0.326,-0.143,11.1
2026-02-25T11:40:00+00:00,3.947,-0.328,-0.073,11.069
2026-02-25T11:45:00+00:00,3.891,-0.34,-0.115,11.088
2026-02-25T11:50:00+00:00,3.799,-0.314,-0.071,11.1
2026-02-25T11:55:00+00:00,3.827,-0.291,-0.054,11.096
2026-02-25T12:00:00+00:00,3.806,-0.282,-0.067,11.1
2026-02-25T12:05:00+00:00,3.826,-0.315,-0.043,11.1
2026-02-25T12:10:00+00:00,3.952,-0.341,-0.056,11.1
2026-02-25T12:15:00+00:00,3.88,-0.311,-0.0,11.1
2026-02-25T12:20:00+00:00,3.985,-0.258,-0.018,11.1
2026-02-25T12:25:00+00:00,3.996,-0.256,-0.038,11.1
2026-02-25T12:30:00+00:00,3.899,-0.257,-0.01,11.1
2026-02-25T12:35:00+00:00,3.86,-0.244,-0.015,11.1
2026-02-25T12:40:00+00:00,3.784,-0.224,-0.02,11.1
2026-02-25T12:45:00+00:00,3.722,-0.264,-0.04,11.1
2026-02-25T12:50:00+00:00,3.736,-0.245,-0.074,11.1
2026-02-25T12:55:00+00:00,3.772,-0.228,-0.036,11.1
2026-02-25T13:00:00+00:00,3.767,-0.271,-0.038,11.108
2026-02-25T13:05:00+00:00,3.703,-0.298,-0.085,11.1
2026-02-25T13:10:00+00:00,3.735,-0.332,-0.052,11.1
2026-02-25T13:15:00+00:00,3.789,-0.338,-0.037,11.1
2026-02-25T13:20:00+00:00,3.812,-0.334,-0.006,11.1
2026-02-25T13:25:00+00:00,3.719,-0.334,0.018,11.143
2026-02-25T13:30:00+00:00,3.726,-0.378,-0.034,11.195
2026-02-25T13:35:00+00:00,3.725,-0.394,-0.06,11.2
2026-02-25T13:40:00+00:00,3.714,-0.372,-0.025,11.188
2026-02-25T13:45:00+00:00,3.74,-0.369,-0.042,11.157
2026-02-25T13:50:00+00:00,3.685,-0.38,-0.048,11.123
2026-02-25T13:55:00+00:00,3.799,-0.358,-0.059,11.124
2026-02-25T14:00:00+00:00,3.74,-0.365,-0.058,11.197
2026-02-25T14:05:00+00:00,3.718,-0.354,-0.055,11.2
2026-02-25T14:10:00+00:00,3.75,-0.344,-0.028,11.184
2026-02-25T14:15:00+00:00,3.794,-0.337,-0.065,11.128
2026-02-25T14:20:00+00:00,3.681,-0.358,-0.067,11.136
2026-02-25T14:25:00+00:00,3.851,-0.312,-0.013,11.107
2026-02-25T14:30:00+00:00,3.794,-0.331,-0.03,11.1
2026-02-25T14:35:00+00:00,3.827,-0.294,-0.056,11.1
2026-02-25T14:40:00+00:00,3.784,-0.326,-0.052,11.1
2026-02-25T14:45:00+00:00,3.828,-0.312,-0.042,11.1
2026-02-25T14:50:00+00:00,3.821,-0.364,-0.016,11.121
2026-02-25T14:55:00+00:00,3.739,-0.362,-0.024,11.191
2026-02-25T15:00:00+00:00,3.704,-0.355,-0.05,11.2
2026-02-25T15:05:00+00:00,3.697,-0.332,-0.016,11.176
2026-02-25T15:10:00+00:00,3.678,-0.428,-0.02,11.086
2026-02-25T15:15:00+00:00,3.753,-0.466,-0.036,11.067
2026-02-25T15:20:00+00:00,3.815,-0.397,-0.051,11.1
2026-02-25T15:25:00+00:00,3.818,-0.39,-0.03,11.1
2026-02-25T15:30:00+00:00,3.781,-0.435,-0.05,11.026
2026-02-25T15:35:00+00:00,3.806,-0.522,0.044,11.098
2026-02-25T15:40:00+00:00,3.876,-0.538,0.043,11.1
2026-02-25T15:45:00+00:00,4.025,-0.53,0.073,11.011
2026-02-25T15:50:00+00:00,4.17,-0.532,0.079,11.0
2026-02-25T15:55:00+00:00,4.298,-0.528,0.095,11.0
2026-02-25T16:00:00+00:00,4.331,-0.54,0.064,11.008
2026-02-25T16:05:00+00:00,4.15,-0.594,0.078,11.006
2026-02-25T16:10:00+00:00,4.269,-0.48,0.003,11.104
2026-02-25T16:15:00+00:00,4.318,-0.542,0.006,11.2
2026-02-25T16:20:00+00:00,4.373,-0.56,-0.042,11.164
2026-02-25T16:25:00+00:00,4.32,-0.514,-0.093,11.102
2026-02-25T16:30:00+00:00,4.335,-0.664,-0.079,11.1
2026-02-25T16:35:00+00:00,4.424,-0.688,-0.107,11.1
2026-02-25T16:40:00+00:00,4.49,-0.544,-0.09,11.142
2026-02-25T16:45:00+00:00,4.545,-0.528,-0.089,11.144
2026-02-25T16:50:00+00:00,4.635,-0.374,-0.105,11.102
2026-02-25T16:55:00+00:00,4.688,-0.368,-0.114,11.1
2026-02-25T17:00:00+00:00,4.811,-0.362,-0.142,11.1
2026-02-25T17:05:00+00:00,4.835,-0.356,-0.117,11.1
2026-02-25T17:10:00+00:00,4.919,-0.334,-0.086,11.1
2026-02-25T17:15:00+00:00,4.935,-0.34,-0.099,11.1
2026-02-25T17:20:00+00:00,5.023,-0.36,-0.078,11.1
2026-02-25T17:25:00+00:00,5.014,-0.52,-0.046,11.1
2026-02-25T17:30:00+00:00,5.085,-0.562,-0.045,11.1
2026-02-25T17:35:00+00:00,5.153,-0.538,-0.075,11.111
2026-02-25T17:40:00+00:00,5.162,-0.518,0.005,11.2
2026-02-25T17:45:00+00:00,5.198,-0.534,-0.014,11.2
2026-02-25T17:50:00+00:00,5.241,-0.532,-0.022,11.2
2026-02-25T17:55:00+00:00,5.307,-0.531,-0.035,11.2
2026-02-25T18:00:00+00:00,5.366,-0.503,-0.02,11.182
2026-02-25T18:05:00+00:00,5.419,-0.539,-0.01,11.131
2026-02-25T18:10:00+00:00,5.438,-0.586,-0.046,11.126
2026-02-25T18:15:00+00:00,5.379,-0.591,-0.068,11.1
2026-02-25T18:20:00+00:00,5.351,-0.598,-0.055,11.1
2026-02-25T18:25:00+00:00,5.444,-0.514,-0.071,11.126
2026-02-25T18:30:00+00:00,5.456,-0.489,-0.032,11.194
2026-02-25T18:35:00+00:00,5.471,-0.553,-0.017,11.2
2026-02-25T18:40:00+00:00,5.429,-0.564,-0.008,11.2
2026-02-25T18:45:00+00:00,5.393,-0.559,0.0,11.224
2026-02-25T18:50:00+00:00,5.38,-0.446,-0.083,11.213
2026-02-25T18:55:00+00:00,5.298,-0.392,-0.099,11.128
2026-02-25T19:00:00+00:00,5.3,-0.391,-0.099,11.1
2026-02-25T19:05:00+00:00,5.226,-0.548,-0.091,11.074
2026-02-25T19:10:00+00:00,5.196,-0.564,-0.04,11.1
2026-02-25T19:15:00+00:00,5.2,-0.583,-0.012,11.1
2026-02-25T19:20:00+00:00,5.237,-0.591,0.016,11.1
2026-02-25T19:25:00+00:00,5.173,-0.618,0.016,11.1
2026-02-25T19:30:00+00:00,5.171,-0.624,0.023,11.105
2026-02-25T19:35:00+00:00,5.034,-0.67,0.01,11.162
2026-02-25T19:40:00+00:00,5.04,-0.642,0.006,11.1
2026-02-25T19:45:00+00:00,5.019,-0.642,0.027,11.1
2026-02-25T19:50:00+00:00,5.016,-0.606,0.037,11.027
2026-02-25T19:55:00+00:00,5.02,-0.63,0.058,11.011
2026-02-25T20:00:00+00:00,5.056,-0.701,0.075,11.035
2026-02-25T20:05:00+00:00,5.011,-0.829,0.036,11.173
2026-02-25T20:10:00+00:00,4.97,-0.664,0.134,11.2
2026-02-25T20:15:00+00:00,4.931,-0.632,0.149,11.2
2026-02-25T20:20:00+00:00,4.841,-0.724,0.155,11.23
2026-02-25T20:25:00+00:00,4.745,-0.678,0.2,11.039
2026-02-25T20:30:00+00:00,4.75,-0.675,0.162,11.061
2026-02-25T20:35:00+00:00,4.772,-0.78,0.179,11.042
2026-02-25T20:40:00+00:00,4.747,-0.667,0.252,11.1
2026-02-25T20:45:00+00:00,4.735,-0.702,0.269,11.1
2026-02-25T20:50:00+00:00,4.763,-0.666,0.268,11.1
2026-02-25T20:55:00+00:00,4.627,-0.673,0.208,11.1
2026-02-25T21:00:00+00:00,4.559,-0.672,0.196,11.1
2026-02-25T21:05:00+00:00,4.559,-0.708,0.176,11.19
2026-02-25T21:10:00+00:00,4.397,-0.651,0.168,11.223
2026-02-25T21:15:00+00:00,4.306,-0.778,0.216,11.192
2026-02-25T21:20:00+00:00,4.356,-0.754,0.301,11.024
2026-02-25T21:25:00+00:00,4.341,-0.772,0.301,11.008
2026-02-25T21:30:00+00:00,4.304,-0.77,0.214,11.0
2026-02-25T21:35:00+00:00,4.297,-0.716,0.334,11.162
2026-02-25T21:40:00+00:00,4.212,-0.738,0.258,11.2
2026-02-25T21:45:00+00:00,4.197,-0.787,0.314,11.2
2026-02-25T21:50:00+00:00,4.173,-0.816,0.242,11.22
2026-02-25T21:55:00+00:00,4.095,-0.816,0.169,11.15
2026-02-25T22:00:00+00:00,3.995,-0.864,0.139,11.191
2026-02-25T22:05:00+00:00,4.044,-0.975,0.186,11.2
2026-02-25T22:10:00+00:00,3.993,-0.744,0.26,11.191
2026-02-25T22:15:00+00:00,3.906,-0.75,0.244,11.007
2026-02-25T22:20:00+00:00,3.858,-0.726,0.182,11.0
2026-02-25T22:25:00+00:00,3.803,-0.753,0.121,11.006
2026-02-25T22:30:00+00:00,3.777,-0.736,0.063,11.0
2026-02-25T22:35:00+00:00,3.751,-0.742,0.068,11.0
2026-02-25T22:40:00+00:00,3.713,-0.74,0.071,11.0
2026-02-25T22:45:00+00:00,3.631,-0.72,0.112,11.006
2026-02-25T22:50:00+00:00,3.616,-0.748,0.091,11.029
2026-02-25T22:55:00+00:00,3.567,-0.76,0.117,11.073
2026-02-25T23:00:00+00:00,3.516,-0.795,0.12,11.098
2026-02-25T23:05:00+00:00,3.554,-0.812,0.043,11.0
2026-02-25T23:10:00+00:00,3.521,-0.748,0.037,11.1
2026-02-25T23:15:00+00:00,3.467,-0.758,0.025,11.1
2026-02-25T23:20:00+00:00,3.408,-0.738,0.037,11.1
2026-02-25T23:25:00+00:00,3.346,-0.713,0.058,11.1
2026-02-25T23:30:00+00:00,3.323,-0.724,0.058,11.117
2026-02-25T23:35:00+00:00,3.382,-0.724,0.027,11.166
2026-02-25T23:40:00+00:00,3.361,-0.729,0.022,11.126
2026-02-25T23:45:00+00:00,3.379,-0.717,0.031,11.181
2026-02-25T23:50:00+00:00,3.375,-0.75,0.038,11.2
2026-02-25T23:55:00+00:00,3.302,-0.752,0.001,11.2
2026-02-26T00:00:00+00:00,3.296,-0.722,0.02,11.158
2026-02-26T00:05:00+00:00,3.432,-0.77,0.077,11.1
2026-02-26T00:10:00+00:00,3.498,-0.79,0.071,11.079
2026-02-26T00:15:00+00:00,3.569,-0.776,0.135,11.0
2026-02-26T00:20:00+00:00,3.594,-0.81,0.19,11.029
2026-02-26T00:25:00+00:00,3.528,-0.782,0.21,11.1
2026-02-26T00:30:00+00:00,3.521,-0.78,0.184,11.1
2026-02-26T00:35:00+00:00,3.639,-0.681,0.124,11.015
2026-02-26T00:40:00+00:00,3.702,-0.737,0.014,11.006
2026-02-26T00:45:00+00:00,3.708,-0.722,0.115,11.085
2026-02-26T00:50:00+00:00,3.694,-0.724,0.176,11.1
2026-02-26T00:55:00+00:00,3.708,-0.748,0.191,11.1
2026-02-26T01:00:00+00:00,3.678,-0.78,0.151,11.1
2026-02-26T01:05:00+00:00,3.775,-0.766,0.129,11.1
2026-02-26T01:10:00+00:00,3.796,-0.788,0.079,11.1
2026-02-26T01:15:00+00:00,3.769,-0.777,0.071,11.1
2026-02-26T01:20:00+00:00,3.81,-0.764,0.07,11.116
2026-02-26T01:25:00+00:00,3.774,-0.748,0.066,11.184
2026-02-26T01:30:00+00:00,3.774,-0.755,0.135,11.2
2026-02-26T01:35:00+00:00,3.808,-0.768,0.192,11.2
2026-02-26T01:40:00+00:00,3.82,-0.79,0.212,11.2
2026-02-26T01:45:00+00:00,3.797,-0.8,0.2,11.2
2026-02-26T01:50:00+00:00,3.747,-0.774,0.198,11.2
2026-02-26T01:55:00+00:00,3.676,-0.824,0.287,11.12
2026-02-26T02:00:00+00:00,3.661,-0.808,0.312,11.193
2026-02-26T02:05:00+00:00,3.731,-0.804,0.283,11.103
2026-02-26T02:10:00+00:00,3.675,-0.786,0.237,11.1
2026-02-26T02:15:00+00:00,3.668,-0.788,0.213,11.1
2026-02-26T02:20:00+00:00,3.661,-0.813,0.178,11.1
2026-02-26T02:25:00+00:00,3.603,-0.812,0.101,11.1
2026-02-26T02:30:00+00:00,3.578,-0.791,0.083,11.106
2026-02-26T02:35:00+00:00,3.573,-0.752,0.105,11.101
2026-02-26T02:40:00+00:00,3.548,-0.754,0.117,11.154
2026-02-26T02:45:00+00:00,3.525,-0.778,0.089,11.177
2026-02-26T02:50:00+00:00,3.467,-0.772,0.041,11.2
2026-02-26T02:55:00+00:00,3.451,-0.814,0.024,11.102
2026-02-26T03:00:00+00:00,3.409,-0.786,-0.008,11.004
2026-02-26T03:05:00+00:00,3.405,-0.735,0.006,11.0
2026-02-26T03:10:00+00:00,3.446,-0.758,-0.055,11.037
2026-02-26T03:15:00+00:00,3.449,-0.806,-0.032,11.1
2026-02-26T03:20:00+00:00,3.426,-0.815,0.001,11.1
2026-02-26T03:25:00+00:00,3.385,-0.806,-0.002,11.1
2026-02-26T03:30:00+00:00,3.355,-0.814,0.042,11.1
2026-02-26T03:35:00+00:00,3.361,-0.783,0.043,11.1
2026-02-26T03:40:00+00:00,3.304,-0.814,0.023,11.1
2026-02-26T03:45:00+00:00,3.299,-0.808,0.015,11.1
2026-02-26T03:50:00+00:00,3.304,-0.807,-0.004,11.125
2026-02-26T03:55:00+00:00,3.253,-0.796,0.042,11.19
2026-02-26T04:00:00+00:00,3.268,-0.77,0.083,11.2
2026-02-26T04:05:00+00:00,3.307,-0.787,0.125,11.11
2026-02-26T04:10:00+00:00,3.301,-0.778,0.097,11.1
2026-02-26T04:15:00+00:00,3.275,-0.802,0.04,11.1
2026-02-26T04:20:00+00:00,3.25,-0.812,0.036,11.1
2026-02-26T04:25:00+00:00,3.211,-0.791,0.066,11.1
2026-02-26T04:30:00+00:00,3.215,-0.78,0.096,11.1
2026-02-26T04:35:00+00:00,3.246,-0.79,0.109,11.1
