ValueDate,MVA,MVAr,MW,Volts
2026-02-25T00:05:00+00:00,1.51,-0.995,1.413,11.105
2026-02-25T00:10:00+00:00,1.517,-0.578,1.522,11.11
2026-02-25T00:15:00+00:00,1.52,-0.435,1.576,11.144
2026-02-25T00:20:00+00:00,1.508,-0.412,1.583,11.156
2026-02-25T00:25:00+00:00,1.494,-0.389,1.583,11.194
2026-02-25T00:30:00+00:00,1.478,-0.366,1.533,11.2
2026-02-25T00:35:00+00:00,1.504,-0.343,1.534,11.196
2026-02-25T00:40:00+00:00,1.512,-0.32,1.581,11.168
2026-02-25T00:45:00+00:00,1.516,-0.297,1.582,11.178
2026-02-25T00:50:00+00:00,1.5,-0.274,1.583,11.19
2026-02-25T00:55:00+00:00,1.509,-0.25,1.583,11.2
2026-02-25T01:00:00+00:00,1.505,-0.227,1.583,11.2
2026-02-25T01:05:00+00:00,1.566,-0.204,1.583,11.2
2026-02-25T01:10:00+00:00,1.571,-0.181,1.583,11.2
2026-02-25T01:15:00+00:00,1.57,-0.158,1.583,11.2
2026-02-25T01:20:00+00:00,1.523,-0.135,1.575,11.2
2026-02-25T01:25:00+00:00,1.5,-0.112,1.57,11.2
2026-02-25T01:30:00+00:00,1.506,-0.089,1.557,11.2
2026-02-25T01:35:00+00:00,1.477,-0.066,1.518,11.2
2026-02-25T01:40:00+00:00,1.442,-0.043,1.47,11.2
2026-02-25T01:45:00+00:00,1.418,-0.02,1.47,11.248
2026-02-25T01:50:00+00:00,1.418,0.003,1.47,11.299
2026-02-25T01:55:00+00:00,1.414,0.026,1.478,11.3
2026-02-25T02:00:00+00:00,1.42,0.049,1.529,11.292
2026-02-25T02:05:00+00:00,1.448,0.072,1.509,11.254
2026-02-25T02:10:00+00:00,1.413,0.095,1.427,11.282
2026-02-25T02:15:00+00:00,1.449,-0.011,1.386,11.24
2026-02-25T02:20:00+00:00,1.41,-0.459,1.41,11.201
2026-02-25T02:25:00+00:00,1.382,-0.535,1.41,11.2
2026-02-25T02:30:00+00:00,1.376,-0.597,1.373,11.2
2026-02-25T02:35:00+00:00,1.394,-0.659,1.326,11.2
2026-02-25T02:40:00+00:00,1.35,-0.722,1.302,11.2
2026-02-25T02:45:00+00:00,1.355,-0.784,1.277,11.198
2026-02-25T02:50:00+00:00,1.31,-0.846,1.262,11.162
2026-02-25T02:55:00+00:00,1.288,-0.908,1.247,11.119
2026-02-25T03:00:00+00:00,1.297,-0.97,1.244,11.096
2026-02-25T03:05:00+00:00,1.338,-0.64,1.31,11.08
2026-02-25T03:10:00+00:00,1.315,-0.472,1.326,11.102
2026-02-25T03:15:00+00:00,1.284,-0.488,1.339,11.124
2026-02-25T03:20:00+00:00,1.296,-0.503,1.357,11.118
2026-02-25T03:25:00+00:00,1.294,-0.518,1.319,11.1
2026-02-25T03:30:00+00:00,1.294,-0.534,1.348,11.116
2026-02-25T03:35:00+00:00,1.29,-0.549,1.305,11.148
2026-02-25T03:40:00+00:00,1.289,-0.565,1.301,11.174
2026-02-25T03:45:00+00:00,1.262,-0.58,1.269,11.2
2026-02-25T03:50:00+00:00,1.268,-0.596,1.312,11.2
2026-02-25T03:55:00+00:00,1.258,-0.611,1.302,11.2
2026-02-25T04:00:00+00:00,1.224,-0.627,1.244,11.2
2026-02-25T04:05:00+00:00,1.243,-0.642,1.244,11.2
2026-02-25T04:10:00+00:00,1.231,-0.658,1.244,11.2
2026-02-25T04:15:00+00:00,1.219,-0.673,1.189,11.2
2026-02-25T04:20:00+00:00,1.228,-0.689,1.204,11.2
2026-02-25T04:25:00+00:00,1.177,-0.704,1.15,11.2
2026-02-25T04:30:00+00:00,1.152,-0.72,1.188,11.2
2026-02-25T04:35:00+00:00,1.173,-0.735,1.225,11.192
2026-02-25T04:40:00+00:00,1.202,-0.751,1.184,11.196
2026-02-25T04:45:00+00:00,1.164,-0.766,1.114,11.2
2026-02-25T04:50:00+00:00,1.174,-0.782,1.087,11.2
2026-02-25T04:55:00+00:00,1.145,-0.797,1.06,11.2
2026-02-25T05:00:00+00:00,1.138,-0.813,1.033,11.2
2026-02-25T05:05:00+00:00,1.096,-0.828,1.074,11.16
2026-02-25T05:10:00+00:00,1.112,-0.844,1.092,11.1
2026-02-25T05:15:00+00:00,1.144,-0.859,1.078,11.104
2026-02-25T05:20:00+00:00,1.145,-0.874,1.079,11.112
2026-02-25T05:25:00+00:00,1.145,-0.89,1.109,11.1
2026-02-25T05:30:00+00:00,1.106,-0.905,1.107,11.1
2026-02-25T05:35:00+00:00,1.144,-0.921,1.117,11.1
2026-02-25T05:40:00+00:00,1.139,-0.936,1.154,11.1
2026-02-25T05:45:00+00:00,1.138,-0.952,1.173,11.1
2026-02-25T05:50:00+00:00,1.176,-0.967,1.192,11.1
2026-02-25T05:55:00+00:00,1.203,-0.983,1.211,11.1
2026-02-25T06:00:00+00:00,1.173,-0.998,1.23,11.098
2026-02-25T06:05:00+00:00,1.188,-1.013,1.2,11.048
2026-02-25T06:10:00+00:00,1.306,-1.019,1.218,11.198
2026-02-25T06:15:00+00:00,1.35,-1.019,1.25,11.2
2026-02-25T06:20:00+00:00,1.39,-0.966,1.306,11.17
2026-02-25T06:25:00+00:00,1.368,-0.979,1.275,11.174
2026-02-25T06:30:00+00:00,1.376,-0.965,1.324,11.2
