ValueDate,MVA,MVAr,MW,Volts
2026-02-25T00:05:00+00:00,3.682,0.466,2.344,10.91
2026-02-25T00:10:00+00:00,3.627,0.442,2.296,10.901
2026-02-25T00:15:00+00:00,3.56,0.448,2.25,10.997
2026-02-25T00:20:00+00:00,3.524,0.453,2.261,10.998
2026-02-25T00:25:00+00:00,3.534,0.452,2.263,11.0
2026-02-25T00:30:00+00:00,3.492,0.45,2.244,11.0
2026-02-25T00:35:00+00:00,3.559,0.468,2.278,11.0
2026-02-25T00:40:00+00:00,3.67,0.459,2.36,10.999
2026-02-25T00:45:00+00:00,3.728,0.456,2.407,11.0
2026-02-25T00:50:00+00:00,3.756,0.481,2.422,10.999
2026-02-25T00:55:00+00:00,3.753,0.49,2.428,11.0
2026-02-25T01:00:00+00:00,3.743,0.492,2.418,11.0
2026-02-25T01:05:00+00:00,3.733,0.504,2.402,10.97
2026-02-25T01:10:00+00:00,3.738,0.505,2.4,10.958
2026-02-25T01:15:00+00:00,3.663,0.507,2.362,10.996
2026-02-25T01:20:00+00:00,3.641,0.532,2.342,11.0
2026-02-25T01:25:00+00:00,3.631,0.501,2.338,11.0
2026-02-25T01:30:00+00:00,3.636,0.507,2.336,11.0
2026-02-25T01:35:00+00:00,3.596,0.522,2.318,11.0
2026-02-25T01:40:00+00:00,3.572,0.512,2.291,10.978
2026-02-25T01:45:00+00:00,3.57,0.49,2.284,10.951
2026-02-25T01:50:00+00:00,3.603,0.508,2.3,10.997
2026-02-25T01:55:00+00:00,3.538,0.494,2.279,11.0
2026-02-25T02:00:00+00:00,3.536,0.501,2.271,11.0
2026-02-25T02:05:00+00:00,3.514,0.522,2.267,11.0
2026-02-25T02:10:00+00:00,3.522,0.498,2.259,11.0
2026-02-25T02:15:00+00:00,3.564,0.5,2.29,11.0
2026-02-25T02:20:00+00:00,3.551,0.5,2.292,11.0
2026-02-25T02:25:00+00:00,3.542,0.511,2.28,11.0
2026-02-25T02:30:00+00:00,3.516,0.498,2.25,10.984
2026-02-25T02:35:00+00:00,3.503,0.494,2.228,10.943
2026-02-25T02:40:00+00:00,3.496,0.488,2.228,10.99
2026-02-25T02:45:00+00:00,3.422,0.484,2.186,11.0
