ValueDate,MVA
2026-02-25T18:10:00+00:00,3.985
2026-02-25T18:15:00+00:00,4.011
2026-02-25T18:20:00+00:00,4.052
2026-02-25T18:25:00+00:00,3.978
2026-02-25T18:30:00+00:00,3.908
2026-02-25T18:35:00+00:00,3.942
2026-02-25T18:40:00+00:00,4.003
2026-02-25T18:45:00+00:00,3.831
2026-02-25T18:50:00+00:00,3.9
2026-02-25T18:55:00+00:00,3.842
2026-02-25T19:00:00+00:00,3.819
2026-02-25T19:05:00+00:00,3.828
2026-02-25T19:10:00+00:00,3.772
2026-02-25T19:15:00+00:00,3.751
2026-02-25T19:20:00+00:00,3.786
2026-02-25T19:25:00+00:00,3.745
2026-02-25T19:30:00+00:00,3.745
2026-02-25T19:35:00+00:00,3.798
2026-02-25T19:40:00+00:00,3.757
2026-02-25T19:45:00+00:00,3.747
2026-02-25T19:50:00+00:00,3.604
2026-02-25T19:55:00+00:00,3.589
2026-02-25T20:00:00+00:00,3.552
2026-02-25T20:05:00+00:00,3.518
2026-02-25T20:10:00+00:00,3.542
2026-02-25T20:15:00+00:00,3.526
2026-02-25T20:20:00+00:00,3.511
2026-02-25T20:25:00+00:00,3.511
2026-02-25T20:30:00+00:00,3.522
2026-02-25T20:35:00+00:00,3.512
2026-02-25T20:40:00+00:00,3.457
2026-02-25T20:45:00+00:00,3.44
2026-02-25T20:50:00+00:00,3.441
2026-02-25T20:55:00+00:00,3.386
2026-02-25T21:00:00+00:00,3.431
2026-02-25T21:05:00+00:00,3.306
2026-02-25T21:10:00+00:00,3.35
2026-02-25T21:15:00+00:00,3.364
2026-02-25T21:20:00+00:00,3.338
2026-02-25T21:25:00+00:00,3.232
2026-02-25T21:30:00+00:00,3.249
2026-02-25T21:35:00+00:00,3.334
2026-02-25T21:40:00+00:00,3.293
2026-02-25T21:45:00+00:00,3.243
2026-02-25T21:50:00+00:00,3.156
2026-02-25T21:55:00+00:00,3.11
2026-02-25T22:00:00+00:00,3.132
2026-02-25T22:05:00+00:00,2.972
2026-02-25T22:10:00+00:00,3.058
2026-02-25T22:15:00+00:00,3.023
2026-02-25T22:20:00+00:00,2.962
2026-02-25T22:25:00+00:00,2.992
2026-02-25T22:30:00+00:00,2.856
2026-02-25T22:35:00+00:00,2.861
2026-02-25T22:40:00+00:00,2.844
2026-02-25T22:45:00+00:00,2.862
2026-02-25T22:50:00+00:00,2.822
2026-02-25T22:55:00+00:00,2.75
2026-02-25T23:00:00+00:00,2.752
2026-02-25T23:05:00+00:00,2.673
2026-02-25T23:10:00+00:00,2.644
2026-02-25T23:15:00+00:00,2.565
2026-02-25T23:20:00+00:00,2.522
2026-02-25T23:25:00+00:00,2.494
2026-02-25T23:30:00+00:00,2.502
2026-02-25T23:35:00+00:00,2.647
2026-02-25T23:40:00+00:00,2.601
2026-02-25T23:45:00+00:00,2.662
2026-02-25T23:50:00+00:00,2.66
2026-02-25T23:55:00+00:00,2.667
2026-02-26T00:00:00+00:00,2.718
2026-02-26T00:05:00+00:00,2.796
2026-02-26T00:10:00+00:00,2.934
2026-02-26T00:15:00+00:00,2.915
2026-02-26T00:20:00+00:00,2.992
2026-02-26T00:25:00+00:00,2.935
2026-02-26T00:30:00+00:00,2.908
2026-02-26T00:35:00+00:00,3.009
2026-02-26T00:40:00+00:00,3.014
2026-02-26T00:45:00+00:00,3.127
2026-02-26T00:50:00+00:00,3.085
2026-02-26T00:55:00+00:00,3.027
2026-02-26T01:00:00+00:00,3.022
2026-02-26T01:05:00+00:00,3.04
2026-02-26T01:10:00+00:00,3.044
2026-02-26T01:15:00+00:00,3.03
2026-02-26T01:20:00+00:00,3.0
2026-02-26T01:25:00+00:00,2.898
2026-02-26T01:30:00+00:00,2.981
2026-02-26T01:35:00+00:00,2.918
2026-02-26T01:40:00+00:00,2.928
2026-02-26T01:45:00+00:00,2.933
2026-02-26T01:50:00+00:00,2.802
2026-02-26T01:55:00+00:00,2.816
2026-02-26T02:00:00+00:00,2.809
2026-02-26T02:05:00+00:00,2.726
2026-02-26T02:10:00+00:00,2.712
2026-02-26T02:15:00+00:00,2.769
2026-02-26T02:20:00+00:00,2.788
2026-02-26T02:25:00+00:00,2.819
2026-02-26T02:30:00+00:00,2.698
2026-02-26T02:35:00+00:00,2.691
2026-02-26T02:40:00+00:00,2.694
2026-02-26T02:45:00+00:00,2.666
2026-02-26T02:50:00+00:00,2.668
2026-02-26T02:55:00+00:00,2.665
2026-02-26T03:00:00+00:00,2.666
2026-02-26T03:05:00+00:00,2.659
2026-02-26T03:10:00+00:00,2.571
2026-02-26T03:15:00+00:00,2.534
2026-02-26T03:20:00+00:00,2.562
2026-02-26T03:25:00+00:00,2.568
2026-02-26T03:30:00+00:00,2.562
2026-02-26T03:35:00+00:00,2.606
2026-02-26T03:40:00+00:00,2.578
2026-02-26T03:45:00+00:00,2.594
2026-02-26T03:50:00+00:00,2.7
2026-02-26T03:55:00+00:00,2.616
2026-02-26T04:00:00+00:00,2.598
2026-02-26T04:05:00+00:00,2.558
2026-02-26T04:10:00+00:00,2.53
2026-02-26T04:15:00+00:00,2.566
2026-02-26T04:20:00+00:00,2.532
2026-02-26T04:25:00+00:00,2.546
2026-02-26T04:30:00+00:00,2.617
2026-02-26T04:35:00+00:00,2.59
2026-02-26T04:40:00+00:00,2.555
2026-02-26T04:45:00+00:00,2.561
2026-02-26T04:50:00+00:00,2.568
2026-02-26T04:55:00+00:00,2.584
2026-02-26T05:00:00+00:00,2.616
2026-02-26T05:05:00+00:00,2.552
2026-02-26T05:10:00+00:00,2.421
2026-02-26T05:15:00+00:00,2.412
2026-02-26T05:20:00+00:00,2.391
2026-02-26T05:25:00+00:00,2.363
2026-02-26T05:30:00+00:00,2.378
2026-02-26T05:35:00+00:00,2.305
2026-02-26T05:40:00+00:00,2.281
2026-02-26T05:45:00+00:00,2.274
2026-02-26T05:50:00+00:00,2.278
2026-02-26T05:55:00+00:00,2.244
2026-02-26T06:00:00+00:00,2.276
2026-02-26T06:05:00+00:00,2.406
2026-02-26T06:10:00+00:00,2.42
2026-02-26T06:15:00+00:00,2.457
2026-02-26T06:20:00+00:00,2.512
2026-02-26T06:25:00+00:00,2.522
2026-02-26T06:30:00+00:00,2.478
2026-02-26T06:35:00+00:00,2.484
2026-02-26T06:40:00+00:00,2.638
2026-02-26T06:45:00+00:00,2.592
2026-02-26T06:50:00+00:00,2.658
2026-02-26T06:55:00+00:00,2.616
2026-02-26T07:00:00+00:00,2.728
2026-02-26T07:05:00+00:00,2.732
2026-02-26T07:10:00+00:00,2.861
2026-02-26T07:15:00+00:00,3.03
2026-02-26T07:20:00+00:00,2.922
2026-02-26T07:25:00+00:00,3.019
2026-02-26T07:30:00+00:00,3.021
2026-02-26T07:35:00+00:00,2.942
2026-02-26T07:40:00+00:00,3.037
2026-02-26T07:45:00+00:00,2.956
2026-02-26T07:50:00+00:00,2.968
2026-02-26T07:55:00+00:00,2.962
2026-02-26T08:00:00+00:00,2.91
2026-02-26T08:05:00+00:00,2.908
2026-02-26T08:10:00+00:00,2.763
2026-02-26T08:15:00+00:00,2.832
2026-02-26T08:20:00+00:00,2.907
2026-02-26T08:25:00+00:00,2.807
2026-02-26T08:30:00+00:00,2.865
2026-02-26T08:35:00+00:00,2.774
2026-02-26T08:40:00+00:00,2.782
2026-02-26T08:45:00+00:00,2.872
2026-02-26T08:50:00+00:00,2.82
2026-02-26T08:55:00+00:00,2.934
2026-02-26T09:00:00+00:00,2.988
2026-02-26T09:05:00+00:00,2.991
2026-02-26T09:10:00+00:00,2.986
2026-02-26T09:15:00+00:00,3.085
2026-02-26T09:20:00+00:00,3.09
2026-02-26T09:25:00+00:00,3.0
2026-02-26T09:30:00+00:00,2.94
2026-02-26T09:35:00+00:00,2.987
2026-02-26T09:40:00+00:00,2.972
2026-02-26T09:45:00+00:00,2.942
2026-02-26T09:50:00+00:00,2.87
2026-02-26T09:55:00+00:00,2.929
2026-02-26T10:00:00+00:00,2.943
2026-02-26T10:05:00+00:00,2.923
2026-02-26T10:10:00+00:00,2.86
2026-02-26T10:15:00+00:00,2.836
2026-02-26T10:20:00+00:00,2.89
2026-02-26T10:25:00+00:00,2.838
2026-02-26T10:30:00+00:00,2.851
2026-02-26T10:35:00+00:00,2.889
2026-02-26T10:40:00+00:00,2.781
2026-02-26T10:45:00+00:00,2.805
2026-02-26T10:50:00+00:00,2.696
2026-02-26T10:55:00+00:00,2.655
2026-02-26T11:00:00+00:00,2.589
2026-02-26T11:05:00+00:00,2.636
2026-02-26T11:10:00+00:00,2.758
2026-02-26T11:15:00+00:00,2.866
2026-02-26T11:20:00+00:00,2.878
2026-02-26T11:25:00+00:00,2.867
2026-02-26T11:30:00+00:00,2.916
2026-02-26T11:35:00+00:00,2.873
2026-02-26T11:40:00+00:00,2.903
2026-02-26T11:45:00+00:00,2.856
2026-02-26T11:50:00+00:00,2.795
2026-02-26T11:55:00+00:00,2.874
2026-02-26T12:00:00+00:00,2.896
2026-02-26T12:05:00+00:00,2.901
2026-02-26T12:10:00+00:00,2.876
2026-02-26T12:15:00+00:00,2.762
2026-02-26T12:20:00+00:00,2.628
2026-02-26T12:25:00+00:00,2.548
2026-02-26T12:30:00+00:00,2.424
2026-02-26T12:35:00+00:00,2.437
2026-02-26T12:40:00+00:00,2.637
2026-02-26T12:45:00+00:00,2.699
2026-02-26T12:50:00+00:00,2.774
2026-02-26T12:55:00+00:00,2.548
2026-02-26T13:00:00+00:00,2.523
2026-02-26T13:05:00+00:00,2.617
2026-02-26T13:10:00+00:00,2.687
2026-02-26T13:15:00+00:00,2.723
2026-02-26T13:20:00+00:00,2.941
2026-02-26T13:25:00+00:00,2.954
2026-02-26T13:30:00+00:00,2.944
2026-02-26T13:35:00+00:00,2.938
2026-02-26T13:40:00+00:00,2.928
2026-02-26T13:45:00+00:00,3.006
2026-02-26T13:50:00+00:00,2.992
2026-02-26T13:55:00+00:00,2.923
2026-02-26T14:00:00+00:00,2.906
2026-02-26T14:05:00+00:00,2.899
2026-02-26T14:10:00+00:00,2.865
2026-02-26T14:15:00+00:00,2.786
2026-02-26T14:20:00+00:00,2.824
2026-02-26T14:25:00+00:00,2.892
2026-02-26T14:30:00+00:00,2.86
2026-02-26T14:35:00+00:00,2.909
2026-02-26T14:40:00+00:00,2.908
2026-02-26T14:45:00+00:00,2.962
2026-02-26T14:50:00+00:00,2.88
2026-02-26T14:55:00+00:00,2.941
2026-02-26T15:00:00+00:00,2.973
2026-02-26T15:05:00+00:00,3.086
2026-02-26T15:10:00+00:00,2.96
2026-02-26T15:15:00+00:00,2.877
2026-02-26T15:20:00+00:00,2.966
2026-02-26T15:25:00+00:00,2.945
2026-02-26T15:30:00+00:00,3.027
2026-02-26T15:35:00+00:00,3.036
2026-02-26T15:40:00+00:00,3.094
2026-02-26T15:45:00+00:00,3.05
2026-02-26T15:50:00+00:00,3.082
2026-02-26T15:55:00+00:00,3.027
2026-02-26T16:00:00+00:00,3.09
2026-02-26T16:05:00+00:00,3.004
2026-02-26T16:10:00+00:00,2.994
2026-02-26T16:15:00+00:00,3.105
2026-02-26T16:20:00+00:00,3.091
2026-02-26T16:25:00+00:00,3.163
2026-02-26T16:30:00+00:00,3.218
2026-02-26T16:35:00+00:00,3.307
2026-02-26T16:40:00+00:00,3.384
2026-02-26T16:45:00+00:00,3.37
2026-02-26T16:50:00+00:00,3.425
2026-02-26T16:55:00+00:00,3.464
2026-02-26T17:00:00+00:00,3.488
2026-02-26T17:05:00+00:00,3.556
2026-02-26T17:10:00+00:00,3.62
2026-02-26T17:15:00+00:00,3.716
2026-02-26T17:20:00+00:00,3.69
2026-02-26T17:25:00+00:00,3.7
2026-02-26T17:30:00+00:00,3.792
2026-02-26T17:35:00+00:00,3.864
2026-02-26T17:40:00+00:00,3.823
2026-02-26T17:45:00+00:00,3.822
2026-02-26T17:50:00+00:00,3.829
2026-02-26T17:55:00+00:00,3.793
2026-02-26T18:00:00+00:00,3.747
2026-02-26T18:05:00+00:00,3.891
2026-02-26T18:10:00+00:00,3.889
2026-02-26T18:15:00+00:00,3.791
2026-02-26T18:20:00+00:00,3.792
2026-02-26T18:25:00+00:00,3.82
2026-02-26T18:30:00+00:00,3.775
2026-02-26T18:35:00+00:00,3.79
2026-02-26T18:40:00+00:00,3.837
2026-02-26T18:45:00+00:00,3.812
2026-02-26T18:50:00+00:00,3.744
2026-02-26T18:55:00+00:00,3.824
2026-02-26T19:00:00+00:00,3.878
2026-02-26T19:05:00+00:00,3.826
2026-02-26T19:10:00+00:00,3.772
2026-02-26T19:15:00+00:00,3.796
2026-02-26T19:20:00+00:00,3.682
2026-02-26T19:25:00+00:00,3.85
2026-02-26T19:30:00+00:00,3.835
2026-02-26T19:35:00+00:00,3.744
2026-02-26T19:40:00+00:00,3.756
2026-02-26T19:45:00+00:00,3.82
2026-02-26T19:50:00+00:00,3.74
2026-02-26T19:55:00+00:00,3.635
2026-02-26T20:00:00+00:00,3.588
2026-02-26T20:05:00+00:00,3.6
2026-02-26T20:10:00+00:00,3.688
2026-02-26T20:15:00+00:00,3.587
2026-02-26T20:20:00+00:00,3.528
2026-02-26T20:25:00+00:00,3.692
2026-02-26T20:30:00+00:00,3.634
2026-02-26T20:35:00+00:00,3.58
2026-02-26T20:40:00+00:00,3.534
2026-02-26T20:45:00+00:00,3.493
2026-02-26T20:50:00+00:00,3.55
2026-02-26T20:55:00+00:00,3.492
2026-02-26T21:00:00+00:00,3.46
2026-02-26T21:05:00+00:00,3.496
2026-02-26T21:10:00+00:00,3.383
2026-02-26T21:15:00+00:00,3.429
2026-02-26T21:20:00+00:00,3.394
2026-02-26T21:25:00+00:00,3.478
2026-02-26T21:30:00+00:00,3.43
2026-02-26T21:35:00+00:00,3.425
2026-02-26T21:40:00+00:00,3.446
2026-02-26T21:45:00+00:00,3.371
2026-02-26T21:50:00+00:00,3.311
2026-02-26T21:55:00+00:00,3.299
2026-02-26T22:00:00+00:00,3.196
2026-02-26T22:05:00+00:00,3.194
2026-02-26T22:10:00+00:00,3.133
2026-02-26T22:15:00+00:00,3.092
2026-02-26T22:20:00+00:00,3.085
2026-02-26T22:25:00+00:00,3.069
2026-02-26T22:30:00+00:00,3.117
2026-02-26T22:35:00+00:00,3.046
2026-02-26T22:40:00+00:00,3.002
2026-02-26T22:45:00+00:00,3.059
2026-02-26T22:50:00+00:00,3.088
2026-02-26T22:55:00+00:00,2.996
2026-02-26T23:00:00+00:00,2.912
2026-02-26T23:05:00+00:00,2.9
2026-02-26T23:10:00+00:00,2.814
2026-02-26T23:15:00+00:00,2.766
2026-02-26T23:20:00+00:00,2.8
2026-02-26T23:25:00+00:00,2.798
2026-02-26T23:30:00+00:00,2.738
2026-02-26T23:35:00+00:00,2.799
2026-02-26T23:40:00+00:00,2.844
2026-02-26T23:45:00+00:00,2.883
2026-02-26T23:50:00+00:00,2.804
2026-02-26T23:55:00+00:00,2.769
2026-02-27T00:00:00+00:00,2.746
2026-02-27T00:05:00+00:00,2.897
2026-02-27T00:10:00+00:00,2.954
2026-02-27T00:15:00+00:00,2.95
2026-02-27T00:20:00+00:00,2.951
2026-02-27T00:25:00+00:00,2.909
2026-02-27T00:30:00+00:00,2.949
2026-02-27T00:35:00+00:00,3.038
2026-02-27T00:40:00+00:00,3.054
2026-02-27T00:45:00+00:00,3.104
2026-02-27T00:50:00+00:00,3.034
2026-02-27T00:55:00+00:00,2.983
2026-02-27T01:00:00+00:00,2.944
2026-02-27T01:05:00+00:00,2.915
2026-02-27T01:10:00+00:00,2.916
2026-02-27T01:15:00+00:00,2.836
2026-02-27T01:20:00+00:00,2.815
2026-02-27T01:25:00+00:00,2.806
2026-02-27T01:30:00+00:00,2.874
2026-02-27T01:35:00+00:00,2.768
2026-02-27T01:40:00+00:00,2.746
2026-02-27T01:45:00+00:00,2.703
2026-02-27T01:50:00+00:00,2.692
2026-02-27T01:55:00+00:00,2.654
2026-02-27T02:00:00+00:00,2.714
2026-02-27T02:05:00+00:00,2.801
2026-02-27T02:10:00+00:00,2.804
2026-02-27T02:15:00+00:00,2.784
2026-02-27T02:20:00+00:00,2.77
2026-02-27T02:25:00+00:00,2.786
2026-02-27T02:30:00+00:00,2.792
2026-02-27T02:35:00+00:00,2.702
2026-02-27T02:40:00+00:00,2.679
2026-02-27T02:45:00+00:00,2.634
2026-02-27T02:50:00+00:00,2.644
2026-02-27T02:55:00+00:00,2.589
2026-02-27T03:00:00+00:00,2.55
2026-02-27T03:05:00+00:00,2.558
2026-02-27T03:10:00+00:00,2.569
2026-02-27T03:15:00+00:00,2.509
2026-02-27T03:20:00+00:00,2.488
2026-02-27T03:25:00+00:00,2.521
2026-02-27T03:30:00+00:00,2.546
2026-02-27T03:35:00+00:00,2.484
2026-02-27T03:40:00+00:00,2.444
2026-02-27T03:45:00+00:00,2.42
2026-02-27T03:50:00+00:00,2.408
2026-02-27T03:55:00+00:00,2.409
2026-02-27T04:00:00+00:00,2.372
2026-02-27T04:05:00+00:00,2.389
2026-02-27T04:10:00+00:00,2.358
2026-02-27T04:15:00+00:00,2.36
2026-02-27T04:20:00+00:00,2.368
2026-02-27T04:25:00+00:00,2.356
2026-02-27T04:30:00+00:00,2.429
2026-02-27T04:35:00+00:00,2.366
2026-02-27T04:40:00+00:00,2.386
2026-02-27T04:45:00+00:00,2.398
2026-02-27T04:50:00+00:00,2.434
2026-02-27T04:55:00+00:00,2.46
2026-02-27T05:00:00+00:00,2.432
2026-02-27T05:05:00+00:00,2.394
2026-02-27T05:10:00+00:00,2.418
2026-02-27T05:15:00+00:00,2.38
2026-02-27T05:20:00+00:00,2.362
2026-02-27T05:25:00+00:00,2.367
2026-02-27T05:30:00+00:00,2.434
2026-02-27T05:35:00+00:00,2.414
2026-02-27T05:40:00+00:00,2.396
2026-02-27T05:45:00+00:00,2.367
2026-02-27T05:50:00+00:00,2.345
2026-02-27T05:55:00+00:00,2.334
2026-02-27T06:00:00+00:00,2.354
2026-02-27T06:05:00+00:00,2.435
2026-02-27T06:10:00+00:00,2.62
2026-02-27T06:15:00+00:00,2.636
2026-02-27T06:20:00+00:00,2.708
2026-02-27T06:25:00+00:00,2.747
2026-02-27T06:30:00+00:00,2.711
2026-02-27T06:35:00+00:00,2.73
2026-02-27T06:40:00+00:00,2.847
2026-02-27T06:45:00+00:00,2.832
2026-02-27T06:50:00+00:00,2.899
2026-02-27T06:55:00+00:00,2.95
2026-02-27T07:00:00+00:00,3.016
2026-02-27T07:05:00+00:00,3.083
2026-02-27T07:10:00+00:00,3.076
2026-02-27T07:15:00+00:00,3.017
2026-02-27T07:20:00+00:00,3.168
2026-02-27T07:25:00+00:00,3.14
