ValueDate,MVA,MVAr,MW,Volts
2026-02-25T00:05:00+00:00,2.662,0.073,2.659,11.1
2026-02-25T00:10:00+00:00,2.851,0.116,2.844,11.1
2026-02-25T00:15:00+00:00,2.764,0.071,2.759,11.1
2026-02-25T00:20:00+00:00,2.81,0.087,2.806,11.1
2026-02-25T00:25:00+00:00,2.773,0.102,2.766,11.1
2026-02-25T00:30:00+00:00,2.763,0.152,2.755,11.1
2026-02-25T00:35:00+00:00,2.806,0.166,2.796,11.1
2026-02-25T00:40:00+00:00,2.699,0.121,2.69,11.1
2026-02-25T00:45:00+00:00,2.818,0.117,2.804,11.1
2026-02-25T00:50:00+00:00,2.702,0.07,2.694,11.1
2026-02-25T00:55:00+00:00,2.798,0.101,2.789,11.1
2026-02-25T01:00:00+00:00,2.728,0.081,2.72,11.1
2026-02-25T01:05:00+00:00,2.71,0.065,2.708,11.1
2026-02-25T01:10:00+00:00,2.8,0.067,2.795,11.1
2026-02-25T01:15:00+00:00,2.678,0.037,2.675,11.119
2026-02-25T01:20:00+00:00,2.774,0.082,2.77,11.108
2026-02-25T01:25:00+00:00,2.712,0.057,2.713,11.14
2026-02-25T01:30:00+00:00,2.716,0.091,2.712,11.112
2026-02-25T01:35:00+00:00,2.76,0.088,2.761,11.118
2026-02-25T01:40:00+00:00,2.642,0.073,2.644,11.147
2026-02-25T01:45:00+00:00,2.634,0.089,2.634,11.161
2026-02-25T01:50:00+00:00,2.83,0.109,2.826,11.132
2026-02-25T01:55:00+00:00,2.673,0.058,2.658,11.1
2026-02-25T02:00:00+00:00,2.596,0.055,2.585,11.1
2026-02-25T02:05:00+00:00,2.582,0.058,2.568,11.1
2026-02-25T02:10:00+00:00,2.592,0.049,2.574,11.1
2026-02-25T02:15:00+00:00,2.604,0.032,2.593,11.1
2026-02-25T02:20:00+00:00,2.576,0.023,2.563,11.1
2026-02-25T02:25:00+00:00,2.724,0.064,2.712,11.1
2026-02-25T02:30:00+00:00,2.672,0.048,2.662,11.1
2026-02-25T02:35:00+00:00,2.572,0.083,2.563,11.1
2026-02-25T02:40:00+00:00,2.548,0.054,2.537,11.1
2026-02-25T02:45:00+00:00,2.625,0.074,2.624,11.1
2026-02-25T02:50:00+00:00,2.678,0.074,2.681,11.126
2026-02-25T02:55:00+00:00,2.805,0.122,2.805,11.109
2026-02-25T03:00:00+00:00,2.776,0.111,2.768,11.112
2026-02-25T03:05:00+00:00,2.862,0.149,2.848,11.1
2026-02-25T03:10:00+00:00,2.814,0.132,2.796,11.1
2026-02-25T03:15:00+00:00,2.636,0.116,2.62,11.1
2026-02-25T03:20:00+00:00,2.566,0.094,2.55,11.1
2026-02-25T03:25:00+00:00,2.877,0.172,2.86,11.1
2026-02-25T03:30:00+00:00,2.722,0.121,2.7,11.1
2026-02-25T03:35:00+00:00,2.826,0.155,2.809,11.1
2026-02-25T03:40:00+00:00,2.746,0.134,2.738,11.1
2026-02-25T03:45:00+00:00,2.736,0.115,2.722,11.1
2026-02-25T03:50:00+00:00,2.56,0.101,2.553,11.1
2026-02-25T03:55:00+00:00,2.784,0.134,2.773,11.1
2026-02-25T04:00:00+00:00,2.666,0.111,2.657,11.1
2026-02-25T04:05:00+00:00,2.761,0.132,2.746,11.1
2026-02-25T04:10:00+00:00,2.682,0.112,2.669,11.1
2026-02-25T04:15:00+00:00,2.534,0.088,2.518,11.1
2026-02-25T04:20:00+00:00,2.539,0.105,2.528,11.1
2026-02-25T04:25:00+00:00,2.507,0.088,2.501,11.1
2026-02-25T04:30:00+00:00,2.503,0.111,2.49,11.1
2026-02-25T04:35:00+00:00,2.49,0.117,2.468,11.1
2026-02-25T04:40:00+00:00,2.673,0.164,2.656,11.1
2026-02-25T04:45:00+00:00,2.589,0.124,2.568,11.1
2026-02-25T04:50:00+00:00,2.661,0.179,2.639,11.1
2026-02-25T04:55:00+00:00,2.618,0.156,2.602,11.1
2026-02-25T05:00:00+00:00,2.698,0.154,2.678,11.1
2026-02-25T05:05:00+00:00,2.656,0.157,2.633,11.1
2026-02-25T05:10:00+00:00,2.706,0.188,2.678,11.1
2026-02-25T05:15:00+00:00,2.708,0.168,2.685,11.1
2026-02-25T05:20:00+00:00,2.577,0.117,2.556,11.1
2026-02-25T05:25:00+00:00,2.54,0.13,2.516,11.1
2026-02-25T05:30:00+00:00,2.62,0.15,2.596,11.084
2026-02-25T05:35:00+00:00,2.605,0.128,2.572,11.073
2026-02-25T05:40:00+00:00,2.494,0.14,2.471,11.056
2026-02-25T05:45:00+00:00,2.473,0.132,2.442,11.075
2026-02-25T05:50:00+00:00,2.685,0.18,2.65,11.006
2026-02-25T05:55:00+00:00,2.673,0.161,2.638,11.012
2026-02-25T06:00:00+00:00,2.659,0.155,2.625,11.0
2026-02-25T06:05:00+00:00,2.778,0.213,2.692,11.009
2026-02-25T06:10:00+00:00,2.991,0.247,2.818,11.031
2026-02-25T06:15:00+00:00,3.11,0.241,2.859,11.1
2026-02-25T06:20:00+00:00,3.077,0.241,2.819,11.1
2026-02-25T06:25:00+00:00,3.085,0.236,2.824,11.1
2026-02-25T06:30:00+00:00,3.192,0.29,2.943,11.1
2026-02-25T06:35:00+00:00,3.251,0.3,3.012,11.1
2026-02-25T06:40:00+00:00,3.25,0.284,3.003,11.1
2026-02-25T06:45:00+00:00,3.34,0.296,3.102,11.1
2026-02-25T06:50:00+00:00,3.387,0.312,3.162,11.124
2026-02-25T06:55:00+00:00,3.412,0.354,3.187,11.101
2026-02-25T07:00:00+00:00,3.456,0.323,3.241,11.1
2026-02-25T07:05:00+00:00,3.45,0.361,3.226,11.1
2026-02-25T07:10:00+00:00,3.519,0.416,3.284,11.069
2026-02-25T07:15:00+00:00,3.63,0.423,3.403,11.05
2026-02-25T07:20:00+00:00,3.68,0.402,3.446,11.012
2026-02-25T07:25:00+00:00,3.706,0.409,3.49,11.1
2026-02-25T07:30:00+00:00,3.644,0.402,3.434,11.1
2026-02-25T07:35:00+00:00,3.65,0.433,3.426,11.1
2026-02-25T07:40:00+00:00,3.656,0.425,3.434,11.094
2026-02-25T07:45:00+00:00,3.68,0.393,3.461,11.062
2026-02-25T07:50:00+00:00,3.708,0.393,3.484,11.058
2026-02-25T07:55:00+00:00,3.725,0.427,3.5,11.029
2026-02-25T08:00:00+00:00,3.787,0.464,3.568,11.052
2026-02-25T08:05:00+00:00,3.763,0.494,3.562,11.102
2026-02-25T08:10:00+00:00,3.716,0.499,3.502,11.1
2026-02-25T08:15:00+00:00,3.711,0.514,3.505,11.141
2026-02-25T08:20:00+00:00,3.721,0.496,3.524,11.178
2026-02-25T08:25:00+00:00,3.707,0.46,3.512,11.183
2026-02-25T08:30:00+00:00,3.686,0.438,3.492,11.194
2026-02-25T08:35:00+00:00,3.679,0.467,3.49,11.191
2026-02-25T08:40:00+00:00,3.709,0.447,3.521,11.2
2026-02-25T08:45:00+00:00,3.756,0.482,3.571,11.179
2026-02-25T08:50:00+00:00,3.77,0.498,3.577,11.176
2026-02-25T08:55:00+00:00,3.634,0.464,3.42,11.124
2026-02-25T09:00:00+00:00,3.665,0.454,3.436,11.058
2026-02-25T09:05:00+00:00,3.626,0.431,3.398,11.072
2026-02-25T09:10:00+00:00,3.648,0.456,3.426,11.076
2026-02-25T09:15:00+00:00,3.608,0.465,3.386,11.089
2026-02-25T09:20:00+00:00,3.512,0.462,3.286,11.099
2026-02-25T09:25:00+00:00,3.692,0.455,3.474,11.074
2026-02-25T09:30:00+00:00,3.698,0.426,3.488,11.1
2026-02-25T09:35:00+00:00,3.664,0.415,3.45,11.1
2026-02-25T09:40:00+00:00,3.717,0.461,3.501,11.1
2026-02-25T09:45:00+00:00,3.694,0.468,3.478,11.1
2026-02-25T09:50:00+00:00,3.693,0.453,3.478,11.1
2026-02-25T09:55:00+00:00,3.654,0.444,3.434,11.1
2026-02-25T10:00:00+00:00,3.605,0.438,3.39,11.1
2026-02-25T10:05:00+00:00,3.526,0.456,3.302,11.1
2026-02-25T10:10:00+00:00,3.545,0.461,3.325,11.1
2026-02-25T10:15:00+00:00,3.458,0.443,3.237,11.1
2026-02-25T10:20:00+00:00,3.461,0.432,3.242,11.1
2026-02-25T10:25:00+00:00,3.383,0.484,3.144,11.1
2026-02-25T10:30:00+00:00,3.209,0.506,2.948,11.105
2026-02-25T10:35:00+00:00,3.375,0.552,3.128,11.1
2026-02-25T10:40:00+00:00,3.394,0.542,3.146,11.1
2026-02-25T10:45:00+00:00,3.414,0.522,3.174,11.1
