ValueDate,MVA,MVAr,MW,Volts
2026-02-25T00:05:00+00:00,1.426,-0.44,1.376,11.3
2026-02-25T00:10:00+00:00,1.42,-0.404,1.374,11.3
2026-02-25T00:15:00+00:00,1.434,-0.424,1.382,11.3
2026-02-25T00:20:00+00:00,1.422,-0.422,1.378,11.3
2026-02-25T00:25:00+00:00,1.392,-0.436,1.344,11.3
2026-02-25T00:30:00+00:00,1.375,-0.434,1.32,11.3
2026-02-25T00:35:00+00:00,1.371,-0.416,1.325,11.3
2026-02-25T00:40:00+00:00,1.364,-0.43,1.306,11.3
2026-02-25T00:45:00+00:00,1.368,-0.432,1.32,11.3
2026-02-25T00:50:00+00:00,1.386,-0.44,1.35,11.3
2026-02-25T00:55:00+00:00,1.428,-0.414,1.381,11.3
2026-02-25T01:00:00+00:00,1.436,-0.434,1.392,11.3
2026-02-25T01:05:00+00:00,1.444,-0.436,1.394,11.3
2026-02-25T01:10:00+00:00,1.408,-0.432,1.368,11.3
2026-02-25T01:15:00+00:00,1.38,-0.444,1.335,11.3
2026-02-25T01:20:00+00:00,1.354,-0.428,1.303,11.3
2026-02-25T01:25:00+00:00,1.366,-0.445,1.314,11.3
2026-02-25T01:30:00+00:00,1.35,-0.432,1.292,11.3
2026-02-25T01:35:00+00:00,1.328,-0.404,1.286,11.3
2026-02-25T01:40:00+00:00,1.349,-0.406,1.318,11.3
2026-02-25T01:45:00+00:00,1.334,-0.412,1.294,11.336
2026-02-25T01:50:00+00:00,1.318,-0.426,1.281,11.4
2026-02-25T01:55:00+00:00,1.32,-0.442,1.261,11.39
2026-02-25T02:00:00+00:00,1.318,-0.44,1.262,11.374
2026-02-25T02:05:00+00:00,1.31,-0.436,1.239,11.4
2026-02-25T02:10:00+00:00,1.314,-0.452,1.251,11.4
2026-02-25T02:15:00+00:00,1.262,-0.46,1.169,11.298
2026-02-25T02:20:00+00:00,1.257,-0.454,1.157,11.226
2026-02-25T02:25:00+00:00,1.285,-0.471,1.18,11.222
2026-02-25T02:30:00+00:00,1.301,-0.462,1.225,11.212
2026-02-25T02:35:00+00:00,1.273,-0.476,1.192,11.202
2026-02-25T02:40:00+00:00,1.278,-0.479,1.19,11.2
2026-02-25T02:45:00+00:00,1.26,-0.493,1.157,11.256
2026-02-25T02:50:00+00:00,1.219,-0.488,1.128,11.3
2026-02-25T02:55:00+00:00,1.215,-0.467,1.142,11.3
2026-02-25T03:00:00+00:00,1.24,-0.468,1.134,11.299
2026-02-25T03:05:00+00:00,1.199,-0.47,1.104,11.206
2026-02-25T03:10:00+00:00,1.21,-0.472,1.101,11.2
2026-02-25T03:15:00+00:00,1.209,-0.474,1.102,11.207
2026-02-25T03:20:00+00:00,1.23,-0.475,1.144,11.204
2026-02-25T03:25:00+00:00,1.217,-0.477,1.14,11.217
2026-02-25T03:30:00+00:00,1.189,-0.479,1.102,11.258
2026-02-25T03:35:00+00:00,1.206,-0.48,1.128,11.288
2026-02-25T03:40:00+00:00,1.233,-0.482,1.132,11.3
2026-02-25T03:45:00+00:00,1.206,-0.455,1.098,11.3
2026-02-25T03:50:00+00:00,1.207,-0.45,1.121,11.3
2026-02-25T03:55:00+00:00,1.188,-0.447,1.09,11.3
2026-02-25T04:00:00+00:00,1.178,-0.445,1.098,11.3
2026-02-25T04:05:00+00:00,1.24,-0.442,1.148,11.3
2026-02-25T04:10:00+00:00,1.248,-0.44,1.144,11.236
2026-02-25T04:15:00+00:00,1.246,-0.437,1.154,11.259
2026-02-25T04:20:00+00:00,1.23,-0.435,1.15,11.23
2026-02-25T04:25:00+00:00,1.239,-0.432,1.156,11.21
2026-02-25T04:30:00+00:00,1.216,-0.43,1.122,11.204
2026-02-25T04:35:00+00:00,1.266,-0.428,1.162,11.2
2026-02-25T04:40:00+00:00,1.172,-0.448,1.078,11.2
2026-02-25T04:45:00+00:00,1.136,-0.433,1.04,11.2
2026-02-25T04:50:00+00:00,1.136,-0.448,1.034,11.2
2026-02-25T04:55:00+00:00,1.118,-0.439,1.022,11.2
2026-02-25T05:00:00+00:00,1.172,-0.43,1.086,11.2
2026-02-25T05:05:00+00:00,1.23,-0.43,1.142,11.2
2026-02-25T05:10:00+00:00,1.244,-0.429,1.172,11.2
2026-02-25T05:15:00+00:00,1.296,-0.434,1.204,11.2
2026-02-25T05:20:00+00:00,1.231,-0.428,1.154,11.2
2026-02-25T05:25:00+00:00,1.274,-0.436,1.176,11.2
2026-02-25T05:30:00+00:00,1.255,-0.424,1.148,11.2
2026-02-25T05:35:00+00:00,1.273,-0.424,1.173,11.2
2026-02-25T05:40:00+00:00,1.32,-0.428,1.228,11.2
2026-02-25T05:45:00+00:00,1.292,-0.435,1.22,11.2
2026-02-25T05:50:00+00:00,1.362,-0.468,1.222,11.2
2026-02-25T05:55:00+00:00,1.354,-0.415,1.276,11.287
2026-02-25T06:00:00+00:00,1.336,-0.443,1.277,11.3
2026-02-25T06:05:00+00:00,1.386,-0.436,1.339,11.318
2026-02-25T06:10:00+00:00,1.48,-0.407,1.426,11.22
2026-02-25T06:15:00+00:00,1.534,-0.384,1.468,11.2
2026-02-25T06:20:00+00:00,1.568,-0.396,1.52,11.215
2026-02-25T06:25:00+00:00,1.549,-0.392,1.519,11.3
2026-02-25T06:30:00+00:00,1.522,-0.403,1.497,11.314
2026-02-25T06:35:00+00:00,1.499,-0.382,1.466,11.306
2026-02-25T06:40:00+00:00,1.542,-0.374,1.51,11.3
2026-02-25T06:45:00+00:00,1.529,-0.326,1.499,11.3
2026-02-25T06:50:00+00:00,1.57,-0.312,1.554,11.3
2026-02-25T06:55:00+00:00,1.579,-0.366,1.56,11.3
2026-02-25T07:00:00+00:00,1.59,-0.368,1.574,11.3
2026-02-25T07:05:00+00:00,1.633,-0.347,1.618,11.3
2026-02-25T07:10:00+00:00,1.68,-0.374,1.664,11.315
2026-02-25T07:15:00+00:00,1.714,-0.369,1.72,11.4
2026-02-25T07:20:00+00:00,1.784,-0.386,1.778,11.398
2026-02-25T07:25:00+00:00,1.749,-0.4,1.752,11.399
2026-02-25T07:30:00+00:00,1.743,-0.394,1.74,11.4
2026-02-25T07:35:00+00:00,1.768,-0.35,1.76,11.373
2026-02-25T07:40:00+00:00,1.822,-0.316,1.832,11.306
2026-02-25T07:45:00+00:00,1.802,-0.318,1.812,11.31
2026-02-25T07:50:00+00:00,1.788,-0.326,1.787,11.3
2026-02-25T07:55:00+00:00,1.764,-0.32,1.761,11.3
2026-02-25T08:00:00+00:00,1.781,-0.287,1.785,11.3
2026-02-25T08:05:00+00:00,1.746,-0.258,1.744,11.3
2026-02-25T08:10:00+00:00,1.781,-0.265,1.788,11.3
2026-02-25T08:15:00+00:00,1.886,-0.267,1.9,11.3
2026-02-25T08:20:00+00:00,1.835,-0.257,1.858,11.305
2026-02-25T08:25:00+00:00,1.893,-0.261,1.916,11.3
2026-02-25T08:30:00+00:00,1.862,-0.268,1.887,11.3
2026-02-25T08:35:00+00:00,1.814,-0.252,1.832,11.3
2026-02-25T08:40:00+00:00,1.77,-0.263,1.776,11.3
2026-02-25T08:45:00+00:00,1.844,-0.26,1.876,11.3
2026-02-25T08:50:00+00:00,1.801,-0.27,1.815,11.3
2026-02-25T08:55:00+00:00,1.896,-0.261,1.906,11.256
2026-02-25T09:00:00+00:00,1.892,-0.265,1.908,11.3
2026-02-25T09:05:00+00:00,1.926,-0.258,1.933,11.3
2026-02-25T09:10:00+00:00,1.824,-0.27,1.835,11.3
2026-02-25T09:15:00+00:00,1.843,-0.245,1.858,11.3
2026-02-25T09:20:00+00:00,1.908,-0.207,1.918,11.3
2026-02-25T09:25:00+00:00,1.837,-0.261,1.856,11.3
2026-02-25T09:30:00+00:00,1.734,-0.272,1.744,11.3
2026-02-25T09:35:00+00:00,1.628,-0.264,1.632,11.3
2026-02-25T09:40:00+00:00,1.655,-0.245,1.664,11.3
2026-02-25T09:45:00+00:00,1.851,-0.26,1.864,11.3
2026-02-25T09:50:00+00:00,1.932,-0.27,1.949,11.3
2026-02-25T09:55:00+00:00,1.716,-0.261,1.718,11.3
2026-02-25T10:00:00+00:00,1.544,-0.256,1.548,11.3
2026-02-25T10:05:00+00:00,1.555,-0.275,1.57,11.3
2026-02-25T10:10:00+00:00,1.572,-0.264,1.574,11.3
2026-02-25T10:15:00+00:00,1.522,-0.272,1.528,11.3
2026-02-25T10:20:00+00:00,1.557,-0.256,1.54,11.286
2026-02-25T10:25:00+00:00,1.727,-0.264,1.747,11.322
2026-02-25T10:30:00+00:00,1.668,-0.252,1.634,11.37
2026-02-25T10:35:00+00:00,1.624,-0.267,1.628,11.29
2026-02-25T10:40:00+00:00,1.685,-0.26,1.688,11.242
2026-02-25T10:45:00+00:00,1.747,-0.266,1.76,11.3
2026-02-25T10:50:00+00:00,1.562,-0.267,1.556,11.278
2026-02-25T10:55:00+00:00,1.525,-0.261,1.507,11.2
2026-02-25T11:00:00+00:00,1.571,-0.262,1.557,11.2
2026-02-25T11:05:00+00:00,1.615,-0.243,1.588,11.187
2026-02-25T11:10:00+00:00,1.617,-0.266,1.617,11.276
2026-02-25T11:15:00+00:00,1.594,-0.26,1.587,11.236
2026-02-25T11:20:00+00:00,1.574,-0.267,1.578,11.245
2026-02-25T11:25:00+00:00,1.462,-0.263,1.448,11.225
2026-02-25T11:30:00+00:00,1.39,-0.27,1.392,11.3
2026-02-25T11:35:00+00:00,1.439,-0.258,1.412,11.3
2026-02-25T11:40:00+00:00,1.511,-0.267,1.517,11.3
2026-02-25T11:45:00+00:00,1.474,-0.261,1.452,11.3
2026-02-25T11:50:00+00:00,1.682,-0.264,1.687,11.3
2026-02-25T11:55:00+00:00,1.72,-0.264,1.736,11.3
