SETT_DATE,SETT_PERIOD,Energy Imbalance,Frequency Control,Positive Reserve,Constraints,Negative Reserve,Other
2024-04-05,15,1709.679,1225.4489797942454,68727.13080946529,13807.15213022932,3028.925,13640.013080511144
2024-04-05,16,19550.282,4821.821918438026,2842.240544585726,45695.146607908784,472.877,251.25592906746414
2024-04-05,17,5217.79,8936.342023695097,9845.627713726079,35351.71696100434,89.61,927.5983015744806
2024-04-05,18,11552.588,2859.3,3608.191242292485,23368.323828092347,0.0,21.170929615168273
2024-04-05,19,9092.794,3049.8,2239.7488406226835,19017.586159377315,0.0,0.0
2024-04-05,20,2057.966,613.463,1487.9985791765791,24210.04243911503,451.729,1.3899817083909174
2024-04-05,21,3251.718,0.0,2706.9682783906765,23496.9031455224,638.9,72.31257608692417
2024-04-05,22,-1746.198,0.0,21526.522,7056.79,250.461,7723.359
2024-04-05,23,13897.199,170.695,10866.30931658239,10205.048256395341,12.768,12.211427022269953
2024-04-05,24,-485.319,0.0,17760.669,7764.813,719.437,3669.329
2024-04-05,25,4038.653,0.0,13993.500603839442,9039.172396160558,61.305,0.0
2024-04-05,26,7.074,0.0,5176.515367741778,12873.02183658016,230.916,1225.4067956780625
2024-04-05,27,-1160.332,0.0,0.0,15274.3,0.0,-193.708
2024-04-05,28,-705.896,1045.262,16928.609,0.0,0.0,2199.034
2024-04-05,29,-300.214,1948.144,17165.155,853.651,1747.246371015116,9035.411628984884
2024-04-05,30,743.662,3106.351504760736,17149.34059184471,5113.337967599726,0.0,14412.164935794826
2024-04-05,31,-566.727,1397.837,22651.859,2445.909947540724,8960.691095866921,15505.835956592355
2024-04-05,32,-406.591,843.201,25251.59,2296.3,7461.357854285714,12634.764145714285
2024-04-05,33,-1399.668,2446.588,21163.66,980.57,4558.69351042897,11674.283489571031
2024-04-05,34,-3894.469,32.706,19821.322,1771.43,3444.569771550661,9778.750228449338
2024-04-05,35,-2044.322,0.0,0.0,29930.481673676943,4.147504852337193,-768.3841785292799
2024-04-05,36,-3525.358,0.0,736.6,36675.310650300205,-266.10541442386767,-1477.9802358763347
2024-04-05,37,-3411.955,10734.995,0.0,59704.494,-151.048,14353.31
2024-04-05,38,-3429.285,6640.086,0.0,61217.856,34.524,3736.785
2024-04-05,39,-8208.742,7980.023,0.0,65199.78,0.0,1752.882
2024-04-05,40,3881.665,13559.577414621477,4488.154078535255,61353.19170847942,0.0,933.1427983638489
2024-04-05,41,12847.716,1108.1816399315433,487.07412364512567,65906.71552467198,0.0,-3615.937288248647
2024-04-05,42,786.074,0.0,9838.869907416456,54244.82129408143,532.289,2582.153798502114
2024-04-05,43,-1467.176,5117.906442391979,0.0,65901.2981513475,314.8987399283224,27714.5346663322
2024-04-05,44,1080.881,5363.027,0.0,94047.815,-64.925,26479.531
2024-04-05,45,-728.218,8194.8294424241,0.0,113935.15243286728,165.80288190471668,31336.170242803903
2024-04-05,46,4296.031,4791.907033629879,0.0,114909.83105185203,104.20526899617064,26414.946645521923
2024-04-05,47,2.939,1147.813,157430.9303345776,40248.0892938158,0.886,13311.7803716066
2024-04-05,48,455.515,2017.122,189339.93,-1631.9578527905528,435.88505977245796,11038.786793018095
2024-04-06,1,589.118,0.0,0.0,183513.679,152.395,17660.544
2024-04-06,2,3002.396,2722.5,0.0,195745.434,976.265,7416.595
2024-04-06,3,7338.671,5735.195,0.0,197365.091,830.595,8750.732
2024-04-06,4,5992.866,5345.175334575244,194291.269,7182.361,463.7682092992514,15835.103456125506
2024-04-06,5,140.637,1097.39,0.0,202361.943,943.207,9164.749
2024-04-06,6,2955.271,0.0,0.0,203475.323,88.895,17696.185
2024-04-06,7,6551.9,0.0,0.0,205119.645,77.633,15135.32
2024-04-06,8,7535.936,0.0,0.0,207855.93809690452,238.35225361721527,13781.054649478254
2024-04-06,9,15570.897,0.0,0.0,213138.078,67.978,19497.171
2024-04-06,10,22660.829,0.0,0.0,229815.595,15.006,13787.803
2024-04-06,11,16933.737,0.0,0.0,232743.947,5.848,7946.011
2024-04-06,12,17599.809,177.815,0.0,232718.29531511487,91.2099026073702,14344.763782277756
2024-04-06,13,2738.928,10.206,0.0,230140.830199781,101.32360371393483,32490.42519650508
2024-04-06,14,10609.843,0.0,187125.35,49139.57478091653,100.59057749837227,34194.83864158509
2024-04-06,15,7674.03,3508.137,30607.86,175314.02895802245,2178.0370586343506,32453.956983343192
2024-04-06,16,3004.96,868.887,15986.25,174631.69128777194,1279.1207754992981,21297.344936728754
2024-04-06,17,84.777,1086.6849552046183,21157.489,113937.49542470327,161.04954097348937,21655.84607911861
2024-04-06,18,-3184.102,2173.066633231977,27290.828934121088,99598.29174619915,20.207,631.7046864477887
2024-04-06,19,16164.054,0.0,7790.217018233795,108602.2679817662,10.86,6.02e-36
2024-04-06,20,13483.651,143.0806870243228,8783.099015643269,85090.83658133054,0.0,-274.6932839981273
2024-04-06,21,34790.412,-808.026,-1169.823,86821.758,0.0,-2539.202
2024-04-06,22,26552.593,-39.45432145471257,-6454.785530958402,99613.00741967396,0.0,-1202.1405672608453
2024-04-06,23,9148.717,6639.00692524384,26265.220053156958,126675.48399704217,0.0,1594.8070245570254
2024-04-06,24,20194.05,1003.3507012555422,17345.38898458283,134375.81558675936,0.0,386.0837274022572
2024-04-06,25,10081.338,0.0,22548.717743752404,104241.46661727341,0.0,159.90863897418615
2024-04-06,26,2276.881,0.0,27429.802,96673.446,175.879,5210.609
2024-04-06,27,8394.892,7616.649,33044.944,122028.64777951891,790.4035675578035,13935.29265292329
2024-04-06,28,20214.403,2527.067,29083.75,97013.48907354043,1099.908285013381,11136.178641446182
