SETT_DATE,SETT_PERIOD,Energy Imbalance,Frequency Control,Positive Reserve,Constraints,Negative Reserve,Other
2018-04-01,41,-4603.265,318.364,6584.741,0.0,4156.313,192.496
2018-04-01,42,-15628.571,111.651,2407.943,0.0,0.0,217.555
2018-04-01,43,1398.007,2025.572565892589,3859.1473867165805,0.0,0.0,881.1160473908303
2018-04-01,44,9418.516,2673.3198377808567,1000.293971978687,0.0,0.0,56.57519024045649
2018-04-01,45,15229.5,2766.185,98.445,31.059,0.0,92.555
2018-04-01,46,27554.022,2066.4914448975287,1279.0531291559744,1004.0065889548986,0.0,61.84883699159841
2018-04-01,47,31235.007,2385.517,2694.3509584726057,1818.4870415273942,0.0,1e-38
2018-04-01,48,7142.23,4125.755,4317.468525074976,2635.9924749250235,0.0,2e-38
2018-04-02,1,-3266.37,320.387,8165.053,4740.89,0.0,338.867
2018-04-02,2,-975.888,389.219,6615.052,7211.111,0.0,399.233
2018-04-02,3,16466.083,880.4308909633168,3290.0806220397562,10230.609157285908,0.0,1.0783297110191683
2018-04-02,4,46979.32,0.0,2757.747261705827,9138.974508826157,0.0,186.27222946801575
2018-04-02,5,47952.327,0.0,1622.05751673666,7432.357600967087,0.0,350.28788229625303
2018-04-02,6,31183.43,248.845,3125.689191291919,8408.643024959427,0.0,357.98278374865333
2018-04-02,7,25826.724,575.19,1269.1379416464492,9772.194,0.0,577.3670583535506
2018-04-02,8,16131.423,719.619,1815.7997601811676,5984.758,0.0,2934.8512398188327
2018-04-02,9,7932.367,1223.5375534694558,336.920674424965,5820.51,0.0,1213.633772105579
2018-04-02,10,3799.62,980.4986916196304,0.0,5057.53,0.0,1677.4503083803695
2018-04-02,11,6917.027,1425.9321333552307,0.0,5094.75,0.0,654.3768666447693
2018-04-02,12,-2650.823,2709.390053857112,0.0,4091.48327075113,0.0,1086.428675391758
2018-04-02,13,-2955.71,1246.5595642978735,0.0,2340.2708612770134,0.0,111.00157442511325
2018-04-02,14,-14682.048,843.3223413108722,3351.893,1475.357412708819,0.0,350.46824598030867
2018-04-02,15,-32345.14,5738.522,7649.021,368.765,0.0,6308.365
2018-04-02,16,-28645.601,115.278,9261.256,378.309,0.0,2396.445
2018-04-02,17,-16400.016,223.442,3768.572,3846.888,0.0,553.514
2018-04-02,18,-10105.93,558.5356317980267,3336.935,357.5201441985804,0.0,1066.0942240033928
2018-04-02,19,-7995.682,1203.2316019829807,2536.887,0.0,0.0,426.0643980170193
2018-04-02,20,3737.188,1944.709,1935.1303581237648,0.0,0.0,219.22464187623515
2018-04-02,21,28105.693,246.114,1740.184,0.0,0.0,-126.291
2018-04-02,22,31087.379,508.97800000000007,1459.71,0.0,0.0,43.573
2018-04-02,23,24593.087,818.118683765117,2892.5798020665557,0.0,0.0,-116.70148583167263
2018-04-02,24,28450.856,2400.327,5454.618,0.0,0.0,657.036
2018-04-02,25,33525.514,1993.2046869796263,6019.167977468058,0.0,0.0,1302.6613355523154
2018-04-02,26,31226.03,196.89800000000002,3328.133,0.0,0.0,736.433
2018-04-02,27,33533.893,410.665,1512.64,0.0,0.0,405.038
2018-04-02,28,26687.492,521.0297211829095,4548.719989977251,0.0,0.0,-20.817711160161267
2018-04-02,29,43240.139,102.49082426652394,7014.558956542124,0.0,0.0,-470.5977808086482
2018-04-02,30,35442.269,372.347,1470.542,0.0,0.0,-352.515
2018-04-02,31,29279.89,81.09666929022256,2296.1948492968663,0.0,0.0,395.2454814129111
2018-04-02,32,23190.685,96.3093404367092,2298.8724176982896,0.0,0.0,713.2102418650013
2018-04-02,33,19718.326,485.67380103069803,3627.046940371306,0.0,0.0,652.001258597996
2018-04-02,34,25270.629,2161.729009153129,5953.5550482122935,0.0,0.0,179.27494263457717
2018-04-02,35,619.736,1584.146797842941,4238.66290164767,0.0,0.0,248.31530050938858
2018-04-02,36,-1655.961,17.866,3765.91,0.0,0.0,96.026
2018-04-02,37,622.875,1041.565,4907.271,0.0,0.0,0.0
2018-04-02,38,-1547.536,765.829144115544,5890.694,0.0,0.0,252.43185588445607
2018-04-02,39,-6421.182,61.29509612235933,5855.175,0.0,0.0,1051.1659038776406
2018-04-02,40,-706.325,466.029,7236.67,0.0,0.0,195.65
2018-04-02,41,801.222,2115.7265192914438,5942.353480708556,0.0,0.0,-1e-38
2018-04-02,42,-15126.915,500.24899999999997,5536.0,0.0,568.975,498.061
2018-04-02,43,-10595.928,376.845,5857.857,0.0,0.0,302.163
2018-04-02,44,-4386.073,932.434,9045.304,0.0,0.0,283.682
2018-04-02,45,12399.097,3395.3106397015317,7797.070749258595,0.0,0.0,-5.272388960126897
2018-04-02,46,3264.434,6718.322641881869,7307.005825813656,1296.771,0.0,313.2105323044753
2018-04-02,47,2311.501,1766.2528156028368,2047.1425687056737,6095.729,0.0,288.2716156914894
2018-04-02,48,-1063.117,1411.1908851500566,1559.838,4034.6212310795613,0.0,272.28488377038207
2018-04-03,1,-16363.341,1255.9066730972227,0.0,9367.389246379698,0.0,104.83208052307816
2018-04-03,2,-21846.721,688.187,0.0,8523.3,0.0,139.687
2018-04-03,3,-13282.079,1503.1772912757667,0.0,9140.86574402005,0.0,583.1779647041843
2018-04-03,4,3569.005,8629.510940067272,0.8235205333372023,14662.335,0.0,365.9095393993911
2018-04-03,5,11213.565,1237.35,0.0,14784.15,0.0,1013.715
2018-04-03,6,14599.301,814.396,0.0,14883.674,0.0,1571.751
2018-04-03,7,9803.695,1149.5077250848244,6.577784801616336,19031.753,0.0,2492.543490113559
2018-04-03,8,13157.925,1122.843,0.0,14964.65,0.0,2813.111
2018-04-03,9,19424.391,1796.135,0.0,15267.893,0.0,2623.189
2018-04-03,10,15110.179,1775.451,0.0,15616.113,0.0,1602.468
2018-04-03,11,2137.74,1400.408938839894,164.2635578128758,17778.683,0.0,760.17850334723
2018-04-03,12,-5749.449,3757.578397545275,3306.262,15109.474766886962,0.0,601.8198355677624
2018-04-03,13,6429.61,2778.630176104358,3687.673823895642,0.0,0.0,0.0
2018-04-03,14,-16459.38,2913.899717250828,378.991,0.0,0.0,315.8492827491719
2018-04-03,15,-25522.445,4017.209,985.4,0.0,0.0,538.931
2018-04-03,16,-13771.32,219.214,0.0,0.0,0.0,469.634
2018-04-03,17,-224.944,2284.86,0.0,0.0,0.0,355.602
2018-04-03,18,1630.2,1173.7370444723133,1724.9174191587883,0.0,1650.0,78.39353636889832
2018-04-03,19,7356.525,1093.0704188175594,3488.359762992529,0.0,0.0,20.42081818991164
2018-04-03,20,94.435,2250.4049108678655,3279.354681071149,0.0,0.0,293.4144080609851
2018-04-03,21,-5226.593,29.85202315659452,517.686,0.0,0.0,39.417976843405484
2018-04-03,22,-5515.432,18.112,0.0,0.0,0.0,16.227
2018-04-03,23,10825.703,471.54439406717916,2045.6999930056652,0.0,0.0,943.5306129271556
2018-04-03,24,226.728,548.0739698326703,0.0,0.0,0.0,1873.7970301673297
2018-04-03,25,18538.327,297.643,0.0,0.0,0.0,2002.249
2018-04-03,26,846.684,712.3014586428083,0.0,0.0,0.0,5345.799541357192
2018-04-03,27,-31380.341,76.622,0.0,0.0,0.0,967.457
2018-04-03,28,-35858.673,275.462,0.0,0.0,0.0,607.816
2018-04-03,29,-31045.717,384.845,0.0,0.0,0.0,836.395
2018-04-03,30,-29299.463,942.4849489417593,0.0,0.0,0.0,826.1410510582408
2018-04-03,31,-21523.049,644.7918637284638,0.0,0.0,0.0,985.8391362715363
2018-04-03,32,-12927.427,1068.3890000000001,0.0,0.0,0.0,554.196
2018-04-03,33,-16176.569,668.9219999999999,888.651,0.0,0.0,688.834
2018-04-03,34,-19556.451,1526.0919999999999,4395.416,0.0,0.0,985.158
2018-04-03,35,-24559.389,706.163,5387.123,0.0,0.0,510.077
2018-04-03,36,-16851.795,709.817,5641.857,0.0,0.0,308.066
2018-04-03,37,-5848.628,667.7439999999999,8462.076,0.0,0.0,60.704
2018-04-03,38,-1687.47,687.658,5625.338,0.0,0.0,136.518
2018-04-03,39,-701.572,419.454,7734.668,0.0,0.0,1828.485
2018-04-03,40,7963.66,2723.3045950495693,10471.819059988025,0.0,0.0,306.24134496240526
2018-04-03,41,14579.671,3308.292825531915,6392.666491821276,0.0,0.0,272.9436826468085
2018-04-03,42,908.486,1700.985,3557.9568004815146,0.0,0.0,552.4761995184854
2018-04-03,43,16846.393,1976.2929258629424,5210.239606914955,0.0,0.0,369.792467222102
2018-04-03,44,-6072.549,105.455,4561.864,0.0,0.0,495.696
2018-04-03,45,-682.195,492.513,6136.054,0.0,0.0,515.724
2018-04-03,46,101.236,4049.0027387233768,3688.8352612766234,0.0,0.0,0.0
2018-04-03,47,5244.625,6062.14,4761.408989338164,103.2060106618354,0.0,0.0
2018-04-03,48,743.763,7380.139847746651,2188.434509135201,45.651644336175394,0.0,140.2639987819732
2018-04-04,1,-1830.422,1149.9119203103196,0.0,3890.9210796896805,0.0,0.0
2018-04-04,2,-6704.265,784.3794115544987,0.0,3959.5427813541805,0.0,0.40680709132084275
2018-04-04,3,-9085.521,1244.7211950361645,0.0,4021.780024710954,0.0,1.3517802528814415
2018-04-04,4,-1565.813,1412.179356084081,2613.6,6414.983471608699,0.0,169.88317230721992
2018-04-04,5,7055.135,2597.382,0.0,2656.75,0.0,326.805
2018-04-04,6,1758.981,3254.738,0.0,2729.9771751044527,0.0,352.9988248955473
2018-04-04,7,-10210.649,483.69442602050276,0.0,3902.016453868772,0.0,79.70612011072555
2018-04-04,8,-18457.045,631.142,0.0,3937.75,0.0,38.275
2018-04-04,9,-31667.568,388.708,0.0,4008.45,0.0,204.782
2018-04-04,10,-35835.453,931.686,0.0,4018.25,0.0,209.839
2018-04-04,11,-26580.649,1015.524,0.0,3983.25,0.0,244.934
2018-04-04,12,-22585.08,688.879,0.0,3976.95,0.0,108.923
2018-04-04,13,-10751.668,6807.686,4810.744,0.0,0.0,66.257
2018-04-04,14,-13760.932,704.005,1166.0,2916.0,0.0,187.973
2018-04-04,15,-15410.275,123.547,582.7,0.0,0.0,390.712
2018-04-04,16,-8361.062,59.133,0.0,0.0,0.0,219.062
2018-04-04,17,-6232.427,586.0731686652763,1801.025,0.0,0.0,572.3518313347237
2018-04-04,18,-1715.461,349.02,0.0,0.0,0.0,786.631
2018-04-04,19,917.698,865.2914077066939,4080.742149070186,0.0,0.0,1.010443223120082
2018-04-04,20,1870.547,993.6391733243094,8183.657939675636,0.0,0.0,375.47088700005474
2018-04-04,21,-3586.116,1730.1771947993684,1702.46,0.0,0.0,2526.0928052006316
2018-04-04,22,-7253.1,568.1073009978759,316.14,0.0,0.0,510.7506990021241
2018-04-04,23,-11817.889,-0.779,0.0,0.0,0.0,367.663
2018-04-04,24,-19049.091,-23.74,0.0,0.0,0.0,422.144
2018-04-04,25,-13034.454,419.678,1495.48,0.0,0.0,266.449
2018-04-04,26,-9541.287,10.395585127120574,52.62,0.0,0.0,214.11741487287944
2018-04-04,27,1419.608,1183.5267623232073,411.508938246141,0.0,0.0,4075.7242994306516
2018-04-04,28,-10407.953,0.0,0.0,0.0,0.0,1560.794
2018-04-04,29,-19856.728,4.143,0.0,0.0,0.0,410.605
2018-04-04,30,-29243.708,35.496,0.0,0.0,0.0,699.643
2018-04-04,31,-40074.398,48.711,0.0,0.0,0.0,254.359
2018-04-04,32,-28946.106,47.0,0.0,0.0,0.0,224.653
2018-04-04,33,-4418.131,52.325,1425.54,0.0,0.0,173.06
2018-04-04,34,-2277.624,634.625,1408.183,0.0,0.0,1060.809
2018-04-04,35,33759.185,190.868,3348.728,0.0,0.0,-28.028
2018-04-04,36,30229.315,-131.75047989894162,3489.8386114664527,0.0,0.0,54.98986843248881
2018-04-04,37,5893.302,472.446,7446.144,0.0,0.0,-2e-38
2018-04-04,38,3853.501,2184.5657936566813,8747.088357480166,0.0,0.0,67.07784886315196
2018-04-04,39,-2739.971,1563.856,12546.88,0.0,0.0,484.94
2018-04-04,40,17515.273,1129.4820404191616,2021.9089595808384,0.0,0.0,1e-38
2018-04-04,41,19899.983,396.89472633996087,3035.397273660039,0.0,0.0,0.0
2018-04-04,42,12388.007,1455.0554208310864,3713.8239019324765,0.0,0.0,120.215677236437
2018-04-04,43,3941.91,998.3464144962202,3665.8652233201474,0.0,0.0,49.3433621836325
2018-04-04,44,-2570.213,95.54,4163.16,0.0,0.0,140.358
2018-04-04,45,-14117.605,1388.807,1257.927,0.0,0.0,255.14
2018-04-04,46,-16024.709,1598.8577200798595,2864.664,0.0,0.0,1565.7822799201404
2018-04-04,47,-13352.337,626.1,0.0,12753.085,0.0,26.31
2018-04-04,48,-9881.15,1941.1095073737315,0.0,12861.341720948483,0.0,565.4987716777846
2018-04-05,1,-17630.181,2502.904,0.0,14042.535287317503,3209.421116133539,79.19259654895713
2018-04-05,2,-6035.393,8522.04,0.0,15535.245558291093,3528.3904417089066,0.0
2018-04-05,3,17524.518,2075.185,0.0,22111.112,6922.0,609.315
2018-04-05,4,27940.489,2136.154,0.0,22566.783,7004.0,981.377
2018-04-05,5,21176.113,4482.471,0.0,20504.778,0.0,489.082
2018-04-05,6,11445.803,1085.5469999999998,0.0,20334.6,0.0,353.209
2018-04-05,7,7897.017,6878.844,0.0,20334.6,0.0,528.358
2018-04-05,8,18558.558,5592.094,0.0,21475.308,0.0,573.601
2018-04-05,9,18126.32,637.454,698.0,23249.061,0.0,684.289
2018-04-05,10,8423.075,317.552,0.0,22420.776,0.0,478.843
2018-04-05,11,15259.835,2222.0919999999996,473.996,24141.854,0.0,362.121
2018-04-05,12,32595.475,3659.372,-44.667,24370.672,0.0,357.845
2018-04-05,13,34670.45,3588.5323565906883,9680.256345786573,761.7740820284974,0.0,136.49321559424118
2018-04-05,14,-13783.349,849.925,3940.005,0.0,0.0,104.256
2018-04-05,15,-21973.1,154.4372698996153,0.0,0.0,0.0,511.4517301003847
2018-04-05,16,-30810.503,238.41200678859394,0.0,0.0,0.0,370.62999321140603
2018-04-05,17,-23377.899,3703.674,3490.465,8.807,0.0,602.767
2018-04-05,18,-20676.202,700.965,320.313,64.8,0.0,514.581
2018-04-05,19,-18104.511,140.607,0.0,95.7,0.0,302.979
2018-04-05,20,-21375.179,207.948,0.0,107.45,0.0,134.367
2018-04-05,21,-17798.81,215.855,0.0,128.94,0.0,105.898
2018-04-05,22,-20720.065,108.94,0.0,138.6,0.0,276.369
2018-04-05,23,-17803.829,47.96,0.0,97.51,0.0,132.009
2018-04-05,24,-11969.83,34.68,0.0,105.6,0.0,92.189
2018-04-05,25,-15224.409,33.66,0.0,120.015,0.0,82.211
2018-04-05,26,-17160.675,53.708,0.0,119.38,0.0,427.787
2018-04-05,27,-33889.867,52.243,0.0,104.14,0.0,133.5
2018-04-05,28,-30903.921,458.247,0.0,106.68,0.0,122.231
2018-04-05,29,-27377.775,626.8679999999999,0.0,104.14,0.0,95.383
2018-04-05,30,-21144.582,40.702,0.0,113.03,0.0,208.442
2018-04-05,31,-24083.621,69.934,0.0,97.536,0.0,213.919
2018-04-05,32,-23970.828,44.679,0.0,0.0,0.0,354.667
2018-04-05,33,-35671.399,63.074,0.0,0.0,0.0,428.45
2018-04-05,34,-31394.207,1286.288,0.0,0.0,0.0,406.449
2018-04-05,35,-22892.824,1220.6770000000001,0.0,0.0,0.0,689.94
2018-04-05,36,-15420.348,774.99,0.0,0.0,0.0,2249.733
2018-04-05,37,-5540.207,165.265,2955.694,0.0,0.0,190.289
2018-04-05,38,-3637.566,91.793,774.363,0.0,0.0,501.645
2018-04-05,39,-14981.45,191.177,1874.114,0.0,0.0,699.326
2018-04-05,40,-15644.775,159.933,2627.952,0.0,0.0,864.935
2018-04-05,41,-12562.727,483.443,4700.158,0.0,0.0,8021.638
2018-04-05,42,-8035.061,2331.0775136185334,6615.7,0.0,1115.348003799663,2648.328482581803
2018-04-05,43,-8911.799,552.7339999999999,8157.723,0.0,0.0,301.661
2018-04-05,44,-11134.946,520.254,4566.255,0.0,0.0,492.642
2018-04-05,45,-8140.118,1204.6280000000002,8459.523,0.0,0.0,495.911
2018-04-05,46,-18422.07,316.5038237300998,9462.714,0.0,0.0,1892.5091762699003
2018-04-05,47,-6889.206,2454.840765126236,11881.779,0.0,0.0,1189.5782348737637
2018-04-05,48,-691.977,649.2,16130.982,217.819,0.0,1114.329
2018-04-06,1,-8150.452,835.7679999999999,7609.75,10735.724,0.0,1114.222
2018-04-06,2,-15751.739,1397.126,7896.55,8404.817,0.0,46.598
2018-04-06,3,-13960.05,856.821,10865.899,5469.171,0.0,338.382
2018-04-06,4,-10795.755,925.305,10778.341,5514.029,0.0,173.417
2018-04-06,5,-4668.605,193.716,9272.11,6566.088,0.0,267.981
2018-04-06,6,1606.445,534.945,534.2188039590754,12826.54064341955,0.0,97.67255262137529
2018-04-06,7,8558.096,285.6904746182766,0.0,13406.510607561619,0.0,1570.0989178201041
2018-04-06,8,1175.85,331.1495306122449,0.0,11933.316326530612,0.0,1609.067142857143
2018-04-06,9,-9167.954,366.455,5557.5,4091.675,551.25,473.497
2018-04-06,10,-13698.323,26.49,5555.0,4361.695,552.5,161.56
2018-04-06,11,-10300.736,59.554,5532.5,6558.885,563.75,15.896
2018-04-06,12,-2744.927,134.483,5390.0,11813.311,635.0,103.072
2018-04-06,13,-1647.344,3175.177,7200.669,0.0,0.0,2209.667
2018-04-06,14,-21064.537,3326.7110000000002,1065.631,0.0,0.0,236.184
2018-04-06,15,-29327.221,2626.1980000000003,4149.225,0.0,0.0,1047.233
2018-04-06,16,-16431.084,3009.275,5214.3,0.0,0.0,764.087
2018-04-06,17,1849.613,5344.428727892699,7326.31979017071,532.112,0.0,2947.3194819365917
2018-04-06,18,13560.503,1791.6570906701158,10731.441764077517,78.54,0.0,852.1071452523673
2018-04-06,19,19830.571,513.5206190516136,9770.028812448538,76.795,0.0,1772.1045684998487
2018-04-06,20,17188.279,1753.1394736759366,3419.580046846792,82.88,0.0,1504.2024794772713
2018-04-06,21,7798.498,2158.536520074098,1090.3606008343404,176.724,0.0,3176.1278790915617
2018-04-06,22,-6318.978,1380.351942892433,0.0,114.51206348716207,0.0,2721.079993620405
2018-04-06,23,-6092.778,1564.6560859055544,1925.625,999.1144433968011,0.0,183.51047069764442
2018-04-06,24,-18335.573,23.221,0.0,212.956,0.0,9.261
2018-04-06,25,-14870.586,0.0,0.0,195.13,0.0,32.817
2018-04-06,26,-23563.369,0.0,0.0,167.154,0.0,453.218
2018-04-06,27,-27530.185,0.0,0.0,138.39,0.0,1111.564
2018-04-06,28,-29025.494,58.48,0.0,61.27,0.0,752.95
2018-04-06,29,-29143.161,805.071,0.0,8.27,0.0,774.626
2018-04-06,30,-16881.567,579.9069999999999,0.0,-9.695,0.0,1451.492
2018-04-06,31,-12398.613,1768.2649290980476,0.0,143.827980937661,0.0,1140.9060899642914
2018-04-06,32,-1802.453,697.62031417874,0.0,2252.2312453198765,0.0,495.4404405013837
2018-04-06,33,1894.86,1318.823385822355,0.0,3196.798,0.0,920.0546141776451
2018-04-06,34,17582.107,2017.311633699073,76.5309653664889,2635.27,0.0,3409.6964009344383
2018-04-06,35,-11150.55,357.33961307566227,934.5,677.4514746867234,0.0,1675.1539122376143
2018-04-06,36,-14402.597,609.964,1737.515,78.401,0.0,281.607
2018-04-06,37,-6629.53,485.318,1827.332,256.41,0.0,226.399
2018-04-06,38,-7761.54,43.803,0.0,2208.751,0.0,15.72
2018-04-06,39,-6651.516,487.744,6851.102,10851.297,0.0,34.109
2018-04-06,40,-7264.019,1437.572850446528,28133.242,14297.679417807652,1169.3533479820837,1076.7053837637359
2018-04-06,41,-8736.382,659.7139999999999,37014.918,12678.558,0.0,5591.12
2018-04-06,42,-14030.388,489.99474646565614,2737.221,6100.851368795773,0.0,3587.392884738571
2018-04-06,43,-16009.205,1922.125,2584.0,6265.941,0.0,578.611
2018-04-06,44,-29785.954,3636.6980000000003,0.0,35609.391,0.0,615.155
2018-04-06,45,-31418.571,78.361,0.0,32253.254,0.0,305.142
2018-04-06,46,-37490.071,3188.2303709635253,0.0,40769.20340146184,0.0,1933.9162275746323
2018-04-06,47,-32064.7,5233.157057576514,0.0,70874.75349857715,0.0,516.7234438463342
2018-04-06,48,-26157.089,1247.7489133583897,0.0,75407.00434874327,0.0,149.55373789833473
2018-04-07,1,-25046.325,1122.1211136024554,0.0,83629.1919029432,0.0,151.63398345433916
2018-04-07,2,-17830.489,1211.783,0.0,89077.246,0.0,0.0
2018-04-07,3,-12588.35,4327.54,0.0,89004.505,0.0,0.0
2018-04-07,4,2249.1,2280.759,0.0,78815.45,0.0,2683.527
2018-04-07,5,-1669.819,4514.403232752367,0.0,63180.974518978444,0.0,123.57624826919161
2018-04-07,6,-3289.484,4042.375535354278,0.0,44303.073326226426,0.0,605.1791384192952
2018-04-07,7,-9080.586,1620.2359568505133,0.0,8286.565269212946,0.0,-351.8852260634601
2018-04-07,8,-13218.974,990.985,0.0,3922.55,0.0,0.0
2018-04-07,9,-10126.807,1747.811,0.0,4063.2,0.0,-51.449
2018-04-07,10,3224.205,513.1585578225624,0.0,6646.125,0.0,-1194.7955578225624
2018-04-07,11,-927.663,2330.9322358379227,0.0,976.6038425420675,0.0,343.0789216200096
2018-04-07,12,1401.472,64.5997286052748,0.32661108073628575,2072.071,0.0,45.03666031398891
2018-04-07,13,4747.684,5338.673348789264,1454.0511308844093,0.0,0.0,103.53452032632667
2018-04-07,14,-8278.507,1540.32312746129,2732.185,0.0,0.0,461.5138725387099
2018-04-07,15,-18159.527,3035.154,943.443,0.0,0.0,815.376
2018-04-07,16,-18664.275,723.5,2282.146,0.0,0.0,689.57
2018-04-07,17,-3865.32,1223.9449672293138,5773.35,0.0,0.0,677.5990327706861
2018-04-07,18,6877.462,0.0,4326.502720428161,0.0,0.0,318.1202795718386
2018-04-07,19,5243.518,164.873,2790.6577506273375,0.0,0.0,-130.69875062733726
2018-04-07,20,6442.598,0.0,1489.903,0.0,0.0,0.0
2018-04-07,21,886.752,0.0,2194.188,0.0,0.0,0.0
2018-04-07,22,6129.398,0.0,2401.3949565084226,0.0,0.0,128.39804349157734
2018-04-07,23,3120.516,980.8,423.808,0.0,0.0,0.0
2018-04-07,24,-2728.851,0.0,261.877,0.0,0.0,9.032
2018-04-07,25,-6460.943,0.0,0.0,0.0,0.0,28.726
2018-04-07,26,-19539.593,0.0,0.0,0.0,0.0,53.595
2018-04-07,27,-406.252,1706.625,822.301,0.0,0.0,1021.69
2018-04-07,28,4617.864,1074.3440905400764,1420.5197829338356,0.0,0.0,1935.687126526088
2018-04-07,29,3366.738,73.43585910652921,1114.281635315887,0.0,0.0,478.72550557758393
2018-04-07,30,-9276.234,767.8998625272436,64.795,0.0,0.0,104.71313747275637
2018-04-07,31,-22004.494,1665.863,0.0,0.0,0.0,380.447
2018-04-07,32,-17510.402,711.881,0.0,0.0,0.0,106.561
2018-04-07,33,-7436.106,1105.142,0.0,0.0,0.0,56.752
2018-04-07,34,-1971.304,230.063,0.0,0.0,0.0,10.109
2018-04-07,35,3748.637,1380.185486226224,1204.034513773776,0.0,0.0,0.0
2018-04-07,36,6865.425,211.96401551891367,1932.8849844810863,0.0,0.0,0.0
2018-04-07,37,2867.492,0.0,774.538,0.0,0.0,0.495
2018-04-07,38,-3610.037,512.2,3754.902,0.0,0.0,854.849
2018-04-07,39,-15858.342,0.0,1125.474,0.0,0.0,108.547
2018-04-07,40,-15490.977,546.79,578.088,0.0,0.0,1061.783
2018-04-07,41,-11693.038,21.703,0.0,0.0,5854.5,2066.718
2018-04-07,42,-11845.899,45.033,0.0,0.0,0.0,2811.693
2018-04-07,43,-12694.699,10.472,0.0,0.0,0.0,322.472
2018-04-07,44,-6561.282,2968.179,3206.318,0.0,0.0,80.489
2018-04-07,45,4718.553,1054.196350078493,3955.0763367543173,0.0,0.0,2.580313167189953
2018-04-07,46,-254.143,2389.080400425803,3168.183,0.0,0.0,495.52159957419696
2018-04-07,47,14082.392,2527.994,2574.415,0.0,0.0,0.0
2018-04-07,48,-3166.856,234.538,4501.718,0.0,0.0,53.486
2018-04-08,1,-2310.04,591.3569484717424,2252.36,0.0,0.0,399.98305152825765
2018-04-08,2,-1196.503,906.8651596818494,3345.311,0.0,0.0,497.9278403181505
2018-04-08,3,-5139.847,664.193145951188,239.599,0.0,0.0,123.49485404881203
