Timestamp,Net Demand,Generation,Import,Solar,Wind,STOR,Other
2026-03-05T05:20:00,223.04,4.27,218.77,4.27,0.00,0.00,0.00
2026-03-05T05:25:00,222.8,4.29,218.51,4.29,0.00,0.00,0.00
2026-03-05T05:30:00,223.19,4.29,218.90,4.29,0.00,0.00,0.00
2026-03-05T05:35:00,223.19,4.29,218.90,4.29,0.00,0.00,0.00
2026-03-05T05:40:00,224.41,4.65,219.76,4.65,0.00,0.00,0.00
2026-03-05T05:45:00,225.67,4.75,220.92,4.75,0.00,0.00,0.00
2026-03-05T05:50:00,225.65,4.44,221.21,4.44,0.00,0.00,0.00
2026-03-05T05:55:00,226.44,4.42,222.02,4.42,0.00,0.00,0.00
2026-03-05T06:00:00,228.27,4.39,223.88,4.39,0.00,0.00,0.00
2026-03-05T06:05:00,228.77,4.37,224.40,4.37,0.00,0.00,0.00
2026-03-05T06:10:00,230.27,4.44,225.83,4.44,0.00,0.00,0.00
2026-03-05T06:15:00,231.88,4.33,227.55,4.33,0.00,0.00,0.00
2026-03-05T06:20:00,233.15,4.14,229.01,4.14,0.00,0.00,0.00
2026-03-05T06:25:00,234.36,4.13,230.23,4.13,0.00,0.00,0.00
2026-03-05T06:30:00,234.68,4.23,230.45,4.23,0.00,0.00,0.00
2026-03-05T06:35:00,236.39,4.28,232.11,4.28,0.00,0.00,0.00
2026-03-05T06:40:00,237.54,4.37,233.17,4.37,0.00,0.00,0.00
2026-03-05T06:45:00,240.44,4.38,236.06,4.38,0.00,0.00,0.00
2026-03-05T06:50:00,241.29,4.32,236.97,4.32,0.00,0.00,0.00
2026-03-05T06:55:00,242.89,4.51,238.38,4.51,0.00,0.00,0.00
2026-03-05T07:00:00,245.74,4.51,241.23,4.51,0.00,0.00,0.00
2026-03-05T07:05:00,246.95,4.45,242.50,4.45,0.00,0.00,0.00
2026-03-05T07:10:00,250.01,4.45,245.56,4.45,0.00,0.00,0.00
2026-03-05T07:15:00,252.35,4.41,247.94,4.41,0.00,0.00,0.00
2026-03-05T07:20:00,254.09,4.42,249.67,4.42,0.00,0.00,0.00
2026-03-05T07:25:00,254.91,4.42,250.49,4.42,0.00,0.00,0.00
2026-03-05T07:30:00,255.94,4.41,251.53,4.41,0.00,0.00,0.00
2026-03-05T07:35:00,256.68,4.4,252.28,4.40,0.00,0.00,0.00
2026-03-05T07:40:00,257.43,4.24,253.19,4.24,0.00,0.00,0.00
2026-03-05T07:45:00,257.78,4.13,253.65,4.13,0.00,0.00,0.00
2026-03-05T07:50:00,257.17,4.18,252.99,4.18,0.00,0.00,0.00
2026-03-05T07:55:00,257.71,4.29,253.42,4.29,0.00,0.00,0.00
2026-03-05T08:00:00,257.51,4.22,253.29,4.22,0.00,0.00,0.00
2026-03-05T08:05:00,257.67,4.14,253.53,4.14,0.00,0.00,0.00
2026-03-05T08:10:00,258.77,4.02,254.75,4.02,0.00,0.00,0.00
2026-03-05T08:15:00,258.43,3.97,254.46,3.97,0.00,0.00,0.00
2026-03-05T08:20:00,258.12,4.05,254.07,4.05,0.00,0.00,0.00
2026-03-05T08:25:00,258.53,4.06,254.47,4.06,0.00,0.00,0.00
2026-03-05T08:30:00,257.47,3.84,253.63,3.84,0.00,0.00,0.00
2026-03-05T08:35:00,256.7,3.65,253.05,3.65,0.00,0.00,0.00
2026-03-05T08:40:00,257.86,3.68,254.18,3.68,0.00,0.00,0.00
2026-03-05T08:45:00,257.88,3.67,254.21,3.67,0.00,0.00,0.00
2026-03-05T08:50:00,258.01,3.75,254.26,3.75,0.00,0.00,0.00
2026-03-05T08:55:00,258.1,3.65,254.45,3.65,0.00,0.00,0.00
2026-03-05T09:00:00,258.61,3.65,254.96,3.65,0.00,0.00,0.00
2026-03-05T09:05:00,259.52,3.65,255.87,3.65,0.00,0.00,0.00
2026-03-05T09:10:00,258.53,3.69,254.84,3.69,0.00,0.00,0.00
2026-03-05T09:15:00,259.03,3.97,255.06,3.97,0.00,0.00,0.00
2026-03-05T09:20:00,258.68,3.99,254.69,3.99,0.00,0.00,0.00
2026-03-05T09:25:00,258.03,3.87,254.16,3.87,0.00,0.00,0.00
2026-03-05T09:30:00,258.01,3.79,254.22,3.79,0.00,0.00,0.00
2026-03-05T09:35:00,258.11,3.81,254.30,3.81,0.00,0.00,0.00
2026-03-05T09:40:00,257.65,3.77,253.88,3.77,0.00,0.00,0.00
2026-03-05T09:45:00,257.63,3.67,253.96,3.67,0.00,0.00,0.00
2026-03-05T09:50:00,257.97,3.65,254.32,3.65,0.00,0.00,0.00
2026-03-05T09:55:00,259.11,3.7,255.41,3.70,0.00,0.00,0.00
2026-03-05T10:00:00,261.05,3.92,257.13,3.92,0.00,0.00,0.00
2026-03-05T10:05:00,261.11,4.28,256.83,4.28,0.00,0.00,0.00
2026-03-05T10:10:00,260.03,4.55,255.48,4.55,0.00,0.00,0.00
2026-03-05T10:15:00,260.43,4.41,256.02,4.41,0.00,0.00,0.00
2026-03-05T10:20:00,261.52,4.6,256.92,4.60,0.00,0.00,0.00
2026-03-05T10:25:00,261.35,4.63,256.72,4.63,0.00,0.00,0.00
2026-03-05T10:30:00,261.41,4.59,256.82,4.59,0.00,0.00,0.00
2026-03-05T10:35:00,260.21,4.6,255.61,4.60,0.00,0.00,0.00
