Timestamp,Net Demand,Generation,Import,Solar,Wind,STOR,Other
2026-03-05T05:20:00,208.7,25.39,183.31,0.36,0.93,5.87,18.23
2026-03-05T05:25:00,208.59,26.89,181.70,0.35,0.80,7.34,18.40
2026-03-05T05:30:00,209.55,25.74,183.81,0.37,0.82,5.45,19.10
2026-03-05T05:35:00,210,24.26,185.74,0.34,0.72,4.11,19.09
2026-03-05T05:40:00,211.5,24.65,186.85,0.35,0.57,4.73,19.00
2026-03-05T05:45:00,213.6,23.93,189.67,0.38,0.56,4.02,18.97
2026-03-05T05:50:00,215.78,23.54,192.24,0.34,0.56,3.90,18.74
2026-03-05T05:55:00,218.94,22.24,196.70,0.35,0.50,2.77,18.62
2026-03-05T06:00:00,225.59,21.83,203.76,0.33,0.27,2.28,18.95
2026-03-05T06:05:00,231.78,21.78,210.00,0.33,0.20,2.06,19.19
2026-03-05T06:10:00,235.86,23.21,212.65,0.33,0.47,3.44,18.97
2026-03-05T06:15:00,238.69,23.78,214.91,0.36,0.12,4.96,18.34
2026-03-05T06:20:00,242.11,24.44,217.67,0.34,0.21,5.57,18.32
2026-03-05T06:25:00,245.13,23.38,221.75,0.34,0.58,3.80,18.66
2026-03-05T06:30:00,248.15,21.3,226.85,0.35,0.31,1.75,18.89
2026-03-05T06:35:00,259.03,23.72,235.31,0.36,0.02,4.54,18.80
2026-03-05T06:40:00,256.42,21.67,234.75,0.35,0.06,2.28,18.98
2026-03-05T06:45:00,259.09,26.49,232.60,0.37,0.41,6.84,18.87
2026-03-05T06:50:00,262.76,27.93,234.83,0.35,0.24,8.51,18.83
2026-03-05T06:55:00,263.86,28.16,235.70,0.34,0.28,9.14,18.40
2026-03-05T07:00:00,268.44,22.34,246.10,0.27,0.23,3.67,18.17
2026-03-05T07:05:00,268.28,24.2,244.08,0.32,0.12,5.44,18.32
2026-03-05T07:10:00,277.66,21.92,255.74,0.43,0.07,2.75,18.67
2026-03-05T07:15:00,279.37,20.12,259.25,0.57,0.01,0.93,18.61
2026-03-05T07:20:00,281.46,20.02,261.44,0.68,0.02,1.19,18.13
2026-03-05T07:25:00,286.03,20.96,265.07,0.82,0.17,2.05,17.92
2026-03-05T07:30:00,288.77,22.85,265.92,1.25,0.25,2.99,18.36
2026-03-05T07:35:00,285.01,22.41,262.60,1.16,0.38,1.42,19.45
2026-03-05T07:40:00,283.68,23.74,259.94,1.47,0.30,2.71,19.26
2026-03-05T07:45:00,282.28,23.13,259.15,1.72,0.30,2.47,18.64
2026-03-05T07:50:00,280.12,25.99,254.13,1.87,0.25,5.75,18.12
2026-03-05T07:55:00,281.1,23.47,257.63,2.14,0.19,2.81,18.33
2026-03-05T08:00:00,281.65,25.56,256.09,2.68,0.05,4.38,18.45
2026-03-05T08:05:00,285.26,23.55,261.71,3.37,0.04,2.50,17.64
2026-03-05T08:10:00,297.15,43.67,253.48,3.76,0.19,21.59,18.13
2026-03-05T08:15:00,296.06,49.12,246.94,4.21,0.56,25.24,19.11
2026-03-05T08:20:00,295.41,49.8,245.61,4.86,0.35,25.19,19.40
