ValueDate,Current Inst,MVA Inst,MVAr Inst,MW Inst
2026-02-26T03:10:00+00:00,219.48,12.356,2.638,-12.044
2026-02-26T03:15:00+00:00,218.293,12.316,2.662,-12.049
2026-02-26T03:20:00+00:00,217.773,12.288,2.617,-12.017
2026-02-26T03:25:00+00:00,215.487,12.168,2.697,-11.869
2026-02-26T03:30:00+00:00,213.567,12.09,2.715,-11.794
2026-02-26T03:35:00+00:00,214.418,12.122,2.774,-11.788
2026-02-26T03:40:00+00:00,212.87,12.056,2.802,-11.745
2026-02-26T03:45:00+00:00,211.189,11.954,2.828,-11.622
2026-02-26T03:50:00+00:00,209.802,11.885,2.796,-11.562
2026-02-26T03:55:00+00:00,207.262,11.751,2.852,-11.42
2026-02-26T04:00:00+00:00,205.516,11.582,2.916,-11.209
2026-02-26T04:05:00+00:00,204.739,11.529,2.862,-11.162
2026-02-26T04:10:00+00:00,206.007,11.599,2.909,-11.206
2026-02-26T04:15:00+00:00,205.066,11.545,2.878,-11.187
2026-02-26T04:20:00+00:00,203.224,11.436,2.932,-11.072
2026-02-26T04:25:00+00:00,201.016,11.317,2.883,-10.964
2026-02-26T04:30:00+00:00,200.496,11.288,2.842,-10.906
2026-02-26T04:35:00+00:00,200.364,11.279,2.824,-10.913
2026-02-26T04:40:00+00:00,200.43,11.304,2.743,-10.97
2026-02-26T04:45:00+00:00,200.431,11.328,2.768,-10.965
2026-02-26T04:50:00+00:00,199.796,11.301,2.886,-10.921
2026-02-26T04:55:00+00:00,200.35,11.342,2.855,-10.968
2026-02-26T05:00:00+00:00,200.87,11.37,2.84,-11.008
2026-02-26T05:05:00+00:00,202.468,11.43,2.736,-11.094
2026-02-26T05:10:00+00:00,204.658,11.538,2.753,-11.192
2026-02-26T05:15:00+00:00,206.251,11.641,2.787,-11.29
2026-02-26T05:20:00+00:00,204.932,11.576,2.83,-11.24
2026-02-26T05:25:00+00:00,201.318,11.355,2.847,-10.988
2026-02-26T05:30:00+00:00,200.822,11.327,2.798,-11.006
2026-02-26T05:35:00+00:00,202.982,11.448,2.857,-11.064
2026-02-26T05:40:00+00:00,205.114,11.57,2.823,-11.212
2026-02-26T05:45:00+00:00,206.922,11.657,2.771,-11.332
2026-02-26T05:50:00+00:00,210.324,11.838,2.723,-11.504
2026-02-26T05:55:00+00:00,214.244,12.046,2.564,-11.75
2026-02-26T06:00:00+00:00,216.673,12.166,2.582,-11.888
2026-02-26T06:05:00+00:00,227.608,12.69,2.391,-12.456
2026-02-26T06:10:00+00:00,234.509,13.131,2.166,-12.797
2026-02-26T06:15:00+00:00,234.043,13.222,2.214,-13.046
2026-02-26T06:20:00+00:00,234.748,13.294,2.24,-13.114
2026-02-26T06:25:00+00:00,241.08,13.635,2.227,-13.436
2026-02-26T06:30:00+00:00,243.204,13.744,2.217,-13.57
2026-02-26T06:35:00+00:00,255.001,14.37,2.102,-14.211
2026-02-26T06:40:00+00:00,262.989,14.77,1.887,-14.646
2026-02-26T06:45:00+00:00,268.654,15.121,1.849,-14.992
2026-02-26T06:50:00+00:00,272.2,15.418,1.765,-15.317
2026-02-26T06:55:00+00:00,277.994,15.737,1.872,-15.614
2026-02-26T07:00:00+00:00,278.445,15.742,1.844,-15.631
2026-02-26T07:05:00+00:00,281.985,15.899,1.802,-15.794
2026-02-26T07:10:00+00:00,294.17,16.51,1.644,-16.421
2026-02-26T07:15:00+00:00,300.427,16.831,1.503,-16.76
2026-02-26T07:20:00+00:00,304.555,17.05,1.346,-16.998
2026-02-26T07:25:00+00:00,302.78,16.942,1.378,-16.882
2026-02-26T07:30:00+00:00,306.542,17.134,1.369,-17.082
2026-02-26T07:35:00+00:00,304.212,17.035,1.247,-16.985
2026-02-26T07:40:00+00:00,308.072,17.297,1.01,-17.258
2026-02-26T07:45:00+00:00,308.601,17.328,1.035,-17.3
2026-02-26T07:50:00+00:00,312.024,17.518,0.976,-17.49
2026-02-26T07:55:00+00:00,317.528,17.816,0.878,-17.791
2026-02-26T08:00:00+00:00,316.708,17.762,0.885,-17.74
2026-02-26T08:05:00+00:00,320.43,17.921,0.824,-17.896
2026-02-26T08:10:00+00:00,326.638,18.234,0.734,-18.214
2026-02-26T08:15:00+00:00,329.088,18.4,0.694,-18.388
2026-02-26T08:20:00+00:00,328.253,18.37,0.628,-18.352
2026-02-26T08:25:00+00:00,324.566,18.169,0.587,-18.163
2026-02-26T08:30:00+00:00,318.442,17.832,0.586,-17.818
2026-02-26T08:35:00+00:00,316.006,17.69,0.411,-17.682
2026-02-26T08:40:00+00:00,311.156,17.418,0.336,-17.41
2026-02-26T08:45:00+00:00,313.47,17.535,0.464,-17.52
2026-02-26T08:50:00+00:00,308.266,17.256,0.508,-17.25
2026-02-26T08:55:00+00:00,296.658,16.608,0.48,-16.601
2026-02-26T09:00:00+00:00,300.45,16.804,0.558,-16.796
2026-02-26T09:05:00+00:00,306.81,17.161,0.596,-17.146
2026-02-26T09:10:00+00:00,317.978,17.782,0.526,-17.78
2026-02-26T09:15:00+00:00,320.292,17.908,0.432,-17.898
2026-02-26T09:20:00+00:00,309.816,17.354,0.262,-17.356
2026-02-26T09:25:00+00:00,302.24,16.925,0.302,-16.919
2026-02-26T09:30:00+00:00,309.582,17.35,0.274,-17.346
2026-02-26T09:35:00+00:00,304.105,17.044,0.188,-17.044
2026-02-26T09:40:00+00:00,304.312,17.054,0.278,-17.051
2026-02-26T09:45:00+00:00,306.984,17.218,0.341,-17.218
2026-02-26T09:50:00+00:00,302.173,16.966,0.386,-16.964
2026-02-26T09:55:00+00:00,296.37,16.658,0.432,-16.648
2026-02-26T10:00:00+00:00,295.93,16.642,0.408,-16.638
2026-02-26T10:05:00+00:00,294.192,16.538,0.504,-16.531
2026-02-26T10:10:00+00:00,300.193,16.868,0.473,-16.858
2026-02-26T10:15:00+00:00,301.934,16.968,0.503,-16.967
2026-02-26T10:20:00+00:00,293.504,16.494,0.462,-16.49
2026-02-26T10:25:00+00:00,285.192,16.026,0.42,-16.019
2026-02-26T10:30:00+00:00,280.206,15.75,0.364,-15.742
2026-02-26T10:35:00+00:00,276.279,15.54,0.372,-15.538
2026-02-26T10:40:00+00:00,278.154,15.63,0.292,-15.628
2026-02-26T10:45:00+00:00,282.014,15.84,0.299,-15.837
2026-02-26T10:50:00+00:00,292.706,16.442,0.237,-16.438
2026-02-26T10:55:00+00:00,294.393,16.526,0.092,-16.524
2026-02-26T11:00:00+00:00,287.63,16.149,0.033,-16.151
2026-02-26T11:05:00+00:00,288.654,16.22,0.031,-16.221
2026-02-26T11:10:00+00:00,291.324,16.38,0.113,-16.373
2026-02-26T11:15:00+00:00,287.38,16.171,0.108,-16.171
2026-02-26T11:20:00+00:00,281.004,15.829,0.108,-15.827
2026-02-26T11:25:00+00:00,276.78,15.607,0.144,-15.606
2026-02-26T11:30:00+00:00,283.842,15.992,0.258,-15.988
2026-02-26T11:35:00+00:00,282.232,15.896,0.272,-15.893
2026-02-26T11:40:00+00:00,280.801,15.831,0.237,-15.824
2026-02-26T11:45:00+00:00,280.154,15.798,0.157,-15.808
2026-02-26T11:50:00+00:00,275.835,15.564,0.182,-15.564
2026-02-26T11:55:00+00:00,275.858,15.562,0.186,-15.556
2026-02-26T12:00:00+00:00,272.522,15.363,0.138,-15.37
2026-02-26T12:05:00+00:00,268.744,15.154,0.118,-15.151
2026-02-26T12:10:00+00:00,270.257,15.24,0.159,-15.234
2026-02-26T12:15:00+00:00,267.264,15.079,0.231,-15.069
2026-02-26T12:20:00+00:00,260.035,14.674,0.276,-14.672
2026-02-26T12:25:00+00:00,256.796,14.505,0.27,-14.497
2026-02-26T12:30:00+00:00,263.925,14.904,0.268,-14.9
2026-02-26T12:35:00+00:00,274.686,15.483,0.255,-15.476
2026-02-26T12:40:00+00:00,289.166,16.273,0.227,-16.271
2026-02-26T12:45:00+00:00,296.102,16.664,0.351,-16.652
2026-02-26T12:50:00+00:00,300.648,16.902,0.271,-16.898
2026-02-26T12:55:00+00:00,299.974,16.874,0.275,-16.873
2026-02-26T13:00:00+00:00,300.526,16.922,0.371,-16.914
2026-02-26T13:05:00+00:00,301.84,17.002,0.458,-16.996
2026-02-26T13:10:00+00:00,302.836,17.022,0.396,-17.02
2026-02-26T13:15:00+00:00,301.09,16.954,0.487,-16.95
2026-02-26T13:20:00+00:00,295.898,16.68,0.469,-16.673
2026-02-26T13:25:00+00:00,286.752,16.17,0.506,-16.166
2026-02-26T13:30:00+00:00,284.208,15.998,0.462,-15.997
2026-02-26T13:35:00+00:00,278.658,15.702,0.474,-15.688
2026-02-26T13:40:00+00:00,273.018,15.364,0.432,-15.362
2026-02-26T13:45:00+00:00,280.0,15.74,0.484,-15.734
2026-02-26T13:50:00+00:00,287.242,16.142,0.542,-16.136
2026-02-26T13:55:00+00:00,287.363,16.181,0.62,-16.171
2026-02-26T14:00:00+00:00,285.806,16.09,0.738,-16.069
2026-02-26T14:05:00+00:00,288.722,16.253,0.696,-16.236
2026-02-26T14:10:00+00:00,288.525,16.247,0.664,-16.233
2026-02-26T14:15:00+00:00,288.252,16.231,0.746,-16.218
2026-02-26T14:20:00+00:00,298.857,16.832,0.68,-16.815
2026-02-26T14:25:00+00:00,305.876,17.224,0.653,-17.21
2026-02-26T14:30:00+00:00,304.617,17.154,0.617,-17.136
2026-02-26T14:35:00+00:00,304.644,17.154,0.626,-17.146
2026-02-26T14:40:00+00:00,303.994,17.112,0.492,-17.1
2026-02-26T14:45:00+00:00,301.537,16.971,0.581,-16.962
2026-02-26T14:50:00+00:00,302.904,17.07,0.641,-17.057
2026-02-26T14:55:00+00:00,306.71,17.277,0.605,-17.261
2026-02-26T15:00:00+00:00,307.809,17.391,0.382,-17.277
2026-02-26T15:05:00+00:00,304.86,17.056,0.586,-17.04
2026-02-26T15:10:00+00:00,311.348,17.45,0.657,-17.43
2026-02-26T15:15:00+00:00,317.429,17.804,0.644,-17.786
2026-02-26T15:20:00+00:00,321.798,18.062,0.665,-18.044
2026-02-26T15:25:00+00:00,322.317,18.083,0.674,-18.07
2026-02-26T15:30:00+00:00,331.826,18.608,0.616,-18.6
2026-02-26T15:35:00+00:00,330.996,18.476,0.73,-18.47
2026-02-26T15:40:00+00:00,330.556,18.404,0.836,-18.394
2026-02-26T15:45:00+00:00,331.956,18.48,0.913,-18.452
2026-02-26T15:50:00+00:00,337.966,18.774,0.835,-18.752
2026-02-26T15:55:00+00:00,345.688,19.332,0.484,-19.038
2026-02-26T16:00:00+00:00,351.29,19.676,0.45,-19.332
2026-02-26T16:05:00+00:00,342.73,19.312,0.738,-19.299
2026-02-26T16:10:00+00:00,343.513,19.367,0.732,-19.351
2026-02-26T16:15:00+00:00,346.476,19.524,0.812,-19.514
2026-02-26T16:20:00+00:00,351.852,19.81,0.871,-19.788
2026-02-26T16:25:00+00:00,354.806,19.99,0.86,-19.96
2026-02-26T16:30:00+00:00,353.93,19.944,0.798,-19.938
2026-02-26T16:35:00+00:00,353.066,19.892,0.826,-19.879
2026-02-26T16:40:00+00:00,350.082,19.692,0.862,-19.662
2026-02-26T16:45:00+00:00,352.773,19.8,0.944,-19.78
2026-02-26T16:50:00+00:00,355.774,19.922,0.904,-19.896
2026-02-26T16:55:00+00:00,361.37,20.17,0.936,-20.144
2026-02-26T17:00:00+00:00,364.307,20.341,0.874,-20.321
2026-02-26T17:05:00+00:00,345.28,19.312,0.938,-19.289
2026-02-26T17:10:00+00:00,339.864,19.036,0.931,-19.01
2026-02-26T17:15:00+00:00,338.862,18.945,0.928,-18.912
2026-02-26T17:20:00+00:00,342.845,19.129,0.859,-19.113
2026-02-26T17:25:00+00:00,344.456,19.214,0.867,-19.197
2026-02-26T17:30:00+00:00,344.444,19.232,0.924,-19.21
2026-02-26T17:35:00+00:00,345.658,19.285,1.006,-19.258
2026-02-26T17:40:00+00:00,347.454,19.385,1.0,-19.354
2026-02-26T17:45:00+00:00,347.495,19.404,1.146,-19.37
2026-02-26T17:50:00+00:00,348.318,19.454,1.142,-19.425
2026-02-26T17:55:00+00:00,349.237,19.496,1.136,-19.466
2026-02-26T18:00:00+00:00,351.58,19.654,1.168,-19.625
2026-02-26T18:05:00+00:00,352.818,19.716,1.338,-19.672
2026-02-26T18:10:00+00:00,354.142,19.776,1.245,-19.743
2026-02-26T18:15:00+00:00,351.641,19.724,1.295,-19.69
2026-02-26T18:20:00+00:00,349.131,19.633,1.21,-19.608
2026-02-26T18:25:00+00:00,348.979,19.631,1.244,-19.589
2026-02-26T18:30:00+00:00,344.571,19.402,1.21,-19.364
2026-02-26T18:35:00+00:00,342.09,19.249,1.188,-19.212
2026-02-26T18:40:00+00:00,341.599,19.2,1.174,-19.172
2026-02-26T18:45:00+00:00,342.475,19.266,1.242,-19.225
2026-02-26T18:50:00+00:00,342.092,19.237,0.992,-19.208
2026-02-26T18:55:00+00:00,339.497,19.133,1.088,-19.098
2026-02-26T19:00:00+00:00,337.608,19.048,1.232,-19.004
2026-02-26T19:05:00+00:00,357.536,20.096,1.254,-20.048
2026-02-26T19:10:00+00:00,368.527,20.646,1.186,-20.608
2026-02-26T19:15:00+00:00,365.459,20.458,1.244,-20.41
2026-02-26T19:20:00+00:00,362.956,20.324,1.279,-20.286
2026-02-26T19:25:00+00:00,359.42,20.158,1.307,-20.113
2026-02-26T19:30:00+00:00,360.284,20.257,1.322,-20.213
2026-02-26T19:35:00+00:00,354.874,20.084,1.51,-20.027
2026-02-26T19:40:00+00:00,349.003,19.776,1.505,-19.722
2026-02-26T19:45:00+00:00,346.628,19.588,1.558,-19.534
2026-02-26T19:50:00+00:00,344.564,19.421,1.502,-19.367
2026-02-26T19:55:00+00:00,341.85,19.283,1.528,-19.222
2026-02-26T20:00:00+00:00,337.643,19.074,1.54,-19.011
2026-02-26T20:05:00+00:00,338.312,19.12,1.547,-19.051
2026-02-26T20:10:00+00:00,332.28,18.804,1.564,-18.738
2026-02-26T20:15:00+00:00,328.756,18.648,1.731,-18.57
2026-02-26T20:20:00+00:00,325.938,18.504,1.696,-18.392
2026-02-26T20:25:00+00:00,325.167,18.227,1.811,-18.05
2026-02-26T20:30:00+00:00,323.15,18.094,1.848,-18.004
2026-02-26T20:35:00+00:00,318.018,17.797,1.9,-17.69
2026-02-26T20:40:00+00:00,318.706,17.742,1.872,-17.634
2026-02-26T20:45:00+00:00,317.126,17.765,1.779,-17.668
2026-02-26T20:50:00+00:00,314.296,17.715,1.884,-17.61
2026-02-26T20:55:00+00:00,309.925,17.52,2.002,-17.402
2026-02-26T21:00:00+00:00,307.91,17.448,2.022,-17.338
2026-02-26T21:05:00+00:00,306.75,17.392,1.905,-17.286
2026-02-26T21:10:00+00:00,301.73,17.136,1.909,-17.021
2026-02-26T21:15:00+00:00,303.196,17.166,1.909,-16.804
2026-02-26T21:20:00+00:00,300.814,16.86,1.854,-16.69
2026-02-26T21:25:00+00:00,291.012,16.315,2.099,-16.18
2026-02-26T21:30:00+00:00,287.467,16.124,2.249,-15.976
2026-02-26T21:35:00+00:00,286.345,16.067,2.183,-15.907
2026-02-26T21:40:00+00:00,283.544,15.926,2.214,-15.766
2026-02-26T21:45:00+00:00,279.345,15.738,2.292,-15.566
2026-02-26T21:50:00+00:00,273.392,15.408,2.351,-15.238
2026-02-26T21:55:00+00:00,266.082,14.996,2.567,-14.784
2026-02-26T22:00:00+00:00,262.244,14.8,2.64,-14.554
2026-02-26T22:05:00+00:00,260.754,14.696,2.513,-14.486
2026-02-26T22:10:00+00:00,257.2,14.519,2.51,-14.291
2026-02-26T22:15:00+00:00,252.59,14.276,2.478,-14.064
2026-02-26T22:20:00+00:00,249.384,14.102,2.533,-13.878
2026-02-26T22:25:00+00:00,248.343,13.925,2.615,-13.682
2026-02-26T22:30:00+00:00,247.254,13.86,2.516,-13.626
2026-02-26T22:35:00+00:00,246.493,13.742,2.378,-13.534
2026-02-26T22:40:00+00:00,245.939,13.702,2.28,-13.506
2026-02-26T22:45:00+00:00,240.802,13.434,2.528,-13.197
2026-02-26T22:50:00+00:00,239.605,13.392,2.451,-13.17
2026-02-26T22:55:00+00:00,237.281,13.262,2.46,-13.032
2026-02-26T23:00:00+00:00,234.662,13.124,2.507,-12.88
2026-02-26T23:05:00+00:00,234.084,13.086,2.507,-12.856
2026-02-26T23:10:00+00:00,231.085,12.915,2.538,-12.662
2026-02-26T23:15:00+00:00,230.22,12.824,2.514,-12.562
2026-02-26T23:20:00+00:00,228.59,12.723,2.586,-12.442
2026-02-26T23:25:00+00:00,225.739,12.564,2.57,-12.32
2026-02-26T23:30:00+00:00,223.52,12.439,2.627,-12.154
2026-02-26T23:35:00+00:00,229.215,12.766,2.44,-12.397
2026-02-26T23:40:00+00:00,225.038,12.714,2.477,-12.482
2026-02-26T23:45:00+00:00,222.176,12.561,2.508,-12.307
2026-02-26T23:50:00+00:00,220.026,12.442,2.46,-12.196
2026-02-26T23:55:00+00:00,218.516,12.355,2.542,-12.099
2026-02-27T00:00:00+00:00,217.838,12.302,2.582,-12.021
2026-02-27T00:05:00+00:00,229.711,12.916,2.48,-12.656
2026-02-27T00:10:00+00:00,239.944,13.439,2.4,-13.215
2026-02-27T00:15:00+00:00,243.014,13.602,2.442,-13.38
2026-02-27T00:20:00+00:00,243.468,13.636,2.418,-13.408
2026-02-27T00:25:00+00:00,243.785,13.684,2.404,-13.444
2026-02-27T00:30:00+00:00,243.382,13.65,2.352,-13.433
2026-02-27T00:35:00+00:00,251.322,14.12,2.246,-13.926
2026-02-27T00:40:00+00:00,259.039,14.61,2.23,-14.436
2026-02-27T00:45:00+00:00,260.33,14.7,2.295,-14.512
2026-02-27T00:50:00+00:00,258.286,14.573,2.278,-14.39
2026-02-27T00:55:00+00:00,256.029,14.48,2.287,-14.312
2026-02-27T01:00:00+00:00,255.816,14.459,2.31,-14.273
2026-02-27T01:05:00+00:00,250.052,14.128,2.451,-13.93
2026-02-27T01:10:00+00:00,248.794,14.062,2.502,-13.834
2026-02-27T01:15:00+00:00,247.866,14.019,2.52,-13.788
2026-02-27T01:20:00+00:00,244.84,13.854,2.494,-13.644
2026-02-27T01:25:00+00:00,241.515,13.67,2.549,-13.45
2026-02-27T01:30:00+00:00,240.81,13.658,2.522,-13.42
2026-02-27T01:35:00+00:00,240.123,13.614,2.486,-13.369
2026-02-27T01:40:00+00:00,234.563,13.32,2.525,-13.09
2026-02-27T01:45:00+00:00,233.292,13.256,2.45,-13.061
2026-02-27T01:50:00+00:00,235.902,13.316,2.456,-12.785
2026-02-27T01:55:00+00:00,231.611,12.979,2.564,-12.722
2026-02-27T02:00:00+00:00,230.204,12.894,2.608,-12.608
2026-02-27T02:05:00+00:00,235.923,13.179,2.49,-12.956
2026-02-27T02:10:00+00:00,237.494,13.274,2.509,-13.026
2026-02-27T02:15:00+00:00,236.692,13.245,2.524,-13.015
2026-02-27T02:20:00+00:00,235.27,13.171,2.492,-12.936
2026-02-27T02:25:00+00:00,234.978,13.174,2.518,-12.92
2026-02-27T02:30:00+00:00,233.635,13.11,2.512,-12.856
2026-02-27T02:35:00+00:00,235.052,13.237,2.502,-12.988
2026-02-27T02:40:00+00:00,232.935,13.131,2.554,-12.896
2026-02-27T02:45:00+00:00,230.038,12.962,2.558,-12.713
2026-02-27T02:50:00+00:00,227.349,12.832,2.564,-12.598
2026-02-27T02:55:00+00:00,226.865,12.795,2.516,-12.562
2026-02-27T03:00:00+00:00,224.052,12.632,2.653,-12.357
2026-02-27T03:05:00+00:00,220.816,12.422,2.611,-12.14
2026-02-27T03:10:00+00:00,220.381,12.396,2.59,-12.14
2026-02-27T03:15:00+00:00,220.261,12.405,2.534,-12.16
2026-02-27T03:20:00+00:00,220.448,12.418,2.5,-12.182
2026-02-27T03:25:00+00:00,217.566,12.266,2.577,-12.022
2026-02-27T03:30:00+00:00,214.181,12.082,2.632,-11.812
2026-02-27T03:35:00+00:00,213.505,12.046,2.636,-11.758
2026-02-27T03:40:00+00:00,211.598,11.952,2.618,-11.646
2026-02-27T03:45:00+00:00,211.602,11.878,2.598,-11.585
2026-02-27T03:50:00+00:00,209.682,11.744,2.598,-11.46
2026-02-27T03:55:00+00:00,209.511,11.736,2.649,-11.43
2026-02-27T04:00:00+00:00,207.638,11.648,2.642,-11.346
2026-02-27T04:05:00+00:00,207.904,11.686,2.664,-11.382
2026-02-27T04:10:00+00:00,207.507,11.642,2.726,-11.324
2026-02-27T04:15:00+00:00,207.592,11.656,2.723,-11.327
2026-02-27T04:20:00+00:00,206.698,11.614,2.788,-11.274
2026-02-27T04:25:00+00:00,208.146,11.711,2.832,-11.365
2026-02-27T04:30:00+00:00,213.032,12.018,2.673,-11.747
2026-02-27T04:35:00+00:00,213.838,12.058,2.572,-11.778
2026-02-27T04:40:00+00:00,214.214,12.108,2.569,-11.826
2026-02-27T04:45:00+00:00,211.526,11.965,2.684,-11.65
2026-02-27T04:50:00+00:00,212.23,12.01,2.653,-11.7
2026-02-27T04:55:00+00:00,211.826,11.958,2.66,-11.683
2026-02-27T05:00:00+00:00,213.074,12.078,2.672,-11.776
2026-02-27T05:05:00+00:00,212.056,12.002,2.648,-11.7
2026-02-27T05:10:00+00:00,212.496,11.996,2.724,-11.657
2026-02-27T05:15:00+00:00,212.53,12.016,2.73,-11.704
2026-02-27T05:20:00+00:00,213.664,12.079,2.7,-11.777
2026-02-27T05:25:00+00:00,214.194,12.105,2.742,-11.794
2026-02-27T05:30:00+00:00,213.414,12.04,2.737,-11.714
2026-02-27T05:35:00+00:00,212.582,12.012,2.736,-11.696
2026-02-27T05:40:00+00:00,216.738,12.248,2.73,-11.926
2026-02-27T05:45:00+00:00,217.682,12.276,2.732,-11.946
2026-02-27T05:50:00+00:00,220.436,12.435,2.74,-12.124
2026-02-27T05:55:00+00:00,223.531,12.608,2.752,-12.3
2026-02-27T06:00:00+00:00,225.326,12.652,2.676,-12.357
2026-02-27T06:05:00+00:00,234.408,13.102,2.516,-12.856
2026-02-27T06:10:00+00:00,240.422,13.392,2.383,-13.168
2026-02-27T06:15:00+00:00,244.814,13.64,2.398,-13.425
2026-02-27T06:20:00+00:00,247.909,13.799,2.382,-13.586
2026-02-27T06:25:00+00:00,252.08,14.075,2.275,-13.886
2026-02-27T06:30:00+00:00,252.304,14.081,2.274,-13.896
2026-02-27T06:35:00+00:00,262.568,14.607,2.026,-14.317
2026-02-27T06:40:00+00:00,262.91,14.838,1.95,-14.698
2026-02-27T06:45:00+00:00,268.647,15.166,1.756,-15.059
2026-02-27T06:50:00+00:00,276.669,15.612,1.868,-15.494
2026-02-27T06:55:00+00:00,279.794,15.782,1.914,-15.666
2026-02-27T07:00:00+00:00,283.938,15.987,1.846,-15.886
2026-02-27T07:05:00+00:00,289.934,16.254,1.7,-16.164
2026-02-27T07:10:00+00:00,300.362,16.768,1.626,-16.684
2026-02-27T07:15:00+00:00,301.595,17.034,1.584,-16.967
2026-02-27T07:20:00+00:00,301.88,17.09,1.506,-17.018
2026-02-27T07:25:00+00:00,305.44,17.274,1.462,-17.208
2026-02-27T07:30:00+00:00,310.534,17.545,1.388,-17.48
2026-02-27T07:35:00+00:00,312.705,17.626,1.299,-17.579
2026-02-27T07:40:00+00:00,315.758,17.791,1.276,-17.742
2026-02-27T07:45:00+00:00,318.497,17.928,1.198,-17.883
2026-02-27T07:50:00+00:00,320.398,18.03,1.084,-18.002
2026-02-27T07:55:00+00:00,321.994,18.104,1.07,-18.07
2026-02-27T08:00:00+00:00,322.022,18.103,1.08,-18.072
2026-02-27T08:05:00+00:00,323.766,18.189,1.011,-18.16
2026-02-27T08:10:00+00:00,323.476,18.149,0.92,-18.127
2026-02-27T08:15:00+00:00,319.28,17.891,0.956,-17.858
2026-02-27T08:20:00+00:00,318.609,17.854,1.042,-17.816
2026-02-27T08:25:00+00:00,320.504,17.972,1.061,-17.94
2026-02-27T08:30:00+00:00,317.052,17.816,0.997,-17.782
2026-02-27T08:35:00+00:00,318.926,17.931,0.875,-17.903
2026-02-27T08:40:00+00:00,318.007,17.872,0.939,-17.848
2026-02-27T08:45:00+00:00,318.886,17.912,0.778,-17.893
2026-02-27T08:50:00+00:00,320.623,18.056,0.818,-18.032
2026-02-27T08:55:00+00:00,312.819,17.6,0.656,-17.59
2026-02-27T09:00:00+00:00,310.908,17.496,0.637,-17.486
2026-02-27T09:05:00+00:00,311.481,17.525,0.631,-17.505
2026-02-27T09:10:00+00:00,309.998,17.47,0.645,-17.458
2026-02-27T09:15:00+00:00,306.978,17.306,0.58,-17.287
2026-02-27T09:20:00+00:00,303.018,17.083,0.676,-17.071
2026-02-27T09:25:00+00:00,288.028,16.261,0.742,-16.25
2026-02-27T09:30:00+00:00,292.386,16.486,0.561,-16.478
2026-02-27T09:35:00+00:00,287.367,16.193,0.435,-16.183
2026-02-27T09:40:00+00:00,295.87,16.68,0.524,-16.676
2026-02-27T09:45:00+00:00,292.242,16.497,0.622,-16.474
2026-02-27T09:50:00+00:00,280.761,15.846,0.472,-15.841
2026-02-27T09:55:00+00:00,274.996,15.517,0.386,-15.517
2026-02-27T10:00:00+00:00,261.388,14.759,0.21,-14.761
2026-02-27T10:05:00+00:00,274.75,15.564,0.53,-15.542
