EntryID,ServiceType,InstructionStartDateTime,MW,IndicativePrice,InstructionCeaseDateTime,DispatchDateTimeStamp,CeaseDateTimeStamp,PartyID,AssetID,Tendered
68341,Non-BM Fast Reserve,2026-01-01T00:47:00,50,100,2026-01-01T03:20:00,2026-01-01T00:45:06,2026-01-01T03:18:39,HABITAT ENERGY LIMITED,OFR-HAB-3,Non-tendered
68340,Non-BM Fast Reserve,2026-01-01T00:47:00,50,99,2026-01-01T03:20:00,2026-01-01T00:45:06,2026-01-01T03:18:39,HABITAT ENERGY LIMITED,OFR-HAB-7,Non-tendered
68339,Non-BM Fast Reserve,2026-01-01T00:47:00,50,99,2026-01-01T03:20:00,2026-01-01T00:45:06,2026-01-01T03:18:39,HABITAT ENERGY LIMITED,OFR-HAB-1,Non-tendered
68342,Non-BM Fast Reserve,2026-01-01T00:47:00,28,99,2026-01-01T03:20:00,2026-01-01T00:45:06,2026-01-01T03:18:39,HABITAT ENERGY LIMITED,OFR-HAB-6,Non-tendered
68343,Non-BM Fast Reserve,2026-01-01T00:47:00,40,100,2026-01-01T03:19:48,2026-01-01T00:45:06,2026-01-01T03:18:39,HABITAT ENERGY LIMITED,OFR-HAB-4,Non-tendered
68344,Non-BM Fast Reserve,2026-01-01T00:57:00,45,101,2026-01-01T01:52:55,2026-01-01T00:54:36,2026-01-01T01:52:07,HABITAT ENERGY LIMITED,OFR-HAB-2,Non-tendered
68345,Non-BM Fast Reserve,2026-01-01T00:57:00,40,102,2026-01-01T01:51:48,2026-01-01T00:54:36,2026-01-01T01:50:37,HABITAT ENERGY LIMITED,OFR-HAB-5,Non-tendered
68347,Non-BM Fast Reserve,2026-01-01T01:37:00,44,86.2,2026-01-01T02:34:44,2026-01-01T01:34:37,2026-01-01T02:34:08,ENWL,OFR-ENWL-1,Non-tendered
68346,Non-BM Fast Reserve,2026-01-01T01:37:00,100,113,2026-01-01T01:53:00,2026-01-01T01:34:37,2026-01-01T01:50:37,UKPR,OFR-UKPR-6,Non-tendered
68348,Non-BM Fast Reserve,2026-01-01T01:37:00,80,112,2026-01-01T01:53:00,2026-01-01T01:34:37,2026-01-01T01:50:37,UKPR,OFR-UKPR-3,Non-tendered
68349,Non-BM Fast Reserve,2026-01-01T07:53:00,28,91,2026-01-01T08:07:00,2026-01-01T07:50:48,2026-01-01T08:05:48,HABITAT ENERGY LIMITED,OFR-HAB-6,Non-tendered
68350,Non-BM Fast Reserve,2026-01-01T07:54:00,50,91,2026-01-01T08:01:00,2026-01-01T07:51:48,2026-01-01T07:59:18,HABITAT ENERGY LIMITED,OFR-HAB-7,Non-tendered
68351,Non-BM Fast Reserve,2026-01-01T07:55:00,50,91,2026-01-01T08:00:00,2026-01-01T07:52:18,2026-01-01T07:58:48,HABITAT ENERGY LIMITED,OFR-HAB-1,Non-tendered
68352,Non-BM Fast Reserve,2026-01-01T08:51:00,50,91,2026-01-01T09:03:00,2026-01-01T08:48:49,2026-01-01T09:01:49,HABITAT ENERGY LIMITED,OFR-HAB-7,Non-tendered
68353,Non-BM Fast Reserve,2026-01-01T08:51:00,28,91,2026-01-01T09:03:00,2026-01-01T08:48:49,2026-01-01T09:01:49,HABITAT ENERGY LIMITED,OFR-HAB-6,Non-tendered
68354,Non-BM Fast Reserve,2026-01-01T08:54:00,50,91,2026-01-01T09:03:00,2026-01-01T08:51:49,2026-01-01T09:01:49,HABITAT ENERGY LIMITED,OFR-HAB-1,Non-tendered
68355,Non-BM Fast Reserve,2026-01-01T09:49:00,28,91,2026-01-01T10:06:00,2026-01-01T09:47:20,2026-01-01T10:04:20,HABITAT ENERGY LIMITED,OFR-HAB-6,Non-tendered
68356,Non-BM Fast Reserve,2026-01-01T09:49:00,50,91,2026-01-01T10:06:00,2026-01-01T09:47:20,2026-01-01T10:04:20,HABITAT ENERGY LIMITED,OFR-HAB-7,Non-tendered
68357,Non-BM Fast Reserve,2026-01-01T09:53:00,50,91,2026-01-01T10:06:00,2026-01-01T09:50:50,2026-01-01T10:04:20,HABITAT ENERGY LIMITED,OFR-HAB-1,Non-tendered
68359,Non-BM Fast Reserve,2026-01-01T10:51:00,50,91,2026-01-01T11:16:00,2026-01-01T10:48:51,2026-01-01T11:14:22,HABITAT ENERGY LIMITED,OFR-HAB-7,Non-tendered
68358,Non-BM Fast Reserve,2026-01-01T10:51:00,28,91,2026-01-01T11:28:00,2026-01-01T10:48:51,2026-01-01T11:26:52,HABITAT ENERGY LIMITED,OFR-HAB-6,Non-tendered
68360,Non-BM Fast Reserve,2026-01-01T10:52:00,50,91,2026-01-01T11:14:00,2026-01-01T10:50:21,2026-01-01T11:12:52,HABITAT ENERGY LIMITED,OFR-HAB-1,Non-tendered
68361,Non-BM Fast Reserve,2026-01-01T11:52:00,28,91,2026-01-01T15:42:00,2026-01-01T11:49:23,2026-01-01T15:40:53,HABITAT ENERGY LIMITED,OFR-HAB-6,Non-tendered
68362,Non-BM Fast Reserve,2026-01-01T11:53:00,50,91,2026-01-01T15:42:00,2026-01-01T11:50:53,2026-01-01T15:40:53,HABITAT ENERGY LIMITED,OFR-HAB-7,Non-tendered
68363,Non-BM Fast Reserve,2026-01-01T11:54:00,50,91,2026-01-01T13:58:00,2026-01-01T11:51:23,2026-01-01T13:56:56,HABITAT ENERGY LIMITED,OFR-HAB-1,Non-tendered
68364,Non-BM Fast Reserve,2026-01-01T12:54:00,45,93,2026-01-01T13:56:55,2026-01-01T12:51:25,2026-01-01T13:55:56,HABITAT ENERGY LIMITED,OFR-HAB-2,Non-tendered
68365,Non-BM Fast Reserve,2026-01-01T12:54:00,40,92,2026-01-01T14:25:48,2026-01-01T12:51:25,2026-01-01T14:24:57,HABITAT ENERGY LIMITED,OFR-HAB-4,Non-tendered
68366,Non-BM Fast Reserve,2026-01-01T12:54:00,50,92,2026-01-01T13:59:00,2026-01-01T12:51:25,2026-01-01T13:57:57,HABITAT ENERGY LIMITED,OFR-HAB-3,Non-tendered
68367,Non-BM Fast Reserve,2026-01-01T14:19:00,50,107,2026-01-01T14:26:00,2026-01-01T14:16:57,2026-01-01T14:24:57,HABITAT ENERGY LIMITED,OFR-HAB-1,Non-tendered
68368,Non-BM Fast Reserve,2026-01-01T14:19:00,100,106,2026-01-01T14:27:00,2026-01-01T14:17:27,2026-01-01T14:24:57,UKPR,OFR-UKPR-6,Non-tendered
68369,Non-BM Fast Reserve,2026-01-01T14:46:00,100,106,2026-01-01T15:31:00,2026-01-01T14:43:27,2026-01-01T15:29:23,UKPR,OFR-UKPR-6,Non-tendered
68370,Non-BM Fast Reserve,2026-01-01T14:46:00,80,107,2026-01-01T15:34:00,2026-01-01T14:43:27,2026-01-01T15:31:23,UKPR,OFR-UKPR-3,Non-tendered
68372,Non-BM Fast Reserve,2026-01-01T14:46:00,50,108,2026-01-01T15:23:00,2026-01-01T14:43:27,2026-01-01T15:20:58,UKPR,OFR-UKPR-5,Non-tendered
68371,Non-BM Fast Reserve,2026-01-01T14:46:00,70,77.98,2026-01-01T15:45:10,2026-01-01T14:43:27,2026-01-01T15:43:23,ENWL,OFR-ENWL-1,Non-tendered
68373,Non-BM Fast Reserve,2026-01-01T14:50:00,40,111,2026-01-01T15:34:48,2026-01-01T14:47:28,2026-01-01T15:34:23,HABITAT ENERGY LIMITED,OFR-HAB-4,Non-tendered
68375,Non-BM Fast Reserve,2026-01-01T14:50:00,54,108,2026-01-01T15:23:00,2026-01-01T14:47:28,2026-01-01T15:20:58,UKPR,OFR-UKPR-1,Non-tendered
68374,Non-BM Fast Reserve,2026-01-01T14:50:00,50,111,2026-01-01T15:35:00,2026-01-01T14:47:28,2026-01-01T15:34:23,HABITAT ENERGY LIMITED,OFR-HAB-1,Non-tendered
68376,Non-BM Fast Reserve,2026-01-01T15:50:00,40,107,2026-01-01T16:04:48,2026-01-01T15:47:23,2026-01-01T16:03:24,HABITAT ENERGY LIMITED,OFR-HAB-4,Non-tendered
68379,Non-BM Fast Reserve,2026-01-01T15:50:00,50,107,2026-01-01T16:02:00,2026-01-01T15:47:53,2026-01-01T16:00:23,HABITAT ENERGY LIMITED,OFR-HAB-1,Non-tendered
68377,Non-BM Fast Reserve,2026-01-01T15:50:00,45,108,2026-01-01T16:01:55,2026-01-01T15:47:53,2026-01-01T16:00:23,HABITAT ENERGY LIMITED,OFR-HAB-2,Non-tendered
68380,Non-BM Fast Reserve,2026-01-01T15:50:00,50,106,2026-01-01T16:05:00,2026-01-01T15:47:53,2026-01-01T16:03:24,HABITAT ENERGY LIMITED,OFR-HAB-7,Non-tendered
68378,Non-BM Fast Reserve,2026-01-01T15:50:00,28,106,2026-01-01T16:05:00,2026-01-01T15:47:53,2026-01-01T16:03:24,HABITAT ENERGY LIMITED,OFR-HAB-6,Non-tendered
68381,Non-BM Fast Reserve,2026-01-01T15:50:00,50,107,2026-01-01T16:02:00,2026-01-01T15:47:53,2026-01-01T16:00:23,HABITAT ENERGY LIMITED,OFR-HAB-3,Non-tendered
68382,Non-BM Fast Reserve,2026-01-01T15:50:00,40,109,2026-01-01T16:01:48,2026-01-01T15:47:53,2026-01-01T16:00:23,HABITAT ENERGY LIMITED,OFR-HAB-5,Non-tendered
68383,Non-BM Fast Reserve,2026-01-01T16:23:00,28,106,2026-01-01T16:47:00,2026-01-01T16:20:24,2026-01-01T16:45:24,HABITAT ENERGY LIMITED,OFR-HAB-6,Non-tendered
68391,Non-BM Fast Reserve,2026-01-01T16:23:00,80,117,2026-01-01T18:50:00,2026-01-01T16:20:24,2026-01-01T18:47:27,UKPR,OFR-UKPR-3,Non-tendered
68386,Non-BM Fast Reserve,2026-01-01T16:23:00,40,109,2026-01-01T16:32:48,2026-01-01T16:20:24,2026-01-01T16:31:24,HABITAT ENERGY LIMITED,OFR-HAB-5,Non-tendered
68388,Non-BM Fast Reserve,2026-01-01T16:23:00,70,99.84,2026-01-01T17:22:10,2026-01-01T16:20:24,2026-01-01T17:20:25,ENWL,OFR-ENWL-1,Non-tendered
68384,Non-BM Fast Reserve,2026-01-01T16:23:00,50,107,2026-01-01T16:45:00,2026-01-01T16:20:24,2026-01-01T16:44:24,HABITAT ENERGY LIMITED,OFR-HAB-3,Non-tendered
68387,Non-BM Fast Reserve,2026-01-01T16:23:00,40,107,2026-01-01T16:46:48,2026-01-01T16:20:24,2026-01-01T16:45:24,HABITAT ENERGY LIMITED,OFR-HAB-4,Non-tendered
68385,Non-BM Fast Reserve,2026-01-01T16:23:00,50,106,2026-01-01T16:47:00,2026-01-01T16:20:24,2026-01-01T16:45:24,HABITAT ENERGY LIMITED,OFR-HAB-7,Non-tendered
68390,Non-BM Fast Reserve,2026-01-01T16:23:00,45,108,2026-01-01T16:32:55,2026-01-01T16:20:24,2026-01-01T16:31:24,HABITAT ENERGY LIMITED,OFR-HAB-2,Non-tendered
68389,Non-BM Fast Reserve,2026-01-01T16:23:00,50,107,2026-01-01T16:33:00,2026-01-01T16:20:24,2026-01-01T16:31:24,HABITAT ENERGY LIMITED,OFR-HAB-1,Non-tendered
68394,Non-BM Fast Reserve,2026-01-01T16:41:00,100,117.5,2026-01-01T18:43:00,2026-01-01T16:38:24,2026-01-01T18:40:27,UKPR,OFR-UKPR-6,Non-tendered
68396,Non-BM Fast Reserve,2026-01-01T16:41:00,45,108,2026-01-01T16:44:55,2026-01-01T16:38:24,2026-01-01T16:44:24,HABITAT ENERGY LIMITED,OFR-HAB-2,Non-tendered
68393,Non-BM Fast Reserve,2026-01-01T16:41:00,50,107,2026-01-01T16:45:00,2026-01-01T16:38:24,2026-01-01T16:44:24,HABITAT ENERGY LIMITED,OFR-HAB-1,Non-tendered
68395,Non-BM Fast Reserve,2026-01-01T16:41:00,40,109,2026-01-01T16:44:48,2026-01-01T16:38:24,2026-01-01T16:44:24,HABITAT ENERGY LIMITED,OFR-HAB-5,Non-tendered
68392,Non-BM Fast Reserve,2026-01-01T16:41:00,54,121,2026-01-01T16:52:00,2026-01-01T16:38:24,2026-01-01T16:50:25,UKPR,OFR-UKPR-1,Non-tendered
68397,Non-BM Fast Reserve,2026-01-01T17:24:00,50,106,2026-01-01T17:48:00,2026-01-01T17:21:55,2026-01-01T17:46:56,HABITAT ENERGY LIMITED,OFR-HAB-7,Non-tendered
68398,Non-BM Fast Reserve,2026-01-01T17:24:00,28,106,2026-01-01T17:48:00,2026-01-01T17:21:55,2026-01-01T17:46:56,HABITAT ENERGY LIMITED,OFR-HAB-6,Non-tendered
68400,Non-BM Fast Reserve,2026-01-01T17:24:00,40,107,2026-01-01T17:47:48,2026-01-01T17:21:55,2026-01-01T17:46:56,HABITAT ENERGY LIMITED,OFR-HAB-4,Non-tendered
68399,Non-BM Fast Reserve,2026-01-01T17:24:00,50,107,2026-01-01T17:48:00,2026-01-01T17:21:55,2026-01-01T17:46:56,HABITAT ENERGY LIMITED,OFR-HAB-1,Non-tendered
68401,Non-BM Fast Reserve,2026-01-01T17:56:00,40,107,2026-01-01T18:46:48,2026-01-01T17:53:56,2026-01-01T18:45:57,HABITAT ENERGY LIMITED,OFR-HAB-4,Non-tendered
68402,Non-BM Fast Reserve,2026-01-01T17:56:00,28,106,2026-01-01T18:47:00,2026-01-01T17:53:56,2026-01-01T18:45:57,HABITAT ENERGY LIMITED,OFR-HAB-6,Non-tendered
68403,Non-BM Fast Reserve,2026-01-01T17:56:00,50,106,2026-01-01T18:47:00,2026-01-01T17:53:56,2026-01-01T18:45:57,HABITAT ENERGY LIMITED,OFR-HAB-7,Non-tendered
68404,Non-BM Fast Reserve,2026-01-01T18:12:00,50,107,2026-01-01T18:39:00,2026-01-01T18:10:26,2026-01-01T18:38:27,HABITAT ENERGY LIMITED,OFR-HAB-1,Non-tendered
68407,Non-BM Fast Reserve,2026-01-01T18:12:00,50,107,2026-01-01T18:47:00,2026-01-01T18:10:26,2026-01-01T18:45:57,HABITAT ENERGY LIMITED,OFR-HAB-3,Non-tendered
