EntryID,ServiceType,InstructionStartDateTime,MW,IndicativePrice,InstructionCeaseDateTime,DispatchDateTimeStamp,CeaseDateTimeStamp
11352,Non-BM Fast Reserve,2021-09-01T05:04:00,60,157.9,2021-09-01T06:00:00,2021-09-01T05:02:11,2021-09-01T05:57:28
11351,Non-BM Fast Reserve,2021-09-01T05:04:00,38,136,2021-09-01T05:20:38,2021-09-01T05:02:11,2021-09-01T05:20:16
11353,Non-BM Fast Reserve,2021-09-01T05:04:00,80,157.9,2021-09-01T05:59:00,2021-09-01T05:02:11,2021-09-01T05:57:28
11356,Non-BM Fast Reserve,2021-09-01T05:06:00,80,162.9,2021-09-01T05:41:00,2021-09-01T05:03:41,2021-09-01T05:38:57
11355,Non-BM Fast Reserve,2021-09-01T05:06:00,80,158.9,2021-09-01T05:41:00,2021-09-01T05:03:41,2021-09-01T05:38:57
11354,Non-BM Fast Reserve,2021-09-01T05:06:00,28,162.9,2021-09-01T05:41:00,2021-09-01T05:03:41,2021-09-01T05:38:57
11357,Non-BM Fast Reserve,2021-09-01T05:06:00,80,157.9,2021-09-01T05:59:13,2021-09-01T05:03:41,2021-09-01T05:57:28
11358,Non-BM Fast Reserve,2021-09-01T05:37:00,100,162.9,2021-09-01T05:59:00,2021-09-01T05:34:57,2021-09-01T05:57:28
11359,Non-BM Fast Reserve,2021-09-01T05:39:00,38,136,2021-09-01T05:54:38,2021-09-01T05:36:27,2021-09-01T05:53:58
11360,Non-BM Fast Reserve,2021-09-01T06:05:00,80,158.9,2021-09-01T06:33:00,2021-09-01T06:03:28,2021-09-01T06:30:31
11361,Non-BM Fast Reserve,2021-09-01T06:05:00,28,162.9,2021-09-01T06:33:00,2021-09-01T06:03:28,2021-09-01T06:30:31
11362,Non-BM Fast Reserve,2021-09-01T06:07:00,80,162.9,2021-09-01T06:32:00,2021-09-01T06:04:28,2021-09-01T06:29:31
11363,Non-BM Fast Reserve,2021-09-01T06:46:00,60,160,2021-09-01T08:50:00,2021-09-01T06:43:31,2021-09-01T08:47:30
11364,Non-BM Fast Reserve,2021-09-01T06:46:00,52,145,2021-09-01T07:02:52,2021-09-01T06:44:01,2021-09-01T07:01:32
11366,Non-BM Fast Reserve,2021-09-01T06:49:00,80,160,2021-09-01T08:49:00,2021-09-01T06:47:01,2021-09-01T08:46:30
11365,Non-BM Fast Reserve,2021-09-01T06:49:00,80,160,2021-09-01T07:33:00,2021-09-01T06:47:01,2021-09-01T07:30:56
