EntryID,ServiceType,InstructionStartDateTime,MW,IndicativePrice,InstructionCeaseDateTime,DispatchDateTimeStamp,CeaseDateTimeStamp
9426,Non-BM Fast Reserve,2021-07-03T01:32:00,80,113.9,2021-07-03T02:19:00,2021-07-03T01:29:47,2021-07-03T02:16:33
9429,Non-BM Fast Reserve,2021-07-03T01:58:00,60,113.8,2021-07-03T03:13:00,2021-07-03T01:55:27,2021-07-03T03:10:51
9427,Non-BM Fast Reserve,2021-07-03T01:58:00,60,113.8,2021-07-03T03:12:40,2021-07-03T01:55:27,2021-07-03T03:10:51
9428,Non-BM Fast Reserve,2021-07-03T01:58:00,80,113.9,2021-07-03T03:08:00,2021-07-03T01:55:27,2021-07-03T03:05:35
9432,Non-BM Fast Reserve,2021-07-03T04:50:00,60,113.8,2021-07-03T04:58:40,2021-07-03T04:48:24,2021-07-03T04:56:25
9431,Non-BM Fast Reserve,2021-07-03T04:50:00,60,113.8,2021-07-03T04:59:00,2021-07-03T04:48:24,2021-07-03T04:56:25
9430,Non-BM Fast Reserve,2021-07-03T04:50:00,37,110,2021-07-03T04:57:37,2021-07-03T04:48:24,2021-07-03T04:56:25
9433,Non-BM Fast Reserve,2021-07-03T07:41:00,50,110,2021-07-03T07:57:50,2021-07-03T07:39:34,2021-07-03T07:57:04
9434,Non-BM Fast Reserve,2021-07-03T09:22:00,50,110,2021-07-03T09:38:50,2021-07-03T09:20:13,2021-07-03T09:37:43
9435,Non-BM Fast Reserve,2021-07-03T16:54:00,60,127.8,2021-07-03T17:43:40,2021-07-03T16:52:08,2021-07-03T17:42:07
9436,Non-BM Fast Reserve,2021-07-03T16:54:00,50,110,2021-07-03T17:10:50,2021-07-03T16:52:08,2021-07-03T17:09:48
9437,Non-BM Fast Reserve,2021-07-03T20:03:00,60,125,2021-07-03T20:32:40,2021-07-03T20:00:51,2021-07-03T20:30:46
9439,Non-BM Fast Reserve,2021-07-03T20:03:00,80,125,2021-07-03T20:33:00,2021-07-03T20:00:51,2021-07-03T20:30:46
9438,Non-BM Fast Reserve,2021-07-03T20:03:00,60,125,2021-07-03T20:41:00,2021-07-03T20:00:51,2021-07-03T20:38:16
9440,Non-BM Fast Reserve,2021-07-03T20:03:00,28,125,2021-07-03T20:41:00,2021-07-03T20:00:51,2021-07-03T20:38:16
9441,Non-BM Fast Reserve,2021-07-03T21:08:00,60,114,2021-07-03T21:42:00,2021-07-03T21:05:48,2021-07-03T21:40:23
9443,Non-BM Fast Reserve,2021-07-03T21:08:00,80,114,2021-07-03T21:40:00,2021-07-03T21:05:48,2021-07-03T21:37:53
9444,Non-BM Fast Reserve,2021-07-03T21:08:00,80,114,2021-07-03T21:40:00,2021-07-03T21:05:48,2021-07-03T21:37:53
9442,Non-BM Fast Reserve,2021-07-03T21:08:00,60,114,2021-07-03T21:41:40,2021-07-03T21:05:48,2021-07-03T21:40:23
9445,Non-BM Fast Reserve,2021-07-03T22:07:00,60,114,2021-07-03T22:28:00,2021-07-03T22:04:39,2021-07-03T22:26:17
9446,Non-BM Fast Reserve,2021-07-03T22:07:00,60,114,2021-07-03T22:27:40,2021-07-03T22:04:39,2021-07-03T22:26:17
9447,Non-BM Fast Reserve,2021-07-03T23:22:00,80,114,2021-07-04T00:00:00,2021-07-03T23:19:27,2021-07-03T23:57:35
9449,Non-BM Fast Reserve,2021-07-03T23:22:00,60,114,2021-07-04T00:18:40,2021-07-03T23:19:27,2021-07-04T00:16:37
9448,Non-BM Fast Reserve,2021-07-03T23:22:00,60,114,2021-07-04T00:19:00,2021-07-03T23:19:27,2021-07-04T00:16:37
9450,Non-BM Fast Reserve,2021-07-03T23:52:00,80,114,2021-07-04T00:19:00,2021-07-03T23:50:04,2021-07-04T00:16:37
9451,Non-BM Fast Reserve,2021-07-03T23:52:00,80,114,2021-07-04T00:00:00,2021-07-03T23:50:04,2021-07-03T23:57:35
9452,Non-BM Fast Reserve,2021-07-04T13:03:00,60,117,2021-07-04T13:25:40,2021-07-04T13:01:00,2021-07-04T13:24:01
9453,Non-BM Fast Reserve,2021-07-04T13:03:00,80,117,2021-07-04T13:14:00,2021-07-04T13:01:00,2021-07-04T13:12:00
9454,Non-BM Fast Reserve,2021-07-04T13:04:00,80,117,2021-07-04T13:22:00,2021-07-04T13:01:30,2021-07-04T13:20:00
9456,Non-BM Fast Reserve,2021-07-04T13:47:00,60,117,2021-07-04T14:53:40,2021-07-04T13:45:06,2021-07-04T14:51:52
9455,Non-BM Fast Reserve,2021-07-04T13:47:00,60,117,2021-07-04T14:40:00,2021-07-04T13:45:06,2021-07-04T14:37:17
9457,Non-BM Fast Reserve,2021-07-04T13:58:00,80,117,2021-07-04T14:11:00,2021-07-04T13:56:07,2021-07-04T14:08:38
9458,Non-BM Fast Reserve,2021-07-04T13:59:00,80,117,2021-07-04T14:10:00,2021-07-04T13:56:37,2021-07-04T14:07:38
9459,Non-BM Fast Reserve,2021-07-04T14:00:00,80,117,2021-07-04T14:35:00,2021-07-04T13:58:08,2021-07-04T14:33:17
9460,Non-BM Fast Reserve,2021-07-04T15:26:00,28,117,2021-07-04T15:47:00,2021-07-04T15:23:56,2021-07-04T15:44:28
9461,Non-BM Fast Reserve,2021-07-04T15:26:00,50,110,2021-07-04T15:42:50,2021-07-04T15:23:56,2021-07-04T15:41:58
9462,Non-BM Fast Reserve,2021-07-04T15:26:00,60,117,2021-07-04T15:47:00,2021-07-04T15:23:56,2021-07-04T15:44:28
9464,Non-BM Fast Reserve,2021-07-04T15:42:00,80,120,2021-07-04T16:03:00,2021-07-04T15:39:28,2021-07-04T16:00:59
9463,Non-BM Fast Reserve,2021-07-04T15:42:00,60,120,2021-07-04T16:04:40,2021-07-04T15:39:28,2021-07-04T16:02:59
9465,Non-BM Fast Reserve,2021-07-04T15:42:00,80,120,2021-07-04T16:03:00,2021-07-04T15:39:58,2021-07-04T16:00:59
9467,Non-BM Fast Reserve,2021-07-04T16:31:00,60,120,2021-07-04T17:35:00,2021-07-04T16:28:36,2021-07-04T17:32:28
9466,Non-BM Fast Reserve,2021-07-04T16:31:00,50,110,2021-07-04T16:47:50,2021-07-04T16:28:36,2021-07-04T16:46:11
9468,Non-BM Fast Reserve,2021-07-04T16:31:00,28,120,2021-07-04T17:41:00,2021-07-04T16:28:36,2021-07-04T17:38:28
9469,Non-BM Fast Reserve,2021-07-04T16:46:00,60,120,2021-07-04T17:38:40,2021-07-04T16:43:41,2021-07-04T17:36:28
9470,Non-BM Fast Reserve,2021-07-04T17:08:00,80,123,2021-07-04T17:31:00,2021-07-04T17:05:15,2021-07-04T17:28:25
9471,Non-BM Fast Reserve,2021-07-04T17:08:00,50,110,2021-07-04T17:23:50,2021-07-04T17:05:15,2021-07-04T17:23:25
9473,Non-BM Fast Reserve,2021-07-04T20:25:00,60,120,2021-07-04T21:14:00,2021-07-04T20:22:47,2021-07-04T21:12:00
9474,Non-BM Fast Reserve,2021-07-04T20:25:00,80,120,2021-07-04T21:12:00,2021-07-04T20:22:47,2021-07-04T21:09:57
9472,Non-BM Fast Reserve,2021-07-04T20:25:00,60,120,2021-07-04T21:13:40,2021-07-04T20:22:47,2021-07-04T21:12:00
9475,Non-BM Fast Reserve,2021-07-04T20:25:00,28,120,2021-07-04T21:12:00,2021-07-04T20:22:47,2021-07-04T21:09:57
9476,Non-BM Fast Reserve,2021-07-04T20:32:00,80,120,2021-07-04T21:12:00,2021-07-04T20:29:48,2021-07-04T21:09:57
9478,Non-BM Fast Reserve,2021-07-04T20:32:00,100,124.9,2021-07-04T20:52:00,2021-07-04T20:29:48,2021-07-04T20:49:27
9477,Non-BM Fast Reserve,2021-07-04T20:32:00,80,120,2021-07-04T20:52:00,2021-07-04T20:29:48,2021-07-04T20:49:27
9480,Non-BM Fast Reserve,2021-07-05T06:26:00,28,120,2021-07-05T09:04:00,2021-07-05T06:24:12,2021-07-05T09:02:24
9479,Non-BM Fast Reserve,2021-07-05T06:26:00,50,110,2021-07-05T06:42:50,2021-07-05T06:24:12,2021-07-05T06:41:48
9481,Non-BM Fast Reserve,2021-07-05T06:27:00,60,120,2021-07-05T09:04:00,2021-07-05T06:24:42,2021-07-05T09:01:54
9483,Non-BM Fast Reserve,2021-07-05T06:31:00,80,120,2021-07-05T07:42:00,2021-07-05T06:28:42,2021-07-05T07:39:37
9482,Non-BM Fast Reserve,2021-07-05T06:31:00,60,120,2021-07-05T09:03:40,2021-07-05T06:28:42,2021-07-05T09:02:24
9484,Non-BM Fast Reserve,2021-07-05T06:32:00,80,120,2021-07-05T07:42:00,2021-07-05T06:29:42,2021-07-05T07:39:37
9486,Non-BM Fast Reserve,2021-07-05T08:31:00,80,119,2021-07-05T09:03:00,2021-07-05T08:29:28,2021-07-05T09:00:24
9485,Non-BM Fast Reserve,2021-07-05T08:31:00,50,110,2021-07-05T08:47:50,2021-07-05T08:29:28,2021-07-05T08:47:07
9487,Non-BM Fast Reserve,2021-07-05T08:33:00,80,119,2021-07-05T09:02:00,2021-07-05T08:30:58,2021-07-05T09:00:24
9488,Non-BM Fast Reserve,2021-07-05T08:35:00,80,119,2021-07-05T09:02:00,2021-07-05T08:32:28,2021-07-05T09:00:24
9489,Non-BM Fast Reserve,2021-07-05T08:58:00,100,124.5,2021-07-05T09:05:00,2021-07-05T08:55:24,2021-07-05T09:02:54
9490,Non-BM Fast Reserve,2021-07-05T09:54:00,60,119,2021-07-05T12:26:40,2021-07-05T09:52:03,2021-07-05T12:25:19
9492,Non-BM Fast Reserve,2021-07-05T09:54:00,28,119,2021-07-05T12:27:00,2021-07-05T09:52:03,2021-07-05T12:25:19
9491,Non-BM Fast Reserve,2021-07-05T09:54:00,60,119,2021-07-05T12:27:00,2021-07-05T09:52:03,2021-07-05T12:25:19
