EntryID,ServiceType,InstructionStartDateTime,MW,IndicativePrice,InstructionCeaseDateTime,DispatchDateTimeStamp,CeaseDateTimeStamp
10590,Non-BM Fast Reserve,2021-08-06T18:05:00,80,133.85,2021-08-06T19:53:00,2021-08-06T18:02:37,2021-08-06T19:51:03
10591,Non-BM Fast Reserve,2021-08-06T18:05:00,80,133.85,2021-08-06T20:32:13,2021-08-06T18:02:37,2021-08-06T20:30:08
10594,Non-BM Fast Reserve,2021-08-06T20:05:00,80,133.9,2021-08-06T20:20:00,2021-08-06T20:02:33,2021-08-06T20:17:07
10592,Non-BM Fast Reserve,2021-08-06T20:05:00,80,133.9,2021-08-06T20:17:00,2021-08-06T20:02:33,2021-08-06T20:15:04
10593,Non-BM Fast Reserve,2021-08-06T20:05:00,28,133.9,2021-08-06T20:28:00,2021-08-06T20:02:33,2021-08-06T20:25:38
10595,Non-BM Fast Reserve,2021-08-06T20:06:00,100,139.9,2021-08-06T20:17:00,2021-08-06T20:04:03,2021-08-06T20:14:34
10596,Non-BM Fast Reserve,2021-08-06T20:16:00,42,123,2021-08-06T20:32:42,2021-08-06T20:14:04,2021-08-06T20:31:38
10597,Non-BM Fast Reserve,2021-08-06T22:01:00,80,132.8,2021-08-06T22:11:13,2021-08-06T21:59:25,2021-08-06T22:08:55
10598,Non-BM Fast Reserve,2021-08-06T22:02:00,80,132.9,2021-08-06T22:10:00,2021-08-06T21:59:25,2021-08-06T22:07:55
10599,Non-BM Fast Reserve,2021-08-07T00:03:00,80,132.9,2021-08-07T00:11:00,2021-08-07T00:01:11,2021-08-07T00:08:41
10600,Non-BM Fast Reserve,2021-08-07T00:03:00,80,132.8,2021-08-07T00:10:13,2021-08-07T00:01:11,2021-08-07T00:07:41
10601,Non-BM Fast Reserve,2021-08-07T03:03:00,32,123.95,2021-08-07T03:19:32,2021-08-07T03:01:14,2021-08-07T03:18:51
10602,Non-BM Fast Reserve,2021-08-07T03:41:00,32,123.95,2021-08-07T03:57:32,2021-08-07T03:39:22,2021-08-07T03:56:52
10604,Non-BM Fast Reserve,2021-08-07T04:31:00,60,132.8,2021-08-07T05:19:00,2021-08-07T04:29:35,2021-08-07T05:16:47
10603,Non-BM Fast Reserve,2021-08-07T04:31:00,32,123.95,2021-08-07T04:47:32,2021-08-07T04:29:35,2021-08-07T04:46:51
10605,Non-BM Fast Reserve,2021-08-07T04:31:00,80,132.8,2021-08-07T04:53:00,2021-08-07T04:29:35,2021-08-07T04:50:51
10606,Non-BM Fast Reserve,2021-08-07T04:40:00,80,132.8,2021-08-07T05:14:13,2021-08-07T04:38:09,2021-08-07T05:12:16
10607,Non-BM Fast Reserve,2021-08-07T04:41:00,80,132.9,2021-08-07T04:53:00,2021-08-07T04:38:39,2021-08-07T04:50:51
10608,Non-BM Fast Reserve,2021-08-07T04:48:00,80,132.9,2021-08-07T04:56:00,2021-08-07T04:45:50,2021-08-07T04:53:58
10610,Non-BM Fast Reserve,2021-08-07T05:03:00,80,134.8,2021-08-07T05:13:00,2021-08-07T05:00:28,2021-08-07T05:11:16
10609,Non-BM Fast Reserve,2021-08-07T05:03:00,80,134.9,2021-08-07T05:11:00,2021-08-07T05:00:28,2021-08-07T05:09:16
10611,Non-BM Fast Reserve,2021-08-07T05:03:00,28,137.9,2021-08-07T05:11:00,2021-08-07T05:00:58,2021-08-07T05:09:16
10612,Non-BM Fast Reserve,2021-08-07T05:03:00,100,137.9,2021-08-07T05:11:00,2021-08-07T05:01:28,2021-08-07T05:08:46
10614,Non-BM Fast Reserve,2021-08-07T05:46:00,32,123.95,2021-08-07T05:55:32,2021-08-07T05:43:53,2021-08-07T05:55:27
10613,Non-BM Fast Reserve,2021-08-07T05:46:00,60,134.8,2021-08-07T05:56:00,2021-08-07T05:43:53,2021-08-07T05:53:56
10616,Non-BM Fast Reserve,2021-08-07T06:28:00,80,134.8,2021-08-07T06:38:00,2021-08-07T06:26:08,2021-08-07T06:35:08
10615,Non-BM Fast Reserve,2021-08-07T06:28:00,60,134.8,2021-08-07T06:38:00,2021-08-07T06:26:08,2021-08-07T06:35:39
10618,Non-BM Fast Reserve,2021-08-07T06:46:00,80,134.8,2021-08-07T10:17:13,2021-08-07T06:43:47,2021-08-07T10:14:58
