EntryID,ServiceType,InstructionStartDateTime,MW,IndicativePrice,InstructionCeaseDateTime,DispatchDateTimeStamp,CeaseDateTimeStamp
6842,Non-BM Fast Reserve,2021-05-01T04:09:00,35,100,2021-05-01T04:24:35,2021-05-01T04:07:26,2021-05-01T04:23:56
6843,Non-BM Fast Reserve,2021-05-01T04:12:00,80,119,2021-05-01T04:21:40,2021-05-01T04:09:56,2021-05-01T04:18:56
6846,Non-BM Fast Reserve,2021-05-01T05:32:00,35,100,2021-05-01T05:48:35,2021-05-01T05:30:14,2021-05-01T05:47:44
6844,Non-BM Fast Reserve,2021-05-01T05:32:00,80,119,2021-05-01T05:58:40,2021-05-01T05:30:14,2021-05-01T05:55:44
6845,Non-BM Fast Reserve,2021-05-01T05:32:00,80,119,2021-05-01T05:47:40,2021-05-01T05:30:14,2021-05-01T05:45:14
6849,Non-BM Fast Reserve,2021-05-01T06:46:00,54,120,2021-05-01T07:16:48,2021-05-01T06:44:24,2021-05-01T07:14:27
6847,Non-BM Fast Reserve,2021-05-01T06:46:00,80,119,2021-05-01T08:58:40,2021-05-01T06:44:24,2021-05-01T08:55:40
6850,Non-BM Fast Reserve,2021-05-01T06:46:00,80,119,2021-05-01T07:17:40,2021-05-01T06:44:24,2021-05-01T07:14:27
6848,Non-BM Fast Reserve,2021-05-01T06:46:00,60,100,2021-05-01T07:03:00,2021-05-01T06:44:24,2021-05-01T07:02:26
6851,Non-BM Fast Reserve,2021-05-01T07:13:00,72,120,2021-05-01T08:48:24,2021-05-01T07:10:57,2021-05-01T08:46:10
6852,Non-BM Fast Reserve,2021-05-01T07:13:00,86,120,2021-05-01T08:48:12,2021-05-01T07:10:57,2021-05-01T08:46:10
6853,Non-BM Fast Reserve,2021-05-01T07:13:00,68,120,2021-05-01T08:55:16,2021-05-01T07:10:57,2021-05-01T08:53:10
6854,Non-BM Fast Reserve,2021-05-01T07:13:00,60,120,2021-05-01T08:55:00,2021-05-01T07:10:57,2021-05-01T08:53:10
6855,Non-BM Fast Reserve,2021-05-01T07:21:00,60,100,2021-05-01T07:38:00,2021-05-01T07:19:27,2021-05-01T07:36:59
6856,Non-BM Fast Reserve,2021-05-01T08:03:00,80,119,2021-05-01T08:58:40,2021-05-01T08:00:30,2021-05-01T08:55:40
