EntryID,ServiceType,InstructionStartDateTime,MW,IndicativePrice,InstructionCeaseDateTime,DispatchDateTimeStamp,CeaseDateTimeStamp,PartyID,AssetID,Tendered
25618,Non-BM Fast Reserve,2023-01-11T13:02:00,100,229.9,2023-01-11T13:11:00,2023-01-11T13:00:05,2023-01-11T13:08:35,UKPR,OFR-UKPR-6,Non-tendered
25602,Non-BM Fast Reserve,2023-01-10T23:05:00,60,229.9,2023-01-10T23:28:30,2023-01-10T23:02:18,2023-01-10T23:27:19,UKPR,OFR-UKPR-2,Non-tendered
25603,Non-BM Fast Reserve,2023-01-10T23:05:00,50,198.78,2023-01-10T23:27:50,2023-01-10T23:02:48,2023-01-10T23:27:19,ENWL,OFR-ENWL-1,Non-tendered
25614,Non-BM Fast Reserve,2023-01-11T12:28:00,60,229.9,2023-01-11T13:28:00,2023-01-11T12:25:34,2023-01-11T13:25:37,UKPR,OFR-UKPR-5,Non-tendered
25615,Non-BM Fast Reserve,2023-01-11T12:28:00,60,229.9,2023-01-11T13:27:30,2023-01-11T12:25:34,2023-01-11T13:25:37,UKPR,OFR-UKPR-2,Non-tendered
25616,Non-BM Fast Reserve,2023-01-11T12:42:00,80,229.9,2023-01-11T13:11:25,2023-01-11T12:40:04,2023-01-11T13:09:05,UKPR,OFR-UKPR-3,Non-tendered
25617,Non-BM Fast Reserve,2023-01-11T12:42:00,80,229.9,2023-01-11T13:13:40,2023-01-11T12:40:04,2023-01-11T13:10:35,UKPR,OFR-UKPR-4,Non-tendered
25607,Non-BM Fast Reserve,2023-01-11T06:49:00,50,197.4,2023-01-11T06:56:50,2023-01-11T06:46:44,2023-01-11T06:55:45,ENWL,OFR-ENWL-1,Non-tendered
25606,Non-BM Fast Reserve,2023-01-11T06:49:00,60,229.9,2023-01-11T07:56:30,2023-01-11T06:46:44,2023-01-11T07:55:23,UKPR,OFR-UKPR-2,Non-tendered
25609,Non-BM Fast Reserve,2023-01-11T06:49:00,80,229.9,2023-01-11T07:57:40,2023-01-11T06:46:44,2023-01-11T07:55:23,UKPR,OFR-UKPR-4,Non-tendered
25608,Non-BM Fast Reserve,2023-01-11T06:49:00,80,229.9,2023-01-11T07:50:25,2023-01-11T06:46:44,2023-01-11T07:47:47,UKPR,OFR-UKPR-3,Non-tendered
25610,Non-BM Fast Reserve,2023-01-11T06:49:00,100,229.9,2023-01-11T07:46:00,2023-01-11T06:46:44,2023-01-11T07:43:47,UKPR,OFR-UKPR-6,Non-tendered
25619,Non-BM Fast Reserve,2023-01-11T16:51:00,60,239.9,2023-01-11T16:59:00,2023-01-11T16:48:13,2023-01-11T16:56:14,UKPR,OFR-UKPR-5,Non-tendered
25620,Non-BM Fast Reserve,2023-01-11T16:51:00,60,239.9,2023-01-11T16:58:30,2023-01-11T16:48:13,2023-01-11T16:56:14,UKPR,OFR-UKPR-2,Non-tendered
25621,Non-BM Fast Reserve,2023-01-11T18:02:00,60,239.9,2023-01-11T18:10:30,2023-01-11T17:59:47,2023-01-11T18:08:18,UKPR,OFR-UKPR-2,Non-tendered
25622,Non-BM Fast Reserve,2023-01-11T18:02:00,74,203.7,2023-01-11T18:12:14,2023-01-11T17:59:47,2023-01-11T18:11:18,ENWL,OFR-ENWL-1,Non-tendered
25624,Non-BM Fast Reserve,2023-01-11T20:51:00,50,208.0,2023-01-11T20:57:50,2023-01-11T20:48:56,2023-01-11T20:56:26,ENWL,OFR-ENWL-1,Non-tendered
25623,Non-BM Fast Reserve,2023-01-11T20:51:00,60,239.9,2023-01-11T20:58:30,2023-01-11T20:48:56,2023-01-11T20:56:26,UKPR,OFR-UKPR-2,Non-tendered
25627,Non-BM Fast Reserve,2023-01-11T22:01:00,80,239.9,2023-01-11T22:15:25,2023-01-11T21:59:03,2023-01-11T22:12:33,UKPR,OFR-UKPR-3,Non-tendered
25626,Non-BM Fast Reserve,2023-01-11T22:00:00,60,239.9,2023-01-11T22:14:30,2023-01-11T21:57:33,2023-01-11T22:13:33,UKPR,OFR-UKPR-2,Non-tendered
25628,Non-BM Fast Reserve,2023-01-11T22:01:00,60,239.9,2023-01-11T22:16:00,2023-01-11T21:59:03,2023-01-11T22:13:33,UKPR,OFR-UKPR-5,Non-tendered
25625,Non-BM Fast Reserve,2023-01-11T22:00:00,50,208.0,2023-01-11T22:14:50,2023-01-11T21:57:33,2023-01-11T22:13:33,ENWL,OFR-ENWL-1,Non-tendered
25333,Non-BM Fast Reserve,2023-01-01T08:47:00,80,260.0,2023-01-01T09:05:00,2023-01-01T08:45:08,2023-01-01T09:02:44,UKPR,OFR-UKPR-2,Non-tendered
25332,Non-BM Fast Reserve,2023-01-01T08:47:00,60,260.0,2023-01-01T09:05:00,2023-01-01T08:45:08,2023-01-01T09:02:44,UKPR,OFR-UKPR-4,Non-tendered
25334,Non-BM Fast Reserve,2023-01-01T08:47:00,65,213.36,2023-01-01T09:04:05,2023-01-01T08:45:08,2023-01-01T09:02:44,ENWL,OFR-ENWL-1,Non-tendered
25346,Non-BM Fast Reserve,2023-01-01T14:42:00,60,279.89,2023-01-01T15:28:00,2023-01-01T14:39:28,2023-01-01T15:25:29,UKPR,OFR-UKPR-4,Non-tendered
25347,Non-BM Fast Reserve,2023-01-01T14:42:00,65,238.28,2023-01-01T15:11:05,2023-01-01T14:39:58,2023-01-01T15:09:59,ENWL,OFR-ENWL-1,Non-tendered
25348,Non-BM Fast Reserve,2023-01-01T14:56:00,80,279.89,2023-01-01T15:28:25,2023-01-01T14:53:59,2023-01-01T15:25:29,UKPR,OFR-UKPR-3,Non-tendered
25349,Non-BM Fast Reserve,2023-01-01T14:56:00,80,279.89,2023-01-01T15:28:00,2023-01-01T14:53:59,2023-01-01T15:25:29,UKPR,OFR-UKPR-2,Non-tendered
25350,Non-BM Fast Reserve,2023-01-01T20:38:00,40,247.11,2023-01-01T20:44:40,2023-01-01T20:36:18,2023-01-01T20:44:18,ENWL,OFR-ENWL-1,Non-tendered
