EntryID,ServiceType,InstructionStartDateTime,MW,IndicativePrice,InstructionCeaseDateTime,DispatchDateTimeStamp,CeaseDateTimeStamp,PartyID,AssetID,Tendered
32431,Non-BM Fast Reserve,2023-10-01T06:53:00,60,146,2023-10-01T07:00:00,2023-10-01T06:50:54,2023-10-01T06:57:54,UKPR,OFR-UKPR-5,Non-tendered
32433,Non-BM Fast Reserve,2023-10-01T06:53:00,60,146,2023-10-01T07:00:30,2023-10-01T06:50:54,2023-10-01T06:58:24,UKPR,OFR-UKPR-2,Non-tendered
32432,Non-BM Fast Reserve,2023-10-01T06:53:00,80,146,2023-10-01T07:00:25,2023-10-01T06:50:54,2023-10-01T06:57:24,UKPR,OFR-UKPR-3,Non-tendered
32434,Non-BM Fast Reserve,2023-10-01T06:53:00,50,127.68,2023-10-01T06:57:50,2023-10-01T06:51:24,2023-10-01T06:56:54,ENWL,OFR-ENWL-1,Non-tendered
32436,Non-BM Fast Reserve,2023-10-01T07:22:00,60,159,2023-10-01T07:32:00,2023-10-01T07:19:54,2023-10-01T07:29:55,UKPR,OFR-UKPR-5,Non-tendered
32435,Non-BM Fast Reserve,2023-10-01T07:22:00,60,159,2023-10-01T07:31:30,2023-10-01T07:19:54,2023-10-01T07:29:25,UKPR,OFR-UKPR-2,Non-tendered
32437,Non-BM Fast Reserve,2023-10-01T07:23:00,80,159,2023-10-01T07:32:25,2023-10-01T07:20:24,2023-10-01T07:29:25,UKPR,OFR-UKPR-3,Non-tendered
32438,Non-BM Fast Reserve,2023-10-01T07:22:00,50,127.68,2023-10-01T07:30:50,2023-10-01T07:20:24,2023-10-01T07:29:55,ENWL,OFR-ENWL-1,Non-tendered
32439,Non-BM Fast Reserve,2023-10-01T07:53:00,60,159,2023-10-01T07:59:30,2023-10-01T07:50:25,2023-10-01T07:58:25,UKPR,OFR-UKPR-2,Non-tendered
32440,Non-BM Fast Reserve,2023-10-01T07:53:00,60,159,2023-10-01T08:00:00,2023-10-01T07:50:25,2023-10-01T07:57:25,UKPR,OFR-UKPR-5,Non-tendered
32441,Non-BM Fast Reserve,2023-10-01T07:53:00,80,159,2023-10-01T08:00:25,2023-10-01T07:50:25,2023-10-01T07:57:25,UKPR,OFR-UKPR-3,Non-tendered
32442,Non-BM Fast Reserve,2023-10-01T07:53:00,50,127.68,2023-10-01T07:58:50,2023-10-01T07:50:55,2023-10-01T07:57:55,ENWL,OFR-ENWL-1,Non-tendered
32443,Non-BM Fast Reserve,2023-10-01T10:33:00,50,141.41,2023-10-01T11:01:50,2023-10-01T10:31:29,2023-10-01T11:01:00,ENWL,OFR-ENWL-1,Non-tendered
32445,Non-BM Fast Reserve,2023-10-01T10:54:00,80,159,2023-10-01T11:08:25,2023-10-01T10:51:30,2023-10-01T11:05:30,UKPR,OFR-UKPR-3,Non-tendered
32444,Non-BM Fast Reserve,2023-10-01T10:54:00,80,159,2023-10-01T11:09:40,2023-10-01T10:51:30,2023-10-01T11:07:00,UKPR,OFR-UKPR-4,Non-tendered
32446,Non-BM Fast Reserve,2023-10-01T12:35:00,50,144.41,2023-10-01T12:42:50,2023-10-01T12:33:32,2023-10-01T12:41:32,ENWL,OFR-ENWL-1,Non-tendered
32447,Non-BM Fast Reserve,2023-10-01T15:35:00,50,143.56,2023-10-01T15:42:50,2023-10-01T15:32:41,2023-10-01T15:42:11,ENWL,OFR-ENWL-1,Non-tendered
32448,Non-BM Fast Reserve,2023-10-01T16:13:00,60,154,2023-10-01T16:27:00,2023-10-01T16:10:42,2023-10-01T16:24:42,UKPR,OFR-UKPR-5,Non-tendered
32449,Non-BM Fast Reserve,2023-10-01T16:13:00,50,143.56,2023-10-01T16:25:50,2023-10-01T16:11:12,2023-10-01T16:24:42,ENWL,OFR-ENWL-1,Non-tendered
32450,Non-BM Fast Reserve,2023-10-01T17:01:00,80,154,2023-10-01T17:09:36,2023-10-01T16:58:43,2023-10-01T17:07:43,UKPR,OFR-UKPR-6,Non-tendered
32452,Non-BM Fast Reserve,2023-10-01T17:01:00,80,154,2023-10-01T17:10:25,2023-10-01T16:58:43,2023-10-01T17:07:43,UKPR,OFR-UKPR-3,Non-tendered
32451,Non-BM Fast Reserve,2023-10-01T17:01:00,60,154,2023-10-01T17:32:00,2023-10-01T16:58:43,2023-10-01T17:30:14,UKPR,OFR-UKPR-5,Non-tendered
32453,Non-BM Fast Reserve,2023-10-01T17:01:00,50,143.56,2023-10-01T17:26:50,2023-10-01T16:59:13,2023-10-01T17:26:14,ENWL,OFR-ENWL-1,Non-tendered
32454,Non-BM Fast Reserve,2023-10-02T05:40:00,80,145,2023-10-02T06:01:25,2023-10-02T05:37:30,2023-10-02T05:58:30,UKPR,OFR-UKPR-3,Non-tendered
32455,Non-BM Fast Reserve,2023-10-02T05:40:00,60,145,2023-10-02T06:07:00,2023-10-02T05:37:30,2023-10-02T06:04:30,UKPR,OFR-UKPR-5,Non-tendered
32456,Non-BM Fast Reserve,2023-10-02T05:40:00,55,142.08,2023-10-02T06:05:55,2023-10-02T05:38:00,2023-10-02T06:04:30,ENWL,OFR-ENWL-1,Non-tendered
32457,Non-BM Fast Reserve,2023-10-02T05:44:00,80,145,2023-10-02T05:59:36,2023-10-02T05:42:00,2023-10-02T05:57:30,UKPR,OFR-UKPR-6,Non-tendered
32458,Non-BM Fast Reserve,2023-10-02T06:50:00,60,145,2023-10-02T07:15:00,2023-10-02T06:47:31,2023-10-02T07:12:32,UKPR,OFR-UKPR-5,Non-tendered
32459,Non-BM Fast Reserve,2023-10-02T06:50:00,55,138.96,2023-10-02T07:18:55,2023-10-02T06:48:32,2023-10-02T07:17:32,ENWL,OFR-ENWL-1,Non-tendered
32461,Non-BM Fast Reserve,2023-10-02T07:04:00,80,145,2023-10-02T07:14:25,2023-10-02T07:01:32,2023-10-02T07:11:32,UKPR,OFR-UKPR-3,Non-tendered
32460,Non-BM Fast Reserve,2023-10-02T07:04:00,80,145,2023-10-02T07:11:36,2023-10-02T07:01:32,2023-10-02T07:10:02,UKPR,OFR-UKPR-6,Non-tendered
32462,Non-BM Fast Reserve,2023-10-02T07:23:00,80,145,2023-10-02T07:31:36,2023-10-02T07:20:32,2023-10-02T07:30:03,UKPR,OFR-UKPR-6,Non-tendered
32463,Non-BM Fast Reserve,2023-10-02T13:21:00,60,145,2023-10-02T13:57:00,2023-10-02T13:19:12,2023-10-02T13:54:43,UKPR,OFR-UKPR-5,Non-tendered
32464,Non-BM Fast Reserve,2023-10-02T13:21:00,80,145,2023-10-02T13:57:25,2023-10-02T13:19:12,2023-10-02T13:54:43,UKPR,OFR-UKPR-3,Non-tendered
32466,Non-BM Fast Reserve,2023-10-02T13:27:00,55,137.41,2023-10-02T13:55:55,2023-10-02T13:25:12,2023-10-02T13:54:43,ENWL,OFR-ENWL-1,Non-tendered
32465,Non-BM Fast Reserve,2023-10-02T13:27:00,80,145,2023-10-02T13:44:40,2023-10-02T13:25:12,2023-10-02T13:42:12,UKPR,OFR-UKPR-4,Non-tendered
32467,Non-BM Fast Reserve,2023-10-02T13:32:00,80,145,2023-10-02T13:46:36,2023-10-02T13:29:12,2023-10-02T13:45:12,UKPR,OFR-UKPR-6,Non-tendered
32469,Non-BM Fast Reserve,2023-10-02T18:22:00,42,138.33,2023-10-02T18:34:42,2023-10-02T18:20:16,2023-10-02T18:33:46,ENWL,OFR-ENWL-1,Non-tendered
32470,Non-BM Fast Reserve,2023-10-02T18:22:00,32,174.5,2023-10-02T18:35:04,2023-10-02T18:20:16,2023-10-02T18:33:46,UKPR,OFR-UKPR-1,Non-tendered
32468,Non-BM Fast Reserve,2023-10-02T18:22:00,86,174.5,2023-10-02T18:36:05,2023-10-02T18:20:16,2023-10-02T18:33:46,UKPR,OFR-UKPR-7,Non-tendered
32471,Non-BM Fast Reserve,2023-10-02T20:09:00,86,174.5,2023-10-02T20:26:05,2023-10-02T20:06:48,2023-10-02T20:23:48,UKPR,OFR-UKPR-7,Non-tendered
32472,Non-BM Fast Reserve,2023-10-02T20:09:00,42,138.33,2023-10-02T20:24:42,2023-10-02T20:07:18,2023-10-02T20:23:48,ENWL,OFR-ENWL-1,Non-tendered
32473,Non-BM Fast Reserve,2023-10-02T21:05:00,86,174.9,2023-10-02T21:19:05,2023-10-02T21:02:19,2023-10-02T21:16:19,UKPR,OFR-UKPR-7,Non-tendered
32474,Non-BM Fast Reserve,2023-10-02T21:04:00,42,138.33,2023-10-02T21:17:42,2023-10-02T21:02:19,2023-10-02T21:16:19,ENWL,OFR-ENWL-1,Non-tendered
32475,Non-BM Fast Reserve,2023-10-03T00:06:00,60,140.9,2023-10-03T00:22:00,2023-10-03T00:03:53,2023-10-03T00:19:54,UKPR,OFR-UKPR-5,Non-tendered
32476,Non-BM Fast Reserve,2023-10-03T00:06:00,80,140.9,2023-10-03T00:20:25,2023-10-03T00:04:23,2023-10-03T00:17:53,UKPR,OFR-UKPR-3,Non-tendered
32477,Non-BM Fast Reserve,2023-10-03T00:06:00,42,133.38,2023-10-03T00:20:42,2023-10-03T00:04:23,2023-10-03T00:19:54,ENWL,OFR-ENWL-1,Non-tendered
32479,Non-BM Fast Reserve,2023-10-03T00:08:00,80,141.9,2023-10-03T00:20:40,2023-10-03T00:05:23,2023-10-03T00:17:53,UKPR,OFR-UKPR-4,Non-tendered
32478,Non-BM Fast Reserve,2023-10-03T00:07:00,80,140.9,2023-10-03T00:20:36,2023-10-03T00:05:23,2023-10-03T00:18:24,UKPR,OFR-UKPR-6,Non-tendered
32481,Non-BM Fast Reserve,2023-10-03T01:00:00,60,140.9,2023-10-03T01:17:00,2023-10-03T00:57:54,2023-10-03T01:15:25,UKPR,OFR-UKPR-5,Non-tendered
32480,Non-BM Fast Reserve,2023-10-03T01:00:00,42,133.38,2023-10-03T01:15:42,2023-10-03T00:57:54,2023-10-03T01:15:25,ENWL,OFR-ENWL-1,Non-tendered
32482,Non-BM Fast Reserve,2023-10-03T01:01:00,80,140.9,2023-10-03T01:14:25,2023-10-03T00:58:54,2023-10-03T01:11:55,UKPR,OFR-UKPR-3,Non-tendered
32484,Non-BM Fast Reserve,2023-10-03T02:01:00,42,133.38,2023-10-03T02:29:42,2023-10-03T01:58:55,2023-10-03T02:28:56,ENWL,OFR-ENWL-1,Non-tendered
32483,Non-BM Fast Reserve,2023-10-03T02:01:00,60,140.9,2023-10-03T02:41:00,2023-10-03T01:58:55,2023-10-03T02:38:56,UKPR,OFR-UKPR-5,Non-tendered
32485,Non-BM Fast Reserve,2023-10-03T02:01:00,80,140.9,2023-10-03T02:16:25,2023-10-03T01:59:25,2023-10-03T02:13:55,UKPR,OFR-UKPR-3,Non-tendered
32486,Non-BM Fast Reserve,2023-10-03T02:04:00,80,140.9,2023-10-03T02:15:36,2023-10-03T02:01:25,2023-10-03T02:14:25,UKPR,OFR-UKPR-6,Non-tendered
32487,Non-BM Fast Reserve,2023-10-03T02:06:00,80,141.9,2023-10-03T02:13:40,2023-10-03T02:03:25,2023-10-03T02:10:55,UKPR,OFR-UKPR-4,Non-tendered
32488,Non-BM Fast Reserve,2023-10-03T02:36:00,80,140.9,2023-10-03T02:43:25,2023-10-03T02:33:26,2023-10-03T02:40:56,UKPR,OFR-UKPR-3,Non-tendered
32489,Non-BM Fast Reserve,2023-10-03T02:36:00,80,140.9,2023-10-03T02:43:36,2023-10-03T02:33:56,2023-10-03T02:41:26,UKPR,OFR-UKPR-6,Non-tendered
32490,Non-BM Fast Reserve,2023-10-03T02:39:00,80,141.9,2023-10-03T02:46:40,2023-10-03T02:36:56,2023-10-03T02:44:26,UKPR,OFR-UKPR-4,Non-tendered
32492,Non-BM Fast Reserve,2023-10-03T03:15:00,42,133.38,2023-10-03T03:42:42,2023-10-03T03:12:27,2023-10-03T03:42:28,ENWL,OFR-ENWL-1,Non-tendered
32491,Non-BM Fast Reserve,2023-10-03T03:15:00,60,140.9,2023-10-03T03:49:00,2023-10-03T03:12:27,2023-10-03T03:46:28,UKPR,OFR-UKPR-5,Non-tendered
32493,Non-BM Fast Reserve,2023-10-03T03:39:00,80,140.9,2023-10-03T03:47:25,2023-10-03T03:36:27,2023-10-03T03:44:28,UKPR,OFR-UKPR-3,Non-tendered
32494,Non-BM Fast Reserve,2023-10-03T03:39:00,80,140.9,2023-10-03T03:48:36,2023-10-03T03:37:27,2023-10-03T03:46:28,UKPR,OFR-UKPR-6,Non-tendered
32496,Non-BM Fast Reserve,2023-10-03T04:16:00,60,140.9,2023-10-03T04:58:00,2023-10-03T04:13:58,2023-10-03T04:55:59,UKPR,OFR-UKPR-5,Non-tendered
32495,Non-BM Fast Reserve,2023-10-03T04:16:00,42,133.38,2023-10-03T04:44:42,2023-10-03T04:13:58,2023-10-03T04:43:29,ENWL,OFR-ENWL-1,Non-tendered
32497,Non-BM Fast Reserve,2023-10-03T04:21:00,80,140.9,2023-10-03T04:57:36,2023-10-03T04:18:58,2023-10-03T04:55:29,UKPR,OFR-UKPR-6,Non-tendered
32498,Non-BM Fast Reserve,2023-10-03T04:21:00,80,140.9,2023-10-03T04:58:25,2023-10-03T04:18:58,2023-10-03T04:55:59,UKPR,OFR-UKPR-3,Non-tendered
32499,Non-BM Fast Reserve,2023-10-03T05:51:00,80,152,2023-10-03T05:59:36,2023-10-03T05:49:01,2023-10-03T05:57:31,UKPR,OFR-UKPR-6,Non-tendered
32500,Non-BM Fast Reserve,2023-10-03T05:51:00,60,152,2023-10-03T06:00:00,2023-10-03T05:49:01,2023-10-03T05:57:31,UKPR,OFR-UKPR-5,Non-tendered
32501,Non-BM Fast Reserve,2023-10-03T05:51:00,55,131.26,2023-10-03T05:58:55,2023-10-03T05:49:01,2023-10-03T05:57:31,ENWL,OFR-ENWL-1,Non-tendered
32502,Non-BM Fast Reserve,2023-10-03T05:55:00,80,152.5,2023-10-03T06:02:25,2023-10-03T05:53:01,2023-10-03T06:00:01,UKPR,OFR-UKPR-3,Non-tendered
32503,Non-BM Fast Reserve,2023-10-03T06:27:00,60,152,2023-10-03T07:06:00,2023-10-03T06:24:31,2023-10-03T07:03:32,UKPR,OFR-UKPR-5,Non-tendered
32504,Non-BM Fast Reserve,2023-10-03T06:27:00,55,131.26,2023-10-03T06:55:55,2023-10-03T06:24:31,2023-10-03T06:54:32,ENWL,OFR-ENWL-1,Non-tendered
32505,Non-BM Fast Reserve,2023-10-03T06:27:00,80,152,2023-10-03T07:05:36,2023-10-03T06:24:31,2023-10-03T07:03:32,UKPR,OFR-UKPR-6,Non-tendered
32506,Non-BM Fast Reserve,2023-10-03T06:39:00,80,152.5,2023-10-03T07:05:25,2023-10-03T06:36:32,2023-10-03T07:03:02,UKPR,OFR-UKPR-3,Non-tendered
32508,Non-BM Fast Reserve,2023-10-03T11:20:00,55,138.41,2023-10-03T11:45:55,2023-10-03T11:17:38,2023-10-03T11:45:09,ENWL,OFR-ENWL-1,Non-tendered
32507,Non-BM Fast Reserve,2023-10-03T11:20:00,80,152.5,2023-10-03T11:47:40,2023-10-03T11:17:38,2023-10-03T11:45:09,UKPR,OFR-UKPR-4,Non-tendered
