EntryID,ServiceType,InstructionStartDateTime,MW,IndicativePrice,InstructionCeaseDateTime,DispatchDateTimeStamp,CeaseDateTimeStamp,PartyID,AssetID,Tendered
57144,Non-BM Fast Reserve,2025-06-01T02:06:00,45,101,2025-06-01T02:11:55,2025-06-01T02:04:03,2025-06-01T02:11:03,HABITAT ENERGY LIMITED,OFR-HAB-2,Non-tendered
57143,Non-BM Fast Reserve,2025-06-01T02:06:00,50,101,2025-06-01T02:12:00,2025-06-01T02:04:03,2025-06-01T02:11:03,HABITAT ENERGY LIMITED,OFR-HAB-3,Non-tendered
57145,Non-BM Fast Reserve,2025-06-01T02:06:00,50,100,2025-06-01T02:12:00,2025-06-01T02:04:03,2025-06-01T02:11:03,HABITAT ENERGY LIMITED,OFR-HAB-1,Non-tendered
57147,Non-BM Fast Reserve,2025-06-01T14:19:00,40,41,2025-06-01T14:41:48,2025-06-01T14:16:22,2025-06-01T14:40:47,HABITAT ENERGY LIMITED,OFR-HAB-4,Non-tendered
57148,Non-BM Fast Reserve,2025-06-01T14:19:00,50,40,2025-06-01T14:42:00,2025-06-01T14:16:22,2025-06-01T14:40:47,HABITAT ENERGY LIMITED,OFR-HAB-1,Non-tendered
57146,Non-BM Fast Reserve,2025-06-01T14:19:00,50,41,2025-06-01T14:42:00,2025-06-01T14:16:22,2025-06-01T14:40:47,HABITAT ENERGY LIMITED,OFR-HAB-3,Non-tendered
57149,Non-BM Fast Reserve,2025-06-01T14:19:00,45,41,2025-06-01T14:41:55,2025-06-01T14:16:22,2025-06-01T14:40:47,HABITAT ENERGY LIMITED,OFR-HAB-2,Non-tendered
57150,Non-BM Fast Reserve,2025-06-01T14:22:00,31,82.3,2025-06-01T14:41:31,2025-06-01T14:19:22,2025-06-01T14:40:47,ENWL,OFR-ENWL-1,Non-tendered
57151,Non-BM Fast Reserve,2025-06-01T14:52:00,50,74,2025-06-01T14:57:00,2025-06-01T14:49:47,2025-06-01T14:56:18,HABITAT ENERGY LIMITED,OFR-HAB-3,Non-tendered
57152,Non-BM Fast Reserve,2025-06-01T14:52:00,45,73,2025-06-01T14:57:55,2025-06-01T14:49:47,2025-06-01T14:56:48,HABITAT ENERGY LIMITED,OFR-HAB-2,Non-tendered
