EntryID,ServiceType,InstructionStartDateTime,MW,IndicativePrice,InstructionCeaseDateTime,DispatchDateTimeStamp,CeaseDateTimeStamp,PartyID,AssetID,Tendered
16424,Non-BM Fast Reserve,2022-03-01T00:35:00,60,299.89,,2022-03-01T00:32:42,,UKPR,OFR-UKPR-4,Non-tendered
16425,Non-BM Fast Reserve,2022-03-01T00:35:00,50,245,2022-03-01T01:03:50,2022-03-01T00:33:12,2022-03-01T01:02:44,ENWL,OFR-ENWL-1,Non-tendered
16426,Non-BM Fast Reserve,2022-03-01T06:13:00,50,245,2022-03-01T06:24:50,2022-03-01T06:10:50,2022-03-01T06:24:27,ENWL,OFR-ENWL-1,Non-tendered
16427,Non-BM Fast Reserve,2022-03-01T07:07:00,85,230,2022-03-01T07:32:25,2022-03-01T07:05:03,2022-03-01T07:30:43,ENWL,OFR-ENWL-1,Non-tendered
16428,Non-BM Fast Reserve,2022-03-01T07:09:00,60,317.89,2022-03-01T07:32:00,2022-03-01T07:07:03,2022-03-01T07:29:43,UKPR,OFR-UKPR-5,Non-tendered
16429,Non-BM Fast Reserve,2022-03-01T07:09:00,60,317.89,2022-03-01T07:32:00,2022-03-01T07:07:03,2022-03-01T07:29:43,UKPR,OFR-UKPR-4,Non-tendered
16430,Non-BM STOR,2022-03-01T07:24:00,4,330,2022-03-01T09:36:00,2022-03-01T07:23:42,2022-03-01T09:28:02,FLEXITRICITY LTD,MOD-4,Tendered
16432,Non-BM STOR,2022-03-01T07:25:00,12,289.12,2022-03-01T09:57:57,2022-03-01T07:23:42,2022-03-01T09:49:10,SPEP LIMITED,SPEP-1,Non-tendered
16437,Non-BM STOR,2022-03-01T07:24:00,43,390,2022-03-01T09:32:00,2022-03-01T07:23:42,2022-03-01T09:28:02,KIWI POWER LIMITED,KIWI-5,Tendered
16433,Non-BM STOR,2022-03-01T07:25:00,3,350,2022-03-01T09:35:53,2022-03-01T07:23:42,2022-03-01T09:28:02,FLEXITRICITY LTD,MOD-3,Tendered
16434,Non-BM STOR,2022-03-01T07:25:00,10,289.12,2022-03-01T09:57:55,2022-03-01T07:23:42,2022-03-01T09:49:10,SOVEIGN PROPERTY PSL,SOVP-2,Non-tendered
16435,Non-BM STOR,2022-03-01T07:24:00,10,330,2022-03-01T09:36:00,2022-03-01T07:23:42,2022-03-01T09:28:02,FLEXITRICITY LTD,MOD-10,Tendered
16436,Non-BM STOR,2022-03-01T07:25:00,10,289.12,2022-03-01T09:57:55,2022-03-01T07:23:42,2022-03-01T09:49:10,SOVEIGN PROPERTY PSL,SOVP-1,Non-tendered
16431,Non-BM STOR,2022-03-01T07:25:00,12,289.12,2022-03-01T09:57:57,2022-03-01T07:23:42,2022-03-01T09:49:10,SPEP LIMITED,SPEP-2,Non-tendered
16438,Non-BM STOR,2022-03-01T07:27:00,7,289.12,2022-03-01T09:54:58,2022-03-01T07:24:13,2022-03-01T09:49:10,ABBEY POWER GENERATION ,LOICH-1,Non-tendered
16440,Non-BM Fast Reserve,2022-03-01T14:33:00,85,245,2022-03-01T14:58:25,2022-03-01T14:31:17,2022-03-01T14:57:18,ENWL,OFR-ENWL-1,Non-tendered
16439,Non-BM Fast Reserve,2022-03-01T14:33:00,60,324.7,2022-03-01T14:59:00,2022-03-01T14:31:17,2022-03-01T14:57:18,UKPR,OFR-UKPR-1,Non-tendered
16441,Non-BM Fast Reserve,2022-03-02T00:04:00,60,343.7,2022-03-02T00:12:00,2022-03-02T00:01:28,2022-03-02T00:10:08,UKPR,OFR-UKPR-1,Non-tendered
16442,Non-BM Fast Reserve,2022-03-02T00:04:00,50,260,2022-03-02T00:08:50,2022-03-02T00:01:58,2022-03-02T00:08:04,ENWL,OFR-ENWL-1,Non-tendered
16446,Non-BM Fast Reserve,2022-03-02T05:10:00,60,343.8,2022-03-02T05:27:00,2022-03-02T05:07:35,2022-03-02T05:24:36,UKPR,OFR-UKPR-4,Non-tendered
16444,Non-BM Fast Reserve,2022-03-02T05:10:00,66,343.7,2022-03-02T05:28:00,2022-03-02T05:07:35,2022-03-02T05:26:07,UKPR,OFR-UKPR-3,Non-tendered
16445,Non-BM Fast Reserve,2022-03-02T05:10:00,80,343.7,2022-03-02T05:28:00,2022-03-02T05:07:35,2022-03-02T05:25:36,UKPR,OFR-UKPR-2,Non-tendered
16443,Non-BM Fast Reserve,2022-03-02T05:10:00,60,343.8,2022-03-02T05:25:00,2022-03-02T05:07:35,2022-03-02T05:22:36,UKPR,OFR-UKPR-5,Non-tendered
16447,Non-BM Fast Reserve,2022-03-02T05:10:00,50,245,2022-03-02T05:20:50,2022-03-02T05:08:05,2022-03-02T05:20:06,ENWL,OFR-ENWL-1,Non-tendered
16448,Non-BM Fast Reserve,2022-03-02T07:16:00,80,343.7,2022-03-02T08:25:00,2022-03-02T07:13:49,2022-03-02T08:22:58,UKPR,OFR-UKPR-2,Non-tendered
16449,Non-BM Fast Reserve,2022-03-02T07:16:00,80,290,2022-03-02T07:45:20,2022-03-02T07:13:49,2022-03-02T07:43:53,ENWL,OFR-ENWL-1,Non-tendered
16450,Non-BM Fast Reserve,2022-03-02T07:16:00,66,343.7,2022-03-02T08:25:00,2022-03-02T07:13:49,2022-03-02T08:22:58,UKPR,OFR-UKPR-3,Non-tendered
16451,Non-BM Fast Reserve,2022-03-02T07:16:00,60,343.7,2022-03-02T08:26:00,2022-03-02T07:13:49,2022-03-02T08:23:28,UKPR,OFR-UKPR-1,Non-tendered
16452,Non-BM Fast Reserve,2022-03-02T07:16:00,60,343.8,2022-03-02T08:27:00,2022-03-02T07:14:19,2022-03-02T08:25:28,UKPR,OFR-UKPR-5,Non-tendered
16453,Non-BM Fast Reserve,2022-03-02T07:19:00,60,343.8,2022-03-02T08:28:00,2022-03-02T07:16:51,2022-03-02T08:25:28,UKPR,OFR-UKPR-4,Non-tendered
16454,Non-BM Fast Reserve,2022-03-02T07:19:00,100,343.8,2022-03-02T08:21:00,2022-03-02T07:16:51,2022-03-02T08:18:58,UKPR,OFR-UKPR-6,Non-tendered
16455,Non-BM Fast Reserve,2022-03-02T07:21:00,82,343.95,2022-03-02T08:22:00,2022-03-02T07:18:51,2022-03-02T08:19:28,UKPR,OFR-UKPR-7,Non-tendered
16456,Non-BM Fast Reserve,2022-03-02T08:59:00,60,353.95,2022-03-02T10:11:00,2022-03-02T08:56:29,2022-03-02T10:08:37,UKPR,OFR-UKPR-1,Non-tendered
16457,Non-BM Fast Reserve,2022-03-02T08:59:00,80,290,2022-03-02T09:28:20,2022-03-02T08:56:59,2022-03-02T09:27:00,ENWL,OFR-ENWL-1,Non-tendered
16459,Non-BM Fast Reserve,2022-03-02T09:10:00,60,384.95,2022-03-02T10:15:00,2022-03-02T09:07:29,2022-03-02T10:13:08,UKPR,OFR-UKPR-4,Non-tendered
16458,Non-BM Fast Reserve,2022-03-02T09:10:00,60,384.95,2022-03-02T10:11:00,2022-03-02T09:07:29,2022-03-02T10:08:37,UKPR,OFR-UKPR-5,Non-tendered
16460,Non-BM Fast Reserve,2022-03-02T15:51:00,66,459.9,2022-03-02T16:27:00,2022-03-02T15:48:50,2022-03-02T16:24:42,UKPR,OFR-UKPR-3,Non-tendered
