EntryID,ServiceType,InstructionStartDateTime,MW,IndicativePrice,InstructionCeaseDateTime,DispatchDateTimeStamp,CeaseDateTimeStamp,PartyID,AssetID,Tendered
36828,Non-BM Fast Reserve,2024-04-01T01:35:00,46,90,2024-04-01T01:48:55,2024-04-01T01:32:52,2024-04-01T01:47:22,HABITAT ENERGY LIMITED,OFR-HAB-1,Non-tendered
36829,Non-BM Fast Reserve,2024-04-01T01:35:00,52,86.58,2024-04-01T01:48:52,2024-04-01T01:33:22,2024-04-01T01:47:22,ENWL,OFR-ENWL-1,Non-tendered
36830,Non-BM Fast Reserve,2024-04-01T01:45:00,49,92,2024-04-01T01:49:00,2024-04-01T01:42:22,2024-04-01T01:47:22,HABITAT ENERGY LIMITED,OFR-HAB-2,Non-tendered
36834,Non-BM Fast Reserve,2024-04-01T01:45:00,80,96.75,2024-04-01T01:52:25,2024-04-01T01:42:22,2024-04-01T01:49:22,UKPR,OFR-UKPR-3,Non-tendered
36835,Non-BM Fast Reserve,2024-04-01T01:45:00,80,96.99,2024-04-01T01:54:36,2024-04-01T01:42:22,2024-04-01T01:52:23,UKPR,OFR-UKPR-6,Non-tendered
36833,Non-BM Fast Reserve,2024-04-01T01:45:00,60,96.99,2024-04-01T01:52:00,2024-04-01T01:42:22,2024-04-01T01:49:22,UKPR,OFR-UKPR-5,Non-tendered
36831,Non-BM Fast Reserve,2024-04-01T01:45:00,80,96.75,2024-04-01T01:52:40,2024-04-01T01:42:22,2024-04-01T01:49:22,UKPR,OFR-UKPR-4,Non-tendered
36832,Non-BM Fast Reserve,2024-04-01T01:45:00,60,96.5,2024-04-01T01:54:30,2024-04-01T01:42:22,2024-04-01T01:52:23,UKPR,OFR-UKPR-2,Non-tendered
36837,Non-BM Fast Reserve,2024-04-01T04:14:00,46,94,2024-04-01T04:30:55,2024-04-01T04:12:27,2024-04-01T04:29:57,HABITAT ENERGY LIMITED,OFR-HAB-1,Non-tendered
36836,Non-BM Fast Reserve,2024-04-01T04:14:00,49,96,2024-04-01T04:31:00,2024-04-01T04:12:27,2024-04-01T04:29:57,HABITAT ENERGY LIMITED,OFR-HAB-2,Non-tendered
36838,Non-BM Fast Reserve,2024-04-01T04:14:00,52,87.02,2024-04-01T04:30:52,2024-04-01T04:12:27,2024-04-01T04:29:57,ENWL,OFR-ENWL-1,Non-tendered
36839,Non-BM Fast Reserve,2024-04-01T09:04:00,73,89.43,2024-04-01T09:54:13,2024-04-01T09:01:33,2024-04-01T09:52:34,ENWL,OFR-ENWL-1,Non-tendered
36840,Non-BM Fast Reserve,2024-04-01T09:07:00,60,96.5,2024-04-01T10:18:30,2024-04-01T09:05:03,2024-04-01T10:17:05,UKPR,OFR-UKPR-2,Non-tendered
36842,Non-BM Fast Reserve,2024-04-01T09:07:00,80,96.75,2024-04-01T10:02:25,2024-04-01T09:05:03,2024-04-01T10:00:34,UKPR,OFR-UKPR-3,Non-tendered
36841,Non-BM Fast Reserve,2024-04-01T09:07:00,80,96.75,2024-04-01T10:02:40,2024-04-01T09:05:03,2024-04-01T10:00:34,UKPR,OFR-UKPR-4,Non-tendered
36843,Non-BM Fast Reserve,2024-04-01T09:10:00,49,91,2024-04-01T10:21:00,2024-04-01T09:08:03,2024-04-01T10:19:35,HABITAT ENERGY LIMITED,OFR-HAB-2,Non-tendered
36844,Non-BM Fast Reserve,2024-04-01T09:10:00,46,90,2024-04-01T10:22:55,2024-04-01T09:08:03,2024-04-01T10:21:35,HABITAT ENERGY LIMITED,OFR-HAB-1,Non-tendered
36845,Non-BM Fast Reserve,2024-04-01T10:19:00,73,88.3,2024-04-01T11:09:13,2024-04-01T10:17:05,2024-04-01T11:08:07,ENWL,OFR-ENWL-1,Non-tendered
36846,Non-BM Fast Reserve,2024-04-01T10:33:00,49,91,2024-04-01T10:53:00,2024-04-01T10:31:05,2024-04-01T10:52:06,HABITAT ENERGY LIMITED,OFR-HAB-2,Non-tendered
36847,Non-BM Fast Reserve,2024-04-01T10:33:00,46,90,2024-04-01T12:14:55,2024-04-01T10:31:05,2024-04-01T12:14:08,HABITAT ENERGY LIMITED,OFR-HAB-1,Non-tendered
36848,Non-BM Fast Reserve,2024-04-01T10:43:00,60,96.5,2024-04-01T10:53:30,2024-04-01T10:40:36,2024-04-01T10:51:36,UKPR,OFR-UKPR-2,Non-tendered
36849,Non-BM Fast Reserve,2024-04-01T10:43:00,80,96.75,2024-04-01T10:54:25,2024-04-01T10:40:36,2024-04-01T10:51:36,UKPR,OFR-UKPR-3,Non-tendered
36850,Non-BM Fast Reserve,2024-04-01T11:20:00,80,96.75,2024-04-01T11:40:25,2024-04-01T11:17:37,2024-04-01T11:38:07,UKPR,OFR-UKPR-3,Non-tendered
36851,Non-BM Fast Reserve,2024-04-01T11:20:00,60,96.5,2024-04-01T11:39:30,2024-04-01T11:17:37,2024-04-01T11:38:07,UKPR,OFR-UKPR-2,Non-tendered
36852,Non-BM Fast Reserve,2024-04-01T11:20:00,49,91,2024-04-01T12:05:00,2024-04-01T11:17:37,2024-04-01T12:03:08,HABITAT ENERGY LIMITED,OFR-HAB-2,Non-tendered
