EntryID,ServiceType,InstructionStartDateTime,MW,IndicativePrice,InstructionCeaseDateTime,DispatchDateTimeStamp,CeaseDateTimeStamp
8170,Non-BM Fast Reserve,2021-06-02T16:51:00,56,99,2021-06-02T17:07:56,2021-06-02T16:48:31,2021-06-02T17:06:31
8169,Non-BM Fast Reserve,2021-06-02T16:51:00,54,108,2021-06-02T22:14:48,2021-06-02T16:48:31,2021-06-02T22:12:41
8171,Non-BM Fast Reserve,2021-06-02T17:05:00,60,108,2021-06-02T20:26:00,2021-06-02T17:03:01,2021-06-02T20:23:44
8172,Non-BM Fast Reserve,2021-06-02T17:05:00,68,108,2021-06-02T17:47:16,2021-06-02T17:03:01,2021-06-02T17:44:35
8173,Non-BM Fast Reserve,2021-06-02T17:16:00,86,108,2021-06-02T17:46:12,2021-06-02T17:14:02,2021-06-02T17:44:05
8174,Non-BM Fast Reserve,2021-06-02T17:16:00,72,108,2021-06-02T17:46:24,2021-06-02T17:14:02,2021-06-02T17:44:05
8175,Non-BM Fast Reserve,2021-06-02T18:04:00,68,108,2021-06-02T20:26:16,2021-06-02T18:01:36,2021-06-02T20:23:44
8176,Non-BM Fast Reserve,2021-06-02T18:04:00,72,108,2021-06-02T20:23:24,2021-06-02T18:01:36,2021-06-02T20:21:14
8177,Non-BM Fast Reserve,2021-06-02T18:10:00,86,108,2021-06-02T20:23:12,2021-06-02T18:07:37,2021-06-02T20:21:14
8179,Non-BM Fast Reserve,2021-06-02T21:05:00,68,108,2021-06-02T22:08:16,2021-06-02T21:02:46,2021-06-02T22:05:41
8178,Non-BM Fast Reserve,2021-06-02T21:05:00,60,108,2021-06-02T22:08:00,2021-06-02T21:02:46,2021-06-02T22:05:41
8180,Non-BM Fast Reserve,2021-06-02T21:13:00,72,108,2021-06-02T21:59:24,2021-06-02T21:10:17,2021-06-02T21:57:10
8181,Non-BM Fast Reserve,2021-06-02T21:13:00,86,108,2021-06-02T21:59:12,2021-06-02T21:10:17,2021-06-02T21:57:10
8183,Non-BM Fast Reserve,2021-06-03T07:39:00,54,108.9,2021-06-03T08:48:48,2021-06-03T07:36:58,2021-06-03T08:47:28
8182,Non-BM Fast Reserve,2021-06-03T07:39:00,60,108.9,2021-06-03T08:49:00,2021-06-03T07:36:58,2021-06-03T08:47:28
8184,Non-BM Fast Reserve,2021-06-03T07:51:00,68,108.9,2021-06-03T08:46:16,2021-06-03T07:49:06,2021-06-03T08:43:28
8185,Non-BM Fast Reserve,2021-06-03T07:51:00,72,108.9,2021-06-03T08:46:24,2021-06-03T07:49:06,2021-06-03T08:43:28
