EntryID,ServiceType,InstructionStartDateTime,MW,IndicativePrice,InstructionCeaseDateTime,DispatchDateTimeStamp,CeaseDateTimeStamp,PartyID,AssetID,Tendered
23668,Non-BM Fast Reserve,2022-11-01T00:07:00,60,160,2022-11-01T00:18:00,2022-11-01T00:04:38,2022-11-01T00:15:53,UKPR,OFR-UKPR-4,Non-tendered
23670,Non-BM Fast Reserve,2022-11-01T00:07:00,80,160,2022-11-01T00:15:57,2022-11-01T00:04:38,2022-11-01T00:13:53,UKPR,OFR-UKPR-7,Non-tendered
23669,Non-BM Fast Reserve,2022-11-01T00:07:00,60,160,2022-11-01T00:18:00,2022-11-01T00:04:38,2022-11-01T00:15:53,UKPR,OFR-UKPR-5,Non-tendered
23671,Non-BM Fast Reserve,2022-11-01T00:07:00,37,138,2022-11-01T00:16:37,2022-11-01T00:05:08,2022-11-01T00:15:53,ENWL,OFR-ENWL-1,Non-tendered
23672,Non-BM Fast Reserve,2022-11-01T09:55:00,60,158,2022-11-01T11:04:00,2022-11-01T09:52:24,2022-11-01T11:01:56,UKPR,OFR-UKPR-4,Non-tendered
23673,Non-BM Fast Reserve,2022-11-01T09:55:00,60,158,2022-11-01T11:04:00,2022-11-01T09:52:24,2022-11-01T11:01:56,UKPR,OFR-UKPR-5,Non-tendered
23674,Non-BM Fast Reserve,2022-11-01T09:55:00,65,127.8,,2022-11-01T09:53:24,,ENWL,OFR-ENWL-1,Non-tendered
23676,Non-BM Fast Reserve,2022-11-01T10:22:00,80,158,2022-11-01T10:40:25,2022-11-01T10:20:25,2022-11-01T10:37:56,UKPR,OFR-UKPR-3,Non-tendered
23675,Non-BM Fast Reserve,2022-11-01T10:22:00,80,158,2022-11-01T10:39:57,2022-11-01T10:20:25,2022-11-01T10:37:56,UKPR,OFR-UKPR-7,Non-tendered
23677,Non-BM Fast Reserve,2022-11-01T11:34:00,60,138,2022-11-01T11:45:00,2022-11-01T11:32:18,2022-11-01T11:42:49,UKPR,OFR-UKPR-4,Non-tendered
23678,Non-BM Fast Reserve,2022-11-01T11:34:00,65,124,2022-11-01T12:03:05,2022-11-01T11:32:48,2022-11-01T12:02:20,ENWL,OFR-ENWL-1,Non-tendered
23679,Non-BM Fast Reserve,2022-11-01T12:48:00,60,138,2022-11-01T13:32:00,2022-11-01T12:45:48,2022-11-01T13:30:20,UKPR,OFR-UKPR-4,Non-tendered
23680,Non-BM Fast Reserve,2022-11-01T12:48:00,60,138,2022-11-01T13:32:00,2022-11-01T12:45:48,2022-11-01T13:30:20,UKPR,OFR-UKPR-5,Non-tendered
23681,Non-BM Fast Reserve,2022-11-01T12:48:00,65,124,2022-11-01T13:17:05,2022-11-01T12:46:18,2022-11-01T13:15:49,ENWL,OFR-ENWL-1,Non-tendered
23682,Non-BM Fast Reserve,2022-11-01T15:03:00,60,138,2022-11-01T16:08:00,2022-11-01T15:01:05,2022-11-01T16:06:13,UKPR,OFR-UKPR-4,Non-tendered
23683,Non-BM Fast Reserve,2022-11-01T15:03:00,65,123,2022-11-01T15:32:05,2022-11-01T15:01:35,2022-11-01T15:31:07,ENWL,OFR-ENWL-1,Non-tendered
23684,Non-BM Fast Reserve,2022-11-01T15:06:00,60,138,2022-11-01T16:08:00,2022-11-01T15:04:06,2022-11-01T16:06:13,UKPR,OFR-UKPR-5,Non-tendered
23685,Non-BM Fast Reserve,2022-11-02T05:03:00,60,200,2022-11-02T06:18:00,2022-11-02T05:01:00,2022-11-02T06:15:39,UKPR,OFR-UKPR-5,Non-tendered
23686,Non-BM Fast Reserve,2022-11-02T05:03:00,60,200,2022-11-02T06:18:00,2022-11-02T05:01:00,2022-11-02T06:15:39,UKPR,OFR-UKPR-4,Non-tendered
23687,Non-BM Fast Reserve,2022-11-02T05:03:00,80,200,2022-11-02T06:17:57,2022-11-02T05:01:00,2022-11-02T06:15:39,UKPR,OFR-UKPR-7,Non-tendered
23688,Non-BM Fast Reserve,2022-11-02T05:03:00,37,107.4,2022-11-02T05:31:37,2022-11-02T05:01:31,2022-11-02T05:30:35,ENWL,OFR-ENWL-1,Non-tendered
23689,Non-BM Fast Reserve,2022-11-02T05:07:00,100,200,2022-11-02T05:59:00,2022-11-02T05:05:01,2022-11-02T05:56:37,UKPR,OFR-UKPR-6,Non-tendered
23690,Non-BM Fast Reserve,2022-11-02T05:07:00,80,200,2022-11-02T06:04:25,2022-11-02T05:05:01,2022-11-02T06:02:07,UKPR,OFR-UKPR-3,Non-tendered
23692,Non-BM Fast Reserve,2022-11-02T05:54:00,54,225,2022-11-02T06:03:48,2022-11-02T05:52:07,2022-11-02T06:02:07,UKPR,OFR-UKPR-1,Non-tendered
23691,Non-BM Fast Reserve,2022-11-02T05:54:00,74,225,2022-11-02T06:03:51,2022-11-02T05:52:07,2022-11-02T06:02:07,UKPR,OFR-UKPR-2,Non-tendered
23693,Non-BM Fast Reserve,2022-11-02T05:54:00,37,107.4,2022-11-02T06:16:37,2022-11-02T05:52:37,2022-11-02T06:15:39,ENWL,OFR-ENWL-1,Non-tendered
23695,Non-BM Fast Reserve,2022-11-02T09:33:00,60,159,2022-11-02T10:13:00,2022-11-02T09:30:57,2022-11-02T10:10:30,UKPR,OFR-UKPR-5,Non-tendered
23694,Non-BM Fast Reserve,2022-11-02T09:33:00,60,159,2022-11-02T10:13:00,2022-11-02T09:30:57,2022-11-02T10:10:30,UKPR,OFR-UKPR-4,Non-tendered
23697,Non-BM Fast Reserve,2022-11-02T11:00:00,80,159,2022-11-02T11:08:57,2022-11-02T10:57:32,2022-11-02T11:07:03,UKPR,OFR-UKPR-7,Non-tendered
23696,Non-BM Fast Reserve,2022-11-02T11:00:00,60,159,2022-11-02T13:56:00,2022-11-02T10:57:32,2022-11-02T13:53:47,UKPR,OFR-UKPR-5,Non-tendered
23698,Non-BM Fast Reserve,2022-11-02T11:00:00,80,159,2022-11-02T11:09:25,2022-11-02T10:57:32,2022-11-02T11:07:03,UKPR,OFR-UKPR-3,Non-tendered
23699,Non-BM Fast Reserve,2022-11-02T11:00:00,60,159,2022-11-02T13:56:00,2022-11-02T10:57:32,2022-11-02T13:53:47,UKPR,OFR-UKPR-4,Non-tendered
23700,Non-BM Fast Reserve,2022-11-02T11:23:00,80,159,2022-11-02T13:54:57,2022-11-02T11:20:57,2022-11-02T13:53:17,UKPR,OFR-UKPR-7,Non-tendered
23701,Non-BM Fast Reserve,2022-11-02T11:23:00,65,137,2022-11-02T11:52:05,2022-11-02T11:21:26,2022-11-02T11:50:57,ENWL,OFR-ENWL-1,Non-tendered
23704,Non-BM Fast Reserve,2022-11-02T12:02:00,74,225,2022-11-02T12:44:51,2022-11-02T11:59:27,2022-11-02T12:43:03,UKPR,OFR-UKPR-2,Non-tendered
23703,Non-BM Fast Reserve,2022-11-02T12:02:00,100,159,2022-11-02T12:45:00,2022-11-02T11:59:27,2022-11-02T12:43:03,UKPR,OFR-UKPR-6,Non-tendered
23702,Non-BM Fast Reserve,2022-11-02T12:02:00,80,159,2022-11-02T13:54:25,2022-11-02T11:59:27,2022-11-02T13:51:47,UKPR,OFR-UKPR-3,Non-tendered
23705,Non-BM Fast Reserve,2022-11-02T12:02:00,54,225,2022-11-02T12:44:48,2022-11-02T11:59:27,2022-11-02T12:43:03,UKPR,OFR-UKPR-1,Non-tendered
23706,Non-BM Fast Reserve,2022-11-02T13:04:00,100,174,2022-11-02T13:54:00,2022-11-02T13:01:34,2022-11-02T13:51:47,UKPR,OFR-UKPR-6,Non-tendered
23707,Non-BM Fast Reserve,2022-11-02T13:04:00,65,137,2022-11-02T13:33:05,2022-11-02T13:02:04,2022-11-02T13:31:45,ENWL,OFR-ENWL-1,Non-tendered
23708,Non-BM Fast Reserve,2022-11-02T15:03:00,65,147.8,2022-11-02T15:28:05,2022-11-02T15:01:22,2022-11-02T15:26:55,ENWL,OFR-ENWL-1,Non-tendered
23709,Non-BM Fast Reserve,2022-11-02T16:44:00,60,199,2022-11-02T17:02:00,2022-11-02T16:42:03,2022-11-02T17:00:03,UKPR,OFR-UKPR-4,Non-tendered
23710,Non-BM Fast Reserve,2022-11-02T16:44:00,65,147.8,2022-11-02T17:01:05,2022-11-02T16:42:33,2022-11-02T17:00:03,ENWL,OFR-ENWL-1,Non-tendered
23711,Non-BM Fast Reserve,2022-11-02T18:01:00,60,199,2022-11-02T18:21:00,2022-11-02T17:59:16,2022-11-02T18:18:57,UKPR,OFR-UKPR-4,Non-tendered
23712,Non-BM Fast Reserve,2022-11-02T18:01:00,65,147.8,2022-11-02T18:20:05,2022-11-02T17:59:46,2022-11-02T18:18:57,ENWL,OFR-ENWL-1,Non-tendered
23713,Non-BM Fast Reserve,2022-11-02T19:04:00,60,199,2022-11-02T19:25:00,2022-11-02T19:02:29,2022-11-02T19:22:30,UKPR,OFR-UKPR-4,Non-tendered
23714,Non-BM Fast Reserve,2022-11-02T19:04:00,60,199,2022-11-02T19:25:00,2022-11-02T19:02:29,2022-11-02T19:22:30,UKPR,OFR-UKPR-5,Non-tendered
23716,Non-BM Fast Reserve,2022-11-02T20:17:00,60,199,2022-11-02T20:40:00,2022-11-02T20:14:32,2022-11-02T20:38:03,UKPR,OFR-UKPR-4,Non-tendered
23715,Non-BM Fast Reserve,2022-11-02T20:17:00,80,199,2022-11-02T20:30:57,2022-11-02T20:14:32,2022-11-02T20:29:03,UKPR,OFR-UKPR-7,Non-tendered
23717,Non-BM Fast Reserve,2022-11-02T20:17:00,60,199,2022-11-02T20:40:00,2022-11-02T20:14:32,2022-11-02T20:38:03,UKPR,OFR-UKPR-5,Non-tendered
23718,Non-BM Fast Reserve,2022-11-02T20:17:00,37,147.4,2022-11-02T20:38:37,2022-11-02T20:15:02,2022-11-02T20:38:03,ENWL,OFR-ENWL-1,Non-tendered
23719,Non-BM Fast Reserve,2022-11-02T20:25:00,100,199,2022-11-02T20:37:00,2022-11-02T20:23:02,2022-11-02T20:34:33,UKPR,OFR-UKPR-6,Non-tendered
23720,Non-BM Fast Reserve,2022-11-02T20:25:00,80,199,2022-11-02T20:37:25,2022-11-02T20:23:02,2022-11-02T20:34:33,UKPR,OFR-UKPR-3,Non-tendered
