ValueDate,Amps,MVAr,MW,Volts
2026-02-26T00:05:00+00:00,249.867,3.908,-13.846,33.408
2026-02-26T00:10:00+00:00,250.97,3.961,-13.886,33.296
2026-02-26T00:15:00+00:00,251.487,4.008,-13.88,33.175
2026-02-26T00:20:00+00:00,251.738,3.997,-13.897,33.216
2026-02-26T00:25:00+00:00,251.004,4.011,-13.854,33.292
2026-02-26T00:30:00+00:00,250.629,4.021,-13.855,33.361
2026-02-26T00:35:00+00:00,253.929,3.917,-14.031,33.198
2026-02-26T00:40:00+00:00,258.486,3.834,-14.263,33.103
2026-02-26T00:45:00+00:00,261.058,3.84,-14.419,33.067
2026-02-26T00:50:00+00:00,262.329,3.857,-14.484,33.018
2026-02-26T00:55:00+00:00,261.529,3.86,-14.43,33.028
2026-02-26T01:00:00+00:00,260.069,3.917,-14.355,33.103
2026-02-26T01:05:00+00:00,264.332,3.903,-14.591,33.101
2026-02-26T01:10:00+00:00,265.444,3.924,-14.653,33.116
2026-02-26T01:15:00+00:00,265.259,3.926,-14.663,33.138
2026-02-26T01:20:00+00:00,263.85,3.915,-14.591,33.173
2026-02-26T01:25:00+00:00,263.127,3.953,-14.553,33.231
2026-02-26T01:30:00+00:00,262.038,3.956,-14.506,33.272
2026-02-26T01:35:00+00:00,260.22,3.962,-14.409,33.307
2026-02-26T01:40:00+00:00,259.572,3.917,-14.376,33.306
2026-02-26T01:45:00+00:00,261.34,3.954,-14.491,33.333
2026-02-26T01:50:00+00:00,260.768,3.968,-14.454,33.334
2026-02-26T01:55:00+00:00,258.056,4.028,-14.287,33.35
2026-02-26T02:00:00+00:00,255.435,3.975,-14.172,33.407
2026-02-26T02:05:00+00:00,256.63,3.991,-14.22,33.349
2026-02-26T02:10:00+00:00,257.522,3.989,-14.254,33.334
2026-02-26T02:15:00+00:00,256.413,4.053,-14.185,33.35
2026-02-26T02:20:00+00:00,256.263,4.028,-14.187,33.334
2026-02-26T02:25:00+00:00,255.123,4.015,-14.12,33.353
2026-02-26T02:30:00+00:00,254.078,4.0,-14.062,33.35
2026-02-26T02:35:00+00:00,255.605,3.948,-14.161,33.36
2026-02-26T02:40:00+00:00,254.1,4.034,-14.077,33.43
2026-02-26T02:45:00+00:00,252.33,4.093,-13.96,33.473
2026-02-26T02:50:00+00:00,253.492,4.027,-14.059,33.516
2026-02-26T02:55:00+00:00,256.416,3.94,-14.245,33.496
2026-02-26T03:00:00+00:00,257.088,4.04,-14.299,33.489
2026-02-26T03:05:00+00:00,258.482,4.03,-14.116,33.319
2026-02-26T03:10:00+00:00,256.515,4.033,-13.983,33.328
2026-02-26T03:15:00+00:00,251.773,4.117,-13.706,33.384
2026-02-26T03:20:00+00:00,250.989,4.095,-13.656,33.386
2026-02-26T03:25:00+00:00,247.516,4.195,-13.518,33.219
2026-02-26T03:30:00+00:00,246.371,4.194,-13.475,33.115
2026-02-26T03:35:00+00:00,246.819,4.186,-13.513,33.118
2026-02-26T03:40:00+00:00,246.287,4.19,-13.474,33.116
2026-02-26T03:45:00+00:00,244.839,4.197,-13.401,33.133
2026-02-26T03:50:00+00:00,244.092,4.192,-13.365,33.168
2026-02-26T03:55:00+00:00,239.842,4.278,-13.098,33.209
2026-02-26T04:00:00+00:00,236.189,4.27,-12.887,33.263
2026-02-26T04:05:00+00:00,236.956,4.273,-12.895,33.123
2026-02-26T04:10:00+00:00,237.623,4.248,-12.933,33.115
2026-02-26T04:15:00+00:00,238.228,4.239,-12.97,33.113
2026-02-26T04:20:00+00:00,239.513,4.315,-13.043,33.13
2026-02-26T04:25:00+00:00,241.834,4.226,-13.194,33.117
2026-02-26T04:30:00+00:00,242.394,4.247,-13.227,33.139
2026-02-26T04:35:00+00:00,242.354,4.183,-13.246,33.145
2026-02-26T04:40:00+00:00,240.799,4.235,-13.146,33.174
2026-02-26T04:45:00+00:00,238.705,4.301,-12.993,33.201
2026-02-26T04:50:00+00:00,238.891,4.312,-13.016,33.207
2026-02-26T04:55:00+00:00,239.592,4.288,-13.046,33.205
2026-02-26T05:00:00+00:00,239.56,4.264,-13.06,33.169
2026-02-26T05:05:00+00:00,240.826,4.212,-13.12,33.019
2026-02-26T05:10:00+00:00,243.613,4.209,-13.251,32.962
2026-02-26T05:15:00+00:00,243.599,4.198,-13.243,33.0
2026-02-26T05:20:00+00:00,242.391,4.303,-13.177,32.991
2026-02-26T05:25:00+00:00,243.335,4.307,-13.221,32.957
2026-02-26T05:30:00+00:00,243.634,4.344,-13.224,32.957
2026-02-26T05:35:00+00:00,243.371,4.349,-13.197,32.93
2026-02-26T05:40:00+00:00,246.435,4.29,-13.401,32.925
2026-02-26T05:45:00+00:00,248.637,4.228,-13.555,32.916
2026-02-26T05:50:00+00:00,250.93,4.244,-13.658,32.862
2026-02-26T05:55:00+00:00,253.452,4.22,-13.797,32.804
2026-02-26T06:00:00+00:00,256.988,4.179,-13.995,32.729
2026-02-26T06:05:00+00:00,266.019,4.094,-14.54,32.78
2026-02-26T06:10:00+00:00,272.368,3.877,-15.017,32.957
