ValueDate,Amps,MVAr,MW,Volts
2026-02-26T00:05:00+00:00,249.527,0.872,-4.658,11.125
2026-02-26T00:10:00+00:00,251.848,0.864,-4.685,11.079
2026-02-26T00:15:00+00:00,253.439,0.868,-4.682,11.05
2026-02-26T00:20:00+00:00,252.227,0.86,-4.671,11.05
2026-02-26T00:25:00+00:00,252.798,0.845,-4.686,11.094
2026-02-26T00:30:00+00:00,250.445,0.842,-4.678,11.164
2026-02-26T00:35:00+00:00,255.015,0.84,-4.752,11.143
2026-02-26T00:40:00+00:00,260.558,0.844,-4.865,11.138
2026-02-26T00:45:00+00:00,260.998,0.863,-4.964,11.308
2026-02-26T00:50:00+00:00,261.973,0.866,-4.927,11.225
2026-02-26T00:55:00+00:00,259.4,0.863,-4.871,11.225
2026-02-26T01:00:00+00:00,259.644,0.886,-4.88,11.239
2026-02-26T01:05:00+00:00,260.957,0.877,-4.922,11.246
2026-02-26T01:10:00+00:00,258.455,0.87,-4.874,11.25
2026-02-26T01:15:00+00:00,256.617,0.868,-4.872,11.25
2026-02-26T01:20:00+00:00,256.805,0.88,-4.871,11.26
2026-02-26T01:25:00+00:00,255.02,0.873,-4.848,11.298
2026-02-26T01:30:00+00:00,253.077,0.873,-4.8,11.312
2026-02-26T01:35:00+00:00,249.385,0.878,-4.718,11.301
2026-02-26T01:40:00+00:00,249.963,0.873,-4.723,11.305
2026-02-26T01:45:00+00:00,247.89,0.867,-4.674,11.314
2026-02-26T01:50:00+00:00,246.947,0.873,-4.676,11.32
2026-02-26T01:55:00+00:00,247.702,0.886,-4.675,11.325
2026-02-26T02:00:00+00:00,244.234,0.89,-4.577,11.222
2026-02-26T02:05:00+00:00,244.6,0.901,-4.536,11.106
2026-02-26T02:10:00+00:00,244.813,0.884,-4.537,11.108
2026-02-26T02:15:00+00:00,243.89,0.879,-4.532,11.092
2026-02-26T02:20:00+00:00,242.228,0.885,-4.514,11.122
2026-02-26T02:25:00+00:00,242.252,0.887,-4.514,11.122
2026-02-26T02:30:00+00:00,240.548,0.872,-4.493,11.118
2026-02-26T02:35:00+00:00,237.101,0.901,-4.444,11.14
2026-02-26T02:40:00+00:00,235.789,0.894,-4.4,11.146
2026-02-26T02:45:00+00:00,233.393,0.887,-4.366,11.15
2026-02-26T02:50:00+00:00,232.256,0.894,-4.334,11.162
2026-02-26T02:55:00+00:00,231.242,0.874,-4.326,11.162
2026-02-26T03:00:00+00:00,231.101,0.884,-4.326,11.17
2026-02-26T03:05:00+00:00,230.275,0.877,-4.306,11.152
2026-02-26T03:10:00+00:00,229.342,0.881,-4.28,11.15
2026-02-26T03:15:00+00:00,227.69,0.892,-4.252,11.15
2026-02-26T03:20:00+00:00,227.018,0.896,-4.233,11.15
