ValueDate,Amps,MVAr,MW,Volts
2026-02-26T00:05:00+00:00,179.152,-1.316,3.436,11.176
2026-02-26T00:10:00+00:00,181.288,-1.334,3.468,11.146
2026-02-26T00:15:00+00:00,180.579,-1.31,3.444,11.113
2026-02-26T00:20:00+00:00,179.974,-1.327,3.453,11.132
2026-02-26T00:25:00+00:00,179.324,-1.316,3.44,11.151
2026-02-26T00:30:00+00:00,181.455,-1.336,3.469,11.189
2026-02-26T00:35:00+00:00,180.097,-1.355,3.455,11.138
2026-02-26T00:40:00+00:00,182.177,-1.364,3.499,11.098
2026-02-26T00:45:00+00:00,183.152,-1.345,3.529,11.071
2026-02-26T00:50:00+00:00,184.016,-1.351,3.518,11.059
2026-02-26T00:55:00+00:00,184.144,-1.349,3.514,11.071
2026-02-26T01:00:00+00:00,184.94,-1.355,3.55,11.102
2026-02-26T01:05:00+00:00,182.225,-1.367,3.502,11.128
2026-02-26T01:10:00+00:00,180.484,-1.369,3.486,11.141
2026-02-26T01:15:00+00:00,179.89,-1.365,3.478,11.144
2026-02-26T01:20:00+00:00,180.884,-1.379,3.508,11.154
2026-02-26T01:25:00+00:00,179.953,-1.379,3.482,11.185
2026-02-26T01:30:00+00:00,178.298,-1.364,3.462,11.175
2026-02-26T01:35:00+00:00,176.808,-1.356,3.416,11.175
2026-02-26T01:40:00+00:00,174.9,-1.329,3.4,11.188
2026-02-26T01:45:00+00:00,175.252,-1.315,3.397,11.182
2026-02-26T01:50:00+00:00,172.712,-1.301,3.354,11.199
2026-02-26T01:55:00+00:00,172.449,-1.316,3.339,11.2
2026-02-26T02:00:00+00:00,168.795,-1.313,3.253,11.175
2026-02-26T02:05:00+00:00,168.195,-1.297,3.204,11.1
2026-02-26T02:10:00+00:00,167.752,-1.283,3.201,11.1
2026-02-26T02:15:00+00:00,167.848,-1.256,3.22,11.1
2026-02-26T02:20:00+00:00,173.761,-1.224,3.324,11.1
2026-02-26T02:25:00+00:00,176.818,-1.218,3.383,11.1
2026-02-26T02:30:00+00:00,177.918,-1.211,3.378,11.103
2026-02-26T02:35:00+00:00,176.121,-1.224,3.36,11.11
2026-02-26T02:40:00+00:00,175.821,-1.264,3.352,11.142
2026-02-26T02:45:00+00:00,170.804,-1.297,3.271,11.178
2026-02-26T02:50:00+00:00,168.426,-1.305,3.22,11.185
2026-02-26T02:55:00+00:00,167.074,-1.302,3.202,11.193
2026-02-26T03:00:00+00:00,166.982,-1.3,3.194,11.185
2026-02-26T03:05:00+00:00,167.831,-1.3,3.182,11.164
2026-02-26T03:10:00+00:00,165.814,-1.285,3.138,11.151
2026-02-26T03:15:00+00:00,166.517,-1.307,3.178,11.176
2026-02-26T03:20:00+00:00,167.652,-1.295,3.198,11.194
2026-02-26T03:25:00+00:00,167.424,-1.294,3.212,11.2
2026-02-26T03:30:00+00:00,165.753,-1.289,3.178,11.2
2026-02-26T03:35:00+00:00,166.779,-1.246,3.19,11.2
2026-02-26T03:40:00+00:00,166.122,-1.201,3.199,11.2
2026-02-26T03:45:00+00:00,164.355,-1.196,3.156,11.204
2026-02-26T03:50:00+00:00,160.616,-1.272,3.075,11.226
2026-02-26T03:55:00+00:00,161.324,-1.233,3.11,11.226
2026-02-26T04:00:00+00:00,160.48,-1.194,3.11,11.224
2026-02-26T04:05:00+00:00,165.009,-1.179,3.162,11.149
2026-02-26T04:10:00+00:00,166.937,-1.188,3.2,11.108
2026-02-26T04:15:00+00:00,166.359,-1.203,3.19,11.113
2026-02-26T04:20:00+00:00,167.443,-1.214,3.21,11.112
2026-02-26T04:25:00+00:00,168.468,-1.196,3.229,11.103
2026-02-26T04:30:00+00:00,169.038,-1.222,3.262,11.126
2026-02-26T04:35:00+00:00,171.179,-1.237,3.318,11.193
2026-02-26T04:40:00+00:00,170.15,-1.224,3.307,11.2
2026-02-26T04:45:00+00:00,169.417,-1.221,3.282,11.2
2026-02-26T04:50:00+00:00,171.123,-1.174,3.301,11.2
2026-02-26T04:55:00+00:00,172.304,-1.188,3.314,11.2
2026-02-26T05:00:00+00:00,170.989,-1.214,3.293,11.2
2026-02-26T05:05:00+00:00,172.777,-1.253,3.315,11.124
2026-02-26T05:10:00+00:00,178.034,-1.311,3.393,11.1
2026-02-26T05:15:00+00:00,182.179,-1.319,3.454,11.1
2026-02-26T05:20:00+00:00,183.462,-1.226,3.498,11.1
2026-02-26T05:25:00+00:00,180.66,-1.295,3.461,11.1
2026-02-26T05:30:00+00:00,182.621,-1.34,3.496,11.1
2026-02-26T05:35:00+00:00,178.309,-1.318,3.399,11.1
2026-02-26T05:40:00+00:00,180.066,-1.319,3.455,11.1
2026-02-26T05:45:00+00:00,181.92,-1.316,3.471,11.1
2026-02-26T05:50:00+00:00,183.631,-1.303,3.509,11.1
2026-02-26T05:55:00+00:00,186.532,-1.287,3.576,11.098
2026-02-26T06:00:00+00:00,189.778,-1.257,3.632,11.04
2026-02-26T06:05:00+00:00,199.077,-1.277,3.761,10.968
2026-02-26T06:10:00+00:00,203.82,-1.291,3.917,11.086
2026-02-26T06:15:00+00:00,204.966,-1.287,3.973,11.2
2026-02-26T06:20:00+00:00,201.695,-1.28,3.911,11.2
2026-02-26T06:25:00+00:00,198.02,-1.358,3.834,11.194
2026-02-26T06:30:00+00:00,198.939,-1.34,3.852,11.195
