ValueDate,Amps,MVAr,MW,Volts
2026-02-26T00:05:00+00:00,357.698,-3.802,20.354,33.558
2026-02-26T00:10:00+00:00,354.213,-4.023,20.044,33.502
2026-02-26T00:15:00+00:00,349.76,-3.98,19.798,33.41
2026-02-26T00:20:00+00:00,345.684,-4.064,19.558,33.427
2026-02-26T00:25:00+00:00,342.79,-4.114,19.406,33.521
2026-02-26T00:30:00+00:00,341.21,-4.052,19.414,33.574
2026-02-26T00:35:00+00:00,348.273,-3.9,19.789,33.416
2026-02-26T00:40:00+00:00,351.27,-3.852,19.914,33.29
2026-02-26T00:45:00+00:00,355.647,-3.822,20.152,33.262
2026-02-26T00:50:00+00:00,352.032,-3.853,19.94,33.388
2026-02-26T00:55:00+00:00,351.885,-3.876,19.976,33.466
2026-02-26T01:00:00+00:00,346.099,-4.033,19.616,33.55
2026-02-26T01:05:00+00:00,351.754,-4.013,19.985,33.556
2026-02-26T01:10:00+00:00,350.77,-4.02,19.969,33.586
2026-02-26T01:15:00+00:00,347.892,-4.062,19.791,33.618
2026-02-26T01:20:00+00:00,346.69,-4.036,19.797,33.664
2026-02-26T01:25:00+00:00,345.098,-3.999,19.742,33.734
2026-02-26T01:30:00+00:00,344.166,-4.041,19.699,33.752
2026-02-26T01:35:00+00:00,344.475,-3.955,19.786,33.748
2026-02-26T01:40:00+00:00,344.604,-3.956,19.761,33.75
2026-02-26T01:45:00+00:00,340.78,-3.95,19.553,33.777
2026-02-26T01:50:00+00:00,340.359,-4.036,19.528,33.8
2026-02-26T01:55:00+00:00,338.298,-4.06,19.41,33.801
2026-02-26T02:00:00+00:00,334.1,-4.002,19.162,33.775
2026-02-26T02:05:00+00:00,343.623,-4.02,19.68,33.468
2026-02-26T02:10:00+00:00,344.258,-3.928,19.689,33.484
2026-02-26T02:15:00+00:00,347.65,-3.96,19.886,33.546
2026-02-26T02:20:00+00:00,344.784,-3.918,19.68,33.537
2026-02-26T02:25:00+00:00,349.332,-3.757,19.992,33.56
2026-02-26T02:30:00+00:00,344.592,-3.901,19.716,33.555
2026-02-26T02:35:00+00:00,336.774,-3.999,19.195,33.597
2026-02-26T02:40:00+00:00,338.87,-4.006,19.363,33.624
2026-02-26T02:45:00+00:00,331.981,-4.116,18.924,33.67
2026-02-26T02:50:00+00:00,322.889,-4.292,18.37,33.75
2026-02-26T02:55:00+00:00,320.16,-4.336,18.234,33.754
2026-02-26T03:00:00+00:00,321.71,-4.254,18.35,33.738
2026-02-26T03:05:00+00:00,318.567,-4.137,18.16,33.665
2026-02-26T03:10:00+00:00,318.314,-4.178,18.049,33.659
2026-02-26T03:15:00+00:00,314.93,-4.244,17.876,33.732
2026-02-26T03:20:00+00:00,311.903,-4.252,17.696,33.76
2026-02-26T03:25:00+00:00,313.021,-4.295,17.772,33.774
2026-02-26T03:30:00+00:00,309.898,-4.308,17.602,33.671
2026-02-26T03:35:00+00:00,312.02,-4.343,17.66,33.698
2026-02-26T03:40:00+00:00,313.262,-4.268,17.746,33.707
2026-02-26T03:45:00+00:00,309.962,-4.334,17.56,33.754
2026-02-26T03:50:00+00:00,308.607,-4.237,17.502,33.746
2026-02-26T03:55:00+00:00,306.72,-4.341,17.372,33.764
2026-02-26T04:00:00+00:00,303.86,-4.326,17.229,33.763
2026-02-26T04:05:00+00:00,303.676,-4.282,17.136,33.606
2026-02-26T04:10:00+00:00,307.3,-4.321,17.308,33.576
2026-02-26T04:15:00+00:00,305.327,-4.45,17.162,33.576
2026-02-26T04:20:00+00:00,308.578,-4.288,17.373,33.585
2026-02-26T04:25:00+00:00,307.87,-4.244,17.339,33.6
2026-02-26T04:30:00+00:00,304.638,-4.277,17.179,33.6
2026-02-26T04:35:00+00:00,304.403,-4.22,17.227,33.632
2026-02-26T04:40:00+00:00,307.314,-4.17,17.403,33.651
2026-02-26T04:45:00+00:00,306.532,-4.216,17.371,33.648
2026-02-26T04:50:00+00:00,311.879,-4.146,17.68,33.658
2026-02-26T04:55:00+00:00,327.4,-3.932,18.652,33.649
2026-02-26T05:00:00+00:00,334.748,-3.816,19.067,33.603
2026-02-26T05:05:00+00:00,333.998,-3.743,18.982,33.443
2026-02-26T05:10:00+00:00,339.218,-3.615,19.236,33.4
