ValueDate,Amps,MVAr,MW,Volts
2026-02-26T00:05:00+00:00,274.914,0.272,-2.751,11.26
2026-02-26T00:10:00+00:00,274.902,0.256,-2.778,11.304
2026-02-26T00:15:00+00:00,272.158,0.27,-2.758,11.337
2026-02-26T00:20:00+00:00,273.167,0.262,-2.783,11.316
2026-02-26T00:25:00+00:00,272.828,0.266,-2.763,11.311
2026-02-26T00:30:00+00:00,272.902,0.24,-2.778,11.332
2026-02-26T00:35:00+00:00,276.234,0.24,-2.773,11.279
2026-02-26T00:40:00+00:00,275.596,0.251,-2.749,11.278
2026-02-26T00:45:00+00:00,277.497,0.221,-2.826,11.406
2026-02-26T00:50:00+00:00,278.769,0.206,-2.841,11.372
2026-02-26T00:55:00+00:00,277.795,0.232,-2.816,11.361
2026-02-26T01:00:00+00:00,278.752,0.235,-2.825,11.383
2026-02-26T01:05:00+00:00,280.81,0.253,-2.842,11.398
2026-02-26T01:10:00+00:00,280.242,0.233,-2.842,11.414
2026-02-26T01:15:00+00:00,277.415,0.234,-2.83,11.442
2026-02-26T01:20:00+00:00,275.229,0.263,-2.792,11.46
2026-02-26T01:25:00+00:00,272.506,0.266,-2.727,11.454
2026-02-26T01:30:00+00:00,272.092,0.292,-2.691,11.38
2026-02-26T01:35:00+00:00,271.312,0.291,-2.722,11.38
2026-02-26T01:40:00+00:00,270.458,0.28,-2.698,11.38
2026-02-26T01:45:00+00:00,266.825,0.298,-2.643,11.38
2026-02-26T01:50:00+00:00,265.418,0.287,-2.654,11.377
2026-02-26T01:55:00+00:00,263.965,0.293,-2.679,11.375
2026-02-26T02:00:00+00:00,263.567,0.244,-2.659,11.312
2026-02-26T02:05:00+00:00,263.248,0.23,-2.657,11.271
2026-02-26T02:10:00+00:00,263.393,0.228,-2.647,11.27
2026-02-26T02:15:00+00:00,262.594,0.234,-2.592,11.272
2026-02-26T02:20:00+00:00,260.477,0.247,-2.525,11.277
2026-02-26T02:25:00+00:00,261.856,0.243,-2.53,11.283
2026-02-26T02:30:00+00:00,261.343,0.225,-2.533,11.288
2026-02-26T02:35:00+00:00,260.188,0.217,-2.592,11.307
2026-02-26T02:40:00+00:00,259.375,0.224,-2.587,11.325
2026-02-26T02:45:00+00:00,256.882,0.224,-2.607,11.344
2026-02-26T02:50:00+00:00,253.723,0.243,-2.551,11.36
2026-02-26T02:55:00+00:00,250.761,0.252,-2.537,11.36
2026-02-26T03:00:00+00:00,250.668,0.265,-2.54,11.36
2026-02-26T03:05:00+00:00,251.811,0.232,-2.603,11.353
2026-02-26T03:10:00+00:00,250.843,0.22,-2.592,11.321
2026-02-26T03:15:00+00:00,250.187,0.21,-2.57,11.34
2026-02-26T03:20:00+00:00,249.492,0.216,-2.569,11.349
2026-02-26T03:25:00+00:00,249.788,0.216,-2.571,11.36
2026-02-26T03:30:00+00:00,248.201,0.222,-2.584,11.36
2026-02-26T03:35:00+00:00,247.071,0.22,-2.616,11.348
2026-02-26T03:40:00+00:00,241.542,0.238,-2.566,11.359
2026-02-26T03:45:00+00:00,240.477,0.251,-2.611,11.363
2026-02-26T03:50:00+00:00,239.383,0.242,-2.513,11.38
2026-02-26T03:55:00+00:00,238.627,0.273,-2.469,11.382
2026-02-26T04:00:00+00:00,238.448,0.308,-2.416,11.403
2026-02-26T04:05:00+00:00,241.611,0.312,-2.425,11.347
2026-02-26T04:10:00+00:00,243.196,0.298,-2.431,11.321
2026-02-26T04:15:00+00:00,246.088,0.27,-2.468,11.31
2026-02-26T04:20:00+00:00,248.361,0.248,-2.471,11.281
2026-02-26T04:25:00+00:00,248.159,0.242,-2.498,11.301
2026-02-26T04:30:00+00:00,243.38,0.236,-2.49,11.355
2026-02-26T04:35:00+00:00,244.093,0.228,-2.484,11.357
2026-02-26T04:40:00+00:00,243.012,0.224,-2.471,11.36
2026-02-26T04:45:00+00:00,241.635,0.247,-2.464,11.363
2026-02-26T04:50:00+00:00,242.463,0.25,-2.426,11.371
2026-02-26T04:55:00+00:00,245.619,0.253,-2.478,11.37
2026-02-26T05:00:00+00:00,244.499,0.264,-2.442,11.367
2026-02-26T05:05:00+00:00,243.964,0.288,-2.392,11.318
2026-02-26T05:10:00+00:00,247.408,0.278,-2.415,11.303
2026-02-26T05:15:00+00:00,249.644,0.265,-2.446,11.297
2026-02-26T05:20:00+00:00,247.754,0.266,-2.45,11.299
2026-02-26T05:25:00+00:00,248.193,0.276,-2.453,11.264
2026-02-26T05:30:00+00:00,250.145,0.305,-2.436,11.319
2026-02-26T05:35:00+00:00,252.855,0.296,-2.438,11.342
2026-02-26T05:40:00+00:00,258.22,0.268,-2.516,11.35
2026-02-26T05:45:00+00:00,258.296,0.276,-2.519,11.342
2026-02-26T05:50:00+00:00,263.035,0.263,-2.628,11.34
2026-02-26T05:55:00+00:00,264.956,0.294,-2.605,11.34
2026-02-26T06:00:00+00:00,265.228,0.323,-2.576,11.335
2026-02-26T06:05:00+00:00,270.429,0.314,-2.649,11.38
2026-02-26T06:10:00+00:00,280.143,0.249,-2.72,11.416
2026-02-26T06:15:00+00:00,285.337,0.249,-2.75,11.383
2026-02-26T06:20:00+00:00,290.632,0.23,-2.768,11.347
2026-02-26T06:25:00+00:00,292.391,0.239,-2.841,11.34
2026-02-26T06:30:00+00:00,296.129,0.229,-2.981,11.343
2026-02-26T06:35:00+00:00,304.249,0.245,-3.0,11.334
2026-02-26T06:40:00+00:00,309.898,0.258,-2.949,11.316
2026-02-26T06:45:00+00:00,312.645,0.252,-2.964,11.38
2026-02-26T06:50:00+00:00,313.499,0.262,-2.943,11.38
2026-02-26T06:55:00+00:00,313.282,0.284,-3.062,11.374
2026-02-26T07:00:00+00:00,315.476,0.24,-3.139,11.337
2026-02-26T07:05:00+00:00,324.417,0.284,-3.219,11.314
2026-02-26T07:10:00+00:00,342.044,0.234,-3.34,11.266
2026-02-26T07:15:00+00:00,350.546,0.216,-3.366,11.277
2026-02-26T07:20:00+00:00,352.862,0.18,-3.329,11.33
2026-02-26T07:25:00+00:00,358.639,0.219,-3.377,11.308
2026-02-26T07:30:00+00:00,367.365,0.222,-3.428,11.275
2026-02-26T07:35:00+00:00,369.291,0.115,-3.632,11.402
2026-02-26T07:40:00+00:00,369.703,0.065,-3.653,11.453
2026-02-26T07:45:00+00:00,371.656,0.045,-3.68,11.46
2026-02-26T07:50:00+00:00,376.663,0.035,-3.661,11.46
2026-02-26T07:55:00+00:00,376.096,0.017,-3.633,11.46
2026-02-26T08:00:00+00:00,377.777,0.067,-3.723,11.416
2026-02-26T08:05:00+00:00,387.809,-0.023,-3.875,11.37
2026-02-26T08:10:00+00:00,395.162,-0.009,-3.861,11.38
2026-02-26T08:15:00+00:00,398.498,0.046,-3.778,11.434
2026-02-26T08:20:00+00:00,398.794,-0.027,-3.884,11.388
2026-02-26T08:25:00+00:00,401.809,-0.031,-3.81,11.36
2026-02-26T08:30:00+00:00,408.01,-0.035,-3.886,11.369
2026-02-26T08:35:00+00:00,411.091,-0.03,-3.91,11.376
2026-02-26T08:40:00+00:00,418.145,-0.008,-3.858,11.36
2026-02-26T08:45:00+00:00,421.342,-0.036,-3.925,11.359
2026-02-26T08:50:00+00:00,417.948,-0.094,-4.029,11.357
2026-02-26T08:55:00+00:00,420.959,-0.091,-4.084,11.359
2026-02-26T09:00:00+00:00,429.048,-0.069,-4.027,11.342
2026-02-26T09:05:00+00:00,429.71,0.028,-3.874,11.359
2026-02-26T09:10:00+00:00,429.958,0.011,-4.019,11.36
2026-02-26T09:15:00+00:00,429.903,-0.018,-3.971,11.358
2026-02-26T09:20:00+00:00,430.061,0.028,-3.922,11.355
2026-02-26T09:25:00+00:00,430.203,0.042,-3.92,11.36
2026-02-26T09:30:00+00:00,433.239,0.044,-3.858,11.355
2026-02-26T09:35:00+00:00,438.068,0.034,-3.9,11.358
2026-02-26T09:40:00+00:00,431.919,0.055,-3.863,11.36
2026-02-26T09:45:00+00:00,419.116,0.025,-3.85,11.361
2026-02-26T09:50:00+00:00,417.316,0.013,-3.83,11.362
2026-02-26T09:55:00+00:00,419.214,0.047,-3.834,11.36
2026-02-26T10:00:00+00:00,416.702,0.059,-3.836,11.367
2026-02-26T10:05:00+00:00,415.744,0.053,-3.849,11.365
2026-02-26T10:10:00+00:00,410.761,0.06,-3.806,11.371
2026-02-26T10:15:00+00:00,406.214,0.018,-3.806,11.422
2026-02-26T10:20:00+00:00,409.045,0.025,-3.862,11.408
2026-02-26T10:25:00+00:00,414.758,0.021,-3.95,11.362
2026-02-26T10:30:00+00:00,418.612,0.028,-3.938,11.36
2026-02-26T10:35:00+00:00,419.161,0.014,-3.925,11.36
2026-02-26T10:40:00+00:00,425.217,0.013,-3.968,11.341
2026-02-26T10:45:00+00:00,425.448,0.027,-4.03,11.321
2026-02-26T10:50:00+00:00,420.403,0.016,-4.069,11.345
2026-02-26T10:55:00+00:00,422.924,0.002,-4.03,11.289
2026-02-26T11:00:00+00:00,425.878,0.003,-4.026,11.313
2026-02-26T11:05:00+00:00,430.05,-0.042,-4.077,11.364
2026-02-26T11:10:00+00:00,426.452,-0.021,-4.008,11.362
2026-02-26T11:15:00+00:00,423.402,-0.003,-3.983,11.361
2026-02-26T11:20:00+00:00,427.381,-0.001,-3.981,11.375
2026-02-26T11:25:00+00:00,425.781,-0.025,-4.011,11.365
2026-02-26T11:30:00+00:00,427.815,-0.009,-3.965,11.36
2026-02-26T11:35:00+00:00,428.673,-0.007,-3.974,11.38
2026-02-26T11:40:00+00:00,427.235,-0.005,-3.953,11.377
2026-02-26T11:45:00+00:00,427.148,-0.024,-4.122,11.391
2026-02-26T11:50:00+00:00,427.333,-0.017,-4.073,11.408
2026-02-26T11:55:00+00:00,424.881,-0.038,-4.18,11.42
2026-02-26T12:00:00+00:00,428.049,-0.03,-4.134,11.445
2026-02-26T12:05:00+00:00,424.174,-0.007,-3.99,11.384
2026-02-26T12:10:00+00:00,423.777,0.019,-4.055,11.376
2026-02-26T12:15:00+00:00,421.143,-0.016,-4.249,11.37
2026-02-26T12:20:00+00:00,423.091,0.016,-4.235,11.361
2026-02-26T12:25:00+00:00,427.924,0.039,-4.109,11.361
2026-02-26T12:30:00+00:00,427.953,0.018,-4.091,11.361
2026-02-26T12:35:00+00:00,422.814,0.017,-4.189,11.359
2026-02-26T12:40:00+00:00,417.851,0.022,-4.125,11.36
2026-02-26T12:45:00+00:00,412.538,0.044,-4.122,11.36
2026-02-26T12:50:00+00:00,414.229,0.085,-4.075,11.374
2026-02-26T12:55:00+00:00,417.914,0.06,-3.998,11.41
2026-02-26T13:00:00+00:00,416.56,0.082,-3.853,11.443
2026-02-26T13:05:00+00:00,415.079,0.112,-3.862,11.446
2026-02-26T13:10:00+00:00,412.153,0.11,-3.864,11.424
2026-02-26T13:15:00+00:00,413.975,0.097,-3.812,11.452
2026-02-26T13:20:00+00:00,411.007,0.068,-3.851,11.456
2026-02-26T13:25:00+00:00,410.941,0.028,-4.003,11.46
2026-02-26T13:30:00+00:00,409.789,0.031,-3.982,11.404
2026-02-26T13:35:00+00:00,412.06,0.069,-3.861,11.45
2026-02-26T13:40:00+00:00,414.408,-0.004,-3.975,11.387
2026-02-26T13:45:00+00:00,420.767,-0.007,-3.925,11.368
2026-02-26T13:50:00+00:00,424.532,0.047,-3.914,11.376
