ValueDate,Amps,MVAr,MW,Volts
2026-02-26T00:05:00+00:00,64.404,0.458,3.56,33.204
2026-02-26T00:10:00+00:00,63.639,0.43,3.588,33.128
2026-02-26T00:15:00+00:00,63.484,0.487,3.519,33.1
2026-02-26T00:20:00+00:00,64.128,0.51,3.513,33.088
2026-02-26T00:25:00+00:00,69.083,0.397,3.35,33.156
2026-02-26T00:30:00+00:00,77.113,0.229,3.276,33.372
2026-02-26T00:35:00+00:00,80.739,0.338,3.426,33.311
2026-02-26T00:40:00+00:00,83.822,0.313,3.669,33.295
2026-02-26T00:45:00+00:00,82.108,0.35,3.556,33.858
2026-02-26T00:50:00+00:00,79.96,0.316,3.442,33.8
2026-02-26T00:55:00+00:00,80.778,0.329,3.509,33.801
2026-02-26T01:00:00+00:00,80.826,0.329,3.462,33.894
2026-02-26T01:05:00+00:00,81.748,0.385,3.569,33.9
2026-02-26T01:10:00+00:00,81.84,0.335,3.555,33.904
2026-02-26T01:15:00+00:00,81.475,0.314,3.506,33.951
2026-02-26T01:20:00+00:00,80.734,0.193,3.432,34.0
2026-02-26T01:25:00+00:00,61.556,0.366,3.308,33.802
2026-02-26T01:30:00+00:00,62.816,0.485,3.548,33.8
2026-02-26T01:35:00+00:00,63.174,0.492,3.59,33.771
2026-02-26T01:40:00+00:00,64.099,0.497,3.596,33.794
2026-02-26T01:45:00+00:00,64.191,0.505,3.628,33.787
2026-02-26T01:50:00+00:00,63.37,0.523,3.598,33.795
2026-02-26T01:55:00+00:00,63.22,0.512,3.588,33.864
2026-02-26T02:00:00+00:00,63.86,0.507,3.587,33.538
2026-02-26T02:05:00+00:00,66.638,0.479,3.751,33.176
2026-02-26T02:10:00+00:00,66.156,0.482,3.808,33.194
2026-02-26T02:15:00+00:00,63.488,0.486,3.592,33.155
2026-02-26T02:20:00+00:00,63.132,0.471,3.558,33.201
2026-02-26T02:25:00+00:00,60.902,0.47,3.415,33.211
2026-02-26T02:30:00+00:00,63.119,0.491,3.592,33.241
2026-02-26T02:35:00+00:00,65.165,0.475,3.613,33.3
