ValueDate,Amps,MVAr,MW,Volts
2026-02-26T00:05:00+00:00,269.596,-0.51,-4.311,11.16
2026-02-26T00:10:00+00:00,272.087,-0.489,-4.362,11.14
2026-02-26T00:15:00+00:00,267.927,-0.484,-4.264,11.133
2026-02-26T00:20:00+00:00,265.663,-0.485,-4.166,11.133
2026-02-26T00:25:00+00:00,265.499,-0.507,-4.24,11.133
2026-02-26T00:30:00+00:00,258.392,-0.492,-4.099,11.165
2026-02-26T00:35:00+00:00,266.449,-0.501,-4.219,11.128
2026-02-26T00:40:00+00:00,266.798,-0.563,-4.216,11.132
2026-02-26T00:45:00+00:00,268.094,-0.607,-4.188,11.117
2026-02-26T00:50:00+00:00,267.3,-0.536,-4.174,11.115
2026-02-26T00:55:00+00:00,268.722,-0.574,-4.235,11.1
2026-02-26T01:00:00+00:00,271.432,-0.568,-4.352,11.134
2026-02-26T01:05:00+00:00,265.054,-0.524,-4.169,11.155
2026-02-26T01:10:00+00:00,262.405,-0.528,-4.128,11.174
2026-02-26T01:15:00+00:00,261.648,-0.531,-4.118,11.192
2026-02-26T01:20:00+00:00,257.646,-0.554,-4.024,11.197
2026-02-26T01:25:00+00:00,254.126,-0.508,-4.004,11.2
2026-02-26T01:30:00+00:00,247.731,-0.506,-3.852,11.2
2026-02-26T01:35:00+00:00,253.973,-0.572,-4.067,11.2
2026-02-26T01:40:00+00:00,249.013,-0.527,-3.964,11.201
2026-02-26T01:45:00+00:00,249.815,-0.54,-4.056,11.221
2026-02-26T01:50:00+00:00,250.302,-0.564,-4.039,11.228
2026-02-26T01:55:00+00:00,255.739,-0.596,-4.207,11.238
2026-02-26T02:00:00+00:00,251.849,-0.618,-4.155,11.277
2026-02-26T02:05:00+00:00,253.165,-0.595,-4.174,11.204
2026-02-26T02:10:00+00:00,250.766,-0.578,-4.13,11.211
2026-02-26T02:15:00+00:00,249.67,-0.603,-4.091,11.243
2026-02-26T02:20:00+00:00,244.99,-0.585,-3.992,11.249
2026-02-26T02:25:00+00:00,244.795,-0.591,-4.005,11.262
2026-02-26T02:30:00+00:00,241.74,-0.57,-3.927,11.278
2026-02-26T02:35:00+00:00,244.714,-0.629,-4.029,11.279
2026-02-26T02:40:00+00:00,242.068,-0.55,-3.965,11.245
2026-02-26T02:45:00+00:00,238.653,-0.519,-3.859,11.233
2026-02-26T02:50:00+00:00,241.008,-0.53,-3.953,11.239
2026-02-26T02:55:00+00:00,240.46,-0.502,-3.979,11.246
2026-02-26T03:00:00+00:00,241.302,-0.494,-3.989,11.25
2026-02-26T03:05:00+00:00,229.783,-0.49,-3.703,11.246
2026-02-26T03:10:00+00:00,225.389,-0.489,-3.611,11.253
2026-02-26T03:15:00+00:00,229.448,-0.481,-3.725,11.247
2026-02-26T03:20:00+00:00,230.862,-0.49,-3.758,11.246
2026-02-26T03:25:00+00:00,230.321,-0.518,-3.781,11.256
2026-02-26T03:30:00+00:00,232.252,-0.527,-3.841,11.247
2026-02-26T03:35:00+00:00,230.214,-0.493,-3.806,11.264
2026-02-26T03:40:00+00:00,230.657,-0.497,-3.8,11.258
2026-02-26T03:45:00+00:00,244.83,-0.654,-4.162,11.253
2026-02-26T03:50:00+00:00,239.26,-0.547,-4.084,11.284
2026-02-26T03:55:00+00:00,236.217,-0.53,-4.022,11.29
2026-02-26T04:00:00+00:00,240.637,-0.558,-4.134,11.308
2026-02-26T04:05:00+00:00,236.961,-0.558,-3.988,11.235
2026-02-26T04:10:00+00:00,243.285,-0.551,-4.155,11.233
2026-02-26T04:15:00+00:00,235.698,-0.508,-3.944,11.233
2026-02-26T04:20:00+00:00,238.683,-0.542,-3.982,11.234
2026-02-26T04:25:00+00:00,239.312,-0.64,-3.986,11.228
2026-02-26T04:30:00+00:00,238.69,-0.558,-4.0,11.243
2026-02-26T04:35:00+00:00,242.288,-0.67,-4.049,11.233
2026-02-26T04:40:00+00:00,238.574,-0.46,-3.95,11.265
2026-02-26T04:45:00+00:00,242.156,-0.438,-4.013,11.261
2026-02-26T04:50:00+00:00,244.806,-0.493,-4.063,11.264
2026-02-26T04:55:00+00:00,250.484,-0.498,-4.156,11.265
2026-02-26T05:00:00+00:00,251.541,-0.488,-4.159,11.26
2026-02-26T05:05:00+00:00,253.351,-0.487,-4.156,11.209
2026-02-26T05:10:00+00:00,264.28,-0.494,-4.412,11.177
2026-02-26T05:15:00+00:00,265.096,-0.514,-4.422,11.192
2026-02-26T05:20:00+00:00,256.213,-0.475,-4.208,11.196
2026-02-26T05:25:00+00:00,261.56,-0.496,-4.307,11.159
2026-02-26T05:30:00+00:00,268.0,-0.499,-4.491,11.137
2026-02-26T05:35:00+00:00,264.722,-0.505,-4.383,11.145
2026-02-26T05:40:00+00:00,260.461,-0.514,-4.281,11.178
2026-02-26T05:45:00+00:00,267.624,-0.49,-4.485,11.168
