ValueDate,Amps,MVAr,MW,Volts
2026-02-26T00:05:00+00:00,395.772,-1.11,7.634,11.306
2026-02-26T00:10:00+00:00,399.467,-1.144,7.674,11.294
2026-02-26T00:15:00+00:00,402.322,-1.134,7.696,11.253
2026-02-26T00:20:00+00:00,401.089,-1.158,7.694,11.266
2026-02-26T00:25:00+00:00,400.806,-1.149,7.694,11.294
2026-02-26T00:30:00+00:00,395.092,-1.166,7.616,11.3
2026-02-26T00:35:00+00:00,408.954,-1.164,7.844,11.253
2026-02-26T00:40:00+00:00,422.225,-1.2,8.082,11.204
2026-02-26T00:45:00+00:00,429.864,-1.134,8.32,11.338
2026-02-26T00:50:00+00:00,430.112,-1.158,8.341,11.362
2026-02-26T00:55:00+00:00,427.049,-1.188,8.281,11.386
2026-02-26T01:00:00+00:00,425.873,-1.25,8.266,11.396
2026-02-26T01:05:00+00:00,430.881,-1.219,8.369,11.379
2026-02-26T01:10:00+00:00,435.513,-1.17,8.463,11.385
2026-02-26T01:15:00+00:00,427.448,-1.256,8.308,11.4
2026-02-26T01:20:00+00:00,425.426,-1.274,8.282,11.404
2026-02-26T01:25:00+00:00,420.798,-1.263,8.214,11.42
2026-02-26T01:30:00+00:00,413.414,-1.178,8.065,11.428
2026-02-26T01:35:00+00:00,414.468,-1.134,8.085,11.429
2026-02-26T01:40:00+00:00,410.04,-1.158,8.014,11.45
2026-02-26T01:45:00+00:00,406.556,-1.184,7.954,11.47
2026-02-26T01:50:00+00:00,402.558,-1.128,7.886,11.471
2026-02-26T01:55:00+00:00,403.338,-1.118,7.893,11.483
2026-02-26T02:00:00+00:00,400.17,-1.166,7.78,11.393
2026-02-26T02:05:00+00:00,403.082,-1.222,7.764,11.3
2026-02-26T02:10:00+00:00,400.412,-1.222,7.703,11.3
2026-02-26T02:15:00+00:00,401.383,-1.22,7.724,11.3
2026-02-26T02:20:00+00:00,401.486,-1.252,7.727,11.3
2026-02-26T02:25:00+00:00,399.136,-1.243,7.69,11.3
2026-02-26T02:30:00+00:00,400.241,-1.191,7.715,11.3
2026-02-26T02:35:00+00:00,398.169,-1.177,7.675,11.305
2026-02-26T02:40:00+00:00,398.562,-1.212,7.692,11.324
2026-02-26T02:45:00+00:00,397.074,-1.178,7.67,11.332
2026-02-26T02:50:00+00:00,394.0,-1.178,7.626,11.351
2026-02-26T02:55:00+00:00,386.456,-1.182,7.472,11.376
2026-02-26T03:00:00+00:00,383.89,-1.238,7.431,11.381
2026-02-26T03:05:00+00:00,383.481,-1.184,7.414,11.365
2026-02-26T03:10:00+00:00,383.59,-1.166,7.416,11.352
2026-02-26T03:15:00+00:00,382.696,-1.174,7.39,11.376
2026-02-26T03:20:00+00:00,380.379,-1.201,7.36,11.378
2026-02-26T03:25:00+00:00,379.196,-1.174,7.355,11.394
2026-02-26T03:30:00+00:00,375.338,-1.25,7.257,11.4
2026-02-26T03:35:00+00:00,371.857,-1.303,7.202,11.4
2026-02-26T03:40:00+00:00,374.639,-1.268,7.268,11.4
2026-02-26T03:45:00+00:00,368.746,-1.281,7.142,11.402
2026-02-26T03:50:00+00:00,369.206,-1.296,7.142,11.424
2026-02-26T03:55:00+00:00,368.328,-1.282,7.132,11.426
2026-02-26T04:00:00+00:00,366.796,-1.22,7.132,11.43
2026-02-26T04:05:00+00:00,364.494,-1.212,7.054,11.385
2026-02-26T04:10:00+00:00,369.192,-1.152,7.142,11.383
2026-02-26T04:15:00+00:00,367.249,-1.146,7.114,11.37
2026-02-26T04:20:00+00:00,367.345,-1.15,7.11,11.379
2026-02-26T04:25:00+00:00,366.455,-1.1,7.103,11.392
2026-02-26T04:30:00+00:00,366.1,-1.092,7.094,11.4
2026-02-26T04:35:00+00:00,366.178,-1.068,7.105,11.4
2026-02-26T04:40:00+00:00,369.534,-0.994,7.172,11.384
2026-02-26T04:45:00+00:00,373.894,-0.921,7.259,11.376
2026-02-26T04:50:00+00:00,373.749,-0.95,7.262,11.396
2026-02-26T04:55:00+00:00,372.794,-1.002,7.244,11.4
2026-02-26T05:00:00+00:00,372.482,-1.016,7.232,11.396
2026-02-26T05:05:00+00:00,376.962,-0.975,7.304,11.326
2026-02-26T05:10:00+00:00,380.38,-0.945,7.352,11.3
2026-02-26T05:15:00+00:00,377.472,-0.969,7.304,11.326
2026-02-26T05:20:00+00:00,378.842,-0.956,7.342,11.324
2026-02-26T05:25:00+00:00,378.482,-0.984,7.315,11.3
2026-02-26T05:30:00+00:00,380.042,-0.995,7.341,11.3
2026-02-26T05:35:00+00:00,384.385,-1.03,7.426,11.3
2026-02-26T05:40:00+00:00,389.014,-1.055,7.528,11.3
2026-02-26T05:45:00+00:00,387.803,-1.034,7.498,11.3
2026-02-26T05:50:00+00:00,393.572,-1.036,7.593,11.29
2026-02-26T05:55:00+00:00,400.485,-1.005,7.728,11.258
2026-02-26T06:00:00+00:00,405.348,-1.011,7.799,11.25
2026-02-26T06:05:00+00:00,414.904,-0.972,7.991,11.253
2026-02-26T06:10:00+00:00,427.483,-0.976,8.264,11.324
2026-02-26T06:15:00+00:00,434.821,-0.989,8.477,11.355
2026-02-26T06:20:00+00:00,438.444,-0.938,8.55,11.378
2026-02-26T06:25:00+00:00,440.544,-0.952,8.565,11.33
2026-02-26T06:30:00+00:00,443.61,-0.97,8.61,11.33
2026-02-26T06:35:00+00:00,455.221,-0.942,8.828,11.307
2026-02-26T06:40:00+00:00,459.818,-0.884,8.884,11.3
2026-02-26T06:45:00+00:00,465.475,-0.854,9.018,11.3
2026-02-26T06:50:00+00:00,474.106,-0.866,9.232,11.323
2026-02-26T06:55:00+00:00,481.618,-0.88,9.356,11.317
2026-02-26T07:00:00+00:00,493.749,-0.83,9.581,11.3
2026-02-26T07:05:00+00:00,501.599,-0.8,9.722,11.272
2026-02-26T07:10:00+00:00,518.688,-0.719,10.068,11.286
2026-02-26T07:15:00+00:00,521.038,-0.726,10.196,11.373
2026-02-26T07:20:00+00:00,527.292,-0.692,10.377,11.4
2026-02-26T07:25:00+00:00,530.19,-0.702,10.401,11.396
2026-02-26T07:30:00+00:00,539.33,-0.699,10.562,11.369
2026-02-26T07:35:00+00:00,541.51,-0.667,10.567,11.32
2026-02-26T07:40:00+00:00,548.293,-0.571,10.696,11.314
2026-02-26T07:45:00+00:00,550.86,-0.544,10.736,11.304
2026-02-26T07:50:00+00:00,545.901,-0.554,10.656,11.312
2026-02-26T07:55:00+00:00,547.487,-0.576,10.683,11.3
2026-02-26T08:00:00+00:00,556.84,-0.579,10.83,11.3
2026-02-26T08:05:00+00:00,566.892,-0.558,11.0,11.25
2026-02-26T08:10:00+00:00,571.72,-0.56,11.084,11.25
2026-02-26T08:15:00+00:00,580.38,-0.366,11.232,11.236
2026-02-26T08:20:00+00:00,581.326,-0.405,11.245,11.222
2026-02-26T08:25:00+00:00,587.738,-0.416,11.38,11.214
2026-02-26T08:30:00+00:00,584.03,-0.371,11.292,11.221
2026-02-26T08:35:00+00:00,591.304,-0.371,11.439,11.226
2026-02-26T08:40:00+00:00,598.442,-0.338,11.638,11.286
2026-02-26T08:45:00+00:00,595.88,-0.308,11.695,11.375
2026-02-26T08:50:00+00:00,598.428,-0.286,11.743,11.374
2026-02-26T08:55:00+00:00,599.69,-0.29,11.772,11.375
2026-02-26T09:00:00+00:00,604.642,-0.21,11.86,11.374
2026-02-26T09:05:00+00:00,606.802,-0.18,11.894,11.36
2026-02-26T09:10:00+00:00,607.71,-0.104,11.926,11.358
2026-02-26T09:15:00+00:00,610.566,-0.222,11.973,11.368
2026-02-26T09:20:00+00:00,609.92,-0.206,11.994,11.394
2026-02-26T09:25:00+00:00,611.113,-0.206,12.019,11.39
2026-02-26T09:30:00+00:00,616.558,-0.148,12.13,11.4
2026-02-26T09:35:00+00:00,614.583,-0.165,12.099,11.4
2026-02-26T09:40:00+00:00,612.323,-0.228,12.052,11.396
2026-02-26T09:45:00+00:00,613.835,-0.276,12.086,11.4
2026-02-26T09:50:00+00:00,611.93,-0.351,12.068,11.407
2026-02-26T09:55:00+00:00,612.79,-0.328,12.087,11.43
2026-02-26T10:00:00+00:00,623.953,-0.176,12.296,11.408
2026-02-26T10:05:00+00:00,633.623,-0.164,12.482,11.4
2026-02-26T10:10:00+00:00,639.271,-0.126,12.564,11.4
2026-02-26T10:15:00+00:00,637.195,-0.137,12.554,11.4
2026-02-26T10:20:00+00:00,641.07,-0.144,12.63,11.4
2026-02-26T10:25:00+00:00,631.594,-0.217,12.414,11.368
2026-02-26T10:30:00+00:00,634.822,-0.261,12.446,11.356
2026-02-26T10:35:00+00:00,638.454,-0.274,12.533,11.36
2026-02-26T10:40:00+00:00,630.962,-0.296,12.35,11.35
2026-02-26T10:45:00+00:00,627.726,-0.316,12.325,11.362
2026-02-26T10:50:00+00:00,624.774,-0.254,12.274,11.371
2026-02-26T10:55:00+00:00,625.248,-0.195,12.278,11.376
2026-02-26T11:00:00+00:00,622.252,-0.226,12.231,11.405
2026-02-26T11:05:00+00:00,613.709,-0.262,12.133,11.437
2026-02-26T11:10:00+00:00,609.603,-0.124,12.048,11.423
2026-02-26T11:15:00+00:00,613.946,-0.133,12.123,11.427
2026-02-26T11:20:00+00:00,611.337,-0.13,12.078,11.446
2026-02-26T11:25:00+00:00,612.943,-0.15,12.11,11.435
2026-02-26T11:30:00+00:00,618.686,-0.154,12.222,11.424
2026-02-26T11:35:00+00:00,620.911,-0.12,12.26,11.413
2026-02-26T11:40:00+00:00,614.6,-0.11,12.154,11.446
2026-02-26T11:45:00+00:00,602.426,-0.149,11.923,11.452
2026-02-26T11:50:00+00:00,605.993,-0.322,11.816,11.301
2026-02-26T11:55:00+00:00,609.542,-0.31,11.903,11.3
2026-02-26T12:00:00+00:00,606.568,-0.382,11.848,11.304
2026-02-26T12:05:00+00:00,617.2,-0.426,12.044,11.3
2026-02-26T12:10:00+00:00,626.841,-0.455,12.202,11.285
2026-02-26T12:15:00+00:00,622.102,-0.532,12.107,11.293
2026-02-26T12:20:00+00:00,616.59,-0.507,12.018,11.3
2026-02-26T12:25:00+00:00,617.901,-0.468,12.042,11.292
2026-02-26T12:30:00+00:00,610.512,-0.466,11.866,11.272
2026-02-26T12:35:00+00:00,619.004,-0.428,12.005,11.233
2026-02-26T12:40:00+00:00,617.921,-0.326,12.011,11.26
2026-02-26T12:45:00+00:00,610.168,-0.257,12.01,11.392
2026-02-26T12:50:00+00:00,618.614,-0.307,12.176,11.4
2026-02-26T12:55:00+00:00,619.217,-0.309,12.218,11.416
2026-02-26T13:00:00+00:00,620.873,-0.347,12.245,11.428
2026-02-26T13:05:00+00:00,619.83,-0.362,12.224,11.409
2026-02-26T13:10:00+00:00,624.93,-0.264,12.294,11.4
2026-02-26T13:15:00+00:00,622.233,-0.325,12.276,11.43
