ValueDate,Amps,Volts
2026-02-26T08:20:00+00:00,482.351,11.132
2026-02-26T08:25:00+00:00,480.032,11.114
2026-02-26T08:30:00+00:00,485.428,11.13
2026-02-26T08:35:00+00:00,485.767,11.111
2026-02-26T08:40:00+00:00,489.845,11.096
2026-02-26T08:45:00+00:00,489.734,11.075
2026-02-26T08:50:00+00:00,487.847,11.099
2026-02-26T08:55:00+00:00,484.69,11.094
2026-02-26T09:00:00+00:00,485.569,11.091
2026-02-26T09:05:00+00:00,488.181,11.103
2026-02-26T09:10:00+00:00,495.906,11.121
2026-02-26T09:15:00+00:00,502.675,11.08
2026-02-26T09:20:00+00:00,497.139,11.099
2026-02-26T09:25:00+00:00,501.445,11.1
2026-02-26T09:30:00+00:00,505.354,11.119
2026-02-26T09:35:00+00:00,505.75,11.111
2026-02-26T09:40:00+00:00,506.261,11.1
2026-02-26T09:45:00+00:00,503.839,11.102
2026-02-26T09:50:00+00:00,505.812,11.119
2026-02-26T09:55:00+00:00,509.774,11.123
2026-02-26T10:00:00+00:00,494.598,11.129
2026-02-26T10:05:00+00:00,494.567,11.132
2026-02-26T10:10:00+00:00,496.979,11.137
2026-02-26T10:15:00+00:00,486.542,11.155
2026-02-26T10:20:00+00:00,497.411,11.139
2026-02-26T10:25:00+00:00,505.193,11.12
2026-02-26T10:30:00+00:00,499.996,11.131
2026-02-26T10:35:00+00:00,500.795,11.131
2026-02-26T10:40:00+00:00,514.109,11.073
2026-02-26T10:45:00+00:00,524.02,11.034
2026-02-26T10:50:00+00:00,520.749,11.034
2026-02-26T10:55:00+00:00,520.501,11.033
2026-02-26T11:00:00+00:00,524.843,11.067
2026-02-26T11:05:00+00:00,535.229,11.133
2026-02-26T11:10:00+00:00,544.38,11.133
2026-02-26T11:15:00+00:00,539.57,11.131
2026-02-26T11:20:00+00:00,531.882,11.133
2026-02-26T11:25:00+00:00,540.086,11.114
2026-02-26T11:30:00+00:00,530.831,11.121
2026-02-26T11:35:00+00:00,528.288,11.133
2026-02-26T11:40:00+00:00,536.66,11.133
2026-02-26T11:45:00+00:00,537.188,11.138
2026-02-26T11:50:00+00:00,543.317,11.15
2026-02-26T11:55:00+00:00,551.809,11.153
2026-02-26T12:00:00+00:00,552.481,11.169
2026-02-26T12:05:00+00:00,546.663,11.133
2026-02-26T12:10:00+00:00,548.949,11.132
2026-02-26T12:15:00+00:00,556.356,11.126
2026-02-26T12:20:00+00:00,548.299,11.124
2026-02-26T12:25:00+00:00,555.979,11.127
2026-02-26T12:30:00+00:00,548.841,11.121
2026-02-26T12:35:00+00:00,539.194,11.085
2026-02-26T12:40:00+00:00,534.174,11.092
2026-02-26T12:45:00+00:00,527.994,11.08
2026-02-26T12:50:00+00:00,518.723,11.12
2026-02-26T12:55:00+00:00,515.881,11.14
2026-02-26T13:00:00+00:00,508.001,11.192
2026-02-26T13:05:00+00:00,505.75,11.177
2026-02-26T13:10:00+00:00,511.656,11.135
2026-02-26T13:15:00+00:00,512.068,11.167
2026-02-26T13:20:00+00:00,512.549,11.156
2026-02-26T13:25:00+00:00,509.445,11.176
2026-02-26T13:30:00+00:00,503.196,11.116
2026-02-26T13:35:00+00:00,503.095,11.131
2026-02-26T13:40:00+00:00,514.556,11.102
2026-02-26T13:45:00+00:00,514.005,11.115
2026-02-26T13:50:00+00:00,514.282,11.104
2026-02-26T13:55:00+00:00,511.353,11.133
2026-02-26T14:00:00+00:00,515.757,11.133
2026-02-26T14:05:00+00:00,520.217,11.141
2026-02-26T14:10:00+00:00,521.766,11.14
2026-02-26T14:15:00+00:00,517.862,11.135
2026-02-26T14:20:00+00:00,522.545,11.149
2026-02-26T14:25:00+00:00,525.103,11.135
2026-02-26T14:30:00+00:00,526.982,11.133
2026-02-26T14:35:00+00:00,531.218,11.15
2026-02-26T14:40:00+00:00,522.601,11.184
2026-02-26T14:45:00+00:00,515.662,11.167
2026-02-26T14:50:00+00:00,508.71,11.176
2026-02-26T14:55:00+00:00,506.012,11.166
2026-02-26T15:00:00+00:00,509.804,11.2
2026-02-26T15:05:00+00:00,512.738,11.201
2026-02-26T15:10:00+00:00,514.796,11.256
2026-02-26T15:15:00+00:00,509.371,11.301
2026-02-26T15:20:00+00:00,500.942,11.299
2026-02-26T15:25:00+00:00,496.24,11.263
2026-02-26T15:30:00+00:00,508.232,11.219
2026-02-26T15:35:00+00:00,509.6,11.18
2026-02-26T15:40:00+00:00,512.424,11.173
2026-02-26T15:45:00+00:00,521.879,11.167
2026-02-26T15:50:00+00:00,526.922,11.124
2026-02-26T15:55:00+00:00,529.591,11.137
2026-02-26T16:00:00+00:00,535.457,11.14
2026-02-26T16:05:00+00:00,538.237,11.113
2026-02-26T16:10:00+00:00,542.183,11.129
2026-02-26T16:15:00+00:00,549.404,11.152
2026-02-26T16:20:00+00:00,540.433,11.167
2026-02-26T16:25:00+00:00,538.617,11.206
2026-02-26T16:30:00+00:00,546.964,11.244
2026-02-26T16:35:00+00:00,537.801,11.233
2026-02-26T16:40:00+00:00,538.183,11.224
2026-02-26T16:45:00+00:00,541.823,11.179
2026-02-26T16:50:00+00:00,541.82,11.131
2026-02-26T16:55:00+00:00,543.487,11.132
2026-02-26T17:00:00+00:00,563.301,11.21
2026-02-26T17:05:00+00:00,556.325,11.173
2026-02-26T17:10:00+00:00,554.022,11.233
2026-02-26T17:15:00+00:00,564.769,11.209
2026-02-26T17:20:00+00:00,577.6,11.149
2026-02-26T17:25:00+00:00,578.334,11.174
2026-02-26T17:30:00+00:00,572.448,11.197
2026-02-26T17:35:00+00:00,580.085,11.148
2026-02-26T17:40:00+00:00,590.385,11.156
2026-02-26T17:45:00+00:00,589.429,11.193
2026-02-26T17:50:00+00:00,578.405,11.271
2026-02-26T17:55:00+00:00,564.94,11.295
2026-02-26T18:00:00+00:00,551.656,11.314
2026-02-26T18:05:00+00:00,553.075,11.284
2026-02-26T18:10:00+00:00,559.647,11.237
2026-02-26T18:15:00+00:00,556.197,11.257
2026-02-26T18:20:00+00:00,552.445,11.25
2026-02-26T18:25:00+00:00,550.777,11.247
2026-02-26T18:30:00+00:00,537.998,11.267
2026-02-26T18:35:00+00:00,534.774,11.266
2026-02-26T18:40:00+00:00,534.297,11.239
2026-02-26T18:45:00+00:00,534.555,11.195
2026-02-26T18:50:00+00:00,540.882,11.19
2026-02-26T18:55:00+00:00,531.691,11.213
2026-02-26T19:00:00+00:00,522.18,11.221
2026-02-26T19:05:00+00:00,517.896,11.18
2026-02-26T19:10:00+00:00,524.204,11.126
2026-02-26T19:15:00+00:00,528.186,11.123
2026-02-26T19:20:00+00:00,515.856,11.142
2026-02-26T19:25:00+00:00,510.036,11.168
2026-02-26T19:30:00+00:00,507.876,11.217
2026-02-26T19:35:00+00:00,505.327,11.27
2026-02-26T19:40:00+00:00,506.229,11.224
2026-02-26T19:45:00+00:00,496.899,11.214
2026-02-26T19:50:00+00:00,495.583,11.105
2026-02-26T19:55:00+00:00,488.519,11.152
2026-02-26T20:00:00+00:00,480.839,11.167
2026-02-26T20:05:00+00:00,478.632,11.131
2026-02-26T20:10:00+00:00,481.356,11.149
2026-02-26T20:15:00+00:00,475.546,11.143
2026-02-26T20:20:00+00:00,474.177,11.123
2026-02-26T20:25:00+00:00,479.541,11.144
2026-02-26T20:30:00+00:00,476.787,11.134
2026-02-26T20:35:00+00:00,472.339,11.13
2026-02-26T20:40:00+00:00,470.36,11.092
2026-02-26T20:45:00+00:00,460.741,11.066
2026-02-26T20:50:00+00:00,459.148,11.058
2026-02-26T20:55:00+00:00,452.561,11.067
2026-02-26T21:00:00+00:00,440.422,11.093
2026-02-26T21:05:00+00:00,446.884,11.071
2026-02-26T21:10:00+00:00,438.694,11.107
2026-02-26T21:15:00+00:00,435.541,11.157
2026-02-26T21:20:00+00:00,433.881,11.165
2026-02-26T21:25:00+00:00,423.496,11.176
2026-02-26T21:30:00+00:00,420.04,11.212
2026-02-26T21:35:00+00:00,411.028,11.235
2026-02-26T21:40:00+00:00,411.363,11.251
2026-02-26T21:45:00+00:00,411.845,11.237
2026-02-26T21:50:00+00:00,402.474,11.243
2026-02-26T21:55:00+00:00,398.082,11.129
2026-02-26T22:00:00+00:00,385.994,11.126
2026-02-26T22:05:00+00:00,375.965,11.14
2026-02-26T22:10:00+00:00,363.522,11.2
2026-02-26T22:15:00+00:00,360.33,11.205
2026-02-26T22:20:00+00:00,367.435,11.21
2026-02-26T22:25:00+00:00,377.979,11.2
2026-02-26T22:30:00+00:00,373.725,11.178
2026-02-26T22:35:00+00:00,364.672,11.189
2026-02-26T22:40:00+00:00,348.473,11.202
2026-02-26T22:45:00+00:00,342.835,11.215
2026-02-26T22:50:00+00:00,339.513,11.254
2026-02-26T22:55:00+00:00,335.179,11.266
2026-02-26T23:00:00+00:00,335.971,11.278
2026-02-26T23:05:00+00:00,337.651,11.233
2026-02-26T23:10:00+00:00,330.205,11.206
2026-02-26T23:15:00+00:00,325.267,11.2
2026-02-26T23:20:00+00:00,324.574,11.199
2026-02-26T23:25:00+00:00,317.876,11.206
2026-02-26T23:30:00+00:00,317.37,11.205
2026-02-26T23:35:00+00:00,304.868,11.207
2026-02-26T23:40:00+00:00,304.176,11.23
2026-02-26T23:45:00+00:00,302.271,11.242
2026-02-26T23:50:00+00:00,295.781,11.272
2026-02-26T23:55:00+00:00,292.692,11.298
2026-02-27T00:00:00+00:00,296.701,11.297
2026-02-27T00:05:00+00:00,302.779,11.254
2026-02-27T00:10:00+00:00,307.003,11.234
2026-02-27T00:15:00+00:00,305.305,11.264
2026-02-27T00:20:00+00:00,303.247,11.298
2026-02-27T00:25:00+00:00,304.225,11.223
2026-02-27T00:30:00+00:00,307.585,11.204
2026-02-27T00:35:00+00:00,310.211,11.138
2026-02-27T00:40:00+00:00,318.973,11.099
2026-02-27T00:45:00+00:00,321.606,11.114
2026-02-27T00:50:00+00:00,320.448,11.087
2026-02-27T00:55:00+00:00,320.602,11.116
2026-02-27T01:00:00+00:00,319.361,11.131
2026-02-27T01:05:00+00:00,312.352,11.127
2026-02-27T01:10:00+00:00,307.814,11.131
2026-02-27T01:15:00+00:00,306.791,11.133
2026-02-27T01:20:00+00:00,302.994,11.133
2026-02-27T01:25:00+00:00,298.455,11.142
2026-02-27T01:30:00+00:00,299.272,11.166
2026-02-27T01:35:00+00:00,300.281,11.136
2026-02-27T01:40:00+00:00,295.938,11.166
2026-02-27T01:45:00+00:00,295.166,11.187
2026-02-27T01:50:00+00:00,291.295,11.2
2026-02-27T01:55:00+00:00,290.874,11.208
2026-02-27T02:00:00+00:00,290.671,11.226
2026-02-27T02:05:00+00:00,291.815,11.202
2026-02-27T02:10:00+00:00,287.403,11.23
2026-02-27T02:15:00+00:00,286.821,11.251
2026-02-27T02:20:00+00:00,282.625,11.277
2026-02-27T02:25:00+00:00,281.382,11.302
2026-02-27T02:30:00+00:00,269.594,11.31
2026-02-27T02:35:00+00:00,267.628,11.265
2026-02-27T02:40:00+00:00,272.336,11.223
2026-02-27T02:45:00+00:00,274.922,11.205
2026-02-27T02:50:00+00:00,274.342,11.2
2026-02-27T02:55:00+00:00,271.96,11.182
2026-02-27T03:00:00+00:00,269.365,11.205
2026-02-27T03:05:00+00:00,269.178,11.189
2026-02-27T03:10:00+00:00,276.926,11.197
2026-02-27T03:15:00+00:00,275.95,11.206
2026-02-27T03:20:00+00:00,273.894,11.225
2026-02-27T03:25:00+00:00,272.5,11.233
2026-02-27T03:30:00+00:00,268.973,11.244
2026-02-27T03:35:00+00:00,272.632,11.262
2026-02-27T03:40:00+00:00,272.622,11.266
2026-02-27T03:45:00+00:00,271.653,11.282
2026-02-27T03:50:00+00:00,269.914,11.289
2026-02-27T03:55:00+00:00,273.159,11.291
2026-02-27T04:00:00+00:00,272.521,11.29
2026-02-27T04:05:00+00:00,267.199,11.3
2026-02-27T04:10:00+00:00,267.647,11.313
2026-02-27T04:15:00+00:00,263.691,11.264
2026-02-27T04:20:00+00:00,269.051,11.253
2026-02-27T04:25:00+00:00,273.63,11.257
2026-02-27T04:30:00+00:00,272.054,11.27
2026-02-27T04:35:00+00:00,273.761,11.205
2026-02-27T04:40:00+00:00,275.604,11.248
2026-02-27T04:45:00+00:00,282.433,11.262
2026-02-27T04:50:00+00:00,284.877,11.225
2026-02-27T04:55:00+00:00,283.414,11.228
2026-02-27T05:00:00+00:00,287.668,11.263
2026-02-27T05:05:00+00:00,289.212,11.177
2026-02-27T05:10:00+00:00,287.545,11.173
2026-02-27T05:15:00+00:00,291.509,11.167
2026-02-27T05:20:00+00:00,286.531,11.167
2026-02-27T05:25:00+00:00,291.225,11.167
2026-02-27T05:30:00+00:00,299.191,11.167
2026-02-27T05:35:00+00:00,303.399,11.167
2026-02-27T05:40:00+00:00,303.446,11.167
2026-02-27T05:45:00+00:00,300.102,11.167
2026-02-27T05:50:00+00:00,305.552,11.166
2026-02-27T05:55:00+00:00,307.064,11.167
2026-02-27T06:00:00+00:00,313.204,11.147
2026-02-27T06:05:00+00:00,327.222,11.047
2026-02-27T06:10:00+00:00,340.264,11.011
2026-02-27T06:15:00+00:00,340.072,11.022
2026-02-27T06:20:00+00:00,345.352,11.016
2026-02-27T06:25:00+00:00,354.163,11.018
2026-02-27T06:30:00+00:00,361.215,10.999
2026-02-27T06:35:00+00:00,365.984,11.007
2026-02-27T06:40:00+00:00,382.398,11.02
2026-02-27T06:45:00+00:00,383.186,11.027
2026-02-27T06:50:00+00:00,389.215,11.011
2026-02-27T06:55:00+00:00,396.563,11.0
2026-02-27T07:00:00+00:00,398.479,10.995
2026-02-27T07:05:00+00:00,409.164,11.038
2026-02-27T07:10:00+00:00,422.76,11.0
2026-02-27T07:15:00+00:00,426.707,11.025
2026-02-27T07:20:00+00:00,427.579,11.036
2026-02-27T07:25:00+00:00,435.237,11.105
2026-02-27T07:30:00+00:00,432.178,11.167
2026-02-27T07:35:00+00:00,433.088,11.238
2026-02-27T07:40:00+00:00,436.352,11.233
2026-02-27T07:45:00+00:00,447.302,11.213
2026-02-27T07:50:00+00:00,457.987,11.199
2026-02-27T07:55:00+00:00,461.501,11.172
2026-02-27T08:00:00+00:00,458.016,11.173
2026-02-27T08:05:00+00:00,459.053,11.143
2026-02-27T08:10:00+00:00,466.056,11.133
2026-02-27T08:15:00+00:00,479.215,11.113
2026-02-27T08:20:00+00:00,470.822,11.09
2026-02-27T08:25:00+00:00,471.922,11.088
2026-02-27T08:30:00+00:00,473.651,11.064
2026-02-27T08:35:00+00:00,475.661,11.039
2026-02-27T08:40:00+00:00,479.942,11.035
2026-02-27T08:45:00+00:00,491.529,11.039
2026-02-27T08:50:00+00:00,494.958,11.066
2026-02-27T08:55:00+00:00,495.802,11.057
2026-02-27T09:00:00+00:00,492.672,11.035
2026-02-27T09:05:00+00:00,499.744,11.041
2026-02-27T09:10:00+00:00,502.018,11.033
2026-02-27T09:15:00+00:00,508.616,11.036
2026-02-27T09:20:00+00:00,507.164,11.035
2026-02-27T09:25:00+00:00,508.753,11.034
2026-02-27T09:30:00+00:00,506.029,11.027
2026-02-27T09:35:00+00:00,505.663,10.999
2026-02-27T09:40:00+00:00,509.158,11.026
2026-02-27T09:45:00+00:00,502.682,11.1
2026-02-27T09:50:00+00:00,499.739,11.099
2026-02-27T09:55:00+00:00,502.146,11.099
2026-02-27T10:00:00+00:00,496.311,11.105
2026-02-27T10:05:00+00:00,505.137,11.133
2026-02-27T10:10:00+00:00,500.868,11.155
2026-02-27T10:15:00+00:00,500.048,11.157
2026-02-27T10:20:00+00:00,492.037,11.159
2026-02-27T10:25:00+00:00,495.699,11.162
2026-02-27T10:30:00+00:00,497.103,11.159
2026-02-27T10:35:00+00:00,504.001,11.164
2026-02-27T10:40:00+00:00,509.812,11.139
2026-02-27T10:45:00+00:00,513.643,11.152
2026-02-27T10:50:00+00:00,516.572,11.099
2026-02-27T10:55:00+00:00,508.93,11.098
2026-02-27T11:00:00+00:00,517.189,11.09
2026-02-27T11:05:00+00:00,525.356,11.042
2026-02-27T11:10:00+00:00,518.811,11.005
2026-02-27T11:15:00+00:00,511.577,11.077
2026-02-27T11:20:00+00:00,522.137,11.012
2026-02-27T11:25:00+00:00,521.609,11.044
2026-02-27T11:30:00+00:00,517.624,11.046
2026-02-27T11:35:00+00:00,516.277,11.061
2026-02-27T11:40:00+00:00,519.43,11.063
2026-02-27T11:45:00+00:00,518.199,11.061
2026-02-27T11:50:00+00:00,520.17,11.065
2026-02-27T11:55:00+00:00,515.671,11.066
2026-02-27T12:00:00+00:00,515.008,11.097
2026-02-27T12:05:00+00:00,525.726,11.098
2026-02-27T12:10:00+00:00,534.326,11.099
2026-02-27T12:15:00+00:00,526.268,11.1
2026-02-27T12:20:00+00:00,526.291,11.099
2026-02-27T12:25:00+00:00,516.234,11.1
2026-02-27T12:30:00+00:00,512.11,11.1
2026-02-27T12:35:00+00:00,503.685,11.1
2026-02-27T12:40:00+00:00,515.237,11.1
2026-02-27T12:45:00+00:00,513.715,11.116
2026-02-27T12:50:00+00:00,501.129,11.183
2026-02-27T12:55:00+00:00,503.947,11.189
2026-02-27T13:00:00+00:00,510.218,11.194
2026-02-27T13:05:00+00:00,513.036,11.2
2026-02-27T13:10:00+00:00,507.851,11.2
2026-02-27T13:15:00+00:00,497.224,11.201
2026-02-27T13:20:00+00:00,504.134,11.2
2026-02-27T13:25:00+00:00,501.935,11.214
2026-02-27T13:30:00+00:00,498.568,11.246
2026-02-27T13:35:00+00:00,496.694,11.265
2026-02-27T13:40:00+00:00,497.191,11.236
2026-02-27T13:45:00+00:00,496.582,11.227
2026-02-27T13:50:00+00:00,491.647,11.263
2026-02-27T13:55:00+00:00,489.542,11.231
2026-02-27T14:00:00+00:00,489.682,11.207
2026-02-27T14:05:00+00:00,493.346,11.201
2026-02-27T14:10:00+00:00,487.192,11.2
2026-02-27T14:15:00+00:00,482.962,11.214
2026-02-27T14:20:00+00:00,483.804,11.251
2026-02-27T14:25:00+00:00,478.85,11.248
2026-02-27T14:30:00+00:00,478.376,11.253
2026-02-27T14:35:00+00:00,479.812,11.273
2026-02-27T14:40:00+00:00,470.283,11.283
2026-02-27T14:45:00+00:00,472.951,11.299
2026-02-27T14:50:00+00:00,473.825,11.294
2026-02-27T14:55:00+00:00,475.766,11.29
2026-02-27T15:00:00+00:00,471.124,11.3
2026-02-27T15:05:00+00:00,458.291,11.29
2026-02-27T15:10:00+00:00,463.005,11.271
2026-02-27T15:15:00+00:00,462.929,11.267
2026-02-27T15:20:00+00:00,464.836,11.232
2026-02-27T15:25:00+00:00,478.051,11.171
2026-02-27T15:30:00+00:00,480.632,11.167
2026-02-27T15:35:00+00:00,478.237,11.183
2026-02-27T15:40:00+00:00,479.504,11.167
2026-02-27T15:45:00+00:00,490.373,11.166
2026-02-27T15:50:00+00:00,497.299,11.167
2026-02-27T15:55:00+00:00,497.929,11.167
2026-02-27T16:00:00+00:00,489.681,11.167
2026-02-27T16:05:00+00:00,482.83,11.249
2026-02-27T16:10:00+00:00,496.723,11.252
2026-02-27T16:15:00+00:00,506.273,11.254
2026-02-27T16:20:00+00:00,506.801,11.228
2026-02-27T16:25:00+00:00,501.026,11.211
2026-02-27T16:30:00+00:00,513.135,11.167
2026-02-27T16:35:00+00:00,518.653,11.167
2026-02-27T16:40:00+00:00,512.564,11.167
2026-02-27T16:45:00+00:00,505.454,11.167
2026-02-27T16:50:00+00:00,512.788,11.167
2026-02-27T16:55:00+00:00,516.514,11.166
2026-02-27T17:00:00+00:00,523.321,11.167
2026-02-27T17:05:00+00:00,529.632,11.167
2026-02-27T17:10:00+00:00,527.238,11.163
2026-02-27T17:15:00+00:00,518.016,11.124
2026-02-27T17:20:00+00:00,530.078,11.075
2026-02-27T17:25:00+00:00,543.222,11.099
2026-02-27T17:30:00+00:00,549.335,11.093
2026-02-27T17:35:00+00:00,558.446,11.079
2026-02-27T17:40:00+00:00,553.703,11.138
2026-02-27T17:45:00+00:00,542.891,11.15
2026-02-27T17:50:00+00:00,531.268,11.145
2026-02-27T17:55:00+00:00,528.049,11.115
2026-02-27T18:00:00+00:00,532.23,11.137
2026-02-27T18:05:00+00:00,535.092,11.074
2026-02-27T18:10:00+00:00,536.983,11.071
2026-02-27T18:15:00+00:00,532.855,11.087
2026-02-27T18:20:00+00:00,531.914,11.098
2026-02-27T18:25:00+00:00,526.287,11.13
2026-02-27T18:30:00+00:00,522.809,11.142
2026-02-27T18:35:00+00:00,518.509,11.096
2026-02-27T18:40:00+00:00,512.911,11.108
2026-02-27T18:45:00+00:00,514.145,11.147
2026-02-27T18:50:00+00:00,504.55,11.166
2026-02-27T18:55:00+00:00,506.027,11.167
2026-02-27T19:00:00+00:00,511.358,11.167
2026-02-27T19:05:00+00:00,500.743,11.167
2026-02-27T19:10:00+00:00,499.525,11.167
2026-02-27T19:15:00+00:00,509.902,11.167
2026-02-27T19:20:00+00:00,503.357,11.167
2026-02-27T19:25:00+00:00,492.507,11.167
2026-02-27T19:30:00+00:00,488.017,11.164
2026-02-27T19:35:00+00:00,481.194,11.095
2026-02-27T19:40:00+00:00,478.509,11.074
2026-02-27T19:45:00+00:00,483.666,11.089
2026-02-27T19:50:00+00:00,490.137,11.063
2026-02-27T19:55:00+00:00,487.887,11.063
2026-02-27T20:00:00+00:00,483.359,11.065
2026-02-27T20:05:00+00:00,476.122,11.016
2026-02-27T20:10:00+00:00,469.249,11.058
2026-02-27T20:15:00+00:00,460.912,11.081
2026-02-27T20:20:00+00:00,456.626,11.097
2026-02-27T20:25:00+00:00,449.187,11.133
2026-02-27T20:30:00+00:00,442.407,11.133
2026-02-27T20:35:00+00:00,444.464,11.133
2026-02-27T20:40:00+00:00,438.321,11.133
2026-02-27T20:45:00+00:00,442.032,11.133
2026-02-27T20:50:00+00:00,437.48,11.133
2026-02-27T20:55:00+00:00,440.339,11.143
2026-02-27T21:00:00+00:00,434.184,11.182
2026-02-27T21:05:00+00:00,422.816,11.233
2026-02-27T21:10:00+00:00,414.961,11.267
2026-02-27T21:15:00+00:00,412.469,11.28
2026-02-27T21:20:00+00:00,410.338,11.304
2026-02-27T21:25:00+00:00,406.832,11.267
2026-02-27T21:30:00+00:00,412.141,11.218
2026-02-27T21:35:00+00:00,406.675,11.167
2026-02-27T21:40:00+00:00,400.025,11.167
2026-02-27T21:45:00+00:00,402.002,11.204
2026-02-27T21:50:00+00:00,399.017,11.182
2026-02-27T21:55:00+00:00,391.151,11.134
2026-02-27T22:00:00+00:00,379.907,11.152
2026-02-27T22:05:00+00:00,385.069,11.135
2026-02-27T22:10:00+00:00,383.895,11.148
2026-02-27T22:15:00+00:00,383.395,11.167
2026-02-27T22:20:00+00:00,379.541,11.167
2026-02-27T22:25:00+00:00,368.381,11.167
2026-02-27T22:30:00+00:00,371.211,11.181
