ValueDate,Amps,MVAr,MW,Volts
2026-02-26T00:05:00+00:00,266.162,0.975,-5.002,11.11
2026-02-26T00:10:00+00:00,270.181,0.982,-5.082,11.094
2026-02-26T00:15:00+00:00,271.851,0.98,-5.113,11.075
2026-02-26T00:20:00+00:00,272.835,0.969,-5.115,11.075
2026-02-26T00:25:00+00:00,271.393,0.984,-5.09,11.094
2026-02-26T00:30:00+00:00,268.807,0.997,-5.06,11.101
2026-02-26T00:35:00+00:00,278.436,0.965,-5.208,11.066
2026-02-26T00:40:00+00:00,284.913,0.951,-5.334,11.042
2026-02-26T00:45:00+00:00,287.111,0.962,-5.411,11.1
2026-02-26T00:50:00+00:00,288.002,0.982,-5.417,11.1
2026-02-26T00:55:00+00:00,288.002,0.973,-5.42,11.1
2026-02-26T01:00:00+00:00,286.509,0.996,-5.392,11.1
2026-02-26T01:05:00+00:00,287.601,1.0,-5.434,11.103
2026-02-26T01:10:00+00:00,287.528,0.999,-5.419,11.132
2026-02-26T01:15:00+00:00,286.361,0.992,-5.408,11.161
2026-02-26T01:20:00+00:00,283.82,0.985,-5.375,11.185
2026-02-26T01:25:00+00:00,283.459,0.992,-5.38,11.199
2026-02-26T01:30:00+00:00,280.171,1.013,-5.311,11.2
2026-02-26T01:35:00+00:00,278.285,0.975,-5.281,11.2
2026-02-26T01:40:00+00:00,274.132,0.983,-5.19,11.2
2026-02-26T01:45:00+00:00,272.421,1.003,-5.156,11.174
2026-02-26T01:50:00+00:00,269.858,0.989,-5.083,11.144
2026-02-26T01:55:00+00:00,265.765,1.008,-5.015,11.169
2026-02-26T02:00:00+00:00,262.672,1.011,-4.978,11.182
2026-02-26T02:05:00+00:00,263.294,1.009,-4.963,11.144
2026-02-26T02:10:00+00:00,262.775,1.01,-4.958,11.146
2026-02-26T02:15:00+00:00,262.42,1.003,-4.959,11.162
2026-02-26T02:20:00+00:00,260.335,0.99,-4.917,11.148
2026-02-26T02:25:00+00:00,258.358,0.993,-4.872,11.17
2026-02-26T02:30:00+00:00,258.666,1.011,-4.88,11.171
2026-02-26T02:35:00+00:00,257.978,1.005,-4.864,11.175
2026-02-26T02:40:00+00:00,255.807,1.023,-4.826,11.194
2026-02-26T02:45:00+00:00,253.622,1.022,-4.786,11.2
2026-02-26T02:50:00+00:00,253.764,1.011,-4.794,11.208
2026-02-26T02:55:00+00:00,250.728,1.013,-4.746,11.219
2026-02-26T03:00:00+00:00,249.861,1.001,-4.734,11.235
2026-02-26T03:05:00+00:00,248.612,1.004,-4.694,11.209
2026-02-26T03:10:00+00:00,246.875,1.005,-4.659,11.196
2026-02-26T03:15:00+00:00,245.195,0.997,-4.637,11.2
2026-02-26T03:20:00+00:00,245.518,1.009,-4.638,11.204
2026-02-26T03:25:00+00:00,244.216,1.012,-4.614,11.236
2026-02-26T03:30:00+00:00,242.659,1.008,-4.588,11.259
2026-02-26T03:35:00+00:00,241.503,1.033,-4.563,11.264
2026-02-26T03:40:00+00:00,241.591,1.044,-4.564,11.274
2026-02-26T03:45:00+00:00,239.616,1.035,-4.526,11.25
2026-02-26T03:50:00+00:00,239.134,1.041,-4.502,11.2
2026-02-26T03:55:00+00:00,238.16,1.03,-4.475,11.2
2026-02-26T04:00:00+00:00,236.444,1.032,-4.457,11.2
2026-02-26T04:05:00+00:00,236.984,1.007,-4.45,11.127
2026-02-26T04:10:00+00:00,239.678,1.015,-4.491,11.1
2026-02-26T04:15:00+00:00,239.396,1.016,-4.482,11.101
2026-02-26T04:20:00+00:00,239.83,1.023,-4.487,11.106
2026-02-26T04:25:00+00:00,239.928,1.014,-4.488,11.111
2026-02-26T04:30:00+00:00,240.539,1.003,-4.502,11.116
