ValueDate,Amps,Volts
2026-02-26T00:05:00+00:00,273.721,11.279
2026-02-26T00:10:00+00:00,274.312,11.244
2026-02-26T00:15:00+00:00,294.939,11.2
2026-02-26T00:20:00+00:00,296.72,11.201
2026-02-26T00:25:00+00:00,296.745,11.206
2026-02-26T00:30:00+00:00,276.192,11.254
2026-02-26T00:35:00+00:00,310.96,11.17
2026-02-26T00:40:00+00:00,317.075,11.139
2026-02-26T00:45:00+00:00,320.125,11.12
2026-02-26T00:50:00+00:00,314.421,11.116
2026-02-26T00:55:00+00:00,317.719,11.158
2026-02-26T01:00:00+00:00,284.191,11.238
2026-02-26T01:05:00+00:00,290.978,11.239
2026-02-26T01:10:00+00:00,256.222,11.274
2026-02-26T01:15:00+00:00,262.998,11.277
2026-02-26T01:20:00+00:00,261.032,11.301
2026-02-26T01:25:00+00:00,245.335,11.275
2026-02-26T01:30:00+00:00,265.494,11.26
2026-02-26T01:35:00+00:00,256.654,11.278
2026-02-26T01:40:00+00:00,279.208,11.253
2026-02-26T01:45:00+00:00,286.871,11.251
2026-02-26T01:50:00+00:00,294.807,11.254
2026-02-26T01:55:00+00:00,305.769,11.243
2026-02-26T02:00:00+00:00,306.136,11.255
2026-02-26T02:05:00+00:00,293.378,11.243
2026-02-26T02:10:00+00:00,291.43,11.248
2026-02-26T02:15:00+00:00,305.617,11.24
2026-02-26T02:20:00+00:00,305.211,11.24
2026-02-26T02:25:00+00:00,305.726,11.243
2026-02-26T02:30:00+00:00,304.787,11.241
2026-02-26T02:35:00+00:00,305.717,11.247
2026-02-26T02:40:00+00:00,274.86,11.31
2026-02-26T02:45:00+00:00,265.661,11.32
2026-02-26T02:50:00+00:00,260.099,11.322
2026-02-26T02:55:00+00:00,243.709,11.205
2026-02-26T03:00:00+00:00,246.687,11.199
2026-02-26T03:05:00+00:00,264.885,11.175
2026-02-26T03:10:00+00:00,259.201,11.17
2026-02-26T03:15:00+00:00,266.287,11.165
2026-02-26T03:20:00+00:00,285.403,11.178
2026-02-26T03:25:00+00:00,292.378,11.214
2026-02-26T03:30:00+00:00,297.522,11.207
2026-02-26T03:35:00+00:00,271.917,11.241
2026-02-26T03:40:00+00:00,264.05,11.263
2026-02-26T03:45:00+00:00,260.419,11.282
2026-02-26T03:50:00+00:00,255.104,11.292
2026-02-26T03:55:00+00:00,245.558,11.3
2026-02-26T04:00:00+00:00,269.106,11.275
2026-02-26T04:05:00+00:00,261.893,11.23
2026-02-26T04:10:00+00:00,268.962,11.216
2026-02-26T04:15:00+00:00,282.628,11.201
2026-02-26T04:20:00+00:00,259.254,11.216
2026-02-26T04:25:00+00:00,263.687,11.217
2026-02-26T04:30:00+00:00,267.858,11.208
2026-02-26T04:35:00+00:00,267.802,11.237
2026-02-26T04:40:00+00:00,282.444,11.217
2026-02-26T04:45:00+00:00,274.464,11.239
2026-02-26T04:50:00+00:00,282.397,11.223
2026-02-26T04:55:00+00:00,275.545,11.242
2026-02-26T05:00:00+00:00,271.713,11.234
2026-02-26T05:05:00+00:00,263.684,11.188
2026-02-26T05:10:00+00:00,265.476,11.165
2026-02-26T05:15:00+00:00,271.116,11.167
2026-02-26T05:20:00+00:00,267.553,11.178
2026-02-26T05:25:00+00:00,267.524,11.159
2026-02-26T05:30:00+00:00,288.774,11.123
2026-02-26T05:35:00+00:00,293.78,11.109
2026-02-26T05:40:00+00:00,260.186,11.185
2026-02-26T05:45:00+00:00,248.655,11.185
2026-02-26T05:50:00+00:00,263.355,11.154
2026-02-26T05:55:00+00:00,271.816,11.141
2026-02-26T06:00:00+00:00,276.802,11.117
2026-02-26T06:05:00+00:00,297.461,11.113
2026-02-26T06:10:00+00:00,300.066,11.341
2026-02-26T06:15:00+00:00,308.617,11.315
2026-02-26T06:20:00+00:00,301.13,11.308
2026-02-26T06:25:00+00:00,301.461,11.264
2026-02-26T06:30:00+00:00,306.91,11.273
2026-02-26T06:35:00+00:00,318.786,11.251
2026-02-26T06:40:00+00:00,319.749,11.227
2026-02-26T06:45:00+00:00,315.608,11.327
2026-02-26T06:50:00+00:00,319.709,11.321
2026-02-26T06:55:00+00:00,320.977,11.295
2026-02-26T07:00:00+00:00,337.109,11.226
2026-02-26T07:05:00+00:00,359.992,11.188
2026-02-26T07:10:00+00:00,335.567,11.197
2026-02-26T07:15:00+00:00,323.025,11.221
2026-02-26T07:20:00+00:00,318.813,11.277
2026-02-26T07:25:00+00:00,316.576,11.264
2026-02-26T07:30:00+00:00,345.615,11.194
2026-02-26T07:35:00+00:00,352.033,11.139
2026-02-26T07:40:00+00:00,357.121,11.164
2026-02-26T07:45:00+00:00,356.793,11.165
2026-02-26T07:50:00+00:00,384.664,11.143
2026-02-26T07:55:00+00:00,376.194,11.155
2026-02-26T08:00:00+00:00,361.714,11.151
2026-02-26T08:05:00+00:00,366.76,11.13
2026-02-26T08:10:00+00:00,371.897,11.143
2026-02-26T08:15:00+00:00,387.226,11.17
2026-02-26T08:20:00+00:00,408.484,11.128
2026-02-26T08:25:00+00:00,408.024,11.117
2026-02-26T08:30:00+00:00,375.138,11.174
2026-02-26T08:35:00+00:00,355.055,11.185
2026-02-26T08:40:00+00:00,345.792,11.17
2026-02-26T08:45:00+00:00,348.163,11.165
2026-02-26T08:50:00+00:00,349.595,11.152
2026-02-26T08:55:00+00:00,396.216,11.087
2026-02-26T09:00:00+00:00,405.018,11.084
2026-02-26T09:05:00+00:00,384.033,11.132
2026-02-26T09:10:00+00:00,397.645,11.111
2026-02-26T09:15:00+00:00,385.007,11.115
2026-02-26T09:20:00+00:00,387.477,11.122
2026-02-26T09:25:00+00:00,384.551,11.122
2026-02-26T09:30:00+00:00,389.758,11.117
2026-02-26T09:35:00+00:00,381.028,11.138
2026-02-26T09:40:00+00:00,401.438,11.114
2026-02-26T09:45:00+00:00,389.791,11.15
2026-02-26T09:50:00+00:00,383.878,11.143
2026-02-26T09:55:00+00:00,360.963,11.182
2026-02-26T10:00:00+00:00,367.391,11.177
2026-02-26T10:05:00+00:00,354.376,11.187
2026-02-26T10:10:00+00:00,353.037,11.192
2026-02-26T10:15:00+00:00,350.805,11.2
2026-02-26T10:20:00+00:00,396.993,11.125
2026-02-26T10:25:00+00:00,389.31,11.105
2026-02-26T10:30:00+00:00,384.08,11.085
2026-02-26T10:35:00+00:00,399.11,11.072
2026-02-26T10:40:00+00:00,384.397,11.126
2026-02-26T10:45:00+00:00,389.232,11.171
2026-02-26T10:50:00+00:00,386.565,11.171
2026-02-26T10:55:00+00:00,386.58,11.166
2026-02-26T11:00:00+00:00,370.592,11.215
2026-02-26T11:05:00+00:00,381.964,11.236
2026-02-26T11:10:00+00:00,380.864,11.244
2026-02-26T11:15:00+00:00,394.742,11.23
2026-02-26T11:20:00+00:00,368.128,11.292
2026-02-26T11:25:00+00:00,353.363,11.304
2026-02-26T11:30:00+00:00,345.92,11.286
2026-02-26T11:35:00+00:00,366.362,11.247
2026-02-26T11:40:00+00:00,373.048,11.29
2026-02-26T11:45:00+00:00,383.714,11.274
2026-02-26T11:50:00+00:00,384.533,11.238
2026-02-26T11:55:00+00:00,360.978,11.272
2026-02-26T12:00:00+00:00,355.081,11.284
2026-02-26T12:05:00+00:00,367.806,11.24
2026-02-26T12:10:00+00:00,387.624,11.2
2026-02-26T12:15:00+00:00,388.147,11.186
2026-02-26T12:20:00+00:00,375.516,11.197
2026-02-26T12:25:00+00:00,369.548,11.202
2026-02-26T12:30:00+00:00,404.612,11.155
2026-02-26T12:35:00+00:00,414.687,11.112
2026-02-26T12:40:00+00:00,421.975,11.146
2026-02-26T12:45:00+00:00,414.993,11.147
2026-02-26T12:50:00+00:00,412.22,11.211
2026-02-26T12:55:00+00:00,410.377,11.22
2026-02-26T13:00:00+00:00,408.274,11.233
2026-02-26T13:05:00+00:00,387.483,11.247
2026-02-26T13:10:00+00:00,378.642,11.24
2026-02-26T13:15:00+00:00,337.419,11.288
2026-02-26T13:20:00+00:00,324.75,11.264
2026-02-26T13:25:00+00:00,361.469,11.227
