Date,Settlement Period,EBCA (£),EBVA (MWh),ESCA (£),ESVA (MWh),SBVA (MWh),SSVA (MWh),BPA (£/MWh),SPA (£/MWh)
29/05/2013,12,0,0,0,0,0,0,0,0
29/05/2013,13,0,0,0,0,0,0,0,0
29/05/2013,14,0,0,0,0,0,0,0,0
29/05/2013,15,0,0,0,0,0,0,0,0
29/05/2013,16,0,0,0,0,0,0,8.18,0
29/05/2013,17,0,0,0,0,0,0,11.76,0
29/05/2013,18,0,0,0,0,0,0,14.1,0
29/05/2013,19,0,0,0,0,0,0,15.55,0
29/05/2013,20,0,0,0,0,0,0,13.83,0
29/05/2013,21,0,0,0,0,0,0,9.75,0
29/05/2013,22,0,0,0,0,0,0,5.67,0
29/05/2013,23,0,0,0,0,0,0,4.6,0
29/05/2013,24,0,0,0,0,0,0,6.01,0
29/05/2013,25,0,0,0,0,0,0,7.03,0
29/05/2013,26,0,0,0,0,0,0,5.15,0
29/05/2013,27,0,0,0,0,0,0,2.74,0
29/05/2013,28,0,0,0,0,0,0,0.99,0
29/05/2013,29,0,0,0,0,0,0,0,0
29/05/2013,30,0,0,0,0,0,0,0,0
29/05/2013,31,0,0,0,0,0,0,0,0
29/05/2013,32,0,0,0,0,0,0,0,0
29/05/2013,33,0,0,0,0,0,0,2.14,0
29/05/2013,34,0,0,0,0,0,0,9.56,0
29/05/2013,35,0,0,0,0,0,0,11.01,0
29/05/2013,36,0,0,0,0,0,0,5.02,0
29/05/2013,37,0,0,0,0,0,0,0,0
29/05/2013,38,0,0,0,0,0,0,0,0
29/05/2013,39,0,0,0,0,0,0,0,0
29/05/2013,40,0,0,0,0,0,0,1.07,0
29/05/2013,41,0,0,0,0,0,0,1.45,0
29/05/2013,42,0,0,0,0,0,0,3.08,0
29/05/2013,43,0,0,0,0,0,0,4.76,0
29/05/2013,44,0,0,0,0,0,0,3.52,0
29/05/2013,45,0,0,0,0,0,0,0.59,0
29/05/2013,46,0,0,0,0,0,0,0,0
29/05/2013,47,0,0,0,0,0,0,0,0
29/05/2013,48,0,0,0,0,0,0,0,0
30/05/2013,1,0,0,0,0,0,0,0,0
30/05/2013,2,0,0,0,0,0,0,0,0
30/05/2013,3,0,0,0,0,0,0,0,0
30/05/2013,4,0,0,0,0,0,0,0,0
30/05/2013,5,0,0,0,0,0,0,0,0
30/05/2013,6,0,0,0,0,0,0,0,0
30/05/2013,7,0,0,0,0,0,0,0,0
30/05/2013,8,0,0,0,0,0,0,0,0
30/05/2013,9,0,0,0,0,0,0,0,0
30/05/2013,10,0,0,0,0,0,0,0,0
30/05/2013,11,0,0,0,0,0,0,0,0
30/05/2013,12,0,0,0,0,0,0,0,0
30/05/2013,13,0,0,0,0,0,0,0,0
30/05/2013,14,0,0,0,0,0,0,0,0
30/05/2013,15,0,0,0,0,0,0,0,0
30/05/2013,16,0,0,0,0,0,0,8.16,0
30/05/2013,17,0,0,0,0,0,0,11.74,0
30/05/2013,18,0,0,0,0,0,0,14.07,0
30/05/2013,19,0,0,0,0,0,0,15.52,0
30/05/2013,20,0,0,0,0,0,0,13.8,0
30/05/2013,21,0,0,0,0,0,0,9.73,0
30/05/2013,22,0,0,0,0,0,0,5.66,0
30/05/2013,23,0,0,0,0,0,0,4.59,0
30/05/2013,24,0,0,0,0,0,0,6,0
30/05/2013,25,0,0,0,0,0,0,7.02,0
30/05/2013,26,0,0,0,0,0,0,5.14,0
30/05/2013,27,0,0,0,0,0,0,2.74,0
30/05/2013,28,0,0,0,0,0,0,0.99,0
30/05/2013,29,0,0,0,0,0,0,0,0
30/05/2013,30,0,0,0,0,0,0,0,0
30/05/2013,31,0,0,0,0,0,0,0,0
30/05/2013,32,0,0,0,0,0,0,0,0
30/05/2013,33,0,0,0,0,0,0,2.13,0
30/05/2013,34,0,0,0,0,0,0,9.54,0
30/05/2013,35,0,0,0,0,0,0,10.99,0
30/05/2013,36,0,0,0,0,0,0,5.01,0
30/05/2013,37,0,0,0,0,0,0,0,0
30/05/2013,38,0,0,0,0,0,0,0,0
30/05/2013,39,0,0,0,0,0,0,0,0
30/05/2013,40,0,0,0,0,0,0,1.07,0
30/05/2013,41,0,0,0,0,0,0,1.45,0
30/05/2013,42,0,0,0,0,0,0,3.08,0
30/05/2013,43,0,0,0,0,0,0,4.75,0
30/05/2013,44,0,0,0,0,0,0,3.51,0
30/05/2013,45,0,0,0,0,0,0,0.59,0
30/05/2013,46,0,0,0,0,0,0,0,0
30/05/2013,47,0,0,0,0,0,0,0,0
30/05/2013,48,0,0,0,0,0,0,0,0
31/05/2013,1,0,0,0,0,0,0,0,0
31/05/2013,2,0,0,0,0,0,0,0,0
31/05/2013,3,0,0,0,0,0,0,0,0
31/05/2013,4,0,0,0,0,0,0,0,0
31/05/2013,5,0,0,0,0,0,0,0,0
31/05/2013,6,0,0,0,0,0,0,0,0
31/05/2013,7,0,0,0,0,0,0,0,0
31/05/2013,8,0,0,0,0,0,0,0,0
31/05/2013,9,0,0,0,0,0,0,0,0
31/05/2013,10,0,0,0,0,0,0,0,0
31/05/2013,11,0,0,0,0,0,0,0,0
31/05/2013,12,0,0,0,0,0,0,0,0
31/05/2013,13,0,0,0,0,0,0,0,0
31/05/2013,14,0,0,0,0,0,0,0,0
31/05/2013,15,0,0,0,0,0,0,0,0
31/05/2013,16,0,0,0,0,0,0,8.13,0
31/05/2013,17,0,0,0,0,0,0,11.69,0
31/05/2013,18,0,0,0,0,0,0,14.01,0
31/05/2013,19,0,0,0,0,0,0,15.46,0
31/05/2013,20,0,0,0,0,0,0,13.74,0
31/05/2013,21,0,0,0,0,0,0,9.69,0
31/05/2013,22,0,0,0,0,0,0,5.64,0
31/05/2013,23,0,0,0,0,0,0,4.57,0
31/05/2013,24,0,0,0,0,0,0,5.98,0
31/05/2013,25,0,0,0,0,0,0,6.99,0
31/05/2013,26,0,0,0,0,0,0,5.11,0
31/05/2013,27,0,0,0,0,0,0,2.73,0
31/05/2013,28,0,0,0,0,0,0,0.98,0
31/05/2013,29,0,0,0,0,0,0,0,0
31/05/2013,30,0,0,0,0,0,0,0,0
31/05/2013,31,0,0,0,0,0,0,0,0
31/05/2013,32,0,0,0,0,0,0,0,0
31/05/2013,33,0,0,0,0,0,0,2.13,0
31/05/2013,34,0,0,0,0,0,0,9.5,0
31/05/2013,35,0,0,0,0,0,0,10.94,0
31/05/2013,36,0,0,0,0,0,0,4.99,0
31/05/2013,37,0,0,0,0,0,0,0,0
31/05/2013,38,0,0,0,0,0,0,0,0
31/05/2013,39,0,0,0,0,0,0,0,0
31/05/2013,40,0,0,0,0,0,0,1.07,0
31/05/2013,41,0,0,0,0,0,0,1.44,0
31/05/2013,42,0,0,0,0,0,0,3.06,0
31/05/2013,43,0,0,0,0,0,0,4.73,0
31/05/2013,44,0,0,0,0,0,0,3.49,0
31/05/2013,45,0,0,0,0,0,0,0.58,0
31/05/2013,46,0,0,0,0,0,0,0,0
31/05/2013,47,0,0,0,0,0,0,0,0
31/05/2013,48,0,0,0,0,0,0,0,0
01/06/2013,1,0,0,0,0,0,0,0,0
01/06/2013,2,0,0,0,0,0,0,0,0
01/06/2013,3,0,0,0,0,0,0,0,0
01/06/2013,4,0,0,0,0,0,0,0,0
01/06/2013,5,0,0,0,0,0,0,0,0
01/06/2013,6,0,0,0,0,0,0,0,0
01/06/2013,7,0,0,0,0,0,0,0,0
01/06/2013,8,0,0,0,0,0,0,0,0
01/06/2013,9,0,0,0,0,0,0,0,0
01/06/2013,10,0,0,0,0,0,0,0,0
01/06/2013,11,0,0,0,0,0,0,0,0
01/06/2013,12,0,0,0,0,0,0,0,0
01/06/2013,13,0,0,0,0,0,0,0,0
01/06/2013,14,0,0,0,0,0,0,0,0
01/06/2013,15,0,0,0,0,0,0,0,0
01/06/2013,16,0,0,0,0,0,0,8.02,0
01/06/2013,17,0,0,0,0,0,0,11.53,0
01/06/2013,18,0,0,0,0,0,0,13.82,0
01/06/2013,19,0,0,0,0,0,0,15.25,0
01/06/2013,20,0,0,0,0,0,0,13.56,0
01/06/2013,21,0,0,0,0,0,0,9.56,0
01/06/2013,22,0,0,0,0,0,0,5.56,0
01/06/2013,23,0,0,0,0,0,0,4.51,0
01/06/2013,24,0,0,0,0,0,0,5.89,0
01/06/2013,25,0,0,0,0,0,0,6.9,0
01/06/2013,26,0,0,0,0,0,0,5.05,0
01/06/2013,27,0,0,0,0,0,0,2.69,0
01/06/2013,28,0,0,0,0,0,0,0.97,0
01/06/2013,29,0,0,0,0,0,0,0,0
01/06/2013,30,0,0,0,0,0,0,0,0
01/06/2013,31,0,0,0,0,0,0,0,0
01/06/2013,32,0,0,0,0,0,0,0,0
01/06/2013,33,0,0,0,0,0,0,2.1,0
01/06/2013,34,0,0,0,0,0,0,9.37,0
01/06/2013,35,0,0,0,0,0,0,10.8,0
01/06/2013,36,0,0,0,0,0,0,4.92,0
01/06/2013,37,0,0,0,0,0,0,0,0
01/06/2013,38,0,0,0,0,0,0,0,0
01/06/2013,39,0,0,0,0,0,0,0,0
01/06/2013,40,0,0,0,0,0,0,1.07,0
01/06/2013,41,0,0,0,0,0,0,1.44,0
01/06/2013,42,0,0,0,0,0,0,3.07,0
01/06/2013,43,0,0,0,0,0,0,4.74,0
01/06/2013,44,0,0,0,0,0,0,3.5,0
01/06/2013,45,0,0,0,0,0,0,0.59,0
01/06/2013,46,0,0,0,0,0,0,0,0
01/06/2013,47,0,0,0,0,0,0,0,0
01/06/2013,48,0,0,0,0,0,0,0,0
02/06/2013,1,0,0,0,0,0,0,0,0
02/06/2013,2,0,0,0,0,0,0,0,0
02/06/2013,3,0,0,0,0,0,0,0,0
02/06/2013,4,0,0,0,0,0,0,0,0
02/06/2013,5,0,0,0,0,0,0,0,0
02/06/2013,6,0,0,0,0,0,0,0,0
02/06/2013,7,0,0,0,0,0,0,0,0
02/06/2013,8,0,0,0,0,0,0,0,0
02/06/2013,9,0,0,0,0,0,0,0,0
02/06/2013,10,0,0,0,0,0,0,0,0
02/06/2013,11,0,0,0,0,0,0,0,0
02/06/2013,12,0,0,0,0,0,0,0,0
02/06/2013,13,0,0,0,0,0,0,0,0
02/06/2013,14,0,0,0,0,0,0,0,0
02/06/2013,15,0,0,0,0,0,0,0,0
02/06/2013,16,0,0,0,0,0,0,0,0
02/06/2013,17,0,0,0,0,0,0,0,0
02/06/2013,18,0,0,0,0,0,0,0,0
02/06/2013,19,0,0,0,0,0,0,0,0
02/06/2013,20,0,0,0,0,0,0,0,0
02/06/2013,21,0,0,0,0,0,0,0,0
02/06/2013,22,0,0,0,0,0,0,0,0
02/06/2013,23,0,0,0,0,0,0,0,0
02/06/2013,24,0,0,0,0,0,0,0,0
02/06/2013,25,0,0,0,0,0,0,0,0
02/06/2013,26,0,0,0,0,0,0,0,0
02/06/2013,27,0,0,0,0,0,0,0,0
02/06/2013,28,0,0,0,0,0,0,0,0
02/06/2013,29,0,0,0,0,0,0,0,0
02/06/2013,30,0,0,0,0,0,0,0,0
02/06/2013,31,0,0,0,0,0,0,0,0
02/06/2013,32,0,0,0,0,0,0,0,0
02/06/2013,33,0,0,0,0,0,0,0,0
02/06/2013,34,0,0,0,0,0,0,0,0
02/06/2013,35,0,0,0,0,0,0,0,0
02/06/2013,36,0,0,0,0,0,0,0,0
02/06/2013,37,0,0,0,0,0,0,0,0
02/06/2013,38,0,0,0,0,0,0,0,0
02/06/2013,39,0,0,0,0,0,0,0,0
02/06/2013,40,0,0,0,0,0,0,2.4,0
02/06/2013,41,0,0,0,0,0,0,16.24,0
02/06/2013,42,0,0,0,0,0,0,31.31,0
02/06/2013,43,0,0,0,0,0,0,26.4,0
02/06/2013,44,0,0,0,0,0,0,5.8,0
02/06/2013,45,0,0,0,0,0,0,6.72,0
02/06/2013,46,0,0,0,0,0,0,0,0
02/06/2013,47,0,0,0,0,0,0,0,0
02/06/2013,48,0,0,0,0,0,0,0,0
03/06/2013,1,0,0,0,0,0,0,0,0
03/06/2013,2,0,0,0,0,0,0,0,0
03/06/2013,3,0,0,0,0,0,0,0,0
03/06/2013,4,0,0,0,0,0,0,0,0
03/06/2013,5,0,0,0,0,0,0,0,0
03/06/2013,6,0,0,0,0,0,0,0,0
03/06/2013,7,0,0,0,0,0,0,0,0
03/06/2013,8,0,0,0,0,0,0,0,0
03/06/2013,9,0,0,0,0,0,0,0,0
03/06/2013,10,0,0,0,0,0,0,0,0
03/06/2013,11,0,0,0,0,0,0,0,0
03/06/2013,12,0,0,0,0,0,0,0,0
03/06/2013,13,0,0,0,0,0,0,0,0
03/06/2013,14,0,0,0,0,0,0,0,0
03/06/2013,15,0,0,0,0,0,0,0,0
03/06/2013,16,0,0,0,0,0,0,8.3,0
03/06/2013,17,0,0,0,0,0,0,11.93,0
03/06/2013,18,0,0,0,0,0,0,14.3,0
03/06/2013,19,0,0,0,0,0,0,15.77,0
03/06/2013,20,0,0,0,0,0,0,14.02,0
03/06/2013,21,0,0,0,0,0,0,9.89,0
03/06/2013,22,0,0,0,0,0,0,5.75,0
03/06/2013,23,0,0,0,0,0,0,4.66,0
03/06/2013,24,0,0,0,0,0,0,6.1,0
03/06/2013,25,0,0,0,0,0,0,7.13,0
03/06/2013,26,0,0,0,0,0,0,5.22,0
03/06/2013,27,0,0,0,0,0,0,2.78,0
03/06/2013,28,0,0,0,0,0,0,1,0
03/06/2013,29,0,0,0,0,0,0,0,0
03/06/2013,30,0,0,0,0,0,0,0,0
03/06/2013,31,0,0,0,0,0,0,0,0
03/06/2013,32,0,0,0,0,0,0,0,0
03/06/2013,33,0,0,0,0,0,0,2.17,0
03/06/2013,34,0,0,0,0,0,0,9.69,0
03/06/2013,35,0,0,0,0,0,0,11.17,0
03/06/2013,36,0,0,0,0,0,0,5.09,0
03/06/2013,37,0,0,0,0,0,0,0,0
03/06/2013,38,0,0,0,0,0,0,0,0
03/06/2013,39,0,0,0,0,0,0,0,0
03/06/2013,40,0,0,0,0,0,0,1.09,0
03/06/2013,41,0,0,0,0,0,0,1.47,0
03/06/2013,42,0,0,0,0,0,0,3.13,0
03/06/2013,43,0,0,0,0,0,0,4.83,0
03/06/2013,44,0,0,0,0,0,0,3.57,0
03/06/2013,45,0,0,0,0,0,0,0.6,0
03/06/2013,46,0,0,0,0,0,0,0,0
03/06/2013,47,0,0,0,0,0,0,0,0
03/06/2013,48,0,0,0,0,0,0,0,0
04/06/2013,1,0,0,0,0,0,0,0,0
04/06/2013,2,0,0,0,0,0,0,0,0
04/06/2013,3,0,0,0,0,0,0,0,0
04/06/2013,4,0,0,0,0,0,0,0,0
04/06/2013,5,0,0,0,0,0,0,0,0
04/06/2013,6,0,0,0,0,0,0,0,0
04/06/2013,7,0,0,0,0,0,0,0,0
04/06/2013,8,0,0,0,0,0,0,0,0
04/06/2013,9,0,0,0,0,0,0,0,0
04/06/2013,10,0,0,0,0,0,0,0,0
04/06/2013,11,0,0,0,0,0,0,0,0
04/06/2013,12,0,0,0,0,0,0,0,0
04/06/2013,13,0,0,0,0,0,0,0,0
04/06/2013,14,0,0,0,0,0,0,0,0
04/06/2013,15,0,0,0,0,0,0,0,0
04/06/2013,16,0,0,0,0,0,0,8.3,0
04/06/2013,17,0,0,0,0,0,0,11.93,0
04/06/2013,18,0,0,0,0,0,0,14.3,0
04/06/2013,19,0,0,0,0,0,0,15.77,0
04/06/2013,20,0,0,0,0,0,0,14.02,0
04/06/2013,21,0,0,0,0,0,0,9.89,0
04/06/2013,22,0,0,0,0,0,0,5.75,0
04/06/2013,23,0,0,0,0,0,0,4.66,0
04/06/2013,24,0,0,0,0,0,0,6.1,0
04/06/2013,25,0,0,0,0,0,0,7.13,0
04/06/2013,26,0,0,0,0,0,0,5.22,0
04/06/2013,27,0,0,0,0,0,0,2.78,0
04/06/2013,28,0,0,0,0,0,0,1,0
04/06/2013,29,0,0,0,0,0,0,0,0
04/06/2013,30,0,0,0,0,0,0,0,0
04/06/2013,31,0,0,0,0,0,0,0,0
04/06/2013,32,0,0,0,0,0,0,0,0
04/06/2013,33,0,0,0,0,0,0,2.17,0
04/06/2013,34,0,0,0,0,0,0,9.69,0
04/06/2013,35,0,0,0,0,0,0,11.17,0
04/06/2013,36,0,0,0,0,0,0,5.09,0
04/06/2013,37,0,0,0,0,0,0,0,0
04/06/2013,38,0,0,0,0,0,0,0,0
04/06/2013,39,0,0,0,0,0,0,0,0
04/06/2013,40,0,0,0,0,0,0,1.09,0
04/06/2013,41,0,0,0,0,0,0,1.47,0
04/06/2013,42,0,0,0,0,0,0,3.13,0
04/06/2013,43,0,0,0,0,0,0,4.83,0
04/06/2013,44,0,0,0,0,0,0,3.57,0
04/06/2013,45,0,0,0,0,0,0,0.6,0
04/06/2013,46,0,0,0,0,0,0,0,0
04/06/2013,47,0,0,0,0,0,0,0,0
04/06/2013,48,0,0,0,0,0,0,0,0
05/06/2013,1,0,0,0,0,0,0,0,0
05/06/2013,2,0,0,0,0,0,0,0,0
05/06/2013,3,0,0,0,0,0,0,0,0
05/06/2013,4,0,0,0,0,0,0,0,0
05/06/2013,5,0,0,0,0,0,0,0,0
05/06/2013,6,0,0,0,0,0,0,0,0
05/06/2013,7,0,0,0,0,0,0,0,0
05/06/2013,8,0,0,0,0,0,0,0,0
05/06/2013,9,0,0,0,0,0,0,0,0
05/06/2013,10,0,0,0,0,0,0,0,0
05/06/2013,11,0,0,0,0,0,0,0,0
05/06/2013,12,0,0,0,0,0,0,0,0
05/06/2013,13,0,0,0,0,0,0,0,0
05/06/2013,14,0,0,0,0,0,0,0,0
05/06/2013,15,0,0,0,0,0,0,0,0
05/06/2013,16,0,0,0,0,0,0,8.37,0
05/06/2013,17,0,0,0,0,0,0,12.04,0
05/06/2013,18,0,0,0,0,0,0,14.43,0
05/06/2013,19,0,0,0,0,0,0,15.91,0
05/06/2013,20,0,0,0,0,0,0,14.15,0
05/06/2013,21,0,0,0,0,0,0,9.98,0
05/06/2013,22,0,0,0,0,0,0,5.81,0
05/06/2013,23,0,0,0,0,0,0,4.71,0
05/06/2013,24,0,0,0,0,0,0,6.15,0
05/06/2013,25,0,0,0,0,0,0,7.2,0
05/06/2013,26,0,0,0,0,0,0,5.27,0
05/06/2013,27,0,0,0,0,0,0,2.81,0
05/06/2013,28,0,0,0,0,0,0,1.01,0
05/06/2013,29,0,0,0,0,0,0,0,0
05/06/2013,30,0,0,0,0,0,0,0,0
05/06/2013,31,0,0,0,0,0,0,0,0
05/06/2013,32,0,0,0,0,0,0,0,0
05/06/2013,33,0,0,0,0,0,0,2.19,0
05/06/2013,34,0,0,0,0,0,0,9.78,0
05/06/2013,35,0,0,0,0,0,0,11.27,0
05/06/2013,36,0,0,0,0,0,0,5.13,0
05/06/2013,37,0,0,0,0,0,0,0,0
05/06/2013,38,0,0,0,0,0,0,0,0
05/06/2013,39,0,0,0,0,0,0,0,0
05/06/2013,40,0,0,0,0,0,0,1.08,0
05/06/2013,41,0,0,0,0,0,0,1.46,0
05/06/2013,42,0,0,0,0,0,0,3.1,0
05/06/2013,43,0,0,0,0,0,0,4.79,0
05/06/2013,44,0,0,0,0,0,0,3.54,0
05/06/2013,45,0,0,0,0,0,0,0.59,0
05/06/2013,46,0,0,0,0,0,0,0,0
05/06/2013,47,0,0,0,0,0,0,0,0
05/06/2013,48,0,0,0,0,0,0,0,0
06/06/2013,1,0,0,0,0,0,0,0,0
06/06/2013,2,0,0,0,0,0,0,0,0
06/06/2013,3,0,0,0,0,0,0,0,0
06/06/2013,4,0,0,0,0,0,0,0,0
06/06/2013,5,0,0,0,0,0,0,0,0
06/06/2013,6,0,0,0,0,0,0,0,0
06/06/2013,7,0,0,0,0,0,0,0,0
06/06/2013,8,0,0,0,0,0,0,0,0
06/06/2013,9,0,0,0,0,0,0,0,0
06/06/2013,10,0,0,0,0,0,0,0,0
06/06/2013,11,0,0,0,0,0,0,0,0
06/06/2013,12,0,0,0,0,0,0,0,0
06/06/2013,13,0,0,0,0,0,0,0,0
06/06/2013,14,0,0,0,0,0,0,0,0
06/06/2013,15,0,0,0,0,0,0,0,0
06/06/2013,16,0,0,0,0,0,0,8.39,0
06/06/2013,17,0,0,0,0,0,0,12.07,0
06/06/2013,18,0,0,0,0,0,0,14.46,0
06/06/2013,19,0,0,0,0,0,0,15.95,0
06/06/2013,20,0,0,0,0,0,0,14.18,0
06/06/2013,21,0,0,0,0,0,0,10,0
06/06/2013,22,0,0,0,0,0,0,5.82,0
06/06/2013,23,0,0,0,0,0,0,4.72,0
06/06/2013,24,0,0,0,0,0,0,6.17,0
06/06/2013,25,0,0,0,0,0,0,7.22,0
06/06/2013,26,0,0,0,0,0,0,5.28,0
06/06/2013,27,0,0,0,0,0,0,2.81,0
06/06/2013,28,0,0,0,0,0,0,1.01,0
06/06/2013,29,0,0,0,0,0,0,0,0
06/06/2013,30,0,0,0,0,0,0,0,0
06/06/2013,31,0,0,0,0,0,0,0,0
06/06/2013,32,0,0,0,0,0,0,0,0
06/06/2013,33,0,0,0,0,0,0,2.19,0
06/06/2013,34,0,0,0,0,0,0,9.8,0
06/06/2013,35,0,0,0,0,0,0,11.29,0
06/06/2013,36,0,0,0,0,0,0,5.14,0
06/06/2013,37,0,0,0,0,0,0,0,0
06/06/2013,38,0,0,0,0,0,0,0,0
06/06/2013,39,0,0,0,0,0,0,0,0
06/06/2013,40,0,0,0,0,0,0,1.1,0
06/06/2013,41,0,0,0,0,0,0,1.49,0
06/06/2013,42,0,0,0,0,0,0,3.16,0
06/06/2013,43,0,0,0,0,0,0,4.88,0
06/06/2013,44,0,0,0,0,0,0,3.61,0
06/06/2013,45,0,0,0,0,0,0,0.6,0
06/06/2013,46,0,0,0,0,0,0,0,0
06/06/2013,47,0,0,0,0,0,0,0,0
06/06/2013,48,0,0,0,0,0,0,0,0
07/06/2013,1,0,0,0,0,0,0,0,0
07/06/2013,2,0,0,0,0,0,0,0,0
07/06/2013,3,0,0,0,0,0,0,0,0
07/06/2013,4,0,0,0,0,0,0,0,0
07/06/2013,5,0,0,0,0,0,0,0,0
07/06/2013,6,0,0,0,0,0,0,0,0
07/06/2013,7,0,0,0,0,0,0,0,0
07/06/2013,8,0,0,0,0,0,0,0,0
07/06/2013,9,0,0,0,0,0,0,0,0
07/06/2013,10,0,0,0,0,0,0,0,0
07/06/2013,11,0,0,0,0,0,0,0,0
07/06/2013,12,0,0,0,0,0,0,0,0
07/06/2013,13,0,0,0,0,0,0,0,0
07/06/2013,14,0,0,0,0,0,0,0,0
07/06/2013,15,0,0,0,0,0,0,0,0
07/06/2013,16,0,0,0,0,0,0,8.3,0
07/06/2013,17,0,0,0,0,0,0,11.93,0
07/06/2013,18,0,0,0,0,0,0,14.3,0
07/06/2013,19,0,0,0,0,0,0,15.77,0
07/06/2013,20,0,0,0,0,0,0,14.02,0
07/06/2013,21,0,0,0,0,0,0,9.89,0
07/06/2013,22,0,0,0,0,0,0,5.75,0
07/06/2013,23,0,0,0,0,0,0,4.66,0
07/06/2013,24,0,0,0,0,0,0,6.1,0
07/06/2013,25,0,0,0,0,0,0,7.13,0
07/06/2013,26,0,0,0,0,0,0,5.22,0
07/06/2013,27,0,0,0,0,0,0,2.78,0
07/06/2013,28,0,0,0,0,0,0,1,0
07/06/2013,29,0,0,0,0,0,0,0,0
07/06/2013,30,0,0,0,0,0,0,0,0
07/06/2013,31,0,0,0,0,0,0,0,0
07/06/2013,32,0,0,0,0,0,0,0,0
07/06/2013,33,0,0,0,0,0,0,2.17,0
07/06/2013,34,0,0,0,0,0,0,9.69,0
07/06/2013,35,0,0,0,0,0,0,11.17,0
07/06/2013,36,0,0,0,0,0,0,5.09,0
07/06/2013,37,0,0,0,0,0,0,0,0
07/06/2013,38,0,0,0,0,0,0,0,0
07/06/2013,39,0,0,0,0,0,0,0,0
07/06/2013,40,0,0,0,0,0,0,1.09,0
07/06/2013,41,0,0,0,0,0,0,1.47,0
07/06/2013,42,0,0,0,0,0,0,3.13,0
07/06/2013,43,0,0,0,0,0,0,4.83,0
07/06/2013,44,0,0,0,0,0,0,3.57,0
07/06/2013,45,0,0,0,0,0,0,0.6,0
07/06/2013,46,0,0,0,0,0,0,0,0
07/06/2013,47,0,0,0,0,0,0,0,0
07/06/2013,48,0,0,0,0,0,0,0,0
08/06/2013,1,0,0,0,0,0,0,0,0
08/06/2013,2,0,0,0,0,0,0,0,0
08/06/2013,3,0,0,0,0,0,0,0,0
08/06/2013,4,0,0,0,0,0,0,0,0
08/06/2013,5,0,0,0,0,0,0,0,0
08/06/2013,6,0,0,0,0,0,0,0,0
08/06/2013,7,0,0,0,0,0,0,0,0
08/06/2013,8,0,0,0,0,0,0,0,0
08/06/2013,9,0,0,0,0,0,0,0,0
08/06/2013,10,0,0,0,0,0,0,0,0
08/06/2013,11,0,0,0,0,0,0,0,0
08/06/2013,12,0,0,0,0,0,0,0,0
08/06/2013,13,0,0,0,0,0,0,0,0
08/06/2013,14,0,0,0,0,0,0,0,0
08/06/2013,15,0,0,0,0,0,0,0,0
08/06/2013,16,0,0,0,0,0,0,8.19,0
08/06/2013,17,0,0,0,0,0,0,11.77,0
08/06/2013,18,0,0,0,0,0,0,14.11,0
08/06/2013,19,0,0,0,0,0,0,15.57,0
08/06/2013,20,0,0,0,0,0,0,13.84,0
08/06/2013,21,0,0,0,0,0,0,9.76,0
08/06/2013,22,0,0,0,0,0,0,5.68,0
08/06/2013,23,0,0,0,0,0,0,4.6,0
08/06/2013,24,0,0,0,0,0,0,6.02,0
08/06/2013,25,0,0,0,0,0,0,7.04,0
08/06/2013,26,0,0,0,0,0,0,5.15,0
08/06/2013,27,0,0,0,0,0,0,2.75,0
08/06/2013,28,0,0,0,0,0,0,0.99,0
08/06/2013,29,0,0,0,0,0,0,0,0
08/06/2013,30,0,0,0,0,0,0,0,0
08/06/2013,31,0,0,0,0,0,0,0,0
08/06/2013,32,0,0,0,0,0,0,0,0
08/06/2013,33,0,0,0,0,0,0,2.14,0
08/06/2013,34,0,0,0,0,0,0,9.57,0
08/06/2013,35,0,0,0,0,0,0,11.02,0
08/06/2013,36,0,0,0,0,0,0,5.02,0
08/06/2013,37,0,0,0,0,0,0,0,0
08/06/2013,38,0,0,0,0,0,0,0,0
08/06/2013,39,0,0,0,0,0,0,0,0
08/06/2013,40,0,0,0,0,0,0,1.09,0
08/06/2013,41,0,0,0,0,0,0,1.48,0
08/06/2013,42,0,0,0,0,0,0,3.14,0
08/06/2013,43,0,0,0,0,0,0,4.85,0
08/06/2013,44,0,0,0,0,0,0,3.58,0
08/06/2013,45,0,0,0,0,0,0,0.6,0
08/06/2013,46,0,0,0,0,0,0,0,0
08/06/2013,47,0,0,0,0,0,0,0,0
08/06/2013,48,0,0,0,0,0,0,0,0
09/06/2013,1,0,0,0,0,0,0,0,0
09/06/2013,2,0,0,0,0,0,0,0,0
09/06/2013,3,0,0,0,0,0,0,0,0
09/06/2013,4,0,0,0,0,0,0,0,0
09/06/2013,5,0,0,0,0,0,0,0,0
09/06/2013,6,0,0,0,0,0,0,0,0
09/06/2013,7,0,0,0,0,0,0,0,0
09/06/2013,8,0,0,0,0,0,0,0,0
09/06/2013,9,0,0,0,0,0,0,0,0
09/06/2013,10,0,0,0,0,0,0,0,0
09/06/2013,11,0,0,0,0,0,0,0,0
09/06/2013,12,0,0,0,0,0,0,0,0
09/06/2013,13,0,0,0,0,0,0,0,0
09/06/2013,14,0,0,0,0,0,0,0,0
09/06/2013,15,0,0,0,0,0,0,0,0
09/06/2013,16,0,0,0,0,0,0,0,0
09/06/2013,17,0,0,0,0,0,0,0,0
09/06/2013,18,0,0,0,0,0,0,0,0
09/06/2013,19,0,0,0,0,0,0,0,0
09/06/2013,20,0,0,0,0,0,0,0,0
09/06/2013,21,0,0,0,0,0,0,0,0
