Date,Settlement Period,BCA (£),BSA (MWh),BVA (MWh),SCA (£),SSA (MWh),SVA (MWh)
03/04/2016,27,0,0,0,0,0,0
03/04/2016,28,0,0,0,0,0,0
03/04/2016,29,0,0,0,0,0,0
03/04/2016,30,0,0,0,0,0,0
03/04/2016,31,0,0,0,0,0,0
03/04/2016,32,0,0,0,0,0,0
03/04/2016,33,0,0,0,0,0,0
03/04/2016,34,0,0,0,0,0,0
03/04/2016,35,0,0,0,0,0,0
03/04/2016,36,0,0,0,0,0,0
03/04/2016,37,0,0,0,0,0,0
03/04/2016,38,0,0,0,0,0,0
03/04/2016,39,0,0,0,0,0,0
03/04/2016,40,0,0,0,0,0,0
03/04/2016,41,0,0,0,0,0,0
03/04/2016,42,0,0,0,0,0,0
03/04/2016,43,0,0,0,0,0,0
03/04/2016,44,0,0,0,0,0,0
03/04/2016,45,0,0,0,0,0,0
03/04/2016,46,0,0,0,0,0,0
03/04/2016,47,0,0,0,0,0,0
03/04/2016,48,0,0,0,0,0,0
04/04/2016,1,0,0,0,0,0,0
04/04/2016,2,0,0,0,0,0,0
04/04/2016,3,0,0,0,0,0,0
04/04/2016,4,0,0,0,0,0,0
04/04/2016,5,0,0,0,0,0,0
04/04/2016,6,0,0,0,0,0,0
04/04/2016,7,0,0,0,0,0,0
04/04/2016,8,0,0,0,0,0,0
04/04/2016,9,0,0,0,0,0,0
04/04/2016,10,0,0,0,0,0,0
04/04/2016,11,0,0,0,0,0,0
04/04/2016,12,0,0,0,0,0,0
04/04/2016,13,0,0,0,0,0,0
04/04/2016,14,0,0,0,0,0,0
04/04/2016,15,0,0,0,0,0,0
04/04/2016,16,0,0,0,0,0,0
04/04/2016,17,0,0,0,0,0,0
04/04/2016,18,0,0,0,0,0,0
04/04/2016,19,0,0,0,0,0,0
04/04/2016,20,0,0,0,0,0,0
04/04/2016,21,0,0,0,0,0,0
04/04/2016,22,0,0,0,0,0,0
04/04/2016,23,0,0,0,0,0,0
04/04/2016,24,0,0,0,0,0,0
04/04/2016,25,0,0,0,0,0,0
04/04/2016,26,0,0,0,0,0,0
04/04/2016,27,0,0,0,0,0,0
04/04/2016,28,0,0,0,0,0,0
04/04/2016,29,0,0,0,0,0,0
04/04/2016,30,0,0,0,0,0,0
04/04/2016,31,0,0,0,0,0,0
04/04/2016,32,0,0,0,0,0,0
04/04/2016,33,0,0,0,0,0,0
04/04/2016,34,0,0,0,0,0,0
04/04/2016,35,0,0,0,0,0,0
04/04/2016,36,0,0,0,0,0,0
04/04/2016,37,0,0,0,0,0,0
04/04/2016,38,0,0,0,0,0,0
04/04/2016,39,0,0,0,0,0,0
04/04/2016,40,0,0,0,0,0,0
04/04/2016,41,0,0,0,0,0,0
04/04/2016,42,0,0,0,0,0,0
04/04/2016,43,0,0,0,0,0,0
04/04/2016,44,0,0,0,0,0,0
04/04/2016,45,0,0,0,0,0,0
04/04/2016,46,0,0,0,0,0,0
04/04/2016,47,0,0,0,0,0,0
04/04/2016,48,0,0,0,0,0,0
05/04/2016,1,0,0,0,0,0,0
05/04/2016,2,0,0,0,0,0,0
05/04/2016,3,0,0,0,0,0,0
05/04/2016,4,0,0,0,0,0,0
05/04/2016,5,0,0,0,0,0,0
05/04/2016,6,0,0,0,0,0,0
05/04/2016,7,0,0,0,0,0,0
05/04/2016,8,0,0,0,0,0,0
05/04/2016,9,0,0,0,0,0,0
05/04/2016,10,0,0,0,0,0,0
05/04/2016,11,0,0,0,0,0,0
05/04/2016,12,0,0,0,0,0,0
05/04/2016,13,0,0,0,0,0,0
05/04/2016,14,0,0,0,0,0,0
05/04/2016,15,0,0,0,0,0,0
05/04/2016,16,0,0,0,0,0,0
05/04/2016,17,0,0,0,0,0,0
05/04/2016,18,0,0,0,0,0,0
05/04/2016,19,0,0,0,0,0,0
05/04/2016,20,0,0,0,0,0,0
05/04/2016,21,0,0,0,0,0,0
05/04/2016,22,0,0,0,0,0,0
05/04/2016,23,0,0,0,0,0,0
05/04/2016,24,0,0,0,0,0,0
05/04/2016,25,0,0,0,0,0,0
05/04/2016,26,0,0,0,0,0,0
05/04/2016,27,0,0,0,0,0,0
05/04/2016,28,0,0,0,0,0,0
05/04/2016,29,0,0,0,0,0,0
05/04/2016,30,0,0,0,0,0,0
05/04/2016,31,0,0,0,0,0,0
05/04/2016,32,0,0,0,0,0,0
05/04/2016,33,0,0,0,0,0,0
05/04/2016,34,0,0,0,0,0,0
05/04/2016,35,0,0,0,0,0,0
05/04/2016,36,0,0,0,0,0,0
05/04/2016,37,0,0,0,0,0,0
05/04/2016,38,0,0,0,0,0,0
05/04/2016,39,0,0,0,0,0,0
05/04/2016,40,0,0,0,0,0,0
05/04/2016,41,0,0,0,0,0,0
05/04/2016,42,0,0,0,0,0,0
05/04/2016,43,0,0,0,0,0,0
05/04/2016,44,0,0,0,0,0,0
05/04/2016,45,0,0,0,0,0,0
05/04/2016,46,0,0,0,0,0,0
05/04/2016,47,0,0,0,190.5,37.5,12.5
05/04/2016,48,0,0,0,190.5,37.5,12.5
06/04/2016,1,0,0,0,190.5,37.5,12.5
06/04/2016,2,0,0,0,190.5,37.5,12.5
06/04/2016,3,0,0,0,190.5,37.5,12.5
06/04/2016,4,0,0,0,190.5,37.5,12.5
06/04/2016,5,0,0,0,190.5,37.5,12.5
06/04/2016,6,0,0,0,190.5,37.5,12.5
06/04/2016,7,0,0,0,190.5,37.5,12.5
06/04/2016,8,0,0,0,190.5,37.5,12.5
06/04/2016,9,0,0,0,190.5,37.5,12.5
06/04/2016,10,0,0,0,190.5,37.5,12.5
06/04/2016,11,0,0,0,190.5,37.5,12.5
06/04/2016,12,0,0,0,190.5,37.5,12.5
06/04/2016,13,0,0,0,0,0,0
06/04/2016,14,0,0,0,0,0,0
06/04/2016,15,0,0,0,0,0,0
06/04/2016,16,0,0,0,0,0,0
06/04/2016,17,0,0,0,0,0,0
06/04/2016,18,0,0,0,0,0,0
06/04/2016,19,0,0,0,0,0,0
06/04/2016,20,0,0,0,0,0,0
06/04/2016,21,0,0,0,0,0,0
06/04/2016,22,0,0,0,0,0,0
06/04/2016,23,0,0,0,0,0,0
06/04/2016,24,0,0,0,0,0,0
06/04/2016,25,0,0,0,0,0,0
06/04/2016,26,0,0,0,0,0,0
06/04/2016,27,0,0,0,0,0,0
06/04/2016,28,0,0,0,0,0,0
06/04/2016,29,0,0,0,0,0,0
06/04/2016,30,0,0,0,0,0,0
06/04/2016,31,0,0,0,0,0,0
06/04/2016,32,0,0,0,0,0,0
06/04/2016,33,0,0,0,0,0,0
06/04/2016,34,0,0,0,0,0,0
06/04/2016,35,0,0,0,0,0,0
06/04/2016,36,0,0,0,0,0,0
06/04/2016,37,0,0,0,0,0,0
06/04/2016,38,0,0,0,0,0,0
06/04/2016,39,0,0,0,0,0,0
06/04/2016,40,0,0,0,0,0,0
06/04/2016,41,0,0,0,0,0,0
06/04/2016,42,0,0,0,0,0,0
06/04/2016,43,0,0,0,0,0,0
06/04/2016,44,0,0,0,0,0,0
06/04/2016,45,0,0,0,0,0,0
06/04/2016,46,0,0,0,0,0,0
06/04/2016,47,0,0,0,375,380,50
06/04/2016,48,0,0,0,375,380,50
07/04/2016,1,0,0,0,375,380,50
07/04/2016,2,0,0,0,375,380,50
07/04/2016,3,0,0,0,375,380,50
07/04/2016,4,0,0,0,375,380,50
07/04/2016,5,0,0,0,375,380,50
07/04/2016,6,0,0,0,375,380,50
07/04/2016,7,0,0,0,375,380,50
07/04/2016,8,0,0,0,375,380,50
07/04/2016,9,0,0,0,375,380,50
07/04/2016,10,0,0,0,375,380,50
07/04/2016,11,0,0,0,375,380,50
07/04/2016,12,0,0,0,375,380,50
07/04/2016,13,0,0,0,93.75,267.5,12.5
07/04/2016,14,0,0,0,93.75,267.5,12.5
07/04/2016,15,0,0,0,0,0,0
07/04/2016,16,0,0,0,0,0,0
07/04/2016,17,0,0,0,0,0,0
07/04/2016,18,0,0,0,0,0,0
07/04/2016,19,0,0,0,0,0,0
07/04/2016,20,0,0,0,0,0,0
07/04/2016,21,0,0,0,0,0,0
07/04/2016,22,0,0,0,0,0,0
07/04/2016,23,0,0,0,0,0,0
07/04/2016,24,0,0,0,0,0,0
07/04/2016,25,0,0,0,0,0,0
07/04/2016,26,0,0,0,0,0,0
07/04/2016,27,0,0,0,0,0,0
07/04/2016,28,0,0,0,0,0,0
07/04/2016,29,0,0,0,0,0,0
07/04/2016,30,0,0,0,0,0,0
07/04/2016,31,0,0,0,0,0,0
07/04/2016,32,0,0,0,0,0,0
07/04/2016,33,0,0,0,0,0,0
07/04/2016,34,0,0,0,0,0,0
07/04/2016,35,0,0,0,0,0,0
07/04/2016,36,0,0,0,0,0,0
07/04/2016,37,0,0,0,0,0,0
07/04/2016,38,0,0,0,0,0,0
07/04/2016,39,0,0,0,0,0,0
07/04/2016,40,0,0,0,0,0,0
07/04/2016,41,0,0,0,0,0,0
07/04/2016,42,0,0,0,0,0,0
07/04/2016,43,0,0,0,0,0,0
07/04/2016,44,0,0,0,0,0,0
07/04/2016,45,0,0,0,0,0,0
07/04/2016,46,0,0,0,0,0,0
07/04/2016,47,0,0,0,0,0,0
07/04/2016,48,0,0,0,0,0,0
08/04/2016,1,0,0,0,0,0,0
08/04/2016,2,0,0,0,0,0,0
08/04/2016,3,0,0,0,0,0,0
08/04/2016,4,0,0,0,0,0,0
08/04/2016,5,0,0,0,0,0,0
08/04/2016,6,0,0,0,0,0,0
08/04/2016,7,0,0,0,0,0,0
08/04/2016,8,0,0,0,0,0,0
08/04/2016,9,0,0,0,0,0,0
08/04/2016,10,0,0,0,0,0,0
08/04/2016,11,0,0,0,0,0,0
08/04/2016,12,0,0,0,0,0,0
08/04/2016,13,0,0,0,0,0,0
08/04/2016,14,0,0,0,0,0,0
08/04/2016,15,0,0,0,0,0,0
08/04/2016,16,0,0,0,0,0,0
08/04/2016,17,0,0,0,0,0,0
08/04/2016,18,0,0,0,0,0,0
08/04/2016,19,0,0,0,0,0,0
08/04/2016,20,0,0,0,0,0,0
08/04/2016,21,0,0,0,0,0,0
08/04/2016,22,0,0,0,0,0,0
08/04/2016,23,0,0,0,0,0,0
08/04/2016,24,0,0,0,0,0,0
08/04/2016,25,0,0,0,0,0,0
08/04/2016,26,0,0,0,0,0,0
08/04/2016,27,0,0,0,0,0,0
08/04/2016,28,0,0,0,0,0,0
08/04/2016,29,0,0,0,0,0,0
08/04/2016,30,0,0,0,0,0,0
08/04/2016,31,0,0,0,0,0,0
08/04/2016,32,0,0,0,0,0,0
08/04/2016,33,0,0,0,0,0,0
08/04/2016,34,0,0,0,0,0,0
08/04/2016,35,0,0,0,0,0,0
08/04/2016,36,0,0,0,0,0,0
08/04/2016,37,0,0,0,0,0,0
08/04/2016,38,0,0,0,0,0,0
08/04/2016,39,0,0,0,0,0,0
08/04/2016,40,0,0,0,0,0,0
08/04/2016,41,0,0,0,0,0,0
08/04/2016,42,0,0,0,0,0,0
08/04/2016,43,0,0,0,0,0,0
08/04/2016,44,0,0,0,0,0,0
08/04/2016,45,0,0,0,0,0,0
08/04/2016,46,0,0,0,0,0,0
08/04/2016,47,0,0,0,193.75,272,12.5
08/04/2016,48,0,0,0,193.75,272,12.5
09/04/2016,1,0,0,0,193.75,272,12.5
09/04/2016,2,0,0,0,193.75,272,12.5
09/04/2016,3,0,0,0,193.75,272,12.5
09/04/2016,4,0,0,0,193.75,272,12.5
09/04/2016,5,0,0,0,193.75,272,12.5
09/04/2016,6,0,0,0,193.75,272,12.5
09/04/2016,7,0,0,0,193.75,272,12.5
09/04/2016,8,0,0,0,193.75,272,12.5
09/04/2016,9,0,0,0,193.75,272,12.5
09/04/2016,10,0,0,0,193.75,272,12.5
09/04/2016,11,0,0,0,193.75,272,12.5
09/04/2016,12,0,0,0,193.75,272,12.5
09/04/2016,13,0,0,0,193.75,272,12.5
09/04/2016,14,0,0,0,193.75,272,12.5
09/04/2016,15,0,0,0,193.75,272,12.5
09/04/2016,16,0,0,0,193.75,272,12.5
09/04/2016,17,0,0,0,0,0,0
09/04/2016,18,0,0,0,0,0,0
09/04/2016,19,0,0,0,0,0,0
09/04/2016,20,0,0,0,0,0,0
09/04/2016,21,0,0,0,0,0,0
09/04/2016,22,0,0,0,0,0,0
09/04/2016,23,0,0,0,0,0,0
09/04/2016,24,0,0,0,0,0,0
09/04/2016,25,0,0,0,0,0,0
09/04/2016,26,0,0,0,0,0,0
09/04/2016,27,0,0,0,0,0,0
09/04/2016,28,0,0,0,0,0,0
09/04/2016,29,0,0,0,0,0,0
09/04/2016,30,0,0,0,0,0,0
09/04/2016,31,0,0,0,0,0,0
09/04/2016,32,0,0,0,0,0,0
09/04/2016,33,0,0,0,0,0,0
09/04/2016,34,0,0,0,0,0,0
09/04/2016,35,0,0,0,0,0,0
09/04/2016,36,0,0,0,0,0,0
09/04/2016,37,0,0,0,0,0,0
09/04/2016,38,0,0,0,0,0,0
09/04/2016,39,0,0,0,0,0,0
09/04/2016,40,0,0,0,0,0,0
09/04/2016,41,0,0,0,0,0,0
09/04/2016,42,0,0,0,0,0,0
09/04/2016,43,0,0,0,0,0,0
09/04/2016,44,0,0,0,0,0,0
09/04/2016,45,0,0,0,0,0,0
09/04/2016,46,0,0,0,0,0,0
09/04/2016,47,0,0,0,189.25,80.434,12.5
09/04/2016,48,0,0,0,189.25,183.188,12.5
10/04/2016,1,0,0,0,189.25,129.666,12.5
10/04/2016,2,0,0,0,189.25,107.267,12.5
10/04/2016,3,0,0,0,189.25,75,12.5
10/04/2016,4,0,0,0,189.25,75,12.5
10/04/2016,5,0,0,0,189.25,75,12.5
10/04/2016,6,0,0,0,189.25,75,12.5
10/04/2016,7,0,0,0,189.25,75,12.5
10/04/2016,8,0,0,0,189.25,75,12.5
10/04/2016,9,0,0,0,189.25,75,12.5
10/04/2016,10,0,0,0,189.25,75,12.5
10/04/2016,11,0,0,0,189.25,75,12.5
10/04/2016,12,0,0,0,189.25,75,12.5
10/04/2016,13,0,0,0,189.25,75,12.5
10/04/2016,14,0,0,0,189.25,75,12.5
10/04/2016,15,0,0,0,189.25,75,12.5
10/04/2016,16,0,0,0,189.25,75,12.5
10/04/2016,17,0,0,0,189.25,75,12.5
10/04/2016,18,0,0,0,189.25,75,12.5
10/04/2016,19,0,0,0,0,0,0
10/04/2016,20,0,0,0,0,0,0
10/04/2016,21,0,0,0,0,0,0
10/04/2016,22,0,0,0,0,0,0
10/04/2016,23,0,0,0,0,0,0
10/04/2016,24,0,0,0,0,0,0
10/04/2016,25,0,0,0,0,0,0
10/04/2016,26,0,0,0,0,0,0
10/04/2016,27,0,0,0,0,0,0
10/04/2016,28,0,0,0,0,0,0
10/04/2016,29,0,0,0,0,0,0
10/04/2016,30,0,0,0,0,0,0
10/04/2016,31,0,0,0,0,0,0
10/04/2016,32,0,0,0,0,0,0
10/04/2016,33,0,0,0,0,0,0
10/04/2016,34,0,0,0,0,0,0
10/04/2016,35,0,0,0,0,0,0
10/04/2016,36,0,0,0,0,0,0
10/04/2016,37,0,0,0,0,0,0
10/04/2016,38,0,0,0,0,0,0
10/04/2016,39,0,0,0,0,0,0
10/04/2016,40,0,0,0,0,0,0
10/04/2016,41,0,0,0,0,0,0
10/04/2016,42,0,0,0,0,0,0
10/04/2016,43,0,0,0,0,0,0
10/04/2016,44,0,0,0,0,0,0
10/04/2016,45,0,0,0,0,0,0
10/04/2016,46,0,0,0,0,0,0
10/04/2016,47,0,0,0,172.88,419.5,12.5
10/04/2016,48,0,0,0,172.88,419.5,12.5
11/04/2016,1,0,0,0,172.88,419.5,12.5
11/04/2016,2,0,0,0,172.88,419.5,12.5
11/04/2016,3,0,0,0,172.88,419.5,12.5
11/04/2016,4,0,0,0,172.88,419.5,12.5
11/04/2016,5,0,0,0,172.88,419.5,12.5
11/04/2016,6,0,0,0,172.88,419.5,12.5
11/04/2016,7,0,0,0,172.88,419.5,12.5
11/04/2016,8,0,0,0,172.88,419.5,12.5
11/04/2016,9,0,0,0,172.88,419.5,12.5
11/04/2016,10,0,0,0,172.88,419.5,12.5
11/04/2016,11,0,0,0,172.88,419.5,12.5
11/04/2016,12,0,0,0,172.88,419.5,12.5
11/04/2016,13,0,0,0,172.88,419.5,12.5
11/04/2016,14,0,0,0,172.88,419.5,12.5
11/04/2016,15,0,0,0,0,0,0
11/04/2016,16,0,0,0,0,0,0
11/04/2016,17,0,0,0,0,0,0
11/04/2016,18,0,0,0,0,0,0
11/04/2016,19,0,0,0,0,0,0
11/04/2016,20,0,0,0,0,0,0
11/04/2016,21,0,0,0,0,0,0
11/04/2016,22,0,0,0,0,0,0
11/04/2016,23,0,0,0,0,0,0
11/04/2016,24,0,0,0,0,0,0
11/04/2016,25,0,0,0,0,0,0
11/04/2016,26,0,0,0,0,0,0
11/04/2016,27,0,0,0,0,0,0
11/04/2016,28,0,0,0,0,0,0
11/04/2016,29,0,0,0,0,0,0
11/04/2016,30,0,0,0,0,0,0
11/04/2016,31,0,0,0,0,0,0
11/04/2016,32,0,0,0,0,0,0
11/04/2016,33,0,0,0,0,0,0
11/04/2016,34,0,0,0,0,0,0
11/04/2016,35,0,0,0,0,0,0
11/04/2016,36,0,0,0,0,0,0
11/04/2016,37,0,0,0,0,0,0
11/04/2016,38,0,0,0,0,0,0
11/04/2016,39,0,0,0,0,0,0
11/04/2016,40,0,0,0,0,0,0
11/04/2016,41,0,0,0,0,0,0
11/04/2016,42,0,0,0,0,0,0
11/04/2016,43,0,0,0,0,0,0
11/04/2016,44,0,0,0,0,0,0
11/04/2016,45,0,0,0,0,0,0
11/04/2016,46,0,0,0,0,0,0
11/04/2016,47,0,0,0,206.25,224.5,12.5
11/04/2016,48,0,0,0,206.25,224.5,12.5
12/04/2016,1,0,0,0,206.25,224.5,12.5
12/04/2016,2,0,0,0,206.25,224.5,12.5
12/04/2016,3,0,0,0,206.25,224.5,12.5
12/04/2016,4,0,0,0,206.25,224.5,12.5
12/04/2016,5,0,0,0,206.25,224.5,12.5
12/04/2016,6,0,0,0,206.25,224.5,12.5
12/04/2016,7,0,0,0,206.25,224.5,12.5
12/04/2016,8,0,0,0,206.25,224.5,12.5
12/04/2016,9,0,0,0,206.25,224.5,12.5
12/04/2016,10,0,0,0,206.25,224.5,12.5
12/04/2016,11,0,0,0,206.25,224.5,12.5
12/04/2016,12,0,0,0,206.25,224.5,12.5
12/04/2016,13,0,0,0,206.25,224.5,12.5
12/04/2016,14,0,0,0,206.25,224.5,12.5
12/04/2016,15,0,0,0,0,0,0
12/04/2016,16,0,0,0,0,0,0
12/04/2016,17,0,0,0,0,0,0
12/04/2016,18,0,0,0,0,0,0
12/04/2016,19,0,0,0,0,0,0
12/04/2016,20,0,0,0,0,0,0
12/04/2016,21,0,0,0,0,0,0
12/04/2016,22,0,0,0,0,0,0
12/04/2016,23,0,0,0,0,0,0
12/04/2016,24,0,0,0,0,0,0
12/04/2016,25,0,0,0,0,0,0
12/04/2016,26,0,0,0,0,0,0
12/04/2016,27,0,0,0,0,0,0
12/04/2016,28,0,0,0,0,0,0
12/04/2016,29,0,0,0,0,0,0
12/04/2016,30,0,0,0,0,0,0
12/04/2016,31,0,0,0,0,0,0
12/04/2016,32,0,0,0,0,0,0
12/04/2016,33,0,0,0,0,16.74,0
12/04/2016,34,0,0,0,0,12.834,0
12/04/2016,35,0,0,0,0,0,0
12/04/2016,36,0,0,0,0,0,0
12/04/2016,37,0,0,0,0,0,0
12/04/2016,38,0,0,0,0,0,0
12/04/2016,39,0,0,0,0,0,0
12/04/2016,40,0,0,0,0,0,0
12/04/2016,41,0,0,0,0,0,0
12/04/2016,42,0,0,0,0,0,0
12/04/2016,43,0,0,0,0,0,0
12/04/2016,44,0,0,0,0,0,0
12/04/2016,45,0,0,0,0,0,0
12/04/2016,46,0,0,0,0,0,0
12/04/2016,47,0,0,0,0,0,0
12/04/2016,48,0,0,0,0,0,0
13/04/2016,1,0,0,0,0,0,0
13/04/2016,2,0,0,0,0,0,0
13/04/2016,3,0,0,0,0,0,0
13/04/2016,4,0,0,0,0,0,0
13/04/2016,5,0,0,0,0,0,0
13/04/2016,6,0,0,0,0,0,0
13/04/2016,7,0,0,0,0,0,0
13/04/2016,8,0,0,0,0,0,0
13/04/2016,9,0,0,0,0,0,0
13/04/2016,10,0,0,0,0,0,0
13/04/2016,11,0,0,0,0,0,0
13/04/2016,12,0,0,0,0,0,0
13/04/2016,13,0,0,0,0,0,0
13/04/2016,14,0,0,0,0,0,0
13/04/2016,15,0,0,0,0,0,0
13/04/2016,16,0,0,0,0,0,0
13/04/2016,17,0,0,0,0,0,0
13/04/2016,18,0,0,0,0,0,0
13/04/2016,19,0,0,0,0,0,0
13/04/2016,20,0,0,0,0,0,0
13/04/2016,21,0,0,0,0,0,0
13/04/2016,22,0,0,0,0,0,0
13/04/2016,23,0,0,0,0,0,0
13/04/2016,24,0,0,0,0,0,0
13/04/2016,25,0,0,0,0,0,0
13/04/2016,26,0,0,0,0,0,0
13/04/2016,27,0,0,0,0,0,0
13/04/2016,28,0,0,0,0,0,0
13/04/2016,29,0,0,0,0,0,0
13/04/2016,30,0,0,0,0,0,0
13/04/2016,31,0,0,0,0,0,0
13/04/2016,32,0,0,0,0,0,0
13/04/2016,33,0,0,0,0,0,0
13/04/2016,34,0,0,0,0,0,0
13/04/2016,35,0,0,0,0,0,0
13/04/2016,36,0,0,0,0,0,0
13/04/2016,37,0,0,0,0,0,0
13/04/2016,38,0,0,0,0,0,0
13/04/2016,39,0,0,0,0,0,0
13/04/2016,40,0,0,0,0,0,0
13/04/2016,41,0,0,0,0,0,0
13/04/2016,42,0,0,0,0,0,0
13/04/2016,43,0,0,0,0,0,0
13/04/2016,44,0,0,0,0,0,0
13/04/2016,45,0,0,0,0,0,0
13/04/2016,46,0,0,0,0,0,0
13/04/2016,47,0,0,0,0,0,0
13/04/2016,48,0,0,0,0,0,0
14/04/2016,1,0,0,0,0,0,0
14/04/2016,2,0,0,0,0,0,0
14/04/2016,3,0,0,0,0,0,0
14/04/2016,4,0,0,0,0,0,0
14/04/2016,5,0,0,0,0,0,0
14/04/2016,6,0,0,0,0,0,0
14/04/2016,7,0,0,0,0,0,0
14/04/2016,8,0,0,0,0,0,0
14/04/2016,9,0,0,0,0,0,0
14/04/2016,10,0,0,0,0,0,0
14/04/2016,11,0,0,0,0,0,0
