Date,Settlement Period,BCA (£),BSA (MWh),BVA (MWh),SCA (£),SSA (MWh),SVA (MWh)
03/04/2019,13,0,147,0,0,147,0
03/04/2019,14,0,147,0,0,147,0
03/04/2019,15,0,0,0,0,0,0
03/04/2019,16,0,0,0,0,0,0
03/04/2019,17,0,0,0,0,0,0
03/04/2019,18,0,0,0,0,0,0
03/04/2019,19,0,0,0,0,0,0
03/04/2019,20,0,0,0,0,0,0
03/04/2019,21,0,0,0,0,0,0
03/04/2019,22,0,11.5,0,0,11.5,0
03/04/2019,23,0,11.5,0,0,11.5,0
03/04/2019,24,0,11.5,0,0,11.5,0
03/04/2019,25,0,11.5,0,0,11.5,0
03/04/2019,26,0,11.5,0,0,11.5,0
03/04/2019,27,0,11.5,0,0,11.5,0
03/04/2019,28,0,11.5,0,0,11.5,0
03/04/2019,29,0,11.5,0,0,11.5,0
03/04/2019,30,0,11.5,0,0,11.5,0
03/04/2019,31,13411.22,11.5,240,13411.22,11.5,240
03/04/2019,32,13411.22,11.5,240,13411.22,11.5,240
03/04/2019,33,0,11.5,0,0,11.5,0
03/04/2019,34,0,11.5,0,0,11.5,0
03/04/2019,35,0,11.5,0,0,11.5,0
03/04/2019,36,0,11.5,0,0,11.5,0
03/04/2019,37,0,11.5,0,0,11.5,0
03/04/2019,38,0,11.5,0,0,11.5,0
03/04/2019,39,0,11.5,0,0,11.5,0
03/04/2019,40,0,11.5,0,0,11.5,0
03/04/2019,41,0,11.5,0,0,11.5,0
03/04/2019,42,0,11.5,0,0,11.5,0
03/04/2019,43,0,11.5,0,0,11.5,0
03/04/2019,44,0,11.5,0,0,11.5,0
03/04/2019,45,0,0,0,0,0,0
03/04/2019,46,0,0,0,0,0,0
03/04/2019,47,0,165.5,0,0,165.5,0
03/04/2019,48,0,165.5,0,0,165.5,0
04/04/2019,1,0,140.5,0,0,140.5,0
04/04/2019,2,0,140.5,0,0,140.5,0
04/04/2019,3,0,245.5,0,0,245.5,0
04/04/2019,4,0,245.5,0,0,245.5,0
04/04/2019,5,349.13,245.5,12.5,349.13,245.5,12.5
04/04/2019,6,349.13,245.5,12.5,349.13,245.5,12.5
04/04/2019,7,342,245.5,12.5,342,245.5,12.5
04/04/2019,8,342,245.5,12.5,342,245.5,12.5
04/04/2019,9,740,220.5,25,740,220.5,25
04/04/2019,10,740,220.5,25,740,220.5,25
04/04/2019,11,18087.25,140.5,400,18087.25,140.5,400
04/04/2019,12,18087.25,140.5,400,18087.25,140.5,400
04/04/2019,13,23750.25,0,450,23750.25,0,450
04/04/2019,14,23750.25,0,450,23750.25,0,450
04/04/2019,15,0,0,0,0,0,0
04/04/2019,16,0,0,0,0,0,0
04/04/2019,17,0,0,0,0,0,0
04/04/2019,18,0,0,0,0,0,0
04/04/2019,19,0,0,0,0,0,0
04/04/2019,20,0,0,0,0,0,0
04/04/2019,21,0,0,0,0,0,0
04/04/2019,22,0,0,0,0,0,0
04/04/2019,23,0,0,0,0,0,0
04/04/2019,24,0,0,0,0,0,0
04/04/2019,25,0,0,0,0,0,0
04/04/2019,26,0,0,0,0,0,0
04/04/2019,27,0,0,0,0,0,0
04/04/2019,28,0,0,0,0,0,0
04/04/2019,29,0,0,0,0,0,0
04/04/2019,30,0,0,0,0,0,0
04/04/2019,31,0,0,0,0,0,0
04/04/2019,32,0,0,0,0,0,0
04/04/2019,33,0,0,0,0,0,0
04/04/2019,34,0,0,0,0,0,0
04/04/2019,35,0,0,0,0,0,0
04/04/2019,36,0,0,0,0,0,0
04/04/2019,37,0,0,0,0,0,0
04/04/2019,38,0,0,0,0,0,0
04/04/2019,39,0,0,0,0,0,0
04/04/2019,40,0,0,0,0,0,0
04/04/2019,41,0,0,0,0,0,0
04/04/2019,42,0,0,0,0,0,0
04/04/2019,43,0,0,0,0,0,0
04/04/2019,44,0,0,0,0,0,0
04/04/2019,45,0,174,0,0,174,0
04/04/2019,46,0,174,0,0,174,0
04/04/2019,47,0,224,0,0,224,0
04/04/2019,48,0,224,0,0,224,0
05/04/2019,1,9312.5,174,260,9312.5,174,260
05/04/2019,2,9312.5,174,260,9312.5,174,260
05/04/2019,3,7649,304,215,7649,304,215
05/04/2019,4,7649,304,215,7649,304,215
05/04/2019,5,0,404,0,0,404,0
05/04/2019,6,0,404,0,0,404,0
05/04/2019,7,0,404,0,0,404,0
05/04/2019,8,0,404,0,0,404,0
05/04/2019,9,0,274,0,0,274,0
05/04/2019,10,0,274,0,0,274,0
05/04/2019,11,18337.5,174,400,18337.5,174,400
05/04/2019,12,18337.5,174,400,18337.5,174,400
05/04/2019,13,42376,174,750,42376,174,750
05/04/2019,14,42376,174,750,42376,174,750
05/04/2019,15,42713,0,700,42713,0,700
05/04/2019,16,42713,0,700,42713,0,700
05/04/2019,17,14867.78,0,250,14867.78,0,250
05/04/2019,18,14867.78,0,250,14867.78,0,250
05/04/2019,19,13439.5,0,250,13439.5,0,250
05/04/2019,20,13439.5,0,250,13439.5,0,250
05/04/2019,21,0,0,0,0,0,0
05/04/2019,22,0,0,0,0,0,0
05/04/2019,23,0,0,0,0,0,0
05/04/2019,24,0,0,0,0,0,0
05/04/2019,25,0,0,0,0,0,0
05/04/2019,26,0,0,0,0,0,0
05/04/2019,27,0,0,0,0,0,0
05/04/2019,28,0,0,0,0,0,0
05/04/2019,29,0,0,0,0,0,0
05/04/2019,30,0,0,0,0,0,0
05/04/2019,31,0,0,0,0,0,0
05/04/2019,32,0,0,0,0,0,0
05/04/2019,33,0,0,0,0,0,0
05/04/2019,34,0,0,0,0,0,0
05/04/2019,35,0,0,0,0,0,0
05/04/2019,36,0,0,0,0,0,0
05/04/2019,37,0,0,0,0,0,0
05/04/2019,38,0,0,0,0,0,0
05/04/2019,39,0,0,0,0,0,0
05/04/2019,40,0,0,0,0,0,0
05/04/2019,41,0,0,0,0,0,0
05/04/2019,42,0,0,0,0,0,0
05/04/2019,43,0,0,0,0,0,0
05/04/2019,44,0,0,0,0,0,0
05/04/2019,45,0,62.5,0,0,62.5,0
05/04/2019,46,0,112.5,0,0,112.5,0
05/04/2019,47,0,262.5,0,0,262.5,0
05/04/2019,48,0,262.5,0,0,262.5,0
06/04/2019,1,0,399,0,0,399,0
06/04/2019,2,0,399,0,0,399,0
06/04/2019,3,0,399,0,0,399,0
06/04/2019,4,0,399,0,0,399,0
06/04/2019,5,0,399,0,0,399,0
06/04/2019,6,0,399,0,0,399,0
06/04/2019,7,0,399,0,0,399,0
06/04/2019,8,0,399,0,0,399,0
06/04/2019,9,0,399,0,0,399,0
06/04/2019,10,0,399,0,0,399,0
06/04/2019,11,0,264.5,0,0,264.5,0
06/04/2019,12,0,264.5,0,0,264.5,0
06/04/2019,13,0,264.5,0,0,264.5,0
06/04/2019,14,0,264.5,0,0,264.5,0
06/04/2019,15,0,214.5,0,0,214.5,0
06/04/2019,16,0,214.5,0,0,214.5,0
06/04/2019,17,0,62,0,0,62,0
06/04/2019,18,0,62,0,0,62,0
06/04/2019,19,0,62,0,0,62,0
06/04/2019,20,0,62,0,0,62,0
06/04/2019,21,0,62,0,0,62,0
06/04/2019,22,0,62,0,0,62,0
06/04/2019,23,0,216,0,0,216,0
06/04/2019,24,0,216,0,0,216,0
06/04/2019,25,0,187,0,0,187,0
06/04/2019,26,0,187,0,0,187,0
06/04/2019,27,0,157,0,0,157,0
06/04/2019,28,0,157,0,0,157,0
06/04/2019,29,0,157,0,0,157,0
06/04/2019,30,0,157,0,0,157,0
06/04/2019,31,0,157,0,0,157,0
06/04/2019,32,0,157,0,0,157,0
06/04/2019,33,0,57,0,0,57,0
06/04/2019,34,0,57,0,0,57,0
06/04/2019,35,0,0,0,0,0,0
06/04/2019,36,0,0,0,0,0,0
06/04/2019,37,0,0,0,0,0,0
06/04/2019,38,0,0,0,0,0,0
06/04/2019,39,0,0,0,0,0,0
06/04/2019,40,0,0,0,0,0,0
06/04/2019,41,0,0,0,0,0,0
06/04/2019,42,0,0,0,0,0,0
06/04/2019,43,0,0,0,0,0,0
06/04/2019,44,0,0,0,0,0,0
06/04/2019,45,0,157,0,0,157,0
06/04/2019,46,0,157,0,0,157,0
06/04/2019,47,0,207,0,0,207,0
06/04/2019,48,0,207,0,0,207,0
07/04/2019,1,0,337,0,0,337,0
07/04/2019,2,0,337,0,0,337,0
07/04/2019,3,0,337,0,0,337,0
07/04/2019,4,0,337,0,0,337,0
07/04/2019,5,0,337,0,0,337,0
07/04/2019,6,0,337,0,0,337,0
07/04/2019,7,0,337,0,0,337,0
07/04/2019,8,0,337,0,0,337,0
07/04/2019,9,0,337,0,0,337,0
07/04/2019,10,0,337,0,0,337,0
07/04/2019,11,0,307,0,0,307,0
07/04/2019,12,0,307,0,0,307,0
07/04/2019,13,0,307,0,0,307,0
07/04/2019,14,0,307,0,0,307,0
07/04/2019,15,0,257,0,0,257,0
07/04/2019,16,0,257,0,0,257,0
07/04/2019,17,0,187,0,0,187,0
07/04/2019,18,0,187,0,0,187,0
07/04/2019,19,0,187,0,0,187,0
07/04/2019,20,0,187,0,0,187,0
07/04/2019,21,0,187,0,0,187,0
07/04/2019,22,0,187,0,0,187,0
07/04/2019,23,0,237,0,0,237,0
07/04/2019,24,0,237,0,0,237,0
07/04/2019,25,0,176.5,0,0,176.5,0
07/04/2019,26,0,176.5,0,0,176.5,0
07/04/2019,27,0,146.5,0,0,146.5,0
07/04/2019,28,0,146.5,0,0,146.5,0
07/04/2019,29,0,146.5,0,0,146.5,0
07/04/2019,30,0,146.5,0,0,146.5,0
07/04/2019,31,0,96.5,0,0,96.5,0
07/04/2019,32,0,96.5,0,0,96.5,0
07/04/2019,33,0,96.5,0,0,96.5,0
07/04/2019,34,0,96.5,0,0,96.5,0
07/04/2019,35,0,0,0,0,0,0
07/04/2019,36,0,0,0,0,0,0
07/04/2019,37,0,0,0,0,0,0
07/04/2019,38,0,0,0,0,0,0
07/04/2019,39,0,0,0,0,0,0
07/04/2019,40,0,0,0,0,0,0
07/04/2019,41,0,0,0,0,0,0
07/04/2019,42,0,0,0,0,0,0
07/04/2019,43,0,0,0,0,0,0
07/04/2019,44,0,0,0,0,0,0
07/04/2019,45,0,135,0,0,135,0
07/04/2019,46,0,135,0,0,135,0
07/04/2019,47,0,235,0,0,235,0
07/04/2019,48,0,235,0,0,235,0
08/04/2019,1,0,265,0,0,265,0
08/04/2019,2,0,265,0,0,265,0
08/04/2019,3,0,265,0,0,265,0
08/04/2019,4,0,265,0,0,265,0
08/04/2019,5,0,265,0,0,265,0
08/04/2019,6,0,265,0,0,265,0
08/04/2019,7,0,265,0,0,265,0
08/04/2019,8,0,265,0,0,265,0
08/04/2019,9,0,235,0,0,235,0
08/04/2019,10,0,235,0,0,235,0
08/04/2019,11,24978,185,450,24978,185,450
08/04/2019,12,24978,185,450,24978,185,450
08/04/2019,13,14518.5,135,250,14518.5,135,250
08/04/2019,14,14518.5,135,250,14518.5,135,250
08/04/2019,15,14721,0,250,14721,0,250
08/04/2019,16,14721,0,250,14721,0,250
08/04/2019,17,0,0,0,0,0,0
08/04/2019,18,0,0,0,0,0,0
08/04/2019,19,0,0,0,0,0,0
08/04/2019,20,0,0,0,0,0,0
08/04/2019,21,0,0,0,0,0,0
08/04/2019,22,0,0,0,0,0,0
08/04/2019,23,0,0,0,0,0,0
08/04/2019,24,0,0,0,0,0,0
08/04/2019,25,0,0,0,0,0,0
08/04/2019,26,0,0,0,0,0,0
08/04/2019,27,0,0,0,0,0,0
08/04/2019,28,0,0,0,0,0,0
08/04/2019,29,0,0,0,0,0,0
08/04/2019,30,0,0,0,0,0,0
08/04/2019,31,0,0,0,0,0,0
08/04/2019,32,0,0,0,0,0,0
08/04/2019,33,0,0,0,0,0,0
08/04/2019,34,0,0,0,0,0,0
08/04/2019,35,0,0,0,0,0,0
08/04/2019,36,0,0,0,0,0,0
08/04/2019,37,0,0,0,0,0,0
08/04/2019,38,0,0,0,0,0,0
08/04/2019,39,0,0,0,0,0,0
08/04/2019,40,0,0,0,0,0,0
08/04/2019,41,0,0,0,0,0,0
08/04/2019,42,0,0,0,0,0,0
08/04/2019,43,0,0,0,0,0,0
08/04/2019,44,0,0,0,0,0,0
08/04/2019,45,0,0,0,0,0,0
08/04/2019,46,0,169.5,0,0,169.5,0
08/04/2019,47,0,424.5,0,0,424.5,0
08/04/2019,48,0,424.5,0,0,424.5,0
09/04/2019,1,0,529.5,0,0,529.5,0
09/04/2019,2,0,529.5,0,0,529.5,0
09/04/2019,3,0,529.5,0,0,529.5,0
09/04/2019,4,0,529.5,0,0,529.5,0
09/04/2019,5,0,529.5,0,0,529.5,0
09/04/2019,6,0,529.5,0,0,529.5,0
09/04/2019,7,0,529.5,0,0,529.5,0
09/04/2019,8,0,529.5,0,0,529.5,0
09/04/2019,9,0,529.5,0,0,529.5,0
09/04/2019,10,0,529.5,0,0,529.5,0
09/04/2019,11,0,449.5,0,0,449.5,0
09/04/2019,12,0,449.5,0,0,449.5,0
09/04/2019,13,0,169.5,0,0,169.5,0
09/04/2019,14,0,0,0,0,0,0
09/04/2019,15,18436,0,350,18436,0,350
09/04/2019,16,18436,0,350,18436,0,350
09/04/2019,17,0,0,0,0,0,0
09/04/2019,18,0,0,0,0,0,0
09/04/2019,19,0,0,0,0,0,0
09/04/2019,20,0,0,0,0,0,0
09/04/2019,21,0,0,0,0,0,0
09/04/2019,22,0,0,0,0,0,0
09/04/2019,23,0,0,0,0,0,0
09/04/2019,24,0,0,0,0,0,0
09/04/2019,25,0,0,0,0,0,0
09/04/2019,26,0,0,0,0,0,0
09/04/2019,27,0,0,0,0,0,0
09/04/2019,28,0,0,0,0,0,0
09/04/2019,29,0,0,0,0,0,0
09/04/2019,30,0,0,0,0,0,0
09/04/2019,31,0,0,0,0,0,0
09/04/2019,32,0,0,0,0,0,0
09/04/2019,33,0,0,0,0,0,0
09/04/2019,34,0,0,0,0,0,0
09/04/2019,35,0,0,0,0,0,0
09/04/2019,36,0,0,0,0,0,0
09/04/2019,37,0,0,0,0,0,0
09/04/2019,38,0,0,0,0,0,0
09/04/2019,39,0,0,0,0,0,0
09/04/2019,40,0,0,0,0,0,0
09/04/2019,41,0,0,0,0,0,0
09/04/2019,42,0,0,0,0,0,0
09/04/2019,43,0,0,0,0,0,0
09/04/2019,44,0,0,0,0,0,0
09/04/2019,45,0,0,0,0,0,0
09/04/2019,46,0,150,0,0,150,0
09/04/2019,47,0,430,0,0,430,0
09/04/2019,48,0,430,0,0,430,0
10/04/2019,1,0,460,0,0,460,0
10/04/2019,2,0,460,0,0,460,0
10/04/2019,3,0,460,0,0,460,0
10/04/2019,4,0,460,0,0,460,0
10/04/2019,5,0,460,0,0,460,0
10/04/2019,6,0,460,0,0,460,0
10/04/2019,7,0,460,0,0,460,0
10/04/2019,8,0,460,0,0,460,0
10/04/2019,9,798,410,25,798,410,25
10/04/2019,10,798,410,25,798,410,25
10/04/2019,11,1935,380,50,1935,380,50
10/04/2019,12,1935,380,50,1935,380,50
10/04/2019,13,0,150,0,0,150,0
10/04/2019,14,0,0,0,0,0,0
10/04/2019,15,0,0,0,0,0,0
10/04/2019,16,0,0,0,0,0,0
10/04/2019,17,0,0,0,0,0,0
10/04/2019,18,0,0,0,0,0,0
10/04/2019,19,0,0,0,0,0,0
10/04/2019,20,0,0,0,0,0,0
10/04/2019,21,0,0,0,0,0,0
10/04/2019,22,0,0,0,0,0,0
10/04/2019,23,0,0,0,0,0,0
10/04/2019,24,0,0,0,0,0,0
10/04/2019,25,0,0,0,0,0,0
10/04/2019,26,0,0,0,0,0,0
10/04/2019,27,0,0,0,0,0,0
10/04/2019,28,0,0,0,0,0,0
10/04/2019,29,0,0,0,0,0,0
10/04/2019,30,0,0,0,0,0,0
10/04/2019,31,0,0,0,0,0,0
10/04/2019,32,0,0,0,0,0,0
10/04/2019,33,0,0,0,0,0,0
10/04/2019,34,0,0,0,0,0,0
10/04/2019,35,0,0,0,0,0,0
10/04/2019,36,0,0,0,0,0,0
10/04/2019,37,0,0,0,0,0,0
10/04/2019,38,0,0,0,0,0,0
10/04/2019,39,0,0,0,0,0,0
10/04/2019,40,0,0,0,0,0,0
10/04/2019,41,0,0,0,0,0,0
10/04/2019,42,0,0,0,0,0,0
10/04/2019,43,0,0,0,0,0,0
10/04/2019,44,0,0,0,0,0,0
10/04/2019,45,0,0,0,0,0,0
10/04/2019,46,0,0,0,0,0,0
10/04/2019,47,0,107.5,0,0,107.5,0
10/04/2019,48,0,107.5,0,0,107.5,0
11/04/2019,1,1511,137.5,50,1511,137.5,50
11/04/2019,2,1511,137.5,50,1511,137.5,50
11/04/2019,3,1511,137.5,50,1511,137.5,50
11/04/2019,4,1511,137.5,50,1511,137.5,50
11/04/2019,5,1487.25,137.5,50,1487.25,137.5,50
11/04/2019,6,1487.25,137.5,50,1487.25,137.5,50
11/04/2019,7,1512.25,137.5,50,1512.25,137.5,50
11/04/2019,8,1512.25,137.5,50,1512.25,137.5,50
11/04/2019,9,1588.5,137.5,50,1588.5,137.5,50
11/04/2019,10,1588.5,137.5,50,1588.5,137.5,50
11/04/2019,11,1953.25,107.5,50,1953.25,107.5,50
11/04/2019,12,1953.25,0,50,1953.25,0,50
11/04/2019,13,0,0,0,0,0,0
11/04/2019,14,0,0,0,0,0,0
11/04/2019,15,0,0,0,0,0,0
11/04/2019,16,0,0,0,0,0,0
11/04/2019,17,0,0,0,0,0,0
11/04/2019,18,0,0,0,0,0,0
11/04/2019,19,0,0,0,0,0,0
11/04/2019,20,0,0,0,0,0,0
11/04/2019,21,0,0,0,0,0,0
11/04/2019,22,0,0,0,0,0,0
11/04/2019,23,0,0,0,0,0,0
11/04/2019,24,0,0,0,0,0,0
11/04/2019,25,0,0,0,0,0,0
11/04/2019,26,0,0,0,0,0,0
11/04/2019,27,0,0,0,0,0,0
11/04/2019,28,0,0,0,0,0,0
11/04/2019,29,0,0,0,0,0,0
11/04/2019,30,0,0,0,0,0,0
11/04/2019,31,0,0,0,0,0,0
11/04/2019,32,0,0,0,0,0,0
11/04/2019,33,0,0,0,0,0,0
11/04/2019,34,0,0,0,0,0,0
11/04/2019,35,0,0,0,0,0,0
11/04/2019,36,0,0,0,0,0,0
11/04/2019,37,0,0,0,0,0,0
11/04/2019,38,0,0,0,0,0,0
11/04/2019,39,0,0,0,0,0,0
11/04/2019,40,0,0,0,0,0,0
11/04/2019,41,0,0,0,0,0,0
11/04/2019,42,0,0,0,0,0,0
11/04/2019,43,0,0,0,0,0,0
11/04/2019,44,0,0,0,0,0,0
11/04/2019,45,0,0,0,0,0,0
11/04/2019,46,0,0,0,0,0,0
11/04/2019,47,0,75,0,0,75,0
11/04/2019,48,0,75,0,0,75,0
12/04/2019,1,4161.6,75,130,4161.6,75,130
12/04/2019,2,4161.6,75,130,4161.6,75,130
12/04/2019,3,4028.3,75,130,4028.3,75,130
12/04/2019,4,4028.3,75,130,4028.3,75,130
12/04/2019,5,3966.45,75,130,3966.45,75,130
12/04/2019,6,3966.45,75,130,3966.45,75,130
12/04/2019,7,3988.25,75,130,3988.25,75,130
12/04/2019,8,3988.25,75,130,3988.25,75,130
12/04/2019,9,4371.15,75,130,4371.15,75,130
12/04/2019,10,4371.15,75,130,4371.15,75,130
12/04/2019,11,10893.11,75,225,10893.11,75,225
12/04/2019,12,10893.11,75,225,10893.11,75,225
12/04/2019,13,4136.25,150,75,4136.25,150,75
12/04/2019,14,4136.25,150,75,4136.25,150,75
12/04/2019,15,0,0,0,0,0,0
12/04/2019,16,0,0,0,0,0,0
12/04/2019,17,0,0,0,0,0,0
12/04/2019,18,0,0,0,0,0,0
12/04/2019,19,0,0,0,0,0,0
12/04/2019,20,0,0,0,0,0,0
12/04/2019,21,0,0,0,0,0,0
12/04/2019,22,0,0,0,0,0,0
12/04/2019,23,0,0,0,0,0,0
12/04/2019,24,0,0,0,0,0,0
12/04/2019,25,0,0,0,0,0,0
12/04/2019,26,0,0,0,0,0,0
12/04/2019,27,0,0,0,0,0,0
12/04/2019,28,0,0,0,0,0,0
12/04/2019,29,0,0,0,0,0,0
12/04/2019,30,0,0,0,0,0,0
12/04/2019,31,0,0,0,0,0,0
12/04/2019,32,0,0,0,0,0,0
12/04/2019,33,0,0,0,0,0,0
12/04/2019,34,0,0,0,0,0,0
12/04/2019,35,0,0,0,0,0,0
12/04/2019,36,0,0,0,0,0,0
12/04/2019,37,0,0,0,0,0,0
12/04/2019,38,0,0,0,0,0,0
12/04/2019,39,0,0,0,0,0,0
12/04/2019,40,0,0,0,0,0,0
12/04/2019,41,0,0,0,0,0,0
12/04/2019,42,0,0,0,0,0,0
12/04/2019,43,0,0,0,0,0,0
12/04/2019,44,0,0,0,0,0,0
12/04/2019,45,0,144,0,0,144,0
12/04/2019,46,0,144,0,0,144,0
12/04/2019,47,0,44,0,0,44,0
12/04/2019,48,0,44,0,0,44,0
13/04/2019,1,0,19,0,0,19,0
13/04/2019,2,0,19,0,0,19,0
13/04/2019,3,0,181.5,0,0,181.5,0
13/04/2019,4,0,181.5,0,0,181.5,0
13/04/2019,5,0,181.5,0,0,181.5,0
13/04/2019,6,0,181.5,0,0,181.5,0
13/04/2019,7,0,181.5,0,0,181.5,0
13/04/2019,8,0,181.5,0,0,181.5,0
13/04/2019,9,0,181.5,0,0,181.5,0
13/04/2019,10,0,181.5,0,0,181.5,0
13/04/2019,11,0,144,0,0,144,0
13/04/2019,12,0,144,0,0,144,0
13/04/2019,13,0,94,0,0,94,0
13/04/2019,14,0,94,0,0,94,0
13/04/2019,15,0,194,0,0,194,0
13/04/2019,16,0,194,0,0,194,0
13/04/2019,17,0,224,0,0,224,0
13/04/2019,18,0,224,0,0,224,0
13/04/2019,19,0,224,0,0,224,0
13/04/2019,20,0,224,0,0,224,0
13/04/2019,21,0,224,0,0,224,0
13/04/2019,22,0,224,0,0,224,0
13/04/2019,23,0,224,0,0,224,0
13/04/2019,24,0,224,0,0,224,0
13/04/2019,25,0,361.5,0,0,361.5,0
13/04/2019,26,0,361.5,0,0,361.5,0
13/04/2019,27,0,444,0,0,444,0
13/04/2019,28,0,444,0,0,444,0
13/04/2019,29,0,444,0,0,444,0
13/04/2019,30,0,444,0,0,444,0
13/04/2019,31,0,444,0,0,444,0
13/04/2019,32,0,444,0,0,444,0
13/04/2019,33,0,483,0,0,483,0
13/04/2019,34,0,483,0,0,483,0
13/04/2019,35,0,189,0,0,189,0
13/04/2019,36,0,189,0,0,189,0
13/04/2019,37,0,139,0,0,139,0
13/04/2019,38,0,139,0,0,139,0
13/04/2019,39,0,139,0,0,139,0
13/04/2019,40,0,139,0,0,139,0
13/04/2019,41,0,139,0,0,139,0
13/04/2019,42,0,139,0,0,139,0
13/04/2019,43,0,109,0,0,109,0
13/04/2019,44,0,109,0,0,109,0
13/04/2019,45,0,159,0,0,159,0
13/04/2019,46,0,159,0,0,159,0
13/04/2019,47,0,172.5,0,0,172.5,0
13/04/2019,48,0,172.5,0,0,172.5,0
