Timestamp,Demand,Generation,Import,Solar,Wind,STOR,Other
2026-03-05T01:25:00,1075.33,212.24,970.53,3.70,47.74,69.00,91.83
2026-03-05T01:30:00,1082.52,219.78,966.15,3.69,51.86,69.61,94.67
2026-03-05T01:35:00,1079.67,221.37,961.16,3.68,54.38,69.88,93.48
2026-03-05T01:40:00,1064.23,221.85,945.42,3.75,53.41,69.89,94.82
2026-03-05T01:45:00,1062.16,223.44,938.38,3.84,53.73,69.62,96.27
2026-03-05T01:50:00,1063.21,223.12,939.72,3.90,54.32,69.67,95.25
2026-03-05T01:55:00,1067.89,223.75,943.93,3.87,56.05,69.70,94.16
2026-03-05T02:00:00,1027.68,221.20,917.03,3.99,54.41,69.65,93.16
2026-03-05T02:05:00,1019.93,221.98,909.59,4.03,55.31,69.75,92.90
2026-03-05T02:10:00,1032.07,225.13,918.39,4.09,57.98,69.89,93.22
2026-03-05T02:15:00,1036.62,227.07,921.50,4.08,59.99,69.81,93.22
2026-03-05T02:20:00,1033.09,228.81,917.16,4.22,60.32,69.70,94.62
2026-03-05T02:25:00,1025.00,227.55,910.49,4.19,59.21,69.65,94.56
2026-03-05T02:30:00,1051.59,231.46,920.63,4.24,62.36,69.70,95.19
2026-03-05T02:35:00,1031.54,229.93,911.70,4.13,59.81,69.84,96.19
2026-03-05T02:40:00,1020.17,228.64,905.55,4.09,58.82,69.90,95.84
2026-03-05T02:45:00,1011.36,231.12,895.04,4.05,59.71,69.77,97.60
2026-03-05T02:50:00,999.76,228.80,884.33,3.92,58.22,69.70,96.97
2026-03-05T02:55:00,991.59,226.00,877.74,3.82,56.40,69.68,96.11
2026-03-05T03:00:00,991.41,218.53,880.14,3.73,53.99,69.52,91.32
2026-03-05T03:05:00,993.46,217.81,880.73,3.64,53.13,69.70,91.37
2026-03-05T03:10:00,996.02,217.61,884.00,3.64,52.58,69.80,91.61
2026-03-05T03:15:00,1006.08,216.58,887.29,3.58,51.46,69.73,91.82
2026-03-05T03:20:00,1000.63,214.15,884.04,3.51,50.97,69.60,90.10
2026-03-05T03:25:00,993.36,212.79,878.28,3.42,48.14,69.59,91.67
2026-03-05T03:30:00,965.24,216.26,852.37,3.41,49.23,69.63,94.05
2026-03-05T03:35:00,963.51,215.16,853.10,3.30,48.63,69.83,93.42
2026-03-05T03:40:00,964.89,214.37,851.40,3.13,49.25,69.95,92.04
2026-03-05T03:45:00,952.14,216.43,840.64,3.08,50.32,69.88,93.17
2026-03-05T03:50:00,947.07,214.04,838.74,3.04,48.17,69.70,93.15
2026-03-05T03:55:00,944.62,212.42,837.82,3.06,46.81,69.71,92.85
2026-03-05T04:00:00,939.43,208.30,833.78,3.04,45.67,68.97,90.64
2026-03-05T04:05:00,953.32,208.55,843.68,3.09,45.19,69.05,91.26
2026-03-05T04:10:00,959.57,211.97,844.58,3.09,47.55,69.20,92.16
2026-03-05T04:15:00,957.95,215.37,839.25,3.11,50.47,69.13,92.66
2026-03-05T04:20:00,953.21,210.87,838.88,3.10,47.84,68.87,91.10
2026-03-05T04:25:00,948.37,206.33,838.72,3.10,43.44,68.98,90.85
2026-03-05T04:30:00,937.08,203.25,832.86,3.09,39.73,69.00,91.43
2026-03-05T04:35:00,938.85,200.92,834.32,3.09,38.52,69.09,90.22
2026-03-05T04:40:00,941.43,199.59,838.22,3.13,38.52,69.34,88.61
2026-03-05T04:45:00,937.66,199.96,835.92,3.05,38.24,69.36,89.33
2026-03-05T04:50:00,931.63,200.22,832.64,3.11,38.71,69.22,89.19
2026-03-05T04:55:00,932.61,201.15,830.84,3.07,38.89,69.10,90.11
2026-03-05T05:00:00,926.81,201.48,825.07,3.13,39.79,69.19,89.38
2026-03-05T05:05:00,931.20,202.03,829.22,3.12,40.17,69.17,89.60
2026-03-05T05:10:00,935.07,203.81,830.52,3.11,39.93,69.33,91.44
2026-03-05T05:15:00,941.61,202.67,839.44,3.11,40.53,69.35,89.69
2026-03-05T05:20:00,936.81,203.99,831.67,3.16,41.37,69.24,90.24
2026-03-05T05:25:00,946.92,202.60,845.03,3.15,40.58,69.03,89.84
2026-03-05T05:30:00,942.00,202.78,839.20,3.12,40.97,68.88,89.82
2026-03-05T05:35:00,943.76,203.33,840.10,3.15,40.42,68.94,90.85
2026-03-05T05:40:00,951.49,203.21,848.91,3.13,39.62,71.47,89.17
2026-03-05T05:45:00,966.62,219.27,847.01,3.11,39.70,87.87,88.65
2026-03-05T05:50:00,974.91,218.68,856.75,3.14,38.49,88.47,88.58
2026-03-05T05:55:00,990.89,217.61,875.69,3.04,37.51,88.36,88.72
2026-03-05T06:00:00,1016.34,218.18,902.79,3.11,36.79,89.10,89.20
2026-03-05T06:05:00,1035.64,219.08,921.07,3.07,36.57,89.29,90.15
2026-03-05T06:10:00,1040.98,220.65,923.41,3.11,36.93,89.31,91.33
2026-03-05T06:15:00,1041.66,220.14,919.35,3.05,36.48,89.36,91.26
2026-03-05T06:20:00,1056.17,221.26,933.18,3.02,37.00,89.33,91.95
2026-03-05T06:25:00,1068.10,222.38,944.70,3.01,38.08,89.33,91.99
2026-03-05T06:30:00,1076.75,222.56,966.79,2.92,37.18,89.92,92.55
2026-03-05T06:35:00,1091.76,223.01,981.52,2.93,37.55,90.12,92.40
2026-03-05T06:40:00,1102.45,223.50,978.79,3.11,38.07,90.15,92.18
2026-03-05T06:45:00,1104.13,225.19,977.16,3.17,38.48,90.34,93.23
2026-03-05T06:50:00,1110.86,227.91,981.40,4.86,38.22,90.23,94.61
2026-03-05T06:55:00,1151.83,227.00,1024.88,6.16,38.84,87.98,93.95
2026-03-05T07:00:00,1165.91,214.31,1050.23,9.11,38.07,72.10,94.98
2026-03-05T07:05:00,1180.27,214.67,1064.20,13.63,37.46,69.17,94.45
2026-03-05T07:10:00,1190.93,220.53,1068.73,20.03,37.01,69.18,94.33
2026-03-05T07:15:00,1201.07,226.14,1073.13,28.55,33.80,69.34,94.49
2026-03-05T07:20:00,1209.85,234.72,1073.44,36.50,33.81,69.27,95.14
2026-03-05T07:25:00,1218.94,242.44,1075.15,44.60,34.47,69.01,94.37
2026-03-05T07:30:00,1195.86,249.16,1045.16,50.23,34.27,68.96,95.72
2026-03-05T07:35:00,1195.34,255.82,1037.48,57.95,33.64,69.02,95.20
2026-03-05T07:40:00,1203.49,264.10,1037.39,66.39,34.01,69.07,94.64
2026-03-05T07:45:00,1208.85,272.75,1034.28,75.33,34.01,69.29,94.10
2026-03-05T07:50:00,1217.20,281.06,1034.35,85.12,32.06,69.87,94.02
2026-03-05T07:55:00,1235.54,289.58,1044.05,93.89,31.79,69.69,94.22
2026-03-05T08:00:00,1245.29,293.42,1050.98,99.52,30.04,69.16,94.69
2026-03-05T08:05:00,1245.56,297.31,1061.07,103.65,29.90,68.96,94.82
2026-03-05T08:10:00,1248.13,306.36,1057.79,112.60,30.23,69.00,94.56
2026-03-05T08:15:00,1249.04,312.42,1052.72,120.21,29.76,69.20,93.27
2026-03-05T08:20:00,1248.24,319.97,1043.94,128.24,29.95,69.26,92.54
2026-03-05T08:25:00,1255.03,327.16,1029.68,133.71,30.79,69.07,93.62
2026-03-05T08:30:00,1261.00,337.29,1031.47,143.39,32.06,69.05,92.80
2026-03-05T08:35:00,1276.72,349.47,1039.43,153.94,33.20,69.05,93.29
2026-03-05T08:40:00,1270.15,357.49,1026.16,163.47,34.42,69.16,90.47
2026-03-05T08:45:00,1260.36,365.41,1010.21,170.72,36.59,69.29,88.83
2026-03-05T08:50:00,1259.19,374.22,998.30,178.79,38.26,69.27,87.89
2026-03-05T08:55:00,1281.40,389.90,992.52,190.31,41.50,69.04,89.05
2026-03-05T09:00:00,1295.57,411.89,982.73,207.10,44.70,69.10,91.00
2026-03-05T09:05:00,1295.60,434.89,959.76,227.35,46.99,69.06,91.51
2026-03-05T09:10:00,1290.80,449.05,940.26,239.34,48.71,69.08,91.95
2026-03-05T09:15:00,1283.44,457.99,922.70,247.94,49.23,69.28,91.58
2026-03-05T09:20:00,1281.90,467.03,912.30,254.25,50.55,69.30,92.97
2026-03-05T09:25:00,1290.89,475.40,912.76,266.51,48.72,69.17,91.04
2026-03-05T09:30:00,1293.34,471.38,919.15,263.82,48.43,69.09,90.07
2026-03-05T09:35:00,1284.27,460.42,921.03,253.07,48.95,69.05,89.39
2026-03-05T09:40:00,1289.17,467.28,919.07,261.90,47.80,69.04,88.57
2026-03-05T09:45:00,1290.62,472.64,915.34,268.34,47.48,69.21,87.66
2026-03-05T09:50:00,1288.00,470.23,915.11,266.30,45.67,69.34,88.95
2026-03-05T09:55:00,1298.87,470.13,927.12,264.50,46.82,69.26,89.59
2026-03-05T10:00:00,1315.93,473.69,944.31,268.11,45.54,69.10,91.00
2026-03-05T10:05:00,1308.18,471.60,938.06,266.64,44.95,69.06,90.98
2026-03-05T10:10:00,1294.39,460.71,936.43,255.58,45.86,69.08,90.23
2026-03-05T10:15:00,1284.71,453.63,934.38,247.15,46.10,69.19,91.22
2026-03-05T10:20:00,1287.02,452.83,937.24,245.59,47.05,69.30,90.91
2026-03-05T10:25:00,1278.41,442.48,938.28,234.90,48.29,69.18,90.16
2026-03-05T10:30:00,1271.21,434.36,935.03,229.34,45.61,68.93,90.50
2026-03-05T10:35:00,1265.17,436.87,926.45,233.97,43.22,68.90,90.81
2026-03-05T10:40:00,1259.45,440.35,919.96,240.15,40.57,68.93,90.72
2026-03-05T10:45:00,1260.44,444.79,918.11,243.98,41.26,69.10,90.47
2026-03-05T10:50:00,1262.38,455.04,911.80,256.28,38.48,69.55,90.77
2026-03-05T10:55:00,1271.36,476.25,899.67,277.46,38.48,70.10,90.24
2026-03-05T11:00:00,1258.67,475.54,882.96,273.92,39.89,70.71,91.06
2026-03-05T11:05:00,1249.46,477.04,872.26,277.00,37.98,70.37,91.71
2026-03-05T11:10:00,1257.72,486.65,871.68,289.32,36.69,69.75,90.90
2026-03-05T11:10:00,1264.18,490.70,874.43,294.82,36.21,69.84,89.86
2026-03-05T11:15:00,1268.85,499.03,870.21,301.21,37.95,69.85,90.05
2026-03-05T11:20:00,1272.27,510.16,865.12,308.17,41.59,69.87,90.56
2026-03-05T11:25:00,1282.51,531.98,851.71,325.37,45.51,69.89,91.24
2026-03-05T11:30:00,1281.35,529.08,850.62,322.78,45.21,70.83,90.31
2026-03-05T11:35:00,1251.49,515.56,834.09,309.39,46.99,70.86,88.37
2026-03-05T11:40:00,1242.87,515.95,825.76,310.10,46.40,70.83,88.67
2026-03-05T11:45:00,1256.38,525.57,828.70,317.55,47.30,70.75,90.00
2026-03-05T11:50:00,1265.95,535.58,828.23,327.16,48.23,70.72,89.53
2026-03-05T11:55:00,1274.67,549.75,822.65,340.90,48.62,70.77,89.51
2026-03-05T12:00:00,1273.53,559.66,811.73,355.91,45.04,69.40,89.33
2026-03-05T12:05:00,1278.18,571.19,804.64,369.84,43.47,69.15,88.75
2026-03-05T12:10:00,1273.47,574.65,796.29,374.04,43.23,69.13,88.28
2026-03-05T12:15:00,1300.59,593.19,804.96,392.74,42.96,69.27,88.25
2026-03-05T12:20:00,1324.46,630.88,791.63,429.66,42.31,69.28,89.64
2026-03-05T12:25:00,1316.98,628.09,786.52,430.91,38.68,69.19,89.36
2026-03-05T12:30:00,1302.19,620.33,782.23,422.88,37.80,68.98,90.70
2026-03-05T12:35:00,1278.98,600.69,779.86,400.22,40.78,68.95,90.79
2026-03-05T12:40:00,1252.60,570.67,783.50,373.87,36.66,69.08,91.09
2026-03-05T12:45:00,1238.99,547.57,792.67,355.53,31.33,69.10,91.67
2026-03-05T12:50:00,1220.92,536.75,788.11,345.79,28.95,69.21,92.83
2026-03-05T12:55:00,1225.03,550.83,778.65,355.93,32.60,69.28,93.07
2026-03-05T13:00:00,1229.62,568.13,765.23,376.83,32.61,69.00,89.73
2026-03-05T13:05:00,1234.59,569.16,766.00,380.67,30.76,68.99,88.78
2026-03-05T13:10:00,1249.56,564.26,787.18,376.80,30.00,69.01,88.50
2026-03-05T13:15:00,1253.31,558.03,796.85,371.53,28.95,69.82,87.79
2026-03-05T13:20:00,1264.92,553.35,813.88,370.89,22.48,70.01,89.99
2026-03-05T13:25:00,1260.90,554.38,809.38,372.23,22.03,70.04,90.12
2026-03-05T13:30:00,1239.81,528.68,812.46,345.69,20.78,70.00,92.26
2026-03-05T13:35:00,1222.98,517.99,804.61,337.04,19.11,69.89,91.98
2026-03-05T13:40:00,1219.13,507.97,812.31,328.20,18.70,69.39,91.72
2026-03-05T13:45:00,1210.98,487.05,822.91,309.59,17.38,68.98,91.11
2026-03-05T13:50:00,1208.86,481.81,825.52,303.40,17.97,69.08,91.38
2026-03-05T13:55:00,1202.37,470.19,828.72,292.34,18.66,69.26,89.97
2026-03-05T14:00:00,1202.14,466.11,831.73,289.66,17.05,69.10,90.32
2026-03-05T14:05:00,1211.85,459.40,848.27,286.21,14.97,69.02,89.24
2026-03-05T14:10:00,1232.49,471.62,857.05,296.37,14.57,69.10,91.62
2026-03-05T14:15:00,1241.79,486.88,853.57,312.97,13.70,69.20,91.04
2026-03-05T14:20:00,1265.33,520.64,844.42,348.44,12.60,69.17,90.43
2026-03-05T14:25:00,1245.41,487.91,858.24,316.12,11.44,69.25,91.15
2026-03-05T14:30:00,1231.21,464.09,867.09,292.81,11.12,69.23,90.94
2026-03-05T14:35:00,1248.93,449.23,895.75,280.56,9.27,69.09,90.31
2026-03-05T14:40:00,1245.46,437.42,904.08,270.77,8.45,68.90,89.32
2026-03-05T14:45:00,1233.96,411.61,918.81,242.46,9.45,68.81,90.91
2026-03-05T14:50:00,1222.76,384.92,934.71,216.24,7.61,69.02,92.08
2026-03-05T14:55:00,1215.76,366.97,946.32,199.81,7.97,69.34,89.87
2026-03-05T15:00:00,1189.64,358.05,933.21,192.83,6.94,69.21,89.09
2026-03-05T15:05:00,1197.18,356.64,939.83,191.55,6.81,68.89,89.38
2026-03-05T15:10:00,1201.21,351.86,949.28,185.07,7.48,68.86,90.47
2026-03-05T15:15:00,1204.33,344.43,960.45,176.02,8.32,68.91,91.19
2026-03-05T15:20:00,1233.97,333.76,998.75,166.79,7.45,68.96,90.57
2026-03-05T15:25:00,1243.05,333.04,1008.64,167.33,7.16,69.12,89.45
2026-03-05T15:30:00,1228.23,338.62,988.20,172.76,6.83,69.20,89.86
2026-03-06T00:15:00,1062.77,287.57,873.77,3.53,123.78,70.02,90.31
2026-03-06T00:20:00,1064.11,293.71,869.19,3.58,128.59,69.87,91.73
2026-03-06T00:25:00,1056.39,287.22,868.67,3.40,123.06,69.84,90.97
2026-03-06T00:30:00,1074.21,284.46,898.61,3.59,122.17,70.01,88.75
2026-03-06T00:35:00,1084.26,287.93,903.38,3.57,126.47,69.98,87.92
2026-03-06T00:40:00,1093.73,284.46,919.06,3.62,122.51,69.59,88.78
2026-03-06T00:45:00,1088.68,285.23,910.09,3.24,123.64,69.15,89.24
2026-03-06T00:50:00,1085.97,287.34,904.04,3.23,125.63,69.11,89.47
2026-03-06T00:55:00,1083.19,287.86,902.17,3.37,126.07,69.09,89.36
2026-03-06T01:00:00,1080.04,284.53,901.20,3.52,121.95,69.10,89.99
2026-03-06T01:05:00,1084.00,285.39,907.15,3.56,121.11,69.28,91.53
2026-03-06T01:10:00,1079.95,284.65,903.80,3.48,120.28,69.59,91.35
2026-03-06T01:15:00,1077.19,282.65,903.08,3.60,118.92,69.62,90.56
2026-03-06T01:20:00,1072.99,283.27,895.77,3.90,120.21,69.40,89.80
2026-03-06T01:25:00,1071.24,284.19,893.80,3.90,121.70,69.35,89.27
2026-03-06T01:30:00,1061.29,286.89,880.79,3.79,123.51,69.88,89.75
2026-03-06T01:35:00,1057.35,290.35,873.42,3.86,125.56,70.18,90.81
2026-03-06T01:40:00,1055.10,291.56,870.37,3.99,126.31,70.29,91.03
2026-03-06T01:45:00,1055.17,292.64,868.21,3.92,127.69,70.25,90.79
2026-03-06T01:50:00,1042.70,295.85,852.68,4.00,131.71,70.03,90.12
2026-03-06T01:55:00,1041.88,295.60,854.68,3.64,132.83,69.95,89.20
2026-03-06T02:00:00,1047.38,302.87,849.32,3.66,136.03,70.02,93.17
2026-03-06T02:05:00,1050.25,302.35,854.71,3.68,139.56,70.03,89.12
2026-03-06T02:10:00,1050.47,311.68,843.62,3.85,144.86,70.03,92.95
2026-03-06T02:15:00,1038.35,311.82,832.84,3.65,142.85,70.12,95.26
2026-03-06T02:20:00,1037.84,307.46,835.61,3.72,139.65,69.94,94.14
2026-03-06T02:25:00,1040.95,307.24,834.64,3.74,139.33,69.85,94.34
2026-03-06T02:30:00,1025.64,309.62,820.63,3.76,141.21,69.98,94.74
2026-03-06T02:35:00,1022.63,311.42,819.37,3.71,143.30,70.03,94.42
2026-03-06T02:40:00,1022.36,311.62,820.28,3.73,142.43,70.14,95.34
2026-03-06T02:45:00,999.31,312.99,790.84,3.64,143.86,70.10,95.42
2026-03-06T02:50:00,993.07,314.15,784.76,3.74,145.25,70.06,95.13
2026-03-06T02:55:00,982.21,313.98,773.96,3.83,145.49,70.01,94.65
2026-03-06T03:00:00,985.05,311.19,774.48,4.15,146.25,69.33,91.49
2026-03-06T03:05:00,986.92,314.76,773.83,4.05,150.99,69.26,90.49
2026-03-06T03:10:00,987.57,313.90,778.28,3.88,151.54,69.48,89.01
2026-03-06T03:15:00,977.20,313.67,767.82,4.11,150.43,69.40,89.80
2026-03-06T03:20:00,969.99,311.35,762.67,3.96,147.85,69.36,90.21
2026-03-06T03:25:00,965.45,303.82,764.93,4.11,140.60,69.23,89.90
2026-03-06T03:30:00,966.90,299.95,770.17,3.92,136.13,69.26,90.66
2026-03-06T03:35:00,972.65,307.15,770.11,4.00,143.42,69.14,90.58
2026-03-06T03:40:00,967.20,306.10,764.42,4.13,143.78,69.46,88.78
2026-03-06T03:45:00,964.00,305.77,761.57,4.01,144.02,69.49,88.29
2026-03-06T03:50:00,960.86,303.86,759.59,4.13,140.91,69.46,89.36
2026-03-06T03:55:00,951.74,303.86,749.78,4.10,140.94,69.18,89.66
2026-03-06T04:00:00,923.45,302.77,724.14,4.05,141.56,69.04,88.15
2026-03-06T04:05:00,919.94,300.11,722.80,4.17,139.41,68.99,87.52
2026-03-06T04:10:00,918.95,298.65,721.64,4.16,137.83,69.25,87.44
2026-03-06T04:15:00,917.31,298.72,717.23,4.15,137.10,69.27,88.24
2026-03-06T04:20:00,914.89,294.48,720.54,3.82,132.98,69.36,88.33
2026-03-06T04:25:00,908.47,294.16,717.17,3.69,132.70,69.27,88.54
2026-03-06T04:30:00,906.42,293.49,716.00,3.83,131.27,69.35,89.07
2026-03-06T04:35:00,905.60,295.49,713.64,3.89,132.85,69.37,89.43
2026-03-06T04:40:00,907.73,300.78,710.85,3.80,138.21,69.43,89.37
2026-03-06T04:45:00,911.94,297.76,719.27,3.94,135.28,69.56,88.97
2026-03-06T04:50:00,906.76,294.49,717.86,3.79,132.28,69.43,89.07
2026-03-06T04:55:00,905.46,292.49,718.05,3.99,129.58,69.40,89.56
2026-03-06T05:00:00,906.53,294.10,716.48,3.90,131.85,69.16,89.23
2026-03-06T05:05:00,910.32,294.17,719.62,3.70,132.34,69.16,89.03
2026-03-06T05:10:00,913.49,292.86,723.89,3.77,131.62,69.30,88.25
2026-03-06T05:15:00,920.50,290.57,731.29,3.96,128.83,69.42,88.38
2026-03-06T05:20:00,926.11,293.39,734.40,4.01,131.97,69.29,88.13
2026-03-06T05:25:00,928.91,290.68,740.34,3.98,130.03,69.15,87.53
2026-03-06T05:30:00,933.60,288.21,749.75,3.82,127.43,69.39,87.65
2026-03-06T05:35:00,942.60,286.46,762.06,3.88,124.87,69.34,88.38
2026-03-06T05:40:00,935.16,286.44,753.78,3.88,124.77,69.23,88.60
2026-03-06T05:45:00,938.76,288.07,756.71,3.93,125.72,70.11,88.40
2026-03-06T05:50:00,949.04,283.37,772.74,3.85,120.88,69.64,89.01
2026-03-06T05:55:00,961.22,281.45,786.98,4.00,119.42,69.39,88.70
2026-03-06T06:00:00,977.08,283.62,796.17,3.82,120.83,69.25,89.79
2026-03-06T06:05:00,996.81,283.95,814.46,3.66,122.25,69.20,88.89
2026-03-06T06:10:00,1004.61,281.42,825.28,3.75,120.78,69.20,87.74
2026-03-06T06:15:00,1014.20,287.13,827.78,3.62,125.24,69.45,88.86
2026-03-06T06:20:00,1026.72,290.90,834.87,3.76,126.43,69.45,91.30
2026-03-06T06:25:00,1040.51,288.95,851.31,3.97,124.10,69.34,91.60
2026-03-06T06:30:00,1067.07,288.72,880.18,3.72,124.44,69.61,91.00
2026-03-06T06:35:00,1082.69,288.62,896.36,3.63,124.25,69.77,91.04
2026-03-06T06:40:00,1094.10,291.83,904.84,3.42,128.02,69.84,90.58
2026-03-06T06:45:00,1108.66,292.08,919.32,3.54,129.02,70.15,89.39
2026-03-06T06:50:00,1118.53,288.27,931.45,3.24,126.00,70.09,89.00
2026-03-06T06:55:00,1133.16,284.51,952.24,3.39,123.91,69.99,87.30
2026-03-06T07:00:00,1145.63,281.63,967.90,3.73,121.76,69.92,86.26
2026-03-06T07:05:00,1162.71,286.83,980.03,4.13,125.69,69.88,87.17
2026-03-06T07:10:00,1182.37,286.06,1000.36,5.17,125.19,69.90,85.89
2026-03-06T07:15:00,1192.26,279.63,1017.45,6.88,118.00,69.92,84.94
2026-03-06T07:20:00,1205.24,288.68,1022.24,9.02,123.48,69.93,86.33
2026-03-06T07:25:00,1210.15,288.23,1027.72,11.93,120.84,69.98,85.59
2026-03-06T07:30:00,1227.09,293.90,1035.63,15.58,124.66,69.20,84.52
2026-03-06T07:35:00,1230.96,296.26,1035.99,19.73,122.39,69.21,85.01
2026-03-06T07:40:00,1233.63,299.73,1034.21,24.97,120.26,69.37,85.23
2026-03-06T07:45:00,1241.21,305.60,1035.69,30.83,117.88,69.54,87.43
2026-03-06T07:50:00,1244.13,314.90,1033.52,37.65,119.57,69.35,88.39
2026-03-06T07:55:00,1251.11,317.41,1038.29,44.30,115.75,69.02,88.42
2026-03-06T08:00:00,1263.49,328.83,1036.32,51.78,119.44,69.07,88.62
2026-03-06T08:05:00,1272.96,337.22,1036.99,59.84,119.29,69.30,88.84
2026-03-06T08:10:00,1278.29,352.85,1025.54,67.75,127.09,69.35,88.73
2026-03-06T08:15:00,1282.09,361.60,1019.78,78.05,126.85,69.50,87.28
2026-03-06T08:20:00,1281.67,369.57,1010.78,89.27,124.17,69.59,86.55
2026-03-06T08:25:00,1281.46,375.11,1004.99,96.83,123.25,69.41,85.63
2026-03-06T08:30:00,1285.17,383.45,1001.68,106.29,122.24,69.17,85.77
2026-03-06T08:35:00,1294.28,386.91,1007.74,117.48,115.01,69.06,85.38
2026-03-06T08:40:00,1301.54,395.49,1006.15,127.76,112.84,69.20,85.74
2026-03-06T08:45:00,1307.67,410.98,997.30,138.13,115.58,69.40,87.90
2026-03-06T08:50:00,1315.18,416.72,999.04,146.75,110.19,69.59,90.22
2026-03-06T08:55:00,1315.10,411.48,1004.29,143.78,108.02,69.35,90.33
2026-03-06T09:00:00,1317.65,413.85,1004.58,147.10,106.66,69.19,90.94
2026-03-06T09:05:00,1322.48,414.09,1007.92,152.25,101.86,69.19,90.80
2026-03-06T09:10:00,1325.63,416.82,1006.99,154.21,103.66,69.27,89.73
2026-03-06T09:15:00,1350.19,420.38,1013.65,159.95,101.90,69.27,89.29
2026-03-06T09:20:00,1332.26,428.41,999.41,165.94,104.05,69.50,88.93
2026-03-06T09:25:00,1330.29,434.52,991.77,175.93,99.35,69.37,89.87
2026-03-06T09:30:00,1329.57,446.46,978.88,184.49,103.24,69.23,89.51
2026-03-06T09:35:00,1326.56,446.20,975.95,188.32,100.04,69.34,88.53
2026-03-06T09:40:00,1322.40,453.89,965.62,193.60,103.06,69.32,87.94
2026-03-06T09:45:00,1322.71,457.28,962.58,196.16,103.02,69.28,88.83
2026-03-06T09:50:00,1322.26,457.23,962.63,200.47,98.18,69.33,89.27
2026-03-06T09:55:00,1320.16,459.95,958.35,201.97,99.61,69.14,89.25
2026-03-06T10:00:00,1324.24,466.19,954.89,209.17,97.85,69.83,89.35
2026-03-06T10:05:00,1316.06,478.87,945.77,213.64,105.87,69.86,89.53
2026-03-06T10:10:00,1322.71,485.57,950.23,218.92,107.50,69.75,89.42
2026-03-06T10:15:00,1321.06,500.32,934.40,234.13,107.17,69.72,89.32
2026-03-06T10:20:00,1320.38,505.30,929.82,242.33,103.91,69.92,89.14
2026-03-06T10:25:00,1318.82,513.53,920.61,247.74,106.00,69.99,89.80
2026-03-06T10:30:00,1331.39,519.55,910.93,250.58,107.40,69.99,91.56
2026-03-06T10:35:00,1311.89,510.52,912.36,246.46,103.66,69.94,90.47
2026-03-06T10:40:00,1331.96,518.29,912.84,253.15,105.03,69.94,90.19
2026-03-06T10:45:00,1346.52,524.61,919.82,258.77,105.56,70.06,90.22
2026-03-06T10:50:00,1369.89,544.88,922.02,279.75,104.37,70.28,90.51
2026-03-06T10:55:00,1386.81,582.65,901.09,319.00,103.63,70.11,89.90
2026-03-06T11:00:00,1379.53,591.45,885.33,331.82,102.80,69.03,87.82
2026-03-06T11:05:00,1370.78,589.62,878.36,326.96,104.81,69.06,88.81
2026-03-06T11:10:00,1368.32,578.64,886.36,314.42,106.22,69.11,88.93
2026-03-06T11:15:00,1364.92,566.48,895.25,314.31,96.14,69.20,86.85
2026-03-06T11:20:00,1360.57,571.32,886.03,313.63,100.06,69.27,88.38
