Timestamp,Demand,Generation,Import,Solar,Wind,STOR,Other
2026-03-06T23:45:00,1012.12,143.73,868.38,22.60,2.69,16.32,102.09
2026-03-06T23:50:00,1031.46,156.36,875.24,37.68,2.82,12.52,103.34
2026-03-06T23:55:00,1052.06,168.50,883.55,49.60,3.12,12.13,103.63
2026-03-07T00:00:00,1031.06,169.07,862.55,49.60,3.32,12.16,104.02
2026-03-07T00:05:00,1028.18,172.37,855.79,49.60,3.19,14.81,104.77
2026-03-07T00:10:00,1044.87,161.50,883.50,49.60,3.37,2.58,105.95
2026-03-07T00:15:00,1041.15,160.39,880.80,49.60,3.54,1.44,105.80
2026-03-07T00:20:00,1038.84,161.19,877.71,49.60,3.72,1.55,106.33
2026-03-07T00:25:00,1019.12,161.14,858.28,49.60,3.65,1.64,106.21
2026-03-07T00:30:00,1025.13,148.66,876.82,39.14,3.23,1.19,105.08
2026-03-07T00:35:00,1039.51,152.18,887.29,36.10,3.51,8.11,104.48
2026-03-07T00:40:00,1043.40,151.36,892.29,36.10,3.56,4.92,106.77
2026-03-07T00:45:00,1038.34,148.08,890.28,36.10,3.71,1.37,106.92
2026-03-07T00:50:00,1017.64,130.53,887.44,17.77,3.79,1.67,107.34
2026-03-07T00:55:00,1012.94,123.39,889.68,10.10,3.88,1.75,107.65
2026-03-07T01:00:00,1017.73,124.31,894.13,10.10,3.83,3.16,107.25
2026-03-07T01:05:00,1021.69,125.48,896.43,10.10,3.79,4.13,107.44
2026-03-07T01:10:00,1023.15,126.59,897.06,10.10,3.83,5.55,107.09
2026-03-07T01:15:00,1012.35,120.65,892.21,4.66,3.80,5.00,107.20
2026-03-07T01:20:00,993.56,119.69,873.92,3.60,3.95,4.99,107.15
2026-03-07T01:25:00,989.13,119.57,869.59,3.61,3.99,5.28,106.71
2026-03-07T01:30:00,990.88,119.12,872.36,3.60,4.04,4.54,106.91
2026-03-07T01:35:00,997.10,119.94,877.48,2.93,4.47,5.61,106.92
2026-03-07T01:40:00,1021.20,149.04,872.44,33.61,4.58,4.70,105.99
2026-03-07T01:45:00,991.23,116.86,874.39,2.60,4.78,4.49,104.97
2026-03-07T01:50:00,989.75,114.78,875.47,2.62,4.40,3.14,104.64
2026-03-07T01:55:00,985.39,117.21,868.29,2.60,4.68,5.66,104.25
2026-03-07T02:00:00,1000.56,115.03,885.62,2.60,4.53,3.42,104.43
2026-03-07T02:05:00,1000.83,114.64,886.62,2.60,4.02,3.52,104.51
2026-03-07T02:10:00,1001.31,114.03,887.65,2.60,3.85,3.49,104.08
2026-03-07T02:15:00,998.70,117.63,881.25,6.52,4.24,3.11,103.85
2026-03-07T02:20:00,1016.62,139.35,877.79,27.54,4.12,3.42,104.24
2026-03-07T02:25:00,1013.54,133.64,880.11,22.40,3.82,3.55,103.91
2026-03-07T02:30:00,1024.69,141.70,883.29,22.46,3.49,11.74,104.05
2026-03-07T02:35:00,1029.49,143.01,886.81,22.60,3.28,12.62,104.51
2026-03-07T02:40:00,1024.83,144.14,881.12,22.60,2.65,14.44,104.48
2026-03-07T02:45:00,1039.11,145.49,894.23,22.60,2.89,15.37,104.63
2026-03-07T02:50:00,1020.83,136.31,884.73,12.78,3.43,15.55,104.49
2026-03-07T02:55:00,1037.97,158.25,879.75,37.91,3.51,13.03,103.85
2026-03-07T03:00:00,1025.28,167.88,858.22,51.52,3.39,8.74,104.28
2026-03-07T03:05:00,1010.88,149.01,862.26,35.31,3.13,5.89,104.63
2026-03-07T03:10:00,1011.85,141.19,871.10,30.90,3.18,2.39,104.66
2026-03-07T03:15:00,987.96,136.63,851.44,25.49,3.48,2.62,105.07
2026-03-07T03:20:00,972.78,113.85,858.94,2.80,3.43,2.41,105.20
2026-03-07T03:25:00,960.40,115.88,844.66,5.18,3.22,2.13,105.35
2026-03-07T03:30:00,974.80,127.67,847.27,9.90,3.30,9.26,105.22
2026-03-07T03:35:00,1005.61,127.37,877.09,9.90,3.07,9.57,104.79
